gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],
216,17.66,2.5978e-006,2.22473e-005,8.00571e-005,0.000117752,7.07475e-005,1.71891e-005,1.71287e-006,
217,17.8831,2.64755e-006,2.27971e-005,8.21877e-005,0.000120942,7.26699e-005,1.76573e-005,1.75941e-006,
218,18.1088,2.71703e-006,2.34075e-005,8.44358e-005,0.000124344,7.48497e-005,1.8288e-005,1.84897e-006,
219,18.3372,2.78999e-006,2.40389e-005,8.67525e-005,0.000127937,7.73552e-005,1.90714e-005,1.94495e-006,
220,18.5681,2.86647e-006,2.46905e-005,8.90927e-005,0.000131297,7.91058e-005,1.93188e-005,1.94031e-006,
221,18.8018,2.94283e-006,2.53629e-005,9.15581e-005,0.000135005,8.13364e-005,1.98284e-005,1.98601e-006,
222,19.0381,3.01812e-006,2.60382e-005,9.40587e-005,0.000138753,8.36391e-005,2.04098e-005,2.04867e-006,
223,19.2772,3.10505e-006,2.67517e-005,9.66097e-005,0.000142511,8.5941e-005,2.10408e-005,2.13847e-006,
224,19.5191,3.19734e-006,2.75363e-005,9.93458e-005,0.000146501,8.83268e-005,2.15675e-005,2.16745e-006,
225,19.7638,3.26977e-006,2.82475e-005,0.000102111,0.000150668,9.08629e-005,2.22032e-005,2.23371e-006,
226,20.0113,3.34914e-006,2.89509e-005,0.000104782,0.00015481,9.35229e-005,2.2929e-005,2.31994e-006,
227,20.2617,3.49764e-006,3.00591e-005,0.000108092,0.000159252,9.61719e-005,2.36023e-005,2.40047e-006,
228,20.5149,3.54032e-006,3.06452e-005,0.00011092,0.000163806,9.89146e-005,2.42574e-005,2.46566e-006,
229,20.7711,3.6187e-006,3.13219e-005,0.000113578,0.000168168,0.000101702,2.49125e-005,2.51502e-006,
230,21.0303,3.73472e-006,3.24406e-005,0.000117657,0.000173956,0.00010552,2.6144e-005,2.6766e-006,
231,21.2925,3.81159e-006,3.2991e-005,0.000119636,0.000177277,0.000107445,2.64067e-005,2.67434e-006,
232,21.5577,3.91325e-006,3.38857e-005,0.000122977,0.000182487,0.000110806,2.72899e-005,2.77774e-006,
233,21.826,4.0174e-006,3.47908e-005,0.000126243,0.000187254,0.000113703,2.8074e-005,2.88097e-006,
234,22.0974,4.12436e-006,3.57283e-005,0.000129689,0.000192445,0.000116881,2.88175e-005,2.93642e-006,
235,22.3719,4.23453e-006,3.66938e-005,0.000133226,0.000197727,0.000120094,2.95983e-005,3.01018e-006,
236,22.6496,4.34775e-006,3.76904e-005,0.000136898,0.000203273,0.000123589,3.05211e-005,3.11124e-006,
237,22.9306,4.46377e-006,3.87116e-005,0.00014066,0.000208926,0.00012707,3.1404e-005,3.20738e-006,
238,23.2148,4.58173e-006,3.97667e-005,0.000144586,0.000214854,0.000130762,3.24159e-005,3.35194e-006,
239,23.5023,4.70419e-006,4.08364e-005,0.000148577,0.000220944,0.000134468,3.32425e-005,3.39817e-006,
240,23.7931,4.83013e-006,4.19434e-005,0.000152819,0.000227889,0.000139131,3.44343e-005,3.51437e-006,
241,24.0873,4.95168e-006,4.30325e-005,0.000156839,0.000233897,0.000142806,3.53578e-005,3.61263e-006,
242,24.3848,5.09417e-006,4.41935e-005,0.000161013,0.000240208,0.000146919,3.65355e-005,3.75185e-006,
243,24.6859,5.2389e-006,4.53935e-005,0.000165353,0.000246822,0.000151296,3.7823e-005,3.91661e-006,
244,24.9904,5.35528e-006,4.65486e-005,0.000169741,0.000253359,0.000155043,3.8654e-005,4.01951e-006,
245,25.2985,5.49821e-006,4.7799e-005,0.000174349,0.000260349,0.000159331,3.96184e-005,4.07391e-006,
246,25.6101,5.64551e-006,4.90844e-005,0.000179042,0.00026735,0.000163674,4.0755e-005,4.20058e-006,
247,25.9253,5.79719e-006,5.0413e-005,0.000183927,0.000274715,0.000168236,4.19043e-005,4.31856e-006,
248,26.2442,5.95348e-006,5.17823e-005,0.000188965,0.000282331,0.000173022,4.31584e-005,4.45597e-006,
249,26.5668,6.11458e-006,5.31935e-005,0.00019416,0.00029018,0.000177912,4.44102e-005,4.59032e-006,
250,26.8931,6.28055e-006,5.46476e-005,0.000199513,0.00029826,0.000182958,4.57799e-005,4.77883e-006,
251,27.2232,6.45159e-006,5.6146e-005,0.000205027,0.000306574,0.00018806,4.70018e-005,4.88368e-006,
252,27.5571,6.62788e-006,5.76906e-005,0.000210712,0.000315151,0.000193349,4.82915e-005,5.00048e-006,
253,27.8949,6.80956e-006,5.92832e-005,0.000216569,0.000323979,0.000198832,4.96928e-005,5.15127e-006,
254,28.2366,6.99666e-006,6.09257e-005,0.000222615,0.0003331,0.000204507,5.11563e-005,5.31439e-006,
255,28.5823,7.18926e-006,6.26195e-005,0.000228864,0.000342545,0.000210397,5.26718e-005,5.4793e-006,
256,28.932,7.38728e-006,6.43641e-005,0.000235317,0.000352302,0.000216413,5.41611e-005,5.62705e-006,
257,29.2857,7.59067e-006,6.61576e-005,0.00024199,0.000362573,0.00022315,5.61331e-005,5.89748e-006,
258,29.6435,7.79995e-006,6.79973e-005,0.000248829,0.000373176,0.000230168,5.80871e-005,6.10718e-006,
259,30.0055,8.01574e-006,6.98869e-005,0.000255789,0.00038356,0.000236062,5.91893e-005,6.16116e-006,
260,30.3716,8.23827e-006,7.18336e-005,0.000262965,0.000394445,0.000242877,6.0941e-005,6.35094e-006,
261,30.742,8.46926e-006,7.38522e-005,0.000270352,0.000405511,0.00024972,6.26979e-005,6.54289e-006,
262,31.1167,8.70587e-006,7.59169e-005,0.000277979,0.000417131,0.00025709,6.46372e-005,6.752e-006,
263,31.4958,8.9574e-006,7.81e-005,0.000285911,0.000429054,0.000264526,6.6539e-005,6.95374e-006,
264,31.8792,9.19937e-006,8.02589e-005,0.00029389,0.000441138,0.000271983,6.83811e-005,7.14322e-006,
265,32.267,9.50175e-006,8.2739e-005,0.000302389,0.000453635,0.000279922,7.06413e-005,7.46887e-006,
266,32.6594,9.69032e-006,8.46091e-005,0.000310193,0.000466156,0.000287767,7.24768e-005,7.59449e-006,
267,33.0563,9.95995e-006,8.6978e-005,0.00031894,0.000479428,0.000296092,7.46433e-005,7.83698e-006,
268,33.4578,1.0237e-005,8.94141e-005,0.000327939,0.00049306,0.000304576,7.67943e-005,8.06259e-006,
269,33.864,1.05223e-005,9.19237e-005,0.000337221,0.000507164,0.000313408,7.90453e-005,8.294e-006,
270,34.2748,1.08163e-005,9.45105e-005,0.000346785,0.000521672,0.000322457,8.13514e-005,8.53996e-006,
271,34.6904,1.1119e-005,9.71752e-005,0.000356643,0.000536639,0.000331803,8.37395e-005,8.79601e-006,
272,35.1109,1.14308e-005,9.9921e-005,0.000366802,0.000552065,0.000341447,8.62083e-005,9.06073e-006,
273,35.5362,1.17515e-005,0.000102749,0.000377273,0.000567977,0.000351456,8.88634e-005,9.38066e-006,
274,35.9664,1.20814e-005,0.000105663,0.00038808,0.000584419,0.000361814,9.16299e-005,9.72179e-006,
275,36.4016,1.24194e-005,0.000108658,0.000399241,0.000601432,0.000372317,9.4108e-005,9.90969e-006,
276,36.8419,1.27673e-005,0.000111731,0.000410751,0.000619514,0.00038475,9.78806e-005,1.03776e-005,
277,37.2872,1.31235e-005,0.000114865,0.000422412,0.00063728,0.000395435,0.000100268,1.05876e-005,
278,37.7377,1.34967e-005,0.000118106,0.000434337,0.000655337,0.000406564,0.000103003,1.08662e-005,
279,38.1935,1.38785e-005,0.000121424,0.000446578,0.000673898,0.000418154,0.000105978,1.11872e-005,
280,38.6545,1.42983e-005,0.000124909,0.000459278,0.000693267,0.000430545,0.000109306,1.15612e-005,
281,39.1209,1.46519e-005,0.000128324,0.00047227,0.000713128,0.000442912,0.000112424,1.18928e-005,
282,39.5926,1.50642e-005,0.000131957,0.000485729,0.000733593,0.000455708,0.000115709,1.22526e-005,
283,40.0698,1.54885e-005,0.000135699,0.000499612,0.000754758,0.000469144,0.000119387,1.27315e-005,
284,40.5526,1.5925e-005,0.000139552,0.000513922,0.000776614,0.000482873,0.000122862,1.30774e-005,
285,41.0409,1.63746e-005,0.000143518,0.00052864,0.000799044,0.00049686,0.00012632,1.33993e-005,
286,41.5349,1.68375e-005,0.000147602,0.000543797,0.000822152,0.000511394,0.000130069,1.38012e-005,
287,42.0347,1.73139e-005,0.000151808,0.000559417,0.000846002,0.000526434,0.000133971,1.42263e-005,
288,42.5402,1.7804e-005,0.000156137,0.000575499,0.000870541,0.00054184,0.000137926,1.46525e-005,
289,43.0516,1.83082e-005,0.000160594,0.000592059,0.000895802,0.000557695,0.000141994,1.50885e-005,
290,43.5689,1.88255e-005,0.000165179,0.000609123,0.000921864,0.000574113,0.00014626,1.556e-005,
291,44.0922,1.93568e-005,0.000169896,0.000626708,0.000948753,0.000591045,0.000150634,1.60349e-005,
292,44.6215,1.98953e-005,0.00017473,0.000644817,0.000976484,0.000608477,0.000155096,1.65058e-005,
293,45.157,2.04465e-005,0.000179703,0.000663515,0.00100516,0.000626523,0.000159739,1.7004e-005,
294,45.6987,2.0975e-005,0.000184691,0.000682809,0.00103505,0.000645552,0.000164959,1.76895e-005,
295,46.2467,2.15146e-005,0.0001899,0.000703068,0.00106608,0.000664821,0.000169716,1.81269e-005,
296,46.801,2.19805e-005,0.00019379,0.000718395,0.0010933,0.000684419,0.000175002,1.8654e-005,
297,47.3617,2.25128e-005,0.000198549,0.000736661,0.00112282,0.000704317,0.00018042,1.92535e-005,
298,47.9289,2.30575e-005,0.000203367,0.000754425,0.00114956,0.000721123,0.000184929,1.97779e-005,
299,48.5027,2.36139e-005,0.000208352,0.000773129,0.00117826,0.000739439,0.000189857,2.03439e-005,
300,49.0832,2.41766e-005,0.000213415,0.000792467,0.00120936,0.000761522,0.000196845,2.12513e-005,
301,49.6704,2.47473e-005,0.000218512,0.000811791,0.00123944,0.000779826,0.00020089,2.16099e-005,
302,50.2644,2.53308e-005,0.000223704,0.000831203,0.00126921,0.000798606,0.000205752,2.2143e-005,
303,50.8652,2.59267e-005,0.00022902,0.000851196,0.00130032,0.000819067,0.000211493,2.28258e-005,
304,51.473,2.65344e-005,0.000234441,0.000871596,0.00133192,0.000839115,0.000216631,2.33807e-005,
305,52.0879,2.71545e-005,0.000239972,0.000892371,0.00136403,0.000859614,0.000222026,2.3982e-005,
306,52.7099,2.77864e-005,0.000245618,0.000913625,0.00139702,0.000880946,0.000227848,2.46846e-005,
307,53.3391,2.84296e-005,0.000251368,0.000935307,0.00143075,0.000902918,0.000234112,2.55614e-005,
308,53.9756,2.90841e-005,0.000257215,0.000957353,0.00146499,0.000924573,0.000239296,2.59334e-005,
309,54.6194,2.97505e-005,0.000263168,0.000979763,0.00149978,0.000947015,0.000245325,2.66242e-005,
310,55.2707,3.04287e-005,0.000269228,0.00100261,0.0015353,0.000969903,0.0002514,2.72982e-005,
311,55.9296,3.1119e-005,0.000275394,0.00102583,0.00157132,0.000992945,0.000257441,2.79673e-005,
312,56.5961,3.18215e-005,0.000281672,0.00104948,0.00160804,0.0010166,0.000263777,2.86976e-005,
313,57.2703,3.25361e-005,0.00028806,0.00107356,0.00164545,0.00104066,0.000270161,2.94144e-005,
314,57.9523,3.32628e-005,0.000294556,0.00109804,0.00168349,0.00106508,0.00027657,3.01081e-005,
315,58.6423,3.40016e-005,0.000301161,0.00112295,0.0017222,0.00108999,0.000283189,3.08505e-005,
316,59.3402,3.47523e-005,0.000307875,0.00114827,0.00176156,0.00111531,0.000289893,3.15975e-005,
317,60.0462,3.55152e-005,0.000314698,0.001174,0.00180157,0.00114106,0.000296726,3.23632e-005,
318,60.7604,3.629e-005,0.000321629,0.00120015,0.00184224,0.00116725,0.000303679,3.31425e-005,
319,61.4828,3.70767e-005,0.00032867,0.00122672,0.00188357,0.00119385,0.000310727,3.39268e-005,
320,62.2137,3.78748e-005,0.000335817,0.0012537,0.00192557,0.00122091,0.000317908,3.47296e-005,
321,62.9529,3.86836e-005,0.000343068,0.00128111,0.00196825,0.00124841,0.000325207,3.55458e-005,
322,63.7008,3.95018e-005,0.000350411,0.00130891,0.00201172,0.00127687,0.000333339,3.66678e-005,
323,64.4573,4.03288e-005,0.000357833,0.00133703,0.00205565,0.00130501,0.000340419,3.73075e-005,
324,65.2226,4.11649e-005,0.000365333,0.00136543,0.00210004,0.00133378,0.000348048,3.81252e-005,
325,65.9968,4.20108e-005,0.000372913,0.00139412,0.00214485,0.00136274,0.000355746,3.89872e-005,
326,66.7799,4.2869e-005,0.000380578,0.00142308,0.00219007,0.001392,0.000363571,3.98768e-005,
327,67.5721,4.37426e-005,0.000388345,0.00145228,0.0022356,0.00142157,0.000371542,4.07986e-005,
328,68.3735,4.46698e-005,0.000396405,0.0014815,0.00228065,0.00145091,0.0003794,4.16671e-005,
329,69.1841,4.53586e-005,0.000403023,0.00150837,0.00232446,0.00148,0.000387315,4.25689e-005,
330,70.0042,4.61269e-005,0.000410145,0.00153629,0.00236905,0.00150927,0.000395237,4.34741e-005,
331,70.8337,4.69545e-005,0.000417638,0.00156492,0.00241417,0.00153878,0.000403221,4.43897e-005,
332,71.6729,4.77775e-005,0.000425113,0.00159353,0.00245934,0.00156835,0.000411222,4.53052e-005,
333,72.5218,4.85885e-005,0.000432541,0.00162216,0.00250471,0.00159804,0.000419237,4.62195e-005,
334,73.3805,4.93762e-005,0.000439802,0.00165077,0.00255232,0.00163268,0.000430167,4.76114e-005,
335,74.2492,5.01493e-005,0.00044682,0.00167777,0.00259489,0.00165893,0.000436104,4.81614e-005,
336,75.1279,5.09182e-005,0.000453777,0.00170439,0.00263721,0.0016874,0.000444265,4.91511e-005,
337,76.0168,5.16846e-005,0.000460706,0.00173086,0.00267889,0.00171436,0.000451367,4.99505e-005,
338,76.916,5.24481e-005,0.000467615,0.00175728,0.00272071,0.0017421,0.00045918,5.0926e-005,
339,77.8256,5.32075e-005,0.000474491,0.00178359,0.00276229,0.00176929,0.000466446,5.17299e-005,
340,78.7458,5.39611e-005,0.000481322,0.00180977,0.00280382,0.00179679,0.00047413,5.26769e-005,
341,79.6766,5.47096e-005,0.000488086,0.00183573,0.00284516,0.00182448,0.000482256,5.38327e-005,
342,80.6182,5.54664e-005,0.000494779,0.00186123,0.00288567,0.00185093,0.000488884,5.43561e-005,
343,81.5708,5.62413e-005,0.000501365,0.00188616,0.0029254,0.0018774,0.000496213,5.52101e-005,
344,82.5343,5.68393e-005,0.000507498,0.00191054,0.00296438,0.00190312,0.000503238,5.60379e-005,
345,83.509,5.75326e-005,0.000513804,0.00193479,0.003003,0.00192875,0.000510356,5.68944e-005,
346,84.495,5.82131e-005,0.000519998,0.00195864,0.00304096,0.00195383,0.000517144,5.76497e-005,
347,85.4925,5.8881e-005,0.000526079,0.00198205,0.00307829,0.00197859,0.000523964,5.84484e-005,
348,86.5014,5.95352e-005,0.000532039,0.00200502,0.0031149,0.00200286,0.000530635,5.92284e-005,
349,87.5221,6.01747e-005,0.000537868,0.0020275,0.00315078,0.0020267,0.000537207,5.99982e-005,
350,88.5546,6.07983e-005,0.000543557,0.00204946,0.00318587,0.00205002,0.000543627,6.07457e-005,
351,89.5991,6.14049e-005,0.000549097,0.00207086,0.00322012,0.00207282,0.000549925,6.14846e-005,
352,90.6556,6.19934e-005,0.000554477,0.00209167,0.00325345,0.00209504,0.000556071,6.22066e-005,
353,91.7245,6.25626e-005,0.000559686,0.00211185,0.00328582,0.00211666,0.00056206,6.29113e-005,
354,92.8056,6.31112e-005,0.000564713,0.00213135,0.00331715,0.00213762,0.00056788,6.35974e-005,
355,93.8993,6.3638e-005,0.000569547,0.00215013,0.00334739,0.00215789,0.000573521,6.42645e-005,
356,95.0057,6.41416e-005,0.000574177,0.00216815,0.00337645,0.00217742,0.000578971,6.49108e-005,
357,96.1249,6.46207e-005,0.000578589,0.00218536,0.00340428,0.00219617,0.000584218,6.55348e-005,
358,97.2571,6.50738e-005,0.000582771,0.00220172,0.0034308,0.00221409,0.000589249,6.61355e-005,
359,98.4024,6.54995e-005,0.00058671,0.00221716,0.00345592,0.00223112,0.000594051,6.67113e-005,
360,99.5609,6.58963e-005,0.000590394,0.00223165,0.00347957,0.00224723,0.00059861,6.72605e-005,
361,100.733,6.62631e-005,0.000593808,0.00224513,0.00350167,0.00226235,0.000602914,6.77818e-005,
362,101.918,6.65988e-005,0.000596944,0.00225756,0.00352213,0.00227642,0.000606947,6.82744e-005,
363,103.118,6.69023e-005,0.000599795,0.00226891,0.00354091,0.00228941,0.000610687,6.87337e-005,
364,104.331,6.71716e-005,0.00060235,0.00227918,0.00355802,0.0023013,0.000614133,6.91591e-005,
365,105.558,6.74021e-005,0.000604577,0.00228833,0.00357372,0.00231298,0.000618325,6.99644e-005,
366,106.8,6.75911e-005,0.000606422,0.00229601,0.00358702,0.0023223,0.000620523,6.99998e-005,
367,108.055,6.77401e-005,0.000607895,0.0023022,0.00359785,0.00233019,0.000622872,7.02812e-005,
368,109.326,6.78506e-005,0.000609019,0.00230705,0.00360654,0.00233673,0.000625007,7.06074e-005,
369,110.611,6.79224e-005,0.000609793,0.00231056,0.00361313,0.00234182,0.000626563,7.07848e-005,
370,111.911,6.79552e-005,0.000610214,0.00231273,0.00361759,0.00234556,0.00062784,7.09668e-005,
371,113.226,6.79484e-005,0.00061028,0.00231355,0.00361994,0.00234794,0.000628766,7.11154e-005,
372,114.556,6.79013e-005,0.000609984,0.00231299,0.00362014,0.0023489,0.000629291,7.12083e-005,
373,115.902,6.78132e-005,0.000609319,0.00231104,0.00361814,0.00234845,0.000629447,7.12644e-005,
374,117.263,6.76835e-005,0.00060828,0.00230766,0.00361392,0.00234655,0.000629215,7.12769e-005,
375,118.64,6.75115e-005,0.00060686,0.00230284,0.00360743,0.00234318,0.000628586,7.12433e-005,
376,120.033,6.72967e-005,0.000605055,0.00229655,0.00359864,0.00233831,0.000627557,7.11648e-005,
377,121.442,6.70386e-005,0.00060286,0.00228878,0.00358752,0.00233192,0.000626119,7.104e-005,
378,122.868,6.67366e-005,0.00060027,0.00227951,0.00357405,0.002324,0.000624268,7.0868e-005,
379,124.31,6.63904e-005,0.000597281,0.00226872,0.00355819,0.00231453,0.000621999,7.06485e-005,
380,125.769,6.59997e-005,0.000593891,0.0022564,0.00353993,0.00230348,0.000619307,7.03807e-005,
381,127.244,6.55639e-005,0.000590096,0.00224254,0.00351924,0.00229086,0.000616188,7.00643e-005,
382,128.737,6.5083e-005,0.000585893,0.00222713,0.00349611,0.00227664,0.000612638,6.96987e-005,
383,130.247,6.45564e-005,0.000581279,0.00221016,0.00347053,0.00226082,0.000608656,6.92837e-005,
384,131.774,6.3984e-005,0.000576252,0.00219162,0.00344247,0.00224338,0.000604239,6.88189e-005,
385,133.32,6.33653e-005,0.000570809,0.00217149,0.00341193,0.00222433,0.000599383,6.83041e-005,
386,134.883,6.26996e-005,0.000564945,0.00214976,0.00337889,0.00220364,0.000594088,6.77391e-005,
387,136.464,6.19862e-005,0.000558653,0.00212642,0.00334331,0.0021813,0.00058835,6.71235e-005,
388,138.063,6.12237e-005,0.000551923,0.00210143,0.00330517,0.00215731,0.000582166,6.64573e-005,
389,139.681,6.04101e-005,0.000544741,0.00207474,0.0032644,0.00213162,0.000575531,6.57399e-005,
390,141.318,5.95417e-005,0.000537081,0.00204629,0.00322092,0.0021042,0.000568436,6.49708e-005,
391,142.974,5.8611e-005,0.000528901,0.00201598,0.00317465,0.00207501,0.000560872,6.41492e-005,
392,144.649,5.76005e-005,0.000520084,0.00198378,0.00312684,0.00204653,0.000554189,6.34855e-005,
393,146.343,5.65003e-005,0.000510383,0.00194794,0.00307267,0.00201288,0.000545578,6.25533e-005,
394,148.057,5.53396e-005,0.000500025,0.001909,0.00301233,0.00197391,0.000535157,6.14137e-005,
395,149.791,5.41457e-005,0.000489347,0.00186874,0.00294974,0.00193369,0.000524567,6.02612e-005,
396,151.545,5.29238e-005,0.000478413,0.00182747,0.00288554,0.00189238,0.000513628,5.9044e-005,
397,153.319,5.16754e-005,0.000467233,0.00178524,0.00281978,0.00184999,0.000502383,5.77904e-005,
398,155.114,5.04026e-005,0.000455831,0.00174214,0.00275258,0.00180661,0.000490842,5.64976e-005,
399,156.929,4.91057e-005,0.000444218,0.00169828,0.00268429,0.00176276,0.000479468,5.53342e-005,
400,158.766,4.77837e-005,0.000432372,0.00165352,0.00261456,0.00171775,0.000467387,5.39259e-005,
401,160.624,4.64407e-005,0.000420316,0.00160785,0.00254321,0.00167148,0.000454913,5.24753e-005,
402,162.503,4.50835e-005,0.000408118,0.00156158,0.00247076,0.00162445,0.000442295,5.10428e-005,
403,164.404,4.3717e-005,0.000395828,0.00151492,0.00239762,0.00157692,0.000429525,4.95901e-005,
404,166.328,4.23444e-005,0.000383476,0.00146799,0.002324,0.00152903,0.000416657,4.8129e-005,
405,168.273,4.09686e-005,0.000371088,0.00142089,0.00225008,0.0014809,0.000403711,4.66569e-005,
406,170.241,3.9592e-005,0.000358688,0.00137373,0.002176,0.00143263,0.000390716,4.51781e-005,
407,172.232,3.82171e-005,0.000346299,0.00132659,0.0021019,0.00138432,0.000377697,4.36948e-005,
408,174.246,3.68464e-005,0.000333943,0.00127954,0.00202792,0.00133604,0.000364677,4.22099e-005,
409,176.283,3.54823e-005,0.000321641,0.00123269,0.0019542,0.0012879,0.000351682,4.07263e-005,
410,178.344,3.4127e-005,0.000309415,0.0011861,0.00188085,0.00123998,0.000338735,3.92466e-005,
411,180.428,3.27829e-005,0.000297285,0.00113985,0.00180801,0.00119236,0.00032586,3.77737e-005,
412,182.537,3.14522e-005,0.000285271,0.00109403,0.0017358,0.00114512,0.000313078,3.63101e-005,
413,184.671,3.01369e-005,0.000273393,0.00104871,0.00166435,0.00109834,0.000300412,3.48584e-005,
414,186.829,2.88392e-005,0.00026167,0.00100397,0.00159376,0.00105211,0.000287884,3.34213e-005,
415,189.012,2.75611e-005,0.000250119,0.000959862,0.00152416,0.00100649,0.000275514,3.20009e-005,
416,191.22,2.63043e-005,0.000238758,0.000916466,0.00145564,0.000961561,0.000263321,3.05999e-005,
417,193.454,2.50708e-005,0.000227604,0.000873841,0.00138831,0.000917385,0.000251325,2.92202e-005,
418,195.713,2.38621e-005,0.000216671,0.000832049,0.00132226,0.000874028,0.000239544,2.78641e-005,
419,197.999,2.26799e-005,0.000205974,0.000791144,0.00125759,0.000831551,0.000227994,2.65336e-005,
420,200.312,2.15256e-005,0.000195527,0.000751178,0.00119437,0.00079001,0.000216691,2.52305e-005,
421,202.651,2.04005e-005,0.000185341,0.000712199,0.0011327,0.000749457,0.00020565,2.39566e-005,
422,205.017,1.93058e-005,0.000175427,0.000674251,0.00107262,0.000709939,0.000194885,2.27135e-005,
423,207.411,1.82427e-005,0.000165796,0.000637372,0.00101422,0.000671501,0.000184407,2.15028e-005,
424,209.832,1.7212e-005,0.000156457,0.000601597,0.000957545,0.000634181,0.000174227,2.03256e-005,
425,212.282,1.62145e-005,0.000147417,0.000566957,0.000902644,0.000598013,0.000164356,1.91833e-005,
426,214.76,1.5251e-005,0.000138682,0.000533477,0.000849561,0.000563025,0.000154801,1.80768e-005,
427,217.266,1.43221e-005,0.000130258,0.000501177,0.00079833,0.000529243,0.000145571,1.70071e-005,
428,219.802,1.3428e-005,0.000122148,0.000470074,0.000748979,0.000496685,0.000136669,1.59748e-005,
429,222.367,1.25692e-005,0.000114356,0.00044018,0.000701529,0.000465367,0.000128102,1.49806e-005,
430,224.962,1.17458e-005,0.000106883,0.000411502,0.000655992,0.000435298,0.000119873,1.40249e-005,
431,227.586,1.09578e-005,9.97306e-005,0.000384044,0.000612377,0.000406485,0.000111982,1.3108e-005,
432,230.242,1.02052e-005,9.28971e-005,0.000357804,0.000570681,0.000378928,0.000104431,1.223e-005,
433,232.928,9.48778e-006,8.63814e-005,0.000332777,0.0005309,0.000352625,9.72203e-005,1.13909e-005,
434,235.645,8.80522e-006,8.01809e-005,0.000308954,0.000493018,0.000327568,9.03472e-005,1.05906e-005,
435,238.393,8.15711e-006,7.4292e-005,0.000286322,0.000457019,0.000303745,8.38092e-005,9.82885e-006,
436,241.174,7.54296e-006,6.87104e-005,0.000264865,0.000422876,0.000281141,7.76027e-005,9.10526e-006,
437,243.986,6.96217e-006,6.34307e-005,0.000244563,0.000390561,0.000259738,7.17227e-005,8.41932e-006,
438,246.831,6.41403e-006,5.84468e-005,0.000225393,0.000360037,0.000239514,6.61638e-005,7.77042e-006,
439,249.709,5.8978e-006,5.37518e-005,0.00020733,0.000331266,0.000220443,6.09192e-005,7.15784e-006,
440,252.621,5.41263e-006,4.93384e-005,0.000190345,0.000304205,0.000202498,5.59817e-005,6.58077e-006,
441,255.566,4.95761e-006,4.51984e-005,0.000174408,0.000278804,0.000185648,5.13433e-005,6.03832e-006,
442,258.545,4.53179e-006,4.13232e-005,0.000159487,0.000255015,0.00016986,4.69951e-005,5.52951e-006,
443,261.559,4.13416e-006,3.77037e-005,0.000145547,0.000232783,0.0001551,4.29279e-005,5.05331e-006,
444,264.608,3.76367e-006,3.43305e-005,0.000132552,0.000212052,0.000141331,3.9132e-005,4.6086e-006,
445,267.692,3.41922e-006,3.11938e-005,0.000120465,0.000192763,0.000128515,3.55972e-005,4.19424e-006,
446,270.812,3.09971e-006,2.82836e-005,0.000109248,0.000174858,0.000116613,3.23129e-005,3.80903e-006,
447,273.968,2.80401e-006,2.55897e-005,9.88622e-005,0.000158273,0.000105586,2.92685e-005,3.45174e-006,
448,277.16,2.53097e-006,2.31017e-005,8.92681e-005,0.000142949,9.53919e-005,2.64529e-005,3.12111e-006,
449,280.39,2.27945e-006,2.08094e-005,8.04259e-005,0.000128821,8.59907e-005,2.3855e-005,2.81588e-006,
450,283.657,2.04829e-006,1.87022e-005,7.22961e-005,0.000115828,7.73412e-005,2.14637e-005,2.53476e-006,
451,286.962,1.83635e-006,1.67698e-005,6.48391e-005,0.000103906,6.94022e-005,1.92678e-005,2.27647e-006,
452,290.305,1.64251e-006,1.5002e-005,5.80156e-005,9.2994e-005,6.2133e-005,1.72563e-005,2.03974e-006,
453,293.686,1.46563e-006,1.33887e-005,5.1787e-005,8.30306e-005,5.54932e-005,1.54181e-005,1.8233e-006,
454,297.107,1.30462e-006,1.19199e-005,4.61151e-005,7.39554e-005,4.94434e-005,1.37426e-005,1.6259e-006,
455,300.568,1.15842e-006,1.05859e-005,4.09627e-005,6.57092e-005,4.39443e-005,1.22189e-005,1.4463e-006,
456,304.069,1.02596e-006,9.37718e-006,3.62931e-005,5.8234e-005,3.89579e-005,1.08368e-005,1.28331e-006,
457,307.61,9.06249e-007,8.28458e-006,3.20715e-005,5.14742e-005,3.44473e-005,9.58608e-006,1.13575e-006,
458,311.192,7.98288e-007,7.29934e-006,2.82654e-005,4.53817e-005,3.03859e-005,8.46382e-006,1.00471e-006,
459,314.816,7.01062e-007,6.41159e-006,2.48337e-005,3.98839e-005,2.67133e-005,7.44163e-006,8.82767e-007,
460,318.482,6.13936e-007,5.61566e-006,2.1755e-005,3.49479e-005,2.34139e-005,6.52408e-006,7.73957e-007,
461,322.19,5.3621e-007,4.90541e-006,1.90069e-005,3.054e-005,2.04665e-005,5.70472e-006,6.77002e-007,
462,325.941,4.67095e-007,4.27373e-006,1.65622e-005,2.66176e-005,1.78428e-005,4.97515e-006,5.90667e-007,
463,329.736,4.05813e-007,3.71353e-006,1.43937e-005,2.31375e-005,1.55142e-005,4.32738e-006,5.13977e-007,
464,333.574,3.51626e-007,3.21813e-006,1.24756e-005,2.00584e-005,1.34533e-005,3.75383e-006,4.46043e-007,
465,337.457,3.03849e-007,2.78124e-006,1.07837e-005,1.73419e-005,1.16345e-005,3.24745e-006,3.86035e-007,
466,341.385,2.61842e-007,2.39706e-006,9.29564e-006,1.4952e-005,1.00339e-005,2.80165e-006,3.33179e-007,
