gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],
469,353.445,2.59236e-068,2.57782e-067,1.06039e-066,1.75691e-066,1.17859e-066,3.19316e-067,3.61e-068,
470,357.558,3.99045e-069,3.96796e-068,1.63229e-067,2.70486e-067,1.81505e-067,4.91992e-068,5.56618e-069,
471,361.719,5.99613e-070,5.96219e-069,2.45276e-068,4.06507e-068,2.72863e-068,7.40003e-069,8.37831e-070,
472,365.928,8.79161e-071,8.74164e-070,3.59634e-069,5.96131e-069,4.00274e-069,1.08611e-069,1.23064e-070,
473,370.186,1.25729e-071,1.25011e-070,5.14323e-070,8.52684e-070,5.72727e-070,1.55488e-070,1.7632e-071,
474,374.493,1.75301e-072,1.74296e-071,7.17126e-071,1.18911e-070,7.98967e-071,2.17031e-071,2.46312e-072,
475,378.85,2.38189e-073,2.36819e-072,9.74421e-072,1.61602e-071,1.0862e-071,2.95227e-072,3.35344e-073,
476,383.258,3.15249e-074,3.13427e-073,1.28971e-072,2.1393e-072,1.43845e-072,3.91202e-073,4.44756e-074,
477,387.717,4.0623e-075,4.03874e-074,1.66197e-073,2.75731e-073,1.85471e-073,5.04724e-074,5.74349e-075,
478,392.227,5.09408e-076,5.06441e-075,2.08417e-074,3.45843e-074,2.32724e-074,6.33728e-075,7.21842e-076,
479,396.79,6.21317e-077,6.17684e-076,2.54212e-075,4.21922e-075,2.84037e-075,7.7398e-076,8.82476e-077,
480,401.405,7.36693e-078,7.3237e-077,3.01432e-076,5.00399e-076,3.37013e-076,9.18984e-077,1.0489e-077,
481,406.074,8.4869e-079,8.43692e-078,3.47273e-077,5.76628e-077,3.88526e-077,1.06023e-077,1.21143e-078,
482,410.797,9.49413e-080,9.43802e-079,3.88507e-078,6.45243e-078,4.34963e-078,1.18786e-078,1.35879e-079,
483,415.575,1.03074e-080,1.02463e-079,4.21809e-079,7.0072e-079,4.72592e-079,1.29166e-079,1.47927e-080,
484,420.408,1.08533e-081,1.07887e-080,4.44175e-080,7.38063e-080,4.98032e-080,1.36234e-080,1.56214e-081,
485,425.297,1.10769e-082,1.10108e-081,4.53355e-081,7.53515e-081,5.08733e-081,1.39283e-081,1.59917e-082,
486,430.242,1.09504e-083,1.08848e-082,4.48207e-082,7.45165e-082,5.03379e-082,1.37944e-082,1.58594e-083,
487,435.245,1.04784e-084,1.04154e-083,4.28917e-083,7.13301e-083,4.82138e-083,1.32251e-083,1.52264e-084,
488,440.306,9.69822e-086,9.63976e-085,3.97013e-084,6.60446e-084,4.4669e-084,1.22652e-084,1.41423e-085,
489,445.426,8.67552e-087,8.62307e-086,3.55177e-085,5.9104e-085,4.00009e-085,1.09952e-085,1.26978e-086,
490,450.605,7.49475e-088,7.44931e-087,3.06864e-086,5.10816e-086,3.45953e-086,9.5201e-087,1.10124e-087,
491,455.844,6.24762e-089,6.20963e-088,2.55826e-087,4.26009e-087,2.88727e-087,7.9548e-088,9.2177e-089,
492,461.143,5.02088e-090,4.99026e-089,2.05615e-088,3.42526e-088,2.32326e-088,6.40895e-089,7.44006e-090,
493,466.504,3.88573e-091,3.86201e-090,1.59149e-089,2.6523e-089,1.80048e-089,4.97349e-090,5.78496e-091,
494,471.927,2.88731e-092,2.86962e-091,1.18271e-090,1.97195e-090,1.33989e-090,3.70687e-091,4.32126e-092,
495,477.413,2.07494e-093,2.06211e-092,8.49959e-092,1.41759e-091,9.63871e-092,2.66963e-092,3.1173e-093,
496,482.963,1.46289e-094,1.45375e-093,5.99191e-093,9.99394e-093,6.79616e-093,1.88282e-093,2.19947e-094,
497,488.577,1.01351e-095,1.00702e-094,4.15007e-094,6.92122e-094,4.70638e-094,1.30389e-094,1.52336e-095,
498,494.255,7.0806e-097,7.02769e-096,2.89276e-095,4.8177e-095,3.27078e-095,9.04551e-096,1.05475e-096,
499,500,7.21947e-098,7.13291e-097,2.91653e-096,4.81048e-096,3.22273e-096,8.76235e-097,1.00061e-097,
