gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],
469,353.445,3.03513e-61,2.99704e-60,1.2222e-59,2.00282e-59,1.32516e-59,3.5308e-60,3.91204e-61,
470,357.558,6.28492e-62,6.20563e-61,2.5306e-60,4.147e-60,2.74417e-60,7.3134e-61,8.10622e-62,
471,361.719,1.27523e-62,1.25905e-61,5.13415e-61,8.4138e-61,5.56831e-61,1.48436e-61,1.64594e-62,
472,365.928,2.53435e-63,2.50205e-62,1.02025e-61,1.67204e-61,1.10671e-61,2.95093e-62,3.27354e-63,
473,370.186,4.9313e-64,4.86811e-63,1.985e-62,3.25323e-62,2.15358e-62,5.74386e-63,6.37461e-64,
474,374.493,9.39041e-65,9.26948e-64,3.77957e-63,6.19462e-63,4.10132e-63,1.09418e-63,1.21489e-64,
475,378.85,1.74922e-65,1.72658e-64,7.03985e-64,1.15386e-63,7.64061e-64,2.03901e-64,2.26505e-65,
476,383.258,3.18598e-66,3.14454e-65,1.2821e-64,2.10152e-64,1.3918e-64,3.71536e-65,4.12929e-66,
477,387.717,5.67115e-67,5.59701e-66,2.28198e-65,3.74063e-65,2.47776e-65,6.61644e-66,7.35741e-67,
478,392.227,9.86082e-68,9.73127e-67,3.96748e-66,6.50387e-66,4.30887e-66,1.151e-66,1.2806e-67,
479,396.79,1.67395e-68,1.65185e-67,6.73454e-67,1.10406e-66,7.31582e-67,1.95491e-67,2.17627e-68,
480,401.405,2.77285e-69,2.73607e-68,1.11546e-67,1.8288e-67,1.21206e-67,3.24002e-68,3.60906e-69,
481,406.074,4.47939e-70,4.41968e-69,1.80182e-68,2.95428e-68,1.95839e-68,5.23713e-69,5.8373e-70,
482,410.797,7.05283e-71,6.95835e-70,2.83675e-69,4.65151e-69,3.08415e-69,8.25103e-70,9.20265e-71,
483,415.575,1.08166e-71,1.0671e-70,4.35025e-70,7.13383e-70,4.73113e-70,1.26627e-70,1.41329e-71,
484,420.408,1.61481e-72,1.59298e-71,6.494e-71,1.06502e-70,7.06491e-71,1.89175e-71,2.11294e-72,
485,425.297,2.34511e-73,2.31324e-72,9.43017e-72,1.5467e-71,1.02628e-71,2.74938e-72,3.07319e-73,
486,430.242,3.31056e-74,3.26536e-73,1.33115e-72,2.18353e-72,1.44924e-72,3.88443e-73,4.34544e-74,
487,435.245,4.53958e-75,4.47731e-74,1.82521e-73,2.99427e-73,1.98792e-73,5.33113e-74,5.96895e-75,
488,440.306,6.04174e-76,5.95849e-75,2.42901e-74,3.98529e-74,2.64669e-74,7.10185e-75,7.95871e-76,
489,445.426,7.79797e-77,7.69001e-76,3.13488e-75,5.14408e-75,3.41739e-75,9.17541e-76,1.02923e-76,
490,450.605,9.75197e-78,9.61635e-77,3.92018e-76,6.43358e-76,4.27556e-76,1.14869e-76,1.28983e-77,
491,455.844,1.18057e-78,1.16408e-77,4.7455e-77,7.78921e-77,5.17843e-77,1.39222e-77,1.56496e-78,
492,461.143,1.38209e-79,1.36269e-78,5.55526e-78,9.11985e-78,6.06554e-78,1.63191e-78,1.8365e-79,
493,466.504,1.56226e-80,1.54027e-79,6.27944e-79,1.03108e-78,6.86085e-79,1.84739e-79,2.08163e-80,
494,471.927,1.69674e-81,1.67268e-80,6.81921e-80,1.11993e-79,7.45605e-80,2.00963e-80,2.26794e-81,
495,477.413,1.80487e-82,1.77905e-81,7.25218e-81,1.191e-80,7.92973e-81,2.13775e-81,2.41351e-82,
496,482.963,1.88952e-83,1.8622e-82,7.59004e-82,1.24632e-81,8.29713e-82,2.23664e-82,2.52512e-83,
497,488.577,1.95918e-84,1.93022e-83,7.86455e-83,1.29091e-82,8.59037e-83,2.31465e-83,2.61196e-84,
498,494.255,2.12922e-85,2.08805e-84,8.46584e-84,1.38203e-83,9.14121e-84,2.44684e-84,2.74125e-85,
499,500,6.47322e-86,6.34769e-85,2.56777e-84,4.1681e-84,2.72828e-84,7.18455e-85,7.86024e-86,
