gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,4.02879,3.52194,3.52194,3.52194,3.42387,3.6466,3.6466,3.1236,3.31399,3.56261,3.52194,3.52194,3.52194,3.42387,3.6466,3.6466,3.1236,3.31399,3.56261,3.52194,3.52194,3.52194,3.42387,3.6466,3.6466,3.1236,3.31399,3.56261,3.52194,3.52194,3.52194,3.64558,3.6466,3.6466,3.78731,3.79417,3.79944,3.52194,3.52194,3.52194,3.64558,3.6466,3.6466,3.78731,3.79417,3.79944,3.52194,3.52194,3.52194,3.64558,3.6466,3.6466,3.78731,3.79417,3.79944,3.52194,3.52194,3.52194,3.86763,3.6466,3.6466,4.4541,4.2758,4.03665,3.52194,3.52194,3.52194,3.86763,3.6466,3.6466,4.4541,4.2758,4.03665,3.52194,3.52194,3.52194,3.86763,3.6466,3.6466,4.4541,4.2758,4.03665
31,4.26982,3.74968,3.74968,3.74968,3.64624,3.87468,3.87468,3.33511,3.52083,3.7845,3.74968,3.74968,3.74968,3.64624,3.87468,3.87468,3.33511,3.52083,3.7845,3.74968,3.74968,3.74968,3.64624,3.87468,3.87468,3.33511,3.52083,3.7845,3.74968,3.74968,3.74968,3.87374,3.87468,3.87468,4.01632,4.02269,4.02799,3.74968,3.74968,3.74968,3.87374,3.87468,3.87468,4.01632,4.02269,4.02799,3.74968,3.74968,3.74968,3.87374,3.87468,3.87468,4.01632,4.02269,4.02799,3.74968,3.74968,3.74968,4.10157,3.87468,3.87468,4.70052,4.52601,4.27184,3.74968,3.74968,3.74968,4.10157,3.87468,3.87468,4.70052,4.52601,4.27184,3.74968,3.74968,3.74968,4.10157,3.87468,3.87468,4.70052,4.52601,4.27184
32,4.52117,3.98755,3.98755,3.98755,3.87909,4.11287,4.11287,3.56635,3.73743,4.00833,3.98755,3.98755,3.98755,3.87909,4.11287,4.11287,3.56635,3.73743,4.00833,3.98755,3.98755,3.98755,3.87909,4.11287,4.11287,3.56635,3.73743,4.00833,3.98755,3.98755,3.98755,4.11203,4.11287,4.11287,4.2558,4.26133,4.26649,3.98755,3.98755,3.98755,4.11203,4.11287,4.11287,4.2558,4.26133,4.26649,3.98755,3.98755,3.98755,4.11203,4.11287,4.11287,4.2558,4.26133,4.26649,3.98755,3.98755,3.98755,4.34526,4.11287,4.11287,4.94784,4.78667,4.52503,3.98755,3.98755,3.98755,4.34526,4.11287,4.11287,4.94784,4.78667,4.52503,3.98755,3.98755,3.98755,4.34526,4.11287,4.11287,4.94784,4.78667,4.52503
33,4.78329,4.23599,4.23599,4.23599,4.12289,4.36159,4.36159,3.80131,3.96423,4.24204,4.23599,4.23599,4.23599,4.12289,4.36159,4.36159,3.80131,3.96423,4.24204,4.23599,4.23599,4.23599,4.12289,4.36159,4.36159,3.80131,3.96423,4.24204,4.23599,4.23599,4.23599,4.36086,4.36159,4.36159,4.50552,4.51052,4.51554,4.23599,4.23599,4.23599,4.36086,4.36159,4.36159,4.50552,4.51052,4.51554,4.23599,4.23599,4.23599,4.36086,4.36159,4.36159,4.50552,4.51052,4.51554,4.23599,4.23599,4.23599,4.59912,4.36159,4.36159,5.2121,5.05817,4.78942,4.23599,4.23599,4.23599,4.59912,4.36159,4.36159,5.2121,5.05817,4.78942,4.23599,4.23599,4.23599,4.59912,4.36159,4.36159,5.2121,5.05817,4.78942
34,5.05663,4.49542,4.49542,4.49542,4.38751,4.62129,4.62129,4.04865,4.20173,4.48609,4.49542,4.49542,4.49542,4.38751,4.62129,4.62129,4.04865,4.20173,4.48609,4.49542,4.49542,4.49542,4.38751,4.62129,4.62129,4.04865,4.20173,4.48609,4.49542,4.49542,4.49542,4.62077,4.62129,4.62129,4.76624,4.77069,4.77558,4.49542,4.49542,4.49542,4.62077,4.62129,4.62129,4.76624,4.77069,4.77558,4.49542,4.49542,4.49542,4.62077,4.62129,4.62129,4.76624,4.77069,4.77558,4.49542,4.49542,4.49542,4.85428,4.62129,4.62129,5.48613,5.34097,5.06546,4.49542,4.49542,4.49542,4.85428,4.62129,4.62129,5.48613,5.34097,5.06546,4.49542,4.49542,4.49542,4.85428,4.62129,4.62129,5.48613,5.34097,5.06546
35,5.34167,4.76633,4.76633,4.76633,4.65521,4.89247,4.89247,4.2988,4.46042,4.75094,4.76633,4.76633,4.76633,4.65521,4.89247,4.89247,4.2988,4.46042,4.75094,4.76633,4.76633,4.76633,4.65521,4.89247,4.89247,4.2988,4.46042,4.75094,4.76633,4.76633,4.76633,4.89204,4.89247,4.89247,5.03815,5.04253,5.04725,4.76633,4.76633,4.76633,4.89204,4.89247,4.89247,5.03815,5.04253,5.04725,4.76633,4.76633,4.76633,4.89204,4.89247,4.89247,5.03815,5.04253,5.04725,4.76633,4.76633,4.76633,5.12909,4.89247,4.89247,5.77976,5.62602,5.3439,4.76633,4.76633,4.76633,5.12909,4.89247,4.89247,5.77976,5.62602,5.3439,4.76633,4.76633,4.76633,5.12909,4.89247,4.89247,5.77976,5.62602,5.3439
36,5.63892,5.0492,5.0492,5.0492,4.92488,5.17561,5.17561,4.55068,4.74252,5.01755,5.0492,5.0492,5.0492,4.92488,5.17561,5.17561,4.55068,4.74252,5.01755,5.0492,5.0492,5.0492,4.92488,5.17561,5.17561,4.55068,4.74252,5.01755,5.0492,5.0492,5.0492,5.17517,5.17561,5.17561,5.32171,5.32652,5.33067,5.0492,5.0492,5.0492,5.17517,5.17561,5.17561,5.32171,5.32652,5.33067,5.0492,5.0492,5.0492,5.17517,5.17561,5.17561,5.32171,5.32652,5.33067,5.0492,5.0492,5.0492,5.42569,5.17561,5.17561,6.09497,5.91181,5.64417,5.0492,5.0492,5.0492,5.42569,5.17561,5.17561,6.09497,5.91181,5.64417,5.0492,5.0492,5.0492,5.42569,5.17561,5.17561,6.09497,5.91181,5.64417
37,5.9489,5.34455,5.34455,5.34455,5.20641,5.47119,5.47119,4.80309,5.05044,5.30702,5.34455,5.34455,5.34455,5.20641,5.47119,5.47119,4.80309,5.05044,5.30702,5.34455,5.34455,5.34455,5.20641,5.47119,5.47119,4.80309,5.05044,5.30702,5.34455,5.34455,5.34455,5.47075,5.47119,5.47119,5.61741,5.62325,5.62674,5.34455,5.34455,5.34455,5.47075,5.47119,5.47119,5.61741,5.62325,5.62674,5.34455,5.34455,5.34455,5.47075,5.47119,5.47119,5.61741,5.62325,5.62674,5.34455,5.34455,5.34455,5.73534,5.47119,5.47119,6.43398,6.19715,5.94677,5.34455,5.34455,5.34455,5.73534,5.47119,5.47119,6.43398,6.19715,5.94677,5.34455,5.34455,5.34455,5.73534,5.47119,5.47119,6.43398,6.19715,5.94677
38,6.27216,5.65286,5.65286,5.65286,5.50033,5.77972,5.77972,5.10216,5.33932,5.59821,5.65286,5.65286,5.65286,5.50033,5.77972,5.77972,5.10216,5.33932,5.59821,5.65286,5.65286,5.65286,5.50033,5.77972,5.77972,5.10216,5.33932,5.59821,5.65286,5.65286,5.65286,5.77932,5.77972,5.77972,5.92692,5.93228,5.93561,5.65286,5.65286,5.65286,5.77932,5.77972,5.77972,5.92692,5.93228,5.93561,5.65286,5.65286,5.65286,5.77932,5.77972,5.77972,5.92692,5.93228,5.93561,5.65286,5.65286,5.65286,6.05855,5.77972,5.77972,6.75382,6.52625,6.27331,5.65286,5.65286,5.65286,6.05855,5.77972,5.77972,6.75382,6.52625,6.27331,5.65286,5.65286,5.65286,6.05855,5.77972,5.77972,6.75382,6.52625,6.27331
39,6.60925,5.97456,5.97456,5.97456,5.80714,6.10171,6.10171,5.4417,5.6416,5.90214,5.97456,5.97456,5.97456,5.80714,6.10171,6.10171,5.4417,5.6416,5.90214,5.97456,5.97456,5.97456,5.80714,6.10171,6.10171,5.4417,5.6416,5.90214,5.97456,5.97456,5.97456,6.10141,6.10171,6.10171,6.25053,6.25475,6.25797,5.97456,5.97456,5.97456,6.10141,6.10171,6.10171,6.25053,6.25475,6.25797,5.97456,5.97456,5.97456,6.10141,6.10171,6.10171,6.25053,6.25475,6.25797,5.97456,5.97456,5.97456,6.39594,6.10171,6.10171,7.06135,6.86896,6.61415,5.97456,5.97456,5.97456,6.39594,6.10171,6.10171,7.06135,6.86896,6.61415,5.97456,5.97456,5.97456,6.39594,6.10171,6.10171,7.06135,6.86896,6.61415
40,6.96078,6.31039,6.31039,6.31039,6.14032,6.43783,6.43783,5.77381,5.94483,6.23242,6.31039,6.31039,6.31039,6.14032,6.43783,6.43783,5.77381,5.94483,6.23242,6.31039,6.31039,6.31039,6.14032,6.43783,6.43783,5.77381,5.94483,6.23242,6.31039,6.31039,6.31039,6.43763,6.43783,6.43783,6.58779,6.59118,6.59464,6.31039,6.31039,6.31039,6.43763,6.43783,6.43783,6.58779,6.59118,6.59464,6.31039,6.31039,6.31039,6.43763,6.43783,6.43783,6.58779,6.59118,6.59464,6.31039,6.31039,6.31039,6.73519,6.43783,6.43783,7.40364,7.23862,6.95715,6.31039,6.31039,6.31039,6.73519,6.43783,6.43783,7.40364,7.23862,6.95715,6.31039,6.31039,6.31039,6.73519,6.43783,6.43783,7.40364,7.23862,6.95715
41,7.32736,6.661,6.661,6.661,6.47531,6.78867,6.78867,6.09516,6.27508,6.56425,6.661,6.661,6.661,6.47531,6.78867,6.78867,6.09516,6.27508,6.56425,6.661,6.661,6.661,6.47531,6.78867,6.78867,6.09516,6.27508,6.56425,6.661,6.661,6.661,6.78858,6.78867,6.78867,6.93923,6.94252,6.94583,6.661,6.661,6.661,6.78858,6.78867,6.78867,6.93923,6.94252,6.94583,6.661,6.661,6.661,6.78858,6.78867,6.78867,6.93923,6.94252,6.94583,6.661,6.661,6.661,7.10207,6.78867,6.78867,7.78513,7.61099,7.32769,6.661,6.661,6.661,7.10207,6.78867,6.78867,7.78513,7.61099,7.32769,6.661,6.661,6.661,7.10207,6.78867,6.78867,7.78513,7.61099,7.32769
42,7.70964,7.02698,7.02698,7.02698,6.83933,7.15486,7.15486,6.43143,6.60618,6.91055,7.02698,7.02698,7.02698,6.83933,7.15486,7.15486,6.43143,6.60618,6.91055,7.02698,7.02698,7.02698,6.83933,7.15486,7.15486,6.43143,6.60618,6.91055,7.02698,7.02698,7.02698,7.15489,7.15486,7.15486,7.30604,7.30902,7.3123,7.02698,7.02698,7.02698,7.15489,7.15486,7.15486,7.30604,7.30902,7.3123,7.02698,7.02698,7.02698,7.15489,7.15486,7.15486,7.30604,7.30902,7.3123,7.02698,7.02698,7.02698,7.47068,7.15486,7.15486,8.18246,8.01295,7.71441,7.02698,7.02698,7.02698,7.47068,7.15486,7.15486,8.18246,8.01295,7.71441,7.02698,7.02698,7.02698,7.47068,7.15486,7.15486,8.18246,8.01295,7.71441
43,8.10829,7.409,7.409,7.409,7.20504,7.53707,7.53707,6.814,6.967,7.28707,7.409,7.409,7.409,7.20504,7.53707,7.53707,6.814,6.967,7.28707,7.409,7.409,7.409,7.20504,7.53707,7.53707,6.814,6.967,7.28707,7.409,7.409,7.409,7.5372,7.53707,7.53707,7.68939,7.69173,7.6949,7.409,7.409,7.409,7.5372,7.53707,7.53707,7.68939,7.69173,7.6949,7.409,7.409,7.409,7.5372,7.53707,7.53707,7.68939,7.69173,7.6949,7.409,7.409,7.409,7.8696,7.53707,7.53707,8.56646,8.41755,8.10306,7.409,7.409,7.409,7.8696,7.53707,7.53707,8.56646,8.41755,8.10306,7.409,7.409,7.409,7.8696,7.53707,7.53707,8.56646,8.41755,8.10306
44,8.52401,7.80772,7.80772,7.80772,7.60264,7.93599,7.93599,7.2161,7.40873,7.66504,7.80772,7.80772,7.80772,7.60264,7.93599,7.93599,7.2161,7.40873,7.66504,7.80772,7.80772,7.80772,7.60264,7.93599,7.93599,7.2161,7.40873,7.66504,7.80772,7.80772,7.80772,7.93625,7.93599,7.93599,8.08959,8.09186,8.09411,7.80772,7.80772,7.80772,7.93625,7.93599,7.93599,8.08959,8.09186,8.09411,7.80772,7.80772,7.80772,7.93625,7.93599,7.93599,8.08959,8.09186,8.09411,7.80772,7.80772,7.80772,8.27006,7.93599,7.93599,8.96451,8.77594,8.52348,7.80772,7.80772,7.80772,8.27006,7.93599,7.93599,8.96451,8.77594,8.52348,7.80772,7.80772,7.80772,8.27006,7.93599,7.93599,8.96451,8.77594,8.52348
45,8.95754,8.22387,8.22387,8.22387,8.0353,8.35231,8.35231,7.60454,7.85762,8.05951,8.22387,8.22387,8.22387,8.0353,8.35231,8.35231,7.60454,7.85762,8.05951,8.22387,8.22387,8.22387,8.0353,8.35231,8.35231,7.60454,7.85762,8.05951,8.22387,8.22387,8.22387,8.35276,8.35231,8.35231,8.50659,8.50927,8.51069,8.22387,8.22387,8.22387,8.35276,8.35231,8.35231,8.50659,8.50927,8.51069,8.22387,8.22387,8.22387,8.35276,8.35231,8.35231,8.50659,8.50927,8.51069,8.22387,8.22387,8.22387,8.67038,8.35231,8.35231,9.40987,9.16171,8.9622,8.22387,8.22387,8.22387,8.67038,8.35231,8.35231,9.40987,9.16171,8.9622,8.22387,8.22387,8.22387,8.67038,8.35231,8.35231,9.40987,9.16171,8.9622
46,9.40962,8.65819,8.65819,8.65819,8.47122,8.7868,8.7868,7.99314,8.27674,8.48874,8.65819,8.65819,8.65819,8.47122,8.7868,8.7868,7.99314,8.27674,8.48874,8.65819,8.65819,8.65819,8.47122,8.7868,8.7868,7.99314,8.27674,8.48874,8.65819,8.65819,8.65819,8.7874,8.7868,8.7868,8.94134,8.94421,8.94553,8.65819,8.65819,8.65819,8.7874,8.7868,8.7868,8.94134,8.94421,8.94553,8.65819,8.65819,8.65819,8.7874,8.7868,8.7868,8.94134,8.94421,8.94553,8.65819,8.65819,8.65819,9.10372,8.7868,8.7868,9.89092,9.61244,9.40265,8.65819,8.65819,8.65819,9.10372,8.7868,8.7868,9.89092,9.61244,9.40265,8.65819,8.65819,8.65819,9.10372,8.7868,8.7868,9.89092,9.61244,9.40265
47,9.88107,9.11146,9.11146,9.11146,8.92717,9.24022,9.24022,8.41731,8.69654,8.91923,9.11146,9.11146,9.11146,8.92717,9.24022,9.24022,8.41731,8.69654,8.91923,9.11146,9.11146,9.11146,8.92717,9.24022,9.24022,8.41731,8.69654,8.91923,9.11146,9.11146,9.11146,9.24098,9.24022,9.24022,9.39532,9.39794,9.39924,9.11146,9.11146,9.11146,9.24098,9.24022,9.24022,9.39532,9.39794,9.39924,9.11146,9.11146,9.11146,9.24098,9.24022,9.24022,9.39532,9.39794,9.39924,9.11146,9.11146,9.11146,9.55491,9.24022,9.24022,10.3746,10.1001,9.87955,9.11146,9.11146,9.11146,9.55491,9.24022,9.24022,10.3746,10.1001,9.87955,9.11146,9.11146,9.11146,9.55491,9.24022,9.24022,10.3746,10.1001,9.87955
48,10.3727,9.58448,9.58448,9.58448,9.40404,9.71339,9.71339,8.86094,9.15415,9.38787,9.58448,9.58448,9.58448,9.40404,9.71339,9.71339,8.86094,9.15415,9.38787,9.58448,9.58448,9.58448,9.40404,9.71339,9.71339,8.86094,9.15415,9.38787,9.58448,9.58448,9.58448,9.71431,9.71339,9.71339,9.86901,9.87158,9.87272,9.58448,9.58448,9.58448,9.71431,9.71339,9.71339,9.86901,9.87158,9.87272,9.58448,9.58448,9.58448,9.71431,9.71339,9.71339,9.86901,9.87158,9.87272,9.58448,9.58448,9.58448,10.0247,9.71339,9.71339,10.8784,10.5898,10.3579,9.58448,9.58448,9.58448,10.0247,9.71339,9.71339,10.8784,10.5898,10.3579,9.58448,9.58448,9.58448,10.0247,9.71339,9.71339,10.8784,10.5898,10.3579
49,10.8854,10.0781,10.0781,10.0781,9.88236,10.2072,10.2072,9.30453,9.65331,9.85763,10.0781,10.0781,10.0781,9.88236,10.2072,10.2072,9.30453,9.65331,9.85763,10.0781,10.0781,10.0781,9.88236,10.2072,10.2072,9.30453,9.65331,9.85763,10.0781,10.0781,10.0781,10.2082,10.2072,10.2072,10.3631,10.366,10.3668,10.0781,10.0781,10.0781,10.2082,10.2072,10.2072,10.3631,10.366,10.3668,10.0781,10.0781,10.0781,10.2082,10.2072,10.2072,10.3631,10.366,10.3668,10.0781,10.0781,10.0781,10.5341,10.2072,10.2072,11.423,11.0794,10.8762,10.0781,10.0781,10.0781,10.5341,10.2072,10.2072,11.423,11.0794,10.8762,10.0781,10.0781,10.0781,10.5341,10.2072,10.2072,11.423,11.0794,10.8762
50,11.42,10.5932,10.5932,10.5932,10.3815,10.7224,10.7224,9.78891,10.1764,10.3478,10.5932,10.5932,10.5932,10.3815,10.7224,10.7224,9.78891,10.1764,10.3478,10.5932,10.5932,10.5932,10.3815,10.7224,10.7224,9.78891,10.1764,10.3478,10.5932,10.5932,10.5932,10.7235,10.7224,10.7224,10.8789,10.8818,10.8823,10.5932,10.5932,10.5932,10.7235,10.7224,10.7224,10.8789,10.8818,10.8823,10.5932,10.5932,10.5932,10.7235,10.7224,10.7224,10.8789,10.8818,10.8823,10.5932,10.5932,10.5932,11.0656,10.7224,10.7224,11.9701,11.5878,11.417,10.5932,10.5932,10.5932,11.0656,10.7224,10.7224,11.9701,11.5878,11.417,10.5932,10.5932,10.5932,11.0656,10.7224,10.7224,11.9701,11.5878,11.417
51,11.9776,11.1307,11.1307,11.1307,10.9247,11.26,11.26,10.273,10.7019,10.8818,11.1307,11.1307,11.1307,10.9247,11.26,11.26,10.273,10.7019,10.8818,11.1307,11.1307,11.1307,10.9247,11.26,11.26,10.273,10.7019,10.8818,11.1307,11.1307,11.1307,11.2611,11.26,11.26,11.4169,11.4197,11.4202,11.1307,11.1307,11.1307,11.2611,11.26,11.26,11.4169,11.4197,11.4202,11.1307,11.1307,11.1307,11.2611,11.26,11.26,11.4169,11.4197,11.4202,11.1307,11.1307,11.1307,11.5977,11.26,11.26,12.562,12.138,11.959,11.1307,11.1307,11.1307,11.5977,11.26,11.26,12.562,12.138,11.959,11.1307,11.1307,11.1307,11.5977,11.26,11.26,12.562,12.138,11.959
52,12.559,11.6915,11.6915,11.6915,11.4692,11.821,11.821,10.8018,11.2279,11.4166,11.6915,11.6915,11.6915,11.4692,11.821,11.821,10.8018,11.2279,11.4166,11.6915,11.6915,11.6915,11.4692,11.821,11.821,10.8018,11.2279,11.4166,11.6915,11.6915,11.6915,11.8222,11.821,11.821,11.9785,11.9809,11.9814,11.6915,11.6915,11.6915,11.8222,11.821,11.821,11.9785,11.9809,11.9814,11.6915,11.6915,11.6915,11.8222,11.821,11.821,11.9785,11.9809,11.9814,11.6915,11.6915,11.6915,12.1753,11.821,11.821,13.1563,12.7345,12.5466,11.6915,11.6915,11.6915,12.1753,11.821,11.821,13.1563,12.7345,12.5466,11.6915,11.6915,11.6915,12.1753,11.821,11.821,13.1563,12.7345,12.5466
53,13.1653,12.2767,12.2767,12.2767,12.0373,12.4062,12.4062,11.3549,11.8013,11.9745,12.2767,12.2767,12.2767,12.0373,12.4062,12.4062,11.3549,11.8013,11.9745,12.2767,12.2767,12.2767,12.0373,12.4062,12.4062,11.3549,11.8013,11.9745,12.2767,12.2767,12.2767,12.4075,12.4062,12.4062,12.5644,12.5665,12.567,12.2767,12.2767,12.2767,12.4075,12.4062,12.4062,12.5644,12.5665,12.567,12.2767,12.2767,12.2767,12.4075,12.4062,12.4062,12.5644,12.5665,12.567,12.2767,12.2767,12.2767,12.7779,12.4062,12.4062,13.7752,13.3322,13.1598,12.2767,12.2767,12.2767,12.7779,12.4062,12.4062,13.7752,13.3322,13.1598,12.2767,12.2767,12.2767,12.7779,12.4062,12.4062,13.7752,13.3322,13.1598
54,13.7975,12.8873,12.8873,12.8873,12.6559,13.0169,13.0169,11.9593,12.3751,12.5826,12.8873,12.8873,12.8873,12.6559,13.0169,13.0169,11.9593,12.3751,12.5826,12.8873,12.8873,12.8873,12.6559,13.0169,13.0169,11.9593,12.3751,12.5826,12.8873,12.8873,12.8873,13.0183,13.0169,13.0169,13.1758,13.1774,13.178,12.8873,12.8873,12.8873,13.0183,13.0169,13.0169,13.1758,13.1774,13.178,12.8873,12.8873,12.8873,13.0183,13.0169,13.0169,13.1758,13.1774,13.178,12.8873,12.8873,12.8873,13.3807,13.0169,13.0169,14.3937,13.9803,13.7736,12.8873,12.8873,12.8873,13.3807,13.0169,13.0169,14.3937,13.9803,13.7736,12.8873,12.8873,12.8873,13.3807,13.0169,13.0169,14.3937,13.9803,13.7736
55,14.4569,13.5243,13.5243,13.5243,13.3028,13.654,13.654,12.5927,13.0009,13.2184,13.5243,13.5243,13.5243,13.3028,13.654,13.654,12.5927,13.0009,13.2184,13.5243,13.5243,13.5243,13.3028,13.654,13.654,12.5927,13.0009,13.2184,13.5243,13.5243,13.5243,13.6554,13.654,13.654,13.8138,13.8149,13.8154,13.5243,13.5243,13.5243,13.6554,13.654,13.654,13.8138,13.8149,13.8154,13.5243,13.5243,13.5243,13.6554,13.654,13.654,13.8138,13.8149,13.8154,13.5243,13.5243,13.5243,14.0082,13.654,13.654,15.0361,14.6293,14.4127,13.5243,13.5243,13.5243,14.0082,13.654,13.654,15.0361,14.6293,14.4127,13.5243,13.5243,13.5243,14.0082,13.654,13.654,15.0361,14.6293,14.4127
56,15.1444,14.1889,14.1889,14.1889,13.9506,14.3187,14.3187,13.3136,13.6553,13.9401,14.1889,14.1889,14.1889,13.9506,14.3187,14.3187,13.3136,13.6553,13.9401,14.1889,14.1889,14.1889,13.9506,14.3187,14.3187,13.3136,13.6553,13.9401,14.1889,14.1889,14.1889,14.3202,14.3187,14.3187,14.4796,14.4799,14.4804,14.1889,14.1889,14.1889,14.3202,14.3187,14.3187,14.4796,14.4799,14.4804,14.1889,14.1889,14.1889,14.3202,14.3187,14.3187,14.4796,14.4799,14.4804,14.1889,14.1889,14.1889,14.6899,14.3187,14.3187,15.6466,15.3051,15.021,14.1889,14.1889,14.1889,14.6899,14.3187,14.3187,15.6466,15.3051,15.021,14.1889,14.1889,14.1889,14.6899,14.3187,14.3187,15.6466,15.3051,15.021
57,15.8615,14.8823,14.8823,14.8823,14.6264,15.0122,15.0122,13.9817,14.3395,14.6378,14.8823,14.8823,14.8823,14.6264,15.0122,15.0122,13.9817,14.3395,14.6378,14.8823,14.8823,14.8823,14.6264,15.0122,15.0122,13.9817,14.3395,14.6378,14.8823,14.8823,14.8823,15.0136,15.0122,15.0122,15.1736,15.1738,15.1741,14.8823,14.8823,14.8823,15.0136,15.0122,15.0122,15.1736,15.1738,15.1741,14.8823,14.8823,14.8823,15.0136,15.0122,15.0122,15.1736,15.1738,15.1741,14.8823,14.8823,14.8823,15.401,15.0122,15.0122,16.3666,16.0086,15.7107,14.8823,14.8823,14.8823,15.401,15.0122,15.0122,16.3666,16.0086,15.7107,14.8823,14.8823,14.8823,15.401,15.0122,15.0122,16.3666,16.0086,15.7107
58,16.6092,15.6057,15.6057,15.6057,15.3315,15.7357,15.7357,14.6802,15.0549,15.336,15.6057,15.6057,15.6057,15.3315,15.7357,15.7357,14.6802,15.0549,15.336,15.6057,15.6057,15.6057,15.3315,15.7357,15.7357,14.6802,15.0549,15.336,15.6057,15.6057,15.6057,15.7372,15.7357,15.7357,15.8977,15.8977,15.8979,15.6057,15.6057,15.6057,15.7372,15.7357,15.7357,15.8977,15.8977,15.8979,15.6057,15.6057,15.6057,15.7372,15.7357,15.7357,15.8977,15.8977,15.8979,15.6057,15.6057,15.6057,16.143,15.7357,15.7357,17.1162,16.741,16.46,15.6057,15.6057,15.6057,16.143,15.7357,15.7357,17.1162,16.741,16.46,15.6057,15.6057,15.6057,16.143,15.7357,15.7357,17.1162,16.741,16.46
59,17.3889,16.3604,16.3604,16.3604,16.067,16.4905,16.4905,15.4106,15.8028,16.0645,16.3604,16.3604,16.3604,16.067,16.4905,16.4905,15.4106,15.8028,16.0645,16.3604,16.3604,16.3604,16.067,16.4905,16.4905,15.4106,15.8028,16.0645,16.3604,16.3604,16.3604,16.492,16.4905,16.4905,16.6531,16.6529,16.653,16.3604,16.3604,16.3604,16.492,16.4905,16.4905,16.6531,16.6529,16.653,16.3604,16.3604,16.3604,16.492,16.4905,16.4905,16.6531,16.6529,16.653,16.3604,16.3604,16.3604,16.917,16.4905,16.4905,17.8966,17.5034,17.2417,16.3604,16.3604,16.3604,16.917,16.4905,16.4905,17.8966,17.5034,17.2417,16.3604,16.3604,16.3604,16.917,16.4905,16.4905,17.8966,17.5034,17.2417
60,18.202,17.1478,17.1478,17.1478,16.8344,17.2779,17.2779,16.1743,16.5848,16.8244,17.1478,17.1478,17.1478,16.8344,17.2779,17.2779,16.1743,16.5848,16.8244,17.1478,17.1478,17.1478,16.8344,17.2779,17.2779,16.1743,16.5848,16.8244,17.1478,17.1478,17.1478,17.2794,17.2779,17.2779,17.4411,17.4408,17.4407,17.1478,17.1478,17.1478,17.2794,17.2779,17.2779,17.4411,17.4408,17.4407,17.1478,17.1478,17.1478,17.2794,17.2779,17.2779,17.4411,17.4408,17.4407,17.1478,17.1478,17.1478,17.7245,17.2779,17.2779,18.7088,18.2971,18.0572,17.1478,17.1478,17.1478,17.7245,17.2779,17.2779,18.7088,18.2971,18.0572,17.1478,17.1478,17.1478,17.7245,17.2779,17.2779,18.7088,18.2971,18.0572
61,19.05,17.9692,17.9692,17.9692,17.635,18.0994,18.0994,16.9368,17.4023,17.653,17.9692,17.9692,17.9692,17.635,18.0994,18.0994,16.9368,17.4023,17.653,17.9692,17.9692,17.9692,17.635,18.0994,18.0994,16.9368,17.4023,17.653,17.9692,17.9692,17.9692,18.1009,18.0994,18.0994,18.2631,18.2627,18.2623,17.9692,17.9692,17.9692,18.1009,18.0994,18.0994,18.2631,18.2627,18.2623,17.9692,17.9692,17.9692,18.1009,18.0994,18.0994,18.2631,18.2627,18.2623,17.9692,17.9692,17.9692,18.5669,18.0994,18.0994,19.5904,19.1233,18.8719,17.9692,17.9692,17.9692,18.5669,18.0994,18.0994,19.5904,19.1233,18.8719,17.9692,17.9692,17.9692,18.5669,18.0994,18.0994,19.5904,19.1233,18.8719
