gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
25,2.25375,-5.75515,-5.75515,-5.75515,-5.92251,-5.58347,-5.58347,-5.80501,-5.80501,-5.69175,-5.75515,-5.75515,-5.75515,-5.92251,-5.58347,-5.58347,-5.80501,-5.80501,-5.69175,-5.75515,-5.75515,-5.75515,-5.92251,-5.58347,-5.58347,-5.80501,-5.80501,-5.69175,-5.75515,-5.75515,-5.75515,-5.67026,-5.58347,-5.58347,-5.5159,-5.5159,-5.47773,-5.75515,-5.75515,-5.75515,-5.67026,-5.58347,-5.58347,-5.5159,-5.5159,-5.47773,-5.75515,-5.75515,-5.75515,-5.67026,-5.58347,-5.58347,-5.5159,-5.5159,-5.47773,-5.75515,-5.75515,-5.75515,-5.44108,-5.58347,-5.58347,-5.25768,-5.25768,-5.28108,-5.75515,-5.75515,-5.75515,-5.44108,-5.58347,-5.58347,-5.25768,-5.25768,-5.28108,-5.75515,-5.75515,-5.75515,-5.44108,-5.58347,-5.58347,-5.25768,-5.25768,-5.28108
26,2.39167,-5.65474,-5.65474,-5.65474,-5.83226,-5.48937,-5.48937,-5.72842,-5.72842,-5.59396,-5.65474,-5.65474,-5.65474,-5.83226,-5.48937,-5.48937,-5.72842,-5.72842,-5.59396,-5.65474,-5.65474,-5.65474,-5.83226,-5.48937,-5.48937,-5.72842,-5.72842,-5.59396,-5.65474,-5.65474,-5.65474,-5.57707,-5.48937,-5.48937,-5.43151,-5.43151,-5.38617,-5.65474,-5.65474,-5.65474,-5.57707,-5.48937,-5.48937,-5.43151,-5.43151,-5.38617,-5.65474,-5.65474,-5.65474,-5.57707,-5.48937,-5.48937,-5.43151,-5.43151,-5.38617,-5.65474,-5.65474,-5.65474,-5.34553,-5.48937,-5.48937,-5.16714,-5.16714,-5.19482,-5.65474,-5.65474,-5.65474,-5.34553,-5.48937,-5.48937,-5.16714,-5.16714,-5.19482,-5.65474,-5.65474,-5.65474,-5.34553,-5.48937,-5.48937,-5.16714,-5.16714,-5.19482
27,2.53452,-5.55467,-5.55467,-5.55467,-5.72282,-5.39538,-5.39538,-5.65145,-5.65145,-5.51317,-5.55467,-5.55467,-5.55467,-5.72282,-5.39538,-5.39538,-5.65145,-5.65145,-5.51317,-5.55467,-5.55467,-5.55467,-5.72282,-5.39538,-5.39538,-5.65145,-5.65145,-5.51317,-5.55467,-5.55467,-5.55467,-5.47814,-5.39538,-5.39538,-5.34707,-5.34707,-5.3002,-5.55467,-5.55467,-5.55467,-5.47814,-5.39538,-5.39538,-5.34707,-5.34707,-5.3002,-5.55467,-5.55467,-5.55467,-5.47814,-5.39538,-5.39538,-5.34707,-5.34707,-5.3002,-5.55467,-5.55467,-5.55467,-5.25541,-5.39538,-5.39538,-5.0769,-5.0769,-5.10449,-5.55467,-5.55467,-5.55467,-5.25541,-5.39538,-5.39538,-5.0769,-5.0769,-5.10449,-5.55467,-5.55467,-5.55467,-5.25541,-5.39538,-5.39538,-5.0769,-5.0769,-5.10449
28,2.68248,-5.45503,-5.45503,-5.45503,-5.61693,-5.30151,-5.30151,-5.57413,-5.57413,-5.42746,-5.45503,-5.45503,-5.45503,-5.61693,-5.30151,-5.30151,-5.57413,-5.57413,-5.42746,-5.45503,-5.45503,-5.45503,-5.61693,-5.30151,-5.30151,-5.57413,-5.57413,-5.42746,-5.45503,-5.45503,-5.45503,-5.38041,-5.30151,-5.30151,-5.26262,-5.26262,-5.21267,-5.45503,-5.45503,-5.45503,-5.38041,-5.30151,-5.30151,-5.26262,-5.26262,-5.21267,-5.45503,-5.45503,-5.45503,-5.38041,-5.30151,-5.30151,-5.26262,-5.26262,-5.21267,-5.45503,-5.45503,-5.45503,-5.16457,-5.30151,-5.30151,-4.98701,-4.98701,-5.01542,-5.45503,-5.45503,-5.45503,-5.16457,-5.30151,-5.30151,-4.98701,-4.98701,-5.01542,-5.45503,-5.45503,-5.45503,-5.16457,-5.30151,-5.30151,-4.98701,-4.98701,-5.01542
29,2.83574,-5.35572,-5.35572,-5.35572,-5.5249,-5.20777,-5.20777,-5.49648,-5.49648,-5.34131,-5.35572,-5.35572,-5.35572,-5.5249,-5.20777,-5.20777,-5.49648,-5.49648,-5.34131,-5.35572,-5.35572,-5.35572,-5.5249,-5.20777,-5.20777,-5.49648,-5.49648,-5.34131,-5.35572,-5.35572,-5.35572,-5.28707,-5.20777,-5.20777,-5.17817,-5.17817,-5.12504,-5.35572,-5.35572,-5.35572,-5.28707,-5.20777,-5.20777,-5.17817,-5.17817,-5.12504,-5.35572,-5.35572,-5.35572,-5.28707,-5.20777,-5.20777,-5.17817,-5.17817,-5.12504,-5.35572,-5.35572,-5.35572,-5.07027,-5.20777,-5.20777,-4.89742,-4.89742,-4.92655,-5.35572,-5.35572,-5.35572,-5.07027,-5.20777,-5.20777,-4.89742,-4.89742,-4.92655,-5.35572,-5.35572,-5.35572,-5.07027,-5.20777,-5.20777,-4.89742,-4.89742,-4.92655
30,2.99448,-5.25675,-5.25675,-5.25675,-5.43261,-5.11423,-5.11423,-5.41855,-5.41855,-5.25474,-5.25675,-5.25675,-5.25675,-5.43261,-5.11423,-5.11423,-5.41855,-5.41855,-5.25474,-5.25675,-5.25675,-5.25675,-5.43261,-5.11423,-5.11423,-5.41855,-5.41855,-5.25474,-5.25675,-5.25675,-5.25675,-5.1938,-5.11423,-5.11423,-5.09373,-5.09373,-5.03732,-5.25675,-5.25675,-5.25675,-5.1938,-5.11423,-5.11423,-5.09373,-5.09373,-5.03732,-5.25675,-5.25675,-5.25675,-5.1938,-5.11423,-5.11423,-5.09373,-5.09373,-5.03732,-5.25675,-5.25675,-5.25675,-4.97635,-5.11423,-5.11423,-4.80813,-4.80813,-4.8379,-5.25675,-5.25675,-5.25675,-4.97635,-5.11423,-5.11423,-4.80813,-4.80813,-4.8379,-5.25675,-5.25675,-5.25675,-4.97635,-5.11423,-5.11423,-4.80813,-4.80813,-4.8379
31,3.1589,-5.15817,-5.15817,-5.15817,-5.33497,-5.02087,-5.02087,-5.34041,-5.34041,-5.16779,-5.15817,-5.15817,-5.15817,-5.33497,-5.02087,-5.02087,-5.34041,-5.34041,-5.16779,-5.15817,-5.15817,-5.15817,-5.33497,-5.02087,-5.02087,-5.34041,-5.34041,-5.16779,-5.15817,-5.15817,-5.15817,-5.09907,-5.02087,-5.02087,-5.00934,-5.00934,-4.94954,-5.15817,-5.15817,-5.15817,-5.09907,-5.02087,-5.02087,-5.00934,-5.00934,-4.94954,-5.15817,-5.15817,-5.15817,-5.09907,-5.02087,-5.02087,-5.00934,-5.00934,-4.94954,-5.15817,-5.15817,-5.15817,-4.8842,-5.02087,-5.02087,-4.71917,-4.71917,-4.74947,-5.15817,-5.15817,-5.15817,-4.8842,-5.02087,-5.02087,-4.71917,-4.71917,-4.74947,-5.15817,-5.15817,-5.15817,-4.8842,-5.02087,-5.02087,-4.71917,-4.71917,-4.74947
32,3.32921,-5.05996,-5.05996,-5.05996,-5.24214,-4.92772,-4.92772,-5.26228,-5.26228,-5.08048,-5.05996,-5.05996,-5.05996,-5.24214,-4.92772,-4.92772,-5.26228,-5.26228,-5.08048,-5.05996,-5.05996,-5.05996,-5.24214,-4.92772,-4.92772,-5.26228,-5.26228,-5.08048,-5.05996,-5.05996,-5.05996,-5.00598,-4.92772,-4.92772,-4.92503,-4.92503,-4.8617,-5.05996,-5.05996,-5.05996,-5.00598,-4.92772,-4.92772,-4.92503,-4.92503,-4.8617,-5.05996,-5.05996,-5.05996,-5.00598,-4.92772,-4.92772,-4.92503,-4.92503,-4.8617,-5.05996,-5.05996,-5.05996,-4.79109,-4.92772,-4.92772,-4.63054,-4.63054,-4.66128,-5.05996,-5.05996,-5.05996,-4.79109,-4.92772,-4.92772,-4.63054,-4.63054,-4.66128,-5.05996,-5.05996,-5.05996,-4.79109,-4.92772,-4.92772,-4.63054,-4.63054,-4.66128
33,3.50561,-4.96214,-4.96214,-4.96214,-5.14385,-4.8348,-4.8348,-5.18392,-5.18392,-4.98777,-4.96214,-4.96214,-4.96214,-5.14385,-4.8348,-4.8348,-5.18392,-5.18392,-4.98777,-4.96214,-4.96214,-4.96214,-5.14385,-4.8348,-4.8348,-5.18392,-5.18392,-4.98777,-4.96214,-4.96214,-4.96214,-4.91141,-4.8348,-4.8348,-4.84082,-4.84082,-4.77222,-4.96214,-4.96214,-4.96214,-4.91141,-4.8348,-4.8348,-4.84082,-4.84082,-4.77222,-4.96214,-4.96214,-4.96214,-4.91141,-4.8348,-4.8348,-4.84082,-4.84082,-4.77222,-4.96214,-4.96214,-4.96214,-4.69981,-4.8348,-4.8348,-4.54227,-4.54227,-4.57457,-4.96214,-4.96214,-4.96214,-4.69981,-4.8348,-4.8348,-4.54227,-4.54227,-4.57457,-4.96214,-4.96214,-4.96214,-4.69981,-4.8348,-4.8348,-4.54227,-4.54227,-4.57457
34,3.68833,-4.86473,-4.86473,-4.86473,-5.04525,-4.74212,-4.74212,-5.10536,-5.10536,-4.89974,-4.86473,-4.86473,-4.86473,-5.04525,-4.74212,-4.74212,-5.10536,-5.10536,-4.89974,-4.86473,-4.86473,-4.86473,-5.04525,-4.74212,-4.74212,-5.10536,-5.10536,-4.89974,-4.86473,-4.86473,-4.86473,-4.81693,-4.74212,-4.74212,-4.75671,-4.75671,-4.68434,-4.86473,-4.86473,-4.86473,-4.81693,-4.74212,-4.74212,-4.75671,-4.75671,-4.68434,-4.86473,-4.86473,-4.86473,-4.81693,-4.74212,-4.74212,-4.75671,-4.75671,-4.68434,-4.86473,-4.86473,-4.86473,-4.60898,-4.74212,-4.74212,-4.45439,-4.45439,-4.48693,-4.86473,-4.86473,-4.86473,-4.60898,-4.74212,-4.74212,-4.45439,-4.45439,-4.48693,-4.86473,-4.86473,-4.86473,-4.60898,-4.74212,-4.74212,-4.45439,-4.45439,-4.48693
35,3.87758,-4.76773,-4.76773,-4.76773,-4.95178,-4.64972,-4.64972,-5.02662,-5.02662,-4.80626,-4.76773,-4.76773,-4.76773,-4.95178,-4.64972,-4.64972,-5.02662,-5.02662,-4.80626,-4.76773,-4.76773,-4.76773,-4.95178,-4.64972,-4.64972,-5.02662,-5.02662,-4.80626,-4.76773,-4.76773,-4.76773,-4.72423,-4.64972,-4.64972,-4.67274,-4.67274,-4.59482,-4.76773,-4.76773,-4.76773,-4.72423,-4.64972,-4.64972,-4.67274,-4.67274,-4.59482,-4.76773,-4.76773,-4.76773,-4.72423,-4.64972,-4.64972,-4.67274,-4.67274,-4.59482,-4.76773,-4.76773,-4.76773,-4.51716,-4.64972,-4.64972,-4.36693,-4.36693,-4.40083,-4.76773,-4.76773,-4.76773,-4.51716,-4.64972,-4.64972,-4.36693,-4.36693,-4.40083,-4.76773,-4.76773,-4.76773,-4.51716,-4.64972,-4.64972,-4.36693,-4.36693,-4.40083
36,4.07361,-4.67117,-4.67117,-4.67117,-4.85273,-4.55761,-4.55761,-4.94774,-4.94774,-4.71768,-4.67117,-4.67117,-4.67117,-4.85273,-4.55761,-4.55761,-4.94774,-4.94774,-4.71768,-4.67117,-4.67117,-4.67117,-4.85273,-4.55761,-4.55761,-4.94774,-4.94774,-4.71768,-4.67117,-4.67117,-4.67117,-4.63005,-4.55761,-4.55761,-4.58894,-4.58894,-4.50701,-4.67117,-4.67117,-4.67117,-4.63005,-4.55761,-4.55761,-4.58894,-4.58894,-4.50701,-4.67117,-4.67117,-4.67117,-4.63005,-4.55761,-4.55761,-4.58894,-4.58894,-4.50701,-4.67117,-4.67117,-4.67117,-4.42725,-4.55761,-4.55761,-4.2799,-4.2799,-4.3138,-4.67117,-4.67117,-4.67117,-4.42725,-4.55761,-4.55761,-4.2799,-4.2799,-4.3138,-4.67117,-4.67117,-4.67117,-4.42725,-4.55761,-4.55761,-4.2799,-4.2799,-4.3138
37,4.27665,-4.57507,-4.57507,-4.57507,-4.75903,-4.46586,-4.46586,-4.86875,-4.86875,-4.62892,-4.57507,-4.57507,-4.57507,-4.75903,-4.46586,-4.46586,-4.86875,-4.86875,-4.62892,-4.57507,-4.57507,-4.57507,-4.75903,-4.46586,-4.46586,-4.86875,-4.86875,-4.62892,-4.57507,-4.57507,-4.57507,-4.53775,-4.46586,-4.46586,-4.50531,-4.50531,-4.41931,-4.57507,-4.57507,-4.57507,-4.53775,-4.46586,-4.46586,-4.50531,-4.50531,-4.41931,-4.57507,-4.57507,-4.57507,-4.53775,-4.46586,-4.46586,-4.50531,-4.50531,-4.41931,-4.57507,-4.57507,-4.57507,-4.33635,-4.46586,-4.46586,-4.19334,-4.19334,-4.22711,-4.57507,-4.57507,-4.57507,-4.33635,-4.46586,-4.46586,-4.19334,-4.19334,-4.22711,-4.57507,-4.57507,-4.57507,-4.33635,-4.46586,-4.46586,-4.19334,-4.19334,-4.22711
38,4.48696,-4.47944,-4.47944,-4.47944,-4.66532,-4.37446,-4.37446,-4.78966,-4.78966,-4.54545,-4.47944,-4.47944,-4.47944,-4.66532,-4.37446,-4.37446,-4.78966,-4.78966,-4.54545,-4.47944,-4.47944,-4.47944,-4.66532,-4.37446,-4.37446,-4.78966,-4.78966,-4.54545,-4.47944,-4.47944,-4.47944,-4.44574,-4.37446,-4.37446,-4.42191,-4.42191,-4.33347,-4.47944,-4.47944,-4.47944,-4.44574,-4.37446,-4.37446,-4.42191,-4.42191,-4.33347,-4.47944,-4.47944,-4.47944,-4.44574,-4.37446,-4.37446,-4.42191,-4.42191,-4.33347,-4.47944,-4.47944,-4.47944,-4.24596,-4.37446,-4.37446,-4.10728,-4.10728,-4.13952,-4.47944,-4.47944,-4.47944,-4.24596,-4.37446,-4.37446,-4.10728,-4.10728,-4.13952,-4.47944,-4.47944,-4.47944,-4.24596,-4.37446,-4.37446,-4.10728,-4.10728,-4.13952
39,4.7048,-4.38433,-4.38433,-4.38433,-4.57162,-4.28345,-4.28345,-4.7105,-4.7105,-4.45651,-4.38433,-4.38433,-4.38433,-4.57162,-4.28345,-4.28345,-4.7105,-4.7105,-4.45651,-4.38433,-4.38433,-4.38433,-4.57162,-4.28345,-4.28345,-4.7105,-4.7105,-4.45651,-4.38433,-4.38433,-4.38433,-4.35404,-4.28345,-4.28345,-4.33874,-4.33874,-4.24608,-4.38433,-4.38433,-4.38433,-4.35404,-4.28345,-4.28345,-4.33874,-4.33874,-4.24608,-4.38433,-4.38433,-4.38433,-4.35404,-4.28345,-4.28345,-4.33874,-4.33874,-4.24608,-4.38433,-4.38433,-4.38433,-4.15609,-4.28345,-4.28345,-4.02174,-4.02174,-4.05359,-4.38433,-4.38433,-4.38433,-4.15609,-4.28345,-4.28345,-4.02174,-4.02174,-4.05359,-4.38433,-4.38433,-4.38433,-4.15609,-4.28345,-4.28345,-4.02174,-4.02174,-4.05359
40,4.93043,-4.28974,-4.28974,-4.28974,-4.47798,-4.19284,-4.19284,-4.63131,-4.63131,-4.36751,-4.28974,-4.28974,-4.28974,-4.47798,-4.19284,-4.19284,-4.63131,-4.63131,-4.36751,-4.28974,-4.28974,-4.28974,-4.47798,-4.19284,-4.19284,-4.63131,-4.63131,-4.36751,-4.28974,-4.28974,-4.28974,-4.26266,-4.19284,-4.19284,-4.25586,-4.25586,-4.15889,-4.28974,-4.28974,-4.28974,-4.26266,-4.19284,-4.19284,-4.25586,-4.25586,-4.15889,-4.28974,-4.28974,-4.28974,-4.26266,-4.19284,-4.19284,-4.25586,-4.25586,-4.15889,-4.28974,-4.28974,-4.28974,-4.06676,-4.19284,-4.19284,-3.93675,-3.93675,-3.96809,-4.28974,-4.28974,-4.28974,-4.06676,-4.19284,-4.19284,-3.93675,-3.93675,-3.96809,-4.28974,-4.28974,-4.28974,-4.06676,-4.19284,-4.19284,-3.93675,-3.93675,-3.96809
41,5.16414,-4.19571,-4.19571,-4.19571,-4.38444,-4.10268,-4.10268,-4.5521,-4.5521,-4.27849,-4.19571,-4.19571,-4.19571,-4.38444,-4.10268,-4.10268,-4.5521,-4.5521,-4.27849,-4.19571,-4.19571,-4.19571,-4.38444,-4.10268,-4.10268,-4.5521,-4.5521,-4.27849,-4.19571,-4.19571,-4.19571,-4.17165,-4.10268,-4.10268,-4.17328,-4.17328,-4.07193,-4.19571,-4.19571,-4.19571,-4.17165,-4.10268,-4.10268,-4.17328,-4.17328,-4.07193,-4.19571,-4.19571,-4.19571,-4.17165,-4.10268,-4.10268,-4.17328,-4.17328,-4.07193,-4.19571,-4.19571,-4.19571,-3.97803,-4.10268,-4.10268,-3.85234,-3.85234,-3.88306,-4.19571,-4.19571,-4.19571,-3.97803,-4.10268,-4.10268,-3.85234,-3.85234,-3.88306,-4.19571,-4.19571,-4.19571,-3.97803,-4.10268,-4.10268,-3.85234,-3.85234,-3.88306
42,5.40621,-4.10227,-4.10227,-4.10227,-4.29696,-4.01298,-4.01298,-4.47291,-4.44687,-4.19518,-4.10227,-4.10227,-4.10227,-4.29696,-4.01298,-4.01298,-4.47291,-4.44687,-4.19518,-4.10227,-4.10227,-4.10227,-4.29696,-4.01298,-4.01298,-4.47291,-4.44687,-4.19518,-4.10227,-4.10227,-4.10227,-4.08284,-4.01298,-4.01298,-4.09103,-4.08021,-3.98708,-4.10227,-4.10227,-4.10227,-4.08284,-4.01298,-4.01298,-4.09103,-4.08021,-3.98708,-4.10227,-4.10227,-4.10227,-4.08284,-4.01298,-4.01298,-4.09103,-4.08021,-3.98708,-4.10227,-4.10227,-4.10227,-3.88836,-4.01298,-4.01298,-3.76853,-3.76866,-3.79714,-4.10227,-4.10227,-4.10227,-3.88836,-4.01298,-4.01298,-3.76853,-3.76866,-3.79714,-4.10227,-4.10227,-4.10227,-3.88836,-4.01298,-4.01298,-3.76853,-3.76866,-3.79714
43,5.65694,-4.00944,-4.00944,-4.00944,-4.20979,-3.92379,-3.92379,-4.36736,-4.36079,-4.10633,-4.00944,-4.00944,-4.00944,-4.20979,-3.92379,-3.92379,-4.36736,-4.36079,-4.10633,-4.00944,-4.00944,-4.00944,-4.20979,-3.92379,-3.92379,-4.36736,-4.36079,-4.10633,-4.00944,-4.00944,-4.00944,-3.99452,-3.92379,-3.92379,-3.99806,-3.99533,-3.90074,-4.00944,-4.00944,-4.00944,-3.99452,-3.92379,-3.92379,-3.99806,-3.99533,-3.90074,-4.00944,-4.00944,-4.00944,-3.99452,-3.92379,-3.92379,-3.99806,-3.99533,-3.90074,-4.00944,-4.00944,-4.00944,-3.79933,-3.92379,-3.92379,-3.68526,-3.68528,-3.71316,-4.00944,-4.00944,-4.00944,-3.79933,-3.92379,-3.92379,-3.68526,-3.68528,-3.71316,-4.00944,-4.00944,-4.00944,-3.79933,-3.92379,-3.92379,-3.68526,-3.68528,-3.71316
44,5.91664,-3.91724,-3.91724,-3.91724,-4.12296,-3.83512,-3.83512,-4.28127,-4.27464,-4.02338,-3.91724,-3.91724,-3.91724,-4.12296,-3.83512,-3.83512,-4.28127,-4.27464,-4.02338,-3.91724,-3.91724,-3.91724,-4.12296,-3.83512,-3.83512,-4.28127,-4.27464,-4.02338,-3.91724,-3.91724,-3.91724,-3.90672,-3.83512,-3.83512,-3.91351,-3.91074,-3.81663,-3.91724,-3.91724,-3.91724,-3.90672,-3.83512,-3.83512,-3.91351,-3.91074,-3.81663,-3.91724,-3.91724,-3.91724,-3.90672,-3.83512,-3.83512,-3.91351,-3.91074,-3.81663,-3.91724,-3.91724,-3.91724,-3.71099,-3.83512,-3.83512,-3.60247,-3.60247,-3.62832,-3.91724,-3.91724,-3.91724,-3.71099,-3.83512,-3.83512,-3.60247,-3.60247,-3.62832,-3.91724,-3.91724,-3.91724,-3.71099,-3.83512,-3.83512,-3.60247,-3.60247,-3.62832
45,6.18564,-3.82572,-3.82572,-3.82572,-4.03056,-3.74702,-3.74702,-4.19517,-4.18846,-3.9407,-3.82572,-3.82572,-3.82572,-4.03056,-3.74702,-3.74702,-4.19517,-4.18846,-3.9407,-3.82572,-3.82572,-3.82572,-4.03056,-3.74702,-3.74702,-4.19517,-4.18846,-3.9407,-3.82572,-3.82572,-3.82572,-3.81768,-3.74702,-3.74702,-3.82927,-3.82649,-3.73296,-3.82572,-3.82572,-3.82572,-3.81768,-3.74702,-3.74702,-3.82927,-3.82649,-3.73296,-3.82572,-3.82572,-3.82572,-3.81768,-3.74702,-3.74702,-3.82927,-3.82649,-3.73296,-3.82572,-3.82572,-3.82572,-3.62492,-3.74702,-3.74702,-3.52027,-3.52028,-3.54415,-3.82572,-3.82572,-3.82572,-3.62492,-3.74702,-3.74702,-3.52027,-3.52028,-3.54415,-3.82572,-3.82572,-3.82572,-3.62492,-3.74702,-3.74702,-3.52027,-3.52028,-3.54415
46,6.46427,-3.73489,-3.73489,-3.73489,-3.94446,-3.65951,-3.65951,-4.10908,-4.0752,-3.85253,-3.73489,-3.73489,-3.73489,-3.94446,-3.65951,-3.65951,-4.10908,-4.0752,-3.85253,-3.73489,-3.73489,-3.73489,-3.94446,-3.65951,-3.65951,-4.10908,-4.0752,-3.85253,-3.73489,-3.73489,-3.73489,-3.73097,-3.65951,-3.65951,-3.74542,-3.73143,-3.64791,-3.73489,-3.73489,-3.73489,-3.73097,-3.65951,-3.65951,-3.74542,-3.73143,-3.64791,-3.73489,-3.73489,-3.73489,-3.73097,-3.65951,-3.65951,-3.74542,-3.73143,-3.64791,-3.73489,-3.73489,-3.73489,-3.53799,-3.65951,-3.65951,-3.43873,-3.43894,-3.46191,-3.73489,-3.73489,-3.73489,-3.53799,-3.65951,-3.65951,-3.43873,-3.43894,-3.46191,-3.73489,-3.73489,-3.73489,-3.53799,-3.65951,-3.65951,-3.43873,-3.43894,-3.46191
47,6.75287,-3.64479,-3.64479,-3.64479,-3.83471,-3.57262,-3.57262,-4.00249,-3.9752,-3.76463,-3.64479,-3.64479,-3.64479,-3.83471,-3.57262,-3.57262,-4.00249,-3.9752,-3.76463,-3.64479,-3.64479,-3.64479,-3.83471,-3.57262,-3.57262,-4.00249,-3.9752,-3.76463,-3.64479,-3.64479,-3.64479,-3.63758,-3.57262,-3.57262,-3.6534,-3.64208,-3.56332,-3.64479,-3.64479,-3.64479,-3.63758,-3.57262,-3.57262,-3.6534,-3.64208,-3.56332,-3.64479,-3.64479,-3.64479,-3.63758,-3.57262,-3.57262,-3.6534,-3.64208,-3.56332,-3.64479,-3.64479,-3.64479,-3.4581,-3.57262,-3.57262,-3.35785,-3.35792,-3.38036,-3.64479,-3.64479,-3.64479,-3.4581,-3.57262,-3.57262,-3.35785,-3.35792,-3.38036,-3.64479,-3.64479,-3.64479,-3.4581,-3.57262,-3.57262,-3.35785,-3.35792,-3.38036
48,7.05179,-3.55545,-3.55545,-3.55545,-3.73123,-3.4864,-3.4864,-3.8888,-3.8888,-3.68286,-3.55545,-3.55545,-3.55545,-3.73123,-3.4864,-3.4864,-3.8888,-3.8888,-3.68286,-3.55545,-3.55545,-3.55545,-3.73123,-3.4864,-3.4864,-3.8888,-3.8888,-3.68286,-3.55545,-3.55545,-3.55545,-3.54648,-3.4864,-3.4864,-3.55871,-3.55871,-3.48109,-3.55545,-3.55545,-3.55545,-3.54648,-3.4864,-3.4864,-3.55871,-3.55871,-3.48109,-3.55545,-3.55545,-3.55545,-3.54648,-3.4864,-3.4864,-3.55871,-3.55871,-3.48109,-3.55545,-3.55545,-3.55545,-3.37731,-3.4864,-3.4864,-3.2774,-3.2774,-3.29803,-3.55545,-3.55545,-3.55545,-3.37731,-3.4864,-3.4864,-3.2774,-3.2774,-3.29803,-3.55545,-3.55545,-3.55545,-3.37731,-3.4864,-3.4864,-3.2774,-3.2774,-3.29803
49,7.36142,-3.4669,-3.4669,-3.4669,-3.6345,-3.40087,-3.40087,-3.80256,-3.78183,-3.59562,-3.4669,-3.4669,-3.4669,-3.6345,-3.40087,-3.40087,-3.80256,-3.78183,-3.59562,-3.4669,-3.4669,-3.4669,-3.6345,-3.40087,-3.40087,-3.80256,-3.78183,-3.59562,-3.4669,-3.4669,-3.4669,-3.45781,-3.40087,-3.40087,-3.47579,-3.46729,-3.39752,-3.4669,-3.4669,-3.4669,-3.45781,-3.40087,-3.40087,-3.47579,-3.46729,-3.39752,-3.4669,-3.4669,-3.4669,-3.45781,-3.40087,-3.40087,-3.47579,-3.46729,-3.39752,-3.4669,-3.4669,-3.4669,-3.29568,-3.40087,-3.40087,-3.19759,-3.19771,-3.21781,-3.4669,-3.4669,-3.4669,-3.29568,-3.40087,-3.40087,-3.19759,-3.19771,-3.21781,-3.4669,-3.4669,-3.4669,-3.29568,-3.40087,-3.40087,-3.19759,-3.19771,-3.21781
50,7.68212,-3.37917,-3.37917,-3.37917,-3.5204,-3.31607,-3.31607,-3.70257,-3.6818,-3.49101,-3.37917,-3.37917,-3.37917,-3.5204,-3.31607,-3.31607,-3.70257,-3.6818,-3.49101,-3.37917,-3.37917,-3.37917,-3.5204,-3.31607,-3.31607,-3.70257,-3.6818,-3.49101,-3.37917,-3.37917,-3.37917,-3.3642,-3.31607,-3.31607,-3.38759,-3.37903,-3.30873,-3.37917,-3.37917,-3.37917,-3.3642,-3.31607,-3.31607,-3.38759,-3.37903,-3.30873,-3.37917,-3.37917,-3.37917,-3.3642,-3.31607,-3.31607,-3.38759,-3.37903,-3.30873,-3.37917,-3.37917,-3.37917,-3.21954,-3.31607,-3.31607,-3.11846,-3.11853,-3.1426,-3.37917,-3.37917,-3.37917,-3.21954,-3.31607,-3.31607,-3.11846,-3.11853,-3.1426,-3.37917,-3.37917,-3.37917,-3.21954,-3.31607,-3.31607,-3.11846,-3.11853,-3.1426
