gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,4.02879,3.01613,3.01613,3.01613,3.13942,3.13942,3.13942,3.29175,3.29175,3.29175,3.01613,3.01613,3.01613,3.13942,3.13942,3.13942,3.29175,3.29175,3.29175,3.01613,3.01613,3.01613,3.13942,3.13942,3.13942,3.29175,3.29175,3.29175,3.74961,3.74961,3.74961,3.87354,3.87354,3.87354,4.02647,4.02647,4.02647,3.74961,3.74961,3.74961,3.87354,3.87354,3.87354,4.02647,4.02647,4.02647,3.74961,3.74961,3.74961,3.87354,3.87354,3.87354,4.02647,4.02647,4.02647,4.48527,4.48527,4.48527,4.6097,4.6097,4.6097,4.76312,4.76312,4.76312,4.48527,4.48527,4.48527,4.6097,4.6097,4.6097,4.76312,4.76312,4.76312,4.48527,4.48527,4.48527,4.6097,4.6097,4.6097,4.76312,4.76312,4.76312
31,4.26982,3.20892,3.20892,3.20892,3.33244,3.33244,3.33244,3.48497,3.48497,3.48497,3.20892,3.20892,3.20892,3.33244,3.33244,3.33244,3.48497,3.48497,3.48497,3.20892,3.20892,3.20892,3.33244,3.33244,3.33244,3.48497,3.48497,3.48497,3.98708,3.98708,3.98708,4.11118,4.11118,4.11118,4.26434,4.26434,4.26434,3.98708,3.98708,3.98708,4.11118,4.11118,4.11118,4.26434,4.26434,4.26434,3.98708,3.98708,3.98708,4.11118,4.11118,4.11118,4.26434,4.26434,4.26434,4.76737,4.76737,4.76737,4.89199,4.89199,4.89199,5.04563,5.04563,5.04563,4.76737,4.76737,4.76737,4.89199,4.89199,4.89199,5.04563,5.04563,5.04563,4.76737,4.76737,4.76737,4.89199,4.89199,4.89199,5.04563,5.04563,5.04563
32,4.52117,3.41022,3.41022,3.41022,3.53392,3.53392,3.53392,3.68661,3.68661,3.68661,3.41022,3.41022,3.41022,3.53392,3.53392,3.53392,3.68661,3.68661,3.68661,3.41022,3.41022,3.41022,3.53392,3.53392,3.53392,3.68661,3.68661,3.68661,4.23494,4.23494,4.23494,4.35921,4.35921,4.35921,4.5125,4.5125,4.5125,4.23494,4.23494,4.23494,4.35921,4.35921,4.35921,4.5125,4.5125,4.5125,4.23494,4.23494,4.23494,4.35921,4.35921,4.35921,4.5125,4.5125,4.5125,5.06185,5.06185,5.06185,5.18665,5.18665,5.18665,5.34048,5.34048,5.34048,5.06185,5.06185,5.06185,5.18665,5.18665,5.18665,5.34048,5.34048,5.34048,5.06185,5.06185,5.06185,5.18665,5.18665,5.18665,5.34048,5.34048,5.34048
33,4.78329,3.62035,3.62035,3.62035,3.74419,3.74419,3.74419,3.89704,3.89704,3.89704,3.62035,3.62035,3.62035,3.74419,3.74419,3.74419,3.89704,3.89704,3.89704,3.62035,3.62035,3.62035,3.74419,3.74419,3.74419,3.89704,3.89704,3.89704,4.49359,4.49359,4.49359,4.61802,4.61802,4.61802,4.77145,4.77145,4.77145,4.49359,4.49359,4.49359,4.61802,4.61802,4.61802,4.77145,4.77145,4.77145,4.49359,4.49359,4.49359,4.61802,4.61802,4.61802,4.77145,4.77145,4.77145,5.36922,5.36922,5.36922,5.49416,5.49416,5.49416,5.64816,5.64816,5.64816,5.36922,5.36922,5.36922,5.49416,5.49416,5.49416,5.64816,5.64816,5.64816,5.36922,5.36922,5.36922,5.49416,5.49416,5.49416,5.64816,5.64816,5.64816
34,5.05663,3.83966,3.83966,3.83966,3.96365,3.96365,3.96365,4.11669,4.11669,4.11669,3.83966,3.83966,3.83966,3.96365,3.96365,3.96365,4.11669,4.11669,4.11669,3.83966,3.83966,3.83966,3.96365,3.96365,3.96365,4.11669,4.11669,4.11669,4.76352,4.76352,4.76352,4.88813,4.88813,4.88813,5.04177,5.04177,5.04177,4.76352,4.76352,4.76352,4.88813,4.88813,4.88813,5.04177,5.04177,5.04177,4.76352,4.76352,4.76352,4.88813,4.88813,4.88813,5.04177,5.04177,5.04177,5.68993,5.68993,5.68993,5.81503,5.81503,5.81503,5.9692,5.9692,5.9692,5.68993,5.68993,5.68993,5.81503,5.81503,5.81503,5.9692,5.9692,5.9692,5.68993,5.68993,5.68993,5.81503,5.81503,5.81503,5.9692,5.9692,5.9692
35,5.34167,4.06856,4.06856,4.06856,4.19273,4.19273,4.19273,4.34594,4.34594,4.34594,4.06856,4.06856,4.06856,4.19273,4.19273,4.19273,4.34594,4.34594,4.34594,4.06856,4.06856,4.06856,4.19273,4.19273,4.19273,4.34594,4.34594,4.34594,5.04529,5.04529,5.04529,5.17007,5.17007,5.17007,5.3239,5.3239,5.3239,5.04529,5.04529,5.04529,5.17007,5.17007,5.17007,5.3239,5.3239,5.3239,5.04529,5.04529,5.04529,5.17007,5.17007,5.17007,5.3239,5.3239,5.3239,6.02457,6.02457,6.02457,6.14985,6.14985,6.14985,6.3042,6.3042,6.3042,6.02457,6.02457,6.02457,6.14985,6.14985,6.14985,6.3042,6.3042,6.3042,6.02457,6.02457,6.02457,6.14985,6.14985,6.14985,6.3042,6.3042,6.3042
36,5.63892,4.30746,4.30746,4.30746,4.43177,4.43177,4.43177,4.58512,4.58512,4.58512,4.30746,4.30746,4.30746,4.43177,4.43177,4.43177,4.58512,4.58512,4.58512,4.30746,4.30746,4.30746,4.43177,4.43177,4.43177,4.58512,4.58512,4.58512,5.33937,5.33937,5.33937,5.4643,5.4643,5.4643,5.61829,5.61829,5.61829,5.33937,5.33937,5.33937,5.4643,5.4643,5.4643,5.61829,5.61829,5.61829,5.33937,5.33937,5.33937,5.4643,5.4643,5.4643,5.61829,5.61829,5.61829,6.37383,6.37383,6.37383,6.49927,6.49927,6.49927,6.65379,6.65379,6.65379,6.37383,6.37383,6.37383,6.49927,6.49927,6.49927,6.65379,6.65379,6.65379,6.37383,6.37383,6.37383,6.49927,6.49927,6.49927,6.65379,6.65379,6.65379
37,5.9489,4.55674,4.55674,4.55674,4.68121,4.68121,4.68121,4.8347,4.8347,4.8347,4.55674,4.55674,4.55674,4.68121,4.68121,4.68121,4.8347,4.8347,4.8347,4.55674,4.55674,4.55674,4.68121,4.68121,4.68121,4.8347,4.8347,4.8347,5.64622,5.64622,5.64622,5.7713,5.7713,5.7713,5.92545,5.92545,5.92545,5.64622,5.64622,5.64622,5.7713,5.7713,5.7713,5.92545,5.92545,5.92545,5.64622,5.64622,5.64622,5.7713,5.7713,5.7713,5.92545,5.92545,5.92545,6.73834,6.73834,6.73834,6.86391,6.86391,6.86391,7.01856,7.01856,7.01856,6.73834,6.73834,6.73834,6.86391,6.86391,6.86391,7.01856,7.01856,7.01856,6.73834,6.73834,6.73834,6.86391,6.86391,6.86391,7.01856,7.01856,7.01856
38,6.27216,4.8169,4.8169,4.8169,4.94154,4.94154,4.94154,5.09523,5.09523,5.09523,4.8169,4.8169,4.8169,4.94154,4.94154,4.94154,5.09523,5.09523,5.09523,4.8169,4.8169,4.8169,4.94154,4.94154,4.94154,5.09523,5.09523,5.09523,5.96637,5.96637,5.96637,6.09164,6.09164,6.09164,6.24596,6.24596,6.24596,5.96637,5.96637,5.96637,6.09164,6.09164,6.09164,6.24596,6.24596,6.24596,5.96637,5.96637,5.96637,6.09164,6.09164,6.09164,6.24596,6.24596,6.24596,7.11868,7.11868,7.11868,7.24436,7.24436,7.24436,7.39911,7.39911,7.39911,7.11868,7.11868,7.11868,7.24436,7.24436,7.24436,7.39911,7.39911,7.39911,7.11868,7.11868,7.11868,7.24436,7.24436,7.24436,7.39911,7.39911,7.39911
39,6.60925,5.08846,5.08846,5.08846,5.21326,5.21326,5.21326,5.36711,5.36711,5.36711,5.08846,5.08846,5.08846,5.21326,5.21326,5.21326,5.36711,5.36711,5.36711,5.08846,5.08846,5.08846,5.21326,5.21326,5.21326,5.36711,5.36711,5.36711,6.30051,6.30051,6.30051,6.42594,6.42594,6.42594,6.58042,6.58042,6.58042,6.30051,6.30051,6.30051,6.42594,6.42594,6.42594,6.58042,6.58042,6.58042,6.30051,6.30051,6.30051,6.42594,6.42594,6.42594,6.58042,6.58042,6.58042,7.51554,7.51554,7.51554,7.64133,7.64133,7.64133,7.79619,7.79619,7.79619,7.51554,7.51554,7.51554,7.64133,7.64133,7.64133,7.79619,7.79619,7.79619,7.51554,7.51554,7.51554,7.64133,7.64133,7.64133,7.79619,7.79619,7.79619
40,6.96078,5.37186,5.37186,5.37186,5.4968,5.4968,5.4968,5.6508,5.6508,5.6508,5.37186,5.37186,5.37186,5.4968,5.4968,5.4968,5.6508,5.6508,5.6508,5.37186,5.37186,5.37186,5.4968,5.4968,5.4968,5.6508,5.6508,5.6508,6.64923,6.64923,6.64923,6.77479,6.77479,6.77479,6.92941,6.92941,6.92941,6.64923,6.64923,6.64923,6.77479,6.77479,6.77479,6.92941,6.92941,6.92941,6.64923,6.64923,6.64923,6.77479,6.77479,6.77479,6.92941,6.92941,6.92941,7.9296,7.9296,7.9296,8.0555,8.0555,8.0555,8.21053,8.21053,8.21053,7.9296,7.9296,7.9296,8.0555,8.0555,8.0555,8.21053,8.21053,8.21053,7.9296,7.9296,7.9296,8.0555,8.0555,8.0555,8.21053,8.21053,8.21053
41,7.32736,5.66755,5.66755,5.66755,5.79264,5.79264,5.79264,5.94679,5.94679,5.94679,5.66755,5.66755,5.66755,5.79264,5.79264,5.79264,5.94679,5.94679,5.94679,5.66755,5.66755,5.66755,5.79264,5.79264,5.79264,5.94679,5.94679,5.94679,7.01312,7.01312,7.01312,7.13878,7.13878,7.13878,7.29349,7.29349,7.29349,7.01312,7.01312,7.01312,7.13878,7.13878,7.13878,7.29349,7.29349,7.29349,7.01312,7.01312,7.01312,7.13878,7.13878,7.13878,7.29349,7.29349,7.29349,8.3616,8.3616,8.3616,8.48763,8.48763,8.48763,8.64284,8.64284,8.64284,8.3616,8.3616,8.3616,8.48763,8.48763,8.48763,8.64284,8.64284,8.64284,8.3616,8.3616,8.3616,8.48763,8.48763,8.48763,8.64284,8.64284,8.64284
42,7.70964,5.97606,5.97606,5.97606,6.10133,6.10133,6.10133,6.25565,6.25565,6.25565,5.97606,5.97606,5.97606,6.10133,6.10133,6.10133,6.25565,6.25565,6.25565,5.97606,5.97606,5.97606,6.10133,6.10133,6.10133,6.25565,6.25565,6.25565,7.39279,7.39279,7.39279,7.51856,7.51856,7.51856,7.67337,7.67337,7.67337,7.39279,7.39279,7.39279,7.51856,7.51856,7.51856,7.67337,7.67337,7.67337,7.39279,7.39279,7.39279,7.51856,7.51856,7.51856,7.67337,7.67337,7.67337,8.8124,8.8124,8.8124,8.93858,8.93858,8.93858,9.09392,9.09392,9.09392,8.8124,8.8124,8.8124,8.93858,8.93858,8.93858,9.09392,9.09392,9.09392,8.8124,8.8124,8.8124,8.93858,8.93858,8.93858,9.09392,9.09392,9.09392
43,8.10829,6.29804,6.29804,6.29804,6.42347,6.42347,6.42347,6.57795,6.57795,6.57795,6.29804,6.29804,6.29804,6.42347,6.42347,6.42347,6.57795,6.57795,6.57795,6.29804,6.29804,6.29804,6.42347,6.42347,6.42347,6.57795,6.57795,6.57795,7.78892,7.78892,7.78892,7.9148,7.9148,7.9148,8.06975,8.06975,8.06975,7.78892,7.78892,7.78892,7.9148,7.9148,7.9148,8.06975,8.06975,8.06975,7.78892,7.78892,7.78892,7.9148,7.9148,7.9148,8.06975,8.06975,8.06975,9.2828,9.2828,9.2828,9.40909,9.40909,9.40909,9.56456,9.56456,9.56456,9.2828,9.2828,9.2828,9.40909,9.40909,9.40909,9.56456,9.56456,9.56456,9.2828,9.2828,9.2828,9.40909,9.40909,9.40909,9.56456,9.56456,9.56456
44,8.52401,6.63406,6.63406,6.63406,6.75962,6.75962,6.75962,6.91423,6.91423,6.91423,6.63406,6.63406,6.63406,6.75962,6.75962,6.75962,6.91423,6.91423,6.91423,6.63406,6.63406,6.63406,6.75962,6.75962,6.75962,6.91423,6.91423,6.91423,8.2022,8.2022,8.2022,8.32821,8.32821,8.32821,8.48332,8.48332,8.48332,8.2022,8.2022,8.2022,8.32821,8.32821,8.32821,8.48332,8.48332,8.48332,8.2022,8.2022,8.2022,8.32821,8.32821,8.32821,8.48332,8.48332,8.48332,9.77361,9.77361,9.77361,9.90001,9.90001,9.90001,10.0556,10.0556,10.0556,9.77361,9.77361,9.77361,9.90001,9.90001,9.90001,10.0556,10.0556,10.0556,9.77361,9.77361,9.77361,9.90001,9.90001,9.90001,10.0556,10.0556,10.0556
45,8.95754,6.98468,6.98468,6.98468,7.11035,7.11035,7.11035,7.26506,7.26506,7.26506,6.98468,6.98468,6.98468,7.11035,7.11035,7.11035,7.26506,7.26506,7.26506,6.98468,6.98468,6.98468,7.11035,7.11035,7.11035,7.26506,7.26506,7.26506,8.63343,8.63343,8.63343,8.75959,8.75959,8.75959,8.91485,8.91485,8.91485,8.63343,8.63343,8.63343,8.75959,8.75959,8.75959,8.91485,8.91485,8.91485,8.63343,8.63343,8.63343,8.75959,8.75959,8.75959,8.91485,8.91485,8.91485,10.2857,10.2857,10.2857,10.4122,10.4122,10.4122,10.5679,10.5679,10.5679,10.2857,10.2857,10.2857,10.4122,10.4122,10.4122,10.5679,10.5679,10.5679,10.2857,10.2857,10.2857,10.4122,10.4122,10.4122,10.5679,10.5679,10.5679
46,9.40962,7.35051,7.35051,7.35051,7.47628,7.47628,7.47628,7.63109,7.63109,7.63109,7.35051,7.35051,7.35051,7.47628,7.47628,7.47628,7.63109,7.63109,7.63109,7.35051,7.35051,7.35051,7.47628,7.47628,7.47628,7.63109,7.63109,7.63109,9.08344,9.08344,9.08344,9.20971,9.20971,9.20971,9.36509,9.36509,9.36509,9.08344,9.08344,9.08344,9.20971,9.20971,9.20971,9.36509,9.36509,9.36509,9.08344,9.08344,9.08344,9.20971,9.20971,9.20971,9.36509,9.36509,9.36509,10.8199,10.8199,10.8199,10.9465,10.9465,10.9465,11.1024,11.1024,11.1024,10.8199,10.8199,10.8199,10.9465,10.9465,10.9465,11.1024,11.1024,11.1024,10.8199,10.8199,10.8199,10.9465,10.9465,10.9465,11.1024,11.1024,11.1024
47,9.88107,7.73221,7.73221,7.73221,7.85808,7.85808,7.85808,8.01302,8.01302,8.01302,7.73221,7.73221,7.73221,7.85808,7.85808,7.85808,8.01302,8.01302,8.01302,7.73221,7.73221,7.73221,7.85808,7.85808,7.85808,8.01302,8.01302,8.01302,9.55297,9.55297,9.55297,9.67934,9.67934,9.67934,9.83484,9.83484,9.83484,9.55297,9.55297,9.55297,9.67934,9.67934,9.67934,9.83484,9.83484,9.83484,9.55297,9.55297,9.55297,9.67934,9.67934,9.67934,9.83484,9.83484,9.83484,11.3772,11.3772,11.3772,11.504,11.504,11.504,11.66,11.66,11.66,11.3772,11.3772,11.3772,11.504,11.504,11.504,11.66,11.66,11.66,11.3772,11.3772,11.3772,11.504,11.504,11.504,11.66,11.66,11.66
48,10.3727,8.13041,8.13041,8.13041,8.25641,8.25641,8.25641,8.41151,8.41151,8.41151,8.13041,8.13041,8.13041,8.25641,8.25641,8.25641,8.41151,8.41151,8.41151,8.13041,8.13041,8.13041,8.25641,8.25641,8.25641,8.41151,8.41151,8.41151,10.0428,10.0428,10.0428,10.1693,10.1693,10.1693,10.3249,10.3249,10.3249,10.0428,10.0428,10.0428,10.1693,10.1693,10.1693,10.3249,10.3249,10.3249,10.0428,10.0428,10.0428,10.1693,10.1693,10.1693,10.3249,10.3249,10.3249,11.9588,11.9588,11.9588,12.0857,12.0857,12.0857,12.2418,12.2418,12.2418,11.9588,11.9588,11.9588,12.0857,12.0857,12.0857,12.2418,12.2418,12.2418,11.9588,11.9588,11.9588,12.0857,12.0857,12.0857,12.2418,12.2418,12.2418
49,10.8854,8.54589,8.54589,8.54589,8.67203,8.67203,8.67203,8.82729,8.82729,8.82729,8.54589,8.54589,8.54589,8.67203,8.67203,8.67203,8.82729,8.82729,8.82729,8.54589,8.54589,8.54589,8.67203,8.67203,8.67203,8.82729,8.82729,8.82729,10.5539,10.5539,10.5539,10.6805,10.6805,10.6805,10.8362,10.8362,10.8362,10.5539,10.5539,10.5539,10.6805,10.6805,10.6805,10.8362,10.8362,10.8362,10.5539,10.5539,10.5539,10.6805,10.6805,10.6805,10.8362,10.8362,10.8362,12.5655,12.5655,12.5655,12.6925,12.6925,12.6925,12.8487,12.8487,12.8487,12.5655,12.5655,12.5655,12.6925,12.6925,12.6925,12.8487,12.8487,12.8487,12.5655,12.5655,12.5655,12.6925,12.6925,12.6925,12.8487,12.8487,12.8487
50,11.42,8.97946,8.97946,8.97946,9.10572,9.10572,9.10572,9.26109,9.26109,9.26109,8.97946,8.97946,8.97946,9.10572,9.10572,9.10572,9.26109,9.26109,9.26109,8.97946,8.97946,8.97946,9.10572,9.10572,9.10572,9.26109,9.26109,9.26109,11.087,11.087,11.087,11.2138,11.2138,11.2138,11.3696,11.3696,11.3696,11.087,11.087,11.087,11.2138,11.2138,11.2138,11.3696,11.3696,11.3696,11.087,11.087,11.087,11.2138,11.2138,11.2138,11.3696,11.3696,11.3696,13.1985,13.1985,13.1985,13.3256,13.3256,13.3256,13.4819,13.4819,13.4819,13.1985,13.1985,13.1985,13.3256,13.3256,13.3256,13.4819,13.4819,13.4819,13.1985,13.1985,13.1985,13.3256,13.3256,13.3256,13.4819,13.4819,13.4819
51,11.9776,9.43184,9.43184,9.43184,9.55821,9.55821,9.55821,9.71369,9.71369,9.71369,9.43184,9.43184,9.43184,9.55821,9.55821,9.55821,9.71369,9.71369,9.71369,9.43184,9.43184,9.43184,9.55821,9.55821,9.55821,9.71369,9.71369,9.71369,11.6433,11.6433,11.6433,11.7702,11.7702,11.7702,11.9262,11.9262,11.9262,11.6433,11.6433,11.6433,11.7702,11.7702,11.7702,11.9262,11.9262,11.9262,11.6433,11.6433,11.6433,11.7702,11.7702,11.7702,11.9262,11.9262,11.9262,13.8589,13.8589,13.8589,13.9861,13.9861,13.9861,14.1424,14.1424,14.1424,13.8589,13.8589,13.8589,13.9861,13.9861,13.9861,14.1424,14.1424,14.1424,13.8589,13.8589,13.8589,13.9861,13.9861,13.9861,14.1424,14.1424,14.1424
52,12.559,9.90382,9.90382,9.90382,10.0303,10.0303,10.0303,10.1859,10.1859,10.1859,9.90382,9.90382,9.90382,10.0303,10.0303,10.0303,10.1859,10.1859,10.1859,9.90382,9.90382,9.90382,10.0303,10.0303,10.0303,10.1859,10.1859,10.1859,12.2238,12.2238,12.2238,12.3507,12.3507,12.3507,12.5068,12.5068,12.5068,12.2238,12.2238,12.2238,12.3507,12.3507,12.3507,12.5068,12.5068,12.5068,12.2238,12.2238,12.2238,12.3507,12.3507,12.3507,12.5068,12.5068,12.5068,14.5478,14.5478,14.5478,14.6751,14.6751,14.6751,14.8316,14.8316,14.8316,14.5478,14.5478,14.5478,14.6751,14.6751,14.6751,14.8316,14.8316,14.8316,14.5478,14.5478,14.5478,14.6751,14.6751,14.6751,14.8316,14.8316,14.8316
53,13.1653,10.3962,10.3962,10.3962,10.5228,10.5228,10.5228,10.6785,10.6785,10.6785,10.3962,10.3962,10.3962,10.5228,10.5228,10.5228,10.6785,10.6785,10.6785,10.3962,10.3962,10.3962,10.5228,10.5228,10.5228,10.6785,10.6785,10.6785,12.8293,12.8293,12.8293,12.9564,12.9564,12.9564,13.1125,13.1125,13.1125,12.8293,12.8293,12.8293,12.9564,12.9564,12.9564,13.1125,13.1125,13.1125,12.8293,12.8293,12.8293,12.9564,12.9564,12.9564,13.1125,13.1125,13.1125,15.2666,15.2666,15.2666,15.394,15.394,15.394,15.5505,15.5505,15.5505,15.2666,15.2666,15.2666,15.394,15.394,15.394,15.5505,15.5505,15.5505,15.2666,15.2666,15.2666,15.394,15.394,15.394,15.5505,15.5505,15.5505
54,13.7975,10.9099,10.9099,10.9099,11.0366,11.0366,11.0366,11.1924,11.1924,11.1924,10.9099,10.9099,10.9099,11.0366,11.0366,11.0366,11.1924,11.1924,11.1924,10.9099,10.9099,10.9099,11.0366,11.0366,11.0366,11.1924,11.1924,11.1924,13.461,13.461,13.461,13.5882,13.5882,13.5882,13.7444,13.7444,13.7444,13.461,13.461,13.461,13.5882,13.5882,13.5882,13.7444,13.7444,13.7444,13.461,13.461,13.461,13.5882,13.5882,13.5882,13.7444,13.7444,13.7444,16.0165,16.0165,16.0165,16.1439,16.1439,16.1439,16.3005,16.3005,16.3005,16.0165,16.0165,16.0165,16.1439,16.1439,16.1439,16.3005,16.3005,16.3005,16.0165,16.0165,16.0165,16.1439,16.1439,16.1439,16.3005,16.3005,16.3005
55,14.4569,11.4458,11.4458,11.4458,11.5727,11.5727,11.5727,11.7286,11.7286,11.7286,11.4458,11.4458,11.4458,11.5727,11.5727,11.5727,11.7286,11.7286,11.7286,11.4458,11.4458,11.4458,11.5727,11.5727,11.5727,11.7286,11.7286,11.7286,14.1201,14.1201,14.1201,14.2473,14.2473,14.2473,14.4037,14.4037,14.4037,14.1201,14.1201,14.1201,14.2473,14.2473,14.2473,14.4037,14.4037,14.4037,14.1201,14.1201,14.1201,14.2473,14.2473,14.2473,14.4037,14.4037,14.4037,16.7987,16.7987,16.7987,16.9262,16.9262,16.9262,17.0829,17.0829,17.0829,16.7987,16.7987,16.7987,16.9262,16.9262,16.9262,17.0829,17.0829,17.0829,16.7987,16.7987,16.7987,16.9262,16.9262,16.9262,17.0829,17.0829,17.0829
56,15.1444,12.005,12.005,12.005,12.132,12.132,12.132,12.288,12.288,12.288,12.005,12.005,12.005,12.132,12.132,12.132,12.288,12.288,12.288,12.005,12.005,12.005,12.132,12.132,12.132,12.288,12.288,12.288,14.8076,14.8076,14.8076,14.9349,14.9349,14.9349,15.0914,15.0914,15.0914,14.8076,14.8076,14.8076,14.9349,14.9349,14.9349,15.0914,15.0914,15.0914,14.8076,14.8076,14.8076,14.9349,14.9349,14.9349,15.0914,15.0914,15.0914,17.6148,17.6148,17.6148,17.7424,17.7424,17.7424,17.8991,17.8991,17.8991,17.6148,17.6148,17.6148,17.7424,17.7424,17.7424,17.8991,17.8991,17.8991,17.6148,17.6148,17.6148,17.7424,17.7424,17.7424,17.8991,17.8991,17.8991
57,15.8615,12.5884,12.5884,12.5884,12.7155,12.7155,12.7155,12.8716,12.8716,12.8716,12.5884,12.5884,12.5884,12.7155,12.7155,12.7155,12.8716,12.8716,12.8716,12.5884,12.5884,12.5884,12.7155,12.7155,12.7155,12.8716,12.8716,12.8716,15.5249,15.5249,15.5249,15.6523,15.6523,15.6523,15.8089,15.8089,15.8089,15.5249,15.5249,15.5249,15.6523,15.6523,15.6523,15.8089,15.8089,15.8089,15.5249,15.5249,15.5249,15.6523,15.6523,15.6523,15.8089,15.8089,15.8089,18.4661,18.4661,18.4661,18.5937,18.5937,18.5937,18.7506,18.7506,18.7506,18.4661,18.4661,18.4661,18.5937,18.5937,18.5937,18.7506,18.7506,18.7506,18.4661,18.4661,18.4661,18.5937,18.5937,18.5937,18.7506,18.7506,18.7506
58,16.6092,13.1971,13.1971,13.1971,13.3242,13.3242,13.3242,13.4804,13.4804,13.4804,13.1971,13.1971,13.1971,13.3242,13.3242,13.3242,13.4804,13.4804,13.4804,13.1971,13.1971,13.1971,13.3242,13.3242,13.3242,13.4804,13.4804,13.4804,16.2733,16.2733,16.2733,16.4007,16.4007,16.4007,16.5573,16.5573,16.5573,16.2733,16.2733,16.2733,16.4007,16.4007,16.4007,16.5573,16.5573,16.5573,16.2733,16.2733,16.2733,16.4007,16.4007,16.4007,16.5573,16.5573,16.5573,19.3542,19.3542,19.3542,19.4819,19.4819,19.4819,19.6389,19.6389,19.6389,19.3542,19.3542,19.3542,19.4819,19.4819,19.4819,19.6389,19.6389,19.6389,19.3542,19.3542,19.3542,19.4819,19.4819,19.4819,19.6389,19.6389,19.6389
59,17.3889,13.832,13.832,13.832,13.9592,13.9592,13.9592,14.1156,14.1156,14.1156,13.832,13.832,13.832,13.9592,13.9592,13.9592,14.1156,14.1156,14.1156,13.832,13.832,13.832,13.9592,13.9592,13.9592,14.1156,14.1156,14.1156,17.0539,17.0539,17.0539,17.1814,17.1814,17.1814,17.3381,17.3381,17.3381,17.0539,17.0539,17.0539,17.1814,17.1814,17.1814,17.3381,17.3381,17.3381,17.0539,17.0539,17.0539,17.1814,17.1814,17.1814,17.3381,17.3381,17.3381,20.2806,20.2806,20.2806,20.4084,20.4084,20.4084,20.5655,20.5655,20.5655,20.2806,20.2806,20.2806,20.4084,20.4084,20.4084,20.5655,20.5655,20.5655,20.2806,20.2806,20.2806,20.4084,20.4084,20.4084,20.5655,20.5655,20.5655
60,18.202,14.4944,14.4944,14.4944,14.6217,14.6217,14.6217,14.7782,14.7782,14.7782,14.4944,14.4944,14.4944,14.6217,14.6217,14.6217,14.7782,14.7782,14.7782,14.4944,14.4944,14.4944,14.6217,14.6217,14.6217,14.7782,14.7782,14.7782,17.8683,17.8683,17.8683,17.9959,17.9959,17.9959,18.1526,18.1526,18.1526,17.8683,17.8683,17.8683,17.9959,17.9959,17.9959,18.1526,18.1526,18.1526,17.8683,17.8683,17.8683,17.9959,17.9959,17.9959,18.1526,18.1526,18.1526,21.2471,21.2471,21.2471,21.375,21.375,21.375,21.5321,21.5321,21.5321,21.2471,21.2471,21.2471,21.375,21.375,21.375,21.5321,21.5321,21.5321,21.2471,21.2471,21.2471,21.375,21.375,21.375,21.5321,21.5321,21.5321
61,19.05,15.1855,15.1855,15.1855,15.3129,15.3129,15.3129,15.4694,15.4694,15.4694,15.1855,15.1855,15.1855,15.3129,15.3129,15.3129,15.4694,15.4694,15.4694,15.1855,15.1855,15.1855,15.3129,15.3129,15.3129,15.4694,15.4694,15.4694,18.7178,18.7178,18.7178,18.8455,18.8455,18.8455,19.0024,19.0024,19.0024,18.7178,18.7178,18.7178,18.8455,18.8455,18.8455,19.0024,19.0024,19.0024,18.7178,18.7178,18.7178,18.8455,18.8455,18.8455,19.0024,19.0024,19.0024,22.2553,22.2553,22.2553,22.3833,22.3833,22.3833,22.5404,22.5404,22.5404,22.2553,22.2553,22.2553,22.3833,22.3833,22.3833,22.5404,22.5404,22.5404,22.2553,22.2553,22.2553,22.3833,22.3833,22.3833,22.5404,22.5404,22.5404
