gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
25,2.96421,-5.19691,-5.19691,-5.19691,-5.02021,-5.02021,-5.02021,-4.82838,-4.82838,-4.82838,-5.19691,-5.19691,-5.19691,-5.02021,-5.02021,-5.02021,-4.82838,-4.82838,-4.82838,-5.19691,-5.19691,-5.19691,-5.02021,-5.02021,-5.02021,-4.82838,-4.82838,-4.82838,-4.77967,-4.77967,-4.77967,-4.62721,-4.62721,-4.62721,-4.46036,-4.46036,-4.46036,-4.77967,-4.77967,-4.77967,-4.62721,-4.62721,-4.62721,-4.46036,-4.46036,-4.46036,-4.77967,-4.77967,-4.77967,-4.62721,-4.62721,-4.62721,-4.46036,-4.46036,-4.46036,-4.41848,-4.41848,-4.41848,-4.28474,-4.28474,-4.28474,-4.13922,-4.13922,-4.13922,-4.41848,-4.41848,-4.41848,-4.28474,-4.28474,-4.28474,-4.13922,-4.13922,-4.13922,-4.41848,-4.41848,-4.41848,-4.28474,-4.28474,-4.28474,-4.13922,-4.13922,-4.13922
26,3.15966,-5.06927,-5.06927,-5.06927,-4.90006,-4.90006,-4.90006,-4.71602,-4.71602,-4.71602,-5.06927,-5.06927,-5.06927,-4.90006,-4.90006,-4.90006,-4.71602,-4.71602,-4.71602,-5.06927,-5.06927,-5.06927,-4.90006,-4.90006,-4.90006,-4.71602,-4.71602,-4.71602,-4.64524,-4.64524,-4.64524,-4.50017,-4.50017,-4.50017,-4.34099,-4.34099,-4.34099,-4.64524,-4.64524,-4.64524,-4.50017,-4.50017,-4.50017,-4.34099,-4.34099,-4.34099,-4.64524,-4.64524,-4.64524,-4.50017,-4.50017,-4.50017,-4.34099,-4.34099,-4.34099,-4.28015,-4.28015,-4.28015,-4.1536,-4.1536,-4.1536,-4.01532,-4.01532,-4.01532,-4.28015,-4.28015,-4.28015,-4.1536,-4.1536,-4.1536,-4.01532,-4.01532,-4.01532,-4.28015,-4.28015,-4.28015,-4.1536,-4.1536,-4.1536,-4.01532,-4.01532,-4.01532
27,3.36347,-4.94208,-4.94208,-4.94208,-4.78011,-4.78011,-4.78011,-4.60415,-4.60415,-4.60415,-4.94208,-4.94208,-4.94208,-4.78011,-4.78011,-4.78011,-4.60415,-4.60415,-4.60415,-4.94208,-4.94208,-4.94208,-4.78011,-4.78011,-4.78011,-4.60415,-4.60415,-4.60415,-4.51201,-4.51201,-4.51201,-4.37407,-4.37407,-4.37407,-4.22233,-4.22233,-4.22233,-4.51201,-4.51201,-4.51201,-4.37407,-4.37407,-4.37407,-4.22233,-4.22233,-4.22233,-4.51201,-4.51201,-4.51201,-4.37407,-4.37407,-4.37407,-4.22233,-4.22233,-4.22233,-4.14364,-4.14364,-4.14364,-4.02405,-4.02405,-4.02405,-3.89276,-3.89276,-3.89276,-4.14364,-4.14364,-4.14364,-4.02405,-4.02405,-4.02405,-3.89276,-3.89276,-3.89276,-4.14364,-4.14364,-4.14364,-4.02405,-4.02405,-4.02405,-3.89276,-3.89276,-3.89276
28,3.57601,-4.81539,-4.81539,-4.81539,-4.66043,-4.66043,-4.66043,-4.49232,-4.49232,-4.49232,-4.81539,-4.81539,-4.81539,-4.66043,-4.66043,-4.66043,-4.49232,-4.49232,-4.49232,-4.81539,-4.81539,-4.81539,-4.66043,-4.66043,-4.66043,-4.49232,-4.49232,-4.49232,-4.38005,-4.38005,-4.38005,-4.24901,-4.24901,-4.24901,-4.10443,-4.10443,-4.10443,-4.38005,-4.38005,-4.38005,-4.24901,-4.24901,-4.24901,-4.10443,-4.10443,-4.10443,-4.38005,-4.38005,-4.38005,-4.24901,-4.24901,-4.24901,-4.10443,-4.10443,-4.10443,-4.00904,-4.00904,-4.00904,-3.89616,-3.89616,-3.89616,-3.7716,-3.7716,-3.7716,-4.00904,-4.00904,-4.00904,-3.89616,-3.89616,-3.89616,-3.7716,-3.7716,-3.7716,-4.00904,-4.00904,-4.00904,-3.89616,-3.89616,-3.89616,-3.7716,-3.7716,-3.7716
29,3.79766,-4.6893,-4.6893,-4.6893,-4.54144,-4.54144,-4.54144,-4.38063,-4.38063,-4.38063,-4.6893,-4.6893,-4.6893,-4.54144,-4.54144,-4.54144,-4.38063,-4.38063,-4.38063,-4.6893,-4.6893,-4.6893,-4.54144,-4.54144,-4.54144,-4.38063,-4.38063,-4.38063,-4.24942,-4.24942,-4.24942,-4.12503,-4.12503,-4.12503,-3.98743,-3.98743,-3.98743,-4.24942,-4.24942,-4.24942,-4.12503,-4.12503,-4.12503,-3.98743,-3.98743,-3.98743,-4.24942,-4.24942,-4.24942,-4.12503,-4.12503,-4.12503,-3.98743,-3.98743,-3.98743,-3.87642,-3.87642,-3.87642,-3.76999,-3.76999,-3.76999,-3.6519,-3.6519,-3.6519,-3.87642,-3.87642,-3.87642,-3.76999,-3.76999,-3.76999,-3.6519,-3.6519,-3.6519,-3.87642,-3.87642,-3.87642,-3.76999,-3.76999,-3.76999,-3.6519,-3.6519,-3.6519
30,4.02879,-4.56389,-4.56389,-4.56389,-4.42294,-4.42294,-4.42294,-4.26921,-4.26921,-4.26921,-4.56389,-4.56389,-4.56389,-4.42294,-4.42294,-4.42294,-4.26921,-4.26921,-4.26921,-4.56389,-4.56389,-4.56389,-4.42294,-4.42294,-4.42294,-4.26921,-4.26921,-4.26921,-4.1202,-4.1202,-4.1202,-4.00227,-4.00227,-4.00227,-3.87146,-3.87146,-3.87146,-4.1202,-4.1202,-4.1202,-4.00227,-4.00227,-4.00227,-3.87146,-3.87146,-3.87146,-4.1202,-4.1202,-4.1202,-4.00227,-4.00227,-4.00227,-3.87146,-3.87146,-3.87146,-3.74585,-3.74585,-3.74585,-3.64564,-3.64564,-3.64564,-3.53381,-3.53381,-3.53381,-3.74585,-3.74585,-3.74585,-3.64564,-3.64564,-3.64564,-3.53381,-3.53381,-3.53381,-3.74585,-3.74585,-3.74585,-3.64564,-3.64564,-3.64564,-3.53381,-3.53381,-3.53381
31,4.26982,-4.43928,-4.43928,-4.43928,-4.30499,-4.30499,-4.30499,-4.15812,-4.15812,-4.15812,-4.43928,-4.43928,-4.43928,-4.30499,-4.30499,-4.30499,-4.15812,-4.15812,-4.15812,-4.43928,-4.43928,-4.43928,-4.30499,-4.30499,-4.30499,-4.15812,-4.15812,-4.15812,-3.99249,-3.99249,-3.99249,-3.88078,-3.88078,-3.88078,-3.75655,-3.75655,-3.75655,-3.99249,-3.99249,-3.99249,-3.88078,-3.88078,-3.88078,-3.75655,-3.75655,-3.75655,-3.99249,-3.99249,-3.99249,-3.88078,-3.88078,-3.88078,-3.75655,-3.75655,-3.75655,-3.61743,-3.61743,-3.61743,-3.52319,-3.52319,-3.52319,-3.41737,-3.41737,-3.41737,-3.61743,-3.61743,-3.61743,-3.52319,-3.52319,-3.52319,-3.41737,-3.41737,-3.41737,-3.61743,-3.61743,-3.61743,-3.52319,-3.52319,-3.52319,-3.41737,-3.41737,-3.41737
32,4.52117,-4.31552,-4.31552,-4.31552,-4.18768,-4.18768,-4.18768,-4.04746,-4.04746,-4.04746,-4.31552,-4.31552,-4.31552,-4.18768,-4.18768,-4.18768,-4.04746,-4.04746,-4.04746,-4.31552,-4.31552,-4.31552,-4.18768,-4.18768,-4.18768,-4.04746,-4.04746,-4.04746,-3.86635,-3.86635,-3.86635,-3.76064,-3.76064,-3.76064,-3.64275,-3.64275,-3.64275,-3.86635,-3.86635,-3.86635,-3.76064,-3.76064,-3.76064,-3.64275,-3.64275,-3.64275,-3.86635,-3.86635,-3.86635,-3.76064,-3.76064,-3.76064,-3.64275,-3.64275,-3.64275,-3.49132,-3.49132,-3.49132,-3.40269,-3.40269,-3.40269,-3.30263,-3.30263,-3.30263,-3.49132,-3.49132,-3.49132,-3.40269,-3.40269,-3.40269,-3.30263,-3.30263,-3.30263,-3.49132,-3.49132,-3.49132,-3.40269,-3.40269,-3.40269,-3.30263,-3.30263,-3.30263
33,4.78329,-4.1927,-4.1927,-4.1927,-4.0711,-4.0711,-4.0711,-3.93733,-3.93733,-3.93733,-4.1927,-4.1927,-4.1927,-4.0711,-4.0711,-4.0711,-3.93733,-3.93733,-3.93733,-4.1927,-4.1927,-4.1927,-4.0711,-4.0711,-4.0711,-3.93733,-3.93733,-3.93733,-3.74187,-3.74187,-3.74187,-3.64195,-3.64195,-3.64195,-3.5302,-3.5302,-3.5302,-3.74187,-3.74187,-3.74187,-3.64195,-3.64195,-3.64195,-3.5302,-3.5302,-3.5302,-3.74187,-3.74187,-3.74187,-3.64195,-3.64195,-3.64195,-3.5302,-3.5302,-3.5302,-3.36783,-3.36783,-3.36783,-3.28421,-3.28421,-3.28421,-3.18985,-3.18985,-3.18985,-3.36783,-3.36783,-3.36783,-3.28421,-3.28421,-3.28421,-3.18985,-3.18985,-3.18985,-3.36783,-3.36783,-3.36783,-3.28421,-3.28421,-3.28421,-3.18985,-3.18985,-3.18985
34,5.05663,-4.07091,-4.07091,-4.07091,-3.95536,-3.95536,-3.95536,-3.82783,-3.82783,-3.82783,-4.07091,-4.07091,-4.07091,-3.95536,-3.95536,-3.95536,-3.82783,-3.82783,-3.82783,-4.07091,-4.07091,-4.07091,-3.95536,-3.95536,-3.95536,-3.82783,-3.82783,-3.82783,-3.61917,-3.61917,-3.61917,-3.52481,-3.52481,-3.52481,-3.41895,-3.41895,-3.41895,-3.61917,-3.61917,-3.61917,-3.52481,-3.52481,-3.52481,-3.41895,-3.41895,-3.41895,-3.61917,-3.61917,-3.61917,-3.52481,-3.52481,-3.52481,-3.41895,-3.41895,-3.41895,-3.24664,-3.24664,-3.24664,-3.16781,-3.16781,-3.16781,-3.07896,-3.07896,-3.07896,-3.24664,-3.24664,-3.24664,-3.16781,-3.16781,-3.16781,-3.07896,-3.07896,-3.07896,-3.24664,-3.24664,-3.24664,-3.16781,-3.16781,-3.16781,-3.07896,-3.07896,-3.07896
35,5.34167,-3.95024,-3.95024,-3.95024,-3.84052,-3.84052,-3.84052,-3.71903,-3.71903,-3.71903,-3.95024,-3.95024,-3.95024,-3.84052,-3.84052,-3.84052,-3.71903,-3.71903,-3.71903,-3.95024,-3.95024,-3.95024,-3.84052,-3.84052,-3.84052,-3.71903,-3.71903,-3.71903,-3.49827,-3.49827,-3.49827,-3.40926,-3.40926,-3.40926,-3.30907,-3.30907,-3.30907,-3.49827,-3.49827,-3.49827,-3.40926,-3.40926,-3.40926,-3.30907,-3.30907,-3.30907,-3.49827,-3.49827,-3.49827,-3.40926,-3.40926,-3.40926,-3.30907,-3.30907,-3.30907,-3.12782,-3.12782,-3.12782,-3.05356,-3.05356,-3.05356,-2.96999,-2.96999,-2.96999,-3.12782,-3.12782,-3.12782,-3.05356,-3.05356,-3.05356,-2.96999,-2.96999,-2.96999,-3.12782,-3.12782,-3.12782,-3.05356,-3.05356,-3.05356,-2.96999,-2.96999,-2.96999
36,5.63892,-3.83078,-3.83078,-3.83078,-3.72669,-3.72669,-3.72669,-3.61104,-3.61104,-3.61104,-3.83078,-3.83078,-3.83078,-3.72669,-3.72669,-3.72669,-3.61104,-3.61104,-3.61104,-3.83078,-3.83078,-3.83078,-3.72669,-3.72669,-3.72669,-3.61104,-3.61104,-3.61104,-3.37927,-3.37927,-3.37927,-3.29538,-3.29538,-3.29538,-3.20063,-3.20063,-3.20063,-3.37927,-3.37927,-3.37927,-3.29538,-3.29538,-3.29538,-3.20063,-3.20063,-3.20063,-3.37927,-3.37927,-3.37927,-3.29538,-3.29538,-3.29538,-3.20063,-3.20063,-3.20063,-3.01143,-3.01143,-3.01143,-2.94153,-2.94153,-2.94153,-2.863,-2.863,-2.863,-3.01143,-3.01143,-3.01143,-2.94153,-2.94153,-2.94153,-2.863,-2.863,-2.863,-3.01143,-3.01143,-3.01143,-2.94153,-2.94153,-2.94153,-2.863,-2.863,-2.863
37,5.9489,-3.71262,-3.71262,-3.71262,-3.61396,-3.61396,-3.61396,-3.50396,-3.50396,-3.50396,-3.71262,-3.71262,-3.71262,-3.61396,-3.61396,-3.61396,-3.50396,-3.50396,-3.50396,-3.71262,-3.71262,-3.71262,-3.61396,-3.61396,-3.61396,-3.50396,-3.50396,-3.50396,-3.26236,-3.26236,-3.26236,-3.18325,-3.18325,-3.18325,-3.09373,-3.09373,-3.09373,-3.26236,-3.26236,-3.26236,-3.18325,-3.18325,-3.18325,-3.09373,-3.09373,-3.09373,-3.26236,-3.26236,-3.26236,-3.18325,-3.18325,-3.18325,-3.09373,-3.09373,-3.09373,-2.89749,-2.89749,-2.89749,-2.83175,-2.83175,-2.83175,-2.75805,-2.75805,-2.75805,-2.89749,-2.89749,-2.89749,-2.83175,-2.83175,-2.83175,-2.75805,-2.75805,-2.75805,-2.89749,-2.89749,-2.89749,-2.83175,-2.83175,-2.83175,-2.75805,-2.75805,-2.75805
38,6.27216,-3.59587,-3.59587,-3.59587,-3.50243,-3.50243,-3.50243,-3.39786,-3.39786,-3.39786,-3.59587,-3.59587,-3.59587,-3.50243,-3.50243,-3.50243,-3.39786,-3.39786,-3.39786,-3.59587,-3.59587,-3.59587,-3.50243,-3.50243,-3.50243,-3.39786,-3.39786,-3.39786,-3.14755,-3.14755,-3.14755,-3.07296,-3.07296,-3.07296,-2.98844,-2.98844,-2.98844,-3.14755,-3.14755,-3.14755,-3.07296,-3.07296,-3.07296,-2.98844,-2.98844,-2.98844,-3.14755,-3.14755,-3.14755,-3.07296,-3.07296,-3.07296,-2.98844,-2.98844,-2.98844,-2.78605,-2.78605,-2.78605,-2.72428,-2.72428,-2.72428,-2.65519,-2.65519,-2.65519,-2.78605,-2.78605,-2.78605,-2.72428,-2.72428,-2.72428,-2.65519,-2.65519,-2.65519,-2.78605,-2.78605,-2.78605,-2.72428,-2.72428,-2.72428,-2.65519,-2.65519,-2.65519
39,6.60925,-3.48058,-3.48058,-3.48058,-3.39215,-3.39215,-3.39215,-3.29283,-3.29283,-3.29283,-3.48058,-3.48058,-3.48058,-3.39215,-3.39215,-3.39215,-3.29283,-3.29283,-3.29283,-3.48058,-3.48058,-3.48058,-3.39215,-3.39215,-3.39215,-3.29283,-3.29283,-3.29283,-3.03484,-3.03484,-3.03484,-2.96455,-2.96455,-2.96455,-2.88483,-2.88483,-2.88483,-3.03484,-3.03484,-3.03484,-2.96455,-2.96455,-2.96455,-2.88483,-2.88483,-2.88483,-3.03484,-3.03484,-3.03484,-2.96455,-2.96455,-2.96455,-2.88483,-2.88483,-2.88483,-2.67715,-2.67715,-2.67715,-2.61917,-2.61917,-2.61917,-2.55449,-2.55449,-2.55449,-2.67715,-2.67715,-2.67715,-2.61917,-2.61917,-2.61917,-2.55449,-2.55449,-2.55449,-2.67715,-2.67715,-2.67715,-2.61917,-2.61917,-2.61917,-2.55449,-2.55449,-2.55449
40,6.96078,-3.36683,-3.36683,-3.36683,-3.28322,-3.28322,-3.28322,-3.18894,-3.18894,-3.18894,-3.36683,-3.36683,-3.36683,-3.28322,-3.28322,-3.28322,-3.18894,-3.18894,-3.18894,-3.36683,-3.36683,-3.36683,-3.28322,-3.28322,-3.28322,-3.18894,-3.18894,-3.18894,-2.92426,-2.92426,-2.92426,-2.85809,-2.85809,-2.85809,-2.78295,-2.78295,-2.78295,-2.92426,-2.92426,-2.92426,-2.85809,-2.85809,-2.85809,-2.78295,-2.78295,-2.78295,-2.92426,-2.92426,-2.92426,-2.85809,-2.85809,-2.85809,-2.78295,-2.78295,-2.78295,-2.57083,-2.57083,-2.57083,-2.51645,-2.51645,-2.51645,-2.45598,-2.45598,-2.45598,-2.57083,-2.57083,-2.57083,-2.51645,-2.51645,-2.51645,-2.45598,-2.45598,-2.45598,-2.57083,-2.57083,-2.57083,-2.51645,-2.51645,-2.51645,-2.45598,-2.45598,-2.45598
41,7.32736,-3.25469,-3.25469,-3.25469,-3.17572,-3.17572,-3.17572,-3.08633,-3.08633,-3.08633,-3.25469,-3.25469,-3.25469,-3.17572,-3.17572,-3.17572,-3.08633,-3.08633,-3.08633,-3.25469,-3.25469,-3.25469,-3.17572,-3.17572,-3.17572,-3.08633,-3.08633,-3.08633,-2.81587,-2.81587,-2.81587,-2.75363,-2.75363,-2.75363,-2.68289,-2.68289,-2.68289,-2.81587,-2.81587,-2.81587,-2.75363,-2.75363,-2.75363,-2.68289,-2.68289,-2.68289,-2.81587,-2.81587,-2.81587,-2.75363,-2.75363,-2.75363,-2.68289,-2.68289,-2.68289,-2.46713,-2.46713,-2.46713,-2.41618,-2.41618,-2.41618,-2.35971,-2.35971,-2.35971,-2.46713,-2.46713,-2.46713,-2.41618,-2.41618,-2.41618,-2.35971,-2.35971,-2.35971,-2.46713,-2.46713,-2.46713,-2.41618,-2.41618,-2.41618,-2.35971,-2.35971,-2.35971
42,7.70964,-3.14427,-3.14427,-3.14427,-3.06973,-3.06973,-3.06973,-2.98527,-2.98527,-2.98527,-3.14427,-3.14427,-3.14427,-3.06973,-3.06973,-3.06973,-2.98527,-2.98527,-2.98527,-3.14427,-3.14427,-3.14427,-3.06973,-3.06973,-3.06973,-2.98527,-2.98527,-2.98527,-2.70973,-2.70973,-2.70973,-2.65124,-2.65124,-2.65124,-2.58471,-2.58471,-2.58471,-2.70973,-2.70973,-2.70973,-2.65124,-2.65124,-2.65124,-2.58471,-2.58471,-2.58471,-2.70973,-2.70973,-2.70973,-2.65124,-2.65124,-2.65124,-2.58471,-2.58471,-2.58471,-2.36608,-2.36608,-2.36608,-2.31838,-2.31838,-2.31838,-2.2657,-2.2657,-2.2657,-2.36608,-2.36608,-2.36608,-2.31838,-2.31838,-2.31838,-2.2657,-2.2657,-2.2657,-2.36608,-2.36608,-2.36608,-2.31838,-2.31838,-2.31838,-2.2657,-2.2657,-2.2657
43,8.10829,-3.03563,-3.03563,-3.03563,-2.96532,-2.96532,-2.96532,-2.88559,-2.88559,-2.88559,-3.03563,-3.03563,-3.03563,-2.96532,-2.96532,-2.96532,-2.88559,-2.88559,-2.88559,-3.03563,-3.03563,-3.03563,-2.96532,-2.96532,-2.96532,-2.88559,-2.88559,-2.88559,-2.60588,-2.60588,-2.60588,-2.55097,-2.55097,-2.55097,-2.48845,-2.48845,-2.48845,-2.60588,-2.60588,-2.60588,-2.55097,-2.55097,-2.55097,-2.48845,-2.48845,-2.48845,-2.60588,-2.60588,-2.60588,-2.55097,-2.55097,-2.55097,-2.48845,-2.48845,-2.48845,-2.26768,-2.26768,-2.26768,-2.22306,-2.22306,-2.22306,-2.17398,-2.17398,-2.17398,-2.26768,-2.26768,-2.26768,-2.22306,-2.22306,-2.22306,-2.17398,-2.17398,-2.17398,-2.26768,-2.26768,-2.26768,-2.22306,-2.22306,-2.22306,-2.17398,-2.17398,-2.17398
44,8.52401,-2.92882,-2.92882,-2.92882,-2.86257,-2.86257,-2.86257,-2.78736,-2.78736,-2.78736,-2.92882,-2.92882,-2.92882,-2.86257,-2.86257,-2.86257,-2.78736,-2.78736,-2.78736,-2.92882,-2.92882,-2.92882,-2.86257,-2.86257,-2.86257,-2.78736,-2.78736,-2.78736,-2.50436,-2.50436,-2.50436,-2.45287,-2.45287,-2.45287,-2.39418,-2.39418,-2.39418,-2.50436,-2.50436,-2.50436,-2.45287,-2.45287,-2.45287,-2.39418,-2.39418,-2.39418,-2.50436,-2.50436,-2.50436,-2.45287,-2.45287,-2.45287,-2.39418,-2.39418,-2.39418,-2.17194,-2.17194,-2.17194,-2.13047,-2.13047,-2.13047,-2.08459,-2.08459,-2.08459,-2.17194,-2.17194,-2.17194,-2.13047,-2.13047,-2.13047,-2.08459,-2.08459,-2.08459,-2.17194,-2.17194,-2.17194,-2.13047,-2.13047,-2.13047,-2.08459,-2.08459,-2.08459
45,8.95754,-2.82391,-2.82391,-2.82391,-2.76154,-2.76154,-2.76154,-2.69066,-2.69066,-2.69066,-2.82391,-2.82391,-2.82391,-2.76154,-2.76154,-2.76154,-2.69066,-2.69066,-2.69066,-2.82391,-2.82391,-2.82391,-2.76154,-2.76154,-2.76154,-2.69066,-2.69066,-2.69066,-2.40524,-2.40524,-2.40524,-2.35699,-2.35699,-2.35699,-2.30192,-2.30192,-2.30192,-2.40524,-2.40524,-2.40524,-2.35699,-2.35699,-2.35699,-2.30192,-2.30192,-2.30192,-2.40524,-2.40524,-2.40524,-2.35699,-2.35699,-2.35699,-2.30192,-2.30192,-2.30192,-2.07888,-2.07888,-2.07888,-2.0404,-2.0404,-2.0404,-1.99753,-1.99753,-1.99753,-2.07888,-2.07888,-2.07888,-2.0404,-2.0404,-2.0404,-1.99753,-1.99753,-1.99753,-2.07888,-2.07888,-2.07888,-2.0404,-2.0404,-2.0404,-1.99753,-1.99753,-1.99753
46,9.40962,-2.72095,-2.72095,-2.72095,-2.66229,-2.66229,-2.66229,-2.59557,-2.59557,-2.59557,-2.72095,-2.72095,-2.72095,-2.66229,-2.66229,-2.66229,-2.59557,-2.59557,-2.59557,-2.72095,-2.72095,-2.72095,-2.66229,-2.66229,-2.66229,-2.59557,-2.59557,-2.59557,-2.30852,-2.30852,-2.30852,-2.26334,-2.26334,-2.26334,-2.21172,-2.21172,-2.21172,-2.30852,-2.30852,-2.30852,-2.26334,-2.26334,-2.26334,-2.21172,-2.21172,-2.21172,-2.30852,-2.30852,-2.30852,-2.26334,-2.26334,-2.26334,-2.21172,-2.21172,-2.21172,-1.98851,-1.98851,-1.98851,-1.95286,-1.95286,-1.95286,-1.91284,-1.91284,-1.91284,-1.98851,-1.98851,-1.98851,-1.95286,-1.95286,-1.95286,-1.91284,-1.91284,-1.91284,-1.98851,-1.98851,-1.98851,-1.95286,-1.95286,-1.95286,-1.91284,-1.91284,-1.91284
47,9.88107,-2.62001,-2.62001,-2.62001,-2.56489,-2.56489,-2.56489,-2.50215,-2.50215,-2.50215,-2.62001,-2.62001,-2.62001,-2.56489,-2.56489,-2.56489,-2.50215,-2.50215,-2.50215,-2.62001,-2.62001,-2.62001,-2.56489,-2.56489,-2.56489,-2.50215,-2.50215,-2.50215,-2.21423,-2.21423,-2.21423,-2.17196,-2.17196,-2.17196,-2.12362,-2.12362,-2.12362,-2.21423,-2.21423,-2.21423,-2.17196,-2.17196,-2.17196,-2.12362,-2.12362,-2.12362,-2.21423,-2.21423,-2.21423,-2.17196,-2.17196,-2.17196,-2.12362,-2.12362,-2.12362,-1.90084,-1.90084,-1.90084,-1.86784,-1.86784,-1.86784,-1.83052,-1.83052,-1.83052,-1.90084,-1.90084,-1.90084,-1.86784,-1.86784,-1.86784,-1.83052,-1.83052,-1.83052,-1.90084,-1.90084,-1.90084,-1.86784,-1.86784,-1.86784,-1.83052,-1.83052,-1.83052
48,10.3727,-2.52114,-2.52114,-2.52114,-2.4694,-2.4694,-2.4694,-2.41045,-2.41045,-2.41045,-2.52114,-2.52114,-2.52114,-2.4694,-2.4694,-2.4694,-2.41045,-2.41045,-2.41045,-2.52114,-2.52114,-2.52114,-2.4694,-2.4694,-2.4694,-2.41045,-2.41045,-2.41045,-2.12238,-2.12238,-2.12238,-2.08287,-2.08287,-2.08287,-2.03765,-2.03765,-2.03765,-2.12238,-2.12238,-2.12238,-2.08287,-2.08287,-2.08287,-2.03765,-2.03765,-2.03765,-2.12238,-2.12238,-2.12238,-2.08287,-2.08287,-2.08287,-2.03765,-2.03765,-2.03765,-1.81585,-1.81585,-1.81585,-1.78535,-1.78535,-1.78535,-1.75057,-1.75057,-1.75057,-1.81585,-1.81585,-1.81585,-1.78535,-1.78535,-1.78535,-1.75057,-1.75057,-1.75057,-1.81585,-1.81585,-1.81585,-1.78535,-1.78535,-1.78535,-1.75057,-1.75057,-1.75057
49,10.8854,-2.4244,-2.4244,-2.4244,-2.37588,-2.37588,-2.37588,-2.32052,-2.32052,-2.32052,-2.4244,-2.4244,-2.4244,-2.37588,-2.37588,-2.37588,-2.32052,-2.32052,-2.32052,-2.4244,-2.4244,-2.4244,-2.37588,-2.37588,-2.37588,-2.32052,-2.32052,-2.32052,-2.03299,-2.03299,-2.03299,-1.99611,-1.99611,-1.99611,-1.95384,-1.95384,-1.95384,-2.03299,-2.03299,-2.03299,-1.99611,-1.99611,-1.99611,-1.95384,-1.95384,-1.95384,-2.03299,-2.03299,-2.03299,-1.99611,-1.99611,-1.99611,-1.95384,-1.95384,-1.95384,-1.73358,-1.73358,-1.73358,-1.70538,-1.70538,-1.70538,-1.673,-1.673,-1.673,-1.73358,-1.73358,-1.73358,-1.70538,-1.70538,-1.70538,-1.673,-1.673,-1.673,-1.73358,-1.73358,-1.73358,-1.70538,-1.70538,-1.70538,-1.673,-1.673,-1.673
50,11.42,-2.32982,-2.32982,-2.32982,-2.28435,-2.28435,-2.28435,-2.23242,-2.23242,-2.23242,-2.32982,-2.32982,-2.32982,-2.28435,-2.28435,-2.28435,-2.23242,-2.23242,-2.23242,-2.32982,-2.32982,-2.32982,-2.28435,-2.28435,-2.28435,-2.23242,-2.23242,-2.23242,-1.9461,-1.9461,-1.9461,-1.91168,-1.91168,-1.91168,-1.8722,-1.8722,-1.8722,-1.9461,-1.9461,-1.9461,-1.91168,-1.91168,-1.91168,-1.8722,-1.8722,-1.8722,-1.9461,-1.9461,-1.9461,-1.91168,-1.91168,-1.91168,-1.8722,-1.8722,-1.8722,-1.65414,-1.65414,-1.65414,-1.62793,-1.62793,-1.62793,-1.5978,-1.5978,-1.5978,-1.65414,-1.65414,-1.65414,-1.62793,-1.62793,-1.62793,-1.5978,-1.5978,-1.5978,-1.65414,-1.65414,-1.65414,-1.62793,-1.62793,-1.62793,-1.5978,-1.5978,-1.5978
