gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
334,73.3805,72.166,71.5572,71.6731,72.2037,72.8924,73.5807,74.2687
335,74.2492,73.0209,72.4049,72.5222,73.059,73.7559,74.4524,75.1485
336,75.1279,73.8857,73.2625,73.3811,73.9243,74.6294,75.3341,76.0384
337,76.0168,74.7606,74.1299,74.25,74.7996,75.5131,76.2261,76.9387
338,76.916,75.6455,75.0074,75.1289,75.685,76.4069,77.1284,77.8495
339,77.8256,76.5407,75.8951,76.018,76.5807,77.3111,78.0411,78.7707
340,78.7458,77.4463,76.7931,76.9174,77.4867,78.2258,78.9644,79.7027
341,79.6766,78.3624,77.7014,77.8272,78.4033,79.1511,79.8984,80.6454
342,80.6182,79.2891,78.6203,78.7476,79.3305,80.0871,80.8433,81.5991
343,81.5708,80.2265,79.5498,79.6786,80.2684,81.034,81.7991,82.5638
344,82.5343,81.1748,80.4901,80.6204,81.2172,81.9918,82.7659,83.5397
345,83.509,82.1341,81.4413,81.5732,82.1769,82.9607,83.744,84.5269
346,84.495,83.1045,82.4035,82.5369,83.1478,83.9409,84.7334,85.5255
347,85.4925,84.0861,83.3769,83.5119,84.13,84.9324,85.7342,86.5357
348,86.5014,85.0791,84.3615,84.4981,85.1235,85.9354,86.7467,87.5576
349,87.5221,86.0836,85.3575,85.4957,86.1285,86.95,87.7709,88.5914
350,88.5546,87.0998,86.3651,86.5049,87.1452,87.9763,88.8069,89.6371
351,89.5991,88.1277,87.3844,87.5258,88.1736,89.0146,89.855,90.6949
352,90.6556,89.1675,88.4154,88.5586,89.214,90.0649,90.9152,91.765
353,91.7245,90.2194,89.4584,89.6033,90.2664,91.1273,91.9876,92.8475
354,92.8056,91.2835,90.5135,90.6601,91.331,92.2021,93.0726,93.9429
355,93.8993,92.3599,91.5809,91.7291,92.408,93.2896,94.1705,95.0506
356,95.0057,93.4504,92.6781,92.8105,93.4981,94.3898,95.2805,96.1708
357,96.1249,94.5531,93.7724,93.906,94.6006,95.502,96.4032,97.3043
358,97.2571,95.6656,94.8778,95.0127,95.7146,96.627,97.5389,98.4499
359,98.4024,96.7914,95.9936,96.1305,96.8419,97.7647,98.687,99.6099
360,99.5609,97.9297,97.1241,97.2539,97.9813,98.9153,99.8499,100.784
361,100.733,99.0816,98.2653,98.3967,99.1344,100.081,101.027,101.971
362,101.918,100.25,99.422,99.5552,100.303,101.261,102.217,103.172
363,103.118,101.432,100.595,100.73,101.485,102.453,103.42,104.387
364,104.331,102.626,101.78,101.916,102.68,103.659,104.637,105.615
365,105.558,103.834,102.978,103.115,103.888,104.879,105.869,106.858
366,106.8,105.056,104.19,104.329,105.111,106.113,107.115,108.116
367,108.055,106.292,105.415,105.556,106.347,107.361,108.375,109.388
368,109.326,107.542,106.655,106.798,107.598,108.624,109.649,110.674
369,110.611,108.807,107.91,108.054,108.863,109.902,110.939,111.976
370,111.911,110.086,109.178,109.324,110.144,111.194,112.243,113.293
371,113.226,111.38,110.462,110.61,111.438,112.501,113.563,114.624
372,114.556,112.69,111.76,111.91,112.748,113.823,114.898,115.972
373,115.902,114.014,113.074,113.225,114.073,115.161,116.248,117.335
374,117.263,115.354,114.403,114.555,115.414,116.514,117.614,118.713
375,118.64,116.709,115.747,115.901,116.77,117.883,118.996,120.108
376,120.033,118.08,117.106,117.263,118.141,119.268,120.394,121.519
377,121.442,119.467,118.482,118.64,119.529,120.669,121.808,122.946
378,122.868,120.87,119.873,120.033,120.933,122.086,123.238,124.39
379,124.31,122.289,121.281,121.443,122.352,123.519,124.685,125.85
380,125.769,123.724,122.704,122.868,123.789,124.969,126.149,127.328
381,127.244,125.177,124.145,124.31,125.242,126.436,127.629,128.822
382,128.737,126.646,125.601,125.769,126.712,127.92,129.127,130.334
383,130.247,128.132,127.075,127.245,128.198,129.421,130.642,131.863
384,131.774,129.635,128.566,128.738,129.702,130.939,132.175,133.41
385,133.32,131.156,130.074,130.248,131.224,132.475,133.726,134.975
386,134.883,132.694,131.6,131.776,132.763,134.029,135.294,136.558
387,136.464,134.25,133.143,133.321,134.32,135.601,136.881,138.16
388,138.063,135.824,134.704,134.884,135.895,137.191,138.486,139.78
389,139.681,137.417,136.284,136.466,137.488,138.799,140.109,141.419
390,141.318,139.028,137.881,138.066,139.1,140.426,141.752,143.076
391,142.974,140.657,139.497,139.684,140.73,142.072,143.413,144.753
392,144.649,142.306,141.132,141.321,142.38,143.737,145.094,146.45
393,146.343,143.973,142.786,142.977,144.048,145.421,146.794,148.166
394,148.057,145.66,144.459,144.652,145.736,147.125,148.514,149.902
395,149.791,147.366,146.151,146.346,147.443,148.849,150.253,151.658
396,151.545,149.092,147.863,148.061,149.17,150.592,152.013,153.434
397,153.319,150.838,149.595,149.795,150.917,152.356,153.794,155.231
398,155.114,152.605,151.347,151.549,152.684,154.14,155.595,157.049
399,156.929,154.392,153.119,153.323,154.472,155.945,157.416,158.887
400,158.766,156.199,154.911,155.118,156.28,157.77,159.259,160.748
401,160.624,158.028,156.725,156.934,158.11,159.617,161.124,162.629
402,162.503,159.877,158.559,158.771,159.96,161.485,163.009,164.533
403,164.404,161.748,160.415,160.629,161.832,163.375,164.917,166.458
404,166.328,163.641,162.292,162.509,163.726,165.287,166.847,168.406
405,168.273,165.556,164.191,164.41,165.642,167.221,168.799,170.376
406,170.241,167.492,166.112,166.333,167.58,169.177,170.774,172.37
407,172.232,169.452,168.055,168.279,169.54,171.156,172.772,174.386
408,174.246,171.434,170.02,170.247,171.523,173.158,174.792,176.426
409,176.283,173.439,172.009,172.239,173.529,175.183,176.837,178.489
410,178.344,175.467,174.02,174.253,175.558,177.232,178.904,180.576
411,180.428,177.519,176.055,176.29,177.611,179.304,180.996,182.688
412,182.537,179.594,178.113,178.351,179.687,181.4,183.112,184.823
413,184.671,181.693,180.196,180.436,181.788,183.521,185.253,186.984
414,186.829,183.817,182.302,182.545,183.913,185.666,187.418,189.17
415,189.012,185.966,184.433,184.679,186.062,187.836,189.609,191.381
416,191.22,188.139,186.588,186.837,188.237,190.031,191.825,193.617
417,193.454,190.337,188.768,189.02,190.436,192.252,194.066,195.88
418,195.713,192.561,190.974,191.229,192.661,194.498,196.334,198.169
419,197.999,194.811,193.205,193.463,194.912,196.771,198.628,200.484
420,200.312,197.091,195.499,195.723,197.191,199.071,200.949,202.825
421,202.651,199.395,197.787,198.013,199.495,201.395,203.295,205.194
422,205.017,201.72,200.097,200.325,201.823,203.747,205.669,207.589
423,207.411,204.073,202.43,202.661,204.18,206.124,208.069,210.016
424,209.832,206.452,204.793,205.009,206.561,208.531,210.501,212.468
425,212.282,208.864,207.179,207.416,208.974,210.968,212.958,214.947
426,214.76,211.306,209.603,209.824,211.416,213.43,215.443,217.459
427,217.266,213.768,212.051,212.274,213.881,215.921,217.961,219.997
428,219.802,216.265,214.52,214.746,216.379,218.444,220.505,222.565
429,222.367,218.793,217.03,217.259,218.907,220.993,223.079,225.163
430,224.962,221.347,219.563,219.795,221.462,223.573,225.683,227.791
431,227.586,223.93,222.126,222.36,224.046,226.182,228.316,230.45
432,230.242,226.543,224.718,224.955,226.661,228.821,230.981,233.139
433,232.928,229.186,227.34,227.579,229.305,231.491,233.676,235.859
434,235.645,231.86,229.992,230.235,231.981,234.192,236.402,238.611
435,238.393,234.565,232.676,232.921,234.687,236.924,239.16,241.395
436,241.174,237.302,235.39,235.638,237.425,239.688,241.95,244.211
437,243.986,240.07,238.136,238.387,240.194,242.484,244.772,247.059
438,246.831,242.87,240.913,241.167,242.996,245.312,247.627,249.941
439,249.709,245.702,243.723,243.98,245.83,248.173,250.515,252.856
440,252.621,248.568,246.565,246.825,248.697,251.068,253.437,255.805
441,255.566,251.466,249.44,249.703,251.597,253.995,256.392,258.788
442,258.545,254.398,252.349,252.615,254.531,256.957,259.382,261.805
443,261.559,257.364,255.291,255.56,257.498,259.953,262.406,264.858
444,264.608,260.365,258.268,258.54,260.5,262.983,265.465,267.945
445,267.692,263.4,261.278,261.554,263.537,266.049,268.56,271.069
446,270.812,266.471,264.324,264.602,266.609,269.15,271.69,274.229
447,273.968,269.577,267.405,267.687,269.717,272.288,274.857,277.425
448,277.16,272.719,270.522,270.807,272.86,275.461,278.06,280.658
449,280.39,275.897,273.674,273.963,276.04,278.672,281.301,283.929
450,283.657,279.112,276.864,277.155,279.257,281.919,284.579,287.238
451,286.962,282.364,280.09,280.385,282.511,285.204,287.895,290.585
452,290.305,285.655,283.353,283.652,285.803,288.527,291.25,293.971
453,293.686,288.983,286.655,286.957,289.133,291.889,294.643,297.396
454,297.107,292.35,289.995,290.3,292.501,295.29,298.076,300.861
455,300.568,295.755,293.373,293.682,295.909,298.73,301.548,304.366
456,304.069,299.201,296.79,297.103,299.356,302.21,305.061,307.911
457,307.61,302.686,300.247,300.564,302.843,305.73,308.615,311.498
458,311.192,306.211,303.745,304.065,306.37,309.291,312.209,315.126
459,314.816,309.778,307.282,307.606,309.939,312.893,315.845,318.796
460,318.482,313.385,310.861,311.188,313.548,316.537,319.524,322.509
461,322.19,317.035,314.481,314.812,317.199,320.223,323.245,326.265
462,325.941,320.727,318.143,318.478,320.893,323.952,327.009,330.064
463,329.736,324.461,321.847,322.187,324.63,327.724,330.816,333.907
464,333.574,328.239,325.595,325.938,328.409,331.54,334.668,337.795
465,337.457,332.061,329.386,329.733,332.233,335.4,338.565,341.728
466,341.385,335.926,333.22,333.571,336.101,339.305,342.506,345.706
467,345.359,339.837,337.1,337.455,340.013,343.255,346.493,349.731
468,349.379,343.793,341.024,341.383,343.971,347.25,350.527,353.802
469,353.445,347.795,344.993,345.357,347.975,351.292,354.607,357.92
470,357.558,351.843,349.009,349.376,352.026,355.381,358.734,362.086
471,361.719,355.938,353.071,353.443,356.123,359.517,362.909,366.3
472,365.928,360.08,357.18,357.556,360.267,363.701,367.133,370.563
473,370.186,364.271,361.337,361.717,364.46,367.934,371.406,374.875
474,374.493,368.51,365.541,365.926,368.701,372.216,375.728,379.238
475,378.85,372.798,369.795,370.184,372.991,376.547,380.1,383.651
476,383.258,377.136,374.098,374.492,377.332,380.928,384.522,388.115
477,387.717,381.524,378.451,378.849,381.722,385.36,388.996,392.631
478,392.227,385.963,382.854,383.257,386.163,389.844,393.522,397.199
479,396.79,390.453,387.308,387.716,390.656,394.379,398.1,401.82
480,401.405,394.995,391.814,392.226,395.2,398.967,402.732,406.494
481,406.074,399.59,396.372,396.789,399.798,403.609,407.417,411.223
482,410.797,404.239,400.982,401.405,404.448,408.303,412.156,416.006
483,415.575,408.941,405.646,406.074,409.153,413.053,416.95,420.845
484,420.408,413.697,410.365,410.797,413.912,417.857,421.8,425.74
485,425.297,418.509,415.138,415.575,418.726,422.717,426.706,430.692
486,430.242,423.376,419.966,420.408,423.596,427.633,431.668,435.701
487,435.245,428.3,424.85,425.297,428.522,432.607,436.688,440.768
488,440.306,433.281,429.79,430.243,433.505,437.638,441.767,445.894
489,445.426,438.319,434.788,435.246,438.547,442.727,446.904,451.079
490,450.605,443.416,439.844,440.307,443.646,447.875,452.101,456.324
491,455.844,448.572,444.959,445.427,448.805,453.083,457.357,461.63
492,461.143,453.788,450.132,450.606,454.023,458.351,462.675,466.998
493,466.504,459.064,455.366,455.845,459.302,463.68,468.055,472.427
494,471.927,464.401,460.66,461.145,464.642,469.071,473.496,477.92
495,477.413,469.8,466.016,466.506,470.044,474.524,479.001,483.476
496,482.963,475.261,471.433,471.93,475.508,480.041,484.57,489.1
497,488.577,480.786,476.914,477.416,481.036,485.621,490.208,494.826
498,494.255,486.375,482.457,482.966,486.628,491.272,495.981,500.808
499,500,492.03,488.066,488.58,492.289,497.092,501.972,506.86
