gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
289,43.0516,-2.23302,-2.23302,-2.23302,-2.23301,-2.23276,-2.232,-2.23055
290,43.5689,-2.19137,-2.19137,-2.19138,-2.19137,-2.19112,-2.19038,-2.18879
291,44.0922,-2.15044,-2.15044,-2.15044,-2.15044,-2.15019,-2.14946,-2.1479
292,44.6215,-2.11021,-2.11021,-2.11021,-2.1102,-2.10996,-2.10924,-2.10771
293,45.157,-2.07066,-2.07066,-2.07066,-2.07066,-2.07042,-2.06952,-2.06821
294,45.6987,-2.0318,-2.0318,-2.0318,-2.03179,-2.03156,-2.03067,-2.02938
295,46.2467,-1.9936,-1.9936,-1.9936,-1.9936,-1.99336,-1.99249,-1.99122
296,46.801,-1.95606,-1.95606,-1.95606,-1.95606,-1.95583,-1.95497,-1.95372
297,47.3617,-1.91917,-1.91917,-1.91917,-1.91917,-1.91894,-1.9181,-1.91664
298,47.9289,-1.88292,-1.88292,-1.88292,-1.88292,-1.88269,-1.88186,-1.88044
299,48.5027,-1.8473,-1.8473,-1.8473,-1.84729,-1.84708,-1.84623,-1.84486
300,49.0832,-1.81229,-1.81229,-1.8123,-1.81229,-1.81208,-1.81125,-1.80985
301,49.6704,-1.7779,-1.7779,-1.7779,-1.7779,-1.77768,-1.77687,-1.7755
302,50.2644,-1.74411,-1.74411,-1.74411,-1.74411,-1.74388,-1.7431,-1.74175
303,50.8652,-1.71091,-1.71091,-1.71092,-1.71091,-1.71068,-1.70992,-1.70859
304,51.473,-1.6783,-1.6783,-1.6783,-1.6783,-1.67807,-1.67732,-1.67598
305,52.0879,-1.64626,-1.64626,-1.64626,-1.64626,-1.64602,-1.6453,-1.64398
306,52.7099,-1.61478,-1.61478,-1.61478,-1.61478,-1.61455,-1.61384,-1.61254
307,53.3391,-1.58386,-1.58386,-1.58386,-1.58386,-1.58363,-1.58291,-1.58166
308,53.9756,-1.55349,-1.55349,-1.55349,-1.55349,-1.55326,-1.55245,-1.55132
309,54.6194,-1.52365,-1.52365,-1.52366,-1.52365,-1.52343,-1.52263,-1.52141
310,55.2707,-1.49435,-1.49435,-1.49435,-1.49435,-1.49413,-1.49335,-1.492
311,55.9296,-1.46557,-1.46557,-1.46557,-1.46557,-1.46534,-1.46456,-1.46326
312,56.5961,-1.4373,-1.4373,-1.4373,-1.4373,-1.43703,-1.43629,-1.435
313,57.2703,-1.40954,-1.40954,-1.40954,-1.40954,-1.40926,-1.40847,-1.40721
314,57.9523,-1.38228,-1.38228,-1.38228,-1.38228,-1.38199,-1.38123,-1.37995
315,58.6423,-1.35551,-1.35551,-1.35551,-1.3555,-1.35523,-1.35448,-1.35322
316,59.3402,-1.32921,-1.32921,-1.32922,-1.32921,-1.32894,-1.32818,-1.3269
317,60.0462,-1.3034,-1.3034,-1.3034,-1.3034,-1.30313,-1.30232,-1.3011
318,60.7604,-1.27805,-1.27805,-1.27805,-1.27805,-1.27778,-1.27699,-1.27579
319,61.4828,-1.25316,-1.25316,-1.25316,-1.25315,-1.2529,-1.25211,-1.25093
320,62.2137,-1.22872,-1.22872,-1.22872,-1.22872,-1.22844,-1.22769,-1.2265
321,62.9529,-1.20472,-1.20472,-1.20472,-1.20472,-1.20444,-1.20372,-1.20255
322,63.7008,-1.18116,-1.18116,-1.18117,-1.18116,-1.18089,-1.18018,-1.17903
323,64.4573,-1.15804,-1.15804,-1.15804,-1.15804,-1.15777,-1.15707,-1.15585
324,65.2226,-1.13533,-1.13533,-1.13533,-1.13533,-1.13507,-1.1343,-1.13307
325,65.9968,-1.11304,-1.11304,-1.11304,-1.11304,-1.11278,-1.11201,-1.1108
326,66.7799,-1.09116,-1.09116,-1.09117,-1.09116,-1.09091,-1.09015,-1.0889
327,67.5721,-1.06969,-1.06969,-1.06969,-1.06969,-1.06944,-1.06868,-1.06747
328,68.3735,-1.04861,-1.04861,-1.04861,-1.04861,-1.04836,-1.04761,-1.04643
329,69.1841,-1.02792,-1.02792,-1.02792,-1.02791,-1.02767,-1.02694,-1.02577
330,70.0042,-1.00761,-1.00761,-1.00761,-1.00761,-1.00737,-1.00665,-1.00548
331,70.8337,-0.987674,-0.987674,-0.987675,-0.987673,-0.98744,-0.986717,-0.985585
332,71.6729,-0.968111,-0.968111,-0.968112,-0.96811,-0.967873,-0.967172,-0.96606
333,72.5218,-0.948912,-0.948912,-0.948913,-0.948911,-0.948679,-0.947991,-0.946729
334,73.3805,-0.930071,-0.930071,-0.930072,-0.93007,-0.929842,-0.929166,-0.927904
335,74.2492,-0.911582,-0.911582,-0.911583,-0.911581,-0.911357,-0.910694,-0.909431
336,75.1279,-0.893438,-0.893438,-0.893439,-0.893437,-0.893217,-0.892566,-0.891304
337,76.0168,-0.875634,-0.875634,-0.875635,-0.875634,-0.875417,-0.874673,-0.873539
338,76.916,-0.858164,-0.858164,-0.858165,-0.858164,-0.857952,-0.857221,-0.856064
339,77.8256,-0.841023,-0.841023,-0.841024,-0.841022,-0.840799,-0.840082,-0.838939
340,78.7458,-0.824204,-0.824204,-0.824205,-0.824203,-0.823956,-0.823253,-0.822117
341,79.6766,-0.807703,-0.807703,-0.807703,-0.807702,-0.807459,-0.806755,-0.805695
342,80.6182,-0.791513,-0.791513,-0.791513,-0.791512,-0.791274,-0.790582,-0.789604
343,81.5708,-0.775629,-0.775629,-0.77563,-0.775628,-0.775395,-0.774689,-0.773797
344,82.5343,-0.760047,-0.760047,-0.760047,-0.760046,-0.759817,-0.759111,-0.758288
345,83.509,-0.74476,-0.74476,-0.744761,-0.744759,-0.744528,-0.743842,-0.743092
346,84.495,-0.729764,-0.729764,-0.729765,-0.729763,-0.729536,-0.728863,-0.728166
347,85.4925,-0.715054,-0.715054,-0.715054,-0.715053,-0.71483,-0.714157,-0.713414
348,86.5014,-0.700624,-0.700624,-0.700624,-0.700623,-0.700405,-0.699744,-0.69907
349,87.5221,-0.68647,-0.68647,-0.68647,-0.686469,-0.686255,-0.685607,-0.684981
350,88.5546,-0.672587,-0.672587,-0.672587,-0.672586,-0.672376,-0.671728,-0.671162
351,89.5991,-0.658969,-0.658969,-0.65897,-0.658969,-0.658762,-0.65815,-0.657606
352,90.6556,-0.645614,-0.645614,-0.645614,-0.645613,-0.645411,-0.644844,-0.644327
353,91.7245,-0.632515,-0.632515,-0.632516,-0.632514,-0.63231,-0.631782,-0.63127
354,92.8056,-0.619668,-0.619668,-0.619669,-0.619668,-0.619462,-0.618971,-0.618464
355,93.8993,-0.60707,-0.60707,-0.60707,-0.607069,-0.606851,-0.606407,-0.605874
356,95.0057,-0.594714,-0.594714,-0.594715,-0.594713,-0.5945,-0.594095,-0.593572
357,96.1249,-0.582598,-0.582598,-0.582598,-0.582597,-0.582387,-0.582011,-0.581509
358,97.2571,-0.570716,-0.570716,-0.570716,-0.570715,-0.570504,-0.570141,-0.569678
359,98.4024,-0.559065,-0.559065,-0.559065,-0.559064,-0.558852,-0.558481,-0.558077
360,99.5609,-0.54764,-0.54764,-0.54764,-0.547639,-0.547417,-0.547096,-0.546714
361,100.733,-0.536437,-0.536437,-0.536438,-0.536437,-0.536219,-0.535923,-0.53553
362,101.918,-0.525453,-0.525453,-0.525453,-0.525452,-0.525243,-0.524967,-0.524592
363,103.118,-0.514683,-0.514683,-0.514683,-0.514682,-0.514487,-0.514225,-0.513826
364,104.331,-0.504124,-0.504124,-0.504124,-0.504123,-0.50394,-0.503692,-0.50331
365,105.558,-0.493771,-0.493771,-0.493771,-0.49377,-0.4936,-0.493366,-0.493012
366,106.8,-0.483621,-0.483621,-0.483621,-0.48362,-0.483462,-0.483232,-0.482915
367,108.055,-0.47367,-0.47367,-0.473671,-0.47367,-0.473522,-0.473306,-0.473016
368,109.326,-0.463915,-0.463915,-0.463916,-0.463915,-0.463779,-0.463558,-0.463311
369,110.611,-0.454352,-0.454352,-0.454352,-0.454351,-0.454226,-0.454002,-0.453796
370,111.911,-0.444977,-0.444977,-0.444978,-0.444977,-0.444862,-0.44465,-0.444467
371,113.226,-0.435787,-0.435787,-0.435788,-0.435787,-0.435682,-0.435482,-0.435322
372,114.556,-0.426779,-0.426779,-0.42678,-0.426779,-0.426684,-0.426495,-0.426357
373,115.902,-0.417949,-0.417949,-0.41795,-0.417949,-0.417855,-0.417693,-0.417569
374,117.263,-0.409294,-0.409294,-0.409294,-0.409294,-0.409202,-0.409065,-0.408954
375,118.64,-0.400811,-0.400811,-0.400811,-0.40081,-0.400724,-0.400608,-0.40051
376,120.033,-0.392496,-0.392496,-0.392496,-0.392495,-0.392418,-0.392318,-0.392232
377,121.442,-0.384346,-0.384346,-0.384347,-0.384346,-0.384277,-0.384193,-0.384119
378,122.868,-0.376359,-0.376359,-0.376359,-0.376358,-0.376298,-0.376229,-0.376166
379,124.31,-0.368531,-0.368531,-0.368531,-0.36853,-0.368478,-0.368424,-0.368362
380,125.769,-0.360859,-0.360859,-0.360859,-0.360859,-0.360817,-0.360767,-0.360723
381,127.244,-0.353341,-0.353341,-0.353341,-0.35334,-0.353306,-0.35327,-0.353236
382,128.737,-0.345972,-0.345972,-0.345973,-0.345972,-0.345948,-0.345922,-0.345898
383,130.247,-0.338752,-0.338752,-0.338752,-0.338752,-0.338737,-0.338721,-0.338697
384,131.774,-0.331677,-0.331677,-0.331677,-0.331676,-0.331671,-0.331658,-0.33165
385,133.32,-0.324743,-0.324743,-0.324743,-0.324743,-0.324743,-0.324743,-0.324743
386,134.883,-0.317949,-0.317949,-0.31795,-0.317949,-0.317944,-0.317938,-0.317924
387,136.464,-0.311293,-0.311293,-0.311293,-0.311292,-0.311287,-0.311276,-0.311268
388,138.063,-0.30477,-0.30477,-0.30477,-0.30477,-0.30477,-0.30477,-0.30477
389,139.681,-0.298379,-0.298379,-0.29838,-0.298379,-0.298374,-0.298369,-0.298356
390,141.318,-0.292118,-0.292118,-0.292118,-0.292118,-0.292113,-0.292102,-0.292094
391,142.974,-0.285983,-0.285983,-0.285983,-0.285983,-0.285983,-0.285983,-0.285983
392,144.649,-0.279973,-0.279973,-0.279973,-0.279972,-0.279968,-0.279958,-0.27995
393,146.343,-0.274084,-0.274084,-0.274084,-0.274084,-0.274079,-0.274069,-0.274062
394,148.057,-0.268315,-0.268315,-0.268315,-0.268315,-0.268315,-0.268315,-0.268315
395,149.791,-0.262663,-0.262663,-0.262664,-0.262663,-0.262659,-0.262649,-0.262642
396,151.545,-0.257127,-0.257127,-0.257127,-0.257126,-0.257122,-0.257113,-0.257106
397,153.319,-0.251703,-0.251703,-0.251703,-0.251702,-0.251703,-0.251703,-0.251703
398,155.114,-0.246389,-0.246389,-0.24639,-0.246389,-0.246385,-0.246376,-0.24637
399,156.929,-0.241184,-0.241184,-0.241185,-0.241184,-0.24118,-0.241172,-0.241165
400,158.766,-0.236086,-0.236086,-0.236086,-0.236086,-0.236086,-0.236086,-0.236086
401,160.624,-0.231092,-0.231092,-0.231092,-0.231092,-0.231088,-0.23108,-0.231073
402,162.503,-0.2262,-0.2262,-0.2262,-0.2262,-0.226198,-0.226192,-0.226182
403,164.404,-0.221408,-0.221408,-0.221408,-0.221408,-0.221408,-0.221408,-0.221408
404,166.328,-0.216715,-0.216715,-0.216715,-0.216715,-0.216711,-0.216703,-0.216697
405,168.273,-0.212118,-0.212118,-0.212118,-0.212118,-0.212118,-0.21211,-0.212101
406,170.241,-0.207615,-0.207615,-0.207616,-0.207615,-0.207616,-0.207615,-0.207615
407,172.232,-0.203206,-0.203206,-0.203206,-0.203205,-0.203202,-0.203195,-0.203189
408,174.246,-0.198886,-0.198886,-0.198887,-0.198886,-0.198887,-0.198879,-0.19887
409,176.283,-0.194657,-0.194657,-0.194657,-0.194656,-0.194657,-0.194657,-0.194657
410,178.344,-0.190514,-0.190514,-0.190514,-0.190514,-0.190511,-0.190504,-0.190498
411,180.428,-0.186457,-0.186457,-0.186457,-0.186456,-0.186457,-0.18645,-0.186441
412,182.537,-0.182483,-0.182483,-0.182484,-0.182483,-0.182484,-0.182483,-0.182483
413,184.671,-0.178592,-0.178592,-0.178593,-0.178592,-0.178589,-0.178583,-0.178578
414,186.829,-0.174782,-0.174782,-0.174782,-0.174782,-0.174782,-0.174775,-0.174767
415,189.012,-0.17105,-0.17105,-0.17105,-0.17105,-0.17105,-0.17105,-0.17105
416,191.22,-0.167396,-0.167396,-0.167396,-0.167396,-0.167393,-0.167387,-0.167383
417,193.454,-0.163818,-0.163818,-0.163818,-0.163818,-0.163818,-0.163815,-0.163804
418,195.713,-0.160314,-0.160314,-0.160314,-0.160314,-0.160314,-0.160314,-0.160314
419,197.999,-0.156883,-0.156883,-0.156883,-0.156883,-0.15688,-0.156875,-0.15687
420,200.312,-0.153523,-0.153523,-0.153524,-0.153523,-0.153524,-0.153521,-0.153511
421,202.651,-0.150234,-0.150234,-0.150234,-0.150234,-0.150234,-0.150234,-0.150234
422,205.017,-0.147013,-0.147013,-0.147013,-0.147013,-0.147011,-0.147005,-0.147001
423,207.411,-0.143859,-0.143859,-0.143859,-0.143859,-0.143859,-0.143857,-0.143847
424,209.832,-0.140772,-0.140772,-0.140772,-0.140771,-0.140772,-0.140772,-0.140772
425,212.282,-0.137748,-0.137748,-0.137748,-0.137748,-0.137746,-0.137741,-0.137737
426,214.76,-0.134788,-0.134788,-0.134788,-0.134788,-0.134788,-0.134786,-0.134777
427,217.266,-0.13189,-0.13189,-0.13189,-0.13189,-0.13189,-0.13189,-0.131887
428,219.802,-0.129053,-0.129053,-0.129053,-0.129053,-0.129051,-0.129046,-0.129039
429,222.367,-0.126275,-0.126275,-0.126275,-0.126275,-0.126275,-0.126273,-0.126265
430,224.962,-0.123556,-0.123556,-0.123556,-0.123555,-0.123556,-0.123556,-0.123552
431,227.586,-0.120893,-0.120893,-0.120893,-0.120893,-0.120891,-0.120887,-0.12088
432,230.242,-0.118287,-0.118287,-0.118287,-0.118287,-0.118287,-0.118285,-0.118277
433,232.928,-0.115735,-0.115735,-0.115735,-0.115735,-0.115735,-0.115735,-0.115729
434,235.645,-0.113237,-0.113237,-0.113238,-0.113237,-0.113235,-0.113231,-0.113225
435,238.393,-0.110792,-0.110792,-0.110792,-0.110792,-0.110792,-0.11079,-0.110783
436,241.174,-0.108399,-0.108399,-0.108399,-0.108398,-0.108399,-0.108399,-0.108393
437,243.986,-0.106055,-0.106055,-0.106056,-0.106055,-0.106055,-0.10605,-0.106041
438,246.831,-0.103762,-0.103762,-0.103762,-0.103762,-0.103762,-0.10376,-0.103753
439,249.709,-0.101517,-0.101517,-0.101517,-0.101517,-0.101517,-0.101515,-0.101508
440,252.621,-0.0993189,-0.0993189,-0.099319,-0.0993189,-0.0993181,-0.0993134,-0.0993052
441,255.566,-0.0971677,-0.0971677,-0.0971678,-0.0971676,-0.0971678,-0.0971659,-0.0971596
442,258.545,-0.0950622,-0.0950622,-0.0950623,-0.0950621,-0.0950623,-0.0950604,-0.0950543
443,261.559,-0.0930012,-0.0930012,-0.0930013,-0.0930011,-0.0930004,-0.092996,-0.0929883
444,264.608,-0.0909838,-0.0909838,-0.0909839,-0.0909838,-0.0909839,-0.0909822,-0.0909763
445,267.692,-0.0890095,-0.0890095,-0.0890095,-0.0890094,-0.0890095,-0.0890062,-0.089002
446,270.812,-0.0870769,-0.0870769,-0.087077,-0.0870768,-0.0870762,-0.0870721,-0.0870648
447,273.968,-0.0851854,-0.0851854,-0.0851855,-0.0851853,-0.0851855,-0.0851822,-0.0851783
448,277.16,-0.0833342,-0.0833342,-0.0833343,-0.0833341,-0.0833343,-0.0833311,-0.083325
449,280.39,-0.0815224,-0.0815224,-0.0815224,-0.0815223,-0.0815217,-0.0815178,-0.081511
450,283.657,-0.0797491,-0.0797491,-0.0797492,-0.079749,-0.0797492,-0.0797461,-0.079738
451,286.962,-0.0780137,-0.0780137,-0.0780137,-0.0780136,-0.0780137,-0.0780108,-0.0780028
452,290.305,-0.0763152,-0.0763152,-0.0763152,-0.0763151,-0.0763145,-0.0763109,-0.0763045
453,293.686,-0.0746529,-0.0746529,-0.074653,-0.0746529,-0.074653,-0.0746502,-0.0746425
454,297.107,-0.0730262,-0.0730262,-0.0730263,-0.0730262,-0.0730263,-0.0730222,-0.073016
455,300.568,-0.0714342,-0.0714342,-0.0714343,-0.0714342,-0.0714336,-0.0714302,-0.0714243
456,304.069,-0.0698763,-0.0698763,-0.0698763,-0.0698762,-0.0698763,-0.0698724,-0.0698665
457,307.61,-0.0683517,-0.0683517,-0.0683518,-0.0683516,-0.0683518,-0.0683479,-0.0683421
458,311.192,-0.0668597,-0.0668597,-0.0668597,-0.0668596,-0.0668591,-0.0668559,-0.0668503
459,314.816,-0.0653996,-0.0653996,-0.0653997,-0.0653996,-0.0653997,-0.065396,-0.0653905
460,318.482,-0.0639709,-0.0639709,-0.063971,-0.0639708,-0.063971,-0.0639673,-0.0639619
461,322.19,-0.0625728,-0.0625728,-0.0625728,-0.0625727,-0.0625722,-0.0625693,-0.062564
462,325.941,-0.0612046,-0.0612046,-0.0612047,-0.0612046,-0.0612047,-0.0612012,-0.0611961
463,329.736,-0.0598659,-0.0598659,-0.059866,-0.0598659,-0.0598654,-0.0598626,-0.0598575
464,333.574,-0.0585559,-0.0585559,-0.058556,-0.0585559,-0.0585554,-0.0585526,-0.0585477
465,337.457,-0.0572741,-0.0572741,-0.0572741,-0.057274,-0.0572741,-0.0572709,-0.057266
466,341.385,-0.0560198,-0.0560198,-0.0560199,-0.0560198,-0.0560194,-0.0560167,-0.056012
467,345.359,-0.0547925,-0.0547925,-0.0547926,-0.0547925,-0.0547921,-0.0547895,-0.0547848
468,349.379,-0.0535917,-0.0535917,-0.0535917,-0.0535916,-0.0535917,-0.0535887,-0.0535841
469,353.445,-0.0524167,-0.0524167,-0.0524168,-0.0524167,-0.0524163,-0.0524138,-0.0524093
470,357.558,-0.051267,-0.051267,-0.0512671,-0.051267,-0.0512666,-0.0512641,-0.0512598
471,361.719,-0.0501422,-0.0501422,-0.0501422,-0.0501421,-0.0501417,-0.0501393,-0.0501351
472,365.928,-0.0490416,-0.0490416,-0.0490416,-0.0490415,-0.0490411,-0.0490379,-0.0490347
473,370.186,-0.0479647,-0.0479647,-0.0479648,-0.0479647,-0.0479643,-0.0479602,-0.0479579
474,374.493,-0.0469111,-0.0469111,-0.0469112,-0.0469111,-0.0469107,-0.0469076,-0.0469045
475,378.85,-0.0458803,-0.0458803,-0.0458804,-0.0458803,-0.0458799,-0.045876,-0.0458739
476,383.258,-0.0448718,-0.0448718,-0.0448718,-0.0448717,-0.0448714,-0.0448676,-0.0448655
477,387.717,-0.0438851,-0.0438851,-0.0438851,-0.043885,-0.0438847,-0.043881,-0.0438789
478,392.227,-0.0429197,-0.0429197,-0.0429198,-0.0429197,-0.0429194,-0.0429157,-0.0429137
479,396.79,-0.0419753,-0.0419753,-0.0419753,-0.0419753,-0.0419749,-0.0419713,-0.0419694
480,401.405,-0.0410513,-0.0410513,-0.0410514,-0.0410513,-0.041051,-0.0410474,-0.0410455
481,406.074,-0.0401474,-0.0401474,-0.0401474,-0.0401473,-0.0401466,-0.0401436,-0.0401406
482,410.797,-0.039263,-0.039263,-0.039263,-0.039263,-0.0392623,-0.0392593,-0.0392563
483,415.575,-0.0383979,-0.0383979,-0.0383979,-0.0383978,-0.0383972,-0.0383942,-0.0383913
484,420.408,-0.0375515,-0.0375515,-0.0375515,-0.0375514,-0.0375508,-0.0375479,-0.0375451
485,425.297,-0.0367235,-0.0367235,-0.0367235,-0.0367234,-0.0367228,-0.03672,-0.0367172
486,430.242,-0.0359135,-0.0359135,-0.0359135,-0.0359135,-0.0359128,-0.0359101,-0.0359074
487,435.245,-0.0351211,-0.0351211,-0.0351211,-0.0351211,-0.0351205,-0.0351178,-0.0351151
488,440.306,-0.0343459,-0.0343459,-0.034346,-0.0343459,-0.0343453,-0.0343427,-0.0343401
489,445.426,-0.0335876,-0.0335876,-0.0335877,-0.0335876,-0.033587,-0.0335845,-0.0335819
490,450.605,-0.0328459,-0.0328459,-0.0328459,-0.0328458,-0.0328453,-0.0328428,-0.0328403
491,455.844,-0.0321202,-0.0321202,-0.0321203,-0.0321202,-0.0321197,-0.0321172,-0.0321148
492,461.143,-0.0314104,-0.0314104,-0.0314105,-0.0314104,-0.0314099,-0.0314075,-0.0314051
493,466.504,-0.0307161,-0.0307161,-0.0307161,-0.0307161,-0.0307155,-0.0307132,-0.0307109
494,471.927,-0.0300369,-0.0300369,-0.0300369,-0.0300369,-0.0300364,-0.030034,-0.0300318
495,477.413,-0.0293725,-0.0293725,-0.0293725,-0.0293725,-0.029372,-0.0293697,-0.0293675
496,482.963,-0.0287226,-0.0287226,-0.0287227,-0.0287226,-0.0287218,-0.0287199,-0.0287169
497,488.577,-0.028087,-0.028087,-0.028087,-0.0280869,-0.0280862,-0.0280843,-0.0280806
498,494.255,-0.0274652,-0.0274652,-0.0274652,-0.0274651,-0.0274644,-0.0274626,-0.0274589
499,500,-0.026857,-0.026857,-0.026857,-0.0268569,-0.0268562,-0.0268544,-0.0268508
