gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
111,28.1347,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48,0,0,0,0.46,0.23,0.02,0.64,0.6,0.48
112,28.9279,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48,0,0,0,0.46,0.23,0.02,0.63,0.59,0.48
113,29.7423,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47,0,0,0,0.46,0.22,0.03,0.63,0.59,0.47
114,30.5784,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47,0,0,0,0.46,0.22,0.03,0.62,0.58,0.47
115,31.4368,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47,0,0,0,0.45,0.22,0.03,0.62,0.58,0.47
116,32.3181,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47,0.01,0,0,0.45,0.21,0.04,0.62,0.57,0.47
117,33.223,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46,0.02,0,0,0.45,0.21,0.04,0.62,0.56,0.46
118,34.1519,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46,0.02,0,0,0.44,0.21,0.04,0.61,0.55,0.46
119,35.1057,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46,0.03,0,0,0.44,0.21,0.04,0.61,0.53,0.46
120,36.0849,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46,0.03,0,0,0.43,0.21,0.05,0.61,0.51,0.46
121,37.0902,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45,0.03,0,0,0.43,0.21,0.05,0.61,0.5,0.45
122,38.1223,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45,0.04,0,0,0.41,0.21,0.05,0.6,0.5,0.45
123,39.182,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45,0.04,0,0,0.4,0.2,0.05,0.6,0.49,0.45
124,40.2699,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44,0.04,0,0,0.38,0.2,0.05,0.6,0.49,0.44
125,41.3869,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43,0.04,0,0,0.37,0.2,0.05,0.59,0.49,0.43
126,42.5336,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42,0.04,0,0,0.37,0.2,0.05,0.59,0.48,0.42
127,43.7109,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4,0.04,0,0,0.36,0.2,0.05,0.58,0.48,0.4
128,44.9197,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38,0.04,0,0,0.36,0.2,0.05,0.56,0.48,0.38
129,46.1607,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37,0.04,0,0,0.36,0.2,0.05,0.53,0.48,0.37
130,47.4348,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.48,0.37
131,48.7429,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37,0.04,0,0,0.35,0.2,0.05,0.51,0.47,0.37
132,50.0859,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36
133,51.4647,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.47,0.36
134,52.8803,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36,0.04,0,0,0.35,0.2,0.05,0.5,0.46,0.36
135,54.3336,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36
136,55.8257,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.46,0.36
137,57.3577,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.36
138,58.9305,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35,0.05,0,0,0.35,0.2,0.05,0.49,0.45,0.35
139,60.5452,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35,0.04,0,0,0.34,0.2,0.05,0.49,0.45,0.35
140,62.2031,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35
141,63.9051,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35
142,65.6526,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.48,0.44,0.35
143,67.4467,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35,0.04,0,0,0.34,0.2,0.05,0.47,0.44,0.35
144,69.2886,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35,0.04,0,0,0.33,0.2,0.06,0.47,0.44,0.35
145,71.1797,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34
146,73.1212,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34,0.04,0,0,0.33,0.19,0.06,0.46,0.43,0.34
147,75.1145,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34
148,77.161,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34,0.04,0,0,0.32,0.19,0.06,0.45,0.43,0.34
149,79.2621,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33,0.04,0,0,0.32,0.19,0.06,0.44,0.43,0.33
150,81.4192,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33,0.04,0,0,0.31,0.19,0.06,0.44,0.39,0.33
151,83.6339,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.44,0.39,0.32
152,85.9077,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32,0.04,0,0,0.31,0.18,0.06,0.43,0.39,0.32
153,88.2421,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.32
154,90.6388,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31
