gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
172,228.37,-1.36962,-1.36862,-1.36686,-1.36439,-1.36129,-1.36791,-1.36691,-1.36516,-1.36271,-1.35961,-1.36591,-1.36491,-1.36317,-1.36075,-1.35765,-1.36365,-1.36265,-1.36092,-1.35854,-1.35544,-1.36118,-1.3602,-1.35849,-1.35613,-1.35303
173,235.11,-1.35158,-1.35059,-1.34885,-1.34641,-1.34335,-1.34994,-1.34895,-1.34722,-1.3448,-1.34174,-1.34802,-1.34703,-1.34531,-1.34292,-1.33986,-1.34584,-1.34486,-1.34315,-1.34079,-1.33774,-1.34347,-1.3425,-1.34081,-1.33848,-1.33542
174,242.046,-1.33375,-1.33276,-1.33105,-1.32864,-1.32561,-1.33217,-1.33119,-1.32948,-1.32709,-1.32407,-1.33032,-1.32934,-1.32764,-1.32528,-1.32226,-1.32823,-1.32726,-1.32557,-1.32324,-1.32022,-1.32595,-1.325,-1.32332,-1.32102,-1.318
175,249.186,-1.31611,-1.31514,-1.31345,-1.31107,-1.30808,-1.3146,-1.31363,-1.31194,-1.30958,-1.3066,-1.31283,-1.31186,-1.31018,-1.30784,-1.30486,-1.31082,-1.30986,-1.30819,-1.30588,-1.30291,-1.30862,-1.30768,-1.30602,-1.30375,-1.30077
176,256.535,-1.29868,-1.29772,-1.29606,-1.2937,-1.29075,-1.29722,-1.29627,-1.29461,-1.29227,-1.28932,-1.29552,-1.29457,-1.29291,-1.2906,-1.28766,-1.2936,-1.29265,-1.291,-1.28872,-1.28578,-1.29149,-1.29056,-1.28892,-1.28667,-1.28373
177,264.1,-1.28145,-1.2805,-1.27886,-1.27653,-1.27362,-1.28005,-1.27911,-1.27747,-1.27516,-1.27225,-1.27842,-1.27747,-1.27584,-1.27355,-1.27065,-1.27657,-1.27563,-1.274,-1.27174,-1.26884,-1.27454,-1.27362,-1.272,-1.26977,-1.26688
178,271.886,-1.26442,-1.26348,-1.26186,-1.25956,-1.25668,-1.26307,-1.26214,-1.26052,-1.25824,-1.25537,-1.2615,-1.26057,-1.25896,-1.2567,-1.25383,-1.25973,-1.2588,-1.25719,-1.25496,-1.2521,-1.25778,-1.25687,-1.25527,-1.25307,-1.25021
179,279.901,-1.24758,-1.24666,-1.24506,-1.24278,-1.23995,-1.24629,-1.24537,-1.24377,-1.24152,-1.23868,-1.24478,-1.24387,-1.24227,-1.24004,-1.23721,-1.24308,-1.24216,-1.24058,-1.23837,-1.23554,-1.24121,-1.24031,-1.23872,-1.23655,-1.23373
180,288.15,-1.23094,-1.23003,-1.22845,-1.2262,-1.22341,-1.2297,-1.2288,-1.22722,-1.22499,-1.22219,-1.22826,-1.22735,-1.22577,-1.22357,-1.22078,-1.22662,-1.22572,-1.22415,-1.22197,-1.21918,-1.22483,-1.22393,-1.22237,-1.22022,-1.21744
181,296.641,-1.2145,-1.2136,-1.21204,-1.20982,-1.20706,-1.21331,-1.21241,-1.21086,-1.20865,-1.20589,-1.21192,-1.21103,-1.20947,-1.20729,-1.20453,-1.21035,-1.20946,-1.20791,-1.20575,-1.203,-1.20863,-1.20774,-1.2062,-1.20407,-1.20133
182,305.381,-1.19825,-1.19736,-1.19582,-1.19363,-1.1909,-1.19711,-1.19622,-1.19468,-1.19251,-1.18978,-1.19577,-1.19489,-1.19335,-1.1912,-1.18848,-1.19426,-1.19338,-1.19185,-1.18972,-1.187,-1.19261,-1.19174,-1.19021,-1.18811,-1.1854
183,314.377,-1.18219,-1.18131,-1.17979,-1.17763,-1.17494,-1.18109,-1.18022,-1.1787,-1.17655,-1.17386,-1.17981,-1.17894,-1.17743,-1.17529,-1.17261,-1.17836,-1.17749,-1.17599,-1.17388,-1.1712,-1.17678,-1.17592,-1.17441,-1.17233,-1.16965
184,323.636,-1.16632,-1.16546,-1.16396,-1.16182,-1.15916,-1.16527,-1.16441,-1.16291,-1.16078,-1.15813,-1.16404,-1.16318,-1.16168,-1.15958,-1.15693,-1.16265,-1.16179,-1.1603,-1.15822,-1.15557,-1.16113,-1.16027,-1.15879,-1.15673,-1.15409
185,333.167,-1.15065,-1.14979,-1.14831,-1.1462,-1.14358,-1.14963,-1.14878,-1.1473,-1.1452,-1.14259,-1.14845,-1.1476,-1.14613,-1.14405,-1.14144,-1.14712,-1.14627,-1.1448,-1.14274,-1.14013,-1.14566,-1.14481,-1.14335,-1.14131,-1.13871
186,342.977,-1.13515,-1.13431,-1.13285,-1.13076,-1.12819,-1.13418,-1.13334,-1.13188,-1.12981,-1.12724,-1.13305,-1.13221,-1.13076,-1.1287,-1.12613,-1.13177,-1.13093,-1.12948,-1.12744,-1.12488,-1.13037,-1.12953,-1.12809,-1.12608,-1.12352
187,353.075,-1.11985,-1.11901,-1.11757,-1.11551,-1.11299,-1.11892,-1.11809,-1.11665,-1.1146,-1.11207,-1.11783,-1.117,-1.11557,-1.11353,-1.11101,-1.1166,-1.11577,-1.11434,-1.11233,-1.10981,-1.11526,-1.11443,-1.113,-1.11102,-1.1085
188,363.469,-1.10473,-1.1039,-1.10248,-1.10046,-1.09796,-1.10384,-1.10301,-1.1016,-1.09958,-1.09708,-1.10279,-1.10197,-1.10056,-1.09855,-1.09606,-1.10161,-1.10079,-1.09938,-1.0974,-1.09491,-1.10032,-1.09951,-1.0981,-1.09614,-1.09365
189,374.167,-1.08979,-1.08898,-1.08758,-1.08558,-1.08311,-1.08894,-1.08812,-1.08672,-1.08474,-1.08227,-1.08793,-1.08712,-1.08573,-1.08376,-1.08129,-1.0868,-1.08599,-1.0846,-1.08265,-1.08018,-1.08556,-1.08476,-1.08337,-1.08144,-1.07898
190,385.179,-1.07504,-1.07423,-1.07285,-1.07089,-1.06844,-1.07421,-1.07341,-1.07204,-1.07008,-1.06764,-1.07325,-1.07245,-1.07108,-1.06914,-1.06669,-1.07216,-1.07137,-1.07,-1.06807,-1.06563,-1.07098,-1.07018,-1.06882,-1.06691,-1.06447
191,396.513,-1.06046,-1.05967,-1.05831,-1.05637,-1.05399,-1.05967,-1.05888,-1.05753,-1.05559,-1.05323,-1.05875,-1.05796,-1.05661,-1.05469,-1.05232,-1.0577,-1.05692,-1.05558,-1.05367,-1.0513,-1.05656,-1.05578,-1.05444,-1.05255,-1.05018
192,408.179,-1.04607,-1.04528,-1.04396,-1.04203,-1.03993,-1.04531,-1.04453,-1.0432,-1.04128,-1.0392,-1.04442,-1.04365,-1.04232,-1.04041,-1.03835,-1.04342,-1.04264,-1.04133,-1.03945,-1.03739,-1.04233,-1.04155,-1.04024,-1.03837,-1.03634
193,420.188,-1.03185,-1.03108,-1.02977,-1.02801,-1.02613,-1.03112,-1.03036,-1.02905,-1.0273,-1.02543,-1.03027,-1.02951,-1.0282,-1.02647,-1.0246,-1.02931,-1.02855,-1.02725,-1.02554,-1.02367,-1.02826,-1.0275,-1.0262,-1.02453,-1.02266
194,432.548,-1.01781,-1.01706,-1.01579,-1.0144,-1.01235,-1.01711,-1.01636,-1.0151,-1.01372,-1.01167,-1.01629,-1.01555,-1.01429,-1.01292,-1.01087,-1.01537,-1.01463,-1.01338,-1.01202,-1.00997,-1.01436,-1.01362,-1.0124,-1.01104,-1.00899
195,445.271,-1.00394,-1.00321,-1.00224,-1.00082,-0.998537,-1.00327,-1.00254,-1.00158,-1.00016,-0.997881,-1.00249,-1.00176,-1.00082,-0.999393,-0.997111,-1.0016,-1.00087,-0.99995,-0.99853,-0.996242,-1.00064,-0.99992,-0.999004,-0.997588,-0.995297
196,458.366,-0.990256,-0.989691,-0.988923,-0.987231,-0.984717,-0.989614,-0.98905,-0.988291,-0.986601,-0.984083,-0.988863,-0.988299,-0.987551,-0.985864,-0.983339,-0.988012,-0.987465,-0.986714,-0.985031,-0.982497,-0.987089,-0.986558,-0.985801,-0.984123,-0.981577
197,471.845,-0.976783,-0.976543,-0.975569,-0.973697,-0.97136,-0.976165,-0.975937,-0.974959,-0.973108,-0.970768,-0.97544,-0.975228,-0.974244,-0.97242,-0.970075,-0.974638,-0.974426,-0.973435,-0.971643,-0.96929,-0.973766,-0.973551,-0.972552,-0.970798,-0.968435
198,485.719,-0.964225,-0.963964,-0.962942,-0.961048,-0.958355,-0.963659,-0.963398,-0.962371,-0.960474,-0.957778,-0.962995,-0.962735,-0.961702,-0.959802,-0.957102,-0.962247,-0.961985,-0.960947,-0.959042,-0.956337,-0.96144,-0.961168,-0.960125,-0.958214,-0.955503
199,500,-0.95227,-0.951669,-0.950293,-0.948046,-0.944985,-0.951723,-0.951116,-0.949736,-0.947487,-0.944423,-0.951082,-0.950466,-0.949084,-0.946832,-0.943765,-0.95036,-0.949733,-0.948346,-0.94609,-0.94302,-0.949573,-0.948933,-0.947542,-0.94528,-0.942205
