gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,2.99448,2.54979,2.54979,2.54979,2.41584,2.52707,2.6724,2.56725,2.56725,2.56725,2.54979,2.54979,2.54979,2.41584,2.52707,2.6724,2.56725,2.56725,2.56725,2.54979,2.54979,2.54979,2.41584,2.52707,2.6724,2.56725,2.56725,2.56725,2.54979,2.54979,2.54979,2.68804,2.68232,2.6724,2.84021,2.84021,2.84021,2.54979,2.54979,2.54979,2.68804,2.68232,2.6724,2.84021,2.84021,2.84021,2.54979,2.54979,2.54979,2.68804,2.68232,2.6724,2.84021,2.84021,2.84021,2.54979,2.54979,2.54979,2.96106,2.83784,2.6724,3.11388,3.11388,3.11388,2.54979,2.54979,2.54979,2.96106,2.83784,2.6724,3.11388,3.11388,3.11388,2.54979,2.54979,2.54979,2.96106,2.83784,2.6724,3.11388,3.11388,3.11388
31,3.1589,2.70357,2.70357,2.70357,2.55549,2.67302,2.82659,2.7073,2.7073,2.7073,2.70357,2.70357,2.70357,2.55549,2.67302,2.82659,2.7073,2.7073,2.7073,2.70357,2.70357,2.70357,2.55549,2.67302,2.82659,2.7073,2.7073,2.7073,2.70357,2.70357,2.70357,2.8431,2.83706,2.82659,2.99566,2.99566,2.99566,2.70357,2.70357,2.70357,2.8431,2.83706,2.82659,2.99566,2.99566,2.99566,2.70357,2.70357,2.70357,2.8431,2.83706,2.82659,2.99566,2.99566,2.99566,2.70357,2.70357,2.70357,3.13155,3.00136,2.82659,3.28471,3.28471,3.28471,2.70357,2.70357,2.70357,3.13155,3.00136,2.82659,3.28471,3.28471,3.28471,2.70357,2.70357,2.70357,3.13155,3.00136,2.82659,3.28471,3.28471,3.28471
32,3.32921,2.86322,2.86322,2.86322,2.70037,2.82159,2.98655,2.85257,2.85257,2.85257,2.86322,2.86322,2.86322,2.70037,2.82159,2.98655,2.85257,2.85257,2.85257,2.86322,2.86322,2.86322,2.70037,2.82159,2.98655,2.85257,2.85257,2.85257,2.86322,2.86322,2.86322,3.00396,2.99775,2.98655,3.15686,3.15686,3.15686,2.86322,2.86322,2.86322,3.00396,2.99775,2.98655,3.15686,3.15686,3.15686,2.86322,2.86322,2.86322,3.00396,2.99775,2.98655,3.15686,3.15686,3.15686,2.86322,2.86322,2.86322,3.30841,3.17422,2.98655,3.4619,3.4619,3.4619,2.86322,2.86322,2.86322,3.30841,3.17422,2.98655,3.4619,3.4619,3.4619,2.86322,2.86322,2.86322,3.30841,3.17422,2.98655,3.4619,3.4619,3.4619
33,3.50561,3.02882,3.02882,3.02882,2.85066,2.97847,3.15252,3.00323,3.00323,3.00323,3.02882,3.02882,3.02882,2.85066,2.97847,3.15252,3.00323,3.00323,3.00323,3.02882,3.02882,3.02882,2.85066,2.97847,3.15252,3.00323,3.00323,3.00323,3.02882,3.02882,3.02882,3.17083,3.16425,3.15252,3.32404,3.32404,3.32404,3.02882,3.02882,3.02882,3.17083,3.16425,3.15252,3.32404,3.32404,3.32404,3.02882,3.02882,3.02882,3.17083,3.16425,3.15252,3.32404,3.32404,3.32404,3.02882,3.02882,3.02882,3.49186,3.35036,3.15252,3.64568,3.64568,3.64568,3.02882,3.02882,3.02882,3.49186,3.35036,3.15252,3.64568,3.64568,3.64568,3.02882,3.02882,3.02882,3.49186,3.35036,3.15252,3.64568,3.64568,3.64568
34,3.68833,3.20065,3.20065,3.20065,3.00657,3.14122,3.3247,3.15947,3.15947,3.15947,3.20065,3.20065,3.20065,3.00657,3.14122,3.3247,3.15947,3.15947,3.15947,3.20065,3.20065,3.20065,3.00657,3.14122,3.3247,3.15947,3.15947,3.15947,3.20065,3.20065,3.20065,3.34391,3.33699,3.3247,3.49745,3.49745,3.49745,3.20065,3.20065,3.20065,3.34391,3.33699,3.3247,3.49745,3.49745,3.49745,3.20065,3.20065,3.20065,3.34391,3.33699,3.3247,3.49745,3.49745,3.49745,3.20065,3.20065,3.20065,3.68213,3.53306,3.3247,3.83628,3.83628,3.83628,3.20065,3.20065,3.20065,3.68213,3.53306,3.3247,3.83628,3.83628,3.83628,3.20065,3.20065,3.20065,3.68213,3.53306,3.3247,3.83628,3.83628,3.83628
35,3.87758,3.37893,3.37893,3.37893,3.16829,3.31005,3.50329,3.32151,3.32151,3.32151,3.37893,3.37893,3.37893,3.16829,3.31005,3.50329,3.32151,3.32151,3.32151,3.37893,3.37893,3.37893,3.16829,3.31005,3.50329,3.32151,3.32151,3.32151,3.37893,3.37893,3.37893,3.52343,3.51614,3.50329,3.6773,3.6773,3.6773,3.37893,3.37893,3.37893,3.52343,3.51614,3.50329,3.6773,3.6773,3.6773,3.37893,3.37893,3.37893,3.52343,3.51614,3.50329,3.6773,3.6773,3.6773,3.37893,3.37893,3.37893,3.87947,3.72255,3.50329,4.03392,4.03392,4.03392,3.37893,3.37893,3.37893,3.87947,3.72255,3.50329,4.03392,4.03392,4.03392,3.37893,3.37893,3.37893,3.87947,3.72255,3.50329,4.03392,4.03392,4.03392
36,4.07361,3.56386,3.56386,3.56386,3.33603,3.48516,3.68853,3.48957,3.48957,3.48957,3.56386,3.56386,3.56386,3.33603,3.48516,3.68853,3.48957,3.48957,3.48957,3.56386,3.56386,3.56386,3.33603,3.48516,3.68853,3.48957,3.48957,3.48957,3.56386,3.56386,3.56386,3.70962,3.70195,3.68853,3.8638,3.8638,3.8638,3.56386,3.56386,3.56386,3.70962,3.70195,3.68853,3.8638,3.8638,3.8638,3.56386,3.56386,3.56386,3.70962,3.70195,3.68853,3.8638,3.8638,3.8638,3.56386,3.56386,3.56386,4.08412,3.91908,3.68853,4.23886,4.23886,4.23886,3.56386,3.56386,3.56386,4.08412,3.91908,3.68853,4.23886,4.23886,4.23886,3.56386,3.56386,3.56386,4.08412,3.91908,3.68853,4.23886,4.23886,4.23886
37,4.27665,3.75569,3.75569,3.75569,3.51001,3.66677,3.88066,3.66386,3.66386,3.66386,3.75569,3.75569,3.75569,3.51001,3.66677,3.88066,3.66386,3.66386,3.66386,3.75569,3.75569,3.75569,3.51001,3.66677,3.88066,3.66386,3.66386,3.66386,3.75569,3.75569,3.75569,3.90272,3.89466,3.88066,4.05718,4.05718,4.05718,3.75569,3.75569,3.75569,3.90272,3.89466,3.88066,4.05718,4.05718,4.05718,3.75569,3.75569,3.75569,3.90272,3.89466,3.88066,4.05718,4.05718,4.05718,3.75569,3.75569,3.75569,4.29634,4.12287,3.88066,4.45135,4.45135,4.45135,3.75569,3.75569,3.75569,4.29634,4.12287,3.88066,4.45135,4.45135,4.45135,3.75569,3.75569,3.75569,4.29634,4.12287,3.88066,4.45135,4.45135,4.45135
38,4.48696,3.95465,3.95465,3.95465,3.69044,3.85512,4.07987,3.8446,3.8446,3.8446,3.95465,3.95465,3.95465,3.69044,3.85512,4.07987,3.8446,3.8446,3.8446,3.95465,3.95465,3.95465,3.69044,3.85512,4.07987,3.8446,3.8446,3.8446,3.95465,3.95465,3.95465,4.10296,4.09449,4.07987,4.25771,4.25771,4.25771,3.95465,3.95465,3.95465,4.10296,4.09449,4.07987,4.25771,4.25771,4.25771,3.95465,3.95465,3.95465,4.10296,4.09449,4.07987,4.25771,4.25771,4.25771,3.95465,3.95465,3.95465,4.5164,4.33419,4.07987,4.67165,4.67165,4.67165,3.95465,3.95465,3.95465,4.5164,4.33419,4.07987,4.67165,4.67165,4.67165,3.95465,3.95465,3.95465,4.5164,4.33419,4.07987,4.67165,4.67165,4.67165
39,4.7048,4.16098,4.16098,4.16098,3.87756,4.05043,4.28645,4.03201,4.03201,4.03201,4.16098,4.16098,4.16098,3.87756,4.05043,4.28645,4.03201,4.03201,4.03201,4.16098,4.16098,4.16098,3.87756,4.05043,4.28645,4.03201,4.03201,4.03201,4.16098,4.16098,4.16098,4.3106,4.3017,4.28645,4.46561,4.46561,4.46561,4.16098,4.16098,4.16098,4.3106,4.3017,4.28645,4.46561,4.46561,4.46561,4.16098,4.16098,4.16098,4.3106,4.3017,4.28645,4.46561,4.46561,4.46561,4.16098,4.16098,4.16098,4.74456,4.55333,4.28645,4.90005,4.90005,4.90005,4.16098,4.16098,4.16098,4.74456,4.55333,4.28645,4.90005,4.90005,4.90005,4.16098,4.16098,4.16098,4.74456,4.55333,4.28645,4.90005,4.90005,4.90005
40,4.93043,4.37495,4.37495,4.37495,4.0716,4.25295,4.50068,4.22633,4.22633,4.22633,4.37495,4.37495,4.37495,4.0716,4.25295,4.50068,4.22633,4.22633,4.22633,4.37495,4.37495,4.37495,4.0716,4.25295,4.50068,4.22633,4.22633,4.22633,4.37495,4.37495,4.37495,4.52589,4.51658,4.50068,4.68115,4.68115,4.68115,4.37495,4.37495,4.37495,4.52589,4.51658,4.50068,4.68115,4.68115,4.68115,4.37495,4.37495,4.37495,4.52589,4.51658,4.50068,4.68115,4.68115,4.68115,4.37495,4.37495,4.37495,4.98113,4.78055,4.50068,5.13687,5.13687,5.13687,4.37495,4.37495,4.37495,4.98113,4.78055,4.50068,5.13687,5.13687,5.13687,4.37495,4.37495,4.37495,4.98113,4.78055,4.50068,5.13687,5.13687,5.13687
41,5.16414,4.59685,4.59685,4.59685,4.27281,4.46296,4.72282,4.4278,4.4278,4.4278,4.59685,4.59685,4.59685,4.27281,4.46296,4.72282,4.4278,4.4278,4.4278,4.59685,4.59685,4.59685,4.27281,4.46296,4.72282,4.4278,4.4278,4.4278,4.59685,4.59685,4.59685,4.74912,4.73937,4.72282,4.90461,4.90461,4.90461,4.59685,4.59685,4.59685,4.74912,4.73937,4.72282,4.90461,4.90461,4.90461,4.59685,4.59685,4.59685,4.74912,4.73937,4.72282,4.90461,4.90461,4.90461,4.59685,4.59685,4.59685,5.22641,5.01613,4.72282,5.38238,5.38238,5.38238,4.59685,4.59685,4.59685,5.22641,5.01613,4.72282,5.38238,5.38238,5.38238,4.59685,4.59685,4.59685,5.22641,5.01613,4.72282,5.38238,5.38238,5.38238
42,5.40621,4.82695,4.82695,4.82695,4.48143,4.68072,4.95315,4.63667,4.63667,4.63667,4.82695,4.82695,4.82695,4.48143,4.68072,4.95315,4.63667,4.63667,4.63667,4.82695,4.82695,4.82695,4.48143,4.68072,4.95315,4.63667,4.63667,4.63667,4.82695,4.82695,4.82695,4.98056,4.97038,4.95315,5.1363,5.1363,5.1363,4.82695,4.82695,4.82695,4.98056,4.97038,4.95315,5.1363,5.1363,5.1363,4.82695,4.82695,4.82695,4.98056,4.97038,4.95315,5.1363,5.1363,5.1363,4.82695,4.82695,4.82695,5.4807,5.26039,4.95315,5.6369,5.6369,5.6369,4.82695,4.82695,4.82695,5.4807,5.26039,4.95315,5.6369,5.6369,5.6369,4.82695,4.82695,4.82695,5.4807,5.26039,4.95315,5.6369,5.6369,5.6369
43,5.65694,5.06554,5.06554,5.06554,4.69774,4.90649,5.19197,4.8532,4.8532,4.8532,5.06554,5.06554,5.06554,4.69774,4.90649,5.19197,4.8532,4.8532,4.8532,5.06554,5.06554,5.06554,4.69774,4.90649,5.19197,4.8532,4.8532,4.8532,5.06554,5.06554,5.06554,5.22052,5.20988,5.19197,5.37649,5.37649,5.37649,5.06554,5.06554,5.06554,5.22052,5.20988,5.19197,5.37649,5.37649,5.37649,5.06554,5.06554,5.06554,5.22052,5.20988,5.19197,5.37649,5.37649,5.37649,5.06554,5.06554,5.06554,5.74433,5.51362,5.19197,5.90074,5.90074,5.90074,5.06554,5.06554,5.06554,5.74433,5.51362,5.19197,5.90074,5.90074,5.90074,5.06554,5.06554,5.06554,5.74433,5.51362,5.19197,5.90074,5.90074,5.90074
44,5.91664,5.31293,5.31293,5.31293,4.92199,5.14057,5.43957,5.0777,5.0777,5.0777,5.31293,5.31293,5.31293,4.92199,5.14057,5.43957,5.0777,5.0777,5.0777,5.31293,5.31293,5.31293,4.92199,5.14057,5.43957,5.0777,5.0777,5.0777,5.31293,5.31293,5.31293,5.46929,5.45818,5.43957,5.62549,5.62549,5.62549,5.31293,5.31293,5.31293,5.46929,5.45818,5.43957,5.62549,5.62549,5.62549,5.31293,5.31293,5.31293,5.46929,5.45818,5.43957,5.62549,5.62549,5.62549,5.31293,5.31293,5.31293,6.01762,5.77615,5.43957,6.17423,6.17423,6.17423,5.31293,5.31293,5.31293,6.01762,5.77615,5.43957,6.17423,6.17423,6.17423,5.31293,5.31293,5.31293,6.01762,5.77615,5.43957,6.17423,6.17423,6.17423
45,6.18564,5.56942,5.56942,5.56942,5.1545,5.38325,5.69626,5.31044,5.31044,5.31044,5.56942,5.56942,5.56942,5.1545,5.38325,5.69626,5.31044,5.31044,5.31044,5.56942,5.56942,5.56942,5.1545,5.38325,5.69626,5.31044,5.31044,5.31044,5.56942,5.56942,5.56942,5.7272,5.7156,5.69626,5.8836,5.8836,5.8836,5.56942,5.56942,5.56942,5.7272,5.7156,5.69626,5.8836,5.8836,5.8836,5.56942,5.56942,5.56942,5.7272,5.7156,5.69626,5.8836,5.8836,5.8836,5.56942,5.56942,5.56942,6.3009,6.04831,5.69626,6.45767,6.45767,6.45767,5.56942,5.56942,5.56942,6.3009,6.04831,5.69626,6.45767,6.45767,6.45767,5.56942,5.56942,5.56942,6.3009,6.04831,5.69626,6.45767,6.45767,6.45767
46,6.46427,5.83534,5.83534,5.83534,5.39555,5.63484,5.96238,5.55171,5.55171,5.55171,5.83534,5.83534,5.83534,5.39555,5.63484,5.96238,5.55171,5.55171,5.55171,5.83534,5.83534,5.83534,5.39555,5.63484,5.96238,5.55171,5.55171,5.55171,5.83534,5.83534,5.83534,5.99455,5.98246,5.96238,6.15115,6.15115,6.15115,5.83534,5.83534,5.83534,5.99455,5.98246,5.96238,6.15115,6.15115,6.15115,5.83534,5.83534,5.83534,5.99455,5.98246,5.96238,6.15115,6.15115,6.15115,5.83534,5.83534,5.83534,6.59451,6.33044,5.96238,6.75146,6.75146,6.75146,5.83534,5.83534,5.83534,6.59451,6.33044,5.96238,6.75146,6.75146,6.75146,5.83534,5.83534,5.83534,6.59451,6.33044,5.96238,6.75146,6.75146,6.75146
47,6.75287,6.11103,6.11103,6.11103,5.64545,5.89566,6.23826,5.80182,5.80182,5.80182,6.11103,6.11103,6.11103,5.64545,5.89566,6.23826,5.80182,5.80182,5.80182,6.11103,6.11103,6.11103,5.64545,5.89566,6.23826,5.80182,5.80182,5.80182,6.11103,6.11103,6.11103,6.27167,6.2591,6.23826,6.42844,6.42844,6.42844,6.11103,6.11103,6.11103,6.27167,6.2591,6.23826,6.42844,6.42844,6.42844,6.11103,6.11103,6.11103,6.27167,6.2591,6.23826,6.42844,6.42844,6.42844,6.11103,6.11103,6.11103,6.89886,6.6229,6.23826,7.05601,7.05601,7.05601,6.11103,6.11103,6.11103,6.89886,6.6229,6.23826,7.05601,7.05601,7.05601,6.11103,6.11103,6.11103,6.89886,6.6229,6.23826,7.05601,7.05601,7.05601
48,7.05179,6.39684,6.39684,6.39684,5.9045,6.16603,6.52425,6.06107,6.06107,6.06107,6.39684,6.39684,6.39684,5.9045,6.16603,6.52425,6.06107,6.06107,6.06107,6.39684,6.39684,6.39684,5.9045,6.16603,6.52425,6.06107,6.06107,6.06107,6.39684,6.39684,6.39684,6.5589,6.54586,6.52425,6.71584,6.71584,6.71584,6.39684,6.39684,6.39684,6.5589,6.54586,6.52425,6.71584,6.71584,6.71584,6.39684,6.39684,6.39684,6.5589,6.54586,6.52425,6.71584,6.71584,6.71584,6.39684,6.39684,6.39684,7.21436,6.92605,6.52425,7.3717,7.3717,7.3717,6.39684,6.39684,6.39684,7.21436,6.92605,6.52425,7.3717,7.3717,7.3717,6.39684,6.39684,6.39684,7.21436,6.92605,6.52425,7.3717,7.3717,7.3717
49,7.36142,6.69312,6.69312,6.69312,6.17302,6.4463,6.8207,6.32976,6.32976,6.32976,6.69312,6.69312,6.69312,6.17302,6.4463,6.8207,6.32976,6.32976,6.32976,6.69312,6.69312,6.69312,6.17302,6.4463,6.8207,6.32976,6.32976,6.32976,6.69312,6.69312,6.69312,6.85662,6.84311,6.8207,7.01376,7.01376,7.01376,6.69312,6.69312,6.69312,6.85662,6.84311,6.8207,7.01376,7.01376,7.01376,6.69312,6.69312,6.69312,6.85662,6.84311,6.8207,7.01376,7.01376,7.01376,6.69312,6.69312,6.69312,7.5414,7.24028,6.8207,7.6989,7.6989,7.6989,6.69312,6.69312,6.69312,7.5414,7.24028,6.8207,7.6989,7.6989,7.6989,6.69312,6.69312,6.69312,7.5414,7.24028,6.8207,7.6989,7.6989,7.6989
50,7.68212,7.00025,7.00025,7.00025,6.45133,6.73682,7.128,6.60824,6.60824,6.60824,7.00025,7.00025,7.00025,6.45133,6.73682,7.128,6.60824,6.60824,6.60824,7.00025,7.00025,7.00025,6.45133,6.73682,7.128,6.60824,6.60824,6.60824,7.00025,7.00025,7.00025,7.16526,7.15122,7.128,7.32257,7.32257,7.32257,7.00025,7.00025,7.00025,7.16526,7.15122,7.128,7.32257,7.32257,7.32257,7.00025,7.00025,7.00025,7.16526,7.15122,7.128,7.32257,7.32257,7.32257,7.00025,7.00025,7.00025,7.88036,7.56599,7.128,8.03803,8.03803,8.03803,7.00025,7.00025,7.00025,7.88036,7.56599,7.128,8.03803,8.03803,8.03803,7.00025,7.00025,7.00025,7.88036,7.56599,7.128,8.03803,8.03803,8.03803
51,8.0143,7.31861,7.31861,7.31861,6.73979,7.03796,7.44652,6.89689,6.89689,6.89689,7.31861,7.31861,7.31861,6.73979,7.03796,7.44652,6.89689,6.89689,6.89689,7.31861,7.31861,7.31861,6.73979,7.03796,7.44652,6.89689,6.89689,6.89689,7.31861,7.31861,7.31861,7.48517,7.47058,7.44652,7.64265,7.64265,7.64265,7.31861,7.31861,7.31861,7.48517,7.47058,7.44652,7.64265,7.64265,7.64265,7.31861,7.31861,7.31861,7.48517,7.47058,7.44652,7.64265,7.64265,7.64265,7.31861,7.31861,7.31861,8.23169,7.90358,7.44652,8.38951,8.38951,8.38951,7.31861,7.31861,7.31861,8.23169,7.90358,7.44652,8.38951,8.38951,8.38951,7.31861,7.31861,7.31861,8.23169,7.90358,7.44652,8.38951,8.38951,8.38951
52,8.35837,7.64861,7.64861,7.64861,7.03883,7.35751,7.77668,7.19611,7.19611,7.19611,7.64861,7.64861,7.64861,7.03883,7.35751,7.77668,7.19611,7.19611,7.19611,7.64861,7.64861,7.64861,7.03883,7.35751,7.77668,7.19611,7.19611,7.19611,7.64861,7.64861,7.64861,7.81675,7.80124,7.77668,7.97439,7.97439,7.97439,7.64861,7.64861,7.64861,7.81675,7.80124,7.77668,7.97439,7.97439,7.97439,7.64861,7.64861,7.64861,7.81675,7.80124,7.77668,7.97439,7.97439,7.97439,7.64861,7.64861,7.64861,8.59583,8.24532,7.77668,8.7538,8.7538,8.7538,7.64861,7.64861,7.64861,8.59583,8.24532,7.77668,8.7538,8.7538,8.7538,7.64861,7.64861,7.64861,8.59583,8.24532,7.77668,8.7538,8.7538,8.7538
53,8.71476,7.99066,7.99066,7.99066,7.34879,7.68136,8.11888,7.50624,7.50624,7.50624,7.99066,7.99066,7.99066,7.34879,7.68136,8.11888,7.50624,7.50624,7.50624,7.99066,7.99066,7.99066,7.34879,7.68136,8.11888,7.50624,7.50624,7.50624,7.99066,7.99066,7.99066,8.16042,8.14431,8.11888,8.31822,8.31822,8.31822,7.99066,7.99066,7.99066,8.16042,8.14431,8.11888,8.31822,8.31822,8.31822,7.99066,7.99066,7.99066,8.16042,8.14431,8.11888,8.31822,8.31822,8.31822,7.99066,7.99066,7.99066,8.97322,8.6076,8.11888,9.13134,9.13134,9.13134,7.99066,7.99066,7.99066,8.97322,8.6076,8.11888,9.13134,9.13134,9.13134,7.99066,7.99066,7.99066,8.97322,8.6076,8.11888,9.13134,9.13134,9.13134
54,9.08389,8.34519,8.34519,8.34519,7.67007,8.01702,8.47355,7.82768,7.82768,7.82768,8.34519,8.34519,8.34519,7.67007,8.01702,8.47355,7.82768,7.82768,7.82768,8.34519,8.34519,8.34519,7.67007,8.01702,8.47355,7.82768,7.82768,7.82768,8.34519,8.34519,8.34519,8.51662,8.49987,8.47355,8.67456,8.67456,8.67456,8.34519,8.34519,8.34519,8.51662,8.49987,8.47355,8.67456,8.67456,8.67456,8.34519,8.34519,8.34519,8.51662,8.49987,8.47355,8.67456,8.67456,8.67456,8.34519,8.34519,8.34519,9.36434,8.98307,8.47355,9.52261,9.52261,9.52261,8.34519,8.34519,8.34519,9.36434,8.98307,8.47355,9.52261,9.52261,9.52261,8.34519,8.34519,8.34519,9.36434,8.98307,8.47355,9.52261,9.52261,9.52261
55,9.46624,8.71265,8.71265,8.71265,8.00306,8.36491,8.84115,8.16082,8.16082,8.16082,8.71265,8.71265,8.71265,8.00306,8.36491,8.84115,8.16082,8.16082,8.16082,8.71265,8.71265,8.71265,8.00306,8.36491,8.84115,8.16082,8.16082,8.16082,8.71265,8.71265,8.71265,8.88579,8.86837,8.84115,9.04388,9.04388,9.04388,8.71265,8.71265,8.71265,8.88579,8.86837,8.84115,9.04388,9.04388,9.04388,8.71265,8.71265,8.71265,8.88579,8.86837,8.84115,9.04388,9.04388,9.04388,8.71265,8.71265,8.71265,9.76968,9.3722,8.84115,9.92809,9.92809,9.92809,8.71265,8.71265,8.71265,9.76968,9.3722,8.84115,9.92809,9.92809,9.92809,8.71265,8.71265,8.71265,9.76968,9.3722,8.84115,9.92809,9.92809,9.92809
56,9.86227,9.0935,9.0935,9.0935,8.34819,8.72545,9.22209,8.5061,8.5061,8.5061,9.0935,9.0935,9.0935,8.34819,8.72545,9.22209,8.5061,8.5061,8.5061,9.0935,9.0935,9.0935,8.34819,8.72545,9.22209,8.5061,8.5061,8.5061,9.0935,9.0935,9.0935,9.26839,9.25028,9.22209,9.42661,9.42661,9.42661,9.0935,9.0935,9.0935,9.26839,9.25028,9.22209,9.42661,9.42661,9.42661,9.0935,9.0935,9.0935,9.26839,9.25028,9.22209,9.42661,9.42661,9.42661,9.0935,9.0935,9.0935,10.1897,9.77546,9.22209,10.3483,10.3483,10.3483,9.0935,9.0935,9.0935,10.1897,9.77546,9.22209,10.3483,10.3483,10.3483,9.0935,9.0935,9.0935,10.1897,9.77546,9.22209,10.3483,10.3483,10.3483
57,10.2725,9.48805,9.48805,9.48805,8.70588,9.10826,9.61681,8.86394,8.86394,8.86394,9.48805,9.48805,9.48805,8.70588,9.10826,9.61681,8.86394,8.86394,8.86394,9.48805,9.48805,9.48805,8.70588,9.10826,9.61681,8.86394,8.86394,8.86394,9.48805,9.48805,9.48805,9.66489,9.64562,9.61681,9.82325,9.82325,9.82325,9.48805,9.48805,9.48805,9.66489,9.64562,9.61681,9.82325,9.82325,9.82325,9.48805,9.48805,9.48805,9.66489,9.64562,9.61681,9.82325,9.82325,9.82325,9.48805,9.48805,9.48805,10.6251,10.1833,9.61681,10.7838,10.7838,10.7838,9.48805,9.48805,9.48805,10.6251,10.1833,9.61681,10.7838,10.7838,10.7838,9.48805,9.48805,9.48805,10.6251,10.1833,9.61681,10.7838,10.7838,10.7838
58,10.6974,9.89689,9.89689,9.89689,9.0766,9.49589,10.0259,9.23479,9.23479,9.23479,9.89689,9.89689,9.89689,9.0766,9.49589,10.0259,9.23479,9.23479,9.23479,9.89689,9.89689,9.89689,9.0766,9.49589,10.0259,9.23479,9.23479,9.23479,9.89689,9.89689,9.89689,10.0758,10.0558,10.0259,10.2343,10.2343,10.2343,9.89689,9.89689,9.89689,10.0758,10.0558,10.0259,10.2343,10.2343,10.2343,9.89689,9.89689,9.89689,10.0758,10.0558,10.0259,10.2343,10.2343,10.2343,9.89689,9.89689,9.89689,11.0762,10.616,10.0259,11.235,11.235,11.235,9.89689,9.89689,9.89689,11.0762,10.616,10.0259,11.235,11.235,11.235,9.89689,9.89689,9.89689,11.0762,10.616,10.0259,11.235,11.235,11.235
59,11.1374,10.3207,10.3207,10.3207,9.46078,9.90753,10.4498,9.61911,9.61911,9.61911,10.3207,10.3207,10.3207,9.46078,9.90753,10.4498,9.61911,9.61911,9.61911,10.3207,10.3207,10.3207,9.46078,9.90753,10.4498,9.61911,9.61911,9.61911,10.3207,10.3207,10.3207,10.5016,10.4803,10.4498,10.6603,10.6603,10.6603,10.3207,10.3207,10.3207,10.5016,10.4803,10.4498,10.6603,10.6603,10.6603,10.3207,10.3207,10.3207,10.5016,10.4803,10.4498,10.6603,10.6603,10.6603,10.3207,10.3207,10.3207,11.5437,11.0535,10.4498,11.7027,11.7027,11.7027,10.3207,10.3207,10.3207,11.5437,11.0535,10.4498,11.7027,11.7027,11.7027,10.3207,10.3207,10.3207,11.5437,11.0535,10.4498,11.7027,11.7027,11.7027
60,11.5933,10.7598,10.7598,10.7598,9.85892,10.3242,10.8891,10.0174,10.0174,10.0174,10.7598,10.7598,10.7598,9.85892,10.3242,10.8891,10.0174,10.0174,10.0174,10.7598,10.7598,10.7598,9.85892,10.3242,10.8891,10.0174,10.0174,10.0174,10.7598,10.7598,10.7598,10.9429,10.9208,10.8891,11.1017,11.1017,11.1017,10.7598,10.7598,10.7598,10.9429,10.9208,10.8891,11.1017,11.1017,11.1017,10.7598,10.7598,10.7598,10.9429,10.9208,10.8891,11.1017,11.1017,11.1017,10.7598,10.7598,10.7598,12.0282,11.5176,10.8891,12.1872,12.1872,12.1872,10.7598,10.7598,10.7598,12.0282,11.5176,10.8891,12.1872,12.1872,12.1872,10.7598,10.7598,10.7598,12.0282,11.5176,10.8891,12.1872,12.1872,12.1872
61,12.0654,11.215,11.215,11.215,10.2715,10.7669,11.3443,10.4301,10.4301,10.4301,11.215,11.215,11.215,10.2715,10.7669,11.3443,10.4301,10.4301,10.4301,11.215,11.215,11.215,10.2715,10.7669,11.3443,10.4301,10.4301,10.4301,11.215,11.215,11.215,11.4003,11.3767,11.3443,11.5591,11.5591,11.5591,11.215,11.215,11.215,11.4003,11.3767,11.3443,11.5591,11.5591,11.5591,11.215,11.215,11.215,11.4003,11.3767,11.3443,11.5591,11.5591,11.5591,11.215,11.215,11.215,12.5302,11.9869,11.3443,12.6894,12.6894,12.6894,11.215,11.215,11.215,12.5302,11.9869,11.3443,12.6894,12.6894,12.6894,11.215,11.215,11.215,12.5302,11.9869,11.3443,12.6894,12.6894,12.6894
