gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
104,30.6616,25.5741,25.5741,25.5741,25.5741,25.5741,25.5521,25.5521,25.5521,25.5521,25.5521,25.5268,25.5268,25.5268,25.5268,25.5268,25.4997,25.4997,25.4997,25.4997,25.4997,25.4727,25.4727,25.4727,25.4727,25.4727
105,31.607,26.3958,26.3958,26.3958,26.3958,26.3958,26.3739,26.3739,26.3739,26.3739,26.3739,26.3487,26.3487,26.3487,26.3487,26.3487,26.3216,26.3216,26.3216,26.3216,26.3216,26.2947,26.2947,26.2947,26.2947,26.2947
106,32.5802,27.2417,27.2417,27.2417,27.2417,27.2417,27.2199,27.2199,27.2199,27.2199,27.2199,27.1949,27.1949,27.1949,27.1949,27.1949,27.168,27.168,27.168,27.168,27.168,27.1412,27.1412,27.1412,27.1412,27.1412
107,33.5818,28.1124,28.1124,28.1124,28.1124,28.1124,28.0908,28.0908,28.0908,28.0908,28.0908,28.066,28.066,28.066,28.066,28.066,28.0392,28.0392,28.0392,28.0392,28.0392,28.0126,28.0126,28.0126,28.0126,28.0126
108,34.6128,29.009,29.009,29.009,29.009,29.009,28.9874,28.9874,28.9874,28.9874,28.9874,28.9626,28.9626,28.9626,28.9626,28.9626,28.9359,28.9359,28.9359,28.9359,28.9359,28.9095,28.9095,28.9095,28.9095,28.9095
109,35.674,29.9322,29.9322,29.9322,29.9322,29.9322,29.9106,29.9106,29.9106,29.9106,29.9106,29.8858,29.8858,29.8858,29.8858,29.8858,29.8591,29.8591,29.8591,29.8591,29.8591,29.8326,29.8326,29.8326,29.8326,29.8326
110,36.7663,30.883,30.883,30.883,30.883,30.883,30.8614,30.8614,30.8614,30.8614,30.8614,30.8365,30.8365,30.8365,30.8365,30.8365,30.8098,30.8098,30.8098,30.8098,30.8098,30.7832,30.7832,30.7832,30.7832,30.7832
111,37.8906,31.8618,31.8618,31.8618,31.8618,31.8618,31.8403,31.8403,31.8403,31.8403,31.8403,31.8154,31.8154,31.8154,31.8154,31.8154,31.7887,31.7887,31.7887,31.7887,31.7887,31.762,31.762,31.762,31.762,31.762
112,39.0479,32.8697,32.8697,32.8697,32.8697,32.8697,32.8481,32.8481,32.8481,32.8481,32.8481,32.8233,32.8233,32.8233,32.8233,32.8233,32.7965,32.7965,32.7965,32.7965,32.7965,32.7698,32.7698,32.7698,32.7698,32.7698
113,40.239,33.9074,33.9074,33.9074,33.9074,33.9074,33.8859,33.8859,33.8859,33.8859,33.8859,33.8611,33.8611,33.8611,33.8611,33.8611,33.8343,33.8343,33.8343,33.8343,33.8343,33.8076,33.8076,33.8076,33.8076,33.8076
114,41.4651,34.9759,34.9759,34.9759,34.9759,34.9759,34.9544,34.9544,34.9544,34.9544,34.9544,34.9296,34.9296,34.9296,34.9296,34.9296,34.9029,34.9029,34.9029,34.9029,34.9029,34.8762,34.8762,34.8762,34.8762,34.8762
115,42.7271,36.076,36.076,36.076,36.076,36.076,36.0545,36.0545,36.0545,36.0545,36.0545,36.0298,36.0298,36.0298,36.0298,36.0298,36.0031,36.0031,36.0031,36.0031,36.0031,35.9765,35.9765,35.9765,35.9765,35.9765
116,44.0261,37.2086,37.2086,37.2086,37.2086,37.2086,37.1872,37.1872,37.1872,37.1872,37.1872,37.1625,37.1625,37.1625,37.1625,37.1625,37.1359,37.1359,37.1359,37.1359,37.1359,37.1093,37.1093,37.1093,37.1093,37.1093
117,45.3631,38.3748,38.3748,38.3748,38.3748,38.3748,38.3533,38.3533,38.3533,38.3533,38.3533,38.3288,38.3288,38.3288,38.3288,38.3288,38.3023,38.3023,38.3023,38.3023,38.3023,38.2758,38.2758,38.2758,38.2758,38.2758
118,46.7394,39.5754,39.5754,39.5754,39.5754,39.5754,39.554,39.554,39.554,39.554,39.554,39.5295,39.5295,39.5295,39.5295,39.5295,39.5031,39.5031,39.5031,39.5031,39.5031,39.4767,39.4767,39.4767,39.4767,39.4767
119,48.1559,40.8115,40.8115,40.8115,40.8115,40.8115,40.7901,40.7901,40.7901,40.7901,40.7901,40.7657,40.7657,40.7657,40.7657,40.7657,40.7393,40.7393,40.7393,40.7393,40.7393,40.713,40.713,40.713,40.713,40.713
120,49.614,42.0843,42.0843,42.0843,42.0843,42.0843,42.0629,42.0629,42.0629,42.0629,42.0629,42.0384,42.0384,42.0384,42.0384,42.0384,42.0122,42.0122,42.0122,42.0122,42.0122,41.9859,41.9859,41.9859,41.9859,41.9859
121,51.1148,43.3946,43.3946,43.3946,43.3946,43.3946,43.3732,43.3732,43.3732,43.3732,43.3732,43.3489,43.3489,43.3489,43.3489,43.3489,43.3227,43.3227,43.3227,43.3227,43.3227,43.2965,43.2965,43.2965,43.2965,43.2965
122,52.6596,44.7436,44.7436,44.7436,44.7436,44.7436,44.7223,44.7223,44.7223,44.7223,44.7223,44.6979,44.6979,44.6979,44.6979,44.6979,44.6718,44.6718,44.6718,44.6718,44.6718,44.6457,44.6457,44.6457,44.6457,44.6457
123,54.2497,46.1324,46.1324,46.1324,46.1324,46.1324,46.1111,46.1111,46.1111,46.1111,46.1111,46.0868,46.0868,46.0868,46.0868,46.0868,46.0608,46.0608,46.0608,46.0608,46.0608,46.0348,46.0348,46.0348,46.0348,46.0348
124,55.8863,47.5622,47.5622,47.5622,47.5622,47.5622,47.5409,47.5409,47.5409,47.5409,47.5409,47.5167,47.5167,47.5167,47.5167,47.5167,47.4907,47.4907,47.4907,47.4907,47.4907,47.4648,47.4648,47.4648,47.4648,47.4648
125,57.5709,49.0343,49.0343,49.0343,49.0343,49.0343,49.0129,49.0129,49.0129,49.0129,49.0129,48.9886,48.9886,48.9886,48.9886,48.9886,48.9627,48.9627,48.9627,48.9627,48.9627,48.937,48.937,48.937,48.937,48.937
126,59.3049,50.5497,50.5497,50.5497,50.5497,50.5497,50.5284,50.5284,50.5284,50.5284,50.5284,50.5041,50.5041,50.5041,50.5041,50.5041,50.4782,50.4782,50.4782,50.4782,50.4782,50.4525,50.4525,50.4525,50.4525,50.4525
127,61.0897,52.1099,52.1099,52.1099,52.1099,52.1099,52.0886,52.0886,52.0886,52.0886,52.0886,52.0643,52.0643,52.0643,52.0643,52.0643,52.0384,52.0384,52.0384,52.0384,52.0384,52.0128,52.0128,52.0128,52.0128,52.0128
128,62.9268,53.7162,53.7162,53.7162,53.7162,53.7162,53.6948,53.6948,53.6948,53.6948,53.6948,53.6706,53.6706,53.6706,53.6706,53.6706,53.6447,53.6447,53.6447,53.6447,53.6447,53.6192,53.6192,53.6192,53.6192,53.6192
129,64.8177,55.3697,55.3697,55.3697,55.3697,55.3697,55.3484,55.3484,55.3484,55.3484,55.3484,55.3242,55.3242,55.3242,55.3242,55.3242,55.2983,55.2983,55.2983,55.2983,55.2983,55.2728,55.2728,55.2728,55.2728,55.2728
130,66.7641,57.072,57.072,57.072,57.072,57.072,57.0507,57.0507,57.0507,57.0507,57.0507,57.0265,57.0265,57.0265,57.0265,57.0265,57.0007,57.0007,57.0007,57.0007,57.0007,56.9752,56.9752,56.9752,56.9752,56.9752
131,68.7675,58.8244,58.8244,58.8244,58.8244,58.8244,58.8031,58.8031,58.8031,58.8031,58.8031,58.7789,58.7789,58.7789,58.7789,58.7789,58.7531,58.7531,58.7531,58.7531,58.7531,58.7276,58.7276,58.7276,58.7276,58.7276
132,70.8295,60.6284,60.6284,60.6284,60.6284,60.6284,60.6072,60.6072,60.6072,60.6072,60.6072,60.5829,60.5829,60.5829,60.5829,60.5829,60.5571,60.5571,60.5571,60.5571,60.5571,60.5315,60.5315,60.5315,60.5315,60.5315
133,72.9521,62.4857,62.4857,62.4857,62.4857,62.4857,62.4644,62.4644,62.4644,62.4644,62.4644,62.4402,62.4402,62.4402,62.4402,62.4402,62.4142,62.4142,62.4142,62.4142,62.4142,62.3886,62.3886,62.3886,62.3886,62.3886
134,75.1368,64.3977,64.3977,64.3977,64.3977,64.3977,64.3764,64.3764,64.3764,64.3764,64.3764,64.3521,64.3521,64.3521,64.3521,64.3521,64.3262,64.3262,64.3262,64.3262,64.3262,64.3006,64.3006,64.3006,64.3006,64.3006
135,77.3855,66.3659,66.3659,66.3659,66.3659,66.3659,66.3447,66.3447,66.3447,66.3447,66.3447,66.3204,66.3204,66.3204,66.3204,66.3204,66.2945,66.2945,66.2945,66.2945,66.2945,66.2689,66.2689,66.2689,66.2689,66.2689
136,79.7002,68.3921,68.3921,68.3921,68.3921,68.3921,68.3709,68.3709,68.3709,68.3709,68.3709,68.3466,68.3466,68.3466,68.3466,68.3466,68.3207,68.3207,68.3207,68.3207,68.3207,68.2951,68.2951,68.2951,68.2951,68.2951
137,82.0826,70.478,70.478,70.478,70.478,70.478,70.4567,70.4567,70.4567,70.4567,70.4567,70.4325,70.4325,70.4325,70.4325,70.4325,70.4065,70.4065,70.4065,70.4065,70.4065,70.3809,70.3809,70.3809,70.3809,70.3809
138,84.5349,72.6252,72.6252,72.6252,72.6252,72.6252,72.6039,72.6039,72.6039,72.6039,72.6039,72.5796,72.5796,72.5796,72.5796,72.5796,72.5536,72.5536,72.5536,72.5536,72.5536,72.528,72.528,72.528,72.528,72.528
139,87.0591,74.8355,74.8355,74.8355,74.8355,74.8355,74.8142,74.8142,74.8142,74.8142,74.8142,74.7898,74.7898,74.7898,74.7898,74.7898,74.7639,74.7639,74.7639,74.7639,74.7639,74.7382,74.7382,74.7382,74.7382,74.7382
140,89.6572,77.111,77.111,77.111,77.111,77.111,77.0896,77.0896,77.0896,77.0896,77.0896,77.0653,77.0653,77.0653,77.0653,77.0653,77.0393,77.0393,77.0393,77.0393,77.0393,77.0136,77.0136,77.0136,77.0136,77.0136
141,92.3314,79.4533,79.4533,79.4533,79.4533,79.4533,79.432,79.432,79.432,79.432,79.432,79.4077,79.4077,79.4077,79.4077,79.4077,79.3817,79.3817,79.3817,79.3817,79.3817,79.3559,79.3559,79.3559,79.3559,79.3559
142,95.084,81.8646,81.8646,81.8646,81.8646,81.8646,81.8432,81.8432,81.8432,81.8432,81.8432,81.8189,81.8189,81.8189,81.8189,81.8189,81.793,81.793,81.793,81.793,81.793,81.7672,81.7672,81.7672,81.7672,81.7672
143,97.9173,84.3468,84.3468,84.3468,84.3468,84.3468,84.3254,84.3254,84.3254,84.3254,84.3254,84.3011,84.3011,84.3011,84.3011,84.3011,84.2752,84.2752,84.2752,84.2752,84.2752,84.2494,84.2494,84.2494,84.2494,84.2494
144,100.834,86.9019,86.9019,86.9019,86.9019,86.9019,86.8806,86.8806,86.8806,86.8806,86.8806,86.8563,86.8563,86.8563,86.8563,86.8563,86.8303,86.8303,86.8303,86.8303,86.8303,86.8045,86.8045,86.8045,86.8045,86.8045
145,103.835,89.5322,89.5322,89.5322,89.5322,89.5322,89.5109,89.5109,89.5109,89.5109,89.5109,89.4866,89.4866,89.4866,89.4866,89.4866,89.4606,89.4606,89.4606,89.4606,89.4606,89.4348,89.4348,89.4348,89.4348,89.4348
146,106.925,92.2398,92.2398,92.2398,92.2398,92.2398,92.2185,92.2185,92.2185,92.2185,92.2185,92.1941,92.1941,92.1941,92.1941,92.1941,92.1681,92.1681,92.1681,92.1681,92.1681,92.1423,92.1423,92.1423,92.1423,92.1423
147,110.105,95.027,95.027,95.027,95.027,95.027,95.0056,95.0056,95.0056,95.0056,95.0056,94.9812,94.9812,94.9812,94.9812,94.9812,94.9551,94.9551,94.9551,94.9551,94.9551,94.9293,94.9293,94.9293,94.9293,94.9293
148,113.379,97.8961,97.8961,97.8961,97.8961,97.8961,97.8747,97.8747,97.8747,97.8747,97.8747,97.8503,97.8503,97.8503,97.8503,97.8503,97.8242,97.8242,97.8242,97.8242,97.8242,97.7984,97.7984,97.7984,97.7984,97.7984
149,116.748,100.849,100.849,100.849,100.849,100.849,100.828,100.828,100.828,100.828,100.828,100.804,100.804,100.804,100.804,100.804,100.778,100.778,100.778,100.778,100.778,100.752,100.752,100.752,100.752,100.752
150,120.216,103.889,103.889,103.889,103.889,103.889,103.868,103.868,103.868,103.868,103.868,103.844,103.844,103.844,103.844,103.844,103.818,103.818,103.818,103.818,103.818,103.792,103.792,103.792,103.792,103.792
151,123.786,107.018,107.018,107.018,107.018,107.018,106.997,106.997,106.997,106.997,106.997,106.973,106.973,106.973,106.973,106.973,106.947,106.947,106.947,106.947,106.947,106.921,106.921,106.921,106.921,106.921
152,127.461,110.239,110.239,110.239,110.239,110.239,110.218,110.218,110.218,110.218,110.218,110.194,110.194,110.194,110.194,110.194,110.168,110.168,110.168,110.168,110.168,110.142,110.142,110.142,110.142,110.142
153,131.243,113.554,113.554,113.554,113.554,113.554,113.533,113.533,113.533,113.533,113.533,113.509,113.509,113.509,113.509,113.509,113.483,113.483,113.483,113.483,113.483,113.458,113.458,113.458,113.458,113.458
154,135.136,116.966,116.966,116.966,116.966,116.966,116.945,116.945,116.945,116.945,116.945,116.921,116.921,116.921,116.921,116.921,116.895,116.895,116.895,116.895,116.895,116.87,116.87,116.87,116.87,116.87
155,139.143,120.479,120.479,120.479,120.479,120.479,120.458,120.458,120.458,120.458,120.458,120.433,120.433,120.433,120.433,120.433,120.408,120.408,120.408,120.408,120.408,120.382,120.382,120.382,120.382,120.382
156,143.267,124.094,124.094,124.094,124.094,124.094,124.073,124.073,124.073,124.073,124.073,124.049,124.049,124.049,124.049,124.049,124.023,124.023,124.023,124.023,124.023,123.998,123.998,123.998,123.998,123.998
157,147.512,127.817,127.817,127.817,127.817,127.817,127.795,127.795,127.795,127.795,127.795,127.771,127.771,127.771,127.771,127.771,127.745,127.745,127.745,127.745,127.745,127.72,127.72,127.72,127.72,127.72
158,151.882,131.648,131.648,131.648,131.648,131.648,131.627,131.627,131.627,131.627,131.627,131.603,131.603,131.603,131.603,131.603,131.577,131.577,131.577,131.577,131.577,131.551,131.551,131.551,131.551,131.551
159,156.38,135.592,135.592,135.592,135.592,135.592,135.571,135.571,135.571,135.571,135.571,135.547,135.547,135.547,135.547,135.547,135.521,135.521,135.521,135.521,135.521,135.495,135.495,135.495,135.495,135.495
160,161.009,139.652,139.652,139.652,139.652,139.652,139.631,139.631,139.631,139.631,139.631,139.607,139.607,139.607,139.607,139.607,139.581,139.581,139.581,139.581,139.581,139.555,139.555,139.555,139.555,139.555
161,165.774,143.831,143.831,143.831,143.831,143.831,143.81,143.81,143.81,143.81,143.81,143.786,143.786,143.786,143.786,143.786,143.76,143.76,143.76,143.76,143.76,143.734,143.734,143.734,143.734,143.734
162,170.679,148.133,148.133,148.133,148.133,148.133,148.112,148.112,148.112,148.112,148.112,148.088,148.088,148.088,148.088,148.088,148.062,148.062,148.062,148.062,148.062,148.036,148.036,148.036,148.036,148.036
163,175.728,152.561,152.561,152.561,152.561,152.561,152.54,152.54,152.54,152.54,152.54,152.516,152.516,152.516,152.516,152.516,152.49,152.49,152.49,152.49,152.49,152.464,152.464,152.464,152.464,152.464
164,180.924,157.12,157.12,157.12,157.12,157.12,157.098,157.098,157.098,157.098,157.098,157.074,157.074,157.074,157.074,157.074,157.048,157.048,157.048,157.048,157.048,157.022,157.022,157.022,157.022,157.022
165,186.273,161.812,161.812,161.812,161.812,161.812,161.791,161.791,161.791,161.791,161.791,161.766,161.766,161.766,161.766,161.766,161.74,161.74,161.74,161.74,161.74,161.715,161.715,161.715,161.715,161.715
166,191.779,166.642,166.642,166.642,166.642,166.642,166.621,166.621,166.621,166.621,166.621,166.596,166.596,166.596,166.596,166.596,166.57,166.57,166.57,166.57,166.57,166.545,166.545,166.545,166.545,166.545
167,197.446,171.613,171.613,171.613,171.613,171.613,171.592,171.592,171.592,171.592,171.592,171.568,171.568,171.568,171.568,171.568,171.542,171.542,171.542,171.542,171.542,171.516,171.516,171.516,171.516,171.516
168,203.279,176.731,176.731,176.731,176.731,176.731,176.71,176.71,176.71,176.71,176.71,176.686,176.686,176.686,176.686,176.686,176.66,176.66,176.66,176.66,176.66,176.634,176.634,176.634,176.634,176.634
169,209.282,181.999,181.999,181.999,181.999,181.999,181.978,181.978,181.978,181.978,181.978,181.954,181.954,181.954,181.954,181.954,181.928,181.928,181.928,181.928,181.928,181.902,181.902,181.902,181.902,181.902
170,215.462,187.422,187.422,187.422,187.422,187.422,187.4,187.4,187.4,187.4,187.4,187.376,187.376,187.376,187.376,187.376,187.35,187.35,187.35,187.35,187.35,187.325,187.325,187.325,187.325,187.325
171,221.823,193.003,193.003,193.003,193.003,193.003,192.982,192.982,192.982,192.982,192.982,192.958,192.958,192.958,192.958,192.958,192.932,192.932,192.932,192.932,192.932,192.906,192.906,192.906,192.906,192.906
172,228.37,198.749,198.749,198.749,198.749,198.749,198.728,198.728,198.728,198.728,198.728,198.703,198.703,198.703,198.703,198.703,198.678,198.678,198.678,198.678,198.678,198.652,198.652,198.652,198.652,198.652
173,235.11,204.663,204.663,204.663,204.663,204.663,204.642,204.642,204.642,204.642,204.642,204.618,204.618,204.618,204.618,204.618,204.592,204.592,204.592,204.592,204.592,204.566,204.566,204.566,204.566,204.566
174,242.046,210.751,210.751,210.751,210.751,210.751,210.73,210.73,210.73,210.73,210.73,210.705,210.705,210.705,210.705,210.705,210.679,210.679,210.679,210.679,210.679,210.654,210.654,210.654,210.654,210.654
175,249.186,217.017,217.017,217.017,217.017,217.017,216.996,216.996,216.996,216.996,216.996,216.972,216.972,216.972,216.972,216.972,216.946,216.946,216.946,216.946,216.946,216.92,216.92,216.92,216.92,216.92
176,256.535,223.468,223.468,223.468,223.468,223.468,223.446,223.446,223.446,223.446,223.446,223.422,223.422,223.422,223.422,223.422,223.396,223.396,223.396,223.396,223.396,223.371,223.371,223.371,223.371,223.371
177,264.1,230.107,230.107,230.107,230.107,230.107,230.086,230.086,230.086,230.086,230.086,230.062,230.062,230.062,230.062,230.062,230.036,230.036,230.036,230.036,230.036,230.01,230.01,230.01,230.01,230.01
178,271.886,236.941,236.941,236.941,236.941,236.941,236.92,236.92,236.92,236.92,236.92,236.896,236.896,236.896,236.896,236.896,236.87,236.87,236.87,236.87,236.87,236.844,236.844,236.844,236.844,236.844
179,279.901,243.976,243.976,243.976,243.976,243.976,243.955,243.955,243.955,243.955,243.955,243.931,243.931,243.931,243.931,243.931,243.905,243.905,243.905,243.905,243.905,243.879,243.879,243.879,243.879,243.879
180,288.15,251.218,251.218,251.218,251.218,251.218,251.196,251.196,251.196,251.196,251.196,251.172,251.172,251.172,251.172,251.172,251.146,251.146,251.146,251.146,251.146,251.12,251.12,251.12,251.12,251.12
181,296.641,258.671,258.671,258.671,258.671,258.671,258.65,258.65,258.65,258.65,258.65,258.626,258.626,258.626,258.626,258.626,258.6,258.6,258.6,258.6,258.6,258.574,258.574,258.574,258.574,258.574
182,305.381,266.344,266.344,266.344,266.344,266.344,266.322,266.322,266.322,266.322,266.322,266.298,266.298,266.298,266.298,266.298,266.272,266.272,266.272,266.272,266.272,266.246,266.246,266.246,266.246,266.246
183,314.377,274.241,274.241,274.241,274.241,274.241,274.22,274.22,274.22,274.22,274.22,274.195,274.195,274.195,274.195,274.195,274.17,274.17,274.17,274.17,274.17,274.144,274.144,274.144,274.144,274.144
184,323.636,282.37,282.37,282.37,282.37,282.37,282.349,282.349,282.349,282.349,282.349,282.325,282.325,282.325,282.325,282.325,282.299,282.299,282.299,282.299,282.299,282.273,282.273,282.273,282.273,282.273
185,333.167,290.738,290.738,290.738,290.738,290.738,290.716,290.716,290.716,290.716,290.716,290.692,290.692,290.692,290.692,290.692,290.666,290.666,290.666,290.666,290.666,290.64,290.64,290.64,290.64,290.64
186,342.977,299.351,299.351,299.351,299.351,299.351,299.329,299.329,299.329,299.329,299.329,299.305,299.305,299.305,299.305,299.305,299.279,299.279,299.279,299.279,299.279,299.253,299.253,299.253,299.253,299.253
187,353.075,308.216,308.216,308.216,308.216,308.216,308.195,308.195,308.195,308.195,308.195,308.171,308.171,308.171,308.171,308.171,308.145,308.145,308.145,308.145,308.145,308.119,308.119,308.119,308.119,308.119
188,363.469,317.342,317.342,317.342,317.342,317.342,317.321,317.321,317.321,317.321,317.321,317.296,317.296,317.296,317.296,317.296,317.27,317.27,317.27,317.27,317.27,317.245,317.245,317.245,317.245,317.245
189,374.167,326.735,326.735,326.735,326.735,326.735,326.714,326.714,326.714,326.714,326.714,326.689,326.689,326.689,326.689,326.689,326.663,326.663,326.663,326.663,326.663,326.638,326.638,326.638,326.638,326.638
190,385.179,336.404,336.404,336.404,336.404,336.404,336.382,336.382,336.382,336.382,336.382,336.358,336.358,336.358,336.358,336.358,336.332,336.332,336.332,336.332,336.332,336.306,336.306,336.306,336.306,336.306
191,396.513,346.356,346.356,346.356,346.356,346.356,346.335,346.335,346.335,346.335,346.335,346.31,346.31,346.31,346.31,346.31,346.284,346.284,346.284,346.284,346.284,346.259,346.259,346.259,346.259,346.259
192,408.179,356.6,356.6,356.6,356.6,356.6,356.579,356.579,356.579,356.579,356.579,356.554,356.554,356.554,356.554,356.554,356.529,356.529,356.529,356.529,356.529,356.503,356.503,356.503,356.503,356.503
193,420.188,367.144,367.144,367.144,367.144,367.144,367.123,367.123,367.123,367.123,367.123,367.099,367.099,367.099,367.099,367.099,367.073,367.073,367.073,367.073,367.073,367.047,367.047,367.047,367.047,367.047
194,432.548,377.998,377.998,377.998,377.998,377.998,377.977,377.977,377.977,377.977,377.977,377.953,377.953,377.953,377.953,377.953,377.927,377.927,377.927,377.927,377.927,377.901,377.901,377.901,377.901,377.901
195,445.271,389.17,389.17,389.17,389.17,389.17,389.149,389.149,389.149,389.149,389.149,389.125,389.125,389.125,389.125,389.125,389.099,389.099,389.099,389.099,389.099,389.073,389.073,389.073,389.073,389.073
196,458.366,400.669,400.669,400.669,400.669,400.669,400.648,400.648,400.648,400.648,400.648,400.624,400.624,400.624,400.624,400.624,400.598,400.598,400.598,400.598,400.598,400.572,400.572,400.572,400.572,400.572
197,471.845,412.505,412.505,412.505,412.505,412.505,412.484,412.484,412.484,412.484,412.484,412.46,412.46,412.46,412.46,412.46,412.434,412.434,412.434,412.434,412.434,412.408,412.408,412.408,412.408,412.408
198,485.719,424.685,424.685,424.685,424.685,424.685,424.664,424.664,424.664,424.664,424.664,424.639,424.639,424.639,424.639,424.639,424.613,424.613,424.613,424.613,424.613,424.587,424.587,424.587,424.587,424.587
199,500,437.203,437.203,437.203,437.203,437.203,437.182,437.182,437.182,437.182,437.182,437.157,437.157,437.157,437.157,437.157,437.131,437.131,437.131,437.131,437.131,437.105,437.105,437.105,437.105,437.105
