gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,2.99448,2.54241,2.54241,2.54241,2.66528,2.66528,2.66528,2.8175,2.8175,2.8175,2.54241,2.54241,2.54241,2.66528,2.66528,2.66528,2.8175,2.8175,2.8175,2.54241,2.54241,2.54241,2.66528,2.66528,2.66528,2.8175,2.8175,2.8175,2.56962,2.56962,2.56962,2.69253,2.69253,2.69253,2.84483,2.84483,2.84483,2.56962,2.56962,2.56962,2.69253,2.69253,2.69253,2.84483,2.84483,2.84483,2.56962,2.56962,2.56962,2.69253,2.69253,2.69253,2.84483,2.84483,2.84483,2.59683,2.59683,2.59683,2.71981,2.71981,2.71981,2.87218,2.87218,2.87218,2.59683,2.59683,2.59683,2.71981,2.71981,2.71981,2.87218,2.87218,2.87218,2.59683,2.59683,2.59683,2.71981,2.71981,2.71981,2.87218,2.87218,2.87218
31,3.1589,2.69557,2.69557,2.69557,2.81878,2.81878,2.81878,2.97143,2.97143,2.97143,2.69557,2.69557,2.69557,2.81878,2.81878,2.81878,2.97143,2.97143,2.97143,2.69557,2.69557,2.69557,2.81878,2.81878,2.81878,2.97143,2.97143,2.97143,2.72432,2.72432,2.72432,2.84758,2.84758,2.84758,3.00029,3.00029,3.00029,2.72432,2.72432,2.72432,2.84758,2.84758,2.84758,3.00029,3.00029,3.00029,2.72432,2.72432,2.72432,2.84758,2.84758,2.84758,3.00029,3.00029,3.00029,2.75307,2.75307,2.75307,2.8764,2.8764,2.8764,3.02919,3.02919,3.02919,2.75307,2.75307,2.75307,2.8764,2.8764,2.8764,3.02919,3.02919,3.02919,2.75307,2.75307,2.75307,2.8764,2.8764,2.8764,3.02919,3.02919,3.02919
32,3.32921,2.85447,2.85447,2.85447,2.97805,2.97805,2.97805,3.13107,3.13107,3.13107,2.85447,2.85447,2.85447,2.97805,2.97805,2.97805,3.13107,3.13107,3.13107,2.85447,2.85447,2.85447,2.97805,2.97805,2.97805,3.13107,3.13107,3.13107,2.88483,2.88483,2.88483,3.00845,3.00845,3.00845,3.16153,3.16153,3.16153,2.88483,2.88483,2.88483,3.00845,3.00845,3.00845,3.16153,3.16153,3.16153,2.88483,2.88483,2.88483,3.00845,3.00845,3.00845,3.16153,3.16153,3.16153,2.91518,2.91518,2.91518,3.03888,3.03888,3.03888,3.19202,3.19202,3.19202,2.91518,2.91518,2.91518,3.03888,3.03888,3.03888,3.19202,3.19202,3.19202,2.91518,2.91518,2.91518,3.03888,3.03888,3.03888,3.19202,3.19202,3.19202
33,3.50561,3.01937,3.01937,3.01937,3.14327,3.14327,3.14327,3.29665,3.29665,3.29665,3.01937,3.01937,3.01937,3.14327,3.14327,3.14327,3.29665,3.29665,3.29665,3.01937,3.01937,3.01937,3.14327,3.14327,3.14327,3.29665,3.29665,3.29665,3.05138,3.05138,3.05138,3.17533,3.17533,3.17533,3.32875,3.32875,3.32875,3.05138,3.05138,3.05138,3.17533,3.17533,3.17533,3.32875,3.32875,3.32875,3.05138,3.05138,3.05138,3.17533,3.17533,3.17533,3.32875,3.32875,3.32875,3.08339,3.08339,3.08339,3.20741,3.20741,3.20741,3.3609,3.3609,3.3609,3.08339,3.08339,3.08339,3.20741,3.20741,3.20741,3.3609,3.3609,3.3609,3.08339,3.08339,3.08339,3.20741,3.20741,3.20741,3.3609,3.3609,3.3609
34,3.68833,3.19043,3.19043,3.19043,3.31464,3.31464,3.31464,3.46834,3.46834,3.46834,3.19043,3.19043,3.19043,3.31464,3.31464,3.31464,3.46834,3.46834,3.46834,3.19043,3.19043,3.19043,3.31464,3.31464,3.31464,3.46834,3.46834,3.46834,3.22416,3.22416,3.22416,3.34842,3.34842,3.34842,3.50216,3.50216,3.50216,3.22416,3.22416,3.22416,3.34842,3.34842,3.34842,3.50216,3.50216,3.50216,3.22416,3.22416,3.22416,3.34842,3.34842,3.34842,3.50216,3.50216,3.50216,3.25789,3.25789,3.25789,3.38222,3.38222,3.38222,3.53602,3.53602,3.53602,3.25789,3.25789,3.25789,3.38222,3.38222,3.38222,3.53602,3.53602,3.53602,3.25789,3.25789,3.25789,3.38222,3.38222,3.38222,3.53602,3.53602,3.53602
35,3.87758,3.36788,3.36788,3.36788,3.49239,3.49239,3.49239,3.64638,3.64638,3.64638,3.36788,3.36788,3.36788,3.49239,3.49239,3.49239,3.64638,3.64638,3.64638,3.36788,3.36788,3.36788,3.49239,3.49239,3.49239,3.64638,3.64638,3.64638,3.40339,3.40339,3.40339,3.52796,3.52796,3.52796,3.68198,3.68198,3.68198,3.40339,3.40339,3.40339,3.52796,3.52796,3.52796,3.68198,3.68198,3.68198,3.40339,3.40339,3.40339,3.52796,3.52796,3.52796,3.68198,3.68198,3.68198,3.4389,3.4389,3.4389,3.56353,3.56353,3.56353,3.71761,3.71761,3.71761,3.4389,3.4389,3.4389,3.56353,3.56353,3.56353,3.71761,3.71761,3.71761,3.4389,3.4389,3.4389,3.56353,3.56353,3.56353,3.71761,3.71761,3.71761
36,4.07361,3.55195,3.55195,3.55195,3.67674,3.67674,3.67674,3.83103,3.83103,3.83103,3.55195,3.55195,3.55195,3.67674,3.67674,3.67674,3.83103,3.83103,3.83103,3.55195,3.55195,3.55195,3.67674,3.67674,3.67674,3.83103,3.83103,3.83103,3.58931,3.58931,3.58931,3.71415,3.71415,3.71415,3.86847,3.86847,3.86847,3.58931,3.58931,3.58931,3.71415,3.71415,3.71415,3.86847,3.86847,3.86847,3.58931,3.58931,3.58931,3.71415,3.71415,3.71415,3.86847,3.86847,3.86847,3.62666,3.62666,3.62666,3.75157,3.75157,3.75157,3.90595,3.90595,3.90595,3.62666,3.62666,3.62666,3.75157,3.75157,3.75157,3.90595,3.90595,3.90595,3.62666,3.62666,3.62666,3.75157,3.75157,3.75157,3.90595,3.90595,3.90595
37,4.27665,3.74287,3.74287,3.74287,3.86791,3.86791,3.86791,4.0225,4.0225,4.0225,3.74287,3.74287,3.74287,3.86791,3.86791,3.86791,4.0225,4.0225,4.0225,3.74287,3.74287,3.74287,3.86791,3.86791,3.86791,4.0225,4.0225,4.0225,3.78213,3.78213,3.78213,3.90724,3.90724,3.90724,4.06186,4.06186,4.06186,3.78213,3.78213,3.78213,3.90724,3.90724,3.90724,4.06186,4.06186,4.06186,3.78213,3.78213,3.78213,3.90724,3.90724,3.90724,4.06186,4.06186,4.06186,3.8214,3.8214,3.8214,3.94657,3.94657,3.94657,4.10125,4.10125,4.10125,3.8214,3.8214,3.8214,3.94657,3.94657,3.94657,4.10125,4.10125,4.10125,3.8214,3.8214,3.8214,3.94657,3.94657,3.94657,4.10125,4.10125,4.10125
38,4.48696,3.94087,3.94087,3.94087,4.06617,4.06617,4.06617,4.22104,4.22104,4.22104,3.94087,3.94087,3.94087,4.06617,4.06617,4.06617,4.22104,4.22104,4.22104,3.94087,3.94087,3.94087,4.06617,4.06617,4.06617,4.22104,4.22104,4.22104,3.98212,3.98212,3.98212,4.10748,4.10748,4.10748,4.26238,4.26238,4.26238,3.98212,3.98212,3.98212,4.10748,4.10748,4.10748,4.26238,4.26238,4.26238,3.98212,3.98212,3.98212,4.10748,4.10748,4.10748,4.26238,4.26238,4.26238,4.02337,4.02337,4.02337,4.14879,4.14879,4.14879,4.30375,4.30375,4.30375,4.02337,4.02337,4.02337,4.14879,4.14879,4.14879,4.30375,4.30375,4.30375,4.02337,4.02337,4.02337,4.14879,4.14879,4.14879,4.30375,4.30375,4.30375
39,4.7048,4.14621,4.14621,4.14621,4.27176,4.27176,4.27176,4.42691,4.42691,4.42691,4.14621,4.14621,4.14621,4.27176,4.27176,4.27176,4.42691,4.42691,4.42691,4.14621,4.14621,4.14621,4.27176,4.27176,4.27176,4.42691,4.42691,4.42691,4.18951,4.18951,4.18951,4.31512,4.31512,4.31512,4.47029,4.47029,4.47029,4.18951,4.18951,4.18951,4.31512,4.31512,4.31512,4.47029,4.47029,4.47029,4.18951,4.18951,4.18951,4.31512,4.31512,4.31512,4.47029,4.47029,4.47029,4.23281,4.23281,4.23281,4.35849,4.35849,4.35849,4.51371,4.51371,4.51371,4.23281,4.23281,4.23281,4.35849,4.35849,4.35849,4.51371,4.51371,4.51371,4.23281,4.23281,4.23281,4.35849,4.35849,4.35849,4.51371,4.51371,4.51371
40,4.93043,4.35915,4.35915,4.35915,4.48493,4.48493,4.48493,4.64034,4.64034,4.64034,4.35915,4.35915,4.35915,4.48493,4.48493,4.48493,4.64034,4.64034,4.64034,4.35915,4.35915,4.35915,4.48493,4.48493,4.48493,4.64034,4.64034,4.64034,4.40458,4.40458,4.40458,4.53042,4.53042,4.53042,4.68586,4.68586,4.68586,4.40458,4.40458,4.40458,4.53042,4.53042,4.53042,4.68586,4.68586,4.68586,4.40458,4.40458,4.40458,4.53042,4.53042,4.53042,4.68586,4.68586,4.68586,4.45001,4.45001,4.45001,4.57592,4.57592,4.57592,4.7314,4.7314,4.7314,4.45001,4.45001,4.45001,4.57592,4.57592,4.57592,4.7314,4.7314,4.7314,4.45001,4.45001,4.45001,4.57592,4.57592,4.57592,4.7314,4.7314,4.7314
41,5.16414,4.57996,4.57996,4.57996,4.70596,4.70596,4.70596,4.86162,4.86162,4.86162,4.57996,4.57996,4.57996,4.70596,4.70596,4.70596,4.86162,4.86162,4.86162,4.57996,4.57996,4.57996,4.70596,4.70596,4.70596,4.86162,4.86162,4.86162,4.62759,4.62759,4.62759,4.75366,4.75366,4.75366,4.90934,4.90934,4.90934,4.62759,4.62759,4.62759,4.75366,4.75366,4.75366,4.90934,4.90934,4.90934,4.62759,4.62759,4.62759,4.75366,4.75366,4.75366,4.90934,4.90934,4.90934,4.67522,4.67522,4.67522,4.80136,4.80136,4.80136,4.95707,4.95707,4.95707,4.67522,4.67522,4.67522,4.80136,4.80136,4.80136,4.95707,4.95707,4.95707,4.67522,4.67522,4.67522,4.80136,4.80136,4.80136,4.95707,4.95707,4.95707
42,5.40621,4.80892,4.80892,4.80892,4.93513,4.93513,4.93513,5.09101,5.09101,5.09101,4.80892,4.80892,4.80892,4.93513,4.93513,4.93513,5.09101,5.09101,5.09101,4.80892,4.80892,4.80892,4.93513,4.93513,4.93513,5.09101,5.09101,5.09101,4.85883,4.85883,4.85883,4.98511,4.98511,4.98511,5.141,5.141,5.141,4.85883,4.85883,4.85883,4.98511,4.98511,4.98511,5.141,5.141,5.141,4.85883,4.85883,4.85883,4.98511,4.98511,4.98511,5.141,5.141,5.141,4.90874,4.90874,4.90874,5.03509,5.03509,5.03509,5.19102,5.19102,5.19102,4.90874,4.90874,4.90874,5.03509,5.03509,5.03509,5.19102,5.19102,5.19102,4.90874,4.90874,4.90874,5.03509,5.03509,5.03509,5.19102,5.19102,5.19102
43,5.65694,5.04631,5.04631,5.04631,5.17273,5.17273,5.17273,5.3288,5.3288,5.3288,5.04631,5.04631,5.04631,5.17273,5.17273,5.17273,5.3288,5.3288,5.3288,5.04631,5.04631,5.04631,5.17273,5.17273,5.17273,5.3288,5.3288,5.3288,5.09859,5.09859,5.09859,5.22507,5.22507,5.22507,5.38116,5.38116,5.38116,5.09859,5.09859,5.09859,5.22507,5.22507,5.22507,5.38116,5.38116,5.38116,5.09859,5.09859,5.09859,5.22507,5.22507,5.22507,5.38116,5.38116,5.38116,5.15086,5.15086,5.15086,5.27741,5.27741,5.27741,5.43354,5.43354,5.43354,5.15086,5.15086,5.15086,5.27741,5.27741,5.27741,5.43354,5.43354,5.43354,5.15086,5.15086,5.15086,5.27741,5.27741,5.27741,5.43354,5.43354,5.43354
44,5.91664,5.29243,5.29243,5.29243,5.41904,5.41904,5.41904,5.57532,5.57532,5.57532,5.29243,5.29243,5.29243,5.41904,5.41904,5.41904,5.57532,5.57532,5.57532,5.29243,5.29243,5.29243,5.41904,5.41904,5.41904,5.57532,5.57532,5.57532,5.34716,5.34716,5.34716,5.47383,5.47383,5.47383,5.63013,5.63013,5.63013,5.34716,5.34716,5.34716,5.47383,5.47383,5.47383,5.63013,5.63013,5.63013,5.34716,5.34716,5.34716,5.47383,5.47383,5.47383,5.63013,5.63013,5.63013,5.40189,5.40189,5.40189,5.52862,5.52862,5.52862,5.68496,5.68496,5.68496,5.40189,5.40189,5.40189,5.52862,5.52862,5.52862,5.68496,5.68496,5.68496,5.40189,5.40189,5.40189,5.52862,5.52862,5.52862,5.68496,5.68496,5.68496
45,6.18564,5.5476,5.5476,5.5476,5.67439,5.67439,5.67439,5.83088,5.83088,5.83088,5.5476,5.5476,5.5476,5.67439,5.67439,5.67439,5.83088,5.83088,5.83088,5.5476,5.5476,5.5476,5.67439,5.67439,5.67439,5.83088,5.83088,5.83088,5.60486,5.60486,5.60486,5.73172,5.73172,5.73172,5.88822,5.88822,5.88822,5.60486,5.60486,5.60486,5.73172,5.73172,5.73172,5.88822,5.88822,5.88822,5.60486,5.60486,5.60486,5.73172,5.73172,5.73172,5.88822,5.88822,5.88822,5.66214,5.66214,5.66214,5.78905,5.78905,5.78905,5.94559,5.94559,5.94559,5.66214,5.66214,5.66214,5.78905,5.78905,5.78905,5.94559,5.94559,5.94559,5.66214,5.66214,5.66214,5.78905,5.78905,5.78905,5.94559,5.94559,5.94559
46,6.46427,5.81213,5.81213,5.81213,5.9391,5.9391,5.9391,6.09578,6.09578,6.09578,5.81213,5.81213,5.81213,5.9391,5.9391,5.9391,6.09578,6.09578,6.09578,5.81213,5.81213,5.81213,5.9391,5.9391,5.9391,6.09578,6.09578,6.09578,5.87203,5.87203,5.87203,5.99906,5.99906,5.99906,6.15576,6.15576,6.15576,5.87203,5.87203,5.87203,5.99906,5.99906,5.99906,6.15576,6.15576,6.15576,5.87203,5.87203,5.87203,5.99906,5.99906,5.99906,6.15576,6.15576,6.15576,5.93194,5.93194,5.93194,6.05902,6.05902,6.05902,6.21575,6.21575,6.21575,5.93194,5.93194,5.93194,6.05902,6.05902,6.05902,6.21575,6.21575,6.21575,5.93194,5.93194,5.93194,6.05902,6.05902,6.05902,6.21575,6.21575,6.21575
47,6.75287,6.08636,6.08636,6.08636,6.2135,6.2135,6.2135,6.37037,6.37037,6.37037,6.08636,6.08636,6.08636,6.2135,6.2135,6.2135,6.37037,6.37037,6.37037,6.08636,6.08636,6.08636,6.2135,6.2135,6.2135,6.37037,6.37037,6.37037,6.14898,6.14898,6.14898,6.27619,6.27619,6.27619,6.43307,6.43307,6.43307,6.14898,6.14898,6.14898,6.27619,6.27619,6.27619,6.43307,6.43307,6.43307,6.14898,6.14898,6.14898,6.27619,6.27619,6.27619,6.43307,6.43307,6.43307,6.21162,6.21162,6.21162,6.33887,6.33887,6.33887,6.49579,6.49579,6.49579,6.21162,6.21162,6.21162,6.33887,6.33887,6.33887,6.49579,6.49579,6.49579,6.21162,6.21162,6.21162,6.33887,6.33887,6.33887,6.49579,6.49579,6.49579
48,7.05179,6.37064,6.37064,6.37064,6.49794,6.49794,6.49794,6.65499,6.65499,6.65499,6.37064,6.37064,6.37064,6.49794,6.49794,6.49794,6.65499,6.65499,6.65499,6.37064,6.37064,6.37064,6.49794,6.49794,6.49794,6.65499,6.65499,6.65499,6.43608,6.43608,6.43608,6.56345,6.56345,6.56345,6.72051,6.72051,6.72051,6.43608,6.43608,6.43608,6.56345,6.56345,6.56345,6.72051,6.72051,6.72051,6.43608,6.43608,6.43608,6.56345,6.56345,6.56345,6.72051,6.72051,6.72051,6.50155,6.50155,6.50155,6.62895,6.62895,6.62895,6.78606,6.78606,6.78606,6.50155,6.50155,6.50155,6.62895,6.62895,6.62895,6.78606,6.78606,6.78606,6.50155,6.50155,6.50155,6.62895,6.62895,6.62895,6.78606,6.78606,6.78606
49,7.36142,6.66531,6.66531,6.66531,6.79278,6.79278,6.79278,6.95,6.95,6.95,6.66531,6.66531,6.66531,6.79278,6.79278,6.79278,6.95,6.95,6.95,6.66531,6.66531,6.66531,6.79278,6.79278,6.79278,6.95,6.95,6.95,6.73368,6.73368,6.73368,6.86121,6.86121,6.86121,7.01844,7.01844,7.01844,6.73368,6.73368,6.73368,6.86121,6.86121,6.86121,7.01844,7.01844,7.01844,6.73368,6.73368,6.73368,6.86121,6.86121,6.86121,7.01844,7.01844,7.01844,6.80209,6.80209,6.80209,6.92964,6.92964,6.92964,7.08691,7.08691,7.08691,6.80209,6.80209,6.80209,6.92964,6.92964,6.92964,7.08691,7.08691,7.08691,6.80209,6.80209,6.80209,6.92964,6.92964,6.92964,7.08691,7.08691,7.08691
50,7.68212,6.97076,6.97076,6.97076,7.09838,7.09838,7.09838,7.25577,7.25577,7.25577,6.97076,6.97076,6.97076,7.09838,7.09838,7.09838,7.25577,7.25577,7.25577,6.97076,6.97076,6.97076,7.09838,7.09838,7.09838,7.25577,7.25577,7.25577,7.04216,7.04216,7.04216,7.16984,7.16984,7.16984,7.32724,7.32724,7.32724,7.04216,7.04216,7.04216,7.16984,7.16984,7.16984,7.32724,7.32724,7.32724,7.04216,7.04216,7.04216,7.16984,7.16984,7.16984,7.32724,7.32724,7.32724,7.1136,7.1136,7.1136,7.24129,7.24129,7.24129,7.39873,7.39873,7.39873,7.1136,7.1136,7.1136,7.24129,7.24129,7.24129,7.39873,7.39873,7.39873,7.1136,7.1136,7.1136,7.24129,7.24129,7.24129,7.39873,7.39873,7.39873
51,8.0143,7.28737,7.28737,7.28737,7.41513,7.41513,7.41513,7.57268,7.57268,7.57268,7.28737,7.28737,7.28737,7.41513,7.41513,7.41513,7.57268,7.57268,7.57268,7.28737,7.28737,7.28737,7.41513,7.41513,7.41513,7.57268,7.57268,7.57268,7.36191,7.36191,7.36191,7.48972,7.48972,7.48972,7.64729,7.64729,7.64729,7.36191,7.36191,7.36191,7.48972,7.48972,7.48972,7.64729,7.64729,7.64729,7.36191,7.36191,7.36191,7.48972,7.48972,7.48972,7.64729,7.64729,7.64729,7.43649,7.43649,7.43649,7.56432,7.56432,7.56432,7.72192,7.72192,7.72192,7.43649,7.43649,7.43649,7.56432,7.56432,7.56432,7.72192,7.72192,7.72192,7.43649,7.43649,7.43649,7.56432,7.56432,7.56432,7.72192,7.72192,7.72192
52,8.35837,7.61553,7.61553,7.61553,7.74343,7.74343,7.74343,7.90113,7.90113,7.90113,7.61553,7.61553,7.61553,7.74343,7.74343,7.74343,7.90113,7.90113,7.90113,7.61553,7.61553,7.61553,7.74343,7.74343,7.74343,7.90113,7.90113,7.90113,7.69332,7.69332,7.69332,7.82127,7.82127,7.82127,7.97899,7.97899,7.97899,7.69332,7.69332,7.69332,7.82127,7.82127,7.82127,7.97899,7.97899,7.97899,7.69332,7.69332,7.69332,7.82127,7.82127,7.82127,7.97899,7.97899,7.97899,7.77114,7.77114,7.77114,7.89912,7.89912,7.89912,8.05687,8.05687,8.05687,7.77114,7.77114,7.77114,7.89912,7.89912,7.89912,8.05687,8.05687,8.05687,7.77114,7.77114,7.77114,7.89912,7.89912,7.89912,8.05687,8.05687,8.05687
53,8.71476,7.95559,7.95559,7.95559,8.08368,8.08368,8.08368,8.24153,8.24153,8.24153,7.95559,7.95559,7.95559,8.08368,8.08368,8.08368,8.24153,8.24153,8.24153,7.95559,7.95559,7.95559,8.08368,8.08368,8.08368,8.24153,8.24153,8.24153,8.03674,8.03674,8.03674,8.1649,8.1649,8.1649,8.32276,8.32276,8.32276,8.03674,8.03674,8.03674,8.1649,8.1649,8.1649,8.32276,8.32276,8.32276,8.03674,8.03674,8.03674,8.1649,8.1649,8.1649,8.32276,8.32276,8.32276,8.11792,8.11792,8.11792,8.24611,8.24611,8.24611,8.40401,8.40401,8.40401,8.11792,8.11792,8.11792,8.24611,8.24611,8.24611,8.40401,8.40401,8.40401,8.11792,8.11792,8.11792,8.24611,8.24611,8.24611,8.40401,8.40401,8.40401
54,9.08389,8.30802,8.30802,8.30802,8.43632,8.43632,8.43632,8.59431,8.59431,8.59431,8.30802,8.30802,8.30802,8.43632,8.43632,8.43632,8.59431,8.59431,8.59431,8.30802,8.30802,8.30802,8.43632,8.43632,8.43632,8.59431,8.59431,8.59431,8.39266,8.39266,8.39266,8.52102,8.52102,8.52102,8.67902,8.67902,8.67902,8.39266,8.39266,8.39266,8.52102,8.52102,8.52102,8.67902,8.67902,8.67902,8.39266,8.39266,8.39266,8.52102,8.52102,8.52102,8.67902,8.67902,8.67902,8.47734,8.47734,8.47734,8.60572,8.60572,8.60572,8.76376,8.76376,8.76376,8.47734,8.47734,8.47734,8.60572,8.60572,8.60572,8.76376,8.76376,8.76376,8.47734,8.47734,8.47734,8.60572,8.60572,8.60572,8.76376,8.76376,8.76376
55,9.46624,8.67332,8.67332,8.67332,8.80177,8.80177,8.80177,8.9599,8.9599,8.9599,8.67332,8.67332,8.67332,8.80177,8.80177,8.80177,8.9599,8.9599,8.9599,8.67332,8.67332,8.67332,8.80177,8.80177,8.80177,8.9599,8.9599,8.9599,8.76159,8.76159,8.76159,8.89008,8.89008,8.89008,9.04823,9.04823,9.04823,8.76159,8.76159,8.76159,8.89008,8.89008,8.89008,9.04823,9.04823,9.04823,8.76159,8.76159,8.76159,8.89008,8.89008,8.89008,9.04823,9.04823,9.04823,8.84988,8.84988,8.84988,8.97839,8.97839,8.97839,9.13657,9.13657,9.13657,8.84988,8.84988,8.84988,8.97839,8.97839,8.97839,9.13657,9.13657,9.13657,8.84988,8.84988,8.84988,8.97839,8.97839,8.97839,9.13657,9.13657,9.13657
56,9.86227,9.05191,9.05191,9.05191,9.1805,9.1805,9.1805,9.33877,9.33877,9.33877,9.05191,9.05191,9.05191,9.1805,9.1805,9.1805,9.33877,9.33877,9.33877,9.05191,9.05191,9.05191,9.1805,9.1805,9.1805,9.33877,9.33877,9.33877,9.14393,9.14393,9.14393,9.27255,9.27255,9.27255,9.43083,9.43083,9.43083,9.14393,9.14393,9.14393,9.27255,9.27255,9.27255,9.43083,9.43083,9.43083,9.14393,9.14393,9.14393,9.27255,9.27255,9.27255,9.43083,9.43083,9.43083,9.23597,9.23597,9.23597,9.3646,9.3646,9.3646,9.52292,9.52292,9.52292,9.23597,9.23597,9.23597,9.3646,9.3646,9.3646,9.52292,9.52292,9.52292,9.23597,9.23597,9.23597,9.3646,9.3646,9.3646,9.52292,9.52292,9.52292
57,10.2725,9.44428,9.44428,9.44428,9.57299,9.57299,9.57299,9.73139,9.73139,9.73139,9.44428,9.44428,9.44428,9.57299,9.57299,9.57299,9.73139,9.73139,9.73139,9.44428,9.44428,9.44428,9.57299,9.57299,9.57299,9.73139,9.73139,9.73139,9.54018,9.54018,9.54018,9.66892,9.66892,9.66892,9.82733,9.82733,9.82733,9.54018,9.54018,9.54018,9.66892,9.66892,9.66892,9.82733,9.82733,9.82733,9.54018,9.54018,9.54018,9.66892,9.66892,9.66892,9.82733,9.82733,9.82733,9.6361,9.6361,9.6361,9.76484,9.76484,9.76484,9.9233,9.9233,9.9233,9.6361,9.6361,9.6361,9.76484,9.76484,9.76484,9.9233,9.9233,9.9233,9.6361,9.6361,9.6361,9.76484,9.76484,9.76484,9.9233,9.9233,9.9233
58,10.6974,9.8509,9.8509,9.8509,9.97973,9.97973,9.97973,10.1383,10.1383,10.1383,9.8509,9.8509,9.8509,9.97973,9.97973,9.97973,10.1383,10.1383,10.1383,9.8509,9.8509,9.8509,9.97973,9.97973,9.97973,10.1383,10.1383,10.1383,9.95083,9.95083,9.95083,10.0797,10.0797,10.0797,10.2382,10.2382,10.2382,9.95083,9.95083,9.95083,10.0797,10.0797,10.0797,10.2382,10.2382,10.2382,9.95083,9.95083,9.95083,10.0797,10.0797,10.0797,10.2382,10.2382,10.2382,10.0508,10.0508,10.0508,10.1796,10.1796,10.1796,10.3382,10.3382,10.3382,10.0508,10.0508,10.0508,10.1796,10.1796,10.1796,10.3382,10.3382,10.3382,10.0508,10.0508,10.0508,10.1796,10.1796,10.1796,10.3382,10.3382,10.3382
59,11.1374,10.2723,10.2723,10.2723,10.4012,10.4012,10.4012,10.5599,10.5599,10.5599,10.2723,10.2723,10.2723,10.4012,10.4012,10.4012,10.5599,10.5599,10.5599,10.2723,10.2723,10.2723,10.4012,10.4012,10.4012,10.5599,10.5599,10.5599,10.3764,10.3764,10.3764,10.5053,10.5053,10.5053,10.664,10.664,10.664,10.3764,10.3764,10.3764,10.5053,10.5053,10.5053,10.664,10.664,10.664,10.3764,10.3764,10.3764,10.5053,10.5053,10.5053,10.664,10.664,10.664,10.4805,10.4805,10.4805,10.6094,10.6094,10.6094,10.7681,10.7681,10.7681,10.4805,10.4805,10.4805,10.6094,10.6094,10.6094,10.7681,10.7681,10.7681,10.4805,10.4805,10.4805,10.6094,10.6094,10.6094,10.7681,10.7681,10.7681
60,11.5933,10.709,10.709,10.709,10.838,10.838,10.838,10.9967,10.9967,10.9967,10.709,10.709,10.709,10.838,10.838,10.838,10.9967,10.9967,10.9967,10.709,10.709,10.709,10.838,10.838,10.838,10.9967,10.9967,10.9967,10.8174,10.8174,10.8174,10.9464,10.9464,10.9464,11.1051,11.1051,11.1051,10.8174,10.8174,10.8174,10.9464,10.9464,10.9464,11.1051,11.1051,11.1051,10.8174,10.8174,10.8174,10.9464,10.9464,10.9464,11.1051,11.1051,11.1051,10.9257,10.9257,10.9257,11.0548,11.0548,11.0548,11.2136,11.2136,11.2136,10.9257,10.9257,10.9257,11.0548,11.0548,11.0548,11.2136,11.2136,11.2136,10.9257,10.9257,10.9257,11.0548,11.0548,11.0548,11.2136,11.2136,11.2136
61,12.0654,11.1614,11.1614,11.1614,11.2905,11.2905,11.2905,11.4494,11.4494,11.4494,11.1614,11.1614,11.1614,11.2905,11.2905,11.2905,11.4494,11.4494,11.4494,11.1614,11.1614,11.1614,11.2905,11.2905,11.2905,11.4494,11.4494,11.4494,11.2742,11.2742,11.2742,11.4033,11.4033,11.4033,11.5622,11.5622,11.5622,11.2742,11.2742,11.2742,11.4033,11.4033,11.4033,11.5622,11.5622,11.5622,11.2742,11.2742,11.2742,11.4033,11.4033,11.4033,11.5622,11.5622,11.5622,11.3871,11.3871,11.3871,11.5162,11.5162,11.5162,11.6751,11.6751,11.6751,11.3871,11.3871,11.3871,11.5162,11.5162,11.5162,11.6751,11.6751,11.6751,11.3871,11.3871,11.3871,11.5162,11.5162,11.5162,11.6751,11.6751,11.6751
