gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
62,12.5545,11.6866,11.6866,11.6866,10.6916,11.7024,11.8161,10.1549,10.1781,10.8505,11.6866,11.6866,11.6866,10.6916,11.7024,11.8161,10.1549,10.1781,10.8505,11.6866,11.6866,11.6866,10.6916,11.7024,11.8161,10.1549,10.1781,10.8505,11.6866,11.6866,11.6866,11.8438,11.82,11.8161,12.0124,12.012,12.0029,11.6866,11.6866,11.6866,11.8438,11.82,11.8161,12.0124,12.012,12.0029,11.6866,11.6866,11.6866,11.8438,11.82,11.8161,12.0124,12.012,12.0029,11.6866,11.6866,11.6866,12.9972,11.9376,11.8161,13.8736,13.8496,13.1566,11.6866,11.6866,11.6866,12.9972,11.9376,11.8161,13.8736,13.8496,13.1566,11.6866,11.6866,11.6866,12.9972,11.9376,11.8161,13.8736,13.8496,13.1566
63,13.061,12.1754,12.1754,12.1754,11.1588,12.1867,12.305,10.5942,10.5942,11.2937,12.1754,12.1754,12.1754,11.1588,12.1867,12.305,10.5942,10.5942,11.2937,12.1754,12.1754,12.1754,11.1588,12.1867,12.305,10.5942,10.5942,11.2937,12.1754,12.1754,12.1754,12.3335,12.3091,12.305,12.5031,12.5031,12.4931,12.1754,12.1754,12.1754,12.3335,12.3091,12.305,12.5031,12.5031,12.4931,12.1754,12.1754,12.1754,12.3335,12.3091,12.305,12.5031,12.5031,12.4931,12.1754,12.1754,12.1754,13.5095,12.4315,12.305,14.4157,14.4157,13.6939,12.1754,12.1754,12.1754,13.5095,12.4315,12.305,14.4157,14.4157,13.6939,12.1754,12.1754,12.1754,13.5095,12.4315,12.305,14.4157,14.4157,13.6939
64,13.5857,12.6819,12.6819,12.6819,11.644,12.6885,12.8116,11.0254,11.0504,11.778,12.6819,12.6819,12.6819,11.644,12.6885,12.8116,11.0254,11.0504,11.778,12.6819,12.6819,12.6819,11.644,12.6885,12.8116,11.0254,11.0504,11.778,12.6819,12.6819,12.6819,12.841,12.8159,12.8116,13.012,13.0116,13.0007,12.6819,12.6819,12.6819,12.841,12.8159,12.8116,13.012,13.0116,13.0007,12.6819,12.6819,12.6819,12.841,12.8159,12.8116,13.012,13.0116,13.0007,12.6819,12.6819,12.6819,14.0393,12.9433,12.8116,15.0023,14.9764,14.2247,12.6819,12.6819,12.6819,14.0393,12.9433,12.8116,15.0023,14.9764,14.2247,12.6819,12.6819,12.6819,14.0393,12.9433,12.8116,15.0023,14.9764,14.2247
65,14.1292,13.2068,13.2068,13.2068,12.148,13.2084,13.3366,11.4983,11.6028,12.281,13.2068,13.2068,13.2068,12.148,13.2084,13.3366,11.4983,11.6028,12.281,13.2068,13.2068,13.2068,12.148,13.2084,13.3366,11.4983,11.6028,12.281,13.2068,13.2068,13.2068,13.3669,13.341,13.3366,13.5389,13.5375,13.5267,13.2068,13.2068,13.2068,13.3669,13.341,13.3366,13.5389,13.5375,13.5267,13.2068,13.2068,13.2068,13.3669,13.341,13.3366,13.5389,13.5375,13.5267,13.2068,13.2068,13.2068,14.5871,13.4735,13.3366,15.5832,15.4754,14.7737,13.2068,13.2068,13.2068,14.5871,13.4735,13.3366,15.5832,15.4754,14.7737,13.2068,13.2068,13.2068,14.5871,13.4735,13.3366,15.5832,15.4754,14.7737
66,14.6921,13.7507,13.7507,13.7507,12.6714,13.7471,13.8806,12.0983,12.2072,12.8307,13.7507,13.7507,13.7507,12.6714,13.7471,13.8806,12.0983,12.2072,12.8307,13.7507,13.7507,13.7507,12.6714,13.7471,13.8806,12.0983,12.2072,12.8307,13.7507,13.7507,13.7507,13.9119,13.885,13.8806,14.0834,14.082,14.0714,13.7507,13.7507,13.7507,13.9119,13.885,13.8806,14.0834,14.082,14.0714,13.7507,13.7507,13.7507,13.9119,13.885,13.8806,14.0834,14.082,14.0714,13.7507,13.7507,13.7507,15.1535,14.0228,13.8806,16.0717,15.9596,15.3132,13.7507,13.7507,13.7507,15.1535,14.0228,13.8806,16.0717,15.9596,15.3132,13.7507,13.7507,13.7507,15.1535,14.0228,13.8806,16.0717,15.9596,15.3132
67,15.2751,14.3143,14.3143,14.3143,13.1866,14.3053,14.4443,12.6978,12.6978,13.346,14.3143,14.3143,14.3143,13.1866,14.3053,14.4443,12.6978,12.6978,13.346,14.3143,14.3143,14.3143,13.1866,14.3053,14.4443,12.6978,12.6978,13.346,14.3143,14.3143,14.3143,14.4769,14.4487,14.4443,14.6479,14.6479,14.6365,14.3143,14.3143,14.3143,14.4769,14.4487,14.4443,14.6479,14.6479,14.6365,14.3143,14.3143,14.3143,14.4769,14.4487,14.4443,14.6479,14.6479,14.6365,14.3143,14.3143,14.3143,15.7681,14.5921,14.4443,16.6008,16.6008,15.928,14.3143,14.3143,14.3143,15.7681,14.5921,14.4443,16.6008,16.6008,15.928,14.3143,14.3143,14.3143,15.7681,14.5921,14.4443,16.6008,16.6008,15.928
68,15.879,14.8983,14.8983,14.8983,13.7499,14.8838,15.0284,13.2356,13.2356,13.88,14.8983,14.8983,14.8983,13.7499,14.8838,15.0284,13.2356,13.2356,13.88,14.8983,14.8983,14.8983,13.7499,14.8838,15.0284,13.2356,13.2356,13.88,14.8983,14.8983,14.8983,15.0616,15.0329,15.0284,15.2338,15.2338,15.222,14.8983,14.8983,14.8983,15.0616,15.0329,15.0284,15.2338,15.2338,15.222,14.8983,14.8983,14.8983,15.0616,15.0329,15.0284,15.2338,15.2338,15.222,14.8983,14.8983,14.8983,16.3745,15.182,15.0284,17.2349,17.2349,16.5651,14.8983,14.8983,14.8983,16.3745,15.182,15.0284,17.2349,17.2349,16.5651,14.8983,14.8983,14.8983,16.3745,15.182,15.0284,17.2349,17.2349,16.5651
69,16.5045,15.5035,15.5035,15.5035,14.3041,15.4831,15.6336,13.7943,13.825,14.4638,15.5035,15.5035,15.5035,14.3041,15.4831,15.6336,13.7943,13.825,14.4638,15.5035,15.5035,15.5035,14.3041,15.4831,15.6336,13.7943,13.825,14.4638,15.5035,15.5035,15.5035,15.6681,15.6381,15.6336,15.841,15.8406,15.828,15.5035,15.5035,15.5035,15.6681,15.6381,15.6336,15.841,15.8406,15.828,15.5035,15.5035,15.5035,15.6681,15.6381,15.6336,15.841,15.8406,15.828,15.5035,15.5035,15.5035,17.0333,15.7932,15.6336,17.8906,17.859,17.1934,15.5035,15.5035,15.5035,17.0333,15.7932,15.6336,17.8906,17.859,17.1934,15.5035,15.5035,15.5035,17.0333,15.7932,15.6336,17.8906,17.859,17.1934
70,17.1525,16.1305,16.1305,16.1305,14.8785,16.1041,16.2607,14.3745,14.4063,15.0383,16.1305,16.1305,16.1305,14.8785,16.1041,16.2607,14.3745,14.4063,15.0383,16.1305,16.1305,16.1305,14.8785,16.1041,16.2607,14.3745,14.4063,15.0383,16.1305,16.1305,16.1305,16.2966,16.2653,16.2607,16.4701,16.4697,16.4566,16.1305,16.1305,16.1305,16.2966,16.2653,16.2607,16.4701,16.4697,16.4566,16.1305,16.1305,16.1305,16.2966,16.2653,16.2607,16.4701,16.4697,16.4566,16.1305,16.1305,16.1305,17.7159,16.4265,16.2607,18.5685,18.5356,17.876,16.1305,16.1305,16.1305,17.7159,16.4265,16.2607,18.5685,18.5356,17.876,16.1305,16.1305,16.1305,17.7159,16.4265,16.2607,18.5685,18.5356,17.876
71,17.8236,16.7802,16.7802,16.7802,15.5065,16.7152,16.9104,14.977,14.977,15.6664,16.7802,16.7802,16.7802,15.5065,16.7152,16.9104,14.977,14.977,15.6664,16.7802,16.7802,16.7802,15.5065,16.7152,16.9104,14.977,14.977,15.6664,16.7802,16.7802,16.7802,16.9471,16.9162,16.9104,17.1219,17.1219,17.1072,16.7802,16.7802,16.7802,16.9471,16.9162,16.9104,17.1219,17.1219,17.1072,16.7802,16.7802,16.7802,16.9471,16.9162,16.9104,17.1219,17.1219,17.1072,16.7802,16.7802,16.7802,18.3889,17.1173,16.9104,19.2694,19.2694,18.5491,16.7802,16.7802,16.7802,18.3889,17.1173,16.9104,19.2694,19.2694,18.5491,16.7802,16.7802,16.7802,18.3889,17.1173,16.9104,19.2694,19.2694,18.5491
72,18.5187,17.4533,17.4533,17.4533,16.1245,17.3806,17.5837,15.6025,15.6025,16.2844,17.4533,17.4533,17.4533,16.1245,17.3806,17.5837,15.6025,15.6025,16.2844,17.4533,17.4533,17.4533,16.1245,17.3806,17.5837,15.6025,15.6025,16.2844,17.4533,17.4533,17.4533,17.6218,17.5895,17.5837,17.7971,17.7971,17.782,17.4533,17.4533,17.4533,17.6218,17.5895,17.5837,17.7971,17.7971,17.782,17.4533,17.4533,17.4533,17.6218,17.5895,17.5837,17.7971,17.7971,17.782,17.4533,17.4533,17.4533,19.1203,17.7985,17.5837,19.994,19.994,19.2806,17.4533,17.4533,17.4533,19.1203,17.7985,17.5837,19.994,19.994,19.2806,17.4533,17.4533,17.4533,19.1203,17.7985,17.5837,19.994,19.994,19.2806
73,19.2387,18.1508,18.1508,18.1508,16.7648,18.07,18.2812,16.2165,16.2165,16.9248,18.1508,18.1508,18.1508,16.7648,18.07,18.2812,16.2165,16.2165,16.9248,18.1508,18.1508,18.1508,16.7648,18.07,18.2812,16.2165,16.2165,16.9248,18.1508,18.1508,18.1508,18.3209,18.2872,18.2812,18.4971,18.4971,18.4811,18.1508,18.1508,18.1508,18.3209,18.2872,18.2812,18.4971,18.4971,18.4811,18.1508,18.1508,18.1508,18.3209,18.2872,18.2812,18.4971,18.4971,18.4811,18.1508,18.1508,18.1508,19.8782,18.5043,18.2812,20.7804,20.7804,20.0385,18.1508,18.1508,18.1508,19.8782,18.5043,18.2812,20.7804,20.7804,20.0385,18.1508,18.1508,18.1508,19.8782,18.5043,18.2812,20.7804,20.7804,20.0385
74,19.9844,18.8735,18.8735,18.8735,17.4652,18.748,19.004,16.8895,16.8895,17.6254,18.8735,18.8735,18.8735,17.4652,18.748,19.004,16.8895,16.8895,17.6254,18.8735,18.8735,18.8735,17.4652,18.748,19.004,16.8895,16.8895,17.6254,18.8735,18.8735,18.8735,19.0445,19.0112,19.004,19.2219,19.2219,19.2048,18.8735,18.8735,18.8735,19.0445,19.0112,19.004,19.2219,19.2219,19.2048,18.8735,18.8735,18.8735,19.0445,19.0112,19.004,19.2219,19.2219,19.2048,18.8735,18.8735,18.8735,20.6249,19.2744,19.004,21.5566,21.5566,20.7854,18.8735,18.8735,18.8735,20.6249,19.2744,19.004,21.5566,21.5566,20.7854,18.8735,18.8735,18.8735,20.6249,19.2744,19.004,21.5566,21.5566,20.7854
75,20.7569,19.6223,19.6223,19.6223,18.154,19.4867,19.7528,17.5502,17.5502,18.3143,19.6223,19.6223,19.6223,18.154,19.4867,19.7528,17.5502,17.5502,18.3143,19.6223,19.6223,19.6223,18.154,19.4867,19.7528,17.5502,17.5502,18.3143,19.6223,19.6223,19.6223,19.7949,19.7601,19.7528,19.9735,19.9735,19.9553,19.6223,19.6223,19.6223,19.7949,19.7601,19.7528,19.9735,19.9735,19.9553,19.6223,19.6223,19.6223,19.7949,19.7601,19.7528,19.9735,19.9735,19.9553,19.6223,19.6223,19.6223,21.437,20.0336,19.7528,22.3992,22.3992,21.5975,19.6223,19.6223,19.6223,21.437,20.0336,19.7528,22.3992,22.3992,21.5975,19.6223,19.6223,19.6223,21.437,20.0336,19.7528,22.3992,22.3992,21.5975
76,21.557,20.3981,20.3981,20.3981,18.9076,20.252,20.5286,18.2348,18.2744,19.068,20.3981,20.3981,20.3981,18.9076,20.252,20.5286,18.2348,18.2744,19.068,20.3981,20.3981,20.3981,18.9076,20.252,20.5286,18.2348,18.2744,19.068,20.3981,20.3981,20.3981,20.5718,20.5361,20.5286,20.7522,20.7515,20.7322,20.3981,20.3981,20.3981,20.5718,20.5361,20.5286,20.7522,20.7515,20.7322,20.3981,20.3981,20.3981,20.5718,20.5361,20.5286,20.7522,20.7515,20.7322,20.3981,20.3981,20.3981,22.2369,20.8202,20.5286,23.2723,23.2307,22.3975,20.3981,20.3981,20.3981,22.2369,20.8202,20.5286,23.2723,23.2307,22.3975,20.3981,20.3981,20.3981,22.2369,20.8202,20.5286,23.2723,23.2307,22.3975
77,22.3857,21.2018,21.2018,21.2018,19.6488,21.0449,21.3324,18.9853,18.9853,19.8092,21.2018,21.2018,21.2018,19.6488,21.0449,21.3324,18.9853,18.9853,19.8092,21.2018,21.2018,21.2018,19.6488,21.0449,21.3324,18.9853,18.9853,19.8092,21.2018,21.2018,21.2018,21.3773,21.34,21.3324,21.5584,21.5584,21.5378,21.2018,21.2018,21.2018,21.3773,21.34,21.3324,21.5584,21.5584,21.5378,21.2018,21.2018,21.2018,21.3773,21.34,21.3324,21.5584,21.5584,21.5378,21.2018,21.2018,21.2018,23.1069,21.6351,21.3324,24.1336,24.1336,23.2676,21.2018,21.2018,21.2018,23.1069,21.6351,21.3324,24.1336,24.1336,23.2676,21.2018,21.2018,21.2018,23.1069,21.6351,21.3324,24.1336,24.1336,23.2676
78,23.2441,22.0346,22.0346,22.0346,20.4594,21.8665,22.1653,19.7218,19.7645,20.6199,22.0346,22.0346,22.0346,20.4594,21.8665,22.1653,19.7218,19.7645,20.6199,22.0346,22.0346,22.0346,20.4594,21.8665,22.1653,19.7218,19.7645,20.6199,22.0346,22.0346,22.0346,22.2112,22.1729,22.1653,22.3943,22.3934,22.3718,22.0346,22.0346,22.0346,22.2112,22.1729,22.1653,22.3943,22.3934,22.3718,22.0346,22.0346,22.0346,22.2112,22.1729,22.1653,22.3943,22.3934,22.3718,22.0346,22.0346,22.0346,23.9637,22.4795,22.1653,25.0692,25.0245,24.1244,22.0346,22.0346,22.0346,23.9637,22.4795,22.1653,25.0692,25.0245,24.1244,22.0346,22.0346,22.0346,23.9637,22.4795,22.1653,25.0692,25.0245,24.1244
79,24.1332,22.8973,22.8973,22.8973,21.2566,22.6735,23.0281,20.5293,20.5293,21.4172,22.8973,22.8973,22.8973,21.2566,22.6735,23.0281,20.5293,20.5293,21.4172,22.8973,22.8973,22.8973,21.2566,22.6735,23.0281,20.5293,20.5293,21.4172,22.8973,22.8973,22.8973,23.0759,23.0372,23.0281,23.2595,23.2595,23.2365,22.8973,22.8973,22.8973,23.0759,23.0372,23.0281,23.2595,23.2595,23.2365,22.8973,22.8973,22.8973,23.0759,23.0372,23.0281,23.2595,23.2595,23.2365,22.8973,22.8973,22.8973,24.8958,23.401,23.0281,25.9919,25.9919,25.0565,22.8973,22.8973,22.8973,24.8958,23.401,23.0281,25.9919,25.9919,25.0565,22.8973,22.8973,22.8973,24.8958,23.401,23.0281,25.9919,25.9919,25.0565
80,25.0541,23.7912,23.7912,23.7912,22.1287,23.5536,23.922,21.3217,21.3678,22.2433,23.7912,23.7912,23.7912,22.1287,23.5536,23.922,21.3217,21.3678,22.2433,23.7912,23.7912,23.7912,22.1287,23.5536,23.922,21.3217,21.3678,22.2433,23.7912,23.7912,23.7912,23.9706,23.9313,23.922,24.1569,24.1557,24.1324,23.7912,23.7912,23.7912,23.9706,23.9313,23.922,24.1569,24.1557,24.1324,23.7912,23.7912,23.7912,23.9706,23.9313,23.922,24.1569,24.1557,24.1324,23.7912,23.7912,23.7912,25.8135,24.3091,23.922,26.9943,26.9461,26.0223,23.7912,23.7912,23.7912,25.8135,24.3091,23.922,26.9943,26.9461,26.0223,23.7912,23.7912,23.7912,25.8135,24.3091,23.922,26.9943,26.9461,26.0223
81,26.008,24.7173,24.7173,24.7173,23.2251,24.4654,24.8481,22.1905,22.2383,23.1469,24.7173,24.7173,24.7173,23.2251,24.4654,24.8481,22.1905,22.2383,23.1469,24.7173,24.7173,24.7173,23.2251,24.4654,24.8481,22.1905,22.2383,23.1469,24.7173,24.7173,24.7173,24.8924,24.8576,24.8481,25.0855,25.0842,25.0595,24.7173,24.7173,24.7173,24.8924,24.8576,24.8481,25.0855,25.0842,25.0595,24.7173,24.7173,24.7173,24.8924,24.8576,24.8481,25.0855,25.0842,25.0595,24.7173,24.7173,24.7173,26.5603,25.2498,24.8481,27.9828,27.9324,26.973,24.7173,24.7173,24.7173,26.5603,25.2498,24.8481,27.9828,27.9324,26.973,24.7173,24.7173,24.7173,26.5603,25.2498,24.8481,27.9828,27.9324,26.973
82,26.996,25.6767,25.6767,25.6767,24.1722,25.4101,25.8076,23.0926,23.3905,24.0354,25.6767,25.6767,25.6767,24.1722,25.4101,25.8076,23.0926,23.3905,24.0354,25.6767,25.6767,25.6767,24.1722,25.4101,25.8076,23.0926,23.3905,24.0354,25.6767,25.6767,25.6767,25.8522,25.8172,25.8076,26.0474,26.0391,26.0211,25.6767,25.6767,25.6767,25.8522,25.8172,25.8076,26.0474,26.0391,26.0211,25.6767,25.6767,25.6767,25.8522,25.8172,25.8076,26.0474,26.0391,26.0211,25.6767,25.6767,25.6767,27.5329,26.2245,25.8076,29.0046,28.6895,28.0076,25.6767,25.6767,25.6767,27.5329,26.2245,25.8076,29.0046,28.6895,28.0076,25.6767,25.6767,25.6767,27.5329,26.2245,25.8076,29.0046,28.6895,28.0076
83,28.0193,26.6707,26.6707,26.6707,25.1553,26.3374,26.8016,24.2352,24.2867,25.0074,26.6707,26.6707,26.6707,25.1553,26.3374,26.8016,24.2352,24.2867,25.0074,26.6707,26.6707,26.6707,25.1553,26.3374,26.8016,24.2352,24.2867,25.0074,26.6707,26.6707,26.6707,26.8466,26.813,26.8016,27.0379,27.0365,27.016,26.6707,26.6707,26.6707,26.8466,26.813,26.8016,27.0379,27.0365,27.016,26.6707,26.6707,26.6707,26.8466,26.813,26.8016,27.0379,27.0365,27.016,26.6707,26.6707,26.6707,28.5384,27.2886,26.8016,29.8427,29.788,29.0255,26.6707,26.6707,26.6707,28.5384,27.2886,26.8016,29.8427,29.788,29.0255,26.6707,26.6707,26.6707,28.5384,27.2886,26.8016,29.8427,29.788,29.0255
84,29.0793,27.7004,27.7004,27.7004,26.1226,27.3494,27.8314,25.2153,25.2686,26.1767,27.7004,27.7004,27.7004,26.1226,27.3494,27.8314,25.2153,25.2686,26.1767,27.7004,27.7004,27.7004,26.1226,27.3494,27.8314,25.2153,25.2686,26.1767,27.7004,27.7004,27.7004,27.8781,27.843,27.8314,28.0698,28.0681,28.042,27.7004,27.7004,27.7004,27.8781,27.843,27.8314,28.0698,28.0681,28.042,27.7004,27.7004,27.7004,27.8781,27.843,27.8314,28.0698,28.0681,28.042,27.7004,27.7004,27.7004,29.6342,28.3367,27.8314,30.9261,30.8694,29.9081,27.7004,27.7004,27.7004,29.6342,28.3367,27.8314,30.9261,30.8694,29.9081,27.7004,27.7004,27.7004,29.6342,28.3367,27.8314,30.9261,30.8694,29.9081
85,30.1773,28.7672,28.7672,28.7672,27.1246,28.3978,28.8982,26.2326,26.2881,27.1747,28.7672,28.7672,28.7672,27.1246,28.3978,28.8982,26.2326,26.2881,27.1747,28.7672,28.7672,28.7672,27.1246,28.3978,28.8982,26.2326,26.2881,27.1747,28.7672,28.7672,28.7672,28.9468,28.9101,28.8982,29.1385,29.1368,29.1108,28.7672,28.7672,28.7672,28.9468,28.9101,28.8982,29.1385,29.1368,29.1108,28.7672,28.7672,28.7672,28.9468,28.9101,28.8982,29.1385,29.1368,29.1108,28.7672,28.7672,28.7672,30.7694,29.4226,28.8982,32.0463,31.9871,31.0478,28.7672,28.7672,28.7672,30.7694,29.4226,28.8982,32.0463,31.9871,31.0478,28.7672,28.7672,28.7672,30.7694,29.4226,28.8982,32.0463,31.9871,31.0478
86,31.3145,29.8724,29.8724,29.8724,28.1627,29.4839,30.0034,27.2889,27.2889,28.266,29.8724,29.8724,29.8724,28.1627,29.4839,30.0034,27.2889,27.2889,28.266,29.8724,29.8724,29.8724,28.1627,29.4839,30.0034,27.2889,27.2889,28.266,29.8724,29.8724,29.8724,30.0539,30.0157,30.0034,30.2457,30.2457,30.2165,29.8724,29.8724,29.8724,30.0539,30.0157,30.0034,30.2457,30.2457,30.2165,29.8724,29.8724,29.8724,30.0539,30.0157,30.0034,30.2457,30.2457,30.2165,29.8724,29.8724,29.8724,31.9455,30.5475,30.0034,33.204,33.204,32.1676,29.8724,29.8724,29.8724,31.9455,30.5475,30.0034,33.204,33.204,32.1676,29.8724,29.8724,29.8724,31.9455,30.5475,30.0034,33.204,33.204,32.1676
87,32.4924,31.0174,31.0174,31.0174,29.2382,30.6091,31.1484,28.3259,28.3852,29.3394,31.0174,31.0174,31.0174,29.2382,30.6091,31.1484,28.3259,28.3852,29.3394,31.0174,31.0174,31.0174,29.2382,30.6091,31.1484,28.3259,28.3852,29.3394,31.0174,31.0174,31.0174,31.2007,31.1609,31.1484,31.3945,31.3922,31.3636,31.0174,31.0174,31.0174,31.2007,31.1609,31.1484,31.3945,31.3922,31.3636,31.0174,31.0174,31.0174,31.2007,31.1609,31.1484,31.3945,31.3922,31.3636,31.0174,31.0174,31.0174,33.1638,31.7129,31.1484,34.4647,34.4008,33.3885,31.0174,31.0174,31.0174,33.1638,31.7129,31.1484,34.4647,34.4008,33.3885,31.0174,31.0174,31.0174,33.1638,31.7129,31.1484,34.4647,34.4008,33.3885
88,33.7125,32.2035,32.2035,32.2035,30.3523,31.7129,32.3345,29.4002,29.4616,30.4514,32.2035,32.2035,32.2035,30.3523,31.7129,32.3345,29.4002,29.4616,30.4514,32.2035,32.2035,32.2035,30.3523,31.7129,32.3345,29.4002,29.4616,30.4514,32.2035,32.2035,32.2035,32.3888,32.3492,32.3345,32.5846,32.5821,32.552,32.2035,32.2035,32.2035,32.3888,32.3492,32.3345,32.5846,32.5821,32.552,32.2035,32.2035,32.2035,32.3888,32.3492,32.3345,32.5846,32.5821,32.552,32.2035,32.2035,32.2035,34.426,32.9855,32.3345,35.7708,35.7044,34.6533,32.2035,32.2035,32.2035,34.426,32.9855,32.3345,35.7708,35.7044,34.6533,32.2035,32.2035,32.2035,34.426,32.9855,32.3345,35.7708,35.7044,34.6533
89,34.9762,33.4322,33.4322,33.4322,31.5063,32.9181,33.5632,30.5768,30.5768,31.6673,33.4322,33.4322,33.4322,31.5063,32.9181,33.5632,30.5768,30.5768,31.6673,33.4322,33.4322,33.4322,31.5063,32.9181,33.5632,30.5768,30.5768,31.6673,33.4322,33.4322,33.4322,33.6197,33.5783,33.5632,33.815,33.815,33.7807,33.4322,33.4322,33.4322,33.6197,33.5783,33.5632,33.815,33.815,33.7807,33.4322,33.4322,33.4322,33.6197,33.5783,33.5632,33.815,33.815,33.7807,33.4322,33.4322,33.4322,35.7336,34.2387,33.5632,37.0549,37.0549,35.8947,33.4322,33.4322,33.4322,35.7336,34.2387,33.5632,37.0549,37.0549,35.8947,33.4322,33.4322,33.4322,35.7336,34.2387,33.5632,37.0549,37.0549,35.8947
90,36.2852,34.705,34.705,34.705,32.768,34.1666,34.8361,31.7321,31.7983,32.863,34.705,34.705,34.705,32.768,34.1666,34.8361,31.7321,31.7983,32.863,34.705,34.705,34.705,32.768,34.1666,34.8361,31.7321,31.7983,32.863,34.705,34.705,34.705,34.8923,34.8517,34.8361,35.0922,35.0896,35.0559,34.705,34.705,34.705,34.8923,34.8517,34.8361,35.0922,35.0896,35.0559,34.705,34.705,34.705,34.8923,34.8517,34.8361,35.0922,35.0896,35.0559,34.705,34.705,34.705,37.0171,35.5368,34.8361,38.454,38.3826,37.2494,34.705,34.705,34.705,37.0171,35.5368,34.8361,38.454,38.3826,37.2494,34.705,34.705,34.705,37.0171,35.5368,34.8361,38.454,38.3826,37.2494
91,37.641,36.0236,36.0236,36.0236,34.0092,35.46,36.1546,32.9291,32.9977,34.1017,36.0236,36.0236,36.0236,34.0092,35.46,36.1546,32.9291,32.9977,34.1017,36.0236,36.0236,36.0236,34.0092,35.46,36.1546,32.9291,32.9977,34.1017,36.0236,36.0236,36.0236,36.2132,36.1708,36.1546,36.4154,36.4127,36.3769,36.0236,36.0236,36.0236,36.2132,36.1708,36.1546,36.4154,36.4127,36.3769,36.0236,36.0236,36.0236,36.2132,36.1708,36.1546,36.4154,36.4127,36.3769,36.0236,36.0236,36.0236,38.4178,36.8816,36.1546,39.9033,39.8293,38.6527,36.0236,36.0236,36.0236,38.4178,36.8816,36.1546,39.9033,39.8293,38.6527,36.0236,36.0236,36.0236,38.4178,36.8816,36.1546,39.9033,39.8293,38.6527
92,39.0453,37.3895,37.3895,37.3895,35.295,36.7999,37.5206,34.2402,34.3829,35.385,37.3895,37.3895,37.3895,35.295,36.7999,37.5206,34.2402,34.3829,35.385,37.3895,37.3895,37.3895,35.295,36.7999,37.5206,34.2402,34.3829,35.385,37.3895,37.3895,37.3895,37.5816,37.5373,37.5206,37.7833,37.7781,37.7454,37.3895,37.3895,37.3895,37.5816,37.5373,37.5206,37.7833,37.7781,37.7454,37.3895,37.3895,37.3895,37.5816,37.5373,37.5206,37.7833,37.7781,37.7454,37.3895,37.3895,37.3895,39.8688,38.2748,37.5206,41.3279,41.1746,40.1065,37.3895,37.3895,37.3895,39.8688,38.2748,37.5206,41.3279,41.1746,40.1065,37.3895,37.3895,37.3895,39.8688,38.2748,37.5206,41.3279,41.1746,40.1065
93,40.4999,38.8045,38.8045,38.8045,36.627,38.1136,38.9356,35.6015,35.7495,36.7144,38.8045,38.8045,38.8045,36.627,38.1136,38.9356,35.6015,35.7495,36.7144,38.8045,38.8045,38.8045,36.627,38.1136,38.9356,35.6015,35.7495,36.7144,38.8045,38.8045,38.8045,38.9991,38.955,38.9356,39.2005,39.1951,39.1631,38.8045,38.8045,38.8045,38.9991,38.955,38.9356,39.2005,39.1951,39.1631,38.8045,38.8045,38.8045,38.9991,38.955,38.9356,39.2005,39.1951,39.1631,38.8045,38.8045,38.8045,41.3719,39.7966,38.9356,42.8008,42.6419,41.6125,38.8045,38.8045,38.8045,41.3719,39.7966,38.9356,42.8008,42.6419,41.6125,38.8045,38.8045,38.8045,41.3719,39.7966,38.9356,42.8008,42.6419,41.6125
