gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
147,7.0993,0.08,0.24,0.41,0.57,0.72,0.07,0.25,0.42,0.56,0.73,0.06,0.24,0.41,0.58,0.74,0.03,0.22,0.4,0.57,0.75,0,0.21,0.41,0.59,0.75
148,7.20009,0.08,0.24,0.41,0.57,0.72,0.07,0.25,0.42,0.56,0.73,0.06,0.24,0.42,0.58,0.74,0.03,0.22,0.39,0.57,0.74,0.01,0.21,0.4,0.59,0.75
149,7.30204,0.08,0.25,0.41,0.57,0.72,0.07,0.25,0.42,0.56,0.72,0.07,0.24,0.42,0.58,0.73,0.03,0.21,0.39,0.57,0.74,0.01,0.21,0.4,0.58,0.75
150,7.40517,0.08,0.25,0.41,0.57,0.73,0.07,0.24,0.42,0.56,0.72,0.07,0.24,0.42,0.59,0.73,0.03,0.22,0.39,0.56,0.74,0.02,0.21,0.4,0.58,0.75
151,7.5095,0.08,0.25,0.41,0.57,0.72,0.07,0.24,0.41,0.57,0.72,0.06,0.24,0.41,0.58,0.72,0.04,0.22,0.4,0.57,0.73,0.02,0.21,0.39,0.57,0.74
152,7.61503,0.08,0.25,0.42,0.57,0.72,0.07,0.24,0.41,0.57,0.72,0.06,0.24,0.41,0.58,0.72,0.04,0.22,0.4,0.57,0.73,0.03,0.21,0.39,0.57,0.74
153,7.72179,0.08,0.25,0.42,0.57,0.72,0.07,0.24,0.41,0.57,0.72,0.06,0.24,0.41,0.58,0.72,0.05,0.23,0.41,0.57,0.73,0.03,0.21,0.39,0.57,0.74
154,7.82979,0.08,0.25,0.42,0.57,0.72,0.07,0.24,0.41,0.57,0.72,0.06,0.23,0.41,0.57,0.71,0.05,0.23,0.41,0.57,0.73,0.02,0.21,0.4,0.57,0.74
155,7.93903,0.08,0.25,0.42,0.57,0.72,0.07,0.24,0.41,0.57,0.72,0.06,0.23,0.4,0.57,0.72,0.06,0.23,0.41,0.58,0.73,0.02,0.2,0.4,0.57,0.73
156,8.04955,0.08,0.25,0.41,0.57,0.71,0.07,0.24,0.41,0.57,0.72,0.06,0.23,0.4,0.57,0.72,0.05,0.23,0.41,0.57,0.74,0.02,0.2,0.41,0.58,0.73
157,8.16134,0.08,0.25,0.41,0.58,0.71,0.07,0.25,0.41,0.57,0.72,0.06,0.23,0.4,0.57,0.72,0.05,0.23,0.4,0.57,0.73,0.02,0.2,0.41,0.57,0.72
158,8.27443,0.08,0.25,0.41,0.57,0.71,0.07,0.25,0.4,0.57,0.72,0.06,0.23,0.4,0.56,0.72,0.05,0.23,0.4,0.57,0.73,0.02,0.21,0.4,0.58,0.72
159,8.38882,0.08,0.25,0.41,0.57,0.7,0.07,0.25,0.4,0.57,0.72,0.06,0.24,0.4,0.56,0.72,0.05,0.22,0.4,0.56,0.73,0.03,0.21,0.4,0.57,0.72
160,8.50455,0.08,0.24,0.41,0.57,0.7,0.07,0.25,0.42,0.56,0.71,0.07,0.24,0.4,0.56,0.72,0.04,0.22,0.39,0.56,0.72,0.03,0.21,0.39,0.57,0.72
161,8.62161,0.08,0.24,0.41,0.57,0.7,0.07,0.26,0.42,0.56,0.71,0.07,0.24,0.41,0.57,0.72,0.04,0.22,0.39,0.56,0.73,0.04,0.22,0.39,0.56,0.72
162,8.74003,0.08,0.24,0.41,0.57,0.7,0.07,0.26,0.42,0.56,0.71,0.07,0.25,0.41,0.57,0.72,0.05,0.22,0.39,0.56,0.72,0.04,0.22,0.39,0.56,0.72
163,8.85982,0.07,0.24,0.4,0.56,0.69,0.07,0.26,0.42,0.56,0.71,0.07,0.25,0.41,0.57,0.72,0.05,0.22,0.39,0.55,0.72,0.04,0.22,0.39,0.56,0.73
164,8.981,0.07,0.24,0.4,0.56,0.69,0.08,0.25,0.42,0.55,0.7,0.07,0.25,0.41,0.57,0.71,0.05,0.23,0.39,0.56,0.72,0.04,0.22,0.39,0.56,0.73
165,9.10358,0.07,0.24,0.4,0.56,0.69,0.08,0.25,0.42,0.55,0.7,0.07,0.25,0.41,0.57,0.71,0.06,0.23,0.4,0.56,0.71,0.04,0.21,0.39,0.56,0.72
166,9.22759,0.07,0.24,0.4,0.56,0.69,0.08,0.25,0.42,0.55,0.7,0.08,0.24,0.41,0.57,0.71,0.06,0.23,0.4,0.56,0.71,0.03,0.21,0.39,0.55,0.72
167,9.35303,0.08,0.24,0.4,0.55,0.69,0.08,0.25,0.41,0.55,0.7,0.07,0.24,0.41,0.56,0.7,0.06,0.24,0.4,0.56,0.71,0.03,0.21,0.39,0.55,0.72
168,9.47992,0.08,0.24,0.4,0.55,0.69,0.08,0.25,0.41,0.55,0.7,0.07,0.24,0.41,0.56,0.7,0.07,0.24,0.4,0.57,0.71,0.03,0.21,0.39,0.56,0.71
169,9.60828,0.08,0.24,0.4,0.55,0.69,0.08,0.25,0.41,0.55,0.7,0.07,0.24,0.4,0.56,0.7,0.06,0.24,0.4,0.57,0.7,0.04,0.21,0.38,0.55,0.71
170,9.73813,0.08,0.24,0.4,0.55,0.69,0.08,0.25,0.41,0.55,0.7,0.07,0.24,0.4,0.56,0.7,0.06,0.23,0.4,0.56,0.7,0.04,0.22,0.38,0.55,0.7
171,9.86949,0.08,0.24,0.4,0.55,0.69,0.08,0.24,0.41,0.55,0.7,0.07,0.23,0.4,0.56,0.7,0.06,0.23,0.4,0.56,0.7,0.04,0.22,0.39,0.55,0.7
172,10.0024,0.09,0.24,0.4,0.55,0.69,0.08,0.24,0.4,0.55,0.7,0.07,0.23,0.4,0.55,0.7,0.06,0.23,0.39,0.56,0.69,0.05,0.22,0.39,0.55,0.71
173,10.1368,0.09,0.25,0.4,0.55,0.69,0.08,0.24,0.4,0.55,0.7,0.07,0.23,0.4,0.55,0.7,0.06,0.23,0.39,0.55,0.69,0.05,0.22,0.39,0.56,0.71
174,10.2728,0.09,0.25,0.4,0.55,0.69,0.08,0.24,0.4,0.55,0.69,0.07,0.24,0.4,0.55,0.7,0.06,0.22,0.39,0.55,0.7,0.05,0.23,0.39,0.56,0.71
175,10.4103,0.09,0.25,0.4,0.55,0.69,0.08,0.24,0.4,0.56,0.69,0.07,0.24,0.39,0.55,0.7,0.06,0.22,0.39,0.55,0.7,0.05,0.22,0.39,0.55,0.71
176,10.5494,0.09,0.25,0.4,0.55,0.69,0.08,0.24,0.4,0.56,0.69,0.07,0.24,0.4,0.55,0.7,0.06,0.22,0.39,0.55,0.7,0.05,0.22,0.39,0.55,0.71
177,10.6902,0.09,0.25,0.4,0.55,0.69,0.08,0.24,0.4,0.56,0.69,0.07,0.24,0.4,0.55,0.7,0.06,0.23,0.39,0.55,0.7,0.05,0.22,0.39,0.55,0.71
178,10.8326,0.09,0.25,0.41,0.55,0.69,0.08,0.24,0.4,0.55,0.68,0.07,0.24,0.4,0.55,0.7,0.06,0.23,0.39,0.55,0.7,0.05,0.22,0.38,0.55,0.7
179,10.9766,0.09,0.25,0.41,0.55,0.69,0.08,0.25,0.4,0.55,0.68,0.07,0.25,0.4,0.55,0.7,0.07,0.23,0.39,0.55,0.7,0.04,0.21,0.38,0.54,0.7
180,11.1223,0.09,0.25,0.41,0.55,0.69,0.08,0.25,0.4,0.55,0.68,0.08,0.25,0.4,0.55,0.7,0.07,0.24,0.39,0.55,0.7,0.05,0.21,0.38,0.54,0.7
181,11.2697,0.09,0.25,0.4,0.55,0.69,0.08,0.25,0.4,0.55,0.68,0.08,0.25,0.41,0.54,0.7,0.07,0.24,0.4,0.55,0.7,0.05,0.22,0.38,0.54,0.7
182,11.4188,0.09,0.25,0.4,0.55,0.68,0.07,0.25,0.39,0.55,0.67,0.08,0.25,0.41,0.54,0.69,0.07,0.24,0.4,0.55,0.69,0.05,0.22,0.38,0.54,0.69
183,11.5696,0.09,0.25,0.4,0.55,0.68,0.07,0.24,0.39,0.55,0.67,0.08,0.25,0.41,0.54,0.69,0.07,0.24,0.4,0.55,0.69,0.05,0.22,0.38,0.54,0.69
184,11.7222,0.09,0.25,0.4,0.55,0.68,0.07,0.24,0.39,0.54,0.67,0.08,0.25,0.41,0.54,0.69,0.08,0.24,0.4,0.55,0.69,0.06,0.23,0.39,0.54,0.69
185,11.8766,0.09,0.25,0.4,0.55,0.68,0.07,0.24,0.39,0.54,0.67,0.08,0.24,0.4,0.53,0.69,0.07,0.24,0.4,0.55,0.68,0.06,0.23,0.39,0.54,0.69
186,12.0327,0.09,0.25,0.4,0.55,0.68,0.07,0.24,0.39,0.54,0.67,0.08,0.24,0.4,0.53,0.68,0.07,0.23,0.4,0.55,0.68,0.07,0.23,0.39,0.55,0.69
187,12.1906,0.09,0.24,0.4,0.55,0.68,0.08,0.24,0.38,0.54,0.67,0.08,0.24,0.4,0.53,0.68,0.07,0.23,0.39,0.55,0.68,0.06,0.23,0.39,0.55,0.68
188,12.3504,0.09,0.24,0.4,0.55,0.67,0.08,0.24,0.38,0.54,0.67,0.08,0.24,0.4,0.53,0.68,0.07,0.23,0.39,0.55,0.68,0.06,0.23,0.39,0.55,0.68
189,12.512,0.09,0.24,0.4,0.55,0.67,0.08,0.24,0.39,0.53,0.67,0.08,0.24,0.4,0.53,0.68,0.07,0.23,0.39,0.54,0.68,0.06,0.22,0.39,0.55,0.68
190,12.6755,0.09,0.24,0.4,0.55,0.67,0.08,0.24,0.39,0.53,0.67,0.08,0.24,0.39,0.53,0.68,0.07,0.23,0.39,0.53,0.68,0.06,0.22,0.38,0.54,0.67
191,12.8409,0.08,0.24,0.39,0.54,0.67,0.08,0.24,0.39,0.53,0.68,0.08,0.24,0.39,0.54,0.68,0.07,0.23,0.38,0.54,0.68,0.06,0.22,0.38,0.54,0.67
192,13.0082,0.08,0.24,0.39,0.54,0.67,0.09,0.24,0.39,0.53,0.68,0.08,0.24,0.39,0.54,0.68,0.07,0.23,0.38,0.54,0.68,0.06,0.22,0.38,0.54,0.67
193,13.1774,0.08,0.24,0.39,0.54,0.67,0.09,0.24,0.39,0.53,0.68,0.08,0.24,0.39,0.54,0.68,0.07,0.23,0.38,0.54,0.68,0.06,0.22,0.38,0.53,0.68
194,13.3486,0.08,0.24,0.39,0.54,0.66,0.09,0.24,0.39,0.53,0.68,0.08,0.24,0.39,0.54,0.67,0.07,0.23,0.38,0.54,0.68,0.06,0.22,0.38,0.53,0.68
195,13.5218,0.08,0.24,0.39,0.54,0.66,0.09,0.24,0.39,0.53,0.68,0.08,0.24,0.39,0.54,0.67,0.07,0.23,0.39,0.54,0.68,0.06,0.22,0.38,0.53,0.68
196,13.697,0.08,0.24,0.39,0.54,0.66,0.09,0.24,0.39,0.53,0.67,0.08,0.24,0.39,0.54,0.67,0.07,0.24,0.39,0.54,0.68,0.06,0.22,0.38,0.53,0.68
197,13.8742,0.09,0.24,0.39,0.53,0.66,0.09,0.24,0.39,0.53,0.67,0.08,0.24,0.39,0.54,0.67,0.07,0.24,0.39,0.53,0.68,0.06,0.23,0.38,0.53,0.68
198,14.0535,0.09,0.24,0.39,0.53,0.66,0.09,0.24,0.39,0.53,0.67,0.08,0.24,0.39,0.54,0.66,0.07,0.24,0.39,0.53,0.68,0.07,0.23,0.38,0.53,0.68
199,14.2348,0.09,0.24,0.39,0.53,0.66,0.09,0.24,0.39,0.53,0.67,0.08,0.24,0.39,0.54,0.66,0.07,0.24,0.39,0.53,0.68,0.07,0.23,0.39,0.53,0.68
200,14.4183,0.09,0.24,0.38,0.53,0.66,0.09,0.24,0.39,0.54,0.67,0.07,0.24,0.39,0.54,0.66,0.07,0.24,0.4,0.53,0.68,0.06,0.23,0.39,0.53,0.68
201,14.6039,0.09,0.24,0.38,0.53,0.66,0.09,0.24,0.39,0.54,0.67,0.07,0.24,0.38,0.53,0.66,0.07,0.24,0.4,0.53,0.67,0.07,0.24,0.39,0.53,0.67
202,14.7916,0.09,0.24,0.38,0.53,0.66,0.09,0.24,0.39,0.54,0.67,0.07,0.23,0.38,0.53,0.66,0.08,0.24,0.4,0.52,0.67,0.07,0.23,0.39,0.53,0.67
203,14.9815,0.09,0.24,0.39,0.53,0.65,0.09,0.24,0.39,0.54,0.66,0.07,0.23,0.38,0.53,0.65,0.07,0.24,0.39,0.52,0.67,0.07,0.23,0.39,0.53,0.67
204,15.1736,0.1,0.24,0.39,0.53,0.65,0.09,0.24,0.39,0.54,0.66,0.07,0.23,0.38,0.53,0.65,0.07,0.24,0.39,0.52,0.66,0.07,0.23,0.39,0.52,0.66
205,15.3679,0.1,0.24,0.39,0.53,0.65,0.09,0.24,0.39,0.54,0.66,0.07,0.23,0.38,0.53,0.66,0.07,0.24,0.39,0.52,0.66,0.07,0.23,0.38,0.51,0.66
206,15.5645,0.1,0.24,0.39,0.53,0.65,0.09,0.24,0.39,0.54,0.66,0.08,0.23,0.38,0.52,0.66,0.07,0.24,0.39,0.52,0.66,0.07,0.23,0.38,0.52,0.66
207,15.7633,0.1,0.25,0.39,0.53,0.65,0.09,0.24,0.39,0.54,0.66,0.08,0.23,0.37,0.52,0.66,0.08,0.23,0.39,0.52,0.66,0.07,0.23,0.38,0.52,0.66
208,15.9645,0.1,0.25,0.39,0.53,0.64,0.09,0.24,0.39,0.53,0.66,0.08,0.23,0.38,0.52,0.66,0.08,0.23,0.38,0.52,0.66,0.07,0.22,0.38,0.52,0.66
209,16.168,0.1,0.25,0.39,0.52,0.64,0.08,0.24,0.39,0.53,0.65,0.08,0.23,0.38,0.52,0.66,0.08,0.23,0.38,0.52,0.66,0.07,0.22,0.38,0.52,0.66
210,16.3738,0.1,0.25,0.39,0.52,0.64,0.08,0.24,0.39,0.53,0.65,0.08,0.23,0.38,0.52,0.66,0.08,0.23,0.38,0.52,0.66,0.07,0.22,0.38,0.52,0.66
211,16.5821,0.1,0.25,0.39,0.52,0.65,0.08,0.23,0.38,0.52,0.65,0.08,0.23,0.38,0.52,0.66,0.08,0.23,0.38,0.52,0.66,0.07,0.22,0.38,0.53,0.66
212,16.7927,0.1,0.25,0.39,0.52,0.65,0.08,0.23,0.38,0.52,0.65,0.09,0.24,0.38,0.52,0.66,0.08,0.23,0.38,0.53,0.66,0.07,0.22,0.38,0.53,0.66
213,17.0058,0.1,0.25,0.39,0.52,0.65,0.08,0.23,0.38,0.52,0.65,0.09,0.24,0.38,0.52,0.66,0.08,0.23,0.38,0.53,0.66,0.07,0.23,0.38,0.52,0.66
214,17.2213,0.1,0.25,0.39,0.52,0.64,0.08,0.23,0.38,0.52,0.65,0.09,0.24,0.38,0.52,0.66,0.08,0.23,0.38,0.53,0.65,0.07,0.23,0.37,0.52,0.66
215,17.4394,0.1,0.25,0.39,0.52,0.64,0.08,0.23,0.38,0.52,0.65,0.09,0.24,0.38,0.52,0.66,0.08,0.23,0.38,0.53,0.65,0.06,0.23,0.37,0.52,0.65
216,17.66,0.1,0.25,0.39,0.52,0.64,0.08,0.23,0.38,0.52,0.65,0.09,0.24,0.38,0.51,0.66,0.08,0.23,0.38,0.53,0.65,0.06,0.23,0.37,0.52,0.65
217,17.8831,0.1,0.25,0.39,0.52,0.64,0.09,0.23,0.38,0.52,0.65,0.09,0.24,0.39,0.51,0.66,0.08,0.23,0.38,0.53,0.65,0.06,0.22,0.37,0.52,0.65
218,18.1088,0.1,0.25,0.39,0.51,0.64,0.09,0.23,0.38,0.52,0.65,0.09,0.24,0.39,0.51,0.66,0.07,0.23,0.38,0.52,0.65,0.06,0.23,0.37,0.52,0.64
219,18.3372,0.1,0.25,0.39,0.51,0.64,0.09,0.23,0.38,0.52,0.64,0.09,0.24,0.39,0.52,0.65,0.07,0.23,0.38,0.52,0.64,0.06,0.23,0.37,0.51,0.64
220,18.5681,0.1,0.25,0.39,0.51,0.64,0.09,0.23,0.38,0.52,0.64,0.09,0.24,0.39,0.52,0.65,0.07,0.22,0.38,0.52,0.64,0.06,0.22,0.36,0.51,0.64
221,18.8018,0.1,0.25,0.39,0.51,0.64,0.09,0.24,0.38,0.52,0.64,0.09,0.24,0.39,0.52,0.65,0.07,0.22,0.37,0.52,0.64,0.06,0.22,0.36,0.51,0.64
222,19.0381,0.1,0.25,0.39,0.51,0.64,0.09,0.24,0.38,0.52,0.64,0.09,0.24,0.38,0.52,0.65,0.07,0.22,0.37,0.52,0.64,0.07,0.22,0.36,0.51,0.65
223,19.2772,0.1,0.24,0.39,0.51,0.64,0.09,0.24,0.38,0.52,0.64,0.09,0.24,0.38,0.52,0.65,0.07,0.22,0.37,0.52,0.64,0.07,0.22,0.37,0.51,0.65
224,19.5191,0.1,0.24,0.39,0.51,0.64,0.09,0.24,0.38,0.52,0.64,0.09,0.24,0.38,0.51,0.65,0.07,0.22,0.37,0.51,0.64,0.07,0.22,0.37,0.51,0.65
225,19.7638,0.1,0.24,0.39,0.51,0.64,0.1,0.24,0.38,0.52,0.63,0.09,0.24,0.38,0.51,0.64,0.08,0.22,0.37,0.51,0.64,0.07,0.22,0.37,0.51,0.65
226,20.0113,0.1,0.24,0.38,0.51,0.64,0.1,0.24,0.38,0.52,0.63,0.09,0.23,0.38,0.5,0.64,0.08,0.22,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65
227,20.2617,0.1,0.24,0.38,0.51,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65
228,20.5149,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65
229,20.7711,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65
230,21.0303,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65
231,21.2925,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.37,0.5,0.64,0.09,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.52,0.64
232,21.5577,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.37,0.5,0.64,0.09,0.23,0.37,0.51,0.63,0.08,0.23,0.37,0.52,0.64
233,21.826,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.37,0.51,0.64,0.09,0.23,0.37,0.51,0.63,0.08,0.23,0.37,0.52,0.64
234,22.0974,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.63,0.08,0.23,0.37,0.51,0.64,0.09,0.24,0.38,0.51,0.64,0.08,0.23,0.37,0.52,0.64
235,22.3719,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.62,0.08,0.23,0.37,0.51,0.64,0.09,0.24,0.38,0.5,0.64,0.07,0.22,0.37,0.52,0.64
236,22.6496,0.09,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.51,0.62,0.08,0.23,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.64,0.07,0.22,0.37,0.51,0.63
237,22.9306,0.09,0.23,0.38,0.5,0.64,0.1,0.24,0.37,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.64,0.07,0.22,0.37,0.51,0.63
238,23.2148,0.09,0.23,0.38,0.5,0.63,0.1,0.24,0.37,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.63,0.07,0.22,0.37,0.5,0.63
239,23.5023,0.09,0.23,0.38,0.5,0.63,0.1,0.24,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.63,0.07,0.22,0.37,0.5,0.63
240,23.7931,0.09,0.23,0.38,0.5,0.63,0.1,0.24,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.09,0.23,0.38,0.5,0.63,0.07,0.22,0.36,0.5,0.63
241,24.0873,0.09,0.23,0.37,0.5,0.63,0.1,0.24,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.09,0.23,0.38,0.5,0.62,0.07,0.22,0.36,0.5,0.63
242,24.3848,0.09,0.23,0.37,0.5,0.63,0.1,0.24,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.09,0.23,0.38,0.5,0.63,0.07,0.22,0.36,0.5,0.63
243,24.6859,0.09,0.23,0.37,0.5,0.63,0.1,0.24,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.62,0.09,0.23,0.37,0.49,0.63,0.07,0.22,0.36,0.5,0.63
244,24.9904,0.09,0.23,0.37,0.5,0.63,0.1,0.24,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.62,0.08,0.23,0.37,0.49,0.63,0.07,0.22,0.36,0.5,0.63
245,25.2985,0.1,0.23,0.37,0.5,0.62,0.09,0.24,0.36,0.5,0.62,0.09,0.24,0.37,0.51,0.62,0.08,0.23,0.37,0.49,0.63,0.08,0.22,0.36,0.5,0.62
246,25.6101,0.1,0.23,0.37,0.5,0.62,0.09,0.24,0.36,0.5,0.62,0.1,0.24,0.37,0.5,0.62,0.08,0.23,0.37,0.49,0.63,0.08,0.22,0.36,0.5,0.62
247,25.9253,0.1,0.23,0.37,0.49,0.61,0.09,0.24,0.36,0.5,0.62,0.1,0.24,0.37,0.5,0.62,0.08,0.23,0.37,0.49,0.63,0.08,0.22,0.36,0.5,0.62
248,26.2442,0.1,0.23,0.37,0.49,0.61,0.09,0.24,0.36,0.5,0.62,0.1,0.24,0.36,0.5,0.62,0.08,0.23,0.37,0.49,0.63,0.08,0.22,0.36,0.5,0.62
249,26.5668,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.37,0.5,0.62,0.1,0.24,0.36,0.5,0.62,0.08,0.23,0.37,0.49,0.63,0.08,0.23,0.36,0.5,0.62
250,26.8931,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.37,0.5,0.62,0.1,0.24,0.36,0.5,0.62,0.08,0.22,0.37,0.49,0.63,0.08,0.23,0.36,0.5,0.62
251,27.2232,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.36,0.5,0.62,0.08,0.22,0.37,0.49,0.63,0.09,0.23,0.37,0.5,0.62
252,27.5571,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.36,0.5,0.62,0.08,0.22,0.37,0.5,0.63,0.09,0.23,0.37,0.5,0.61
253,27.8949,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.37,0.49,0.61,0.1,0.24,0.36,0.5,0.62,0.08,0.22,0.37,0.5,0.62,0.09,0.23,0.37,0.49,0.61
254,28.2366,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.37,0.49,0.61,0.1,0.24,0.36,0.5,0.61,0.08,0.22,0.36,0.5,0.62,0.09,0.23,0.37,0.49,0.61
255,28.5823,0.1,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.61,0.1,0.24,0.36,0.5,0.61,0.08,0.22,0.36,0.5,0.62,0.09,0.23,0.37,0.49,0.61
256,28.932,0.1,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.61,0.1,0.24,0.36,0.5,0.61,0.08,0.22,0.36,0.5,0.62,0.09,0.23,0.37,0.49,0.61
257,29.2857,0.1,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.1,0.24,0.36,0.49,0.61,0.09,0.22,0.36,0.5,0.62,0.09,0.23,0.36,0.49,0.61
258,29.6435,0.1,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.1,0.24,0.35,0.49,0.61,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.36,0.49,0.61
259,30.0055,0.1,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.1,0.24,0.35,0.49,0.61,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.35,0.49,0.61
260,30.3716,0.1,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.1,0.24,0.35,0.49,0.61,0.09,0.23,0.36,0.5,0.62,0.08,0.23,0.35,0.49,0.61
261,30.742,0.11,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.09,0.24,0.35,0.49,0.61,0.09,0.23,0.36,0.5,0.61,0.08,0.23,0.35,0.49,0.61
262,31.1167,0.11,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.09,0.24,0.35,0.49,0.61,0.09,0.23,0.36,0.49,0.61,0.08,0.23,0.35,0.49,0.61
263,31.4958,0.11,0.24,0.37,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.09,0.24,0.36,0.49,0.61,0.09,0.23,0.36,0.49,0.61,0.08,0.23,0.35,0.49,0.61
264,31.8792,0.11,0.24,0.36,0.48,0.61,0.09,0.23,0.37,0.49,0.6,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.36,0.49,0.61,0.08,0.22,0.36,0.49,0.61
265,32.267,0.11,0.24,0.36,0.48,0.61,0.09,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.61,0.08,0.22,0.36,0.48,0.61
266,32.6594,0.11,0.24,0.36,0.48,0.61,0.09,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.61,0.1,0.23,0.36,0.48,0.61,0.08,0.22,0.36,0.48,0.62
267,33.0563,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.36,0.48,0.61,0.08,0.22,0.36,0.48,0.62
268,33.4578,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.36,0.48,0.61,0.08,0.22,0.36,0.48,0.61
269,33.864,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.36,0.48,0.61,0.08,0.22,0.36,0.49,0.61
270,34.2748,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.35,0.48,0.61,0.08,0.22,0.36,0.48,0.61
271,34.6904,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.35,0.48,0.61,0.08,0.22,0.36,0.48,0.6
272,35.1109,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.35,0.49,0.61,0.08,0.22,0.36,0.48,0.6
273,35.5362,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.35,0.49,0.61,0.08,0.22,0.36,0.48,0.59
274,35.9664,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.37,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.1,0.24,0.35,0.49,0.61,0.08,0.22,0.36,0.48,0.59
