gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
10,0.833427,2.04307e-005,1.00597e-005,3.38015e-006,2.55681e-005,1.24663e-005,4.14938e-006,1.38669e-005,6.73393e-006,2.23277e-006,1.38436e-005,1.67421e-005,1.14508e-005,1.7371e-005,2.08639e-005,1.41193e-005,9.43167e-006,1.12958e-005,7.6113e-006,4.35177e-006,1.12225e-005,1.82962e-005,5.46975e-006,1.40466e-005,2.26675e-005,2.97193e-006,7.61859e-006,1.22431e-005,8.25334e-006,4.09879e-006,1.38867e-006,2.75045e-005,1.34707e-005,4.50292e-006,3.85412e-005,1.87449e-005,6.22437e-006,5.57936e-006,6.78817e-006,4.68613e-006,1.86637e-005,2.24876e-005,1.52915e-005,2.6203e-005,3.14161e-005,2.12037e-005,1.75136e-006,4.53287e-006,7.45657e-006,5.8722e-006,1.51095e-005,2.44964e-005,8.25435e-006,2.11745e-005,3.40817e-005,1.5685e-006,7.8687e-007,2.6923e-007,1.0849e-005,5.34872e-006,1.79936e-006,4.74482e-005,2.31243e-005,7.69371e-006,1.05744e-006,1.29559e-006,9.04352e-007,7.34851e-006,8.89537e-006,6.09223e-006,3.22404e-005,3.87108e-005,2.61848e-005,3.31391e-007,8.61266e-007,1.43194e-006,2.30947e-006,5.95924e-006,9.72837e-006,1.01526e-005,2.60672e-005,4.20465e-005
11,0.937629,8.12903e-006,3.924e-006,1.29349e-006,1.02282e-005,4.88494e-006,1.59257e-006,5.56006e-006,2.6442e-006,8.58284e-007,5.53795e-006,6.60478e-006,4.42158e-006,6.98728e-006,8.27342e-006,5.47267e-006,3.80252e-006,4.48942e-006,2.95557e-006,1.74679e-006,4.46653e-006,7.1332e-006,2.20758e-006,5.621e-006,8.8771e-006,1.20219e-006,3.0558e-006,4.80456e-006,3.26872e-006,1.593e-006,5.30286e-007,1.09751e-005,5.26685e-006,1.72557e-006,1.54398e-005,7.35461e-006,2.39122e-006,2.22132e-006,2.6664e-006,1.80428e-006,7.48818e-006,8.89546e-006,5.91579e-006,1.05548e-005,1.24752e-005,8.2278e-006,6.99625e-007,1.79567e-006,2.89671e-006,2.36404e-006,6.03099e-006,9.57248e-006,3.33611e-006,8.48548e-006,1.33641e-005,6.17975e-007,3.04698e-007,1.0265e-007,4.31333e-006,2.08495e-006,6.88201e-007,1.8986e-005,9.0635e-006,2.95348e-006,4.18692e-007,5.06542e-007,3.47292e-007,2.93742e-006,3.50659e-006,2.351e-006,1.29716e-005,1.53545e-005,1.01515e-005,1.31642e-007,3.39396e-007,5.54285e-007,9.26314e-007,2.36993e-006,3.79024e-006,4.0986e-006,1.0434e-005,1.64703e-005
12,1.04629,3.21269e-006,1.53473e-006,5.01133e-007,4.05556e-006,1.91531e-006,6.18005e-007,2.20816e-006,1.03819e-006,3.33439e-007,2.19516e-006,2.59813e-006,1.72067e-006,2.7793e-006,3.26406e-006,2.13407e-006,1.51503e-006,1.77386e-006,1.15398e-006,6.93801e-007,1.76532e-006,2.78943e-006,8.80001e-007,2.22887e-006,3.47999e-006,4.80044e-007,1.21365e-006,1.88609e-006,1.2886e-006,6.22018e-007,2.05294e-007,4.34448e-006,2.06224e-006,6.68935e-007,6.12806e-006,2.88606e-006,9.28559e-007,8.78094e-007,1.04665e-006,7.01304e-007,2.97336e-006,3.5041e-006,2.30411e-006,4.20263e-006,4.92631e-006,3.21088e-006,2.77079e-007,7.07933e-007,1.1309e-006,9.40682e-007,2.38748e-006,3.7475e-006,1.33126e-006,3.36802e-006,5.24339e-006,2.43096e-007,1.18872e-007,3.97562e-008,1.70371e-006,8.15045e-007,2.66517e-007,7.5296e-006,3.5543e-006,1.1463e-006,1.65097e-007,1.9852e-007,1.34961e-007,1.16366e-006,1.37865e-006,9.14481e-007,5.16073e-006,6.05887e-006,3.95927e-006,5.1993e-008,1.33517e-007,2.16214e-007,3.67697e-007,9.3614e-007,1.48143e-006,1.63416e-006,4.13818e-006,6.45787e-006
13,1.15961,1.272e-006,5.92984e-007,1.88694e-007,1.60457e-006,7.37458e-007,2.30963e-007,8.73628e-007,3.99321e-007,1.24291e-007,8.74578e-007,1.01826e-006,6.55969e-007,1.10712e-006,1.27706e-006,8.09146e-007,6.036e-007,6.93756e-007,4.36754e-007,2.77461e-007,6.99222e-007,1.07699e-006,3.51955e-007,8.82264e-007,1.33877e-006,1.92039e-007,4.80403e-007,7.24798e-007,5.10715e-007,2.41201e-007,7.78535e-008,1.71915e-006,7.95105e-007,2.50777e-007,2.42448e-006,1.1105e-006,3.46463e-007,3.50014e-007,4.11017e-007,2.68793e-007,1.18434e-006,1.37178e-006,8.75554e-007,1.67425e-006,1.92694e-006,1.21606e-006,1.10833e-007,2.80672e-007,4.38263e-007,3.7616e-007,9.45167e-007,1.44371e-006,5.32511e-007,1.33317e-006,2.01577e-006,9.65411e-008,4.63425e-008,1.52224e-008,6.74528e-007,3.15003e-007,1.00426e-007,2.97912e-006,1.36842e-006,4.283e-007,6.58939e-008,7.82143e-008,5.21166e-008,4.63576e-007,5.40365e-007,3.48801e-007,2.05583e-006,2.3705e-006,1.50095e-006,2.08167e-008,5.30379e-008,8.42514e-008,1.47031e-007,3.70781e-007,5.72145e-007,6.53607e-007,1.63807e-006,2.48416e-006
14,1.27778,5.13497e-007,2.41096e-007,7.74831e-008,6.48165e-007,3.00442e-007,9.52253e-008,3.53078e-007,1.62855e-007,5.13417e-008,3.52574e-007,4.12068e-007,2.68045e-007,4.4648e-007,5.17382e-007,3.31635e-007,2.43516e-007,2.81259e-007,1.79268e-007,1.11806e-007,2.82175e-007,4.38095e-007,1.41858e-007,3.56254e-007,5.4572e-007,7.74298e-008,1.94078e-007,2.95767e-007,2.0613e-007,9.79269e-008,3.18675e-008,6.94145e-007,3.23584e-007,1.0319e-007,9.79664e-007,4.52709e-007,1.43011e-007,1.4111e-007,1.66222e-007,1.09583e-007,4.7747e-007,5.55388e-007,3.58311e-007,6.75351e-007,7.80998e-007,4.98855e-007,4.46689e-008,1.13248e-007,1.78007e-007,1.51574e-007,3.81492e-007,5.87853e-007,2.14677e-007,5.38482e-007,8.22225e-007,3.89845e-008,1.87956e-008,6.21187e-009,2.72248e-007,1.28027e-007,4.12126e-008,1.20351e-006,5.57571e-007,1.76626e-007,2.65874e-008,3.16291e-008,2.12038e-008,1.86853e-007,2.18617e-007,1.42459e-007,8.2913e-007,9.60463e-007,6.15285e-007,8.3979e-009,2.14119e-008,3.41822e-008,5.92389e-008,1.49602e-007,2.32647e-007,2.63458e-007,6.61494e-007,1.01275e-006
15,1.40101,2.08289e-007,9.72906e-008,3.11023e-008,2.63018e-007,1.21265e-007,3.82184e-008,1.43336e-007,6.57558e-008,2.06107e-008,1.43209e-007,1.66779e-007,1.07868e-007,1.81426e-007,2.09475e-007,1.33465e-007,9.89945e-008,1.13921e-007,7.21673e-008,4.54525e-008,1.14465e-007,1.76764e-007,5.76933e-008,1.44573e-007,2.20235e-007,3.15039e-008,7.87932e-008,1.19405e-007,8.36149e-008,3.95245e-008,1.27987e-008,2.8158e-007,1.30571e-007,4.14102e-008,3.97637e-007,1.82763e-007,5.74047e-008,5.73172e-008,6.72807e-008,4.41145e-008,1.93951e-007,2.24791e-007,1.44172e-007,2.74497e-007,3.16283e-007,2.00797e-007,1.81597e-008,4.59407e-008,7.18378e-008,6.1623e-008,1.54762e-007,2.37176e-007,8.73307e-008,2.18579e-007,3.31894e-007,1.58269e-008,7.59382e-009,2.4984e-009,1.10412e-007,5.16553e-008,1.65411e-008,4.88404e-007,2.25063e-007,7.08919e-008,1.08084e-008,1.28135e-008,8.54624e-009,7.58825e-008,8.8467e-008,5.7321e-008,3.36939e-007,3.88894e-007,2.47632e-007,3.41696e-009,8.69318e-009,1.3809e-008,2.4078e-008,6.06757e-008,9.38549e-008,1.07155e-007,2.68463e-007,4.08741e-007
16,1.52952,8.63805e-008,4.01835e-008,1.27239e-008,1.0929e-007,5.02073e-008,1.56656e-008,5.96187e-008,2.72581e-008,8.45754e-009,5.93951e-008,6.91299e-008,4.43448e-008,7.5372e-008,8.70302e-008,5.49918e-008,4.11632e-008,4.73852e-008,2.97707e-008,1.88351e-008,4.74976e-008,7.29552e-008,2.3941e-008,6.01116e-008,9.11103e-008,1.30835e-008,3.27946e-008,4.94563e-008,3.4627e-008,1.62955e-008,5.22934e-009,1.16883e-007,5.39926e-008,1.69557e-008,1.65328e-007,7.57257e-008,2.35457e-008,2.37439e-008,2.78392e-008,1.81068e-008,8.05027e-008,9.3282e-008,5.93327e-008,1.141e-007,1.31498e-007,8.2795e-008,7.51826e-009,1.90349e-008,2.95987e-008,2.55519e-008,6.42807e-008,9.79993e-008,3.62571e-008,9.0939e-008,1.37403e-007,6.54756e-009,3.12642e-009,1.02016e-009,4.57728e-008,2.13258e-008,6.76436e-009,2.02969e-007,9.31967e-008,2.90626e-008,4.47412e-009,5.29436e-009,3.50399e-009,3.14614e-008,3.66546e-008,2.35551e-008,1.39995e-007,1.61596e-007,1.02048e-007,1.41408e-009,3.59788e-009,5.68218e-009,9.97472e-009,2.51681e-008,3.87201e-008,4.44708e-008,1.11638e-007,1.69119e-007
17,1.66353,3.52982e-008,1.61872e-008,5.09978e-009,4.45801e-008,2.01804e-008,6.26529e-009,2.43059e-008,1.09493e-008,3.38059e-009,2.44051e-008,2.80155e-008,1.78071e-008,3.09197e-008,3.51964e-008,2.20338e-008,1.68779e-008,1.91517e-008,1.19211e-008,7.77891e-009,1.93937e-008,2.94126e-008,9.87343e-009,2.44987e-008,3.66536e-008,5.3933e-009,1.33582e-008,1.98843e-008,1.41765e-008,6.57969e-009,2.10076e-009,4.77106e-008,2.172e-008,6.78658e-009,6.74156e-008,3.04252e-008,9.41345e-009,9.77278e-009,1.13068e-008,7.28808e-009,3.30456e-008,3.77548e-008,2.37926e-008,4.67923e-008,5.31596e-008,3.3161e-008,3.10968e-009,7.78719e-009,1.19601e-008,1.05438e-008,2.62167e-008,3.94567e-008,1.49484e-008,3.70496e-008,5.52562e-008,2.68813e-009,1.26684e-009,4.11273e-010,1.87073e-008,8.59212e-009,2.71151e-009,8.27888e-008,3.7458e-008,1.16229e-008,1.84614e-009,2.15738e-009,1.41541e-009,1.29292e-008,1.4857e-008,9.46019e-009,5.74274e-008,6.53491e-008,4.08864e-008,5.8617e-010,1.47616e-009,2.30391e-009,4.12012e-009,1.0278e-008,1.56128e-008,1.83393e-008,4.54965e-008,6.80338e-008
18,1.80327,1.47843e-008,6.65919e-009,2.05607e-009,1.86818e-008,8.30451e-009,2.52261e-009,1.01888e-008,4.50723e-009,1.36083e-009,1.02668e-008,1.16482e-008,7.25025e-009,1.30123e-008,1.46437e-008,8.96754e-009,7.10446e-009,7.97139e-009,4.85223e-009,3.28092e-009,8.12514e-009,1.20935e-008,4.16497e-009,1.02701e-008,1.50738e-008,2.27534e-009,5.60175e-009,8.17973e-009,5.93564e-009,2.70681e-009,8.48292e-010,1.99878e-008,8.93574e-009,2.73363e-009,2.82565e-008,1.25228e-008,3.78958e-009,4.11022e-009,4.69923e-009,2.96948e-009,1.39039e-008,1.5702e-008,9.6836e-009,1.96947e-008,2.21227e-008,1.34969e-008,1.31149e-009,3.26118e-009,4.91807e-009,4.44729e-009,1.09867e-008,1.62231e-008,6.30621e-009,1.55347e-008,2.27279e-008,1.12536e-009,5.21458e-010,1.66514e-010,7.83446e-009,3.53422e-009,1.09322e-009,3.46951e-008,1.54153e-008,4.67977e-009,7.76379e-010,8.96563e-010,5.77583e-010,5.43862e-009,6.17629e-009,3.85151e-009,2.41685e-008,2.71904e-008,1.66409e-008,2.47235e-010,6.18068e-010,9.48033e-010,1.73767e-009,4.30551e-009,6.41872e-009,7.73633e-009,1.90734e-008,2.79803e-008
19,1.94901,6.09329e-009,2.70538e-009,8.28716e-010,7.70739e-009,3.37259e-009,1.0157e-009,4.20641e-009,1.8308e-009,5.47887e-010,4.25227e-009,4.76392e-009,2.93233e-009,5.39727e-009,5.99047e-009,3.62417e-009,2.94936e-009,3.26229e-009,1.96109e-009,1.36468e-009,3.34683e-009,4.91588e-009,1.73566e-009,4.23427e-009,6.12575e-009,9.49174e-010,2.31107e-009,3.32485e-009,2.4452e-009,1.10055e-009,3.42395e-010,8.24091e-009,3.62879e-009,1.10093e-009,1.16624e-008,5.08621e-009,1.52575e-009,1.70084e-009,1.92236e-009,1.20237e-009,5.76229e-009,6.42148e-009,3.91404e-009,8.17332e-009,9.05222e-009,5.45475e-009,5.44799e-010,1.34279e-009,2.00055e-009,1.85141e-009,4.52699e-009,6.59222e-009,2.62963e-009,6.40736e-009,9.23741e-009,4.63747e-010,2.12417e-010,6.7386e-011,3.22806e-009,1.43567e-009,4.40618e-010,1.43153e-008,6.26069e-009,1.8843e-009,3.21202e-010,3.67207e-010,2.34407e-010,2.25181e-009,2.52555e-009,1.55762e-009,1.00259e-008,1.11239e-008,6.72556e-009,1.02629e-010,2.54597e-010,3.86324e-010,7.22493e-010,1.77302e-009,2.60883e-009,3.22439e-009,7.86455e-009,1.13713e-008
20,2.10098,2.53371e-009,1.09993e-009,3.3174e-010,3.20567e-009,1.36904e-009,4.05258e-010,1.75003e-009,7.42919e-010,2.18394e-010,1.7807e-009,1.95854e-009,1.18217e-009,2.26181e-009,2.46128e-009,1.45754e-009,1.23652e-009,1.34034e-009,7.88181e-010,5.74772e-010,1.39079e-009,1.99981e-009,7.31831e-010,1.7599e-009,2.48825e-009,4.0044e-010,9.60798e-010,1.3501e-009,1.01681e-009,4.48249e-010,1.37518e-010,3.4268e-009,1.47383e-009,4.39821e-010,4.85147e-009,2.06419e-009,6.08395e-010,7.11947e-010,7.91021e-010,4.85979e-010,2.41376e-009,2.63872e-009,1.57553e-009,3.42607e-009,3.71917e-009,2.19283e-009,2.29272e-010,5.58063e-010,8.15237e-010,7.80184e-010,1.88119e-009,2.67908e-009,1.10915e-009,2.6635e-009,3.7514e-009,1.92959e-010,8.67675e-011,2.7194e-011,1.34213e-009,5.8374e-010,1.76425e-010,5.95432e-009,2.54138e-009,7.51774e-010,1.34445e-010,1.51362e-010,9.51115e-011,9.42817e-010,1.03828e-009,6.28055e-010,4.20176e-009,4.57053e-009,2.70473e-009,4.31655e-011,1.05883e-010,1.57873e-010,3.04234e-010,7.36707e-010,1.06135e-009,1.35964e-009,3.2689e-009,4.61893e-009
