gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,2.99448,2.54979,2.54979,2.54979,2.15345,2.52962,2.6724,2.3034,2.3034,2.3034,2.54979,2.54979,2.54979,2.15345,2.52962,2.6724,2.3034,2.3034,2.3034,2.54979,2.54979,2.54979,2.15345,2.52962,2.6724,2.3034,2.3034,2.3034,2.54979,2.54979,2.54979,2.69603,2.68215,2.6724,2.84762,2.84762,2.84762,2.54979,2.54979,2.54979,2.69603,2.68215,2.6724,2.84762,2.84762,2.84762,2.54979,2.54979,2.54979,2.69603,2.68215,2.6724,2.84762,2.84762,2.84762,2.54979,2.54979,2.54979,3.24184,2.83494,2.6724,3.39466,3.39466,3.39466,2.54979,2.54979,2.54979,3.24184,2.83494,2.6724,3.39466,3.39466,3.39466,2.54979,2.54979,2.54979,3.24184,2.83494,2.6724,3.39466,3.39466,3.39466
31,3.1589,2.70357,2.70357,2.70357,2.27824,2.67034,2.82659,2.42861,2.42861,2.42861,2.70357,2.70357,2.70357,2.27824,2.67034,2.82659,2.42861,2.42861,2.42861,2.70357,2.70357,2.70357,2.27824,2.67034,2.82659,2.42861,2.42861,2.42861,2.70357,2.70357,2.70357,2.85159,2.83724,2.82659,3.00357,3.00357,3.00357,2.70357,2.70357,2.70357,2.85159,2.83724,2.82659,3.00357,3.00357,3.00357,2.70357,2.70357,2.70357,2.85159,2.83724,2.82659,3.00357,3.00357,3.00357,2.70357,2.70357,2.70357,3.42822,3.00442,2.82659,3.58137,3.58137,3.58137,2.70357,2.70357,2.70357,3.42822,3.00442,2.82659,3.58137,3.58137,3.58137,2.70357,2.70357,2.70357,3.42822,3.00442,2.82659,3.58137,3.58137,3.58137
32,3.32921,2.86322,2.86322,2.86322,2.40772,2.82159,2.98655,2.55849,2.55849,2.55849,2.86322,2.86322,2.86322,2.40772,2.82159,2.98655,2.55849,2.55849,2.55849,2.86322,2.86322,2.86322,2.40772,2.82159,2.98655,2.55849,2.55849,2.55849,2.86322,2.86322,2.86322,3.01296,2.99775,2.98655,3.16531,3.16531,3.16531,2.86322,2.86322,2.86322,3.01296,2.99775,2.98655,3.16531,3.16531,3.16531,2.86322,2.86322,2.86322,3.01296,2.99775,2.98655,3.16531,3.16531,3.16531,2.86322,2.86322,2.86322,3.62156,3.17422,2.98655,3.77496,3.77496,3.77496,2.86322,2.86322,2.86322,3.62156,3.17422,2.98655,3.77496,3.77496,3.77496,2.86322,2.86322,2.86322,3.62156,3.17422,2.98655,3.77496,3.77496,3.77496
33,3.50561,3.02882,3.02882,3.02882,2.54205,2.97847,3.15252,2.69323,2.69323,2.69323,3.02882,3.02882,3.02882,2.54205,2.97847,3.15252,2.69323,2.69323,2.69323,3.02882,3.02882,3.02882,2.54205,2.97847,3.15252,2.69323,2.69323,2.69323,3.02882,3.02882,3.02882,3.18035,3.16425,3.15252,3.33304,3.33304,3.33304,3.02882,3.02882,3.02882,3.18035,3.16425,3.15252,3.33304,3.33304,3.33304,3.02882,3.02882,3.02882,3.18035,3.16425,3.15252,3.33304,3.33304,3.33304,3.02882,3.02882,3.02882,3.8221,3.35036,3.15252,3.97576,3.97576,3.97576,3.02882,3.02882,3.02882,3.8221,3.35036,3.15252,3.97576,3.97576,3.97576,3.02882,3.02882,3.02882,3.8221,3.35036,3.15252,3.97576,3.97576,3.97576
34,3.68833,3.20065,3.20065,3.20065,2.68142,3.14122,3.3247,2.83298,2.83298,2.83298,3.20065,3.20065,3.20065,2.68142,3.14122,3.3247,2.83298,2.83298,2.83298,3.20065,3.20065,3.20065,2.68142,3.14122,3.3247,2.83298,2.83298,2.83298,3.20065,3.20065,3.20065,3.35397,3.33699,3.3247,3.50699,3.50699,3.50699,3.20065,3.20065,3.20065,3.35397,3.33699,3.3247,3.50699,3.50699,3.50699,3.20065,3.20065,3.20065,3.35397,3.33699,3.3247,3.50699,3.50699,3.50699,3.20065,3.20065,3.20065,4.03009,3.53306,3.3247,4.18404,4.18404,4.18404,3.20065,3.20065,3.20065,4.03009,3.53306,3.3247,4.18404,4.18404,4.18404,3.20065,3.20065,3.20065,4.03009,3.53306,3.3247,4.18404,4.18404,4.18404
35,3.87758,3.37893,3.37893,3.37893,2.82602,3.31005,3.50329,2.97795,2.97795,2.97795,3.37893,3.37893,3.37893,2.82602,3.31005,3.50329,2.97795,2.97795,2.97795,3.37893,3.37893,3.37893,2.82602,3.31005,3.50329,2.97795,2.97795,2.97795,3.37893,3.37893,3.37893,3.53405,3.51614,3.50329,3.68733,3.68733,3.68733,3.37893,3.37893,3.37893,3.53405,3.51614,3.50329,3.68733,3.68733,3.68733,3.37893,3.37893,3.37893,3.53405,3.51614,3.50329,3.68733,3.68733,3.68733,3.37893,3.37893,3.37893,4.24578,3.72255,3.50329,4.40004,4.40004,4.40004,3.37893,3.37893,3.37893,4.24578,3.72255,3.50329,4.40004,4.40004,4.40004,3.37893,3.37893,3.37893,4.24578,3.72255,3.50329,4.40004,4.40004,4.40004
36,4.07361,3.56386,3.56386,3.56386,2.976,3.48516,3.68853,3.12828,3.12828,3.12828,3.56386,3.56386,3.56386,2.976,3.48516,3.68853,3.12828,3.12828,3.12828,3.56386,3.56386,3.56386,2.976,3.48516,3.68853,3.12828,3.12828,3.12828,3.56386,3.56386,3.56386,3.72084,3.70195,3.68853,3.87433,3.87433,3.87433,3.56386,3.56386,3.56386,3.72084,3.70195,3.68853,3.87433,3.87433,3.87433,3.56386,3.56386,3.56386,3.72084,3.70195,3.68853,3.87433,3.87433,3.87433,3.56386,3.56386,3.56386,4.46946,3.91908,3.68853,4.624,4.624,4.624,3.56386,3.56386,3.56386,4.46946,3.91908,3.68853,4.624,4.624,4.624,3.56386,3.56386,3.56386,4.46946,3.91908,3.68853,4.624,4.624,4.624
37,4.27665,3.75569,3.75569,3.75569,3.13156,3.66677,3.88066,3.28417,3.28417,3.28417,3.75569,3.75569,3.75569,3.13156,3.66677,3.88066,3.28417,3.28417,3.28417,3.75569,3.75569,3.75569,3.13156,3.66677,3.88066,3.28417,3.28417,3.28417,3.75569,3.75569,3.75569,3.91456,3.89466,3.88066,4.06833,4.06833,4.06833,3.75569,3.75569,3.75569,3.91456,3.89466,3.88066,4.06833,4.06833,4.06833,3.75569,3.75569,3.75569,3.91456,3.89466,3.88066,4.06833,4.06833,4.06833,3.75569,3.75569,3.75569,4.70139,4.12287,3.88066,4.85621,4.85621,4.85621,3.75569,3.75569,3.75569,4.70139,4.12287,3.88066,4.85621,4.85621,4.85621,3.75569,3.75569,3.75569,4.70139,4.12287,3.88066,4.85621,4.85621,4.85621
38,4.48696,3.95465,3.95465,3.95465,3.2929,3.85512,4.07987,3.44583,3.44583,3.44583,3.95465,3.95465,3.95465,3.2929,3.85512,4.07987,3.44583,3.44583,3.44583,3.95465,3.95465,3.95465,3.2929,3.85512,4.07987,3.44583,3.44583,3.44583,3.95465,3.95465,3.95465,4.11546,4.09449,4.07987,4.26951,4.26951,4.26951,3.95465,3.95465,3.95465,4.11546,4.09449,4.07987,4.26951,4.26951,4.26951,3.95465,3.95465,3.95465,4.11546,4.09449,4.07987,4.26951,4.26951,4.26951,3.95465,3.95465,3.95465,4.94189,4.33419,4.07987,5.09696,5.09696,5.09696,3.95465,3.95465,3.95465,4.94189,4.33419,4.07987,5.09696,5.09696,5.09696,3.95465,3.95465,3.95465,4.94189,4.33419,4.07987,5.09696,5.09696,5.09696
39,4.7048,4.16098,4.16098,4.16098,3.46023,4.05043,4.28645,3.61343,3.61343,3.61343,4.16098,4.16098,4.16098,3.46023,4.05043,4.28645,3.61343,3.61343,3.61343,4.16098,4.16098,4.16098,3.46023,4.05043,4.28645,3.61343,3.61343,3.61343,4.16098,4.16098,4.16098,4.32378,4.3017,4.28645,4.47811,4.47811,4.47811,4.16098,4.16098,4.16098,4.32378,4.3017,4.28645,4.47811,4.47811,4.47811,4.16098,4.16098,4.16098,4.32378,4.3017,4.28645,4.47811,4.47811,4.47811,4.16098,4.16098,4.16098,5.19123,4.55333,4.28645,5.34654,5.34654,5.34654,4.16098,4.16098,4.16098,5.19123,4.55333,4.28645,5.34654,5.34654,5.34654,4.16098,4.16098,4.16098,5.19123,4.55333,4.28645,5.34654,5.34654,5.34654
40,4.93043,4.37495,4.37495,4.37495,3.63378,4.25295,4.50068,3.7872,3.7872,3.7872,4.37495,4.37495,4.37495,3.63378,4.25295,4.50068,3.7872,3.7872,3.7872,4.37495,4.37495,4.37495,3.63378,4.25295,4.50068,3.7872,3.7872,3.7872,4.37495,4.37495,4.37495,4.5398,4.51658,4.50068,4.69439,4.69439,4.69439,4.37495,4.37495,4.37495,4.5398,4.51658,4.50068,4.69439,4.69439,4.69439,4.37495,4.37495,4.37495,4.5398,4.51658,4.50068,4.69439,4.69439,4.69439,4.37495,4.37495,4.37495,5.44973,4.78055,4.50068,5.60529,5.60529,5.60529,4.37495,4.37495,4.37495,5.44973,4.78055,4.50068,5.60529,5.60529,5.60529,4.37495,4.37495,4.37495,5.44973,4.78055,4.50068,5.60529,5.60529,5.60529
41,5.16414,4.59685,4.59685,4.59685,3.81377,4.46296,4.72282,3.96741,3.96741,3.96741,4.59685,4.59685,4.59685,3.81377,4.46296,4.72282,3.96741,3.96741,3.96741,4.59685,4.59685,4.59685,3.81377,4.46296,4.72282,3.96741,3.96741,3.96741,4.59685,4.59685,4.59685,4.76377,4.73937,4.72282,4.91862,4.91862,4.91862,4.59685,4.59685,4.59685,4.76377,4.73937,4.72282,4.91862,4.91862,4.91862,4.59685,4.59685,4.59685,4.76377,4.73937,4.72282,4.91862,4.91862,4.91862,4.59685,4.59685,4.59685,5.71774,5.01613,4.72282,5.87354,5.87354,5.87354,4.59685,4.59685,4.59685,5.71774,5.01613,4.72282,5.87354,5.87354,5.87354,4.59685,4.59685,4.59685,5.71774,5.01613,4.72282,5.87354,5.87354,5.87354
42,5.40621,4.82695,4.82695,4.82695,4.00041,4.68072,4.95315,4.15432,4.15432,4.15432,4.82695,4.82695,4.82695,4.00041,4.68072,4.95315,4.15432,4.15432,4.15432,4.82695,4.82695,4.82695,4.00041,4.68072,4.95315,4.15432,4.15432,4.15432,4.82695,4.82695,4.82695,4.996,4.97038,4.95315,5.15109,5.15109,5.15109,4.82695,4.82695,4.82695,4.996,4.97038,4.95315,5.15109,5.15109,5.15109,4.82695,4.82695,4.82695,4.996,4.97038,4.95315,5.15109,5.15109,5.15109,4.82695,4.82695,4.82695,5.99559,5.26039,4.95315,6.15157,6.15157,6.15157,4.82695,4.82695,4.82695,5.99559,5.26039,4.95315,6.15157,6.15157,6.15157,4.82695,4.82695,4.82695,5.99559,5.26039,4.95315,6.15157,6.15157,6.15157
43,5.65694,5.06554,5.06554,5.06554,4.20406,4.90649,5.19197,4.34813,4.34813,4.34813,5.06554,5.06554,5.06554,4.20406,4.90649,5.19197,4.34813,4.34813,4.34813,5.06554,5.06554,5.06554,4.20406,4.90649,5.19197,4.34813,4.34813,4.34813,5.06554,5.06554,5.06554,5.23656,5.20988,5.19197,5.39207,5.39207,5.39207,5.06554,5.06554,5.06554,5.23656,5.20988,5.19197,5.39207,5.39207,5.39207,5.06554,5.06554,5.06554,5.23656,5.20988,5.19197,5.39207,5.39207,5.39207,5.06554,5.06554,5.06554,6.27308,5.51362,5.19197,6.43974,6.43974,6.43974,5.06554,5.06554,5.06554,6.27308,5.51362,5.19197,6.43974,6.43974,6.43974,5.06554,5.06554,5.06554,6.27308,5.51362,5.19197,6.43974,6.43974,6.43974
44,5.91664,5.31293,5.31293,5.31293,4.40522,5.14057,5.43957,4.54907,4.54907,4.55968,5.31293,5.31293,5.31293,4.40522,5.14057,5.43957,4.54907,4.54907,4.55968,5.31293,5.31293,5.31293,4.40522,5.14057,5.43957,4.54907,4.54907,4.55968,5.31293,5.31293,5.31293,5.48617,5.45818,5.43957,5.64189,5.64189,5.64174,5.31293,5.31293,5.31293,5.48617,5.45818,5.43957,5.64189,5.64189,5.64174,5.31293,5.31293,5.31293,5.48617,5.45818,5.43957,5.64189,5.64189,5.64174,5.31293,5.31293,5.31293,6.57111,5.77615,5.43957,6.73853,6.73853,6.72748,5.31293,5.31293,5.31293,6.57111,5.77615,5.43957,6.73853,6.73853,6.72748,5.31293,5.31293,5.31293,6.57111,5.77615,5.43957,6.73853,6.73853,6.72748
45,6.18564,5.56942,5.56942,5.56942,4.63592,5.38325,5.69626,4.75739,4.75739,4.7796,5.56942,5.56942,5.56942,4.63592,5.38325,5.69626,4.75739,4.75739,4.7796,5.56942,5.56942,5.56942,4.63592,5.38325,5.69626,4.75739,4.75739,4.7796,5.56942,5.56942,5.56942,5.74438,5.7156,5.69626,5.90088,5.90088,5.90048,5.56942,5.56942,5.56942,5.74438,5.7156,5.69626,5.90088,5.90088,5.90048,5.56942,5.56942,5.56942,5.74438,5.7156,5.69626,5.90088,5.90088,5.90048,5.56942,5.56942,5.56942,6.85687,6.04831,5.69626,7.0483,7.0483,7.02509,5.56942,5.56942,5.56942,6.85687,6.04831,5.69626,7.0483,7.0483,7.02509,5.56942,5.56942,5.56942,6.85687,6.04831,5.69626,7.0483,7.0483,7.02509
46,6.46427,5.83534,5.83534,5.83534,4.88789,5.63484,5.96238,4.97336,4.97336,5.00819,5.83534,5.83534,5.83534,4.88789,5.63484,5.96238,4.97336,4.97336,5.00819,5.83534,5.83534,5.83534,4.88789,5.63484,5.96238,4.97336,4.97336,5.00819,5.83534,5.83534,5.83534,6.01168,5.98246,5.96238,6.16931,6.16931,6.16867,5.83534,5.83534,5.83534,6.01168,5.98246,5.96238,6.16931,6.16931,6.16867,5.83534,5.83534,5.83534,6.01168,5.98246,5.96238,6.16931,6.16931,6.16867,5.83534,5.83534,5.83534,7.13939,6.33044,5.96238,7.36942,7.36942,7.33288,5.83534,5.83534,5.83534,7.13939,6.33044,5.96238,7.36942,7.36942,7.33288,5.83534,5.83534,5.83534,7.13939,6.33044,5.96238,7.36942,7.36942,7.33288
47,6.75287,6.11103,6.11103,6.11103,5.15103,5.89566,6.23826,5.19725,5.19725,5.27004,6.11103,6.11103,6.11103,5.15103,5.89566,6.23826,5.19725,5.19725,5.27004,6.11103,6.11103,6.11103,5.15103,5.89566,6.23826,5.19725,5.19725,5.27004,6.11103,6.11103,6.11103,6.28869,6.2591,6.23826,6.44751,6.44751,6.446,6.11103,6.11103,6.11103,6.28869,6.2591,6.23826,6.44751,6.44751,6.446,6.11103,6.11103,6.11103,6.28869,6.2591,6.23826,6.44751,6.44751,6.446,6.11103,6.11103,6.11103,7.43013,6.6229,6.23826,7.7023,7.7023,7.6257,6.11103,6.11103,6.11103,7.43013,6.6229,6.23826,7.7023,7.7023,7.6257,6.11103,6.11103,6.11103,7.43013,6.6229,6.23826,7.7023,7.7023,7.6257
48,7.05179,6.39684,6.39684,6.39684,5.42575,6.16603,6.52425,5.42933,5.42933,5.54354,6.39684,6.39684,6.39684,5.42575,6.16603,6.52425,5.42933,5.42933,5.54354,6.39684,6.39684,6.39684,5.42575,6.16603,6.52425,5.42933,5.42933,5.54354,6.39684,6.39684,6.39684,6.57578,6.54586,6.52425,6.73596,6.73596,6.73337,6.39684,6.39684,6.39684,6.57578,6.54586,6.52425,6.73596,6.73596,6.73337,6.39684,6.39684,6.39684,6.57578,6.54586,6.52425,6.73596,6.73596,6.73337,6.39684,6.39684,6.39684,7.72937,6.92605,6.52425,8.04733,8.04733,7.92694,6.39684,6.39684,6.39684,7.72937,6.92605,6.52425,8.04733,8.04733,7.92694,6.39684,6.39684,6.39684,7.72937,6.92605,6.52425,8.04733,8.04733,7.92694
49,7.36142,6.69312,6.69312,6.69312,5.71255,6.4463,6.8207,5.66992,5.66992,5.8157,6.69312,6.69312,6.69312,5.71255,6.4463,6.8207,5.66992,5.66992,5.8157,6.69312,6.69312,6.69312,5.71255,6.4463,6.8207,5.66992,5.66992,5.8157,6.69312,6.69312,6.69312,6.87322,6.84311,6.8207,7.035,7.035,7.0316,6.69312,6.69312,6.69312,6.87322,6.84311,6.8207,7.035,7.035,7.0316,6.69312,6.69312,6.69312,6.87322,6.84311,6.8207,7.035,7.035,7.0316,6.69312,6.69312,6.69312,8.03728,7.24028,6.8207,8.40495,8.40495,8.251,6.69312,6.69312,6.69312,8.03728,7.24028,6.8207,8.40495,8.40495,8.251,6.69312,6.69312,6.69312,8.03728,7.24028,6.8207,8.40495,8.40495,8.251
50,7.68212,7.00025,7.00025,7.00025,5.99813,6.73682,7.128,5.91932,5.91932,6.08536,7.00025,7.00025,7.00025,5.99813,6.73682,7.128,5.91932,5.91932,6.08536,7.00025,7.00025,7.00025,5.99813,6.73682,7.128,5.91932,5.91932,6.08536,7.00025,7.00025,7.00025,7.18189,7.15122,7.128,7.34498,7.34498,7.34099,7.00025,7.00025,7.00025,7.18189,7.15122,7.128,7.34498,7.34498,7.34099,7.00025,7.00025,7.00025,7.18189,7.15122,7.128,7.34498,7.34498,7.34099,7.00025,7.00025,7.00025,8.36892,7.56599,7.128,8.77562,8.77562,8.60013,7.00025,7.00025,7.00025,8.36892,7.56599,7.128,8.77562,8.77562,8.60013,7.00025,7.00025,7.00025,8.36892,7.56599,7.128,8.77562,8.77562,8.60013
51,8.0143,7.31861,7.31861,7.31861,6.2956,7.03796,7.44652,6.1778,6.1778,6.40879,7.31861,7.31861,7.31861,6.2956,7.03796,7.44652,6.1778,6.1778,6.40879,7.31861,7.31861,7.31861,6.2956,7.03796,7.44652,6.1778,6.1778,6.40879,7.31861,7.31861,7.31861,7.50178,7.47058,7.44652,7.6663,7.6663,7.66027,7.31861,7.31861,7.31861,7.50178,7.47058,7.44652,7.6663,7.6663,7.66027,7.31861,7.31861,7.31861,7.50178,7.47058,7.44652,7.6663,7.6663,7.66027,7.31861,7.31861,7.31861,8.71111,7.90358,7.44652,9.15983,9.15983,8.91503,7.31861,7.31861,7.31861,8.71111,7.90358,7.44652,9.15983,9.15983,8.91503,7.31861,7.31861,7.31861,8.71111,7.90358,7.44652,9.15983,9.15983,8.91503
52,8.35837,7.64861,7.64861,7.64861,6.59036,7.3501,7.77668,6.4457,6.4457,6.73195,7.64861,7.64861,7.64861,6.59036,7.3501,7.77668,6.4457,6.4457,6.73195,7.64861,7.64861,7.64861,6.59036,7.3501,7.77668,6.4457,6.4457,6.73195,7.64861,7.64861,7.64861,7.83373,7.8016,7.77668,7.99936,7.99936,7.99155,7.64861,7.64861,7.64861,7.83373,7.8016,7.77668,7.99936,7.99936,7.99155,7.64861,7.64861,7.64861,7.83373,7.8016,7.77668,7.99936,7.99936,7.99155,7.64861,7.64861,7.64861,9.08015,8.25347,7.77668,9.55804,9.55804,9.25423,7.64861,7.64861,7.64861,9.08015,8.25347,7.77668,9.55804,9.55804,9.25423,7.64861,7.64861,7.64861,9.08015,8.25347,7.77668,9.55804,9.55804,9.25423
53,8.71476,7.99066,7.99066,7.99066,6.88095,7.67362,8.11888,6.72346,6.72346,7.03778,7.99066,7.99066,7.99066,6.88095,7.67362,8.11888,6.72346,6.72346,7.03778,7.99066,7.99066,7.99066,6.88095,7.67362,8.11888,6.72346,6.72346,7.03778,7.99066,7.99066,7.99066,8.17825,8.14468,8.11888,8.34455,8.34455,8.33575,7.99066,7.99066,7.99066,8.17825,8.14468,8.11888,8.34455,8.34455,8.33575,7.99066,7.99066,7.99066,8.17825,8.14468,8.11888,8.34455,8.34455,8.33575,7.99066,7.99066,7.99066,9.47863,8.61611,8.11888,9.97077,9.97077,9.63673,7.99066,7.99066,7.99066,9.47863,8.61611,8.11888,9.97077,9.97077,9.63673,7.99066,7.99066,7.99066,9.47863,8.61611,8.11888,9.97077,9.97077,9.63673
54,9.08389,8.34519,8.34519,8.34519,7.18216,8.02509,8.47355,7.0114,7.0114,7.33917,8.34519,8.34519,8.34519,7.18216,8.02509,8.47355,7.0114,7.0114,7.33917,8.34519,8.34519,8.34519,7.18216,8.02509,8.47355,7.0114,7.0114,7.33917,8.34519,8.34519,8.34519,8.53531,8.49947,8.47355,8.70234,8.70234,8.69298,8.34519,8.34519,8.34519,8.53531,8.49947,8.47355,8.70234,8.70234,8.69298,8.34519,8.34519,8.34519,8.53531,8.49947,8.47355,8.70234,8.70234,8.69298,8.34519,8.34519,8.34519,9.8916,8.97419,8.47355,10.3985,10.3985,10.0499,8.34519,8.34519,8.34519,9.8916,8.97419,8.47355,10.3985,10.3985,10.0499,8.34519,8.34519,8.34519,9.8916,8.97419,8.47355,10.3985,10.3985,10.0499
55,9.46624,8.71265,8.71265,8.71265,7.51134,8.37331,8.84115,7.30988,7.30988,7.65155,8.71265,8.71265,8.71265,7.51134,8.37331,8.84115,7.30988,7.30988,7.65155,8.71265,8.71265,8.71265,7.51134,8.37331,8.84115,7.30988,7.30988,7.65155,8.71265,8.71265,8.71265,8.90474,8.86795,8.84115,9.07319,9.07319,9.06321,8.71265,8.71265,8.71265,8.90474,8.86795,8.84115,9.07319,9.07319,9.06321,8.71265,8.71265,8.71265,8.90474,8.86795,8.84115,9.07319,9.07319,9.06321,8.71265,8.71265,8.71265,10.3013,9.36294,8.84115,10.8418,10.8418,10.478,8.71265,8.71265,8.71265,10.3013,9.36294,8.84115,10.8418,10.8418,10.478,8.71265,8.71265,8.71265,10.3013,9.36294,8.84115,10.8418,10.8418,10.478
56,9.86227,9.0935,9.0935,9.0935,7.85335,8.73422,9.22209,7.61927,7.61927,7.97532,9.0935,9.0935,9.0935,7.85335,8.73422,9.22209,7.61927,7.61927,7.97532,9.0935,9.0935,9.0935,7.85335,8.73422,9.22209,7.61927,7.61927,7.97532,9.0935,9.0935,9.0935,9.28762,9.24985,9.22209,9.45755,9.45755,9.44692,9.0935,9.0935,9.0935,9.28762,9.24985,9.22209,9.45755,9.45755,9.44692,9.0935,9.0935,9.0935,9.28762,9.24985,9.22209,9.45755,9.45755,9.44692,9.0935,9.0935,9.0935,10.725,9.76582,9.22209,11.3013,11.3013,10.9217,9.0935,9.0935,9.0935,10.725,9.76582,9.22209,11.3013,11.3013,10.9217,9.0935,9.0935,9.0935,10.725,9.76582,9.22209,11.3013,11.3013,10.9217
57,10.2725,9.48805,9.48805,9.48805,8.22713,9.10826,9.61681,7.93994,7.93994,8.32932,9.48805,9.48805,9.48805,8.22713,9.10826,9.61681,7.93994,7.93994,8.32932,9.48805,9.48805,9.48805,8.22713,9.10826,9.61681,7.93994,7.93994,8.32932,9.48805,9.48805,9.48805,9.68371,9.64562,9.61681,9.85591,9.85591,9.84388,9.48805,9.48805,9.48805,9.68371,9.64562,9.61681,9.85591,9.85591,9.84388,9.48805,9.48805,9.48805,9.68371,9.64562,9.61681,9.85591,9.85591,9.84388,9.48805,9.48805,9.48805,11.1433,10.1833,9.61681,11.7775,11.7775,11.3616,9.48805,9.48805,9.48805,11.1433,10.1833,9.61681,11.7775,11.7775,11.3616,9.48805,9.48805,9.48805,11.1433,10.1833,9.61681,11.7775,11.7775,11.3616
58,10.6974,9.89689,9.89689,9.89689,8.59706,9.49589,10.0259,8.29171,8.29171,8.7548,9.89689,9.89689,9.89689,8.59706,9.49589,10.0259,8.29171,8.29171,8.7548,9.89689,9.89689,9.89689,8.59706,9.49589,10.0259,8.29171,8.29171,8.7548,9.89689,9.89689,9.89689,10.0948,10.0558,10.0259,10.2682,10.2682,10.2531,9.89689,9.89689,9.89689,10.0948,10.0558,10.0259,10.2682,10.2682,10.2531,9.89689,9.89689,9.89689,10.0948,10.0558,10.0259,10.2682,10.2682,10.2531,9.89689,9.89689,9.89689,11.5956,10.616,10.0259,12.2503,12.2503,11.7544,9.89689,9.89689,9.89689,11.5956,10.616,10.0259,12.2503,12.2503,11.7544,9.89689,9.89689,9.89689,11.5956,10.616,10.0259,12.2503,12.2503,11.7544
59,11.1374,10.3207,10.3207,10.3207,9.00139,9.8976,10.4498,8.63698,8.63698,9.19949,10.3207,10.3207,10.3207,9.00139,9.8976,10.4498,8.63698,8.63698,9.19949,10.3207,10.3207,10.3207,9.00139,9.8976,10.4498,8.63698,8.63698,9.19949,10.3207,10.3207,10.3207,10.5201,10.4808,10.4498,10.6961,10.6961,10.6771,10.3207,10.3207,10.3207,10.5201,10.4808,10.4498,10.6961,10.6961,10.6771,10.3207,10.3207,10.3207,10.5201,10.4808,10.4498,10.6961,10.6961,10.6771,10.3207,10.3207,10.3207,12.0417,11.0644,10.4498,12.7609,12.7609,12.1574,10.3207,10.3207,10.3207,12.0417,11.0644,10.4498,12.7609,12.7609,12.1574,10.3207,10.3207,10.3207,12.0417,11.0644,10.4498,12.7609,12.7609,12.1574
60,11.5933,10.7598,10.7598,10.7598,9.4432,10.3346,10.8891,8.99484,9.01581,9.62232,10.7598,10.7598,10.7598,9.4432,10.3346,10.8891,8.99484,9.01581,9.62232,10.7598,10.7598,10.7598,9.4432,10.3346,10.8891,8.99484,9.01581,9.62232,10.7598,10.7598,10.7598,10.96,10.9203,10.8891,11.1395,11.1388,11.1179,10.7598,10.7598,10.7598,10.96,10.9203,10.8891,11.1395,11.1388,11.1179,10.7598,10.7598,10.7598,10.96,10.9203,10.8891,11.1395,11.1388,11.1179,10.7598,10.7598,10.7598,12.4795,11.5063,10.8891,13.2899,13.2674,12.6161,10.7598,10.7598,10.7598,12.4795,11.5063,10.8891,13.2899,13.2674,12.6161,10.7598,10.7598,10.7598,12.4795,11.5063,10.8891,13.2899,13.2674,12.6161
61,12.0654,11.215,11.215,11.215,9.86046,10.7669,11.3443,9.38755,9.38755,10.0188,11.215,11.215,11.215,9.86046,10.7669,11.3443,9.38755,9.38755,10.0188,11.215,11.215,11.215,9.86046,10.7669,11.3443,9.38755,9.38755,10.0188,11.215,11.215,11.215,11.4174,11.3767,11.3443,11.5982,11.5982,11.5761,11.215,11.215,11.215,11.4174,11.3767,11.3443,11.5982,11.5982,11.5761,11.215,11.215,11.215,11.4174,11.3767,11.3443,11.5982,11.5982,11.5761,11.215,11.215,11.215,12.9769,11.9869,11.3443,13.8148,13.8148,13.136,11.215,11.215,11.215,12.9769,11.9869,11.3443,13.8148,13.8148,13.136,11.215,11.215,11.215,12.9769,11.9869,11.3443,13.8148,13.8148,13.136
