gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
138,21.1107,0.1,0.28,0.4,0.54,0.68,0.1,0.26,0.42,0.54,0.68,0.1,0.26,0.4,0.56,0.68,0.08,0.26,0.4,0.56,0.68,0.1,0.24,0.4,0.54,0.68
139,21.5515,0.1,0.28,0.4,0.54,0.68,0.1,0.26,0.42,0.54,0.68,0.1,0.24,0.4,0.54,0.68,0.08,0.26,0.4,0.56,0.68,0.1,0.24,0.4,0.54,0.68
140,22.0008,0.1,0.28,0.4,0.54,0.68,0.1,0.26,0.42,0.54,0.68,0.12,0.24,0.4,0.54,0.68,0.08,0.26,0.4,0.56,0.68,0.1,0.24,0.4,0.54,0.68
141,22.4589,0.1,0.28,0.4,0.54,0.68,0.1,0.26,0.4,0.54,0.66,0.12,0.24,0.42,0.54,0.68,0.08,0.26,0.4,0.56,0.68,0.1,0.24,0.4,0.54,0.66
142,22.9259,0.1,0.28,0.4,0.54,0.68,0.1,0.26,0.4,0.54,0.66,0.12,0.24,0.42,0.54,0.68,0.08,0.26,0.4,0.56,0.68,0.08,0.24,0.4,0.54,0.66
143,23.4019,0.1,0.28,0.4,0.54,0.68,0.1,0.26,0.4,0.54,0.66,0.12,0.24,0.4,0.54,0.68,0.1,0.26,0.4,0.54,0.68,0.08,0.24,0.4,0.54,0.66
144,23.8872,0.1,0.28,0.4,0.54,0.66,0.1,0.26,0.4,0.54,0.66,0.12,0.24,0.4,0.54,0.66,0.1,0.26,0.4,0.54,0.68,0.08,0.24,0.4,0.54,0.66
145,24.3818,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.54,0.66,0.12,0.24,0.42,0.54,0.66,0.1,0.26,0.4,0.52,0.68,0.08,0.24,0.4,0.54,0.66
146,24.8861,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.54,0.66,0.12,0.24,0.42,0.54,0.66,0.1,0.26,0.4,0.52,0.68,0.08,0.26,0.4,0.52,0.66
147,25.4002,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.54,0.66,0.12,0.24,0.42,0.54,0.66,0.1,0.24,0.4,0.52,0.68,0.08,0.26,0.38,0.52,0.66
148,25.9243,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.54,0.66,0.1,0.24,0.4,0.52,0.68,0.08,0.26,0.38,0.52,0.66
149,26.4585,0.1,0.26,0.4,0.52,0.64,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.54,0.66,0.1,0.24,0.38,0.52,0.66,0.08,0.26,0.38,0.52,0.66
150,27.0031,0.1,0.26,0.4,0.52,0.64,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.54,0.66,0.1,0.24,0.38,0.52,0.66,0.08,0.26,0.38,0.52,0.66
151,27.5583,0.1,0.26,0.4,0.52,0.64,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.38,0.54,0.66,0.1,0.24,0.38,0.52,0.66,0.08,0.26,0.38,0.52,0.66
152,28.1242,0.1,0.24,0.4,0.52,0.64,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.38,0.54,0.66,0.12,0.24,0.38,0.52,0.66,0.08,0.26,0.38,0.52,0.66
153,28.7011,0.1,0.24,0.4,0.52,0.64,0.1,0.24,0.4,0.52,0.66,0.1,0.26,0.38,0.52,0.66,0.12,0.24,0.38,0.52,0.64,0.08,0.24,0.38,0.52,0.66
154,29.2893,0.1,0.24,0.4,0.52,0.64,0.1,0.24,0.4,0.52,0.64,0.1,0.26,0.38,0.52,0.66,0.12,0.24,0.38,0.52,0.64,0.08,0.24,0.38,0.52,0.66
155,29.8888,0.1,0.24,0.4,0.52,0.64,0.1,0.24,0.4,0.52,0.64,0.1,0.24,0.38,0.52,0.66,0.12,0.24,0.38,0.52,0.64,0.1,0.24,0.38,0.5,0.64
156,30.5,0.1,0.24,0.4,0.52,0.64,0.1,0.22,0.4,0.52,0.64,0.1,0.24,0.38,0.52,0.66,0.12,0.24,0.38,0.52,0.66,0.1,0.24,0.38,0.5,0.64
157,31.123,0.1,0.24,0.38,0.52,0.64,0.1,0.22,0.4,0.52,0.64,0.1,0.24,0.38,0.52,0.66,0.1,0.24,0.36,0.52,0.66,0.1,0.24,0.38,0.52,0.64
158,31.7582,0.12,0.24,0.38,0.52,0.64,0.1,0.24,0.4,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.36,0.52,0.64,0.1,0.24,0.38,0.52,0.62
159,32.4056,0.12,0.24,0.38,0.52,0.62,0.1,0.24,0.4,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.36,0.52,0.64,0.1,0.24,0.38,0.52,0.62
160,33.0656,0.12,0.24,0.38,0.52,0.62,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.36,0.52,0.64,0.1,0.24,0.38,0.52,0.62
161,33.7385,0.12,0.24,0.38,0.52,0.62,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.38,0.52,0.62
162,34.4244,0.12,0.24,0.38,0.52,0.62,0.1,0.24,0.38,0.52,0.64,0.1,0.22,0.38,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.36,0.52,0.62
163,35.1236,0.12,0.24,0.38,0.52,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.36,0.52,0.62
164,35.8364,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.52,0.64,0.1,0.24,0.38,0.52,0.64,0.1,0.24,0.36,0.52,0.62
165,36.563,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.64,0.1,0.24,0.38,0.52,0.64,0.12,0.24,0.36,0.52,0.64
166,37.3037,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.36,0.52,0.64
167,38.0588,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.36,0.52,0.64
168,38.8286,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.36,0.5,0.64
169,39.6132,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.36,0.5,0.64
170,40.4132,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.64,0.1,0.24,0.36,0.5,0.64
171,41.2286,0.12,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.64,0.1,0.24,0.36,0.48,0.64
172,42.0599,0.12,0.24,0.38,0.5,0.62,0.12,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.64,0.1,0.24,0.36,0.48,0.64
173,42.9073,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.24,0.36,0.48,0.64
174,43.7712,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.24,0.36,0.48,0.64
175,44.6518,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.24,0.36,0.48,0.64
176,45.5495,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.24,0.36,0.48,0.64
177,46.4647,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.62,0.1,0.24,0.36,0.48,0.62
178,47.3976,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.36,0.48,0.62
179,48.3486,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.36,0.48,0.62
180,49.318,0.1,0.24,0.36,0.48,0.62,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.36,0.48,0.6
181,50.3063,0.1,0.24,0.36,0.48,0.62,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.36,0.48,0.6
182,51.3138,0.1,0.24,0.36,0.48,0.62,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.36,0.48,0.6
183,52.3408,0.08,0.24,0.36,0.48,0.62,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.62,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.36,0.48,0.6
184,53.3878,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.36,0.48,0.6
185,54.4551,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.22,0.38,0.5,0.6,0.1,0.22,0.38,0.48,0.6
186,55.543,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.22,0.36,0.5,0.6,0.1,0.22,0.38,0.48,0.6
187,56.6522,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.22,0.36,0.5,0.6,0.1,0.22,0.36,0.48,0.6
188,57.7828,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.22,0.36,0.5,0.6,0.1,0.22,0.36,0.48,0.6
189,58.9354,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.22,0.34,0.5,0.6,0.1,0.22,0.36,0.48,0.6
190,60.1103,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.22,0.34,0.5,0.6,0.1,0.22,0.34,0.48,0.6
191,61.3081,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.22,0.34,0.5,0.6,0.1,0.22,0.34,0.48,0.6
192,62.5291,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.22,0.34,0.5,0.6,0.1,0.22,0.34,0.48,0.6
193,63.7738,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.5,0.6,0.1,0.22,0.34,0.48,0.6
194,65.0427,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.6,0.1,0.22,0.34,0.48,0.6
195,66.3362,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.6,0.1,0.22,0.34,0.48,0.6
196,67.6548,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.6,0.1,0.22,0.34,0.48,0.6
197,68.9989,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.6,0.1,0.22,0.34,0.48,0.6
198,70.3692,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.6,0.1,0.22,0.34,0.48,0.6
199,71.7661,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.58,0.1,0.22,0.34,0.48,0.6
200,73.1901,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.58,0.1,0.22,0.34,0.48,0.6
201,74.6417,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.48,0.6,0.1,0.24,0.34,0.48,0.58,0.1,0.22,0.34,0.48,0.58
202,76.1215,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.46,0.6,0.1,0.24,0.34,0.48,0.58,0.1,0.22,0.34,0.48,0.58
203,77.6301,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.6,0.08,0.24,0.36,0.46,0.6,0.08,0.24,0.34,0.46,0.58,0.1,0.22,0.34,0.48,0.58
204,79.1679,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.36,0.46,0.6,0.08,0.24,0.34,0.46,0.58,0.1,0.22,0.34,0.48,0.58
205,80.7355,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.36,0.46,0.6,0.08,0.24,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56
206,82.3336,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56
207,83.9627,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.48,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.56
208,85.6234,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.1,0.22,0.34,0.46,0.56
209,87.3164,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.1,0.22,0.34,0.46,0.56
210,89.0422,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.1,0.24,0.34,0.46,0.56
211,90.8015,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.1,0.24,0.34,0.46,0.56
212,92.5949,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
213,94.4232,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
214,96.2869,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
215,98.1869,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
216,100.124,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
217,102.098,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
218,104.111,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
219,106.163,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
220,108.254,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
221,110.386,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
222,112.56,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
223,114.776,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
224,117.034,0.1,0.24,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
225,119.337,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
226,121.684,0.1,0.22,0.36,0.46,0.58,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
227,124.077,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.34,0.46,0.56
228,126.517,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56
229,129.003,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56
230,131.538,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56
231,134.122,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56
232,136.757,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56
233,139.442,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.1,0.24,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56
234,142.18,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.08,0.24,0.36,0.46,0.56
235,144.97,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.08,0.22,0.36,0.46,0.56
236,147.815,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.08,0.22,0.36,0.46,0.56
237,150.715,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.08,0.22,0.36,0.46,0.56
238,153.671,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.08,0.22,0.36,0.46,0.56
239,156.685,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.36,0.46,0.56,0.08,0.22,0.36,0.46,0.56
240,159.757,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.08,0.22,0.36,0.46,0.56
241,162.889,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.08,0.22,0.36,0.46,0.56
242,166.082,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.08,0.22,0.36,0.46,0.56
243,169.336,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.2,0.34,0.46,0.56,0.08,0.2,0.36,0.46,0.56
244,172.654,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.2,0.36,0.46,0.56
245,176.036,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.2,0.36,0.46,0.56
246,179.484,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.56,0.1,0.22,0.34,0.46,0.56,0.1,0.2,0.34,0.46,0.56
247,182.999,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.56,0.1,0.2,0.34,0.46,0.56
248,186.582,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.2,0.34,0.44,0.56
249,190.234,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.2,0.34,0.44,0.54
250,193.958,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.2,0.34,0.44,0.54
251,197.753,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.2,0.34,0.44,0.54
252,201.623,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.2,0.34,0.44,0.54
253,205.567,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.44,0.54,0.1,0.2,0.34,0.44,0.54
254,209.588,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.44,0.54
255,213.687,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
256,217.866,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
257,222.125,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
258,226.468,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
259,230.895,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
260,235.407,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
261,240.007,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
262,244.697,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.22,0.34,0.42,0.54,0.1,0.2,0.34,0.42,0.54
263,249.477,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.34,0.42,0.54
264,254.35,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.2,0.32,0.42,0.54
265,259.318,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54,0.1,0.22,0.32,0.42,0.54
