gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
26,2.39167,-549.009,-549.009,-549.009,-539.833,-503.928,-503.928,-529.483,-529.483,-486.991,-549.009,-549.009,-549.009,-539.833,-503.928,-503.928,-529.483,-529.483,-486.991,-549.009,-549.009,-549.009,-539.833,-503.928,-503.928,-529.483,-529.483,-486.991,-549.009,-549.009,-549.009,-515.865,-503.928,-503.928,-481.985,-481.985,-466.114,-549.009,-549.009,-549.009,-515.865,-503.928,-503.928,-481.985,-481.985,-466.114,-549.009,-549.009,-549.009,-515.865,-503.928,-503.928,-481.985,-481.985,-466.114,-549.009,-549.009,-549.009,-492.196,-503.928,-503.928,-439.664,-439.664,-447.586,-549.009,-549.009,-549.009,-492.196,-503.928,-503.928,-439.664,-439.664,-447.586,-549.009,-549.009,-549.009,-492.196,-503.928,-503.928,-439.664,-439.664,-447.586
27,2.53452,-495.03,-495.03,-495.03,-488.872,-455.337,-455.337,-481.817,-481.817,-441.853,-495.03,-495.03,-495.03,-488.872,-455.337,-455.337,-481.817,-481.817,-441.853,-495.03,-495.03,-495.03,-488.872,-455.337,-455.337,-481.817,-481.817,-441.853,-495.03,-495.03,-495.03,-466.364,-455.337,-455.337,-437.119,-437.119,-422.218,-495.03,-495.03,-495.03,-466.364,-455.337,-455.337,-437.119,-437.119,-422.218,-495.03,-495.03,-495.03,-466.364,-455.337,-455.337,-437.119,-437.119,-422.218,-495.03,-495.03,-495.03,-444.178,-455.337,-455.337,-397.407,-397.407,-404.812,-495.03,-495.03,-495.03,-444.178,-455.337,-455.337,-397.407,-397.407,-404.812,-495.03,-495.03,-495.03,-444.178,-455.337,-455.337,-397.407,-397.407,-404.812
28,2.68248,-445.795,-445.795,-445.795,-442.136,-410.886,-410.886,-437.863,-437.863,-400.344,-445.795,-445.795,-445.795,-442.136,-410.886,-410.886,-437.863,-437.863,-400.344,-445.795,-445.795,-445.795,-442.136,-410.886,-410.886,-437.863,-437.863,-400.344,-445.795,-445.795,-445.795,-421.05,-410.886,-410.886,-395.901,-395.901,-381.963,-445.795,-445.795,-445.795,-421.05,-410.886,-410.886,-395.901,-395.901,-381.963,-445.795,-445.795,-445.795,-421.05,-410.886,-410.886,-395.901,-395.901,-381.963,-445.795,-445.795,-445.795,-400.3,-410.886,-410.886,-358.726,-358.726,-365.607,-445.795,-445.795,-445.795,-400.3,-410.886,-410.886,-358.726,-358.726,-365.607,-445.795,-445.795,-445.795,-400.3,-410.886,-410.886,-358.726,-358.726,-365.607
29,2.83574,-400.921,-400.921,-400.921,-399.316,-370.258,-370.258,-397.5,-397.5,-360.191,-400.921,-400.921,-400.921,-399.316,-370.258,-370.258,-397.5,-397.5,-360.191,-400.921,-400.921,-400.921,-399.316,-370.258,-370.258,-397.5,-397.5,-360.191,-400.921,-400.921,-400.921,-379.61,-370.258,-370.258,-358.079,-358.079,-344.355,-400.921,-400.921,-400.921,-379.61,-370.258,-370.258,-358.079,-358.079,-344.355,-400.921,-400.921,-400.921,-379.61,-370.258,-370.258,-358.079,-358.079,-344.355,-400.921,-400.921,-400.921,-360.242,-370.258,-370.258,-323.372,-323.372,-330.203,-400.921,-400.921,-400.921,-360.242,-370.258,-370.258,-323.372,-323.372,-330.203,-400.921,-400.921,-400.921,-360.242,-370.258,-370.258,-323.372,-323.372,-330.203
30,2.99448,-360.058,-360.058,-360.058,-360.125,-333.159,-333.159,-360.398,-357.8,-325.32,-360.058,-360.058,-360.058,-360.125,-333.159,-333.159,-360.398,-357.8,-325.32,-360.058,-360.058,-360.058,-360.125,-333.159,-333.159,-360.398,-357.8,-325.32,-360.058,-360.058,-360.058,-341.751,-333.159,-333.159,-323.479,-322.346,-310.557,-360.058,-360.058,-360.058,-341.751,-333.159,-333.159,-323.479,-322.346,-310.557,-360.058,-360.058,-360.058,-341.751,-333.159,-333.159,-323.479,-322.346,-310.557,-360.058,-360.058,-360.058,-323.713,-333.159,-333.159,-291.095,-291.101,-297.329,-360.058,-360.058,-360.058,-323.713,-333.159,-333.159,-291.095,-291.101,-297.329,-360.058,-360.058,-360.058,-323.713,-333.159,-333.159,-291.095,-291.101,-297.329
31,3.1589,-322.882,-322.882,-322.882,-322.27,-299.321,-299.321,-323.839,-323.839,-293.367,-322.882,-322.882,-322.882,-322.27,-299.321,-299.321,-323.839,-323.839,-293.367,-322.882,-322.882,-322.882,-322.27,-299.321,-299.321,-323.839,-323.839,-293.367,-322.882,-322.882,-322.882,-306.553,-299.321,-299.321,-290.706,-290.706,-279.635,-322.882,-322.882,-322.882,-306.553,-299.321,-299.321,-290.706,-290.706,-279.635,-322.882,-322.882,-322.882,-306.553,-299.321,-299.321,-290.706,-290.706,-279.635,-322.882,-322.882,-322.882,-291.012,-299.321,-299.321,-261.612,-261.612,-267.304,-322.882,-322.882,-322.882,-291.012,-299.321,-299.321,-261.612,-261.612,-267.304,-322.882,-322.882,-322.882,-291.012,-299.321,-299.321,-261.612,-261.612,-267.304
32,3.32921,-289.17,-289.17,-289.17,-289.698,-268.505,-268.505,-292.666,-292.666,-264.129,-289.17,-289.17,-289.17,-289.698,-268.505,-268.505,-292.666,-292.666,-264.129,-289.17,-289.17,-289.17,-289.698,-268.505,-268.505,-292.666,-292.666,-264.129,-289.17,-289.17,-289.17,-275.116,-268.505,-268.505,-261.776,-261.776,-251.385,-289.17,-289.17,-289.17,-275.116,-268.505,-268.505,-261.776,-261.776,-251.385,-289.17,-289.17,-289.17,-275.116,-268.505,-268.505,-261.776,-261.776,-251.385,-289.17,-289.17,-289.17,-260.709,-268.505,-268.505,-234.75,-234.75,-239.92,-289.17,-289.17,-289.17,-260.709,-268.505,-268.505,-234.75,-234.75,-239.92,-289.17,-289.17,-289.17,-260.709,-268.505,-268.505,-234.75,-234.75,-239.92
33,3.50561,-258.614,-258.614,-258.614,-258.273,-240.498,-240.498,-264.092,-264.092,-237.414,-258.614,-258.614,-258.614,-258.273,-240.498,-240.498,-264.092,-264.092,-237.414,-258.614,-258.614,-258.614,-258.273,-240.498,-240.498,-264.092,-264.092,-237.414,-258.614,-258.614,-258.614,-245.954,-240.498,-240.498,-235.363,-235.363,-225.615,-258.614,-258.614,-258.614,-245.954,-240.498,-240.498,-235.363,-235.363,-225.615,-258.614,-258.614,-258.614,-245.954,-240.498,-240.498,-235.363,-235.363,-225.615,-258.614,-258.614,-258.614,-233.672,-240.498,-240.498,-210.318,-210.318,-214.984,-258.614,-258.614,-258.614,-233.672,-240.498,-240.498,-210.318,-210.318,-214.984,-258.614,-258.614,-258.614,-233.672,-240.498,-240.498,-210.318,-210.318,-214.984
34,3.68833,-230.942,-230.942,-230.942,-231.371,-215.078,-215.078,-237.937,-237.937,-213.043,-230.942,-230.942,-230.942,-231.371,-215.078,-215.078,-237.937,-237.937,-213.043,-230.942,-230.942,-230.942,-231.371,-215.078,-215.078,-237.937,-237.937,-213.043,-230.942,-230.942,-230.942,-219.998,-215.078,-215.078,-211.282,-211.282,-202.142,-230.942,-230.942,-230.942,-219.998,-215.078,-215.078,-211.282,-211.282,-202.142,-230.942,-230.942,-230.942,-219.998,-215.078,-215.078,-211.282,-211.282,-202.142,-230.942,-230.942,-230.942,-208.662,-215.078,-215.078,-188.129,-188.129,-192.309,-230.942,-230.942,-230.942,-208.662,-215.078,-215.078,-188.129,-188.129,-192.309,-230.942,-230.942,-230.942,-208.662,-215.078,-215.078,-188.129,-188.129,-192.309
35,3.87758,-205.912,-205.912,-205.912,-206.923,-192.036,-192.036,-214.032,-214.032,-190.843,-205.912,-205.912,-205.912,-206.923,-192.036,-192.036,-214.032,-214.032,-190.843,-205.912,-205.912,-205.912,-206.923,-192.036,-192.036,-214.032,-214.032,-190.843,-205.912,-205.912,-205.912,-196.447,-192.036,-192.036,-189.363,-189.363,-180.796,-205.912,-205.912,-205.912,-196.447,-192.036,-192.036,-189.363,-189.363,-180.796,-205.912,-205.912,-205.912,-196.447,-192.036,-192.036,-189.363,-189.363,-180.796,-205.912,-205.912,-205.912,-186.008,-192.036,-192.036,-168.017,-168.017,-171.724,-205.912,-205.912,-205.912,-186.008,-192.036,-192.036,-168.017,-168.017,-171.724,-205.912,-205.912,-205.912,-186.008,-192.036,-192.036,-168.017,-168.017,-171.724
36,4.07361,-183.299,-183.299,-183.299,-184.739,-171.179,-171.179,-192.22,-192.22,-170.655,-183.299,-183.299,-183.299,-184.739,-171.179,-171.179,-192.22,-192.22,-170.655,-183.299,-183.299,-183.299,-184.739,-171.179,-171.179,-192.22,-192.22,-170.655,-183.299,-183.299,-183.299,-175.113,-171.179,-171.179,-169.445,-169.445,-161.415,-183.299,-183.299,-183.299,-175.113,-171.179,-171.179,-169.445,-169.445,-161.415,-183.299,-183.299,-183.299,-175.113,-171.179,-171.179,-169.445,-169.445,-161.415,-183.299,-183.299,-183.299,-165.521,-171.179,-171.179,-149.822,-149.822,-153.066,-183.299,-183.299,-183.299,-165.521,-171.179,-171.179,-149.822,-149.822,-153.066,-183.299,-183.299,-183.299,-165.521,-171.179,-171.179,-149.822,-149.822,-153.066
37,4.27665,-162.898,-162.898,-162.898,-164.641,-153.004,-152.327,-172.351,-172.351,-152.325,-162.898,-162.898,-162.898,-164.641,-153.004,-152.327,-172.351,-172.351,-152.325,-162.898,-162.898,-162.898,-164.641,-153.004,-152.327,-172.351,-172.351,-152.325,-162.898,-162.898,-162.898,-155.817,-152.289,-152.327,-151.371,-151.371,-143.847,-162.898,-162.898,-162.898,-155.817,-152.289,-152.327,-151.371,-151.371,-143.847,-162.898,-162.898,-162.898,-155.817,-152.289,-152.327,-151.371,-151.371,-143.847,-162.898,-162.898,-162.898,-147.023,-151.574,-152.327,-133.373,-133.373,-136.184,-162.898,-162.898,-162.898,-147.023,-151.574,-152.327,-133.373,-133.373,-136.184,-162.898,-162.898,-162.898,-147.023,-151.574,-152.327,-133.373,-133.373,-136.184
38,4.48696,-144.519,-144.519,-144.519,-146.463,-136.552,-135.313,-154.279,-154.279,-134.726,-144.519,-144.519,-144.519,-146.463,-136.552,-135.313,-154.279,-154.279,-134.726,-144.519,-144.519,-144.519,-146.463,-136.552,-135.313,-154.279,-154.279,-134.726,-144.519,-144.519,-144.519,-138.393,-135.242,-135.313,-134.997,-134.997,-127.626,-144.519,-144.519,-144.519,-138.393,-135.242,-135.313,-134.997,-134.997,-127.626,-144.519,-144.519,-144.519,-138.393,-135.242,-135.313,-134.997,-134.997,-127.626,-144.519,-144.519,-144.519,-130.35,-133.931,-135.313,-118.526,-118.526,-121.179,-144.519,-144.519,-144.519,-130.35,-133.931,-135.313,-118.526,-118.526,-121.179,-144.519,-144.519,-144.519,-130.35,-133.931,-135.313,-118.526,-118.526,-121.179
39,4.7048,-127.988,-127.988,-127.988,-130.049,-121.049,-119.983,-136.637,-136.637,-119.777,-127.988,-127.988,-127.988,-130.049,-121.049,-119.983,-136.637,-136.637,-119.777,-127.988,-127.988,-127.988,-130.049,-121.049,-119.983,-136.637,-136.637,-119.777,-127.988,-127.988,-127.988,-122.687,-119.855,-119.983,-119.676,-119.676,-113.293,-127.988,-127.988,-127.988,-122.687,-119.855,-119.983,-119.676,-119.676,-113.293,-127.988,-127.988,-127.988,-122.687,-119.855,-119.983,-119.676,-119.676,-113.293,-127.988,-127.988,-127.988,-115.347,-118.66,-119.983,-105.13,-105.13,-107.405,-127.988,-127.988,-127.988,-115.347,-118.66,-119.983,-105.13,-105.13,-107.405,-127.988,-127.988,-127.988,-115.347,-118.66,-119.983,-105.13,-105.13,-107.405
40,4.93043,-113.142,-113.142,-113.142,-114.363,-107.109,-106.192,-121.835,-121.835,-106.279,-113.142,-113.142,-113.142,-114.363,-107.109,-106.192,-121.835,-121.835,-106.279,-113.142,-113.142,-113.142,-114.363,-107.109,-106.192,-121.835,-121.835,-106.279,-113.142,-113.142,-113.142,-108.25,-106.023,-106.192,-106.321,-106.321,-100.373,-113.142,-113.142,-113.142,-108.25,-106.023,-106.192,-106.321,-106.321,-100.373,-113.142,-113.142,-113.142,-108.25,-106.023,-106.192,-106.321,-106.321,-100.373,-113.142,-113.142,-113.142,-102.138,-104.936,-106.192,-93.0666,-93.0666,-95.0088,-113.142,-113.142,-113.142,-102.138,-104.936,-106.192,-93.0666,-93.0666,-95.0088,-113.142,-113.142,-113.142,-102.138,-104.936,-106.192,-93.0666,-93.0666,-95.0088
41,5.16414,-99.8314,-99.8314,-99.8314,-101.133,-95.0705,-93.8092,-108.443,-108.443,-89.688,-99.8314,-99.8314,-99.8314,-101.133,-95.0705,-93.8092,-108.443,-108.443,-89.688,-99.8314,-99.8314,-99.8314,-101.133,-95.0705,-93.8092,-108.443,-108.443,-89.688,-99.8314,-99.8314,-99.8314,-95.5813,-93.5879,-93.8092,-94.2881,-94.2881,-87.2776,-99.8314,-99.8314,-99.8314,-95.5813,-93.5879,-93.8092,-94.2881,-94.2881,-87.2776,-99.8314,-99.8314,-99.8314,-95.5813,-93.5879,-93.8092,-94.2881,-94.2881,-87.2776,-99.8314,-99.8314,-99.8314,-90.0301,-92.1054,-93.8092,-82.2468,-82.2468,-84.9433,-99.8314,-99.8314,-99.8314,-90.0301,-92.1054,-93.8092,-82.2468,-82.2468,-84.9433,-99.8314,-99.8314,-99.8314,-90.0301,-92.1054,-93.8092,-82.2468,-82.2468,-84.9433
42,5.40621,-87.919,-87.919,-87.919,-84.9795,-83.7868,-82.7095,-96.3504,-96.3504,-79.1359,-87.919,-87.919,-87.919,-84.9795,-83.7868,-82.7095,-96.3504,-96.3504,-79.1359,-87.919,-87.919,-87.919,-84.9795,-83.7868,-82.7095,-96.3504,-96.3504,-79.1359,-87.919,-87.919,-87.919,-82.7236,-82.445,-82.7095,-83.4647,-83.4647,-76.9519,-87.919,-87.919,-87.919,-82.7236,-82.445,-82.7095,-83.4647,-83.4647,-76.9519,-87.919,-87.919,-87.919,-82.7236,-82.445,-82.7095,-83.4647,-83.4647,-76.9519,-87.919,-87.919,-87.919,-80.4678,-81.1033,-82.7095,-72.5509,-72.5509,-74.8334,-87.919,-87.919,-87.919,-80.4678,-81.1033,-82.7095,-72.5509,-72.5509,-74.8334,-87.919,-87.919,-87.919,-80.4678,-81.1033,-82.7095,-72.5509,-72.5509,-74.8334
43,5.65694,-77.2769,-77.2769,-77.2769,-74.7231,-73.6973,-72.7789,-84.5978,-84.5978,-69.6808,-77.2769,-77.2769,-77.2769,-74.7231,-73.6973,-72.7789,-84.5978,-84.5978,-69.6808,-77.2769,-77.2769,-77.2769,-74.7231,-73.6973,-72.7789,-84.5978,-84.5978,-69.6808,-77.2769,-77.2769,-77.2769,-72.6872,-72.4858,-72.7789,-73.3939,-73.3939,-67.708,-77.2769,-77.2769,-77.2769,-72.6872,-72.4858,-72.7789,-73.3939,-73.3939,-67.708,-77.2769,-77.2769,-77.2769,-72.6872,-72.4858,-72.7789,-73.3939,-73.3939,-67.708,-77.2769,-77.2769,-77.2769,-70.6514,-71.2743,-72.7789,-63.8706,-63.8706,-65.7914,-77.2769,-77.2769,-77.2769,-70.6514,-71.2743,-72.7789,-63.8706,-63.8706,-65.7914,-77.2769,-77.2769,-77.2769,-70.6514,-71.2743,-72.7789,-63.8706,-63.8706,-65.7914
44,5.91664,-67.7876,-67.7876,-67.7876,-66.1452,-65.0574,-63.9113,-74.8504,-74.8504,-61.2293,-67.7876,-67.7876,-67.7876,-66.1452,-65.0574,-63.9113,-74.8504,-74.8504,-61.2293,-67.7876,-67.7876,-67.7876,-66.1452,-65.0574,-63.9113,-74.8504,-74.8504,-61.2293,-67.7876,-67.7876,-67.7876,-63.937,-63.5976,-63.9113,-64.6991,-64.6991,-59.4522,-67.7876,-67.7876,-67.7876,-63.937,-63.5976,-63.9113,-64.6991,-64.6991,-59.4522,-67.7876,-67.7876,-67.7876,-63.937,-63.5976,-63.9113,-64.6991,-64.6991,-59.4522,-67.7876,-67.7876,-67.7876,-61.7288,-62.1378,-63.9113,-56.1013,-56.1013,-57.7235,-67.7876,-67.7876,-67.7876,-61.7288,-62.1378,-63.9113,-56.1013,-56.1013,-57.7235,-67.7876,-67.7876,-67.7876,-61.7288,-62.1378,-63.9113,-56.1013,-56.1013,-57.7235
45,6.18564,-59.3427,-59.3427,-59.3427,-57.9282,-56.9782,-56.0088,-66.0983,-66.0983,-54.1676,-59.3427,-59.3427,-59.3427,-57.9282,-56.9782,-56.0088,-66.0983,-66.0983,-54.1676,-59.3427,-59.3427,-59.3427,-57.9282,-56.9782,-56.0088,-66.0983,-66.0983,-54.1676,-59.3427,-59.3427,-59.3427,-55.9437,-55.667,-56.0088,-56.9236,-56.9236,-52.2426,-59.3427,-59.3427,-59.3427,-55.9437,-55.667,-56.0088,-56.9236,-56.9236,-52.2426,-59.3427,-59.3427,-59.3427,-55.9437,-55.667,-56.0088,-56.9236,-56.9236,-52.2426,-59.3427,-59.3427,-59.3427,-53.9592,-54.3558,-56.0088,-49.1819,-49.1819,-50.4086,-59.3427,-59.3427,-59.3427,-53.9592,-54.3558,-56.0088,-49.1819,-49.1819,-50.4086,-59.3427,-59.3427,-59.3427,-53.9592,-54.3558,-56.0088,-49.1819,-49.1819,-50.4086
46,6.46427,-51.8421,-51.8421,-51.8421,-50.6221,-49.7989,-48.9805,-58.2558,-58.2558,-47.3976,-51.8421,-51.8421,-51.8421,-50.6221,-49.7989,-48.9805,-58.2558,-58.2558,-47.3976,-51.8421,-51.8421,-51.8421,-50.6221,-49.7989,-48.9805,-58.2558,-58.2558,-47.3976,-51.8421,-51.8421,-51.8421,-48.8447,-48.624,-48.9805,-49.9857,-49.9857,-45.672,-51.8421,-51.8421,-51.8421,-48.8447,-48.624,-48.9805,-49.9857,-49.9857,-45.672,-51.8421,-51.8421,-51.8421,-48.8447,-48.624,-48.9805,-49.9857,-49.9857,-45.672,-51.8421,-51.8421,-51.8421,-47.0673,-47.4492,-48.9805,-43.0359,-43.0359,-44.0274,-51.8421,-51.8421,-51.8421,-47.0673,-47.4492,-48.9805,-43.0359,-43.0359,-44.0274,-51.8421,-51.8421,-51.8421,-47.0673,-47.4492,-48.9805,-43.0359,-43.0359,-44.0274
47,6.75287,-45.1941,-45.1941,-45.1941,-44.1441,-43.4323,-42.743,-51.244,-50.6716,-41.3848,-45.1941,-45.1941,-45.1941,-44.1441,-43.4323,-42.743,-51.244,-50.6716,-41.3848,-45.1941,-45.1941,-45.1941,-44.1441,-43.4323,-42.743,-51.244,-50.6716,-41.3848,-45.1941,-45.1941,-45.1941,-42.5563,-42.3822,-42.743,-43.8072,-43.5711,-39.8422,-45.1941,-45.1941,-45.1941,-42.5563,-42.3822,-42.743,-43.8072,-43.5711,-39.8422,-45.1941,-45.1941,-45.1941,-42.5563,-42.3822,-42.743,-43.8072,-43.5711,-39.8422,-45.1941,-45.1941,-45.1941,-40.9685,-41.332,-42.743,-37.585,-37.5882,-38.3716,-45.1941,-45.1941,-45.1941,-40.9685,-41.332,-42.743,-37.585,-37.5882,-38.3716,-45.1941,-45.1941,-45.1941,-40.9685,-41.332,-42.743,-37.585,-37.5882,-38.3716
48,7.05179,-39.314,-39.314,-39.314,-38.7853,-37.7984,-37.219,-44.4628,-44.4628,-36.0567,-39.314,-39.314,-39.314,-38.7853,-37.7984,-37.219,-44.4628,-44.4628,-36.0567,-39.314,-39.314,-39.314,-38.7853,-37.7984,-37.219,-44.4628,-44.4628,-36.0567,-39.314,-39.314,-39.314,-37.1257,-36.862,-37.219,-38.0928,-38.0928,-34.6813,-39.314,-39.314,-39.314,-37.1257,-36.862,-37.219,-38.0928,-38.0928,-34.6813,-39.314,-39.314,-39.314,-37.1257,-36.862,-37.219,-38.0928,-38.0928,-34.6813,-39.314,-39.314,-39.314,-35.4661,-35.9257,-37.219,-32.7443,-32.7443,-33.3698,-39.314,-39.314,-39.314,-35.4661,-35.9257,-37.219,-32.7443,-32.7443,-33.3698,-39.314,-39.314,-39.314,-35.4661,-35.9257,-37.219,-32.7443,-32.7443,-33.3698
49,7.36142,-34.1244,-34.1244,-34.1244,-33.6749,-32.8235,-32.3377,-38.9347,-38.9347,-31.6513,-34.1244,-34.1244,-34.1244,-33.6749,-32.8235,-32.3377,-38.9347,-38.9347,-31.6513,-34.1244,-34.1244,-34.1244,-33.6749,-32.8235,-32.3377,-38.9347,-38.9347,-31.6513,-34.1244,-34.1244,-34.1244,-32.1996,-31.9907,-32.3377,-33.2342,-33.2342,-30.2166,-34.1244,-34.1244,-34.1244,-32.1996,-31.9907,-32.3377,-33.2342,-33.2342,-30.2166,-34.1244,-34.1244,-34.1244,-32.1996,-31.9907,-32.3377,-33.2342,-33.2342,-30.2166,-34.1244,-34.1244,-34.1244,-30.7243,-31.1579,-32.3377,-28.4649,-28.4649,-28.8723,-34.1244,-34.1244,-34.1244,-30.7243,-31.1579,-32.3377,-28.4649,-28.4649,-28.8723,-34.1244,-34.1244,-34.1244,-30.7243,-31.1579,-32.3377,-28.4649,-28.4649,-28.8723
50,7.68212,-29.5544,-29.5544,-29.5544,-29.1728,-28.4403,-28.0339,-34.023,-34.023,-27.4532,-29.5544,-29.5544,-29.5544,-29.1728,-28.4403,-28.0339,-34.023,-34.023,-27.4532,-29.5544,-29.5544,-29.5544,-29.1728,-28.4403,-28.0339,-34.023,-34.023,-27.4532,-29.5544,-29.5544,-29.5544,-27.8653,-27.7015,-28.0339,-28.9346,-28.9346,-26.1807,-29.5544,-29.5544,-29.5544,-27.8653,-27.7015,-28.0339,-28.9346,-28.9346,-26.1807,-29.5544,-29.5544,-29.5544,-27.8653,-27.7015,-28.0339,-28.9346,-28.9346,-26.1807,-29.5544,-29.5544,-29.5544,-26.5577,-26.9627,-28.0339,-24.6928,-24.6928,-24.9888,-29.5544,-29.5544,-29.5544,-26.5577,-26.9627,-28.0339,-24.6928,-24.6928,-24.9888,-29.5544,-29.5544,-29.5544,-26.5577,-26.9627,-28.0339,-24.6928,-24.6928,-24.9888
51,8.0143,-25.5389,-25.5389,-25.5389,-25.2169,-24.5871,-24.3218,-29.6687,-25.4442,-23.7586,-25.5389,-25.5389,-25.5389,-25.2169,-24.5871,-24.3218,-29.6687,-25.4442,-23.7586,-25.5389,-25.5389,-25.5389,-25.2169,-24.5871,-24.3218,-29.6687,-25.4442,-23.7586,-25.5389,-25.5389,-25.5389,-24.0609,-23.9333,-24.158,-25.1383,-23.306,-22.633,-25.5389,-25.5389,-25.5389,-24.0609,-23.9333,-24.158,-25.1383,-23.306,-22.633,-25.5389,-25.5389,-25.5389,-24.0609,-23.9333,-24.158,-25.1383,-23.306,-22.633,-25.5389,-25.5389,-25.5389,-22.905,-23.2796,-23.9941,-21.3757,-21.4014,-21.5792,-25.5389,-25.5389,-25.5389,-22.905,-23.2796,-23.9941,-21.3757,-21.4014,-21.5792,-25.5389,-25.5389,-25.5389,-22.905,-23.2796,-23.9941,-21.3757,-21.4014,-21.5792
52,8.35837,-22.0814,-22.0189,-22.0189,-21.7487,-21.2075,-21.0526,-22.0176,-21.7366,-20.5148,-22.0814,-22.0189,-22.0189,-21.7487,-21.2075,-21.0526,-22.0176,-21.7366,-20.5148,-22.0814,-22.0189,-22.0189,-21.7487,-21.2075,-21.0526,-22.0176,-21.7366,-20.5148,-21.933,-22.0189,-22.0189,-20.7294,-20.6305,-20.7636,-20.1276,-20.0003,-19.5217,-21.933,-22.0189,-22.0189,-20.7294,-20.6305,-20.7636,-20.1276,-20.0003,-19.5217,-21.933,-22.0189,-22.0189,-20.7294,-20.6305,-20.7636,-20.1276,-20.0003,-19.5217,-21.7846,-22.0189,-22.0189,-19.71,-20.0536,-20.4746,-18.4466,-18.4484,-18.5925,-21.7846,-22.0189,-22.0189,-19.71,-20.0536,-20.4746,-18.4466,-18.4484,-18.5925,-21.7846,-22.0189,-22.0189,-19.71,-20.0536,-20.4746,-18.4466,-18.4484,-18.5925
53,8.71476,-19.0473,-18.9404,-18.9404,-18.9147,-18.2504,-18.1813,-18.7575,-18.7575,-17.8644,-19.0473,-18.9404,-18.9404,-18.9147,-18.2504,-18.1813,-18.7575,-18.7575,-17.8644,-19.0473,-18.9404,-18.9404,-18.9147,-18.2504,-18.1813,-18.7575,-18.7575,-17.8644,-18.7865,-18.9404,-18.9404,-17.8838,-17.7425,-17.8001,-17.2273,-17.2273,-16.8597,-18.7865,-18.9404,-18.9404,-17.8838,-17.7425,-17.8001,-17.2273,-17.2273,-16.8597,-18.7865,-18.9404,-18.9404,-17.8838,-17.7425,-17.8001,-17.2273,-17.2273,-16.8597,-18.5257,-18.9404,-18.9404,-16.853,-17.2346,-17.4189,-15.8616,-15.8616,-15.9337,-18.5257,-18.9404,-18.9404,-16.853,-17.2346,-17.4189,-15.8616,-15.8616,-15.9337,-18.5257,-18.9404,-18.9404,-16.853,-17.2346,-17.4189,-15.8616,-15.8616,-15.9337
54,9.08389,-16.343,-16.2544,-16.2544,-16.2371,-15.669,-15.6123,-16.1486,-16.1486,-15.3531,-16.343,-16.2544,-16.2544,-16.2371,-15.669,-15.6123,-16.1486,-16.1486,-15.3531,-16.343,-16.2544,-16.2544,-16.2371,-15.669,-15.6123,-16.1486,-16.1486,-15.3531,-16.114,-16.2544,-16.2544,-15.3332,-15.2231,-15.2775,-14.8036,-14.8036,-14.4716,-16.114,-16.2544,-16.2544,-15.3332,-15.2231,-15.2775,-14.8036,-14.8036,-14.4716,-16.114,-16.2544,-16.2544,-15.3332,-15.2231,-15.2775,-14.8036,-14.8036,-14.4716,-15.885,-16.2544,-16.2544,-14.4293,-14.7772,-14.9427,-13.6052,-13.6052,-13.6599,-15.885,-16.2544,-16.2544,-14.4293,-14.7772,-14.9427,-13.6052,-13.6052,-13.6599,-15.885,-16.2544,-16.2544,-14.4293,-14.7772,-14.9427,-13.6052,-13.6052,-13.6599
