gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
88,18.7228,-13.6403,-13.6324,-13.6179,-13.597,-13.5707,-13.5408,-13.5332,-13.519,-13.4988,-13.4728,-13.4195,-13.4122,-13.3988,-13.3791,-13.3534,-13.2767,-13.2701,-13.2571,-13.2381,-13.2135,-13.1138,-13.1081,-13.0961,-13.0778,-13.054
89,19.3184,-13.5212,-13.5133,-13.4988,-13.4781,-13.4518,-13.4246,-13.4169,-13.4028,-13.3826,-13.3568,-13.3067,-13.2994,-13.286,-13.2664,-13.2407,-13.1679,-13.1613,-13.1483,-13.1293,-13.1047,-13.0093,-13.0036,-12.9916,-12.9734,-12.9495
90,19.9314,-13.4022,-13.3944,-13.3799,-13.3593,-13.3331,-13.3084,-13.3008,-13.2867,-13.2666,-13.2408,-13.1939,-13.1866,-13.1732,-13.1536,-13.1281,-13.0589,-13.0524,-13.0395,-13.0203,-12.9959,-12.9046,-12.8989,-12.887,-12.8688,-12.8448
91,20.5623,-13.2835,-13.2756,-13.2612,-13.2406,-13.2145,-13.1924,-13.1848,-13.1707,-13.1507,-13.125,-13.0811,-13.0739,-13.0604,-13.041,-13.0156,-12.9499,-12.9434,-12.9305,-12.9113,-12.887,-12.7998,-12.7941,-12.7821,-12.764,-12.74
92,21.2118,-13.1649,-13.157,-13.1427,-13.1222,-13.0962,-13.0765,-13.0689,-13.0549,-13.0349,-13.0093,-12.9685,-12.9612,-12.9477,-12.9284,-12.9031,-12.8409,-12.8344,-12.8215,-12.8024,-12.7781,-12.6949,-12.6891,-12.6771,-12.6591,-12.6351
93,21.8803,-13.0465,-13.0387,-13.0244,-13.004,-12.9781,-12.9608,-12.9532,-12.9392,-12.9192,-12.8937,-12.8558,-12.8486,-12.8351,-12.8158,-12.7906,-12.7318,-12.7253,-12.7125,-12.6935,-12.6691,-12.59,-12.584,-12.5721,-12.5541,-12.5302
94,22.5684,-12.9284,-12.9205,-12.9063,-12.886,-12.8601,-12.8452,-12.8376,-12.8237,-12.8037,-12.7783,-12.7433,-12.736,-12.7225,-12.7034,-12.6783,-12.6228,-12.6163,-12.6035,-12.5845,-12.5602,-12.4849,-12.4789,-12.4669,-12.449,-12.4253
95,23.2766,-12.8105,-12.8026,-12.7884,-12.7682,-12.7424,-12.7298,-12.7222,-12.7083,-12.6883,-12.6631,-12.6308,-12.6235,-12.61,-12.591,-12.566,-12.5137,-12.5072,-12.4944,-12.4755,-12.4512,-12.3798,-12.3737,-12.3616,-12.3438,-12.3202
96,24.0056,-12.6928,-12.6849,-12.6708,-12.6506,-12.625,-12.6145,-12.6069,-12.593,-12.5731,-12.548,-12.5184,-12.5111,-12.4976,-12.4787,-12.4538,-12.4047,-12.3981,-12.3853,-12.3666,-12.3423,-12.2745,-12.2684,-12.2562,-12.2385,-12.2151
97,24.756,-12.5753,-12.5675,-12.5534,-12.5333,-12.5078,-12.4993,-12.4918,-12.478,-12.4581,-12.4331,-12.4061,-12.3989,-12.3854,-12.3665,-12.3416,-12.2956,-12.2891,-12.2763,-12.2576,-12.2334,-12.1692,-12.1631,-12.1509,-12.1332,-12.1098
98,25.5283,-12.4581,-12.4502,-12.4363,-12.4163,-12.3908,-12.3844,-12.3769,-12.3631,-12.3434,-12.3184,-12.294,-12.2867,-12.2733,-12.2544,-12.2297,-12.1867,-12.1801,-12.1673,-12.1487,-12.1246,-12.0638,-12.0577,-12.0455,-12.0278,-12.0045
99,26.3233,-12.3412,-12.3333,-12.3194,-12.2995,-12.2741,-12.2697,-12.2622,-12.2484,-12.2288,-12.2039,-12.182,-12.1747,-12.1613,-12.1424,-12.1178,-12.0779,-12.0711,-12.0585,-12.0399,-12.0158,-11.9585,-11.9524,-11.9402,-11.9224,-11.8992
100,27.1416,-12.2245,-12.2166,-12.2028,-12.183,-12.1577,-12.1552,-12.1477,-12.134,-12.1145,-12.0897,-12.0701,-12.0629,-12.0496,-12.0306,-12.0062,-11.9691,-11.9623,-11.9497,-11.9312,-11.9071,-11.8531,-11.847,-11.8348,-11.817,-11.7939
101,27.9838,-12.1081,-12.1002,-12.0865,-12.0668,-12.0416,-12.0409,-12.0334,-12.0198,-12.0004,-11.9757,-11.9584,-11.9512,-11.9379,-11.919,-11.8947,-11.8603,-11.8536,-11.8409,-11.8226,-11.7986,-11.7477,-11.7416,-11.7295,-11.7116,-11.6887
102,28.8508,-11.992,-11.9842,-11.9705,-11.9509,-11.9258,-11.9268,-11.9194,-11.9059,-11.8865,-11.8619,-11.8469,-11.8397,-11.8265,-11.8076,-11.7834,-11.7518,-11.7449,-11.7323,-11.7141,-11.6902,-11.6424,-11.6363,-11.6242,-11.6063,-11.5834
103,29.7431,-11.8762,-11.8684,-11.8548,-11.8354,-11.8104,-11.813,-11.8056,-11.7922,-11.7729,-11.7485,-11.7355,-11.7284,-11.7152,-11.6963,-11.6723,-11.6432,-11.6364,-11.6238,-11.6057,-11.5819,-11.5371,-11.5309,-11.5189,-11.5011,-11.4782
104,30.6616,-11.7608,-11.7529,-11.7394,-11.7201,-11.6953,-11.6995,-11.6921,-11.6787,-11.6596,-11.6352,-11.6244,-11.6172,-11.6042,-11.5853,-11.5615,-11.5349,-11.5281,-11.5154,-11.4974,-11.4738,-11.4318,-11.4257,-11.4136,-11.3959,-11.3731
105,31.607,-11.6456,-11.6378,-11.6244,-11.6052,-11.5805,-11.5863,-11.5789,-11.5656,-11.5466,-11.5223,-11.5134,-11.5063,-11.4933,-11.4745,-11.4508,-11.4266,-11.4198,-11.4072,-11.3893,-11.3658,-11.3266,-11.3205,-11.3085,-11.2908,-11.2682
106,32.5802,-11.5308,-11.5231,-11.5097,-11.4907,-11.4661,-11.4733,-11.4659,-11.4527,-11.4338,-11.4097,-11.4027,-11.3957,-11.3827,-11.364,-11.3404,-11.3185,-11.3118,-11.2992,-11.2814,-11.258,-11.2214,-11.2153,-11.2034,-11.1858,-11.1633
107,33.5818,-11.4164,-11.4087,-11.3953,-11.3765,-11.352,-11.3606,-11.3533,-11.3401,-11.3214,-11.2974,-11.2923,-11.2852,-11.2723,-11.2538,-11.2303,-11.2106,-11.2039,-11.1914,-11.1736,-11.1504,-11.1164,-11.1103,-11.0984,-11.0809,-11.0585
108,34.6128,-11.3023,-11.2947,-11.2814,-11.2626,-11.2384,-11.2483,-11.241,-11.2279,-11.2093,-11.1854,-11.1821,-11.175,-11.1622,-11.1438,-11.1205,-11.1029,-11.0962,-11.0838,-11.066,-11.043,-11.0115,-11.0054,-10.9936,-10.9762,-10.9538
109,35.674,-11.1887,-11.181,-11.1678,-11.1492,-11.1251,-11.1363,-11.129,-11.116,-11.0976,-11.0738,-11.0722,-11.0651,-11.0524,-11.0341,-11.0109,-10.9954,-10.9888,-10.9764,-10.9587,-10.9358,-10.9068,-10.9007,-10.8889,-10.8717,-10.8493
110,36.7663,-11.0754,-11.0678,-11.0547,-11.0362,-11.0123,-11.0247,-11.0174,-11.0045,-10.9862,-10.9626,-10.9625,-10.9555,-10.9429,-10.9247,-10.9016,-10.8882,-10.8816,-10.8693,-10.8516,-10.8289,-10.8023,-10.7961,-10.7844,-10.7673,-10.745
111,37.8906,-10.9625,-10.9549,-10.9419,-10.9236,-10.8998,-10.9134,-10.9062,-10.8934,-10.8752,-10.8517,-10.8532,-10.8463,-10.8337,-10.8157,-10.7927,-10.7812,-10.7746,-10.7624,-10.7448,-10.7223,-10.6979,-10.6917,-10.6801,-10.6631,-10.641
112,39.0479,-10.85,-10.8425,-10.8296,-10.8114,-10.7878,-10.8026,-10.7953,-10.7826,-10.7646,-10.7412,-10.7442,-10.7373,-10.7248,-10.7069,-10.6841,-10.6745,-10.6679,-10.6558,-10.6382,-10.6159,-10.5938,-10.5876,-10.576,-10.5592,-10.5371
113,40.239,-10.738,-10.7306,-10.7177,-10.6997,-10.6763,-10.6921,-10.6848,-10.6722,-10.6544,-10.6312,-10.6356,-10.6287,-10.6163,-10.5986,-10.5759,-10.5681,-10.5615,-10.5495,-10.532,-10.5099,-10.4899,-10.4836,-10.4721,-10.4554,-10.4335
114,41.4651,-10.6264,-10.6191,-10.6063,-10.5885,-10.5652,-10.582,-10.5748,-10.5623,-10.5447,-10.5215,-10.5273,-10.5204,-10.5081,-10.4906,-10.4681,-10.4619,-10.4555,-10.4435,-10.426,-10.4042,-10.3862,-10.38,-10.3684,-10.3518,-10.3302
115,42.7271,-10.5153,-10.508,-10.4954,-10.4777,-10.4547,-10.4724,-10.4651,-10.4528,-10.4353,-10.4123,-10.4194,-10.4126,-10.4004,-10.383,-10.3606,-10.3561,-10.3497,-10.3378,-10.3204,-10.2988,-10.2827,-10.2765,-10.265,-10.2486,-10.2271
116,44.0261,-10.4047,-10.3975,-10.3849,-10.3674,-10.3446,-10.3631,-10.356,-10.3438,-10.3264,-10.3036,-10.3118,-10.3051,-10.293,-10.2758,-10.2535,-10.2506,-10.2442,-10.2324,-10.2152,-10.1937,-10.1795,-10.1734,-10.1619,-10.1456,-10.1243
117,45.3631,-10.2946,-10.2875,-10.275,-10.2576,-10.235,-10.2544,-10.2473,-10.2352,-10.218,-10.1954,-10.2047,-10.198,-10.186,-10.169,-10.1469,-10.1455,-10.1391,-10.1274,-10.1104,-10.089,-10.0766,-10.0706,-10.0592,-10.0429,-10.0218
118,46.7394,-10.185,-10.1779,-10.1655,-10.1483,-10.1259,-10.1461,-10.1391,-10.1271,-10.11,-10.0876,-10.098,-10.0914,-10.0795,-10.0627,-10.0406,-10.0407,-10.0344,-10.0228,-10.0059,-9.98465,-9.97405,-9.96806,-9.95675,-9.94056,-9.91962
119,48.1559,-10.076,-10.069,-10.0567,-10.0396,-10.0175,-10.0384,-10.0314,-10.0195,-10.0026,-9.98039,-9.9918,-9.98522,-9.97346,-9.95676,-9.9349,-9.93637,-9.93005,-9.91855,-9.90184,-9.88074,-9.87179,-9.86587,-9.85466,-9.83852,-9.81778
120,49.614,-9.96755,-9.96058,-9.94834,-9.93146,-9.90952,-9.93114,-9.92424,-9.9124,-9.89561,-9.87368,-9.88609,-9.87953,-9.8679,-9.85134,-9.82963,-9.83243,-9.82615,-9.81474,-9.79822,-9.77726,-9.76989,-9.76405,-9.75291,-9.73685,-9.71634
121,51.1148,-9.85966,-9.85274,-9.84059,-9.82386,-9.80212,-9.82445,-9.81761,-9.80584,-9.78919,-9.76749,-9.78089,-9.77434,-9.76282,-9.74639,-9.72485,-9.72893,-9.72272,-9.71139,-9.69504,-9.67421,-9.66843,-9.66262,-9.65156,-9.63557,-9.61531
122,52.6596,-9.75233,-9.74547,-9.7334,-9.71683,-9.69528,-9.7183,-9.71151,-9.69981,-9.68331,-9.66184,-9.67618,-9.66964,-9.65824,-9.64194,-9.62058,-9.62591,-9.61973,-9.60848,-9.5923,-9.5716,-9.56739,-9.56161,-9.55061,-9.5347,-9.51466
123,54.2497,-9.64559,-9.6388,-9.62681,-9.61037,-9.58903,-9.6127,-9.60597,-9.59433,-9.57798,-9.55673,-9.57199,-9.56546,-9.55418,-9.53799,-9.51684,-9.52336,-9.51719,-9.50603,-9.49,-9.46945,-9.46677,-9.46099,-9.45007,-9.43425,-9.41439
124,55.8863,-9.53944,-9.53272,-9.52082,-9.50452,-9.48338,-9.50766,-9.501,-9.48942,-9.47321,-9.45219,-9.46832,-9.46181,-9.45063,-9.43456,-9.41362,-9.42128,-9.41513,-9.40407,-9.38817,-9.36777,-9.36657,-9.36078,-9.34995,-9.33424,-9.31453
125,57.5709,-9.43389,-9.42724,-9.41543,-9.39927,-9.37834,-9.40319,-9.39659,-9.38509,-9.36902,-9.3482,-9.36518,-9.3587,-9.34761,-9.33165,-9.31092,-9.31968,-9.31355,-9.3026,-9.28684,-9.26657,-9.2668,-9.26103,-9.25025,-9.23467,-9.2151
126,59.3049,-9.32896,-9.32238,-9.31067,-9.29465,-9.27392,-9.2993,-9.29277,-9.28135,-9.26542,-9.24479,-9.26258,-9.25613,-9.24513,-9.2293,-9.20878,-9.21857,-9.21248,-9.20164,-9.186,-9.16588,-9.16747,-9.16172,-9.15102,-9.13554,-9.11612
127,61.0897,-9.22466,-9.21815,-9.20654,-9.19066,-9.17014,-9.19602,-9.18955,-9.1782,-9.16242,-9.14199,-9.16054,-9.15412,-9.14322,-9.12751,-9.10719,-9.11798,-9.11192,-9.1012,-9.08569,-9.0657,-9.0686,-9.06288,-9.05225,-9.0369,-9.0176
128,62.9268,-9.12099,-9.11455,-9.10305,-9.0873,-9.067,-9.09334,-9.08693,-9.07567,-9.06003,-9.0398,-9.05906,-9.05267,-9.04187,-9.02631,-9.00618,-9.01791,-9.01189,-9.00128,-8.98591,-8.96606,-8.97021,-8.96451,-8.95398,-8.93878,-8.91955
129,64.8177,-9.01797,-9.0116,-9.0002,-8.9846,-8.9645,-8.99127,-8.98492,-8.97375,-8.95826,-8.93823,-8.95816,-8.95183,-8.94111,-8.92569,-8.90576,-8.91838,-8.91239,-8.9019,-8.88667,-8.86697,-8.8723,-8.86663,-8.8562,-8.84112,-8.82203
130,66.7641,-8.9156,-8.9093,-8.898,-8.88255,-8.86267,-8.88983,-8.88354,-8.87246,-8.85711,-8.83729,-8.85785,-8.85159,-8.84093,-8.82566,-8.80594,-8.8194,-8.81346,-8.80307,-8.78797,-8.76843,-8.77489,-8.76927,-8.75893,-8.74397,-8.72502
131,68.7675,-8.8139,-8.80767,-8.79646,-8.78116,-8.76148,-8.78902,-8.7828,-8.77181,-8.7566,-8.737,-8.75814,-8.75195,-8.74136,-8.72624,-8.70672,-8.721,-8.71509,-8.70481,-8.68982,-8.67046,-8.67798,-8.6724,-8.66217,-8.64734,-8.62852
132,70.8295,-8.71287,-8.70671,-8.69559,-8.68044,-8.66096,-8.68886,-8.6827,-8.67179,-8.65674,-8.63735,-8.65905,-8.65292,-8.6424,-8.62743,-8.60812,-8.62318,-8.6173,-8.60711,-8.59224,-8.57308,-8.58161,-8.57606,-8.56593,-8.55124,-8.53256
133,72.9521,-8.61251,-8.60642,-8.59541,-8.58041,-8.56112,-8.58934,-8.58325,-8.57242,-8.55754,-8.53836,-8.56057,-8.55451,-8.54407,-8.52923,-8.51013,-8.52594,-8.52008,-8.51,-8.49525,-8.47627,-8.48578,-8.48025,-8.47024,-8.45568,-8.43713
134,75.1368,-8.51285,-8.50682,-8.49591,-8.48107,-8.46197,-8.49049,-8.48447,-8.47372,-8.459,-8.44002,-8.46272,-8.45673,-8.44636,-8.43167,-8.41278,-8.4293,-8.42347,-8.41348,-8.39885,-8.38007,-8.39049,-8.38499,-8.37509,-8.36068,-8.34226
135,77.3855,-8.41388,-8.40791,-8.39711,-8.38242,-8.36351,-8.39231,-8.38635,-8.37568,-8.36113,-8.34234,-8.36551,-8.35959,-8.34929,-8.33475,-8.31607,-8.33325,-8.32746,-8.31756,-8.30306,-8.28449,-8.29576,-8.2903,-8.28049,-8.26624,-8.24795
136,79.7002,-8.31562,-8.30971,-8.29901,-8.28447,-8.26577,-8.29481,-8.28891,-8.27834,-8.26394,-8.24534,-8.26895,-8.2631,-8.25288,-8.23848,-8.22,-8.23783,-8.23206,-8.22226,-8.20788,-8.18953,-8.20161,-8.19617,-8.18647,-8.17236,-8.15422
137,82.0826,-8.21806,-8.21221,-8.20163,-8.18723,-8.16872,-8.19799,-8.19215,-8.18168,-8.16743,-8.14903,-8.17305,-8.16725,-8.15712,-8.14287,-8.1246,-8.14303,-8.13729,-8.12758,-8.11334,-8.0952,-8.10803,-8.10263,-8.09305,-8.07905,-8.06107
138,84.5349,-8.12122,-8.11543,-8.10496,-8.0907,-8.0724,-8.10187,-8.09609,-8.08573,-8.07161,-8.0534,-8.07781,-8.07208,-8.06202,-8.04793,-8.02985,-8.04886,-8.04314,-8.03353,-8.01943,-8.0015,-8.01505,-8.00968,-8.00021,-7.98634,-7.96852
139,87.0591,-8.02511,-8.01938,-8.00901,-7.99489,-7.97679,-8.00645,-8.00073,-7.99047,-7.9765,-7.95848,-7.98325,-7.97757,-7.96759,-7.95366,-7.93577,-7.95532,-7.94965,-7.94011,-7.92616,-7.90843,-7.92266,-7.91733,-7.90798,-7.89422,-7.87656
140,89.6572,-7.92973,-7.92405,-7.9138,-7.89981,-7.88192,-7.91174,-7.90607,-7.89592,-7.88208,-7.86425,-7.88937,-7.88375,-7.87384,-7.86007,-7.84237,-7.86242,-7.85682,-7.84734,-7.83355,-7.81601,-7.83089,-7.82559,-7.81635,-7.80272,-7.78523
141,92.3314,-7.83509,-7.82946,-7.81932,-7.80547,-7.78777,-7.81773,-7.81212,-7.80208,-7.78837,-7.77074,-7.79618,-7.79061,-7.78078,-7.76716,-7.74964,-7.77018,-7.76464,-7.75523,-7.74159,-7.72423,-7.73974,-7.73448,-7.72534,-7.71184,-7.69453
142,95.084,-7.74118,-7.73561,-7.72558,-7.71187,-7.69437,-7.72445,-7.7189,-7.70897,-7.69539,-7.67795,-7.70368,-7.69816,-7.68841,-7.67496,-7.65761,-7.67861,-7.67312,-7.66377,-7.6503,-7.63311,-7.64922,-7.644,-7.63496,-7.62159,-7.60447
143,97.9173,-7.64802,-7.6425,-7.63259,-7.61902,-7.60171,-7.6319,-7.6264,-7.61658,-7.60314,-7.58588,-7.61188,-7.60642,-7.59674,-7.58345,-7.56628,-7.5877,-7.58228,-7.57299,-7.55968,-7.54267,-7.55936,-7.55417,-7.54521,-7.53198,-7.51505
144,100.834,-7.55562,-7.55015,-7.54035,-7.52693,-7.50981,-7.54007,-7.53464,-7.52492,-7.51162,-7.49455,-7.52079,-7.51538,-7.50578,-7.49264,-7.47565,-7.49747,-7.49211,-7.48289,-7.46974,-7.4529,-7.47015,-7.46499,-7.4561,-7.44302,-7.42627
145,103.835,-7.46397,-7.45856,-7.44887,-7.43558,-7.41866,-7.44898,-7.44361,-7.434,-7.42083,-7.40396,-7.4304,-7.42504,-7.41554,-7.40254,-7.38575,-7.40793,-7.40263,-7.39348,-7.38049,-7.36381,-7.38159,-7.37646,-7.36765,-7.35471,-7.33815
146,106.925,-7.37308,-7.36772,-7.35815,-7.345,-7.32827,-7.35864,-7.35332,-7.34383,-7.33079,-7.31411,-7.34074,-7.33543,-7.32603,-7.31317,-7.29656,-7.31907,-7.31384,-7.30476,-7.29192,-7.2754,-7.29368,-7.28859,-7.27986,-7.26707,-7.25069
147,110.105,-7.28296,-7.27766,-7.26819,-7.25519,-7.23865,-7.26904,-7.26378,-7.2544,-7.2415,-7.225,-7.25179,-7.24654,-7.23724,-7.22451,-7.2081,-7.23092,-7.22575,-7.21674,-7.20406,-7.18769,-7.20645,-7.20139,-7.19273,-7.1801,-7.16389
148,113.379,-7.19361,-7.18836,-7.17901,-7.16615,-7.1498,-7.1802,-7.175,-7.16572,-7.15296,-7.13665,-7.16358,-7.15838,-7.14919,-7.13659,-7.12036,-7.14347,-7.13836,-7.12942,-7.1169,-7.1007,-7.1199,-7.11487,-7.10629,-7.0938,-7.07777
149,116.748,-7.10503,-7.09984,-7.0906,-7.07787,-7.06172,-7.09211,-7.08697,-7.0778,-7.06517,-7.04905,-7.0761,-7.07096,-7.06187,-7.0494,-7.03337,-7.05672,-7.05168,-7.04281,-7.03044,-7.01442,-7.03403,-7.02902,-7.02052,-7.00819,-6.99233
150,120.216,-7.01723,-7.01209,-7.00296,-6.99038,-6.97442,-7.00478,-6.9997,-6.99064,-6.97815,-6.96222,-6.98937,-6.98428,-6.97529,-6.96296,-6.94711,-6.9707,-6.96571,-6.95692,-6.94469,-6.92885,-6.94884,-6.94387,-6.93544,-6.92326,-6.90758
151,123.786,-6.93021,-6.92513,-6.91611,-6.90366,-6.88789,-6.91822,-6.91319,-6.90424,-6.89189,-6.87614,-6.90337,-6.89835,-6.88945,-6.87726,-6.86159,-6.8854,-6.88046,-6.87175,-6.85966,-6.844,-6.86435,-6.85942,-6.85105,-6.83902,-6.8235
152,127.461,-6.84397,-6.83894,-6.83003,-6.81773,-6.80215,-6.83243,-6.82745,-6.81861,-6.80639,-6.79083,-6.81813,-6.81316,-6.80436,-6.7923,-6.77682,-6.80082,-6.79593,-6.7873,-6.77535,-6.75988,-6.78054,-6.77567,-6.76736,-6.75548,-6.74011
153,131.243,-6.75851,-6.75354,-6.74475,-6.73257,-6.71719,-6.74741,-6.74248,-6.73375,-6.72166,-6.70629,-6.73363,-6.72872,-6.72002,-6.7081,-6.6928,-6.71698,-6.71213,-6.70358,-6.69177,-6.67648,-6.69743,-6.69263,-6.68437,-6.67266,-6.65743
154,135.136,-6.67385,-6.66893,-6.66024,-6.64819,-6.63301,-6.66316,-6.65829,-6.64965,-6.63771,-6.62252,-6.64989,-6.64504,-6.63644,-6.62465,-6.60953,-6.63386,-6.62905,-6.62059,-6.60892,-6.59382,-6.61503,-6.61029,-6.60209,-6.59053,-6.57546
155,139.143,-6.58997,-6.58511,-6.57653,-6.56461,-6.54962,-6.57968,-6.57486,-6.56634,-6.55453,-6.53953,-6.56691,-6.56211,-6.55362,-6.54196,-6.52701,-6.55148,-6.54672,-6.53834,-6.52681,-6.51188,-6.53334,-6.52866,-6.52052,-6.5091,-6.4942
156,143.267,-6.50689,-6.50208,-6.4936,-6.48181,-6.46702,-6.49698,-6.49222,-6.4838,-6.47211,-6.45731,-6.48468,-6.47994,-6.47155,-6.46002,-6.44525,-6.46984,-6.46512,-6.45683,-6.44543,-6.43069,-6.45237,-6.44775,-6.43967,-6.42839,-6.41365
157,147.512,-6.42459,-6.41984,-6.41147,-6.39981,-6.38521,-6.41506,-6.41035,-6.40203,-6.39047,-6.37586,-6.40322,-6.39854,-6.39025,-6.37885,-6.36425,-6.38894,-6.38426,-6.37606,-6.3648,-6.35024,-6.37211,-6.36755,-6.35955,-6.34839,-6.33383
158,151.882,-6.34309,-6.33839,-6.33013,-6.31859,-6.30418,-6.33392,-6.32926,-6.32105,-6.30961,-6.29519,-6.32252,-6.31789,-6.30971,-6.29844,-6.28401,-6.30878,-6.30415,-6.29604,-6.28491,-6.27052,-6.29258,-6.28807,-6.28014,-6.26912,-6.25472
159,156.38,-6.26238,-6.25773,-6.24958,-6.23817,-6.22394,-6.25356,-6.24895,-6.24084,-6.22953,-6.21529,-6.24259,-6.23801,-6.22993,-6.21879,-6.20454,-6.22937,-6.22479,-6.21678,-6.20577,-6.19156,-6.21377,-6.20931,-6.20146,-6.19057,-6.17634
160,161.009,-6.18246,-6.17787,-6.16983,-6.15854,-6.14448,-6.17398,-6.16942,-6.16141,-6.15023,-6.13617,-6.16342,-6.1589,-6.15091,-6.13989,-6.12582,-6.1507,-6.14618,-6.13826,-6.12738,-6.11333,-6.13569,-6.13127,-6.12351,-6.11274,-6.09869
161,165.774,-6.10334,-6.0988,-6.09086,-6.0797,-6.06581,-6.09518,-6.09067,-6.08276,-6.0717,-6.05783,-6.08502,-6.08055,-6.07267,-6.06176,-6.04788,-6.07278,-6.06831,-6.06049,-6.04974,-6.03586,-6.05833,-6.05397,-6.04628,-6.03565,-6.02177
162,170.679,-6.02501,-6.02052,-6.01269,-6.00165,-5.98794,-6.01716,-6.01271,-6.0049,-5.99396,-5.98026,-6.00738,-6.00297,-5.99519,-5.9844,-5.97069,-5.99561,-5.9912,-5.98346,-5.97284,-5.95913,-5.98172,-5.9774,-5.96979,-5.95928,-5.94557
163,175.728,-5.94747,-5.94304,-5.93531,-5.92439,-5.91085,-5.93992,-5.93552,-5.92781,-5.917,-5.90346,-5.93052,-5.92616,-5.91847,-5.9078,-5.89427,-5.91919,-5.91484,-5.90719,-5.8967,-5.88315,-5.90583,-5.90155,-5.89403,-5.88365,-5.87011
164,180.924,-5.87072,-5.86634,-5.85872,-5.84793,-5.83455,-5.86347,-5.85912,-5.8515,-5.84082,-5.82745,-5.85442,-5.85012,-5.84252,-5.83197,-5.81862,-5.84353,-5.83923,-5.83167,-5.8213,-5.80793,-5.83068,-5.82644,-5.819,-5.80875,-5.79538
165,186.273,-5.79477,-5.79044,-5.78291,-5.77225,-5.75904,-5.78779,-5.78349,-5.77598,-5.76541,-5.75221,-5.77909,-5.77484,-5.76734,-5.75691,-5.74373,-5.76862,-5.76436,-5.7569,-5.74664,-5.73345,-5.75626,-5.75207,-5.7447,-5.73458,-5.72138
166,191.779,-5.7196,-5.71533,-5.70789,-5.69736,-5.68432,-5.71289,-5.70865,-5.70123,-5.69079,-5.67775,-5.70453,-5.70032,-5.69293,-5.68261,-5.66959,-5.69445,-5.69026,-5.68288,-5.67274,-5.65971,-5.68258,-5.67843,-5.67114,-5.66114,-5.64811
167,197.446,-5.64522,-5.641,-5.63366,-5.62325,-5.61038,-5.63877,-5.63458,-5.62726,-5.61694,-5.60406,-5.63074,-5.62658,-5.61927,-5.60908,-5.59622,-5.62104,-5.6169,-5.60962,-5.59959,-5.58673,-5.60963,-5.60552,-5.59833,-5.58844,-5.57558
168,203.279,-5.57163,-5.56746,-5.56022,-5.54993,-5.53722,-5.56543,-5.56129,-5.55406,-5.54386,-5.53115,-5.55771,-5.5536,-5.54639,-5.53631,-5.52361,-5.54838,-5.54429,-5.5371,-5.52718,-5.5145,-5.53742,-5.53335,-5.52624,-5.51648,-5.50377
169,209.282,-5.49882,-5.4947,-5.48756,-5.47739,-5.46485,-5.49287,-5.48877,-5.48164,-5.47156,-5.45901,-5.48544,-5.48138,-5.47426,-5.4643,-5.45176,-5.47647,-5.47243,-5.46534,-5.45553,-5.44301,-5.46594,-5.46191,-5.45489,-5.44524,-5.4327
170,215.462,-5.4268,-5.42273,-5.41567,-5.40564,-5.39325,-5.42107,-5.41703,-5.40999,-5.40003,-5.38765,-5.41394,-5.40992,-5.4029,-5.39305,-5.38067,-5.40531,-5.40133,-5.39432,-5.38462,-5.37226,-5.39519,-5.39121,-5.38428,-5.37473,-5.36236
171,221.823,-5.35555,-5.35153,-5.34457,-5.33466,-5.32243,-5.35005,-5.34605,-5.33911,-5.32927,-5.31704,-5.34319,-5.33923,-5.3323,-5.32256,-5.31034,-5.3349,-5.33096,-5.32405,-5.31446,-5.30226,-5.32518,-5.32124,-5.31439,-5.30496,-5.29275
172,228.37,-5.28508,-5.28111,-5.27425,-5.26445,-5.25239,-5.2798,-5.27585,-5.26899,-5.25928,-5.24721,-5.27321,-5.26929,-5.26245,-5.25283,-5.24076,-5.26524,-5.26135,-5.25453,-5.24505,-5.233,-5.2559,-5.25201,-5.24524,-5.23591,-5.22387
173,235.11,-5.21539,-5.21147,-5.20469,-5.19502,-5.18311,-5.21031,-5.20641,-5.19965,-5.19005,-5.17814,-5.20398,-5.20011,-5.19336,-5.18386,-5.17194,-5.19632,-5.19248,-5.18575,-5.17638,-5.16448,-5.18734,-5.1835,-5.17682,-5.1676,-5.15572
174,242.046,-5.14647,-5.14259,-5.13591,-5.12636,-5.11461,-5.14159,-5.13774,-5.13106,-5.12158,-5.10983,-5.13551,-5.13168,-5.12502,-5.11563,-5.10387,-5.12814,-5.12435,-5.11771,-5.10844,-5.0967,-5.11952,-5.11572,-5.10912,-5.10001,-5.08828
175,249.186,-5.07832,-5.07449,-5.06789,-5.05846,-5.04686,-5.07363,-5.06982,-5.06324,-5.05387,-5.04227,-5.06778,-5.06401,-5.05743,-5.04816,-5.03655,-5.0607,-5.05696,-5.05041,-5.04125,-5.02966,-5.05242,-5.04867,-5.04216,-5.03314,-5.02157
