gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
378,122.868,-1.80289,-1.80162,-1.79936,-1.79621,-1.79217,-1.79894,-1.79768,-1.79546,-1.79231,-1.7883,-1.79434,-1.79309,-1.7909,-1.78777,-1.78378,-1.78915,-1.78794,-1.78577,-1.78268,-1.77872,-1.78352,-1.78235,-1.7802,-1.77716,-1.77324
379,124.31,-1.79384,-1.79258,-1.79033,-1.78719,-1.78317,-1.78996,-1.7887,-1.78648,-1.78335,-1.77936,-1.78542,-1.78418,-1.782,-1.77888,-1.77491,-1.78031,-1.7791,-1.77695,-1.77387,-1.76992,-1.77477,-1.7736,-1.77146,-1.76843,-1.76452
380,125.769,-1.78483,-1.78357,-1.78133,-1.77821,-1.7742,-1.781,-1.77975,-1.77754,-1.77443,-1.77045,-1.77653,-1.7753,-1.77313,-1.77003,-1.76607,-1.7715,-1.7703,-1.76815,-1.76509,-1.76116,-1.76604,-1.76488,-1.76275,-1.75973,-1.75584
381,127.244,-1.77585,-1.7746,-1.77237,-1.76926,-1.76527,-1.77208,-1.77084,-1.76864,-1.76554,-1.76158,-1.76768,-1.76646,-1.76429,-1.7612,-1.75727,-1.76273,-1.76153,-1.75939,-1.75634,-1.75243,-1.75735,-1.75619,-1.75407,-1.75106,-1.74719
382,128.737,-1.76691,-1.76566,-1.76345,-1.76035,-1.75638,-1.7632,-1.76196,-1.75977,-1.75669,-1.75274,-1.75887,-1.75765,-1.75549,-1.75241,-1.7485,-1.75399,-1.75279,-1.75066,-1.74763,-1.74373,-1.74869,-1.74753,-1.74542,-1.74243,-1.73857
383,130.247,-1.758,-1.75676,-1.75456,-1.75147,-1.74752,-1.75435,-1.75312,-1.75094,-1.74787,-1.74394,-1.75009,-1.74887,-1.74672,-1.74366,-1.73976,-1.74528,-1.74409,-1.74197,-1.73894,-1.73506,-1.74006,-1.7389,-1.73681,-1.73382,-1.72998
384,131.774,-1.74913,-1.74789,-1.7457,-1.74263,-1.7387,-1.74554,-1.74431,-1.74214,-1.73908,-1.73517,-1.74134,-1.74012,-1.73798,-1.73494,-1.73106,-1.7366,-1.73541,-1.73331,-1.73029,-1.72643,-1.73146,-1.73031,-1.72822,-1.72525,-1.72143
385,133.32,-1.7403,-1.73906,-1.73688,-1.73383,-1.72991,-1.73675,-1.73553,-1.73337,-1.73033,-1.72644,-1.73262,-1.73141,-1.72928,-1.72625,-1.72239,-1.72796,-1.72677,-1.72467,-1.72167,-1.71783,-1.7229,-1.72175,-1.71967,-1.71671,-1.7129
386,134.883,-1.7315,-1.73027,-1.7281,-1.72505,-1.72115,-1.72801,-1.72679,-1.72464,-1.72161,-1.71774,-1.72394,-1.72273,-1.72061,-1.71759,-1.71375,-1.71935,-1.71817,-1.71608,-1.71309,-1.70926,-1.71436,-1.71322,-1.71115,-1.7082,-1.70441
387,136.464,-1.72273,-1.72151,-1.71935,-1.71632,-1.71244,-1.7193,-1.71809,-1.71594,-1.71293,-1.70907,-1.71529,-1.71409,-1.71198,-1.70897,-1.70514,-1.71077,-1.70959,-1.70751,-1.70454,-1.70073,-1.70586,-1.70472,-1.70266,-1.69972,-1.69595
388,138.063,-1.714,-1.71278,-1.71063,-1.70762,-1.70375,-1.71062,-1.70941,-1.70728,-1.70428,-1.70044,-1.70667,-1.70548,-1.70337,-1.70039,-1.69657,-1.70222,-1.70105,-1.69898,-1.69601,-1.69222,-1.69738,-1.69625,-1.6942,-1.69128,-1.68752
389,139.681,-1.70531,-1.70409,-1.70195,-1.69895,-1.69511,-1.70198,-1.70078,-1.69865,-1.69567,-1.69184,-1.69809,-1.6969,-1.69481,-1.69183,-1.68804,-1.69371,-1.69254,-1.69048,-1.68753,-1.68375,-1.68894,-1.68781,-1.68577,-1.68286,-1.67912
390,141.318,-1.69665,-1.69544,-1.69331,-1.69032,-1.6865,-1.69337,-1.69217,-1.69006,-1.68709,-1.68328,-1.68954,-1.68836,-1.68627,-1.68331,-1.67953,-1.68523,-1.68406,-1.68201,-1.67907,-1.67531,-1.68053,-1.67941,-1.67737,-1.67448,-1.67075
391,142.974,-1.68802,-1.68682,-1.6847,-1.68173,-1.67792,-1.68479,-1.6836,-1.6815,-1.67854,-1.67476,-1.68103,-1.67985,-1.67777,-1.67482,-1.67106,-1.67678,-1.67562,-1.67357,-1.67065,-1.66691,-1.67216,-1.67103,-1.66901,-1.66612,-1.66241
392,144.649,-1.67944,-1.67824,-1.67613,-1.67317,-1.66938,-1.67626,-1.67507,-1.67297,-1.67003,-1.66626,-1.67255,-1.67137,-1.6693,-1.66637,-1.66263,-1.66836,-1.66721,-1.66517,-1.66226,-1.65853,-1.66381,-1.66269,-1.66068,-1.6578,-1.65411
393,146.343,-1.67088,-1.66969,-1.66759,-1.66465,-1.66087,-1.66775,-1.66657,-1.66449,-1.66156,-1.6578,-1.6641,-1.66293,-1.66087,-1.65795,-1.65422,-1.65998,-1.65883,-1.6568,-1.6539,-1.65019,-1.6555,-1.65438,-1.65238,-1.64951,-1.64583
394,148.057,-1.66237,-1.66118,-1.65909,-1.65616,-1.6524,-1.65928,-1.65811,-1.65603,-1.65312,-1.64938,-1.65568,-1.65452,-1.65247,-1.64957,-1.64586,-1.65163,-1.65048,-1.64846,-1.64557,-1.64189,-1.64722,-1.6461,-1.64411,-1.64125,-1.63759
395,149.791,-1.65388,-1.6527,-1.65062,-1.6477,-1.64396,-1.65085,-1.64968,-1.64761,-1.64471,-1.64099,-1.6473,-1.64615,-1.6441,-1.64121,-1.63752,-1.64331,-1.64217,-1.64016,-1.63728,-1.63361,-1.63896,-1.63785,-1.63587,-1.63303,-1.62938
396,151.545,-1.64544,-1.64426,-1.64219,-1.63928,-1.63556,-1.64245,-1.64128,-1.63922,-1.63634,-1.63263,-1.63896,-1.63781,-1.63577,-1.63289,-1.62922,-1.63502,-1.63389,-1.63188,-1.62902,-1.62537,-1.63075,-1.62964,-1.62766,-1.62483,-1.6212
397,153.319,-1.63702,-1.63585,-1.63379,-1.6309,-1.62719,-1.63408,-1.63292,-1.63087,-1.628,-1.62431,-1.63064,-1.6295,-1.62747,-1.62461,-1.62095,-1.62677,-1.62564,-1.62365,-1.62079,-1.61716,-1.62256,-1.62145,-1.61949,-1.61667,-1.61305
398,155.114,-1.62864,-1.62748,-1.62543,-1.62255,-1.61886,-1.62575,-1.62459,-1.62255,-1.61969,-1.61602,-1.62237,-1.62122,-1.61921,-1.61636,-1.61271,-1.61855,-1.61743,-1.61544,-1.6126,-1.60898,-1.6144,-1.6133,-1.61134,-1.60854,-1.60494
399,156.929,-1.6203,-1.61914,-1.6171,-1.61423,-1.61056,-1.61745,-1.6163,-1.61427,-1.61142,-1.60777,-1.61412,-1.61298,-1.61097,-1.60814,-1.60451,-1.61037,-1.60924,-1.60726,-1.60444,-1.60084,-1.60628,-1.60518,-1.60323,-1.60044,-1.59686
400,158.766,-1.61199,-1.61083,-1.6088,-1.60595,-1.6023,-1.60919,-1.60804,-1.60602,-1.60318,-1.59955,-1.60591,-1.60477,-1.60277,-1.59995,-1.59634,-1.60221,-1.60109,-1.59912,-1.59631,-1.59273,-1.59819,-1.59709,-1.59515,-1.59237,-1.5888
401,160.624,-1.60372,-1.60257,-1.60055,-1.5977,-1.59407,-1.60095,-1.59981,-1.5978,-1.59498,-1.59136,-1.59773,-1.5966,-1.59461,-1.5918,-1.5882,-1.59409,-1.59298,-1.59101,-1.58821,-1.58465,-1.59013,-1.58904,-1.5871,-1.58433,-1.58078
402,162.503,-1.59548,-1.59433,-1.59232,-1.58949,-1.58588,-1.59276,-1.59162,-1.58962,-1.58681,-1.58321,-1.58958,-1.58846,-1.58647,-1.58368,-1.5801,-1.586,-1.58489,-1.58293,-1.58015,-1.5766,-1.5821,-1.58101,-1.57909,-1.57633,-1.57279
403,164.404,-1.58727,-1.58613,-1.58413,-1.58131,-1.57772,-1.5846,-1.58347,-1.58147,-1.57868,-1.57509,-1.58147,-1.58035,-1.57837,-1.57559,-1.57203,-1.57794,-1.57684,-1.57489,-1.57212,-1.56858,-1.5741,-1.57302,-1.5711,-1.56835,-1.56484
404,166.328,-1.5791,-1.57797,-1.57597,-1.57317,-1.56959,-1.57647,-1.57534,-1.57336,-1.57057,-1.56701,-1.57339,-1.57227,-1.57031,-1.56754,-1.56399,-1.56992,-1.56882,-1.56688,-1.56412,-1.5606,-1.56614,-1.56505,-1.56315,-1.56041,-1.55691
405,168.273,-1.57097,-1.56984,-1.56785,-1.56506,-1.5615,-1.56837,-1.56725,-1.56528,-1.56251,-1.55896,-1.56534,-1.56423,-1.56227,-1.55952,-1.55599,-1.56192,-1.56083,-1.55889,-1.55615,-1.55265,-1.5582,-1.55712,-1.55522,-1.5525,-1.54902
406,170.241,-1.56286,-1.56174,-1.55977,-1.55699,-1.55344,-1.56031,-1.5592,-1.55723,-1.55447,-1.55094,-1.55733,-1.55622,-1.55427,-1.55153,-1.54802,-1.55396,-1.55287,-1.55095,-1.54822,-1.54473,-1.5503,-1.54922,-1.54733,-1.54462,-1.54115
407,172.232,-1.5548,-1.55368,-1.55171,-1.54895,-1.54542,-1.55228,-1.55118,-1.54922,-1.54647,-1.54296,-1.54935,-1.54825,-1.54631,-1.54358,-1.54008,-1.54604,-1.54495,-1.54303,-1.54031,-1.53684,-1.54243,-1.54136,-1.53947,-1.53677,-1.53332
408,174.246,-1.54676,-1.54565,-1.5437,-1.54095,-1.53743,-1.54429,-1.54319,-1.54124,-1.53851,-1.53501,-1.5414,-1.54031,-1.53837,-1.53565,-1.53217,-1.53814,-1.53706,-1.53515,-1.53244,-1.52899,-1.53459,-1.53352,-1.53164,-1.52896,-1.52552
409,176.283,-1.53877,-1.53766,-1.53571,-1.53297,-1.52948,-1.53633,-1.53523,-1.53329,-1.53057,-1.52709,-1.53348,-1.5324,-1.53047,-1.52777,-1.5243,-1.53028,-1.5292,-1.5273,-1.5246,-1.52116,-1.52678,-1.52572,-1.52385,-1.52117,-1.51775
410,178.344,-1.5308,-1.5297,-1.52776,-1.52504,-1.52156,-1.5284,-1.52731,-1.52538,-1.52267,-1.51921,-1.5256,-1.52452,-1.5226,-1.51991,-1.51646,-1.52244,-1.52137,-1.51948,-1.5168,-1.51337,-1.519,-1.51794,-1.51608,-1.51342,-1.51001
411,180.428,-1.52287,-1.52177,-1.51985,-1.51714,-1.51367,-1.52051,-1.51942,-1.5175,-1.51481,-1.51136,-1.51775,-1.51667,-1.51477,-1.51209,-1.50866,-1.51464,-1.51358,-1.51169,-1.50902,-1.50561,-1.51125,-1.5102,-1.50835,-1.50569,-1.50231
412,182.537,-1.51498,-1.51388,-1.51197,-1.50927,-1.50582,-1.51265,-1.51157,-1.50966,-1.50698,-1.50354,-1.50994,-1.50886,-1.50696,-1.5043,-1.50088,-1.50688,-1.50581,-1.50394,-1.50128,-1.49789,-1.50354,-1.50249,-1.50064,-1.498,-1.49463
413,184.671,-1.50711,-1.50602,-1.50412,-1.50143,-1.498,-1.50483,-1.50375,-1.50185,-1.49918,-1.49576,-1.50215,-1.50108,-1.49919,-1.49654,-1.49314,-1.49914,-1.49808,-1.49621,-1.49357,-1.49019,-1.49586,-1.49481,-1.49297,-1.49034,-1.48699
414,186.829,-1.49929,-1.4982,-1.4963,-1.49363,-1.49022,-1.49704,-1.49596,-1.49407,-1.49141,-1.48801,-1.4944,-1.49334,-1.49146,-1.48882,-1.48544,-1.49144,-1.49038,-1.48852,-1.4859,-1.48253,-1.48821,-1.48717,-1.48533,-1.48272,-1.47938
415,189.012,-1.49149,-1.49041,-1.48852,-1.48586,-1.48247,-1.48928,-1.48821,-1.48632,-1.48368,-1.4803,-1.48669,-1.48563,-1.48375,-1.48113,-1.47776,-1.48377,-1.48272,-1.48087,-1.47825,-1.4749,-1.48058,-1.47955,-1.47772,-1.47512,-1.4718
416,191.22,-1.48373,-1.48266,-1.48078,-1.47813,-1.47475,-1.48155,-1.48049,-1.47861,-1.47598,-1.47261,-1.479,-1.47795,-1.47608,-1.47347,-1.47012,-1.47613,-1.47508,-1.47324,-1.47064,-1.4673,-1.473,-1.47197,-1.47015,-1.46756,-1.46425
417,193.454,-1.47601,-1.47494,-1.47307,-1.47043,-1.46707,-1.47386,-1.4728,-1.47093,-1.46831,-1.46497,-1.47135,-1.4703,-1.46844,-1.46584,-1.46251,-1.46852,-1.46748,-1.46564,-1.46305,-1.45974,-1.46544,-1.46441,-1.4626,-1.46002,-1.45673
418,195.713,-1.46831,-1.46725,-1.46539,-1.46276,-1.45942,-1.4662,-1.46514,-1.46329,-1.46068,-1.45735,-1.46373,-1.46269,-1.46084,-1.45825,-1.45493,-1.46095,-1.45991,-1.45808,-1.4555,-1.4522,-1.45791,-1.45689,-1.45509,-1.45252,-1.44924
419,197.999,-1.46065,-1.45959,-1.45774,-1.45513,-1.4518,-1.45857,-1.45752,-1.45568,-1.45308,-1.44977,-1.45614,-1.4551,-1.45326,-1.45069,-1.44739,-1.4534,-1.45237,-1.45055,-1.44799,-1.4447,-1.45041,-1.4494,-1.4476,-1.44505,-1.44179
420,200.312,-1.45303,-1.45197,-1.45013,-1.44753,-1.44422,-1.45098,-1.44994,-1.4481,-1.44551,-1.44222,-1.44859,-1.44755,-1.44572,-1.44316,-1.43987,-1.44589,-1.44487,-1.44305,-1.4405,-1.43723,-1.44295,-1.44194,-1.44015,-1.43761,-1.43436
421,202.651,-1.44544,-1.44439,-1.44255,-1.43997,-1.43667,-1.44342,-1.44238,-1.44055,-1.43798,-1.4347,-1.44107,-1.44004,-1.43821,-1.43566,-1.43239,-1.43841,-1.43739,-1.43558,-1.43304,-1.42979,-1.43552,-1.43451,-1.43273,-1.4302,-1.42697
422,205.017,-1.43788,-1.43683,-1.43501,-1.43243,-1.42915,-1.43589,-1.43486,-1.43304,-1.43048,-1.42721,-1.43358,-1.43255,-1.43074,-1.4282,-1.42494,-1.43096,-1.42995,-1.42815,-1.42562,-1.42238,-1.42811,-1.42711,-1.42534,-1.42282,-1.4196
423,207.411,-1.43035,-1.42931,-1.4275,-1.42494,-1.42167,-1.4284,-1.42737,-1.42556,-1.42301,-1.41976,-1.42612,-1.4251,-1.42329,-1.42076,-1.41753,-1.42355,-1.42253,-1.42075,-1.41823,-1.41501,-1.42074,-1.41974,-1.41798,-1.41547,-1.41227
424,209.832,-1.42286,-1.42182,-1.42002,-1.41747,-1.41422,-1.42094,-1.41991,-1.41811,-1.41558,-1.41234,-1.41869,-1.41768,-1.41588,-1.41336,-1.41014,-1.41616,-1.41515,-1.41337,-1.41087,-1.40766,-1.4134,-1.4124,-1.41065,-1.40815,-1.40497
425,212.282,-1.4154,-1.41437,-1.41257,-1.41004,-1.40681,-1.41351,-1.41249,-1.4107,-1.40817,-1.40496,-1.4113,-1.41029,-1.4085,-1.406,-1.40279,-1.40881,-1.40781,-1.40603,-1.40354,-1.40035,-1.40609,-1.4051,-1.40335,-1.40087,-1.3977
426,214.76,-1.40798,-1.40695,-1.40516,-1.40264,-1.39942,-1.40611,-1.4051,-1.40331,-1.4008,-1.3976,-1.40394,-1.40293,-1.40115,-1.39866,-1.39547,-1.40149,-1.40049,-1.39872,-1.39624,-1.39307,-1.39881,-1.39782,-1.39608,-1.39361,-1.39046
427,217.266,-1.40058,-1.39956,-1.39778,-1.39527,-1.39207,-1.39875,-1.39774,-1.39596,-1.39347,-1.39028,-1.39661,-1.39561,-1.39384,-1.39136,-1.38818,-1.3942,-1.3932,-1.39145,-1.38898,-1.38582,-1.39156,-1.39058,-1.38885,-1.38639,-1.38325
428,219.802,-1.39323,-1.39221,-1.39044,-1.38794,-1.38475,-1.39142,-1.39041,-1.38865,-1.38616,-1.38299,-1.38931,-1.38832,-1.38656,-1.38409,-1.38093,-1.38694,-1.38595,-1.3842,-1.38174,-1.3786,-1.38435,-1.38337,-1.38164,-1.3792,-1.37607
429,222.367,-1.3859,-1.38488,-1.38312,-1.38064,-1.37747,-1.38412,-1.38312,-1.38136,-1.37889,-1.37573,-1.38205,-1.38106,-1.3793,-1.37685,-1.3737,-1.37971,-1.37873,-1.37698,-1.37454,-1.37141,-1.37716,-1.37619,-1.37447,-1.37203,-1.36892
430,224.962,-1.37861,-1.3776,-1.37584,-1.37337,-1.37022,-1.37685,-1.37586,-1.37411,-1.37165,-1.36851,-1.37482,-1.37383,-1.37208,-1.36964,-1.36651,-1.37251,-1.37153,-1.3698,-1.36737,-1.36426,-1.37001,-1.36903,-1.36732,-1.3649,-1.36181
431,227.586,-1.37134,-1.37034,-1.36859,-1.36614,-1.363,-1.36962,-1.36863,-1.36689,-1.36444,-1.36132,-1.36761,-1.36663,-1.3649,-1.36246,-1.35935,-1.36535,-1.36437,-1.36265,-1.36023,-1.35713,-1.36288,-1.36191,-1.36021,-1.3578,-1.35472
432,230.242,-1.36412,-1.36312,-1.36138,-1.35893,-1.35581,-1.36242,-1.36143,-1.3597,-1.35727,-1.35416,-1.36045,-1.35947,-1.35774,-1.35532,-1.35222,-1.35822,-1.35724,-1.35553,-1.35312,-1.35004,-1.35579,-1.35482,-1.35313,-1.35073,-1.34766
433,232.928,-1.35692,-1.35593,-1.3542,-1.35176,-1.34866,-1.35525,-1.35427,-1.35255,-1.35012,-1.34703,-1.35331,-1.35233,-1.35062,-1.34821,-1.34512,-1.35111,-1.35015,-1.34844,-1.34605,-1.34298,-1.34872,-1.34776,-1.34608,-1.34369,-1.34064
434,235.645,-1.34976,-1.34877,-1.34705,-1.34463,-1.34153,-1.34811,-1.34714,-1.34542,-1.34301,-1.33993,-1.3462,-1.34523,-1.34352,-1.34113,-1.33806,-1.34404,-1.34308,-1.34138,-1.339,-1.33595,-1.34169,-1.34074,-1.33905,-1.33668,-1.33364
435,238.393,-1.34263,-1.34164,-1.33993,-1.33752,-1.33444,-1.34101,-1.34004,-1.33833,-1.33593,-1.33287,-1.33913,-1.33816,-1.33646,-1.33408,-1.33102,-1.337,-1.33604,-1.33435,-1.33198,-1.32894,-1.33469,-1.33374,-1.33206,-1.3297,-1.32668
436,241.174,-1.33553,-1.33455,-1.33284,-1.33045,-1.32739,-1.33394,-1.33297,-1.33127,-1.32888,-1.32584,-1.33208,-1.33112,-1.32943,-1.32706,-1.32402,-1.32999,-1.32904,-1.32736,-1.325,-1.32198,-1.32771,-1.32677,-1.3251,-1.32275,-1.31975
437,243.986,-1.32846,-1.32749,-1.32579,-1.32341,-1.32036,-1.3269,-1.32593,-1.32425,-1.32187,-1.31884,-1.32507,-1.32412,-1.32244,-1.32007,-1.31705,-1.32301,-1.32207,-1.32039,-1.31804,-1.31504,-1.32077,-1.31983,-1.31817,-1.31584,-1.31284
438,246.831,-1.32143,-1.32046,-1.31877,-1.3164,-1.31337,-1.31989,-1.31893,-1.31725,-1.31489,-1.31187,-1.31809,-1.31714,-1.31547,-1.31312,-1.31011,-1.31607,-1.31512,-1.31346,-1.31112,-1.30813,-1.31386,-1.31292,-1.31127,-1.30895,-1.30597
439,249.709,-1.31443,-1.31346,-1.31179,-1.30942,-1.30641,-1.31291,-1.31196,-1.31029,-1.30793,-1.30493,-1.31114,-1.3102,-1.30853,-1.30619,-1.3032,-1.30915,-1.30821,-1.30655,-1.30423,-1.30125,-1.30698,-1.30605,-1.3044,-1.30209,-1.29913
440,252.621,-1.30746,-1.3065,-1.30483,-1.30248,-1.29948,-1.30597,-1.30502,-1.30336,-1.30101,-1.29803,-1.30423,-1.30329,-1.30163,-1.2993,-1.29632,-1.30226,-1.30133,-1.29968,-1.29737,-1.2944,-1.30013,-1.2992,-1.29756,-1.29526,-1.29231
441,255.566,-1.30053,-1.29957,-1.29791,-1.29557,-1.29258,-1.29906,-1.29811,-1.29646,-1.29413,-1.29115,-1.29734,-1.29641,-1.29476,-1.29244,-1.28948,-1.29541,-1.29448,-1.29284,-1.29054,-1.28759,-1.2933,-1.29238,-1.29076,-1.28846,-1.28553
442,258.545,-1.29362,-1.29267,-1.29101,-1.28869,-1.28572,-1.29218,-1.29123,-1.28959,-1.28727,-1.28431,-1.29049,-1.28956,-1.28792,-1.28561,-1.28266,-1.28859,-1.28766,-1.28603,-1.28374,-1.2808,-1.28651,-1.2856,-1.28398,-1.2817,-1.27878
443,261.559,-1.28675,-1.2858,-1.28415,-1.28184,-1.27889,-1.28533,-1.28439,-1.28275,-1.28044,-1.2775,-1.28366,-1.28274,-1.28111,-1.27881,-1.27588,-1.28179,-1.28087,-1.27925,-1.27697,-1.27405,-1.27975,-1.27884,-1.27723,-1.27496,-1.27205
444,264.608,-1.27991,-1.27896,-1.27732,-1.27502,-1.27208,-1.27851,-1.27757,-1.27594,-1.27365,-1.27072,-1.27687,-1.27595,-1.27433,-1.27204,-1.26912,-1.27503,-1.27412,-1.2725,-1.27023,-1.26732,-1.27302,-1.27212,-1.27051,-1.26825,-1.26536
445,267.692,-1.2731,-1.27216,-1.27053,-1.26824,-1.26531,-1.27172,-1.27079,-1.26917,-1.26689,-1.26397,-1.27011,-1.26919,-1.26758,-1.2653,-1.2624,-1.2683,-1.26739,-1.26578,-1.26352,-1.26063,-1.26632,-1.26542,-1.26382,-1.26158,-1.2587
446,270.812,-1.26632,-1.26538,-1.26376,-1.26149,-1.25857,-1.26497,-1.26404,-1.26242,-1.26015,-1.25725,-1.26338,-1.26247,-1.26086,-1.2586,-1.25571,-1.2616,-1.26069,-1.25909,-1.25684,-1.25397,-1.25965,-1.25875,-1.25716,-1.25493,-1.25207
447,273.968,-1.25957,-1.25864,-1.25703,-1.25476,-1.25187,-1.25824,-1.25732,-1.25571,-1.25345,-1.25057,-1.25668,-1.25577,-1.25417,-1.25192,-1.24905,-1.25493,-1.25402,-1.25243,-1.25019,-1.24733,-1.25301,-1.25212,-1.25053,-1.24831,-1.24546
448,277.16,-1.25286,-1.25193,-1.25033,-1.24807,-1.24519,-1.25155,-1.25063,-1.24903,-1.24678,-1.24391,-1.25001,-1.24911,-1.24752,-1.24528,-1.24242,-1.24829,-1.24739,-1.2458,-1.24358,-1.24073,-1.2464,-1.24551,-1.24394,-1.24172,-1.23889
449,280.39,-1.24618,-1.24525,-1.24366,-1.24141,-1.23855,-1.24489,-1.24397,-1.24238,-1.24014,-1.23729,-1.24337,-1.24247,-1.24089,-1.23866,-1.23582,-1.24168,-1.24078,-1.2392,-1.23699,-1.23415,-1.23982,-1.23893,-1.23737,-1.23517,-1.23235
450,283.657,-1.23952,-1.2386,-1.23702,-1.23478,-1.23193,-1.23825,-1.23734,-1.23576,-1.23354,-1.23069,-1.23677,-1.23587,-1.23429,-1.23208,-1.22925,-1.23509,-1.2342,-1.23264,-1.23043,-1.22761,-1.23327,-1.23239,-1.23083,-1.22864,-1.22583
451,286.962,-1.2329,-1.23199,-1.23041,-1.22819,-1.22535,-1.23165,-1.23075,-1.22917,-1.22696,-1.22413,-1.23019,-1.2293,-1.22773,-1.22552,-1.22271,-1.22854,-1.22766,-1.2261,-1.2239,-1.2211,-1.22675,-1.22587,-1.22432,-1.22214,-1.21935
452,290.305,-1.22631,-1.2254,-1.22383,-1.22162,-1.2188,-1.22508,-1.22418,-1.22261,-1.22041,-1.2176,-1.22364,-1.22275,-1.22119,-1.219,-1.2162,-1.22202,-1.22114,-1.21959,-1.21741,-1.21461,-1.22026,-1.21938,-1.21784,-1.21567,-1.21289
453,293.686,-1.21975,-1.21885,-1.21728,-1.21508,-1.21228,-1.21854,-1.21765,-1.21609,-1.2139,-1.2111,-1.21713,-1.21624,-1.21469,-1.21251,-1.20972,-1.21553,-1.21466,-1.21311,-1.21094,-1.20816,-1.21379,-1.21292,-1.21139,-1.20923,-1.20646
454,297.107,-1.21322,-1.21232,-1.21077,-1.20858,-1.20579,-1.21203,-1.21114,-1.20959,-1.20741,-1.20462,-1.21064,-1.20976,-1.20822,-1.20604,-1.20327,-1.20907,-1.2082,-1.20666,-1.2045,-1.20174,-1.20736,-1.2065,-1.20496,-1.20282,-1.20007
455,300.568,-1.20673,-1.20583,-1.20428,-1.20211,-1.19933,-1.20556,-1.20467,-1.20312,-1.20096,-1.19818,-1.20418,-1.20331,-1.20177,-1.19961,-1.19685,-1.20264,-1.20177,-1.20024,-1.19809,-1.19534,-1.20096,-1.2001,-1.19857,-1.19644,-1.1937
456,304.069,-1.20026,-1.19937,-1.19783,-1.19566,-1.1929,-1.19911,-1.19822,-1.19669,-1.19453,-1.19177,-1.19776,-1.19689,-1.19536,-1.19321,-1.19046,-1.19624,-1.19537,-1.19385,-1.19171,-1.18898,-1.19458,-1.19373,-1.19221,-1.19008,-1.18736
457,307.61,-1.19382,-1.19294,-1.1914,-1.18925,-1.1865,-1.19269,-1.19181,-1.19028,-1.18814,-1.18539,-1.19136,-1.19049,-1.18897,-1.18683,-1.1841,-1.18987,-1.18901,-1.18749,-1.18536,-1.18264,-1.18824,-1.18738,-1.18588,-1.18376,-1.18105
458,311.192,-1.18742,-1.18653,-1.18501,-1.18287,-1.18013,-1.1863,-1.18543,-1.18391,-1.18177,-1.17904,-1.185,-1.18413,-1.18262,-1.18049,-1.17777,-1.18352,-1.18267,-1.18116,-1.17904,-1.17633,-1.18192,-1.18107,-1.17957,-1.17747,-1.17477
459,314.816,-1.18104,-1.18016,-1.17865,-1.17651,-1.17379,-1.17995,-1.17907,-1.17756,-1.17544,-1.17272,-1.17866,-1.1778,-1.17629,-1.17418,-1.17147,-1.17721,-1.17636,-1.17486,-1.17275,-1.17006,-1.17563,-1.17479,-1.1733,-1.1712,-1.16852
460,318.482,-1.1747,-1.17382,-1.17231,-1.17019,-1.16748,-1.17362,-1.17275,-1.17125,-1.16913,-1.16643,-1.17235,-1.1715,-1.17,-1.16789,-1.1652,-1.17093,-1.17008,-1.16859,-1.16649,-1.16381,-1.16938,-1.16854,-1.16705,-1.16496,-1.16229
461,322.19,-1.16838,-1.16751,-1.16601,-1.1639,-1.16121,-1.16732,-1.16646,-1.16496,-1.16286,-1.16017,-1.16608,-1.16523,-1.16373,-1.16164,-1.15896,-1.16467,-1.16383,-1.16235,-1.16026,-1.15759,-1.16315,-1.16231,-1.16083,-1.15876,-1.1561
462,325.941,-1.1621,-1.16123,-1.15974,-1.15764,-1.15496,-1.16105,-1.1602,-1.15871,-1.15661,-1.15394,-1.15983,-1.15898,-1.1575,-1.15541,-1.15275,-1.15845,-1.15761,-1.15613,-1.15406,-1.1514,-1.15695,-1.15611,-1.15464,-1.15258,-1.14994
463,329.736,-1.15585,-1.15498,-1.1535,-1.15141,-1.14874,-1.15482,-1.15396,-1.15248,-1.1504,-1.14774,-1.15361,-1.15277,-1.15129,-1.14922,-1.14656,-1.15225,-1.15142,-1.14995,-1.14788,-1.14524,-1.15078,-1.14995,-1.14848,-1.14643,-1.1438
464,333.574,-1.14962,-1.14876,-1.14728,-1.14521,-1.14255,-1.14861,-1.14776,-1.14628,-1.14421,-1.14157,-1.14742,-1.14658,-1.14511,-1.14305,-1.14041,-1.14609,-1.14526,-1.14379,-1.14174,-1.13911,-1.14463,-1.14381,-1.14235,-1.14031,-1.13769
465,337.457,-1.14343,-1.14257,-1.1411,-1.13903,-1.1364,-1.14243,-1.14158,-1.14012,-1.13806,-1.13543,-1.14127,-1.14043,-1.13897,-1.13691,-1.13429,-1.13995,-1.13912,-1.13767,-1.13562,-1.13301,-1.13852,-1.1377,-1.13625,-1.13421,-1.13162
