gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
10,0.833427,6.77416e-005,3.71087e-005,1.37071e-005,7.89126e-005,4.32558e-005,1.59795e-005,4.17271e-005,2.28788e-005,8.45199e-006,4.45143e-005,5.81648e-005,4.44621e-005,5.18392e-005,6.77841e-005,5.18316e-005,2.74077e-005,3.58491e-005,2.74153e-005,1.37284e-005,3.71341e-005,6.76949e-005,1.59826e-005,4.32595e-005,7.89058e-005,8.44891e-006,2.28751e-005,4.17339e-005,2.92319e-005,1.60049e-005,5.91112e-006,8.74813e-005,4.79388e-005,1.77089e-005,0.000117086,6.41913e-005,2.37137e-005,1.92134e-005,2.50914e-005,1.91748e-005,5.74764e-005,7.51301e-005,5.74414e-005,7.69098e-005,0.000100585,7.69187e-005,5.9268e-006,1.60237e-005,2.91975e-005,1.77231e-005,4.79558e-005,8.745e-005,2.37101e-005,6.4187e-005,0.000117094,6.05387e-006,3.31272e-006,1.22325e-006,3.62177e-005,1.98386e-005,7.32793e-006,0.00014611,8.00921e-005,2.95874e-005,3.98001e-006,5.19467e-006,3.96833e-006,2.38003e-005,3.1096e-005,2.37697e-005,9.59809e-005,0.000125507,9.5971e-005,1.22799e-006,3.3184e-006,6.04345e-006,7.34035e-006,1.98534e-005,3.61904e-005,2.95915e-005,8.00969e-005,0.000146101
11,0.937629,3.35174e-005,1.83187e-005,6.76683e-006,3.91641e-005,2.14398e-005,7.91959e-006,2.07433e-005,1.13644e-005,4.19759e-006,2.20514e-005,2.87335e-005,2.1947e-005,2.57445e-005,3.36119e-005,2.56879e-005,1.363e-005,1.78123e-005,1.36161e-005,6.80924e-006,1.83695e-005,3.34242e-005,7.9426e-006,2.14674e-005,3.91136e-005,4.20321e-006,1.13711e-005,2.0731e-005,1.44347e-005,7.87973e-006,2.91057e-006,4.33467e-005,2.37107e-005,8.75875e-006,5.81679e-005,3.18581e-005,1.17675e-005,9.50253e-006,1.23645e-005,9.43965e-006,2.8506e-005,3.71809e-005,2.84082e-005,3.82269e-005,4.99381e-005,3.81705e-005,2.93611e-006,7.91028e-006,1.43786e-005,8.79848e-006,2.37582e-005,4.32594e-005,1.17905e-005,3.18855e-005,5.81175e-005,2.98545e-006,1.62792e-006,6.01209e-007,1.79109e-005,9.78697e-006,3.61533e-006,7.25284e-005,3.9708e-005,1.46675e-005,1.96639e-006,2.55547e-006,1.94993e-006,1.17852e-005,1.53521e-005,1.17254e-005,4.76743e-005,6.22501e-005,4.75756e-005,6.07894e-007,1.63592e-006,2.97076e-006,3.63961e-006,9.81603e-006,1.78576e-005,1.47075e-005,3.9756e-005,7.24404e-005
12,1.04629,1.68972e-005,9.20828e-006,3.39557e-006,1.97519e-005,1.07956e-005,3.98393e-006,1.04656e-005,5.72825e-006,2.11462e-006,1.11285e-005,1.44641e-005,1.10211e-005,1.29915e-005,1.69379e-005,1.29275e-005,6.87903e-006,8.98248e-006,6.86105e-006,3.43919e-006,9.26048e-006,1.68014e-005,4.0099e-006,1.08267e-005,1.96949e-005,2.12192e-006,5.73699e-006,1.04495e-005,7.2765e-006,3.95706e-006,1.45831e-006,2.18547e-005,1.19274e-005,4.40003e-006,2.93428e-005,1.60516e-005,5.92478e-006,4.79677e-006,6.22082e-006,4.73425e-006,1.4384e-005,1.87243e-005,1.42793e-005,1.9292e-005,2.51759e-005,1.92242e-005,1.4837e-006,3.98744e-006,7.22073e-006,4.44254e-006,1.19783e-005,2.17613e-005,5.95231e-006,1.60845e-005,2.92823e-005,1.50554e-006,8.17261e-007,3.01009e-007,9.0283e-006,4.91798e-006,1.81334e-006,3.65809e-005,1.99969e-005,7.37977e-006,9.93241e-007,1.28576e-006,9.77406e-007,5.94719e-006,7.72623e-006,5.88579e-006,2.40586e-005,3.13724e-005,2.39465e-005,3.07439e-007,8.24957e-007,1.49142e-006,1.83827e-006,4.94782e-006,8.97353e-006,7.4253e-006,2.00514e-005,3.64809e-005
13,1.15961,8.49434e-006,4.61487e-006,1.70012e-006,9.91074e-006,5.40728e-006,1.99425e-006,5.24909e-006,2.86993e-006,1.05899e-006,5.60186e-006,7.25793e-006,5.52002e-006,6.52351e-006,8.49005e-006,6.47264e-006,3.45177e-006,4.50246e-006,3.43655e-006,1.73336e-006,4.65464e-006,8.42134e-006,2.01491e-006,5.432e-006,9.86536e-006,1.06517e-006,2.87732e-006,5.23551e-006,3.6652e-006,1.98531e-006,7.30783e-007,1.09727e-005,5.97394e-006,2.20207e-006,1.47192e-005,8.04106e-006,2.96652e-006,2.42033e-006,3.12607e-006,2.37341e-006,7.22954e-006,9.38755e-006,7.14837e-006,9.68288e-006,1.26191e-005,9.62737e-006,7.49838e-007,2.00812e-006,3.62334e-006,2.23503e-006,6.01338e-006,1.09003e-005,2.98906e-006,8.06804e-006,1.46696e-005,7.60624e-007,4.10987e-007,1.51162e-007,4.53881e-006,2.46435e-006,9.07739e-007,1.83547e-005,1.00167e-005,3.69446e-006,5.02813e-007,6.47797e-007,4.91079e-007,2.99411e-006,3.87667e-006,2.94741e-006,1.20802e-005,1.5726e-005,1.19907e-005,1.55927e-007,4.1669e-007,7.50156e-007,9.26701e-007,2.48704e-006,4.49715e-006,3.7308e-006,1.00602e-005,1.82749e-005
14,1.27778,4.32513e-006,2.34466e-006,8.6248e-007,5.03239e-006,2.74191e-006,1.01032e-006,2.66315e-006,1.4547e-006,5.36447e-007,2.85444e-006,3.69166e-006,2.80217e-006,3.314e-006,4.30812e-006,3.28044e-006,1.75184e-006,2.28328e-006,1.74131e-006,8.83707e-007,2.37006e-006,4.2785e-006,1.02394e-006,2.75822e-006,5.00245e-006,5.40726e-007,1.45982e-006,2.65375e-006,1.87114e-006,1.01077e-006,3.71354e-007,5.57759e-006,3.0312e-006,1.11598e-006,7.47008e-006,4.07638e-006,1.50277e-006,1.23674e-006,1.59381e-006,1.20707e-006,3.6771e-006,4.76765e-006,3.62463e-006,4.91601e-006,6.40081e-006,4.87854e-006,3.83401e-007,1.02519e-006,1.84468e-006,1.13729e-006,3.0567e-006,5.53079e-006,1.51799e-006,4.09459e-006,7.43665e-006,3.89693e-007,2.09907e-007,7.70355e-008,2.31145e-006,1.25211e-006,4.60478e-007,9.31952e-006,5.07925e-006,1.87173e-006,2.57873e-007,3.31392e-007,2.50505e-007,1.52597e-006,1.97204e-006,1.4962e-006,6.13644e-006,7.97962e-006,6.0772e-006,8.00273e-008,2.13488e-007,3.83121e-007,4.72566e-007,1.26657e-006,2.2849e-006,1.89578e-006,5.10804e-006,9.26668e-006
15,1.40101,2.22816e-006,1.20445e-006,4.41932e-007,2.57686e-006,1.40159e-006,5.15705e-007,1.36062e-006,7.4239e-007,2.73536e-007,1.4717e-006,1.89951e-006,1.43747e-006,1.69783e-006,2.20431e-006,1.67554e-006,8.95349e-007,1.16595e-006,8.88235e-007,4.5583e-007,1.22108e-006,2.19763e-006,5.24753e-007,1.41242e-006,2.55698e-006,2.76425e-007,7.45848e-007,1.35428e-006,9.68945e-007,5.21554e-007,1.90993e-007,2.86345e-006,1.55257e-006,5.70452e-007,3.81977e-006,2.0816e-006,7.66558e-007,6.41054e-007,8.24104e-007,6.21736e-007,1.88903e-006,2.44518e-006,1.85447e-006,2.51482e-006,3.271e-006,2.48973e-006,1.98838e-007,5.30942e-007,9.51712e-007,5.84486e-007,1.56936e-006,2.83262e-006,7.76745e-007,2.09379e-006,3.79739e-006,2.03045e-007,1.08932e-007,3.98276e-008,1.19143e-006,6.43447e-007,2.35995e-007,4.77117e-006,2.59605e-006,9.5535e-007,1.34507e-007,1.72382e-007,1.29734e-007,7.87229e-007,1.01518e-006,7.67747e-007,3.14314e-006,4.0822e-006,3.10377e-006,4.17654e-008,1.11251e-007,1.98788e-007,2.43906e-007,6.52914e-007,1.17406e-006,9.71337e-007,2.61518e-006,4.73605e-006
16,1.52952,1.1545e-006,6.22281e-007,2.28278e-007,1.32939e-006,7.2183e-007,2.6552e-007,7.01199e-007,3.82174e-007,1.4077e-007,7.63631e-007,9.82344e-007,7.42501e-007,8.76614e-007,1.13594e-006,8.62735e-007,4.61642e-007,6.00477e-007,4.57161e-007,2.36858e-007,6.3255e-007,1.13565e-006,2.71155e-007,7.28575e-007,1.31701e-006,1.42589e-007,3.84352e-007,6.97201e-007,5.0424e-007,2.70444e-007,9.90217e-008,1.4795e-006,8.00321e-007,2.93989e-007,1.96926e-006,1.07172e-006,3.94549e-007,3.34203e-007,4.27836e-007,3.22315e-007,9.77148e-007,1.26147e-006,9.55735e-007,1.2973e-006,1.68494e-006,1.28158e-006,1.03849e-007,2.76222e-007,4.93636e-007,3.02684e-007,8.10727e-007,1.4604e-006,4.00929e-007,1.07936e-006,1.95524e-006,1.06328e-007,5.68154e-008,2.07706e-008,6.17427e-007,3.3243e-007,1.21901e-007,2.46133e-006,1.33704e-006,4.91896e-007,7.05782e-008,9.00273e-008,6.76491e-008,4.08577e-007,5.25023e-007,3.96556e-007,1.62273e-006,2.10371e-006,1.59819e-006,2.19599e-008,5.82389e-008,1.03715e-007,1.26782e-007,3.38272e-007,6.06704e-007,5.01861e-007,1.34897e-006,2.43944e-006
17,1.66353,6.04321e-007,3.24886e-007,1.19256e-007,6.92953e-007,3.7565e-007,1.38197e-007,3.65199e-007,1.9883e-007,7.32259e-008,4.00315e-007,5.13203e-007,3.87725e-007,4.57338e-007,5.91445e-007,4.48974e-007,2.40558e-007,3.12524e-007,2.37813e-007,1.24368e-007,3.31004e-007,5.9309e-007,1.41593e-007,3.79715e-007,6.85492e-007,7.43404e-008,2.00164e-007,3.62751e-007,2.65102e-007,1.41733e-007,5.19447e-008,7.72266e-007,4.16853e-007,1.53185e-007,1.02592e-006,5.57614e-007,2.05274e-007,1.76032e-007,2.24385e-007,1.68973e-007,5.10659e-007,6.57421e-007,4.97849e-007,6.76295e-007,8.77041e-007,6.66751e-007,5.48109e-008,1.45164e-007,2.58805e-007,1.58387e-007,4.23079e-007,7.60838e-007,2.09149e-007,5.62251e-007,1.01741e-006,5.62675e-008,2.99617e-008,1.09665e-008,3.23214e-007,1.73544e-007,6.36829e-008,1.28299e-006,6.95861e-007,2.56029e-007,3.74262e-008,4.75127e-008,3.56903e-008,2.14223e-007,2.74271e-007,2.07067e-007,8.46561e-007,1.09539e-006,8.31755e-007,1.16714e-008,3.08053e-008,5.47191e-008,6.65888e-008,1.77021e-007,3.1683e-007,2.62041e-007,7.03056e-007,1.26978e-006
18,1.80327,3.23274e-007,1.73519e-007,6.35063e-008,3.66968e-007,1.98706e-007,7.29805e-008,1.92641e-007,1.04793e-007,3.85572e-008,2.14154e-007,2.74468e-007,2.06764e-007,2.42232e-007,3.13117e-007,2.37284e-007,1.26917e-007,1.64804e-007,1.25276e-007,6.6507e-008,1.77111e-007,3.16682e-007,7.49894e-008,2.0111e-007,3.62555e-007,3.92238e-008,1.05591e-007,1.91176e-007,1.42978e-007,7.63088e-008,2.78625e-008,4.10785e-007,2.21423e-007,8.11783e-008,5.41981e-007,2.94294e-007,1.08206e-007,9.49326e-008,1.21004e-007,9.07989e-008,2.71661e-007,3.49599e-007,2.64122e-007,3.57341e-007,4.63186e-007,3.51665e-007,2.9541e-008,7.83176e-008,1.3929e-007,8.42397e-008,2.25087e-007,4.0406e-007,1.10511e-007,2.97053e-007,5.36917e-007,3.06254e-008,1.62799e-008,5.93373e-009,1.73063e-007,9.27709e-008,3.39358e-008,6.79194e-007,3.67968e-007,1.35174e-007,2.03663e-008,2.58615e-008,1.93507e-008,1.14708e-007,1.46826e-007,1.1051e-007,4.48229e-007,5.79703e-007,4.39463e-007,6.34608e-009,1.67735e-008,2.97196e-008,3.56403e-008,9.48109e-008,1.69319e-007,1.38734e-007,3.72228e-007,6.71375e-007
19,1.94901,1.75218e-007,9.38912e-008,3.42694e-008,1.9684e-007,1.06458e-007,3.9039e-008,1.02913e-007,5.59356e-008,2.05624e-008,1.16092e-007,1.4871e-007,1.1172e-007,1.29959e-007,1.67894e-007,1.27022e-007,6.78162e-008,8.80143e-008,6.68365e-008,3.60446e-008,9.60157e-008,1.71318e-007,4.02317e-008,1.07886e-007,1.9422e-007,2.09602e-008,5.64117e-008,1.0204e-007,7.81454e-008,4.16298e-008,1.51484e-008,2.21352e-007,1.19137e-007,4.35825e-008,2.89988e-007,1.57308e-007,5.77719e-008,5.18901e-008,6.61162e-008,4.9447e-008,1.46413e-007,1.8831e-007,1.41948e-007,1.91236e-007,2.47744e-007,1.87858e-007,1.61405e-008,4.2817e-008,7.59661e-008,4.53958e-008,1.21308e-007,2.17369e-007,5.91437e-008,1.58949e-007,2.86974e-007,1.68947e-008,8.96461e-009,3.25516e-009,9.38906e-008,5.02421e-008,1.83251e-008,3.64186e-007,1.97079e-007,7.22906e-008,1.12348e-008,1.42642e-008,1.06349e-008,6.22407e-008,7.96272e-008,5.9758e-008,2.40391e-007,3.10727e-007,2.35185e-007,3.49878e-009,9.25617e-009,1.63595e-008,1.93332e-008,5.14486e-008,9.1676e-008,7.44045e-008,1.99609e-007,3.59542e-007
20,2.10098,9.59639e-008,5.13278e-008,1.87177e-008,1.06942e-007,5.77674e-008,2.11703e-008,5.57609e-008,3.02823e-008,1.11268e-008,6.3627e-008,8.13642e-008,6.10424e-008,7.06385e-008,9.11558e-008,6.89002e-008,3.67555e-008,4.76679e-008,3.6174e-008,1.97671e-008,5.25839e-008,9.36584e-008,2.18761e-008,5.86122e-008,1.05391e-007,1.13629e-008,3.05649e-008,5.52422e-008,4.30946e-008,2.29088e-008,8.32795e-009,1.20654e-007,6.48366e-008,2.36999e-008,1.57282e-007,8.52355e-008,3.12864e-008,2.86392e-008,3.64185e-008,2.71947e-008,7.98551e-008,1.02556e-007,7.7215e-008,1.03759e-007,1.343e-007,1.01757e-007,8.91451e-009,2.36108e-008,4.18061e-008,2.4772e-008,6.61196e-008,1.18299e-007,3.20993e-008,8.62086e-008,1.55496e-007,9.39518e-009,4.97451e-009,1.80453e-009,5.145e-008,2.74782e-008,1.00131e-008,1.97821e-007,1.06925e-007,3.91971e-008,6.25295e-009,7.92295e-009,5.89788e-009,3.41322e-008,4.35878e-008,3.26649e-008,1.30636e-007,1.68677e-007,1.27554e-007,1.94871e-009,5.14707e-009,9.07845e-009,1.06089e-008,2.81913e-008,5.01411e-008,4.04486e-008,1.08423e-007,1.95072e-007
