gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[1 0],dist[1 1],dist[1 2],dist[2 0],dist[2 1],dist[2 2],dist[3 0],dist[3 1],dist[3 2],dist[4 0],dist[4 1],dist[4 2]
118,46.7394,6.13927e-053,7.61943e-053,6.13927e-053,4.80983e-052,5.96946e-052,4.80983e-052,1.41811e-051,1.76001e-051,1.41811e-051,1.82852e-051,2.26937e-051,1.82852e-051,1.06742e-051,1.32478e-051,1.06742e-051
119,48.1559,5.06113e-054,6.28136e-054,5.06113e-054,3.71064e-053,4.60526e-053,3.71064e-053,9.99674e-053,1.24069e-052,9.99674e-053,1.11501e-052,1.38383e-052,1.11501e-052,5.74846e-053,7.13439e-053,5.74846e-053
120,49.614,4.20065e-055,5.21341e-055,4.20065e-055,3.10036e-054,3.84784e-054,3.10036e-054,7.89888e-054,9.80327e-054,7.89888e-054,7.87008e-054,9.76753e-054,7.87008e-054,3.66589e-054,4.54972e-054,3.66589e-054
121,51.1148,3.05193e-056,3.78773e-056,3.05193e-056,2.28102e-055,2.83096e-055,2.28102e-055,5.65781e-055,7.02189e-055,5.65781e-055,4.58157e-055,5.68618e-055,4.58157e-055,1.34875e-055,1.67393e-055,1.34875e-055
122,52.6596,2.25012e-057,2.79262e-057,2.25012e-057,1.61456e-056,2.00382e-056,1.61456e-056,3.82925e-056,4.75247e-056,3.82925e-056,2.94676e-056,3.65721e-056,2.94676e-056,8.23788e-057,1.0224e-056,8.23788e-057
123,54.2497,1.67519e-058,2.07908e-058,1.67519e-058,1.17633e-057,1.45994e-057,1.17633e-057,2.66932e-057,3.31288e-057,2.66932e-057,1.91101e-057,2.37175e-057,1.91101e-057,4.78848e-058,5.94297e-058,4.78848e-058
124,55.8863,1.134e-059,1.40741e-059,1.134e-059,7.77726e-059,9.65234e-059,7.77726e-059,1.71642e-058,2.13024e-058,1.71642e-058,1.18548e-058,1.47129e-058,1.18548e-058,2.85278e-059,3.54058e-059,2.85278e-059
125,57.5709,7.63718e-061,9.47848e-061,7.63718e-061,5.1185e-060,6.35255e-060,5.1185e-060,1.11205e-059,1.38016e-059,1.11205e-059,7.63226e-060,9.47237e-060,7.63226e-060,1.88184e-060,2.33555e-060,1.88184e-060
126,59.3049,2.41361e-062,2.99553e-062,2.41361e-062,1.37802e-061,1.71026e-061,1.37802e-061,3.30174e-061,4.09778e-061,3.30174e-061,2.9214e-061,3.62574e-061,2.9214e-061,9.65332e-062,1.19807e-061,9.65332e-062
127,61.0897,1.52973e-063,1.89854e-063,1.52973e-063,8.52533e-063,1.05808e-062,8.52533e-063,1.98927e-062,2.46888e-062,1.98927e-062,1.74447e-062,2.16506e-062,1.74447e-062,5.90665e-063,7.33073e-063,5.90665e-063
128,62.9268,4.76141e-065,5.90937e-065,4.76141e-065,2.84201e-064,3.5272e-064,2.84201e-064,7.34918e-064,9.12104e-064,7.34918e-064,7.03246e-064,8.72797e-064,7.03246e-064,2.51737e-064,3.1243e-064,2.51737e-064
129,64.8177,2.78315e-066,3.45416e-066,2.78315e-066,1.57609e-065,1.95608e-065,1.57609e-065,3.82475e-065,4.74689e-065,3.82475e-065,3.51679e-065,4.36467e-065,3.51679e-065,1.25686e-065,1.55988e-065,1.25686e-065
130,66.7641,1.00494e-067,1.24722e-067,1.00494e-067,5.90413e-067,7.3276e-067,5.90413e-067,1.48671e-066,1.84515e-066,1.48671e-066,1.40973e-066,1.74962e-066,1.40973e-066,5.17392e-067,6.42134e-067,5.17392e-067
131,68.7675,4.57146e-069,5.67363e-069,4.57146e-069,2.84565e-068,3.53173e-068,2.84565e-068,6.933e-068,8.60452e-068,6.933e-068,6.34104e-068,7.86985e-068,6.34104e-068,2.30197e-068,2.85696e-068,2.30197e-068
132,70.8295,1.77853e-070,2.20732e-070,1.77853e-070,1.11375e-069,1.38227e-069,1.11375e-069,2.76831e-069,3.43575e-069,2.76831e-069,2.65049e-069,3.28952e-069,2.65049e-069,1.03884e-069,1.28931e-069,1.03884e-069
133,72.9521,8.39492e-072,1.04189e-071,8.39492e-072,5.17186e-071,6.41878e-071,5.17186e-071,1.25248e-070,1.55445e-070,1.25248e-070,1.1582e-070,1.43744e-070,1.1582e-070,4.35305e-071,5.40256e-071,4.35305e-071
134,75.1368,3.54419e-073,4.39869e-073,3.54419e-073,2.42783e-072,3.01318e-072,2.42783e-072,7.95013e-072,9.86688e-072,7.95013e-072,1.17172e-071,1.45421e-071,1.17172e-071,7.07216e-072,8.77723e-072,7.07216e-072
135,77.3855,1.67598e-074,2.08005e-074,1.67598e-074,1.16843e-073,1.45014e-073,1.16843e-073,3.93046e-073,4.87808e-073,3.93046e-073,5.88834e-073,7.308e-073,5.88834e-073,3.56988e-073,4.43056e-073,3.56988e-073
136,79.7002,9.69906e-076,1.20375e-075,9.69906e-076,7.42336e-075,9.21311e-075,7.42336e-075,2.52943e-074,3.13926e-074,2.52943e-074,3.52966e-074,4.38065e-074,3.52966e-074,1.97283e-074,2.44848e-074,1.97283e-074
137,82.0826,5.06067e-077,6.28078e-077,5.06067e-077,4.31407e-076,5.35418e-076,4.31407e-076,1.78953e-075,2.22098e-075,1.78953e-075,3.04159e-075,3.77491e-075,3.04159e-075,1.94934e-075,2.41933e-075,1.94934e-075
138,84.5349,3.2566e-078,4.04176e-078,3.2566e-078,2.68169e-077,3.32823e-077,2.68169e-077,1.05429e-076,1.30847e-076,1.05429e-076,1.71199e-076,2.12475e-076,1.71199e-076,1.06728e-076,1.3246e-076,1.06728e-076
139,87.0591,1.66955e-079,2.07208e-079,1.66955e-079,1.67891e-078,2.08369e-078,1.67891e-078,6.91281e-078,8.57947e-078,6.91281e-078,1.08219e-077,1.3431e-077,1.08219e-077,6.46434e-078,8.02287e-078,6.46434e-078
140,89.6572,1.02899e-080,1.27707e-080,1.02899e-080,1.06045e-079,1.31612e-079,1.06045e-079,4.67811e-079,5.80599e-079,4.67811e-079,7.90579e-079,9.81185e-079,7.90579e-079,4.99135e-079,6.19474e-079,4.99135e-079
141,92.3314,6.62349e-082,8.22039e-082,6.62349e-082,6.67839e-081,8.28852e-081,6.67839e-081,2.83463e-080,3.51805e-080,2.83463e-080,4.62076e-080,5.73482e-080,4.62076e-080,2.8496e-080,3.53662e-080,2.8496e-080
142,95.084,4.43692e-083,5.50665e-083,4.43692e-083,4.44355e-082,5.51487e-082,4.44355e-082,1.83965e-081,2.28318e-081,1.83965e-081,2.90876e-081,3.61005e-081,2.90876e-081,1.75259e-081,2.17514e-081,1.75259e-081
143,97.9173,2.75762e-084,3.42248e-084,2.75762e-084,2.7601e-083,3.42555e-083,2.7601e-083,1.1689e-082,1.45072e-082,1.1689e-082,1.90451e-082,2.36368e-082,1.90451e-082,1.17447e-082,1.45764e-082,1.17447e-082
144,100.834,1.73044e-085,2.14764e-085,1.73044e-085,1.70122e-084,2.11138e-084,1.70122e-084,7.03466e-084,8.7307e-084,7.03466e-084,1.11899e-083,1.38878e-083,1.11899e-083,6.7829e-084,8.41823e-084,6.7829e-084
145,103.835,1.11169e-086,1.37972e-086,1.11169e-086,1.08276e-085,1.3438e-085,1.08276e-085,4.38665e-085,5.44425e-085,4.38665e-085,6.83889e-085,8.48772e-085,6.83889e-085,4.09001e-085,5.0761e-085,4.09001e-085
146,106.925,4.77052e-088,5.92068e-088,4.77052e-088,5.0418e-087,6.25736e-087,5.0418e-087,2.35897e-086,2.9277e-086,2.35897e-086,4.01854e-086,4.98739e-086,4.01854e-086,2.49016e-086,3.09053e-086,2.49016e-086
147,110.105,2.88423e-089,3.57961e-089,2.88423e-089,3.01295e-088,3.73936e-088,3.01295e-088,1.38443e-087,1.71821e-087,1.38443e-087,2.31991e-087,2.87923e-087,2.31991e-087,1.42088e-087,1.76344e-087,1.42088e-087
148,113.379,1.59434e-090,1.97873e-090,1.59434e-090,1.71388e-089,2.12708e-089,1.71388e-089,7.98112e-089,9.90535e-089,7.98112e-089,1.34147e-088,1.66489e-088,1.34147e-088,8.212e-089,1.01919e-088,8.212e-089
149,116.748,9.36506e-092,1.16229e-091,9.36506e-092,9.94898e-091,1.23476e-090,9.94898e-091,4.6023e-090,5.7119e-090,4.6023e-090,7.71136e-090,9.57054e-090,7.71136e-090,4.71376e-090,5.85024e-090,4.71376e-090
150,120.216,5.40526e-093,6.70846e-093,5.40526e-093,5.68881e-092,7.06037e-092,5.68881e-092,2.60146e-091,3.22866e-091,2.60146e-091,4.31253e-091,5.35227e-091,4.31253e-091,2.61535e-091,3.2459e-091,2.61535e-091
151,123.786,3.1167e-094,3.86813e-094,3.1167e-094,3.24029e-093,4.02151e-093,3.24029e-093,1.46562e-092,1.81898e-092,1.46562e-092,2.40797e-092,2.98852e-092,2.40797e-092,1.45103e-092,1.80087e-092,1.45103e-092
152,127.461,1.75807e-095,2.18194e-095,1.75807e-095,1.80523e-094,2.24047e-094,1.80523e-094,8.09145e-094,1.00423e-093,8.09145e-094,1.32099e-093,1.63948e-093,1.32099e-093,7.927e-094,9.83817e-094,7.927e-094
153,131.243,9.366e-097,1.16241e-096,9.366e-097,9.25125e-096,1.14817e-095,9.25125e-096,4.10347e-095,5.0928e-095,4.10347e-095,6.77861e-095,8.41291e-095,6.77861e-095,4.13489e-095,5.1318e-095,4.13489e-095
154,135.136,4.49314e-098,5.57643e-098,4.49314e-098,4.0099e-097,4.97667e-097,4.0099e-097,1.76337e-096,2.18851e-096,1.76337e-096,3.10898e-096,3.85854e-096,3.10898e-096,2.0311e-096,2.52079e-096,2.0311e-096
155,139.143,2.27736e-099,2.82643e-099,2.27736e-099,2.02973e-098,2.51909e-098,2.02973e-098,8.95324e-098,1.11118e-097,8.95324e-098,1.58238e-097,1.96389e-097,1.58238e-097,1.03496e-097,1.28448e-097,1.03496e-097
156,143.267,1.0398e-100,1.29049e-100,1.0398e-100,9.37416e-100,1.16342e-099,9.37416e-100,4.24194e-099,5.26465e-099,4.24194e-099,7.63576e-099,9.47671e-099,7.63576e-099,5.04042e-099,6.25565e-099,5.04042e-099
157,147.512,5.22958e-102,6.49042e-102,5.22958e-102,4.65525e-101,5.77762e-101,4.65525e-101,2.06898e-100,2.5678e-100,2.06898e-100,3.67372e-100,4.55944e-100,3.67372e-100,2.40664e-100,2.98687e-100,2.40664e-100
158,151.882,2.49744e-103,3.09956e-103,2.49744e-103,2.22448e-102,2.76079e-102,2.22448e-102,9.88319e-102,1.2266e-101,9.88319e-102,1.75327e-101,2.17598e-101,1.75327e-101,1.14771e-101,1.42442e-101,1.14771e-101
159,156.38,1.22033e-104,1.51455e-104,1.22033e-104,1.06632e-103,1.32341e-103,1.06632e-103,4.65261e-103,5.77434e-103,4.65261e-103,8.16192e-103,1.01297e-102,8.16192e-103,5.31348e-103,6.59455e-103,5.31348e-103
160,161.009,5.82324e-106,7.2272e-106,5.82324e-106,5.0227e-105,6.23365e-105,5.0227e-105,2.16157e-104,2.68272e-104,2.16157e-104,3.75643e-104,4.6621e-104,3.75643e-104,2.4333e-104,3.01995e-104,2.4333e-104
161,165.774,2.71295e-107,3.36704e-107,2.71295e-107,2.24739e-106,2.78923e-106,2.24739e-106,9.15487e-106,1.13621e-105,9.15487e-106,1.5226e-105,1.8897e-105,1.5226e-105,9.61355e-106,1.19313e-105,9.61355e-106
162,170.679,1.2321e-108,1.52916e-108,1.2321e-108,9.78982e-108,1.21501e-107,9.78982e-108,3.74727e-107,4.65072e-107,3.74727e-107,5.89622e-107,7.31778e-107,5.89622e-107,3.59457e-107,4.4612e-107,3.59457e-107
163,175.728,5.08073e-110,6.30567e-110,5.08073e-110,3.57513e-109,4.43709e-109,3.57513e-109,1.08247e-108,1.34346e-108,1.08247e-108,1.27541e-108,1.58291e-108,1.27541e-108,6.04669e-109,7.50453e-109,6.04669e-109
164,180.924,2.08015e-111,2.58166e-111,2.08015e-111,1.40969e-110,1.74956e-110,1.40969e-110,4.13997e-110,5.1381e-110,4.13997e-110,4.77061e-110,5.92079e-110,4.77061e-110,2.22842e-110,2.76569e-110,2.22842e-110
165,186.273,6.69372e-113,8.30755e-113,6.69372e-113,3.93677e-112,4.88592e-112,3.93677e-112,9.99658e-112,1.24067e-111,9.99658e-112,1.00988e-111,1.25336e-111,1.00988e-111,4.24513e-112,5.26862e-112,4.24513e-112
166,191.779,2.5452e-114,3.15884e-114,2.5452e-114,1.46894e-113,1.82309e-113,1.46894e-113,3.67703e-113,4.56354e-113,3.67703e-113,3.67607e-113,4.56235e-113,3.67607e-113,1.53422e-113,1.90412e-113,1.53422e-113
167,197.446,6.9673e-116,8.6471e-116,6.9673e-116,3.68417e-115,4.57241e-115,3.68417e-115,8.51087e-115,1.05628e-114,8.51087e-115,7.93661e-115,9.8501e-115,7.93661e-115,3.13343e-115,3.88889e-115,3.13343e-115
168,203.279,2.52832e-117,3.13789e-117,2.52832e-117,1.32441e-116,1.64372e-116,1.32441e-116,3.03771e-116,3.77009e-116,3.03771e-116,2.81787e-116,3.49725e-116,2.81787e-116,1.10845e-116,1.37569e-116,1.10845e-116
169,209.282,6.44795e-119,8.00253e-119,6.44795e-119,3.20231e-118,3.97437e-118,3.20231e-118,6.9985e-118,8.68581e-118,6.9985e-118,6.22536e-118,7.72627e-118,6.22536e-118,2.36731e-118,2.93806e-118,2.36731e-118
170,215.462,2.26354e-120,2.80928e-120,2.26354e-120,1.11845e-119,1.3881e-119,1.11845e-119,2.4347e-119,3.0217e-119,2.4347e-119,2.15942e-119,2.68005e-119,2.15942e-119,8.19488e-120,1.01706e-119,8.19488e-120
171,221.823,5.61939e-122,6.9742e-122,5.61939e-122,2.68083e-121,3.32717e-121,2.68083e-121,5.65097e-121,7.0134e-121,5.65097e-121,4.87218e-121,6.04684e-121,4.87218e-121,1.80656e-121,2.24211e-121,1.80656e-121
172,228.37,1.92216e-123,2.38559e-123,1.92216e-123,9.14044e-123,1.13442e-122,9.14044e-123,1.92179e-122,2.38512e-122,1.92179e-122,1.65372e-122,2.05242e-122,1.65372e-122,6.12331e-123,7.59962e-123,6.12331e-123
173,235.11,4.73679e-125,5.87881e-125,4.73679e-125,2.19634e-124,2.72587e-124,2.19634e-124,4.51052e-124,5.59799e-124,4.51052e-124,3.8007e-124,4.71704e-124,3.8007e-124,1.38292e-124,1.71634e-124,1.38292e-124
174,242.046,1.58543e-126,1.96767e-126,1.58543e-126,7.33281e-126,9.10073e-126,7.33281e-126,1.50277e-125,1.86508e-125,1.50277e-125,1.26419e-125,1.56898e-125,1.26419e-125,4.59421e-126,5.70186e-126,4.59421e-126
175,249.186,3.91097e-128,4.8539e-128,3.91097e-128,1.77388e-127,2.20156e-127,1.77388e-127,3.56876e-127,4.42917e-127,3.56876e-127,2.9523e-127,3.66409e-127,2.9523e-127,1.05782e-127,1.31285e-127,1.05782e-127
176,256.535,1.28427e-129,1.5939e-129,1.28427e-129,5.81147e-129,7.2126e-129,5.81147e-129,1.16681e-128,1.44813e-128,1.16681e-128,9.63639e-129,1.19597e-128,9.63639e-129,3.4482e-129,4.27955e-129,3.4482e-129
177,264.1,3.18167e-131,3.94876e-131,3.18167e-131,1.41693e-130,1.75855e-130,1.41693e-130,2.80161e-130,3.47707e-130,2.80161e-130,2.28143e-130,2.83147e-130,2.28143e-130,8.06589e-131,1.00105e-130,8.06589e-131
178,271.886,1.02682e-132,1.27438e-132,1.02682e-132,4.5621e-132,5.662e-132,4.5621e-132,9.0011e-132,1.11712e-131,9.0011e-132,7.31629e-132,9.08022e-132,7.31629e-132,2.58274e-132,3.20544e-132,2.58274e-132
179,279.901,2.55686e-134,3.17331e-134,2.55686e-134,1.12071e-133,1.39091e-133,1.12071e-133,2.18228e-133,2.70842e-133,2.18228e-133,1.75224e-133,2.1747e-133,1.75224e-133,6.12046e-134,7.59609e-134,6.12046e-134
180,288.15,8.11965e-136,1.00773e-135,8.11965e-136,3.5502e-135,4.40614e-135,3.5502e-135,6.89713e-135,8.56e-135,6.89713e-135,5.5266e-135,6.85905e-135,5.5266e-135,1.92708e-135,2.39169e-135,1.92708e-135
181,296.641,2.03139e-137,2.52115e-137,2.03139e-137,8.77808e-137,1.08945e-136,8.77808e-137,1.68576e-136,2.0922e-136,1.68576e-136,1.33621e-136,1.65836e-136,1.33621e-136,4.61518e-137,5.72789e-137,4.61518e-137
182,305.381,6.35293e-139,7.8846e-139,6.35293e-139,2.73816e-138,3.39832e-138,2.73816e-138,5.24546e-138,6.51012e-138,5.24546e-138,4.14841e-138,5.14857e-138,4.14841e-138,1.43007e-138,1.77486e-138,1.43007e-138
183,314.377,1.59526e-140,1.97988e-140,1.59526e-140,6.80475e-140,8.44535e-140,6.80475e-140,1.29024e-139,1.60131e-139,1.29024e-139,1.01048e-139,1.25411e-139,1.01048e-139,3.4535e-140,4.28612e-140,3.4535e-140
184,323.636,4.91584e-142,6.10104e-142,4.91584e-142,2.09129e-141,2.5955e-141,2.09129e-141,3.95495e-141,4.90848e-141,3.95495e-141,3.08994e-141,3.83492e-141,3.08994e-141,1.05382e-141,1.30789e-141,1.05382e-141
185,333.167,1.2373e-143,1.53561e-143,1.2373e-143,5.21529e-143,6.47268e-143,5.21529e-143,9.77215e-143,1.21282e-142,9.77215e-143,7.56759e-143,9.39211e-143,7.56759e-143,2.56061e-143,3.17797e-143,2.56061e-143
186,342.977,3.75794e-145,4.66397e-145,3.75794e-145,1.57967e-144,1.96053e-144,1.57967e-144,2.95194e-144,3.66365e-144,2.95194e-144,2.28019e-144,2.82994e-144,2.28019e-144,7.69808e-145,9.55407e-145,7.69808e-145
187,353.075,9.46606e-147,1.17483e-146,9.46606e-147,3.94628e-146,4.89771e-146,3.94628e-146,7.31305e-146,9.0762e-146,7.31305e-146,5.60351e-146,6.95449e-146,5.60351e-146,1.8781e-146,2.3309e-146,1.8781e-146
188,363.469,2.83395e-148,3.51721e-148,2.83395e-148,1.17818e-147,1.46224e-147,1.17818e-147,2.17735e-147,2.70231e-147,2.17735e-147,1.66399e-147,2.06517e-147,1.66399e-147,5.56403e-148,6.9055e-148,5.56403e-148
189,374.167,7.13217e-150,8.85171e-150,7.13217e-150,2.94306e-149,3.65262e-149,2.94306e-149,5.39782e-149,6.69922e-149,5.39782e-149,4.09481e-149,5.08206e-149,4.09481e-149,1.36008e-149,1.68799e-149,1.36008e-149
190,385.179,2.10444e-151,2.61182e-151,2.10444e-151,8.66008e-151,1.0748e-150,8.66008e-151,1.58394e-150,1.96582e-150,1.58394e-150,1.19838e-150,1.4873e-150,1.19838e-150,3.97078e-151,4.92812e-151,3.97078e-151
191,396.513,5.282e-153,6.55548e-153,5.282e-153,2.15898e-152,2.6795e-152,2.15898e-152,3.92158e-152,4.86705e-152,3.92158e-152,2.94696e-152,3.65747e-152,2.94696e-152,9.70434e-153,1.2044e-152,9.70434e-153
192,408.179,1.53557e-154,1.90579e-154,1.53557e-154,6.25953e-154,7.76869e-154,6.25953e-154,1.13386e-153,1.40723e-153,1.13386e-153,8.49784e-154,1.05466e-153,8.49784e-154,2.7915e-154,3.46453e-154,2.7915e-154
193,420.188,3.83656e-156,4.76154e-156,3.83656e-156,1.55436e-155,1.92911e-155,1.55436e-155,2.79784e-155,3.47239e-155,2.79784e-155,2.08386e-155,2.58627e-155,2.08386e-155,6.8062e-156,8.44715e-156,6.8062e-156
194,432.548,1.09827e-157,1.36306e-157,1.09827e-157,4.43781e-157,5.50775e-157,4.43781e-157,7.96641e-157,9.88708e-157,7.96641e-157,5.91766e-157,7.34439e-157,5.91766e-157,1.92807e-157,2.39292e-157,1.92807e-157
195,445.271,2.72445e-159,3.38131e-159,2.72445e-159,1.09479e-158,1.35874e-158,1.09479e-158,1.95401e-158,2.42511e-158,1.95401e-158,1.44324e-158,1.79119e-158,1.44324e-158,4.67746e-159,5.80518e-159,4.67746e-159
196,458.366,7.772e-161,9.6458e-161,7.772e-161,3.11616e-160,3.86746e-160,3.11616e-160,5.54909e-160,6.88696e-160,5.54909e-160,4.08923e-160,5.07512e-160,4.08923e-160,1.32245e-160,1.64129e-160,1.32245e-160
197,471.845,2.65844e-164,3.29938e-164,2.65844e-164,7.94929e-164,9.86584e-164,7.94929e-164,9.51491e-164,1.18089e-163,9.51491e-164,4.07668e-164,5.05955e-164,4.07668e-164,6.23725e-165,7.74104e-165,6.23725e-165
198,485.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
