gridnumber,capital,Portfolio[0 0],Portfolio[1 0],Portfolio[2 0],Portfolio[3 0],Portfolio[4 0],Portfolio[5 0],Portfolio[6 0],Portfolio[0 1],Portfolio[1 1],Portfolio[2 1],Portfolio[3 1],Portfolio[4 1],Portfolio[5 1],Portfolio[6 1],Portfolio[0 2],Portfolio[1 2],Portfolio[2 2],Portfolio[3 2],Portfolio[4 2],Portfolio[5 2],Portfolio[6 2],Portfolio[0 3],Portfolio[1 3],Portfolio[2 3],Portfolio[3 3],Portfolio[4 3],Portfolio[5 3],Portfolio[6 3],Portfolio[0 4],Portfolio[1 4],Portfolio[2 4],Portfolio[3 4],Portfolio[4 4],Portfolio[5 4],Portfolio[6 4],Portfolio[0 5],Portfolio[1 5],Portfolio[2 5],Portfolio[3 5],Portfolio[4 5],Portfolio[5 5],Portfolio[6 5],Portfolio[0 6],Portfolio[1 6],Portfolio[2 6],Portfolio[3 6],Portfolio[4 6],Portfolio[5 6],Portfolio[6 6]
64,1.75409,0.43,0.43,0.42,0.41,0.4,0.39,0.39,0.43,0.43,0.42,0.41,0.4,0.39,0.39,0.43,0.43,0.42,0.41,0.4,0.39,0.39,0.43,0.43,0.42,0.41,0.4,0.39,0.39,0.43,0.43,0.42,0.41,0.4,0.39,0.39,0.43,0.43,0.42,0.41,0.4,0.39,0.39,0.43,0.43,0.42,0.41,0.4,0.39,0.39
65,1.79283,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37
66,1.83202,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37,0.42,0.41,0.4,0.39,0.38,0.38,0.37
67,1.87166,0.42,0.41,0.41,0.4,0.39,0.39,0.39,0.42,0.41,0.41,0.4,0.39,0.39,0.39,0.42,0.41,0.41,0.4,0.39,0.39,0.39,0.42,0.41,0.41,0.4,0.39,0.39,0.39,0.42,0.41,0.41,0.4,0.39,0.39,0.39,0.42,0.41,0.41,0.4,0.39,0.39,0.39,0.42,0.41,0.41,0.4,0.39,0.39,0.39
68,1.91177,0.42,0.41,0.4,0.4,0.39,0.39,0.4,0.42,0.41,0.4,0.4,0.39,0.39,0.4,0.42,0.41,0.4,0.4,0.39,0.39,0.4,0.42,0.41,0.4,0.4,0.39,0.39,0.4,0.42,0.41,0.4,0.4,0.39,0.39,0.4,0.42,0.41,0.4,0.4,0.39,0.39,0.4,0.42,0.41,0.4,0.4,0.39,0.39,0.4
69,1.95234,0.42,0.41,0.4,0.4,0.39,0.4,0.4,0.42,0.41,0.4,0.4,0.39,0.4,0.4,0.42,0.41,0.4,0.4,0.39,0.4,0.4,0.42,0.41,0.4,0.4,0.39,0.4,0.4,0.42,0.41,0.4,0.4,0.39,0.4,0.4,0.42,0.41,0.4,0.4,0.39,0.4,0.4,0.42,0.41,0.4,0.4,0.39,0.4,0.4
70,1.99338,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41
71,2.03489,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42
72,2.07689,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42
73,2.11937,0.42,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.43
74,2.16234,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43
75,2.20581,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
76,2.24979,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45
77,2.29427,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
78,2.33927,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.44,0.44
79,2.38479,0.44,0.44,0.44,0.44,0.43,0.42,0.42,0.44,0.44,0.44,0.44,0.43,0.42,0.42,0.44,0.44,0.44,0.44,0.43,0.42,0.42,0.44,0.44,0.44,0.44,0.43,0.42,0.42,0.45,0.44,0.44,0.44,0.43,0.42,0.42,0.45,0.44,0.44,0.44,0.43,0.42,0.42,0.45,0.44,0.44,0.44,0.43,0.42,0.42
80,2.43084,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41
81,2.47742,0.45,0.45,0.44,0.43,0.43,0.42,0.41,0.45,0.45,0.44,0.43,0.43,0.42,0.41,0.45,0.45,0.44,0.43,0.43,0.42,0.41,0.45,0.45,0.44,0.43,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41,0.45,0.45,0.44,0.44,0.43,0.42,0.41
82,2.52455,0.45,0.45,0.44,0.43,0.42,0.42,0.41,0.45,0.45,0.44,0.43,0.42,0.42,0.41,0.45,0.45,0.44,0.43,0.42,0.42,0.41,0.45,0.45,0.44,0.43,0.42,0.42,0.41,0.45,0.45,0.44,0.43,0.42,0.42,0.41,0.45,0.45,0.44,0.43,0.42,0.42,0.41,0.45,0.45,0.44,0.43,0.42,0.42,0.41
83,2.57221,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42,0.45,0.44,0.44,0.43,0.42,0.42,0.42
84,2.62043,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.45,0.45,0.44,0.44,0.44,0.44,0.43
85,2.66921,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44
86,2.71856,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.44
87,2.76847,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.45,0.45,0.45
88,2.81897,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
89,2.87004,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
90,2.92171,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45
91,2.97398,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45
92,3.02686,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47
93,3.08035,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
94,3.13445,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46
95,3.18919,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
96,3.24455,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
97,3.30056,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47
98,3.35722,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
99,3.41454,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
100,3.47251,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47
101,3.53116,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47
102,3.59049,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47
103,3.65051,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
104,3.71122,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
105,3.77264,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
106,3.83477,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46
107,3.89761,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
108,3.96119,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47
109,4.0255,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
110,4.09056,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
111,4.15637,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.45,0.45
112,4.22294,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
113,4.29028,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44
114,4.35841,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.44,0.43,0.43,0.43
115,4.42732,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43
116,4.49703,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.43,0.43,0.42,0.42
117,4.56755,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.43,0.43,0.42,0.42,0.42
118,4.63889,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.44,0.43,0.43,0.42,0.42,0.42,0.41,0.44,0.43,0.43,0.42,0.42,0.42,0.41
119,4.71105,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.43,0.43,0.42,0.42,0.41,0.41,0.41
120,4.78405,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.41,0.41
121,4.8579,0.42,0.42,0.42,0.41,0.4,0.4,0.4,0.42,0.42,0.42,0.41,0.4,0.4,0.4,0.42,0.42,0.42,0.41,0.4,0.4,0.4,0.42,0.42,0.42,0.41,0.4,0.4,0.4,0.42,0.42,0.42,0.41,0.4,0.4,0.4,0.42,0.42,0.42,0.41,0.4,0.4,0.4,0.42,0.42,0.42,0.41,0.4,0.4,0.4
122,4.9326,0.42,0.42,0.41,0.4,0.4,0.4,0.4,0.42,0.42,0.41,0.4,0.4,0.4,0.4,0.42,0.42,0.41,0.4,0.4,0.4,0.4,0.42,0.42,0.41,0.4,0.4,0.4,0.4,0.42,0.42,0.41,0.4,0.4,0.4,0.4,0.42,0.42,0.41,0.4,0.4,0.4,0.4,0.42,0.42,0.41,0.4,0.4,0.4,0.4
123,5.00816,0.41,0.4,0.4,0.4,0.39,0.39,0.39,0.41,0.4,0.4,0.4,0.39,0.39,0.39,0.41,0.4,0.4,0.4,0.39,0.39,0.39,0.41,0.4,0.4,0.4,0.39,0.39,0.39,0.41,0.4,0.4,0.4,0.39,0.39,0.39,0.41,0.4,0.4,0.4,0.39,0.39,0.39,0.41,0.4,0.4,0.4,0.39,0.39,0.39
124,5.0846,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.4,0.4,0.4,0.39,0.39,0.38,0.38,0.4,0.4,0.4,0.39,0.39,0.38,0.38
125,5.16193,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.4,0.39,0.39,0.39,0.38,0.38,0.37
126,5.24015,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.39,0.39,0.39,0.38,0.38,0.37,0.37
127,5.31928,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.39,0.39,0.38,0.37,0.37,0.36,0.36
128,5.39932,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.38,0.38,0.37,0.37,0.36,0.36,0.35,0.38,0.38,0.37,0.37,0.36,0.36,0.35
129,5.4803,0.38,0.37,0.37,0.36,0.35,0.35,0.35,0.38,0.37,0.37,0.36,0.35,0.35,0.35,0.38,0.37,0.37,0.36,0.35,0.35,0.35,0.38,0.37,0.37,0.36,0.35,0.35,0.35,0.38,0.37,0.37,0.36,0.35,0.35,0.35,0.38,0.37,0.37,0.36,0.35,0.35,0.35,0.38,0.37,0.37,0.36,0.35,0.35,0.35
