gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[1 0],VF[1 1],VF[1 2],VF[2 0],VF[2 1],VF[2 2],VF[3 0],VF[3 1],VF[3 2],VF[4 0],VF[4 1],VF[4 2]
144,100.834,-7.54302,-7.53318,-7.51974,-7.52763,-7.51787,-7.50455,-7.50851,-7.4989,-7.48571,-7.48543,-7.47619,-7.46298,-7.45851,-7.44961,-7.43647
145,103.835,-7.45217,-7.44244,-7.42914,-7.43733,-7.42768,-7.4145,-7.4189,-7.40937,-7.39635,-7.39665,-7.38748,-7.37443,-7.37067,-7.36185,-7.34885
146,106.925,-7.36204,-7.35242,-7.33926,-7.34773,-7.3382,-7.32515,-7.32997,-7.32054,-7.30765,-7.30852,-7.29942,-7.28653,-7.28345,-7.27471,-7.26186
147,110.105,-7.27263,-7.26312,-7.2501,-7.25885,-7.24942,-7.23651,-7.24172,-7.2324,-7.21964,-7.22106,-7.21203,-7.1993,-7.19687,-7.1882,-7.1755
148,113.379,-7.18395,-7.17456,-7.16168,-7.17068,-7.16136,-7.14858,-7.15417,-7.14495,-7.13232,-7.13426,-7.12531,-7.11273,-7.11092,-7.10233,-7.08979
149,116.748,-7.09602,-7.08674,-7.074,-7.08323,-7.07402,-7.06138,-7.06732,-7.0582,-7.0457,-7.04815,-7.03926,-7.02685,-7.02562,-7.01711,-7.00472
150,120.216,-7.00882,-6.99965,-6.98706,-6.9965,-6.9874,-6.9749,-6.98118,-6.97216,-6.9598,-6.96271,-6.9539,-6.94163,-6.94099,-6.93255,-6.92031
151,123.786,-6.92238,-6.91332,-6.90086,-6.91051,-6.90152,-6.88915,-6.89575,-6.88683,-6.8746,-6.87796,-6.86922,-6.8571,-6.85703,-6.84865,-6.83657
152,127.461,-6.83668,-6.82774,-6.81542,-6.82526,-6.81637,-6.80414,-6.81104,-6.80222,-6.79013,-6.7939,-6.78524,-6.77326,-6.77375,-6.76542,-6.75349
153,131.243,-6.75175,-6.74291,-6.73073,-6.74074,-6.73197,-6.71987,-6.72705,-6.71833,-6.70638,-6.71054,-6.70197,-6.69013,-6.69113,-6.68287,-6.67109
154,135.136,-6.66757,-6.65884,-6.64679,-6.65697,-6.64831,-6.63634,-6.64379,-6.63517,-6.62335,-6.62788,-6.61939,-6.6077,-6.6092,-6.60099,-6.58938
155,139.143,-6.58415,-6.57553,-6.56361,-6.57395,-6.56539,-6.55357,-6.56126,-6.55274,-6.54105,-6.54594,-6.53753,-6.52598,-6.52795,-6.51981,-6.50835
156,143.267,-6.5015,-6.49299,-6.4812,-6.49168,-6.48323,-6.47154,-6.47946,-6.47105,-6.45949,-6.4647,-6.45639,-6.44497,-6.4474,-6.43932,-6.42799
157,147.512,-6.41962,-6.41122,-6.39955,-6.41017,-6.40182,-6.39026,-6.3984,-6.39009,-6.37867,-6.38419,-6.37596,-6.36468,-6.36754,-6.35953,-6.34834
158,151.882,-6.3385,-6.33021,-6.31867,-6.32941,-6.32117,-6.30973,-6.31809,-6.30988,-6.29858,-6.3044,-6.29627,-6.28511,-6.28838,-6.28044,-6.26938
159,156.38,-6.25816,-6.24998,-6.23856,-6.24941,-6.24127,-6.22995,-6.23851,-6.23041,-6.21924,-6.22534,-6.2173,-6.20628,-6.20992,-6.20206,-6.19113
160,161.009,-6.17859,-6.17051,-6.15922,-6.17017,-6.16213,-6.15094,-6.15968,-6.15168,-6.14064,-6.14701,-6.13907,-6.12817,-6.13216,-6.12438,-6.11358
161,165.774,-6.09979,-6.09182,-6.08065,-6.09169,-6.08376,-6.07269,-6.0816,-6.0737,-6.06278,-6.06941,-6.06156,-6.05079,-6.05511,-6.04741,-6.03674
162,170.679,-6.02176,-6.01391,-6.00286,-6.01398,-6.00614,-5.9952,-6.00427,-5.99647,-5.98567,-5.99254,-5.98478,-5.97414,-5.97878,-5.97116,-5.96062
163,175.728,-5.94452,-5.93676,-5.92584,-5.93702,-5.92929,-5.91847,-5.92769,-5.91998,-5.9093,-5.9164,-5.90874,-5.89822,-5.90316,-5.89562,-5.88521
164,180.924,-5.86804,-5.86039,-5.84959,-5.86084,-5.8532,-5.8425,-5.85186,-5.84425,-5.83369,-5.841,-5.83343,-5.82304,-5.82826,-5.8208,-5.81052
165,186.273,-5.79234,-5.78479,-5.77412,-5.78541,-5.77788,-5.7673,-5.77678,-5.76927,-5.75882,-5.76634,-5.75886,-5.74858,-5.75408,-5.7467,-5.73654
166,191.779,-5.71742,-5.70996,-5.69941,-5.71075,-5.70332,-5.69286,-5.70246,-5.69504,-5.68471,-5.69241,-5.68502,-5.67486,-5.68061,-5.67332,-5.66329
167,197.446,-5.64326,-5.63591,-5.62549,-5.63686,-5.62952,-5.61919,-5.62888,-5.62156,-5.61135,-5.61922,-5.61192,-5.60188,-5.60787,-5.60067,-5.59075
168,203.279,-5.56988,-5.56263,-5.55233,-5.56373,-5.55648,-5.54627,-5.55606,-5.54883,-5.53874,-5.54677,-5.53957,-5.52963,-5.53585,-5.52873,-5.51894
169,209.282,-5.49728,-5.49011,-5.47994,-5.49136,-5.48421,-5.47412,-5.48398,-5.47685,-5.46687,-5.47506,-5.46795,-5.45812,-5.46456,-5.45752,-5.44785
170,215.462,-5.42544,-5.41837,-5.40832,-5.41975,-5.41269,-5.40272,-5.41266,-5.40562,-5.39576,-5.40408,-5.39706,-5.38735,-5.39399,-5.38704,-5.37748
171,221.823,-5.35437,-5.34739,-5.33746,-5.3489,-5.34194,-5.33209,-5.34209,-5.33514,-5.3254,-5.33384,-5.32691,-5.31731,-5.32414,-5.31727,-5.30782
172,228.37,-5.28406,-5.27718,-5.26737,-5.27881,-5.27194,-5.26221,-5.27226,-5.26541,-5.25578,-5.26434,-5.2575,-5.24801,-5.25501,-5.24823,-5.23889
173,235.11,-5.21452,-5.20773,-5.19805,-5.20948,-5.2027,-5.19308,-5.20318,-5.19642,-5.1869,-5.19557,-5.18882,-5.17943,-5.1866,-5.1799,-5.17067
174,242.046,-5.14574,-5.13904,-5.12948,-5.14089,-5.13421,-5.12471,-5.13485,-5.12817,-5.11877,-5.12753,-5.12087,-5.1116,-5.11892,-5.1123,-5.10317
175,249.186,-5.07772,-5.07111,-5.06167,-5.07307,-5.06647,-5.05709,-5.06726,-5.06067,-5.05138,-5.06023,-5.05365,-5.04449,-5.05195,-5.04541,-5.03639
176,256.535,-5.01046,-5.00394,-4.99461,-5.00599,-4.99947,-4.99021,-5.00041,-4.99391,-4.98473,-4.99365,-4.98717,-4.9781,-4.98569,-4.97924,-4.97033
177,264.1,-4.94395,-4.93752,-4.92831,-4.93965,-4.93323,-4.92408,-4.93429,-4.92788,-4.91882,-4.9278,-4.9214,-4.91244,-4.92016,-4.91379,-4.90497
178,271.886,-4.87819,-4.87185,-4.86275,-4.87406,-4.86773,-4.85869,-4.86891,-4.86259,-4.85364,-4.86268,-4.85637,-4.84751,-4.85533,-4.84905,-4.84033
179,279.901,-4.81318,-4.80692,-4.79794,-4.80921,-4.80296,-4.79404,-4.80427,-4.79803,-4.78919,-4.79828,-4.79205,-4.7833,-4.79122,-4.78502,-4.7764
180,288.15,-4.7489,-4.74273,-4.73387,-4.7451,-4.73893,-4.73013,-4.74035,-4.7342,-4.72547,-4.73459,-4.72846,-4.71981,-4.72782,-4.7217,-4.71318
181,296.641,-4.68537,-4.67929,-4.67055,-4.68172,-4.67564,-4.66695,-4.67716,-4.67109,-4.66247,-4.67163,-4.66558,-4.65703,-4.66512,-4.65909,-4.65067
182,305.381,-4.62258,-4.61658,-4.60796,-4.61907,-4.61308,-4.6045,-4.61469,-4.60871,-4.6002,-4.60938,-4.60341,-4.59498,-4.60313,-4.59718,-4.58887
183,314.377,-4.56052,-4.55461,-4.5461,-4.55715,-4.55124,-4.54278,-4.55294,-4.54705,-4.53865,-4.54785,-4.54197,-4.53363,-4.54185,-4.53598,-4.52776
184,323.636,-4.49919,-4.49337,-4.48498,-4.49595,-4.49014,-4.48179,-4.49192,-4.48611,-4.47782,-4.48702,-4.48123,-4.473,-4.48126,-4.47548,-4.46737
185,333.167,-4.43859,-4.43285,-4.42459,-4.43548,-4.42975,-4.42153,-4.43161,-4.42589,-4.41771,-4.42691,-4.4212,-4.41309,-4.42137,-4.41568,-4.40768
186,342.977,-4.37871,-4.37307,-4.36493,-4.37573,-4.37009,-4.36199,-4.37201,-4.36638,-4.35833,-4.3675,-4.36188,-4.35389,-4.36218,-4.35659,-4.34869
187,353.075,-4.31956,-4.31401,-4.30601,-4.3167,-4.31116,-4.30319,-4.31313,-4.30759,-4.29967,-4.3088,-4.30328,-4.29541,-4.3037,-4.2982,-4.29042
188,363.469,-4.26113,-4.25568,-4.24786,-4.25839,-4.25294,-4.24514,-4.25496,-4.24952,-4.24176,-4.25081,-4.24539,-4.23768,-4.24591,-4.24051,-4.23289
189,374.167,-4.20344,-4.19808,-4.19046,-4.2008,-4.19546,-4.18784,-4.19751,-4.19218,-4.18461,-4.19353,-4.18821,-4.18069,-4.18882,-4.18353,-4.1761
190,385.179,-4.14647,-4.14122,-4.13384,-4.14395,-4.1387,-4.13134,-4.14079,-4.13556,-4.12823,-4.13696,-4.13175,-4.12448,-4.13245,-4.12727,-4.12008
191,396.513,-4.09026,-4.08515,-4.07803,-4.08783,-4.08273,-4.07562,-4.0848,-4.07972,-4.07265,-4.08113,-4.07607,-4.06905,-4.0768,-4.07178,-4.06482
192,408.179,-4.0348,-4.0299,-4.023,-4.03247,-4.02759,-4.0207,-4.02957,-4.0247,-4.01783,-4.02605,-4.02121,-4.01437,-4.02191,-4.0171,-4.01032
193,420.188,-3.98017,-3.97547,-3.96897,-3.97794,-3.97325,-3.96676,-3.97516,-3.97049,-3.964,-3.9718,-3.96714,-3.96071,-3.96783,-3.9632,-3.95687
194,432.548,-3.92643,-3.92192,-3.91663,-3.92429,-3.91979,-3.91454,-3.92163,-3.91714,-3.91194,-3.91841,-3.91393,-3.9088,-3.91461,-3.91015,-3.90511
195,445.271,-3.87359,-3.8699,-3.86516,-3.87155,-3.8679,-3.86315,-3.86901,-3.86538,-3.86065,-3.86593,-3.86231,-3.85762,-3.8623,-3.85876,-3.85406
196,458.366,-3.82204,-3.81941,-3.8139,-3.82009,-3.81749,-3.81196,-3.81765,-3.81509,-3.80955,-3.8147,-3.81218,-3.80663,-3.81123,-3.80877,-3.80322
197,471.845,-3.77236,-3.76926,-3.76272,-3.77052,-3.7674,-3.76091,-3.76822,-3.7651,-3.75865,-3.76545,-3.7623,-3.75592,-3.76219,-3.759,-3.75274
198,485.719,-3.72497,-3.72153,-3.71518,-3.72324,-3.71979,-3.71344,-3.72109,-3.71763,-3.71127,-3.71851,-3.71501,-3.70866,-3.71549,-3.71196,-3.70559
199,500,-3.67895,-3.67417,-3.66644,-3.67727,-3.67247,-3.66474,-3.67518,-3.67036,-3.66263,-3.67265,-3.66782,-3.66008,-3.6697,-3.66482,-3.65708
