gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
333,72.5218,69.8812,69.8812,69.8812,69.8812,69.8913,69.9208,69.975
334,73.3805,70.7123,70.7123,70.7123,70.7123,70.7225,70.7524,70.8083
335,74.2492,71.553,71.553,71.553,71.553,71.5633,71.5936,71.6512
336,75.1279,72.4034,72.4034,72.4034,72.4034,72.4139,72.4445,72.5038
337,76.0168,73.2637,73.2637,73.2637,73.2637,73.2743,73.3103,73.3653
338,76.916,74.134,74.134,74.134,74.134,74.1447,74.1812,74.239
339,77.8256,75.0145,75.0145,75.0145,75.0145,75.0261,75.063,75.122
340,78.7458,75.9052,75.9052,75.9052,75.9052,75.9184,75.9557,76.0161
341,79.6766,76.806,76.806,76.806,76.806,76.8194,76.858,76.916
342,80.6182,77.7177,77.7177,77.7177,77.7177,77.7312,77.7702,77.8255
343,81.5708,78.6395,78.6395,78.6395,78.6395,78.6532,78.6942,78.7462
344,82.5343,79.5718,79.5718,79.5718,79.5718,79.5857,79.628,79.6774
345,83.509,80.5152,80.5152,80.5152,80.5152,80.5297,80.5721,80.6185
346,84.495,81.4697,81.4697,81.4697,81.4697,81.4842,81.5272,81.5717
347,85.4925,82.4351,82.4351,82.4351,82.4351,82.4499,82.4941,82.5433
348,86.5014,83.4117,83.4117,83.4117,83.4117,83.4267,83.4714,83.5174
349,87.5221,84.3997,84.3997,84.3997,84.3997,84.4148,84.4601,84.5041
350,88.5546,85.3991,85.3991,85.3991,85.3991,85.4144,85.4611,85.5022
351,89.5991,86.4101,86.4101,86.4101,86.4101,86.4255,86.471,86.5118
352,90.6556,87.4328,87.4328,87.4328,87.4328,87.4485,87.4919,87.5319
353,91.7245,88.4674,88.4674,88.4674,88.4674,88.4836,88.5254,88.5663
354,92.8056,89.5138,89.5138,89.5138,89.5138,89.5307,89.5708,89.6126
355,93.8993,90.5726,90.5726,90.5726,90.5726,90.5911,90.6284,90.6739
356,95.0057,91.6438,91.6438,91.6438,91.6438,91.6624,91.6975,91.7435
357,96.1249,92.7273,92.7273,92.7273,92.7273,92.7462,92.7799,92.8255
358,97.2571,93.8232,93.8232,93.8232,93.8232,93.8428,93.8764,93.9197
359,98.4024,94.9317,94.9317,94.9317,94.9317,94.952,94.9873,95.0265
360,99.5609,96.0534,96.0534,96.0534,96.0534,96.0753,96.1068,96.145
361,100.733,97.1882,97.1882,97.1882,97.1882,97.2104,97.2403,97.2809
362,101.918,98.3359,98.3359,98.3359,98.3359,98.3579,98.3867,98.4268
363,103.118,99.4967,99.4967,99.4967,99.4967,99.518,99.5461,99.5901
364,104.331,100.671,100.671,100.671,100.671,100.691,100.719,100.762
365,105.558,101.859,101.859,101.859,101.859,101.879,101.905,101.947
366,106.8,103.061,103.061,103.061,103.061,103.08,103.107,103.145
367,108.055,104.276,104.276,104.276,104.276,104.295,104.321,104.357
368,109.326,105.506,105.506,105.506,105.506,105.524,105.551,105.583
369,110.611,106.751,106.751,106.751,106.751,106.767,106.796,106.824
370,111.911,108.009,108.009,108.009,108.009,108.025,108.053,108.078
371,113.226,109.282,109.282,109.282,109.282,109.297,109.325,109.348
372,114.556,110.57,110.57,110.57,110.57,110.584,110.611,110.631
373,115.902,111.873,111.873,111.873,111.873,111.887,111.911,111.93
374,117.263,113.191,113.191,113.191,113.191,113.205,113.226,113.243
375,118.64,114.524,114.524,114.524,114.524,114.538,114.556,114.572
376,120.033,115.873,115.873,115.873,115.873,115.886,115.902,115.916
377,121.442,117.237,117.237,117.237,117.237,117.249,117.263,117.276
378,122.868,118.617,118.617,118.617,118.617,118.628,118.64,118.651
379,124.31,120.013,120.013,120.013,120.013,120.023,120.033,120.044
380,125.769,121.426,121.426,121.426,121.426,121.434,121.443,121.451
381,127.244,122.855,122.855,122.855,122.855,122.861,122.868,122.875
382,128.737,124.3,124.3,124.3,124.3,124.305,124.31,124.315
383,130.247,125.762,125.762,125.762,125.762,125.765,125.768,125.773
384,131.774,127.241,127.241,127.241,127.241,127.242,127.244,127.246
385,133.32,128.737,128.737,128.737,128.737,128.737,128.737,128.737
386,134.883,130.25,130.25,130.25,130.25,130.252,130.253,130.256
387,136.464,131.781,131.781,131.781,131.781,131.783,131.785,131.787
388,138.063,133.331,133.331,133.331,133.331,133.331,133.331,133.331
389,139.681,134.898,134.898,134.898,134.898,134.899,134.901,134.904
390,141.318,136.482,136.482,136.482,136.482,136.483,136.486,136.488
391,142.974,138.085,138.085,138.085,138.085,138.085,138.085,138.085
392,144.649,139.708,139.708,139.708,139.708,139.709,139.712,139.714
393,146.343,141.348,141.348,141.348,141.348,141.349,141.352,141.354
394,148.057,143.007,143.007,143.007,143.007,143.007,143.007,143.007
395,149.791,144.687,144.687,144.687,144.687,144.688,144.691,144.693
396,151.545,146.384,146.384,146.384,146.384,146.386,146.388,146.391
397,153.319,148.102,148.102,148.102,148.102,148.102,148.102,148.102
398,155.114,149.841,149.841,149.841,149.841,149.842,149.845,149.847
399,156.929,151.598,151.598,151.598,151.598,151.6,151.603,151.605
400,158.766,153.377,153.377,153.377,153.377,153.377,153.377,153.377
401,160.624,155.176,155.176,155.176,155.176,155.178,155.181,155.183
402,162.503,156.995,156.995,156.995,156.995,156.996,156.998,157.002
403,164.404,158.837,158.837,158.837,158.837,158.837,158.837,158.837
404,166.328,160.699,160.699,160.699,160.699,160.701,160.704,160.706
405,168.273,162.582,162.582,162.582,162.582,162.582,162.586,162.59
406,170.241,164.489,164.489,164.489,164.489,164.489,164.489,164.489
407,172.232,166.417,166.417,166.417,166.417,166.418,166.421,166.424
408,174.246,168.366,168.366,168.366,168.366,168.366,168.369,168.374
409,176.283,170.34,170.34,170.34,170.34,170.34,170.34,170.34
410,178.344,172.335,172.335,172.335,172.335,172.337,172.34,172.343
411,180.428,174.353,174.353,174.353,174.353,174.353,174.357,174.361
412,182.537,176.396,176.396,176.396,176.396,176.396,176.396,176.396
413,184.671,178.462,178.462,178.462,178.462,178.464,178.467,178.47
414,186.829,180.551,180.551,180.551,180.551,180.551,180.555,180.559
415,189.012,182.666,182.666,182.666,182.666,182.666,182.666,182.666
416,191.22,184.804,184.804,184.804,184.804,184.806,184.81,184.812
417,193.454,186.967,186.967,186.967,186.967,186.967,186.969,186.975
418,195.713,189.156,189.156,189.156,189.156,189.156,189.156,189.156
419,197.999,191.369,191.369,191.369,191.369,191.371,191.375,191.378
420,200.312,193.608,193.608,193.608,193.608,193.608,193.61,193.617
421,202.651,195.874,195.874,195.874,195.874,195.874,195.874,195.874
422,205.017,198.166,198.166,198.166,198.166,198.168,198.172,198.174
423,207.411,200.483,200.483,200.483,200.483,200.483,200.485,200.492
424,209.832,202.829,202.829,202.829,202.829,202.829,202.829,202.829
425,212.282,205.201,205.201,205.201,205.201,205.203,205.207,205.21
426,214.76,207.6,207.6,207.6,207.6,207.6,207.602,207.609
427,217.266,210.028,210.028,210.028,210.028,210.028,210.028,210.032
428,219.802,212.484,212.484,212.484,212.484,212.486,212.49,212.496
429,222.367,214.967,214.967,214.967,214.967,214.967,214.969,214.977
430,224.962,217.481,217.481,217.481,217.481,217.481,217.481,217.484
431,227.586,220.023,220.023,220.023,220.023,220.025,220.029,220.036
432,230.242,222.593,222.593,222.593,222.593,222.593,222.596,222.603
433,232.928,225.196,225.196,225.196,225.196,225.196,225.196,225.202
434,235.645,227.827,227.827,227.827,227.827,227.829,227.834,227.84
435,238.393,230.488,230.488,230.488,230.488,230.488,230.49,230.498
436,241.174,233.182,233.182,233.182,233.182,233.182,233.182,233.189
437,243.986,235.905,235.905,235.905,235.905,235.906,235.912,235.923
438,246.831,238.66,238.66,238.66,238.66,238.66,238.662,238.671
439,249.709,241.448,241.448,241.448,241.448,241.448,241.451,241.459
440,252.621,244.268,244.268,244.268,244.268,244.269,244.275,244.286
441,255.566,247.12,247.12,247.12,247.12,247.12,247.122,247.131
442,258.545,250.006,250.006,250.006,250.006,250.006,250.009,250.017
443,261.559,252.925,252.925,252.925,252.925,252.926,252.932,252.944
444,264.608,255.877,255.877,255.877,255.877,255.877,255.88,255.888
445,267.692,258.865,258.865,258.865,258.865,258.865,258.87,258.876
446,270.812,261.886,261.886,261.886,261.886,261.887,261.894,261.905
447,273.968,264.942,264.942,264.942,264.942,264.942,264.948,264.954
448,277.16,268.035,268.035,268.035,268.035,268.035,268.04,268.051
449,280.39,271.162,271.162,271.162,271.162,271.164,271.17,271.183
450,283.657,274.326,274.326,274.326,274.326,274.326,274.332,274.347
451,286.962,277.528,277.528,277.528,277.528,277.528,277.533,277.548
452,290.305,280.765,280.765,280.765,280.765,280.767,280.773,280.786
453,293.686,284.04,284.04,284.04,284.04,284.04,284.046,284.061
454,297.107,287.354,287.354,287.354,287.354,287.354,287.363,287.375
455,300.568,290.706,290.706,290.706,290.706,290.707,290.714,290.727
456,304.069,294.096,294.096,294.096,294.096,294.096,294.105,294.118
457,307.61,297.526,297.526,297.526,297.526,297.526,297.535,297.548
458,311.192,300.995,300.995,300.995,300.995,300.997,301.004,301.018
459,314.816,304.505,304.505,304.505,304.505,304.505,304.514,304.528
460,318.482,308.056,308.056,308.056,308.056,308.056,308.065,308.079
461,322.19,311.647,311.647,311.647,311.647,311.649,311.657,311.671
462,325.941,315.28,315.28,315.28,315.28,315.28,315.29,315.304
463,329.736,318.956,318.956,318.956,318.956,318.958,318.966,318.98
464,333.574,322.674,322.674,322.674,322.674,322.675,322.683,322.698
465,337.457,326.435,326.435,326.435,326.435,326.435,326.445,326.459
466,341.385,330.24,330.24,330.24,330.24,330.241,330.249,330.264
467,345.359,334.088,334.088,334.088,334.088,334.09,334.098,334.113
468,349.379,337.981,337.981,337.981,337.981,337.981,337.991,338.006
469,353.445,341.92,341.92,341.92,341.92,341.922,341.93,341.945
470,357.558,345.904,345.904,345.904,345.904,345.905,345.914,345.929
471,361.719,349.934,349.934,349.934,349.934,349.936,349.944,349.96
472,365.928,354.011,354.011,354.011,354.011,354.013,354.025,354.037
473,370.186,358.135,358.135,358.135,358.135,358.137,358.153,358.162
474,374.493,362.307,362.307,362.307,362.307,362.309,362.321,362.334
475,378.85,366.527,366.527,366.527,366.527,366.529,366.545,366.555
476,383.258,370.796,370.796,370.796,370.796,370.798,370.815,370.824
477,387.717,375.115,375.115,375.115,375.115,375.117,375.133,375.143
478,392.227,379.484,379.484,379.484,379.484,379.485,379.502,379.512
479,396.79,383.903,383.903,383.903,383.903,383.905,383.922,383.931
480,401.405,388.373,388.373,388.373,388.373,388.375,388.392,388.402
481,406.074,392.896,392.896,392.896,392.895,392.899,392.915,392.931
482,410.797,397.47,397.47,397.47,397.47,397.474,397.49,397.506
483,415.575,402.098,402.098,402.098,402.098,402.102,402.118,402.134
484,420.408,406.779,406.779,406.779,406.779,406.783,406.8,406.816
485,425.297,411.515,411.515,411.515,411.515,411.519,411.535,411.551
486,430.242,416.305,416.305,416.305,416.305,416.309,416.326,416.342
487,435.245,421.151,421.151,421.151,421.151,421.155,421.172,421.189
488,440.306,426.053,426.053,426.053,426.053,426.057,426.074,426.091
489,445.426,431.012,431.012,431.012,431.012,431.016,431.033,431.051
490,450.605,436.028,436.028,436.028,436.028,436.033,436.05,436.067
491,455.844,441.103,441.103,441.103,441.103,441.107,441.125,441.142
492,461.143,446.236,446.236,446.236,446.236,446.241,446.258,446.276
493,466.504,451.429,451.429,451.429,451.429,451.433,451.451,451.469
494,471.927,456.682,456.682,456.682,456.682,456.686,456.704,456.723
495,477.413,461.996,461.996,461.996,461.996,462,462.018,462.037
496,482.963,467.371,467.371,467.371,467.371,467.378,467.394,467.42
497,488.577,472.809,472.809,472.809,472.809,472.816,472.832,472.865
498,494.255,478.31,478.31,478.31,478.31,478.317,478.333,478.366
499,500,483.874,483.874,483.874,483.874,483.881,483.898,483.931
