gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
87,18.1442,-0.29328,-0.292983,-0.292359,-0.291455,-0.290274,-0.287345,-0.287058,-0.286469,-0.285599,-0.284446,-0.280577,-0.280318,-0.27977,-0.278927,-0.277815,-0.27316,-0.27294,-0.272431,-0.271663,-0.270645,-0.265383,-0.265221,-0.264771,-0.264052,-0.263078
88,18.7228,-0.280816,-0.280533,-0.279934,-0.279067,-0.277929,-0.275276,-0.274996,-0.274432,-0.273591,-0.272484,-0.268942,-0.268686,-0.268161,-0.267353,-0.266271,-0.262,-0.261785,-0.261291,-0.260536,-0.259552,-0.254694,-0.254542,-0.254107,-0.253415,-0.252476
89,19.3184,-0.268835,-0.268567,-0.267991,-0.26716,-0.266064,-0.26366,-0.263395,-0.262852,-0.262041,-0.260978,-0.257739,-0.257486,-0.256981,-0.256209,-0.255159,-0.251242,-0.251032,-0.250555,-0.249813,-0.248862,-0.244388,-0.244235,-0.243817,-0.243148,-0.242242
90,19.9314,-0.257322,-0.257068,-0.256513,-0.255712,-0.254662,-0.252488,-0.252237,-0.251714,-0.250932,-0.249913,-0.246954,-0.246708,-0.246219,-0.245481,-0.24447,-0.240875,-0.24067,-0.240209,-0.239485,-0.238568,-0.234444,-0.234295,-0.233891,-0.23324,-0.232371
91,20.5623,-0.246262,-0.246017,-0.245484,-0.244712,-0.243705,-0.241747,-0.241507,-0.240999,-0.240249,-0.239272,-0.236574,-0.236337,-0.235866,-0.235153,-0.234187,-0.230887,-0.230692,-0.230244,-0.229541,-0.228652,-0.224847,-0.224709,-0.224314,-0.223686,-0.222852
92,21.2118,-0.235637,-0.2354,-0.234888,-0.234144,-0.233179,-0.231422,-0.23119,-0.230698,-0.229979,-0.229042,-0.226585,-0.22636,-0.225903,-0.225214,-0.224292,-0.221268,-0.221077,-0.220644,-0.219972,-0.219106,-0.215611,-0.215467,-0.215083,-0.214479,-0.213676
93,21.8803,-0.22543,-0.225201,-0.224709,-0.223993,-0.223068,-0.221497,-0.221272,-0.220797,-0.220111,-0.219207,-0.216978,-0.216762,-0.216318,-0.215654,-0.214773,-0.212006,-0.211816,-0.2114,-0.210754,-0.209915,-0.206718,-0.206559,-0.206185,-0.205605,-0.20483
94,22.5684,-0.215626,-0.215405,-0.214933,-0.214244,-0.213358,-0.211957,-0.211739,-0.211282,-0.210626,-0.209756,-0.207738,-0.207529,-0.2071,-0.206461,-0.205617,-0.203088,-0.2029,-0.202499,-0.201879,-0.201068,-0.198146,-0.197987,-0.197613,-0.197054,-0.196305
95,23.2766,-0.206211,-0.205998,-0.205544,-0.204883,-0.204034,-0.202788,-0.202579,-0.20214,-0.201509,-0.200673,-0.198852,-0.198649,-0.198237,-0.197621,-0.196812,-0.194504,-0.194318,-0.193932,-0.193338,-0.192553,-0.189884,-0.189727,-0.189363,-0.188816,-0.188093
96,24.0056,-0.197177,-0.196966,-0.196528,-0.195895,-0.195082,-0.193976,-0.193778,-0.193356,-0.192749,-0.191948,-0.190306,-0.19011,-0.189714,-0.189122,-0.188345,-0.186243,-0.186059,-0.18569,-0.185122,-0.18436,-0.181923,-0.18177,-0.181418,-0.180882,-0.180184
97,24.756,-0.188505,-0.188296,-0.187873,-0.187268,-0.186492,-0.185512,-0.185324,-0.184919,-0.184335,-0.183567,-0.182088,-0.181902,-0.181519,-0.180951,-0.180206,-0.178294,-0.178114,-0.177762,-0.177218,-0.17648,-0.174256,-0.174107,-0.173768,-0.173242,-0.172569
98,25.5283,-0.180182,-0.179975,-0.179567,-0.178993,-0.178248,-0.177383,-0.177205,-0.176817,-0.176255,-0.175522,-0.174189,-0.174014,-0.173643,-0.1731,-0.172385,-0.170649,-0.170474,-0.170137,-0.169615,-0.168908,-0.166874,-0.166733,-0.166403,-0.165889,-0.165244
99,26.3233,-0.172194,-0.171994,-0.171599,-0.171053,-0.170338,-0.169581,-0.169409,-0.169037,-0.168499,-0.167799,-0.166602,-0.166434,-0.166075,-0.165561,-0.164872,-0.163296,-0.16313,-0.162804,-0.162303,-0.161627,-0.159769,-0.159632,-0.159317,-0.158823,-0.158198
100,27.1416,-0.164532,-0.16434,-0.163958,-0.163436,-0.162752,-0.16209,-0.161926,-0.161571,-0.161054,-0.160384,-0.159314,-0.159151,-0.158808,-0.158316,-0.157655,-0.156227,-0.15607,-0.155754,-0.155275,-0.154628,-0.152935,-0.152799,-0.152497,-0.152026,-0.15142
101,27.9838,-0.157188,-0.157004,-0.156635,-0.156135,-0.155479,-0.154903,-0.154745,-0.154405,-0.153911,-0.153271,-0.152314,-0.152158,-0.15183,-0.151357,-0.150723,-0.149435,-0.149284,-0.148979,-0.148519,-0.147901,-0.14636,-0.146225,-0.145935,-0.145489,-0.144901
102,28.8508,-0.150148,-0.14997,-0.149613,-0.149134,-0.148507,-0.148014,-0.147861,-0.147533,-0.147061,-0.14645,-0.145595,-0.145446,-0.145132,-0.144678,-0.144073,-0.142909,-0.142764,-0.14247,-0.142028,-0.141437,-0.140037,-0.139904,-0.139628,-0.1392,-0.138631
103,29.7431,-0.143399,-0.143228,-0.142884,-0.142422,-0.141823,-0.141408,-0.141259,-0.140941,-0.140491,-0.139907,-0.139152,-0.139007,-0.138706,-0.138271,-0.137691,-0.136643,-0.136504,-0.13622,-0.135799,-0.135233,-0.133958,-0.133829,-0.133563,-0.133154,-0.132601
104,30.6616,-0.13693,-0.136766,-0.136436,-0.135991,-0.135417,-0.135075,-0.134927,-0.134622,-0.134191,-0.133631,-0.132967,-0.132829,-0.132539,-0.132122,-0.131567,-0.130629,-0.130494,-0.13022,-0.129819,-0.129276,-0.12812,-0.127992,-0.12774,-0.127351,-0.126817
105,31.607,-0.130731,-0.130573,-0.130256,-0.129828,-0.12928,-0.129003,-0.128857,-0.128563,-0.128153,-0.127615,-0.127033,-0.126903,-0.126625,-0.126222,-0.125691,-0.124854,-0.124727,-0.12446,-0.124078,-0.123557,-0.122514,-0.122388,-0.122148,-0.121776,-0.121264
106,32.5802,-0.124792,-0.12464,-0.124336,-0.123924,-0.123401,-0.123182,-0.12304,-0.122755,-0.122364,-0.12185,-0.121342,-0.121218,-0.120952,-0.120566,-0.120057,-0.119311,-0.119191,-0.118934,-0.118567,-0.118067,-0.117129,-0.11701,-0.116777,-0.116421,-0.115931
107,33.5818,-0.119104,-0.118957,-0.118666,-0.118269,-0.11777,-0.117604,-0.117466,-0.11719,-0.116815,-0.116325,-0.115887,-0.115767,-0.115512,-0.115142,-0.114655,-0.113995,-0.113879,-0.113633,-0.11328,-0.112801,-0.111959,-0.111847,-0.111621,-0.111279,-0.110809
108,34.6128,-0.113655,-0.113513,-0.113235,-0.112853,-0.112377,-0.112259,-0.112127,-0.111859,-0.111499,-0.111032,-0.110656,-0.110542,-0.110295,-0.109942,-0.109478,-0.108896,-0.108783,-0.108547,-0.108209,-0.107751,-0.106999,-0.10689,-0.106672,-0.106345,-0.105895
109,35.674,-0.108438,-0.108301,-0.108035,-0.107668,-0.107213,-0.107138,-0.107011,-0.106753,-0.106407,-0.10596,-0.105643,-0.105532,-0.105295,-0.104958,-0.104515,-0.104004,-0.103896,-0.10367,-0.103344,-0.102907,-0.102238,-0.102133,-0.101922,-0.101609,-0.101178
110,36.7663,-0.103443,-0.103311,-0.103057,-0.102703,-0.102269,-0.102233,-0.102111,-0.101862,-0.101531,-0.101104,-0.100839,-0.100732,-0.100504,-0.100183,-0.0997597,-0.0993139,-0.0992092,-0.098993,-0.0986803,-0.0982616,-0.09767,-0.0975686,-0.0973641,-0.0970637,-0.0966527
111,37.8906,-0.0986618,-0.0985348,-0.0982915,-0.0979519,-0.0975379,-0.0975354,-0.0974185,-0.0971787,-0.0968612,-0.0964531,-0.0962376,-0.0961329,-0.0959133,-0.095607,-0.0952036,-0.0948162,-0.0947161,-0.0945092,-0.0942091,-0.0938086,-0.0932869,-0.0931895,-0.0929918,-0.0927053,-0.0923114
112,39.0479,-0.094086,-0.0939638,-0.0937313,-0.0934048,-0.0930101,-0.0930384,-0.0929258,-0.0926967,-0.0923907,-0.0920007,-0.091831,-0.0917271,-0.091516,-0.0912234,-0.0908393,-0.0905042,-0.0904095,-0.0902115,-0.0899235,-0.0895406,-0.0890812,-0.0889893,-0.0887984,-0.0885245,-0.0881458
113,40.239,-0.0897077,-0.0895901,-0.089368,-0.0890544,-0.088678,-0.0887338,-0.0886251,-0.0884068,-0.0881116,-0.087739,-0.0876104,-0.0875083,-0.0873049,-0.0870254,-0.0866596,-0.086372,-0.0862824,-0.0860922,-0.0858169,-0.0854509,-0.0850483,-0.0849617,-0.084778,-0.0845156,-0.0841515
114,41.4651,-0.0855186,-0.085406,-0.0851939,-0.0848928,-0.084534,-0.0846138,-0.0845091,-0.0843009,-0.0840165,-0.0836612,-0.0835688,-0.0834707,-0.0832736,-0.0830059,-0.0826575,-0.0824143,-0.0823283,-0.0821453,-0.0818826,-0.0815329,-0.0811836,-0.0811003,-0.0809245,-0.0806726,-0.0803239
115,42.7271,-0.0815119,-0.081404,-0.0812015,-0.0809132,-0.0805706,-0.0806715,-0.0805705,-0.0803716,-0.0800981,-0.0797594,-0.0796996,-0.0796053,-0.0794143,-0.079158,-0.0788259,-0.0786236,-0.0785408,-0.0783647,-0.0781142,-0.0777801,-0.0774796,-0.0773993,-0.077231,-0.0769893,-0.0766569
116,44.0261,-0.0776803,-0.077577,-0.0773838,-0.0771077,-0.0767806,-0.0768999,-0.0768025,-0.0766127,-0.0763498,-0.076027,-0.075996,-0.0759056,-0.0757207,-0.0754753,-0.0751588,-0.0749935,-0.0749137,-0.0747443,-0.0745055,-0.0741864,-0.0739302,-0.0738527,-0.0736919,-0.0734599,-0.0731432
117,45.3631,-0.0740169,-0.0739181,-0.0737341,-0.0734695,-0.0731573,-0.0732925,-0.0731986,-0.0730173,-0.0727647,-0.0724572,-0.0724519,-0.0723651,-0.0721868,-0.0719515,-0.07165,-0.0715178,-0.0714409,-0.0712782,-0.0710503,-0.0707466,-0.0705297,-0.0704544,-0.0703013,-0.0700789,-0.0697771
118,46.7394,-0.070515,-0.0704209,-0.0702454,-0.0699928,-0.0696938,-0.0698426,-0.0697521,-0.0695791,-0.0693365,-0.0690435,-0.0690611,-0.0689778,-0.0688062,-0.0685804,-0.0682931,-0.0681911,-0.0681168,-0.0679604,-0.0677431,-0.0674542,-0.0672728,-0.0672002,-0.0670539,-0.0668407,-0.0665533
119,48.1559,-0.067168,-0.0670781,-0.0669111,-0.0666702,-0.0663838,-0.066544,-0.0664569,-0.0662918,-0.0660589,-0.0657799,-0.0658177,-0.0657376,-0.0655728,-0.0653566,-0.0650823,-0.0650093,-0.0649356,-0.0647854,-0.0645781,-0.0643035,-0.0641529,-0.0640841,-0.0639436,-0.0637399,-0.063466
120,49.614,-0.0639697,-0.0638838,-0.063725,-0.0634952,-0.063221,-0.0633907,-0.0633069,-0.0631495,-0.062926,-0.0626603,-0.0627161,-0.0626389,-0.0624822,-0.0622738,-0.062012,-0.0619647,-0.0618924,-0.061748,-0.06155,-0.0612889,-0.0611659,-0.061101,-0.0609658,-0.0607714,-0.0605103
121,51.1148,-0.0609141,-0.0608321,-0.060681,-0.060462,-0.0601996,-0.0603766,-0.0602964,-0.0601463,-0.0599325,-0.059679,-0.0597506,-0.0596761,-0.0595271,-0.0593264,-0.0590766,-0.0590523,-0.0589823,-0.058843,-0.0586536,-0.0584054,-0.0583075,-0.0582458,-0.0581159,-0.0579304,-0.0576815
122,52.6596,-0.0579954,-0.0579171,-0.0577735,-0.0575647,-0.0573136,-0.0574965,-0.0574198,-0.0572767,-0.0570722,-0.0568305,-0.0569157,-0.0568439,-0.0567023,-0.056509,-0.0562707,-0.0562667,-0.0561997,-0.0560648,-0.0558837,-0.0556478,-0.0555732,-0.0555138,-0.055389,-0.0552122,-0.0549749
123,54.2497,-0.0552081,-0.0551333,-0.0549967,-0.0547977,-0.0545575,-0.054745,-0.0546717,-0.0545353,-0.0543397,-0.0541093,-0.0542063,-0.0541371,-0.0540026,-0.0538165,-0.0535894,-0.0536033,-0.053539,-0.0534085,-0.0532353,-0.0530113,-0.0529574,-0.0529003,-0.0527804,-0.0526119,-0.0523857
124,55.8863,-0.0525466,-0.0524752,-0.0523454,-0.0521557,-0.0519261,-0.052117,-0.0520469,-0.0519169,-0.0517299,-0.0515102,-0.0516174,-0.0515508,-0.0514229,-0.0512439,-0.0510278,-0.0510572,-0.0509955,-0.0508693,-0.0507039,-0.050491,-0.0504557,-0.0504007,-0.0502856,-0.0501251,-0.0499096
125,57.5709,-0.0500057,-0.0499376,-0.0498142,-0.0496336,-0.0494141,-0.0496073,-0.0495403,-0.0494164,-0.0492377,-0.0490283,-0.0491441,-0.04908,-0.0489581,-0.0487863,-0.0485807,-0.0486237,-0.0485646,-0.048443,-0.0482846,-0.0480824,-0.0480636,-0.0480107,-0.0479002,-0.0477473,-0.0475423
126,59.3049,-0.0475806,-0.0475156,-0.0473983,-0.0472263,-0.0470165,-0.0472111,-0.0471474,-0.0470293,-0.046859,-0.0466588,-0.0467817,-0.04672,-0.0466039,-0.046439,-0.0462436,-0.0462984,-0.0462417,-0.046125,-0.045973,-0.045781,-0.045778,-0.045726,-0.04562,-0.0454744,-0.0452797
127,61.0897,-0.0452662,-0.0452043,-0.0450928,-0.044929,-0.0447286,-0.0449236,-0.0448632,-0.0447507,-0.0445884,-0.0443969,-0.0445256,-0.0444664,-0.0443557,-0.0441981,-0.0440118,-0.0440772,-0.0440226,-0.0439111,-0.0437652,-0.0435825,-0.0435939,-0.0435424,-0.0434412,-0.0433021,-0.0431173
128,62.9268,-0.043058,-0.042999,-0.0428931,-0.0427371,-0.0425457,-0.0427404,-0.0426829,-0.0425759,-0.0424214,-0.0422383,-0.0423713,-0.0423147,-0.0422093,-0.0420587,-0.0418812,-0.0419557,-0.041903,-0.0417972,-0.0416567,-0.0414828,-0.0415068,-0.0414572,-0.0413594,-0.0412266,-0.0410512
129,64.8177,-0.0409515,-0.0408953,-0.0407947,-0.0406463,-0.0404635,-0.0406572,-0.0406023,-0.0405007,-0.0403536,-0.0401785,-0.0403149,-0.0402609,-0.0401605,-0.0400165,-0.0398475,-0.0399297,-0.039879,-0.0397786,-0.0396434,-0.0394777,-0.0395129,-0.0394653,-0.0393708,-0.0392439,-0.0390775
130,66.7641,-0.0389425,-0.0388889,-0.0387934,-0.0386521,-0.0384776,-0.0386697,-0.0386173,-0.0385209,-0.0383809,-0.0382136,-0.0383524,-0.0383008,-0.0382052,-0.0380677,-0.0379067,-0.0379954,-0.0379467,-0.0378514,-0.0377213,-0.0375635,-0.0376085,-0.0375629,-0.0374715,-0.0373504,-0.0371925
131,68.7675,-0.0370267,-0.0369756,-0.0368849,-0.0367504,-0.036584,-0.0367739,-0.036724,-0.0366324,-0.0364991,-0.0363393,-0.0364799,-0.0364305,-0.0363395,-0.0362082,-0.0360549,-0.0361492,-0.0361023,-0.0360118,-0.0358868,-0.0357365,-0.0357901,-0.0357463,-0.0356581,-0.0355424,-0.0353926
132,70.8295,-0.0352001,-0.0351514,-0.0350653,-0.0349374,-0.0347786,-0.0349659,-0.0349184,-0.0348314,-0.0347046,-0.0345519,-0.0346935,-0.0346464,-0.0345597,-0.0344343,-0.0342884,-0.0343873,-0.0343421,-0.0342563,-0.0341361,-0.0339931,-0.034054,-0.034012,-0.0339269,-0.0338165,-0.0336744
133,72.9521,-0.0334589,-0.0334125,-0.0333307,-0.0332091,-0.0330575,-0.033242,-0.0331967,-0.0331141,-0.0329935,-0.0328477,-0.0329896,-0.0329446,-0.0328622,-0.0327425,-0.0326036,-0.0327061,-0.0326627,-0.0325813,-0.032466,-0.03233,-0.0323969,-0.032357,-0.0322749,-0.0321692,-0.0320344
134,75.1368,-0.0317994,-0.0317552,-0.0316776,-0.0315619,-0.0314173,-0.0315985,-0.0315554,-0.031477,-0.0313622,-0.031223,-0.0313648,-0.0313221,-0.0312435,-0.0311298,-0.030997,-0.0311022,-0.0310607,-0.0309834,-0.030873,-0.0307435,-0.0308157,-0.0307774,-0.0306987,-0.0305974,-0.0304695
135,77.3855,-0.030218,-0.030176,-0.0301023,-0.0299923,-0.0298543,-0.0300321,-0.0299909,-0.0299166,-0.0298074,-0.0296745,-0.0298156,-0.0297751,-0.0297004,-0.0295922,-0.0294652,-0.0295724,-0.0295327,-0.0294592,-0.0293538,-0.0292305,-0.0293071,-0.0292702,-0.0291956,-0.0290979,-0.0289765
136,79.7002,-0.0287113,-0.0286714,-0.0286015,-0.0284969,-0.0283652,-0.0285392,-0.0285001,-0.0284296,-0.0283257,-0.0281988,-0.0283388,-0.0283005,-0.0282294,-0.0281265,-0.0280051,-0.0281136,-0.0280757,-0.0280058,-0.0279052,-0.0277878,-0.0278681,-0.0278326,-0.0277618,-0.0276679,-0.0275525
137,82.0826,-0.0272762,-0.0272381,-0.0271718,-0.0270724,-0.0269467,-0.0271169,-0.0270796,-0.0270127,-0.026914,-0.0267928,-0.0269314,-0.026895,-0.0268274,-0.0267296,-0.0266135,-0.0267228,-0.0266867,-0.0266202,-0.0265241,-0.0264123,-0.0264957,-0.0264615,-0.0263945,-0.0263042,-0.0261944
138,84.5349,-0.0259093,-0.0258731,-0.0258102,-0.0257156,-0.0255958,-0.0257619,-0.0257264,-0.025663,-0.0255692,-0.0254534,-0.0255902,-0.0255556,-0.0254915,-0.0253985,-0.0252875,-0.0253972,-0.0253627,-0.0252995,-0.0252078,-0.0251014,-0.0251871,-0.0251542,-0.0250907,-0.0250039,-0.0248996
139,87.0591,-0.0246077,-0.0245732,-0.0245135,-0.0244235,-0.0243094,-0.0244714,-0.0244376,-0.0243774,-0.0242882,-0.0241777,-0.0243125,-0.0242795,-0.0242187,-0.0241303,-0.0240242,-0.0241339,-0.024101,-0.0240408,-0.0239534,-0.023852,-0.0239396,-0.023908,-0.0238477,-0.0237644,-0.0236653
140,89.6572,-0.0233684,-0.0233357,-0.0232791,-0.0231934,-0.0230849,-0.0232424,-0.0232102,-0.0231532,-0.0230684,-0.0229629,-0.0230954,-0.023064,-0.0230064,-0.0229223,-0.022821,-0.0229301,-0.0228987,-0.0228416,-0.0227582,-0.0226615,-0.0227505,-0.0227201,-0.022663,-0.0225833,-0.0224888
141,92.3314,-0.0221888,-0.0221576,-0.0221039,-0.0220224,-0.0219193,-0.0220722,-0.0220416,-0.0219875,-0.021907,-0.0218063,-0.0219363,-0.0219064,-0.0218518,-0.0217719,-0.021675,-0.0217834,-0.0217535,-0.0216991,-0.0216198,-0.0215276,-0.0216172,-0.0215882,-0.0215341,-0.0214578,-0.0213677
142,95.084,-0.021066,-0.0210364,-0.0209855,-0.0209078,-0.0208099,-0.0209582,-0.0209292,-0.0208779,-0.0208014,-0.0207053,-0.0208326,-0.0208041,-0.0207523,-0.0206764,-0.0205839,-0.0206911,-0.0206628,-0.020611,-0.0205357,-0.0204475,-0.0205374,-0.0205097,-0.0204584,-0.0203855,-0.0202997
143,97.9173,-0.0199976,-0.0199694,-0.0199211,-0.0198473,-0.0197542,-0.019898,-0.0198703,-0.0198217,-0.0197489,-0.0196574,-0.0197818,-0.0197547,-0.0197056,-0.0196335,-0.0195452,-0.0196509,-0.0196242,-0.0195749,-0.0195034,-0.019419,-0.0195087,-0.0194824,-0.0194338,-0.0193641,-0.0192823
144,100.834,-0.018981,-0.0189542,-0.0189085,-0.0188382,-0.0187498,-0.0188889,-0.0188627,-0.0188166,-0.0187473,-0.0186602,-0.0187815,-0.0187558,-0.0187093,-0.0186408,-0.0185564,-0.0186606,-0.0186352,-0.0185884,-0.0185205,-0.0184399,-0.0185291,-0.0185039,-0.0184579,-0.0183913,-0.0183134
145,103.835,-0.018014,-0.0179885,-0.0179452,-0.0178784,-0.0177945,-0.0179289,-0.0179039,-0.0178602,-0.0177943,-0.0177116,-0.0178296,-0.0178051,-0.017761,-0.017696,-0.0176155,-0.0177178,-0.0176938,-0.0176493,-0.0175848,-0.0175077,-0.0175962,-0.0175723,-0.0175286,-0.017465,-0.0173909
146,106.925,-0.0170942,-0.01707,-0.017029,-0.0169655,-0.0168858,-0.0170155,-0.0169918,-0.0169505,-0.0168879,-0.0168091,-0.0169238,-0.0169005,-0.0168588,-0.0167971,-0.0167203,-0.0168205,-0.0167977,-0.0167555,-0.0166943,-0.0166206,-0.0167081,-0.0166853,-0.0166438,-0.0165832,-0.0165126
147,110.105,-0.0162196,-0.0161967,-0.0161578,-0.0160975,-0.0160218,-0.0161468,-0.0161243,-0.0160852,-0.0160257,-0.0159508,-0.016062,-0.01604,-0.0160005,-0.0159419,-0.0158686,-0.0159666,-0.015945,-0.015905,-0.015847,-0.0157765,-0.0158627,-0.0158409,-0.0158015,-0.0157439,-0.0156767
148,113.379,-0.0153884,-0.0153665,-0.0153297,-0.0152724,-0.0152006,-0.0153208,-0.0152996,-0.0152626,-0.015206,-0.0151349,-0.0152424,-0.0152215,-0.0151842,-0.0151284,-0.0150586,-0.0151541,-0.0151337,-0.0150959,-0.0150408,-0.0149735,-0.0150582,-0.0150374,-0.0150001,-0.0149452,-0.0148812
149,116.748,-0.0145983,-0.0145775,-0.0145424,-0.014488,-0.01442,-0.0145358,-0.0145155,-0.0144804,-0.0144267,-0.0143592,-0.0144632,-0.0144433,-0.014408,-0.014355,-0.0142886,-0.0143815,-0.0143621,-0.0143263,-0.014274,-0.0142098,-0.0142926,-0.014273,-0.0142375,-0.0141855,-0.0141243
150,120.216,-0.0138472,-0.0138275,-0.0137942,-0.0137425,-0.013678,-0.0137895,-0.0137702,-0.013737,-0.0136858,-0.0136218,-0.0137225,-0.0137035,-0.01367,-0.0136196,-0.0135566,-0.0136469,-0.0136283,-0.0135945,-0.0135449,-0.0134836,-0.0135646,-0.0135461,-0.0135124,-0.0134631,-0.0134046
151,123.786,-0.0131335,-0.0131148,-0.0130832,-0.0130341,-0.0129729,-0.0130802,-0.0130619,-0.0130304,-0.0129817,-0.012921,-0.0130182,-0.0130002,-0.0129685,-0.0129205,-0.0128606,-0.0129484,-0.0129307,-0.0128987,-0.0128515,-0.0127931,-0.0128723,-0.0128548,-0.0128227,-0.012776,-0.0127201
152,127.461,-0.0124553,-0.0124376,-0.0124077,-0.012361,-0.012303,-0.0124061,-0.0123887,-0.0123588,-0.0123126,-0.012255,-0.0123488,-0.0123317,-0.0123017,-0.0122561,-0.0121992,-0.0122843,-0.0122676,-0.0122372,-0.0121923,-0.0121366,-0.0122141,-0.0121975,-0.012167,-0.0121226,-0.0120692
153,131.243,-0.0118111,-0.0117943,-0.0117658,-0.0117216,-0.0116666,-0.0117656,-0.011749,-0.0117208,-0.0116768,-0.0116222,-0.0117127,-0.0116964,-0.011668,-0.0116246,-0.0115705,-0.0116531,-0.0116372,-0.0116084,-0.0115658,-0.0115127,-0.0115882,-0.0115725,-0.0115436,-0.0115015,-0.0114504
154,135.136,-0.0111991,-0.0111831,-0.0111561,-0.0111141,-0.011062,-0.0111571,-0.0111413,-0.0111145,-0.0110728,-0.011021,-0.0111082,-0.0110927,-0.0110658,-0.0110246,-0.0109732,-0.0110531,-0.011038,-0.0110108,-0.0109703,-0.0109197,-0.0109932,-0.0109784,-0.0109509,-0.010911,-0.0108622
155,139.143,-0.0106179,-0.0106026,-0.0105771,-0.0105372,-0.0104877,-0.010579,-0.010564,-0.0105386,-0.010499,-0.0104498,-0.0105338,-0.0105192,-0.0104936,-0.0104545,-0.0104056,-0.010483,-0.0104686,-0.0104429,-0.0104043,-0.0103562,-0.0104277,-0.0104137,-0.0103876,-0.0103497,-0.0103031
156,143.267,-0.0100658,-0.0100514,-0.0100271,-0.00998928,-0.00994235,-0.0100299,-0.0100156,-0.00999165,-0.00995399,-0.00990733,-0.00998818,-0.00997428,-0.00995012,-0.00991292,-0.00986653,-0.0099413,-0.00992765,-0.00990327,-0.00986662,-0.00982084,-0.00989025,-0.00987689,-0.00985225,-0.00981623,-0.0097718
157,147.512,-0.00954161,-0.00952787,-0.00950489,-0.00946899,-0.00942449,-0.00950843,-0.00949491,-0.00947216,-0.00943639,-0.00939218,-0.0094699,-0.00945671,-0.00943383,-0.00939849,-0.0093545,-0.00942664,-0.00941368,-0.0093906,-0.00935576,-0.00931225,-0.00937954,-0.00936684,-0.00934352,-0.00930927,-0.00926695
158,151.882,-0.00904389,-0.00903083,-0.00900905,-0.00897499,-0.00893281,-0.00901323,-0.00900042,-0.00897884,-0.00894488,-0.00890299,-0.00897766,-0.00896514,-0.00894348,-0.00890991,-0.00886821,-0.00893775,-0.00892544,-0.0089036,-0.00887049,-0.00882921,-0.00889429,-0.00888223,-0.00886016,-0.00882759,-0.0087873
159,156.38,-0.00857137,-0.00855896,-0.00853833,-0.00850601,-0.00846602,-0.00854305,-0.00853091,-0.00851045,-0.00847823,-0.00843852,-0.00851024,-0.00849833,-0.00847783,-0.00844595,-0.00840641,-0.0084734,-0.0084617,-0.00844104,-0.00840959,-0.00837042,-0.00843331,-0.00842184,-0.00840096,-0.00837001,-0.00833165
160,161.009,-0.00812283,-0.00811105,-0.0080915,-0.00806084,-0.00802292,-0.00809669,-0.00808517,-0.00806578,-0.00803522,-0.00799756,-0.00806641,-0.00805508,-0.00803568,-0.00800541,-0.00796794,-0.0080324,-0.0080213,-0.00800175,-0.00797187,-0.00793472,-0.00799543,-0.00798454,-0.00796478,-0.00793536,-0.00789885
161,165.774,-0.00769711,-0.00768591,-0.0076674,-0.00763831,-0.00760235,-0.00767299,-0.00766205,-0.00764366,-0.00761468,-0.00757897,-0.00764503,-0.00763427,-0.00761591,-0.00758716,-0.00755165,-0.00761365,-0.00760312,-0.00758461,-0.00755623,-0.007521,-0.00757955,-0.00756921,-0.00755052,-0.00752256,-0.00748782
162,170.679,-0.00729308,-0.00728245,-0.00726491,-0.00723733,-0.00720323,-0.00727084,-0.00726045,-0.00724302,-0.00721553,-0.00718167,-0.00724503,-0.0072348,-0.00721742,-0.00719013,-0.00715647,-0.00721607,-0.00720607,-0.00718856,-0.00716161,-0.00712815,-0.00718462,-0.0071748,-0.00715712,-0.00713056,-0.00709751
163,175.728,-0.00690969,-0.00689959,-0.00688298,-0.00685682,-0.0068245,-0.00688918,-0.00687931,-0.00686279,-0.00683673,-0.00680462,-0.00686535,-0.00685563,-0.00683919,-0.00681328,-0.00678138,-0.00683863,-0.00682914,-0.00681257,-0.00678698,-0.00675519,-0.00680963,-0.00680031,-0.00678358,-0.00675835,-0.00672691
164,180.924,-0.00654591,-0.00653633,-0.00652059,-0.00649579,-0.00646516,-0.00652701,-0.00651763,-0.00650197,-0.00647727,-0.00644682,-0.00650501,-0.00649577,-0.00648022,-0.00645563,-0.00642541,-0.00648035,-0.00647135,-0.00645568,-0.00643138,-0.00640126,-0.00645361,-0.00644477,-0.00642895,-0.00640498,-0.00637508
165,186.273,-0.00620079,-0.0061917,-0.00617679,-0.00615328,-0.00612424,-0.00618337,-0.00617446,-0.00615962,-0.0061362,-0.00610734,-0.00616306,-0.00615431,-0.00613957,-0.00611625,-0.0060876,-0.00614031,-0.00613177,-0.00611694,-0.00609388,-0.00606534,-0.00611566,-0.00610726,-0.0060923,-0.00606955,-0.00604118
