gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[1 0],dist[1 1],dist[1 2],dist[2 0],dist[2 1],dist[2 2],dist[3 0],dist[3 1],dist[3 2],dist[4 0],dist[4 1],dist[4 2]
129,64.8177,7.08147e-012,8.7888e-012,7.08147e-012,2.3377e-011,2.90132e-011,2.3377e-011,3.36523e-011,4.17658e-011,3.36523e-011,1.96204e-011,2.43508e-011,1.96204e-011,4.94164e-012,6.13305e-012,4.94164e-012
130,66.7641,9.42457e-012,1.16968e-011,9.42457e-012,3.14226e-011,3.89985e-011,3.14226e-011,4.5316e-011,5.62416e-011,4.5316e-011,2.65224e-011,3.29168e-011,2.65224e-011,6.74149e-012,8.36684e-012,6.74149e-012
131,68.7675,1.24787e-011,1.54872e-011,1.24787e-011,4.15761e-011,5.16e-011,4.15761e-011,5.99327e-011,7.43822e-011,5.99327e-011,3.52622e-011,4.37638e-011,3.52622e-011,9.1027e-012,1.12973e-011,9.1027e-012
132,70.8295,1.66272e-011,2.06359e-011,1.66272e-011,5.53038e-011,6.86374e-011,5.53038e-011,7.97531e-011,9.89813e-011,7.97531e-011,4.68888e-011,5.81936e-011,4.68888e-011,1.20518e-011,1.49574e-011,1.20518e-011
133,72.9521,2.23943e-011,2.77934e-011,2.23943e-011,7.3909e-011,9.17282e-011,7.3909e-011,1.06461e-010,1.32129e-010,1.06461e-010,6.26406e-011,7.77431e-011,6.26406e-011,1.6123e-011,2.00102e-011,1.6123e-011
134,75.1368,2.90666e-011,3.60744e-011,2.90666e-011,9.70294e-011,1.20423e-010,9.70294e-011,1.40633e-010,1.74539e-010,1.40633e-010,8.28293e-011,1.02799e-010,8.28293e-011,2.11815e-011,2.62883e-011,2.11815e-011
135,77.3855,3.80902e-011,4.72736e-011,3.80902e-011,1.28322e-010,1.5926e-010,1.28322e-010,1.87731e-010,2.32993e-010,1.87731e-010,1.1182e-010,1.38779e-010,1.1182e-010,2.89745e-011,3.59602e-011,2.89745e-011
136,79.7002,4.98652e-011,6.18875e-011,4.98652e-011,1.67884e-010,2.0836e-010,1.67884e-010,2.45635e-010,3.04856e-010,2.45635e-010,1.46449e-010,1.81757e-010,1.46449e-010,3.80828e-011,4.72644e-011,3.80828e-011
137,82.0826,6.4464e-011,8.00061e-011,6.4464e-011,2.17149e-010,2.69503e-010,2.17149e-010,3.19776e-010,3.96872e-010,3.19776e-010,1.91957e-010,2.38237e-010,1.91957e-010,5.01219e-011,6.22061e-011,5.01219e-011
138,84.5349,8.36341e-011,1.03798e-010,8.36341e-011,2.82677e-010,3.50829e-010,2.82677e-010,4.19079e-010,5.20118e-010,4.19079e-010,2.53625e-010,3.14774e-010,2.53625e-010,6.66727e-011,8.27472e-011,6.66727e-011
139,87.0591,1.09434e-010,1.35818e-010,1.09434e-010,3.77052e-010,4.67957e-010,3.77052e-010,5.61303e-010,6.96632e-010,5.61303e-010,3.36014e-010,4.17025e-010,3.36014e-010,8.71585e-011,1.08172e-010,8.71585e-011
140,89.6572,1.41799e-010,1.75987e-010,1.41799e-010,4.83146e-010,5.9963e-010,4.83146e-010,7.17144e-010,8.90045e-010,7.17144e-010,4.33166e-010,5.37601e-010,4.33166e-010,1.13837e-010,1.41282e-010,1.13837e-010
141,92.3314,1.8287e-010,2.26959e-010,1.8287e-010,6.17259e-010,7.66078e-010,6.17259e-010,9.11716e-010,1.13153e-009,9.11716e-010,5.53686e-010,6.87178e-010,5.53686e-010,1.47459e-010,1.83011e-010,1.47459e-010
142,95.084,2.37848e-010,2.95192e-010,2.37848e-010,8.11486e-010,1.00713e-009,8.11486e-010,1.20806e-009,1.49932e-009,1.20806e-009,7.33479e-010,9.10318e-010,7.33479e-010,1.9398e-010,2.40747e-010,1.9398e-010
143,97.9173,3.05765e-010,3.79484e-010,3.05765e-010,1.04318e-009,1.29469e-009,1.04318e-009,1.55499e-009,1.92989e-009,1.55499e-009,9.46914e-010,1.17521e-009,9.46914e-010,2.51629e-010,3.12295e-010,2.51629e-010
144,100.834,3.922e-010,4.86759e-010,3.922e-010,1.34298e-009,1.66677e-009,1.34298e-009,2.01669e-009,2.50291e-009,2.01669e-009,1.23695e-009,1.53518e-009,1.23695e-009,3.29613e-010,4.09082e-010,3.29613e-010
145,103.835,4.98283e-010,6.18418e-010,4.98283e-010,1.70739e-009,2.11904e-009,1.70739e-009,2.57465e-009,3.19538e-009,2.57465e-009,1.58525e-009,1.96745e-009,1.58525e-009,4.24251e-010,5.26536e-010,4.24251e-010
146,106.925,6.51277e-010,8.08298e-010,6.51277e-010,2.23191e-009,2.77002e-009,2.23191e-009,3.34837e-009,4.15565e-009,3.34837e-009,2.05702e-009,2.55296e-009,2.05702e-009,5.53386e-010,6.86805e-010,5.53386e-010
147,110.105,8.3039e-010,1.03059e-009,8.3039e-010,2.85912e-009,3.54845e-009,2.85912e-009,4.3054e-009,5.34342e-009,4.3054e-009,2.64501e-009,3.28272e-009,2.64501e-009,7.06684e-010,8.77063e-010,7.06684e-010
148,113.379,1.0542e-009,1.30836e-009,1.0542e-009,3.65863e-009,4.54071e-009,3.65863e-009,5.52733e-009,6.85996e-009,5.52733e-009,3.40449e-009,4.2253e-009,3.40449e-009,9.15243e-010,1.13591e-009,9.15243e-010
149,116.748,1.36984e-009,1.70011e-009,1.36984e-009,4.71558e-009,5.85248e-009,4.71558e-009,7.0977e-009,8.80893e-009,7.0977e-009,4.36878e-009,5.42208e-009,4.36878e-009,1.17501e-009,1.4583e-009,1.17501e-009
150,120.216,1.74074e-009,2.16043e-009,1.74074e-009,5.96502e-009,7.40316e-009,5.96502e-009,8.95657e-009,1.1116e-008,8.95657e-009,5.53598e-009,6.87069e-009,5.53598e-009,1.5013e-009,1.86326e-009,1.5013e-009
151,123.786,2.24161e-009,2.78206e-009,2.24161e-009,7.71579e-009,9.57604e-009,7.71579e-009,1.16336e-008,1.44384e-008,1.16336e-008,7.19388e-009,8.92831e-009,7.19388e-009,1.94604e-009,2.41523e-009,1.94604e-009
152,127.461,2.89655e-009,3.5949e-009,2.89655e-009,9.99175e-009,1.24007e-008,9.99175e-009,1.48958e-008,1.84871e-008,1.48958e-008,9.10701e-009,1.13027e-008,9.10701e-009,2.46274e-009,3.0565e-009,2.46274e-009
153,131.243,3.70228e-009,4.59488e-009,3.70228e-009,1.27361e-008,1.58068e-008,1.27361e-008,1.91309e-008,2.37432e-008,1.91309e-008,1.17942e-008,1.46378e-008,1.17942e-008,3.19319e-009,3.96306e-009,3.19319e-009
154,135.136,4.61755e-009,5.73082e-009,4.61755e-009,1.59468e-008,1.97916e-008,1.59468e-008,2.43776e-008,3.0255e-008,2.43776e-008,1.52489e-008,1.89254e-008,1.52489e-008,4.15128e-009,5.15214e-009,4.15128e-009
155,139.143,6.09838e-009,7.56867e-009,6.09838e-009,2.086e-008,2.58893e-008,2.086e-008,3.13594e-008,3.892e-008,3.13594e-008,1.94991e-008,2.42003e-008,1.94991e-008,5.34376e-009,6.63212e-009,5.34376e-009
156,143.267,7.8737e-009,9.77202e-009,7.8737e-009,2.71805e-008,3.37336e-008,2.71805e-008,4.11649e-008,5.10896e-008,4.11649e-008,2.55928e-008,3.17632e-008,2.55928e-008,6.96571e-009,8.64512e-009,6.96571e-009
157,147.512,1.02873e-008,1.27676e-008,1.02873e-008,3.53168e-008,4.38316e-008,3.53168e-008,5.29781e-008,6.57509e-008,5.29781e-008,3.26503e-008,4.05222e-008,3.26503e-008,8.91015e-009,1.10584e-008,8.91015e-009
158,151.882,1.34583e-008,1.67031e-008,1.34583e-008,4.64117e-008,5.76014e-008,4.64117e-008,7.00278e-008,8.69113e-008,7.00278e-008,4.32835e-008,5.3719e-008,4.32835e-008,1.17233e-008,1.45498e-008,1.17233e-008
159,156.38,1.74967e-008,2.17151e-008,1.74967e-008,5.95211e-008,7.38714e-008,5.95211e-008,8.89876e-008,1.10442e-007,8.89876e-008,5.49681e-008,6.82208e-008,5.49681e-008,1.48613e-008,1.84443e-008,1.48613e-008
160,161.009,2.27866e-008,2.82804e-008,2.27866e-008,7.92077e-008,9.83045e-008,7.92077e-008,1.19839e-007,1.48732e-007,1.19839e-007,7.42178e-008,9.21115e-008,7.42178e-008,2.01236e-008,2.49753e-008,2.01236e-008
161,165.774,3.06004e-008,3.79781e-008,3.06004e-008,1.05248e-007,1.30623e-007,1.05248e-007,1.57077e-007,1.94948e-007,1.57077e-007,9.55351e-008,1.18568e-007,9.55351e-008,2.56606e-008,3.18473e-008,2.56606e-008
162,170.679,3.9812e-008,4.94105e-008,3.9812e-008,1.37323e-007,1.70431e-007,1.37323e-007,2.08306e-007,2.58528e-007,2.08306e-007,1.29204e-007,1.60355e-007,1.29204e-007,3.50476e-008,4.34975e-008,3.50476e-008
163,175.728,5.41495e-008,6.72047e-008,5.41495e-008,1.84202e-007,2.28612e-007,1.84202e-007,2.75027e-007,3.41335e-007,2.75027e-007,1.69892e-007,2.10852e-007,1.69892e-007,4.62254e-008,5.73702e-008,4.62254e-008
164,180.924,7.31227e-008,9.07523e-008,7.31227e-008,2.51337e-007,3.11933e-007,2.51337e-007,3.77302e-007,4.68268e-007,3.77302e-007,2.30883e-007,2.86548e-007,2.30883e-007,6.11509e-008,7.58942e-008,6.11509e-008
165,186.273,9.92744e-008,1.23209e-007,9.92744e-008,3.39797e-007,4.21721e-007,3.39797e-007,5.05827e-007,6.2778e-007,5.05827e-007,3.07644e-007,3.81816e-007,3.07644e-007,8.25073e-008,1.02399e-007,8.25073e-008
166,191.779,1.36564e-007,1.6949e-007,1.36564e-007,4.68928e-007,5.81985e-007,4.68928e-007,7.02992e-007,8.72481e-007,7.02992e-007,4.31131e-007,5.35076e-007,4.31131e-007,1.15773e-007,1.43686e-007,1.15773e-007
167,197.446,1.87557e-007,2.32776e-007,1.87557e-007,6.51261e-007,8.08277e-007,6.51261e-007,9.81758e-007,1.21846e-006,9.81758e-007,5.95977e-007,7.39666e-007,5.95977e-007,1.55603e-007,1.93118e-007,1.55603e-007
168,203.279,2.54097e-007,3.15359e-007,2.54097e-007,8.76249e-007,1.08751e-006,8.76249e-007,1.31698e-006,1.63449e-006,1.31698e-006,8.0673e-007,1.00123e-006,8.0673e-007,2.15612e-007,2.67595e-007,2.15612e-007
169,209.282,3.5422e-007,4.39621e-007,3.5422e-007,1.22401e-006,1.51911e-006,1.22401e-006,1.84291e-006,2.28723e-006,1.84291e-006,1.12956e-006,1.40189e-006,1.12956e-006,3.01665e-007,3.74396e-007,3.01665e-007
170,215.462,4.91796e-007,6.10367e-007,4.91796e-007,1.70126e-006,2.11142e-006,1.70126e-006,2.5662e-006,3.1849e-006,2.5662e-006,1.57695e-006,1.95714e-006,1.57695e-006,4.22345e-007,5.24171e-007,4.22345e-007
171,221.823,6.61649e-007,8.2117e-007,6.61649e-007,2.28654e-006,2.83781e-006,2.28654e-006,3.44279e-006,4.27284e-006,3.44279e-006,2.10493e-006,2.61242e-006,2.10493e-006,5.5654e-007,6.9072e-007,5.5654e-007
172,228.37,9.05672e-007,1.12403e-006,9.05672e-007,3.13329e-006,3.88872e-006,3.13329e-006,4.72081e-006,5.85898e-006,4.72081e-006,2.89386e-006,3.59156e-006,2.89386e-006,7.73025e-007,9.59398e-007,7.73025e-007
173,235.11,1.24156e-006,1.5409e-006,1.24156e-006,4.30367e-006,5.34127e-006,4.30367e-006,6.51433e-006,8.08492e-006,6.51433e-006,4.03467e-006,5.00742e-006,4.03467e-006,1.09733e-006,1.36189e-006,1.09733e-006
174,242.046,1.72108e-006,2.13603e-006,1.72108e-006,5.96764e-006,7.40642e-006,5.96764e-006,9.0212e-006,1.11962e-005,9.0212e-006,5.54863e-006,6.88639e-006,5.54863e-006,1.48283e-006,1.84034e-006,1.48283e-006
175,249.186,2.36167e-006,2.93106e-006,2.36167e-006,8.18889e-006,1.01632e-005,8.18889e-006,1.23937e-005,1.53818e-005,1.23937e-005,7.65857e-006,9.50502e-006,7.65857e-006,2.06877e-006,2.56755e-006,2.06877e-006
176,256.535,3.20552e-006,3.97836e-006,3.20552e-006,1.11507e-005,1.38391e-005,1.11507e-005,1.69585e-005,2.10471e-005,1.69585e-005,1.05422e-005,1.30839e-005,1.05422e-005,2.86326e-006,3.55358e-006,2.86326e-006
177,264.1,4.76606e-006,5.91515e-006,4.76606e-006,1.66489e-005,2.06629e-005,1.66489e-005,2.53911e-005,3.15129e-005,2.53911e-005,1.5807e-005,1.9618e-005,1.5807e-005,4.28951e-006,5.32369e-006,4.28951e-006
178,271.886,7.11171e-006,8.82633e-006,7.11171e-006,2.47756e-005,3.0749e-005,2.47756e-005,3.7723e-005,4.68179e-005,3.7723e-005,2.34656e-005,2.91231e-005,2.34656e-005,6.40729e-006,7.95207e-006,6.40729e-006
179,279.901,9.21871e-006,1.14413e-005,9.21871e-006,3.22122e-005,3.99784e-005,3.22122e-005,4.92121e-005,6.1077e-005,4.92121e-005,3.06644e-005,3.80575e-005,3.06644e-005,8.29964e-006,1.03007e-005,8.29964e-006
180,288.15,1.20435e-005,1.49472e-005,1.20435e-005,4.21489e-005,5.23108e-005,4.21489e-005,6.54169e-005,8.11887e-005,6.54169e-005,4.33136e-005,5.37564e-005,4.33136e-005,1.34305e-005,1.66685e-005,1.34305e-005
181,296.641,2.65706e-005,3.29767e-005,2.65706e-005,9.31408e-005,0.000115597,9.31408e-005,0.000143796,0.000178464,0.000143796,9.26471e-005,0.000114984,9.26471e-005,2.70396e-005,3.35588e-005,2.70396e-005
182,305.381,3.0382e-005,3.7707e-005,3.0382e-005,0.000107123,0.000132949,0.000107123,0.000164722,0.000204436,0.000164722,0.000101203,0.000125603,0.000101203,2.56003e-005,3.17724e-005,2.56003e-005
183,314.377,2.98587e-005,3.70575e-005,2.98587e-005,0.000105406,0.000130819,0.000105406,0.000163202,0.00020255,0.000163202,0.000104337,0.000129493,0.000104337,2.94809e-005,3.65886e-005,2.94809e-005
184,323.636,3.65841e-005,4.54044e-005,3.65841e-005,0.000129216,0.000160369,0.000129216,0.00020038,0.000248691,0.00020038,0.000126531,0.000157037,0.000126531,3.46956e-005,4.30606e-005,3.46956e-005
185,333.167,4.51492e-005,5.60345e-005,4.51492e-005,0.000160226,0.000198856,0.000160226,0.000248643,0.00030859,0.000248643,0.000158214,0.000196359,0.000158214,4.41743e-005,5.48246e-005,4.41743e-005
186,342.977,5.27433e-005,6.54595e-005,5.27433e-005,0.000182955,0.000227065,0.000182955,0.000280371,0.000347967,0.000280371,0.000177873,0.000220758,0.000177873,4.95117e-005,6.14489e-005,4.95117e-005
187,353.075,6.42231e-005,7.97071e-005,6.42231e-005,0.00022474,0.000278924,0.00022474,0.000345502,0.000428802,0.000345502,0.000218915,0.000271694,0.000218915,6.11496e-005,7.58925e-005,6.11496e-005
188,363.469,8.8212e-005,0.00010948,8.8212e-005,0.000308924,0.000383405,0.000308924,0.000474565,0.000588981,0.000474565,0.00030015,0.000372516,0.00030015,8.38785e-005,0.000104101,8.38785e-005
189,374.167,0.00012571,0.000156018,0.00012571,0.000452449,0.000561533,0.000452449,0.000720416,0.000894106,0.000720416,0.000473298,0.000587408,0.000473298,0.000137037,0.000170076,0.000137037
190,385.179,0.000202815,0.000251713,0.000202815,0.000717201,0.000890116,0.000717201,0.00110768,0.00137473,0.00110768,0.000690661,0.000857177,0.000690661,0.000184521,0.000229009,0.000184521
191,396.513,0.00026141,0.000324435,0.00026141,0.000904664,0.00112278,0.000904664,0.00135116,0.00167692,0.00135116,0.00083178,0.00103232,0.00083178,0.000229425,0.000284739,0.000229425
192,408.179,0.000424215,0.000526492,0.000424215,0.00149628,0.00185702,0.00149628,0.00234056,0.00290486,0.00234056,0.00151624,0.0018818,0.00151624,0.000432922,0.000537298,0.000432922
193,420.188,0.0010853,0.00134697,0.0010853,0.00379915,0.00471511,0.00379915,0.00585141,0.00726216,0.00585141,0.00374595,0.00464908,0.00374595,0.00107917,0.00133935,0.00107917
194,432.548,0.00083796,0.00103999,0.00083796,0.00299495,0.00371703,0.00299495,0.00470409,0.00583823,0.00470409,0.00299509,0.00371719,0.00299509,0.000808109,0.00100294,0.000808109
195,445.271,0.00116804,0.00144965,0.00116804,0.00410464,0.00509426,0.00410464,0.00633063,0.00785693,0.00633063,0.00401222,0.00497955,0.00401222,0.00111679,0.00138605,0.00111679
196,458.366,0.00145157,0.00180154,0.00145157,0.00517753,0.00642582,0.00517753,0.00811195,0.0100677,0.00811195,0.00522261,0.00648177,0.00522261,0.00147872,0.00183523,0.00147872
197,471.845,0.000868886,0.00107837,0.000868886,0.00317377,0.00393895,0.00317377,0.00505997,0.00627991,0.00505997,0.00324444,0.00402666,0.00324444,0.000892208,0.00110732,0.000892208
198,485.719,0.00166514,0.0020666,0.00166514,0.0058374,0.00724478,0.0058374,0.00903344,0.0112114,0.00903344,0.00580994,0.0072107,0.00580994,0.00165884,0.00205878,0.00165884
199,500,0.0125825,0.0156162,0.0125825,0.0447072,0.0554859,0.0447072,0.069812,0.0866434,0.069812,0.0448601,0.0556757,0.0448601,0.0126763,0.0157325,0.0126763
