gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],dist[7],dist[8],dist[9],dist[10],dist[11],dist[12],dist[13],dist[14],dist[15],dist[16],dist[17],dist[18],dist[19],dist[20],dist[21],dist[22],dist[23],dist[24],dist[25],dist[26],dist[27],dist[28],dist[29],dist[30],dist[31],dist[32],dist[33],dist[34],dist[35],dist[36],dist[37],dist[38],dist[39],dist[40],dist[41],dist[42],dist[43],dist[44],dist[45],dist[46],dist[47],dist[48]
100,2.63807,9.54403e-012,1.93244e-010,1.54959e-009,4.83562e-009,5.85771e-009,2.72994e-009,5.13822e-010,9.31496e-011,1.88604e-009,1.51238e-008,4.71946e-008,5.71697e-008,2.66434e-008,5.01473e-009,3.7164e-010,7.52469e-009,6.03386e-008,1.88289e-007,2.28085e-007,1.06296e-007,2.00067e-008,5.88802e-010,1.19215e-008,9.55953e-008,2.98307e-007,3.61354e-007,1.68404e-007,3.16963e-008,3.7175e-010,7.52682e-009,6.03549e-008,1.88337e-007,2.28142e-007,1.06322e-007,2.00114e-008,9.32054e-011,1.88711e-009,1.5132e-008,4.72191e-008,5.71984e-008,2.66563e-008,5.01711e-009,9.55274e-012,1.93411e-010,1.55087e-009,4.83945e-009,5.86219e-009,2.73196e-009,5.14193e-010
101,2.67956,7.4289e-012,1.51743e-010,1.22576e-009,3.84794e-009,4.68311e-009,2.19036e-009,4.13428e-010,7.2505e-011,1.48097e-009,1.1963e-008,3.75541e-008,4.57046e-008,2.13765e-008,4.03478e-009,2.8927e-010,5.90848e-009,4.77269e-008,1.49823e-007,1.82338e-007,8.52809e-008,1.60965e-008,4.58294e-010,9.36077e-009,7.56126e-008,2.37358e-007,2.88869e-007,1.35105e-007,2.55006e-008,2.89348e-010,5.90993e-009,4.77376e-008,1.49853e-007,1.82372e-007,8.5296e-008,1.60992e-008,7.25446e-011,1.4817e-009,1.19683e-008,3.75695e-008,4.5722e-008,2.13842e-008,4.03614e-009,7.43507e-012,1.51857e-010,1.2266e-009,3.85035e-009,4.68583e-009,2.19155e-009,4.1364e-010
102,2.72145,5.64932e-012,1.16152e-010,9.43978e-010,2.9799e-009,3.64465e-009,1.71196e-009,3.24359e-010,5.5138e-011,1.13364e-009,9.21319e-009,2.90836e-008,3.55713e-008,1.67085e-008,3.16569e-009,2.19986e-010,4.52291e-009,3.67578e-008,1.16034e-007,1.41917e-007,6.66608e-008,1.26299e-008,3.48536e-010,7.16584e-009,5.82365e-008,1.83835e-007,2.24842e-007,1.05612e-007,2.00097e-008,2.20057e-010,4.52429e-009,3.67685e-008,1.16067e-007,1.41956e-007,6.66787e-008,1.26333e-008,5.51733e-011,1.13434e-009,9.21859e-009,2.91e-008,3.55909e-008,1.67175e-008,3.16736e-009,5.65484e-012,1.1626e-010,9.44822e-010,2.98247e-009,3.64771e-009,1.71336e-009,3.24621e-010
103,2.76375,4.37997e-012,9.08552e-011,7.436e-010,2.36022e-009,2.89869e-009,1.36576e-009,2.59377e-010,4.27487e-011,8.86741e-010,7.25742e-009,2.30352e-008,2.82902e-008,1.33292e-008,2.53139e-009,1.70556e-010,3.53782e-009,2.89545e-008,9.19013e-008,1.12866e-007,5.31775e-008,1.00991e-008,2.70219e-010,5.60507e-009,4.58731e-008,1.45599e-007,1.78812e-007,8.42478e-008,1.59996e-008,1.70609e-010,3.53884e-009,2.89624e-008,9.19244e-008,1.12892e-007,5.31893e-008,1.01012e-008,4.27754e-011,8.87257e-010,7.26135e-009,2.30468e-008,2.83035e-008,1.33351e-008,2.53245e-009,4.38413e-012,9.09357e-011,7.44214e-010,2.36204e-009,2.90077e-009,1.36668e-009,2.59542e-010
104,2.80646,3.28327e-012,6.87169e-011,5.6746e-010,1.81658e-009,2.24836e-009,1.06652e-009,2.03768e-010,3.2045e-011,6.70677e-010,5.53837e-009,1.77296e-008,2.19436e-008,1.0409e-008,1.98873e-009,1.27852e-010,2.67581e-009,2.20963e-008,7.0735e-008,8.75469e-008,4.15281e-008,7.93424e-009,2.02562e-010,4.23939e-009,3.50078e-008,1.12067e-007,1.38701e-007,6.57932e-008,1.25702e-008,1.27893e-010,2.67662e-009,2.21026e-008,7.07544e-008,8.75701e-008,4.15389e-008,7.93625e-009,3.20657e-011,6.71083e-010,5.54155e-009,1.77394e-008,2.19553e-008,1.04144e-008,1.98973e-009,3.28649e-012,6.87804e-011,5.67958e-010,1.81811e-009,2.25019e-009,1.06737e-009,2.03926e-010
105,2.8496,2.48888e-012,5.25493e-011,4.37028e-010,1.40684e-009,1.74863e-009,8.32108e-010,1.59371e-010,2.42917e-011,5.12878e-010,4.26532e-009,1.37304e-008,1.7066e-008,8.12103e-009,1.55538e-009,9.69173e-011,2.04622e-009,1.70171e-008,5.47788e-008,6.8086e-008,3.23992e-008,6.20522e-009,1.53551e-010,3.24189e-009,2.69604e-008,8.67858e-008,1.07868e-007,5.13291e-008,9.8307e-009,9.69478e-011,2.04682e-009,1.70216e-008,5.47923e-008,6.81017e-008,3.24062e-008,6.20649e-009,2.4307e-011,5.13176e-010,4.2676e-009,1.37372e-008,1.70739e-008,8.12456e-009,1.55602e-009,2.49128e-012,5.25958e-011,4.37385e-010,1.4079e-009,1.74986e-009,8.3266e-010,1.59471e-010
106,2.89315,1.88735e-012,4.02085e-011,3.36894e-010,1.09107e-009,1.36262e-009,6.50822e-010,1.2502e-010,1.84209e-011,3.9244e-010,3.28811e-009,1.06488e-008,1.32992e-008,6.35201e-009,1.2202e-009,7.34955e-011,1.56574e-009,1.31187e-008,4.24859e-008,5.30598e-008,2.53426e-008,4.86821e-009,1.16444e-010,2.48069e-009,2.07846e-008,6.73122e-008,8.40646e-008,4.01512e-008,7.71287e-009,7.35205e-011,1.56625e-009,1.31228e-008,4.24989e-008,5.30757e-008,2.53501e-008,4.86964e-009,1.84335e-011,3.92696e-010,3.29018e-009,1.06554e-008,1.33072e-008,6.35579e-009,1.22092e-009,1.88931e-012,4.02485e-011,3.37217e-010,1.09209e-009,1.36387e-009,6.51412e-010,1.25133e-010
107,2.93713,1.39264e-012,2.98341e-011,2.51259e-010,8.17587e-010,1.0254e-009,4.91566e-010,9.47389e-011,1.35924e-011,2.91184e-010,2.45228e-009,7.97956e-009,1.00078e-008,4.79757e-009,9.24624e-010,5.4231e-011,1.16175e-009,9.78387e-009,3.18358e-008,3.99273e-008,1.91405e-008,3.68888e-009,8.5922e-011,1.84062e-009,1.55009e-008,5.04382e-008,6.32573e-008,3.03243e-008,5.84427e-009,5.42495e-011,1.16212e-009,9.78678e-009,3.18447e-008,3.9938e-008,1.91453e-008,3.68979e-009,1.36017e-011,2.9137e-010,2.45374e-009,7.98405e-009,1.00131e-008,4.80002e-009,9.2508e-010,1.39409e-012,2.98632e-011,2.51487e-010,8.18288e-010,1.02624e-009,4.9195e-010,9.48101e-011
108,2.98155,1.04565e-012,2.2651e-011,1.92537e-010,6.31239e-010,7.96408e-010,3.83553e-010,7.41963e-011,1.02058e-011,2.21078e-010,1.87918e-009,6.16089e-009,7.77289e-009,3.74343e-009,7.24144e-010,4.07193e-011,8.8205e-010,7.49742e-009,2.45802e-008,3.10113e-008,1.4935e-008,2.88908e-009,6.45149e-011,1.39749e-009,1.18785e-008,3.89433e-008,4.91321e-008,2.36619e-008,4.5772e-009,4.07337e-011,8.82343e-010,7.49978e-009,2.45875e-008,3.10203e-008,1.49392e-008,2.88986e-009,1.02131e-011,2.21225e-010,1.88036e-009,6.1646e-009,7.77737e-009,3.74552e-009,7.24536e-010,1.04678e-012,2.26741e-011,1.92723e-010,6.31819e-010,7.97109e-010,3.83879e-010,7.42575e-011
109,3.02639,7.69511e-013,1.67818e-011,1.43488e-010,4.72836e-010,5.99149e-010,2.89599e-010,5.61964e-011,7.51062e-012,1.63793e-010,1.40045e-009,4.61486e-009,5.84763e-009,2.82644e-009,5.48466e-010,2.99659e-011,6.53493e-010,5.58739e-009,1.84118e-008,2.33301e-008,1.12765e-008,2.18817e-009,4.74771e-011,1.03537e-009,8.85234e-009,2.91704e-008,3.69623e-008,1.78654e-008,3.46673e-009,2.99762e-011,6.53705e-010,5.5891e-009,1.84172e-008,2.33365e-008,1.12795e-008,2.18874e-009,7.51584e-012,1.63899e-010,1.40131e-009,4.61754e-009,5.85088e-009,2.82795e-009,5.48751e-010,7.70326e-013,1.67985e-011,1.43622e-010,4.73255e-010,5.99657e-010,2.89836e-010,5.6241e-011
110,3.07168,5.63801e-013,1.24055e-011,1.06896e-010,3.54588e-010,4.51765e-010,2.19321e-010,4.27153e-011,5.50293e-012,1.21082e-010,1.04333e-009,3.46084e-009,4.40927e-009,2.14059e-009,4.16902e-010,2.1956e-011,4.83095e-010,4.16268e-009,1.3808e-008,1.75919e-008,8.54038e-009,1.66332e-009,3.47871e-011,7.65409e-010,6.59524e-009,2.18768e-008,2.78717e-008,1.35309e-008,2.63527e-009,2.19644e-011,4.83269e-010,4.16411e-009,1.38125e-008,1.75975e-008,8.54302e-009,1.66382e-009,5.50715e-012,1.21169e-010,1.04405e-009,3.46313e-009,4.41209e-009,2.14192e-009,4.17156e-010,5.64459e-013,1.24192e-011,1.07009e-010,3.54947e-010,4.52206e-010,2.1953e-010,4.27549e-011
111,3.11741,4.14488e-013,9.19933e-012,7.979e-011,2.65947e-010,3.39983e-010,1.65442e-010,3.22754e-011,4.04559e-012,8.97887e-011,7.78772e-010,2.5957e-009,3.31828e-009,1.61473e-009,3.15009e-010,1.61414e-011,3.58243e-010,3.10715e-009,1.03563e-008,1.32391e-008,6.44233e-009,1.2568e-009,2.55746e-011,5.67597e-010,4.9229e-009,1.64081e-008,2.09755e-008,1.02069e-008,1.9912e-009,1.61477e-011,3.58374e-010,3.10824e-009,1.03597e-008,1.32434e-008,6.44436e-009,1.25719e-009,4.04874e-012,8.9855e-011,7.79321e-010,2.59745e-009,3.32045e-009,1.61575e-009,3.15204e-010,4.1498e-013,9.20968e-012,7.98757e-011,2.66221e-010,3.40321e-010,1.65602e-010,3.23058e-011
112,3.16359,2.99593e-013,6.71681e-012,5.88068e-011,1.97678e-010,2.54586e-010,1.24667e-010,2.44546e-011,2.92416e-012,6.55583e-011,5.73967e-010,1.92936e-009,2.48478e-009,1.21676e-009,2.38676e-010,1.16671e-011,2.61567e-010,2.29001e-009,7.6977e-009,9.91364e-009,4.85452e-009,9.52248e-010,1.84854e-011,4.14423e-010,3.62823e-009,1.21959e-008,1.57067e-008,7.69122e-009,1.50868e-009,1.16716e-011,2.61662e-010,2.2908e-009,7.70023e-009,9.91677e-009,4.856e-009,9.52532e-010,2.92643e-012,6.56061e-011,5.74364e-010,1.93063e-009,2.48636e-009,1.2175e-009,2.38819e-010,2.99948e-013,6.72429e-012,5.88688e-011,1.97877e-010,2.54833e-010,1.24784e-010,2.44769e-011
113,3.21021,2.14455e-013,4.83878e-012,4.25654e-011,1.43575e-010,1.85355e-010,9.09182e-011,1.78559e-011,2.09319e-012,4.72284e-011,4.15451e-010,1.40132e-009,1.8091e-009,8.87373e-010,1.74275e-010,8.35161e-012,1.88435e-010,1.65758e-009,5.59098e-009,7.21789e-009,3.5404e-009,6.95314e-010,1.32324e-011,2.98555e-010,2.62624e-009,8.85819e-009,1.14358e-008,5.60926e-009,1.10162e-009,8.35493e-012,1.88505e-010,1.65817e-009,5.5929e-009,7.22029e-009,3.54155e-009,6.95534e-010,2.09486e-012,4.7264e-011,4.1575e-010,1.40229e-009,1.81031e-009,8.8795e-010,1.74386e-010,2.14716e-013,4.84434e-012,4.26121e-011,1.43726e-010,1.85544e-010,9.10083e-011,1.78732e-011
114,3.2573,1.55517e-013,3.54407e-012,3.14221e-011,1.06635e-010,1.38301e-010,6.80722e-011,1.34051e-011,1.51792e-012,3.45915e-011,3.06689e-010,1.04077e-009,1.34983e-009,6.64389e-010,1.30834e-010,6.05636e-012,1.38015e-010,1.22363e-009,4.15245e-009,5.3855e-009,2.65073e-009,5.2199e-010,9.59578e-012,2.1867e-010,1.93869e-009,6.57899e-009,8.53253e-009,4.19967e-009,8.27009e-010,6.05876e-012,1.38066e-010,1.22406e-009,4.15384e-009,5.38722e-009,2.65155e-009,5.22148e-010,1.51913e-012,3.46172e-011,3.06904e-010,1.04147e-009,1.3507e-009,6.64803e-010,1.30913e-010,1.55705e-013,3.5481e-012,3.14559e-011,1.06744e-010,1.38437e-010,6.81368e-011,1.34175e-011
115,3.30485,1.09577e-013,2.51893e-012,2.25103e-011,7.69312e-011,1.00386e-010,4.96639e-011,9.82363e-012,1.06954e-012,2.45862e-011,2.19711e-010,7.50881e-010,9.79803e-010,4.84738e-010,9.5882e-011,4.26742e-012,9.80968e-011,8.76625e-010,2.99592e-009,3.90928e-009,1.93403e-009,3.82553e-010,6.76145e-012,1.55427e-010,1.38893e-009,4.74674e-009,6.19384e-009,3.06426e-009,6.06113e-010,4.26923e-012,9.81366e-011,8.76968e-010,2.99706e-009,3.91074e-009,1.93474e-009,3.82693e-010,1.07045e-012,2.46062e-011,2.19884e-010,7.51457e-010,9.8054e-010,4.85097e-010,9.59521e-011,1.09719e-013,2.52206e-012,2.25373e-011,7.70212e-011,1.00501e-010,4.972e-011,9.83458e-012
116,3.35286,7.69373e-014,1.78016e-012,1.59891e-011,5.48584e-011,7.17964e-011,3.55997e-011,7.05416e-012,7.50961e-013,1.73754e-011,1.56062e-010,5.35442e-010,7.00759e-010,3.47464e-010,6.88507e-011,2.99632e-012,6.93267e-011,6.2267e-010,2.13634e-009,2.79593e-009,1.38633e-009,2.74702e-010,4.74749e-012,1.09843e-010,9.86566e-010,3.38483e-009,4.42985e-009,2.19648e-009,4.35233e-010,2.99761e-012,6.93552e-011,6.22916e-010,2.13716e-009,2.79696e-009,1.38683e-009,2.748e-010,7.51614e-013,1.73898e-011,1.56185e-010,5.35852e-010,7.01281e-010,3.47718e-010,6.88999e-011,7.70393e-014,1.78241e-012,1.60085e-011,5.49225e-011,7.1878e-011,3.56392e-011,7.06185e-012
117,3.40134,5.49872e-014,1.28828e-012,1.16908e-011,4.04452e-011,5.32805e-011,2.65536e-011,5.2834e-012,5.36709e-013,1.25743e-011,1.14107e-010,3.94759e-010,5.20031e-010,2.59168e-010,5.15669e-011,2.14145e-012,5.01703e-011,4.55272e-010,1.57502e-009,2.07483e-009,1.03403e-009,2.05741e-010,3.39298e-012,7.94906e-011,7.21332e-010,2.49545e-009,3.28731e-009,1.63829e-009,3.25969e-010,2.14235e-012,5.01903e-011,4.55444e-010,1.5756e-009,2.07556e-009,1.03439e-009,2.0581e-010,5.37165e-013,1.25844e-011,1.14194e-010,3.95047e-010,5.204e-010,2.59347e-010,5.16018e-011,5.50583e-014,1.28986e-012,1.17044e-011,4.04904e-011,5.3338e-011,2.65815e-011,5.28885e-012
118,3.4503,3.74935e-014,8.8205e-013,8.0289e-012,2.78403e-011,3.67381e-011,1.83326e-011,3.65132e-012,3.65968e-013,8.60946e-012,7.83671e-011,2.71737e-010,3.58582e-010,1.78935e-010,3.56384e-011,1.46023e-012,3.43516e-011,3.12681e-010,1.08421e-009,1.4307e-009,7.13927e-010,1.42192e-010,2.31368e-012,5.44284e-011,4.95422e-010,1.71784e-009,2.26682e-009,1.13115e-009,2.25289e-010,1.4609e-012,3.43668e-011,3.12813e-010,1.08465e-009,1.43127e-009,7.14201e-010,1.42245e-010,3.66309e-013,8.61707e-012,7.84335e-011,2.71958e-010,3.58865e-010,1.79072e-010,3.56652e-011,3.75467e-014,8.8324e-013,8.03926e-012,2.78749e-011,3.67824e-011,1.83542e-011,3.65552e-012
119,3.49973,2.59646e-014,6.17483e-013,5.67202e-012,1.98159e-011,2.63079e-011,1.31912e-011,2.63778e-012,2.53436e-013,6.02708e-012,5.53625e-011,1.93414e-010,2.56777e-010,1.28752e-010,2.57457e-011,1.01122e-012,2.40479e-011,2.20893e-010,7.71706e-010,1.02451e-009,5.13703e-010,1.02722e-010,1.60224e-012,3.81027e-011,3.4999e-010,1.22271e-009,1.62325e-009,8.13911e-010,1.62752e-010,1.01168e-012,2.40585e-011,2.20985e-010,7.72017e-010,1.02491e-009,5.13898e-010,1.0276e-010,2.53671e-013,6.03237e-012,5.54089e-011,1.93571e-010,2.56978e-010,1.2885e-010,2.5765e-011,2.60013e-014,6.18311e-013,5.67929e-012,1.98404e-011,2.63393e-011,1.32066e-011,2.64079e-012
120,3.54965,1.78221e-014,4.27815e-013,3.95828e-012,1.39052e-011,1.85371e-011,9.3235e-012,1.86886e-012,1.7396e-013,4.17582e-012,3.86357e-011,1.35724e-010,1.80934e-010,9.1003e-011,1.82411e-011,6.9411e-013,1.66616e-011,1.54156e-010,5.41534e-010,7.21918e-010,3.63096e-010,7.27807e-011,1.0998e-012,2.63997e-011,2.44253e-010,8.58029e-010,1.14383e-009,5.753e-010,1.15316e-010,6.9444e-013,1.66692e-011,1.54224e-010,5.41767e-010,7.22222e-010,3.63247e-010,7.28105e-011,1.74126e-013,4.17965e-012,3.867e-011,1.35841e-010,1.81087e-010,9.10788e-011,1.82561e-011,1.7848e-014,4.28413e-013,3.96363e-012,1.39235e-011,1.8561e-011,9.33535e-012,1.8712e-012
121,3.60006,1.21716e-014,2.94443e-013,2.74022e-012,9.66858e-012,1.29315e-011,6.51991e-012,1.30937e-012,1.18807e-013,2.87403e-012,2.67469e-011,9.4373e-011,1.26221e-010,6.36389e-011,1.27803e-011,4.74054e-013,1.14676e-011,1.06721e-010,3.76549e-010,5.0362e-010,2.53918e-010,5.09931e-011,7.51136e-013,1.81701e-011,1.69096e-010,5.96626e-010,7.97961e-010,4.02319e-010,8.07955e-011,4.7429e-013,1.14731e-011,1.06771e-010,3.76719e-010,5.03843e-010,2.54028e-010,5.1015e-011,1.18926e-013,2.87679e-012,2.67718e-011,9.44585e-011,1.26333e-010,6.36944e-011,1.27913e-011,1.21902e-014,2.94874e-013,2.74411e-012,9.68195e-012,1.2949e-011,6.52859e-012,1.31109e-012
122,3.65096,8.19877e-015,2.00395e-013,1.88154e-012,6.68832e-012,9.00008e-012,4.56007e-012,9.1955e-013,8.00276e-014,1.95601e-012,1.83651e-011,6.52822e-011,8.7846e-011,4.45087e-011,8.97527e-012,3.19316e-013,7.80454e-012,7.32767e-011,2.60473e-010,3.505e-010,1.77586e-010,3.58105e-011,5.05949e-013,1.2366e-011,1.16103e-010,4.12704e-010,5.55342e-010,2.81371e-010,5.67387e-011,3.19469e-013,7.80811e-012,7.33089e-011,2.60584e-010,3.50645e-010,1.77658e-010,3.58248e-011,8.01047e-014,1.95781e-012,1.83813e-011,6.53379e-011,8.79191e-011,4.4545e-011,8.98247e-012,8.21083e-015,2.00675e-013,1.88407e-012,6.69703e-012,9.01151e-012,4.56574e-012,9.20675e-013
123,3.70236,5.43503e-015,1.33617e-013,1.25978e-012,4.49149e-012,6.05668e-012,3.07333e-012,6.20437e-013,5.30516e-014,1.30423e-012,1.22966e-011,4.38405e-011,5.91177e-011,2.99978e-011,6.05588e-012,2.11682e-013,5.20397e-012,4.90639e-011,1.74924e-010,2.35879e-010,1.19691e-010,2.41628e-011,3.35411e-013,8.2456e-012,7.77402e-011,2.7716e-010,3.73739e-010,1.89643e-010,3.82844e-011,2.11789e-013,5.20648e-012,4.90867e-011,1.75004e-010,2.35984e-010,1.19743e-010,2.41731e-011,5.31054e-014,1.30549e-012,1.23081e-011,4.38804e-011,5.91703e-011,3.0024e-011,6.0611e-012,5.44344e-015,1.33815e-013,1.26158e-012,4.49772e-012,6.0649e-012,3.07742e-012,6.21252e-013
124,3.75426,3.65399e-015,9.07662e-014,8.62573e-013,3.09383e-012,4.1908e-012,2.1337e-012,4.31889e-013,3.56668e-014,8.85963e-013,8.41944e-012,3.01982e-011,4.09052e-011,2.08264e-011,4.21552e-012,1.42315e-013,3.53505e-012,3.35938e-011,1.20491e-010,1.63211e-010,8.30967e-011,1.68197e-011,2.25498e-013,5.60122e-012,5.32283e-011,1.90913e-010,2.586e-010,1.31662e-010,2.66498e-011,1.42387e-013,3.53675e-012,3.36094e-011,1.20545e-010,1.63283e-010,8.31324e-011,1.68269e-011,3.57029e-014,8.86818e-013,8.42726e-012,3.02255e-011,4.09412e-011,2.08444e-011,4.21911e-012,3.65963e-015,9.08998e-014,8.63795e-013,3.09809e-012,4.19643e-012,2.13652e-012,4.3245e-013
125,3.80667,2.34338e-015,5.86294e-014,5.60557e-013,2.02076e-012,2.74855e-012,1.40404e-012,2.84985e-013,2.28744e-014,5.72292e-013,5.47166e-012,1.97247e-011,2.68286e-011,1.37048e-011,2.78172e-012,9.12735e-014,2.28354e-012,2.18327e-011,7.87039e-011,1.07049e-010,5.46834e-011,1.10993e-011,1.44626e-013,3.61831e-012,3.4594e-011,1.24706e-010,1.69618e-010,8.6645e-011,1.75866e-011,9.13234e-014,2.28475e-012,2.18439e-011,7.87435e-011,1.07102e-010,5.471e-011,1.11046e-011,2.28995e-014,5.72899e-013,5.4773e-012,1.97446e-011,2.68552e-011,1.37182e-011,2.78442e-012,2.34731e-015,5.87243e-014,5.61439e-013,2.02387e-012,2.75271e-012,1.40614e-012,2.85406e-013
126,3.8596,1.54626e-015,3.91029e-014,3.77036e-013,1.3682e-012,1.87053e-012,9.59301e-013,1.95334e-013,1.50936e-014,3.81694e-013,3.68032e-012,1.33553e-011,1.82585e-011,9.36383e-012,1.90667e-012,6.02268e-014,1.52303e-012,1.46851e-011,5.32896e-011,7.28539e-011,3.73629e-011,7.60786e-012,9.5432e-014,2.41329e-012,2.32689e-011,8.44381e-011,1.15438e-010,5.92017e-011,1.20547e-011,6.02605e-014,1.52386e-012,1.46929e-011,5.33174e-011,7.28915e-011,3.7382e-011,7.61172e-012,1.51105e-014,3.82111e-013,3.68425e-012,1.33693e-011,1.82774e-011,9.37345e-012,1.90862e-012,1.54891e-015,3.9168e-014,3.7765e-013,1.3704e-012,1.87349e-012,9.60803e-013,1.95638e-013
127,3.91304,9.9327e-016,2.52437e-014,2.442e-013,8.88071e-013,1.21583e-012,6.24118e-013,1.27166e-013,9.69558e-015,2.46408e-013,2.38365e-012,8.66848e-012,1.18677e-011,6.09197e-012,1.24125e-012,3.86873e-014,9.83206e-013,9.51108e-012,3.45881e-011,4.73531e-011,2.43074e-011,4.95267e-012,6.13014e-014,1.55791e-012,1.50703e-011,5.48047e-011,7.50304e-011,3.85147e-011,7.8474e-012,3.87085e-014,9.83722e-013,9.51593e-012,3.46053e-011,4.73763e-011,2.43191e-011,4.95503e-012,9.70623e-015,2.46668e-013,2.38609e-012,8.67714e-012,1.18793e-011,6.09787e-012,1.24244e-012,9.94933e-016,2.52843e-014,2.44581e-013,8.89424e-013,1.21765e-012,6.25039e-013,1.27351e-013
128,3.96701,6.41568e-016,1.65131e-014,1.61399e-013,5.91833e-013,8.15571e-013,4.20797e-013,8.60963e-014,6.26261e-015,1.61189e-013,1.57544e-012,5.77694e-012,7.96081e-012,4.10739e-012,8.40381e-013,2.49894e-014,6.43177e-013,6.28629e-012,2.30508e-011,3.17646e-011,1.63889e-011,3.35319e-012,3.95971e-014,1.01914e-012,9.96074e-012,3.65242e-011,5.03309e-011,2.5968e-011,5.31308e-012,2.50038e-014,6.4353e-013,6.28962e-012,2.30627e-011,3.17805e-011,1.6397e-011,3.35482e-012,6.26984e-015,1.61367e-013,1.57712e-012,5.78291e-012,7.96885e-012,4.11146e-012,8.41201e-013,6.42697e-016,1.65409e-014,1.61661e-013,5.92767e-013,8.16827e-013,4.21432e-013,8.62244e-014
129,4.0215,3.98217e-016,1.02965e-014,1.00943e-013,3.70883e-013,5.11757e-013,2.64267e-013,5.41017e-014,3.88723e-015,1.00509e-013,9.85338e-013,3.6203e-012,4.99537e-012,2.57956e-012,5.28095e-013,1.55113e-014,4.01058e-013,3.93173e-012,1.44457e-011,1.99324e-011,1.02929e-011,2.10718e-012,2.45788e-014,6.355e-013,6.22999e-012,2.28897e-011,3.15834e-011,1.63092e-011,3.33884e-012,1.55206e-014,4.01291e-013,3.93393e-012,1.44536e-011,1.99431e-011,1.02983e-011,2.10827e-012,3.89194e-015,1.00626e-013,9.86448e-013,3.62427e-012,5.00073e-012,2.58229e-012,5.28645e-013,3.98954e-016,1.03148e-014,1.01116e-013,3.71504e-013,5.12595e-013,2.64693e-013,5.41877e-014
130,4.07653,2.50373e-016,6.53977e-015,6.46242e-014,2.38916e-013,3.31241e-013,1.7168e-013,3.5251e-014,2.44404e-015,6.38379e-014,6.30823e-013,2.33214e-012,3.23335e-012,1.67582e-012,3.44094e-013,9.75252e-015,2.54731e-013,2.51715e-012,9.30578e-012,1.29018e-011,6.68684e-012,1.373e-012,1.54537e-014,4.03638e-013,3.98855e-012,1.47454e-011,2.04433e-011,1.05955e-011,2.17556e-012,9.75845e-015,2.54881e-013,2.51859e-012,9.31101e-012,1.29089e-011,6.6905e-012,1.37375e-012,2.44703e-015,6.39132e-014,6.31549e-013,2.33477e-012,3.23694e-012,1.67766e-012,3.44469e-013,2.50839e-016,6.55154e-015,6.47375e-014,2.39326e-013,3.31802e-013,1.71967e-013,3.53095e-014
131,4.13209,1.54359e-016,4.05831e-015,4.02934e-014,1.49481e-013,2.07772e-013,1.07888e-013,2.21848e-014,1.50681e-015,3.96157e-014,3.93326e-013,1.45916e-012,2.02816e-012,1.05314e-012,2.16555e-013,6.01274e-015,1.5808e-013,1.56949e-012,5.82248e-012,8.09291e-012,4.20231e-012,8.6411e-013,9.5278e-015,2.50492e-013,2.48698e-012,9.22612e-012,1.28237e-011,6.6588e-012,1.36923e-012,6.01655e-015,1.58177e-013,1.57044e-012,5.82593e-012,8.09764e-012,4.20474e-012,8.64607e-013,1.50873e-015,3.96646e-014,3.93802e-013,1.4609e-012,2.03054e-012,1.05436e-012,2.16805e-013,1.54659e-016,4.06596e-015,4.03677e-014,1.49752e-013,2.08144e-013,1.08079e-013,2.22238e-014
132,4.1882,9.61751e-017,2.55077e-015,2.54906e-014,9.50255e-014,1.32561e-013,6.90209e-014,1.42232e-014,9.38846e-016,2.49e-014,2.48831e-013,9.27605e-013,1.294e-012,6.73753e-013,1.3884e-013,3.74639e-015,9.93607e-014,9.92926e-013,3.70146e-012,5.1635e-012,2.68849e-012,5.54015e-013,5.9366e-015,1.57448e-013,1.57339e-012,5.86529e-012,8.18199e-012,4.26012e-012,8.77878e-013,3.74885e-015,9.94241e-014,9.93547e-013,3.70374e-012,5.16665e-012,2.69011e-012,5.54347e-013,9.40082e-016,2.49319e-014,2.49144e-013,9.28753e-013,1.29559e-012,6.74569e-013,1.39007e-013,9.63682e-017,2.55576e-015,2.55394e-014,9.52048e-014,1.32808e-013,6.91484e-014,1.42493e-014
133,4.24486,5.76741e-017,1.53993e-015,1.54684e-014,5.78935e-014,8.10078e-014,4.22772e-014,8.72847e-015,5.63004e-016,1.50323e-014,1.50997e-013,5.65132e-013,7.90761e-013,4.12689e-013,8.52028e-014,2.24662e-015,5.99845e-014,6.02528e-013,2.25506e-012,3.15538e-012,1.64675e-012,3.39983e-013,3.56002e-015,9.50514e-014,9.54759e-013,3.57332e-012,4.99993e-012,2.60939e-012,5.38726e-013,2.24808e-015,6.00224e-014,6.029e-013,2.25642e-012,3.15726e-012,1.64773e-012,3.40183e-013,5.63739e-016,1.50514e-014,1.51184e-013,5.65819e-013,7.9171e-013,4.1318e-013,8.53032e-014,5.77891e-017,1.5429e-015,1.54976e-014,5.80009e-014,8.11561e-014,4.23538e-014,8.74416e-015
