gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
84,16.5054,-0.0524451,-0.0524195,-0.052342,-0.0522027,-0.0520066,-0.0497507,-0.0497395,-0.0496648,-0.0495469,-0.0493893,-0.0468418,-0.0468289,-0.0467797,-0.0466803,-0.0465247,-0.0437923,-0.0437923,-0.0437539,-0.0436752,-0.043552,-0.0407554,-0.0407554,-0.0407305,-0.0406625,-0.0405634
85,17.036,-0.0498248,-0.0498014,-0.0497256,-0.0495925,-0.0494055,-0.0473223,-0.047308,-0.047239,-0.0471164,-0.0469662,-0.0446046,-0.0445946,-0.0445461,-0.0444481,-0.0442976,-0.0417547,-0.0417547,-0.0417129,-0.0416358,-0.04152,-0.0389152,-0.0389152,-0.0388915,-0.0388251,-0.0387213
86,17.5821,-0.0473244,-0.0473002,-0.0472278,-0.047102,-0.0469236,-0.0449988,-0.0449833,-0.0449169,-0.0447995,-0.0446499,-0.0424603,-0.0424529,-0.0424033,-0.0423101,-0.0421667,-0.0398035,-0.0398035,-0.0397618,-0.0396809,-0.0395703,-0.0371434,-0.0371434,-0.0371215,-0.0370594,-0.036951
87,18.1442,-0.0449382,-0.0449142,-0.0448452,-0.0447258,-0.0445544,-0.0427766,-0.0427588,-0.0426975,-0.0425866,-0.0424359,-0.0404056,-0.0403995,-0.0403504,-0.0402612,-0.0401273,-0.0379326,-0.03793,-0.0378906,-0.0378084,-0.0376997,-0.0354426,-0.0354409,-0.0354202,-0.03536,-0.0352568
88,18.7228,-0.0426607,-0.0426382,-0.0425709,-0.0424571,-0.0422945,-0.040652,-0.0406332,-0.0405769,-0.0404705,-0.0403207,-0.0384375,-0.0384334,-0.0383856,-0.0383008,-0.0381748,-0.0361373,-0.0361317,-0.036095,-0.0360181,-0.0359053,-0.0338064,-0.0338059,-0.0337836,-0.0337256,-0.0336251
89,19.3184,-0.0404905,-0.0404685,-0.0404024,-0.0402941,-0.0401417,-0.0386224,-0.0386051,-0.0385499,-0.0384473,-0.0383046,-0.0365564,-0.0365513,-0.0365054,-0.0364242,-0.0363057,-0.0344144,-0.0344062,-0.0343734,-0.0342992,-0.0341861,-0.0322337,-0.0322337,-0.0322108,-0.032155,-0.0320604
90,19.9314,-0.0384233,-0.038401,-0.0383355,-0.0382338,-0.038089,-0.0366857,-0.036668,-0.0366158,-0.0365178,-0.0363815,-0.0347618,-0.0347549,-0.0347078,-0.0346283,-0.0345181,-0.0327625,-0.0327533,-0.032722,-0.0326516,-0.0325435,-0.0307238,-0.0307238,-0.0307011,-0.0306464,-0.0305577
91,20.5623,-0.0364515,-0.0364286,-0.0363646,-0.036269,-0.036131,-0.0348373,-0.0348199,-0.034769,-0.0346753,-0.034545,-0.033048,-0.0330412,-0.0329916,-0.0329144,-0.0328094,-0.0311804,-0.031172,-0.0311412,-0.0310741,-0.0309701,-0.0292737,-0.0292737,-0.0292495,-0.0291975,-0.0291156
92,21.2118,-0.0345705,-0.0345477,-0.0344868,-0.0343948,-0.0342647,-0.0330719,-0.0330562,-0.0330058,-0.0329162,-0.0327904,-0.0314106,-0.0314015,-0.0313552,-0.0312756,-0.031175,-0.029666,-0.0296594,-0.0296287,-0.0295633,-0.0294625,-0.0278846,-0.0278846,-0.0278585,-0.0278098,-0.0277329
93,21.8803,-0.0327824,-0.032759,-0.0326975,-0.0326091,-0.0324859,-0.0313877,-0.0313718,-0.0313237,-0.031238,-0.0311168,-0.029845,-0.0298353,-0.0297915,-0.0297124,-0.0296127,-0.0282163,-0.0282114,-0.0281791,-0.0281168,-0.0280216,-0.0265572,-0.0265572,-0.0265304,-0.0264788,-0.0264061
94,22.5684,-0.0310776,-0.0310545,-0.0309925,-0.0309086,-0.0307916,-0.0297816,-0.0297655,-0.0297192,-0.029638,-0.0295219,-0.0283487,-0.0283375,-0.0282962,-0.0282218,-0.028121,-0.0268285,-0.0268245,-0.0267924,-0.0267331,-0.0266429,-0.0252861,-0.0252847,-0.0252587,-0.0252045,-0.0251333
95,23.2766,-0.029453,-0.0294303,-0.0293708,-0.0292887,-0.0291774,-0.0282493,-0.0282334,-0.0281878,-0.0281112,-0.0280011,-0.0269192,-0.0269065,-0.0268684,-0.0267965,-0.026697,-0.0255005,-0.0254975,-0.0254661,-0.0254085,-0.0253241,-0.0240677,-0.0240641,-0.0240406,-0.023988,-0.0239134
96,24.0056,-0.0279054,-0.0278837,-0.0278277,-0.0277458,-0.0276399,-0.0267873,-0.0267723,-0.0267274,-0.0266543,-0.0265509,-0.0255535,-0.0255413,-0.0255045,-0.0254346,-0.0253389,-0.0242318,-0.0242282,-0.0241966,-0.0241428,-0.0240624,-0.0228996,-0.0228944,-0.0228719,-0.0228217,-0.0227458
97,24.756,-0.0264316,-0.0264113,-0.0263582,-0.0262768,-0.0261762,-0.025394,-0.025379,-0.025335,-0.0252656,-0.0251682,-0.0242491,-0.0242372,-0.0242013,-0.0241352,-0.0240436,-0.0230207,-0.0230158,-0.0229839,-0.0229307,-0.0228556,-0.0217799,-0.0217733,-0.0217526,-0.0217043,-0.0216317
98,25.5283,-0.0250283,-0.0250086,-0.0249589,-0.0248787,-0.0247828,-0.0240656,-0.0240502,-0.0240077,-0.0239428,-0.0238501,-0.0230036,-0.022992,-0.0229577,-0.0228945,-0.0228063,-0.0218636,-0.0218587,-0.021825,-0.0217725,-0.0217017,-0.0207069,-0.0207008,-0.0206798,-0.0206337,-0.0205632
99,26.3233,-0.0236925,-0.0236733,-0.0236264,-0.0235506,-0.0234565,-0.0227987,-0.0227835,-0.0227433,-0.022682,-0.0225938,-0.0218147,-0.0218041,-0.0217706,-0.0217103,-0.0216255,-0.0207575,-0.0207517,-0.0207201,-0.020667,-0.0205986,-0.0196792,-0.0196745,-0.0196533,-0.0196088,-0.0195401
100,27.1416,-0.0224215,-0.0224026,-0.0223587,-0.0222868,-0.0221947,-0.0215947,-0.0215791,-0.0215389,-0.02148,-0.0213965,-0.0206805,-0.02067,-0.0206382,-0.0205803,-0.0204989,-0.0197006,-0.019694,-0.0196646,-0.0196116,-0.0195446,-0.0186951,-0.0186917,-0.0186701,-0.0186274,-0.0185627
101,27.9838,-0.0212124,-0.0211943,-0.0211526,-0.0210844,-0.0209952,-0.0204477,-0.0204322,-0.0203916,-0.020335,-0.0202565,-0.0195995,-0.0195886,-0.0195578,-0.0195027,-0.019425,-0.0186907,-0.0186834,-0.0186555,-0.0186055,-0.0185379,-0.0177535,-0.0177507,-0.0177291,-0.0176893,-0.017628
102,28.8508,-0.020062,-0.0200448,-0.0200054,-0.0199401,-0.0198549,-0.019355,-0.0193398,-0.0192997,-0.0192456,-0.0191711,-0.0185685,-0.0185577,-0.0185274,-0.0184759,-0.0184022,-0.0177261,-0.0177178,-0.0176921,-0.0176436,-0.0175776,-0.0168526,-0.0168504,-0.0168296,-0.0167909,-0.0167338
103,29.7431,-0.0189684,-0.0189512,-0.0189146,-0.0188523,-0.0187719,-0.0183146,-0.0182997,-0.0182625,-0.0182089,-0.0181382,-0.0175848,-0.0175748,-0.0175451,-0.0174966,-0.0174274,-0.0168049,-0.0167968,-0.0167723,-0.0167255,-0.0166622,-0.0159922,-0.0159898,-0.0159687,-0.0159325,-0.0158784
104,30.6616,-0.0179286,-0.0179118,-0.0178781,-0.0178185,-0.0177424,-0.0173243,-0.0173107,-0.0172755,-0.0172227,-0.0171556,-0.016648,-0.0166381,-0.0166092,-0.0165633,-0.0164988,-0.0159256,-0.0159179,-0.0158941,-0.0158498,-0.0157892,-0.0151711,-0.0151678,-0.0151467,-0.0151119,-0.0150611
105,31.607,-0.0169408,-0.0169248,-0.0168933,-0.0168364,-0.0167644,-0.0163821,-0.0163694,-0.0163366,-0.016285,-0.0162209,-0.0157555,-0.0157454,-0.0157179,-0.015675,-0.0156139,-0.0150865,-0.0150789,-0.0150567,-0.0150145,-0.0149566,-0.0143875,-0.0143843,-0.0143621,-0.0143278,-0.0142803
106,32.5802,-0.0160037,-0.0159886,-0.0159587,-0.0159049,-0.0158367,-0.0154868,-0.0154747,-0.0154443,-0.0153949,-0.0153328,-0.0149054,-0.0148953,-0.0148699,-0.0148296,-0.0147712,-0.0142861,-0.0142794,-0.0142583,-0.0142181,-0.0141627,-0.013639,-0.0136353,-0.0136148,-0.0135807,-0.0135346
107,33.5818,-0.0151149,-0.0151005,-0.0150716,-0.0150207,-0.0149561,-0.014637,-0.014625,-0.0145967,-0.0145502,-0.0144895,-0.0140988,-0.0140883,-0.0140635,-0.0140256,-0.0139703,-0.0135238,-0.0135175,-0.0134975,-0.0134594,-0.0134066,-0.0129248,-0.0129207,-0.012902,-0.0128679,-0.0128234
108,34.6128,-0.0142714,-0.0142579,-0.0142299,-0.0141815,-0.0141204,-0.01383,-0.0138182,-0.0137914,-0.0137468,-0.0136881,-0.0133326,-0.0133225,-0.0132969,-0.013261,-0.0132089,-0.0127993,-0.0127925,-0.0127732,-0.0127371,-0.0126871,-0.0122442,-0.0122402,-0.0122226,-0.0121898,-0.0121455
109,35.674,-0.0134712,-0.0134583,-0.0134315,-0.0133857,-0.0133275,-0.0130634,-0.0130524,-0.0130268,-0.012984,-0.0129284,-0.0126039,-0.012594,-0.0125681,-0.0125338,-0.0124847,-0.0121098,-0.012103,-0.0120839,-0.0120502,-0.0120031,-0.0115959,-0.011591,-0.011575,-0.0115433,-0.0115006
110,36.7663,-0.0127123,-0.0127,-0.0126741,-0.0126309,-0.0125759,-0.0123356,-0.012325,-0.012301,-0.0122601,-0.0122075,-0.0119112,-0.0119016,-0.0118775,-0.0118433,-0.0117968,-0.0114533,-0.011447,-0.0114281,-0.0113967,-0.011352,-0.0109783,-0.0109733,-0.010958,-0.0109275,-0.0108868
111,37.8906,-0.0119927,-0.0119809,-0.011956,-0.0119152,-0.011863,-0.011645,-0.0116344,-0.011612,-0.011573,-0.0115234,-0.0112531,-0.0112442,-0.0112214,-0.0111876,-0.0111432,-0.0108293,-0.0108229,-0.0108045,-0.010775,-0.0107326,-0.0103899,-0.0103852,-0.0103705,-0.0103413,-0.010302
112,39.0479,-0.0113106,-0.011299,-0.0112754,-0.0112368,-0.0111873,-0.0109897,-0.0109792,-0.0109584,-0.0109212,-0.0108743,-0.010628,-0.0106198,-0.0105982,-0.010565,-0.0105226,-0.0102358,-0.0102291,-0.0102114,-0.0101836,-0.0101435,-0.00982964,-0.00982513,-0.00981095,-0.00978302,-0.00974544
113,40.239,-0.010664,-0.0106528,-0.0106304,-0.010594,-0.010547,-0.0103681,-0.0103581,-0.0103384,-0.0103033,-0.0102586,-0.0100345,-0.0100265,-0.0100064,-0.00997452,-0.00993375,-0.00967146,-0.00966467,-0.00964814,-0.00962192,-0.00958361,-0.00929625,-0.00929195,-0.00927832,-0.00925183,-0.0092161
114,41.4651,-0.0100513,-0.0100406,-0.0100194,-0.00998524,-0.00994065,-0.00977874,-0.00976952,-0.0097505,-0.00971734,-0.00967491,-0.00947108,-0.00946336,-0.00944465,-0.00941424,-0.0093747,-0.00913583,-0.00912884,-0.00911302,-0.00908816,-0.00905189,-0.00878872,-0.00878453,-0.00877145,-0.00874637,-0.00871209
115,42.7271,-0.00947122,-0.0094608,-0.00944073,-0.00940871,-0.00936661,-0.00922014,-0.00921158,-0.00919324,-0.00916192,-0.00912174,-0.00893666,-0.00892907,-0.00891157,-0.00888248,-0.00884425,-0.00862759,-0.00862096,-0.00860455,-0.0085811,-0.00854677,-0.00830636,-0.00830197,-0.00828929,-0.00826558,-0.00823313
116,44.0261,-0.00892195,-0.00891182,-0.00889283,-0.00886286,-0.00882324,-0.00869101,-0.00868281,-0.00866517,-0.00863563,-0.00859773,-0.00842967,-0.00842253,-0.00840587,-0.00837811,-0.00834159,-0.00814468,-0.00813823,-0.00812172,-0.0080995,-0.00806718,-0.00784765,-0.00784328,-0.00783081,-0.00780859,-0.00777795
117,45.3631,-0.00840206,-0.00839222,-0.00837424,-0.0083462,-0.00830893,-0.00818972,-0.00818187,-0.00816491,-0.00813705,-0.00810134,-0.00794882,-0.00794215,-0.0079263,-0.00789983,-0.00786562,-0.0076862,-0.00767992,-0.00766426,-0.00764245,-0.00761162,-0.00741138,-0.00740727,-0.00739503,-0.00737443,-0.00734543
118,46.7394,-0.00791009,-0.00790069,-0.00788354,-0.00785731,-0.00782213,-0.00771495,-0.00770736,-0.00769115,-0.00766487,-0.00763122,-0.0074931,-0.00748643,-0.00747166,-0.00744643,-0.00741433,-0.00725105,-0.00724517,-0.00723046,-0.00720889,-0.00717927,-0.00699706,-0.00699292,-0.00698101,-0.00696189,-0.00693415
119,48.1559,-0.0074447,-0.00743574,-0.00741939,-0.00739484,-0.00736153,-0.00726542,-0.007258,-0.00724263,-0.00721785,-0.00718604,-0.00706114,-0.00705456,-0.00704082,-0.0070169,-0.00698653,-0.0068382,-0.00683286,-0.00681876,-0.0067975,-0.00676951,-0.00660352,-0.00659916,-0.0065878,-0.00656994,-0.00654357
120,49.614,-0.00700457,-0.00699604,-0.00698045,-0.0069575,-0.00692599,-0.00683994,-0.00683269,-0.00681812,-0.00679477,-0.00676473,-0.00665191,-0.0066455,-0.00663265,-0.00661011,-0.00658127,-0.00644666,-0.00644157,-0.00642842,-0.00640795,-0.0063812,-0.00622988,-0.00622535,-0.00621467,-0.00619792,-0.00617297
121,51.1148,-0.00658834,-0.00658033,-0.0065655,-0.00654404,-0.00651425,-0.00643716,-0.00643028,-0.00641659,-0.00639453,-0.00636628,-0.00626434,-0.00625849,-0.00624601,-0.00622483,-0.00619751,-0.00607545,-0.00607054,-0.00605833,-0.0060388,-0.00601314,-0.00587546,-0.0058708,-0.00586078,-0.00584495,-0.00582138
122,52.6596,-0.00619504,-0.00618744,-0.00617344,-0.00615329,-0.00612513,-0.00605635,-0.00604965,-0.00603679,-0.00601611,-0.00598942,-0.00589744,-0.00589207,-0.00588015,-0.00586009,-0.00583422,-0.00572378,-0.00571893,-0.0057076,-0.00568897,-0.00566433,-0.00553981,-0.0055355,-0.00552506,-0.00551011,-0.00548786
123,54.2497,-0.00582346,-0.00581624,-0.00580308,-0.00578409,-0.00575752,-0.00569627,-0.00568976,-0.00567761,-0.00565831,-0.00563314,-0.00555042,-0.00554529,-0.00553383,-0.00551495,-0.00549056,-0.00539065,-0.0053861,-0.00537533,-0.0053576,-0.00533395,-0.00522136,-0.0052172,-0.00520676,-0.00519262,-0.00517141
124,55.8863,-0.00547252,-0.00546565,-0.00545329,-0.00543539,-0.00541034,-0.00535591,-0.0053496,-0.00533813,-0.00532009,-0.00529632,-0.00522211,-0.00521721,-0.00520621,-0.00518844,-0.00516552,-0.00507512,-0.00507091,-0.00506069,-0.0050438,-0.00502162,-0.00491948,-0.00491544,-0.00490544,-0.00489169,-0.00487144
125,57.5709,-0.00514117,-0.00513465,-0.00512296,-0.00510618,-0.00508259,-0.00503432,-0.00502828,-0.00501737,-0.00500051,-0.00497808,-0.00491162,-0.00490682,-0.00489639,-0.00487967,-0.00485814,-0.00477658,-0.00477246,-0.00476284,-0.00474677,-0.00472605,-0.00463341,-0.0046296,-0.00462024,-0.00460655,-0.00458724
126,59.3049,-0.00482851,-0.00482223,-0.00481116,-0.00479547,-0.00477334,-0.00473054,-0.0047248,-0.00471441,-0.00469866,-0.00467757,-0.00461808,-0.00461338,-0.00460351,-0.00458778,-0.00456756,-0.00449399,-0.00448993,-0.004481,-0.00446585,-0.00444638,-0.00436242,-0.00435898,-0.00434995,-0.00433655,-0.00431826
127,61.0897,-0.00453363,-0.00452744,-0.00451706,-0.00450237,-0.00448168,-0.00444369,-0.00443823,-0.00442836,-0.0044137,-0.00439387,-0.00434065,-0.00433607,-0.00432673,-0.00431195,-0.00429308,-0.00422668,-0.00422273,-0.00421433,-0.00420013,-0.00418187,-0.00410584,-0.00410266,-0.00409416,-0.00408122,-0.00406386
128,62.9268,-0.00425551,-0.00424955,-0.00423979,-0.00422599,-0.00420664,-0.00417291,-0.00416776,-0.00415846,-0.00414479,-0.00412613,-0.00407847,-0.0040741,-0.0040653,-0.00405148,-0.00403381,-0.00397392,-0.00397029,-0.00396216,-0.0039488,-0.00393176,-0.00386297,-0.00385991,-0.00385205,-0.00383977,-0.00382318
129,64.8177,-0.00399345,-0.00398782,-0.00397849,-0.00396549,-0.0039474,-0.00391749,-0.00391266,-0.00390389,-0.00389115,-0.00387365,-0.00383096,-0.00382677,-0.00381865,-0.00380561,-0.00378903,-0.00373501,-0.00373176,-0.00372404,-0.00371141,-0.00369539,-0.00363326,-0.00363025,-0.00362303,-0.00361142,-0.00359556
130,66.7641,-0.0037467,-0.00374136,-0.0037324,-0.00372013,-0.00370319,-0.00367689,-0.0036723,-0.00366409,-0.00365213,-0.0036357,-0.00359752,-0.00359347,-0.00358594,-0.00357372,-0.00355817,-0.00350953,-0.00350652,-0.00349921,-0.00348729,-0.00347221,-0.00341605,-0.0034133,-0.00340651,-0.0033955,-0.00338048
131,68.7675,-0.00351429,-0.00350922,-0.00350062,-0.00348906,-0.00347312,-0.00345021,-0.00344585,-0.00343811,-0.00342685,-0.00341142,-0.00337753,-0.00337356,-0.0033665,-0.0033551,-0.00334048,-0.00329683,-0.00329387,-0.00328696,-0.00327582,-0.00326174,-0.0032109,-0.00320842,-0.00320201,-0.0031916,-0.00317753
132,70.8295,-0.00329542,-0.00329064,-0.00328242,-0.00327156,-0.00325653,-0.00323663,-0.0032325,-0.00322525,-0.00321466,-0.00320008,-0.00317015,-0.00316636,-0.0031596,-0.00314895,-0.0031352,-0.00309626,-0.00309332,-0.00308678,-0.00307631,-0.00306313,-0.00301745,-0.00301501,-0.00300893,-0.00299909,-0.002986
133,72.9521,-0.00308941,-0.0030849,-0.00307708,-0.00306684,-0.00305275,-0.00303551,-0.00303158,-0.00302479,-0.00301484,-0.00300118,-0.00297468,-0.00297109,-0.00296467,-0.00295474,-0.00294172,-0.00290708,-0.00290419,-0.002898,-0.00288814,-0.00287578,-0.0028348,-0.0028324,-0.00282666,-0.00281736,-0.00280515
134,75.1368,-0.00289558,-0.00289136,-0.00288389,-0.00287421,-0.00286098,-0.00284629,-0.00284241,-0.00283605,-0.0028267,-0.0028139,-0.00279052,-0.00278711,-0.00278101,-0.00277176,-0.00275952,-0.00272868,-0.00272587,-0.00272002,-0.00271077,-0.00269915,-0.00266242,-0.00266008,-0.00265465,-0.00264589,-0.0026345
135,77.3855,-0.00271325,-0.00270929,-0.00270225,-0.00269302,-0.00268059,-0.00266818,-0.0026644,-0.00265841,-0.00264957,-0.00263758,-0.00261706,-0.00261382,-0.00260803,-0.00259941,-0.0025879,-0.00256051,-0.00255778,-0.00255226,-0.00254359,-0.00253271,-0.0024998,-0.00249763,-0.00249241,-0.00248415,-0.00247356
136,79.7002,-0.00254175,-0.00253806,-0.00253146,-0.00252263,-0.00251097,-0.00250058,-0.002497,-0.00249126,-0.00248291,-0.00247169,-0.00245372,-0.00245067,-0.00244517,-0.00243715,-0.00242631,-0.00240203,-0.0023994,-0.00239426,-0.0023861,-0.00237588,-0.00234643,-0.00234447,-0.0023395,-0.00233163,-0.00232178
137,82.0826,-0.00238051,-0.00237708,-0.00237089,-0.00236246,-0.00235151,-0.00234291,-0.00233953,-0.00233403,-0.00232617,-0.00231564,-0.00229999,-0.00229708,-0.00229193,-0.00228441,-0.00227422,-0.00225276,-0.0022502,-0.00224544,-0.00223777,-0.00222814,-0.00220193,-0.00220006,-0.00219539,-0.00218793,-0.00217864
138,84.5349,-0.00222895,-0.00222576,-0.00221996,-0.00221196,-0.00220165,-0.00219464,-0.00219144,-0.00218618,-0.0021788,-0.00216891,-0.00215532,-0.00215258,-0.00214774,-0.00214069,-0.00213111,-0.00211219,-0.00210971,-0.0021053,-0.00209809,-0.00208903,-0.00206575,-0.00206391,-0.00205955,-0.00205251,-0.00204378
139,87.0591,-0.00208655,-0.00208359,-0.00207814,-0.00207059,-0.00206086,-0.00205523,-0.00205221,-0.00204719,-0.00204026,-0.00203098,-0.00201923,-0.00201663,-0.00201211,-0.00200549,-0.0019965,-0.00197986,-0.00197749,-0.00197331,-0.00196661,-0.00195808,-0.00193746,-0.00193564,-0.00193152,-0.00192493,-0.00191676
140,89.6572,-0.00195278,-0.00195003,-0.00194489,-0.00193779,-0.00192861,-0.00192421,-0.00192136,-0.00191656,-0.00191006,-0.00190136,-0.00189125,-0.0018888,-0.00188457,-0.00187834,-0.0018699,-0.00185533,-0.00185308,-0.0018491,-0.00184287,-0.00183485,-0.00181662,-0.00181484,-0.00181095,-0.00180477,-0.00179713
141,92.3314,-0.00182716,-0.0018246,-0.00181976,-0.00181305,-0.00180443,-0.0018011,-0.00179844,-0.00179386,-0.00178773,-0.00177957,-0.00177103,-0.00176861,-0.00176466,-0.00175877,-0.00175088,-0.00173816,-0.00173603,-0.00173226,-0.00172646,-0.00171892,-0.00170284,-0.0017011,-0.00169743,-0.00169164,-0.00168449
142,95.084,-0.00170922,-0.00170684,-0.00170229,-0.001696,-0.00168785,-0.00168548,-0.00168299,-0.00167865,-0.00167284,-0.00166519,-0.00165803,-0.00165566,-0.00165196,-0.0016464,-0.00163903,-0.00162796,-0.00162594,-0.00162237,-0.00161697,-0.00160988,-0.00159573,-0.00159404,-0.00159059,-0.00158517,-0.00157848
143,97.9173,-0.00159852,-0.0015963,-0.00159203,-0.00158614,-0.00157846,-0.00157688,-0.00157457,-0.00157051,-0.00156496,-0.00155779,-0.00155186,-0.00154961,-0.00154608,-0.00154083,-0.00153394,-0.00152435,-0.00152243,-0.00151905,-0.00151404,-0.00150736,-0.00149494,-0.00149331,-0.00149009,-0.00148502,-0.00147874
144,100.834,-0.00149465,-0.00149257,-0.00148857,-0.00148306,-0.00147583,-0.00147493,-0.00147278,-0.00146899,-0.00146369,-0.00145698,-0.00145212,-0.00145,-0.00144662,-0.00144169,-0.00143524,-0.00142696,-0.00142512,-0.00142196,-0.00141729,-0.00141101,-0.00140015,-0.00139856,-0.00139558,-0.00139083,-0.00138492
145,103.835,-0.00139722,-0.00139527,-0.00139153,-0.00138637,-0.00137957,-0.00137925,-0.00137726,-0.00137369,-0.00136867,-0.00136238,-0.00135847,-0.00135647,-0.00135324,-0.00134862,-0.00134257,-0.00133545,-0.00133373,-0.00133076,-0.00132639,-0.00132048,-0.00131102,-0.00130948,-0.00130672,-0.00130227,-0.0012967
146,106.925,-0.00130586,-0.00130402,-0.00130053,-0.0012957,-0.00128931,-0.00128949,-0.00128764,-0.00128428,-0.00127955,-0.00127363,-0.00127055,-0.00126867,-0.00126559,-0.00126125,-0.00125558,-0.0012495,-0.00124789,-0.0012451,-0.00124099,-0.00123545,-0.00122724,-0.00122577,-0.0012232,-0.00121903,-0.00121378
147,110.105,-0.0012202,-0.00121848,-0.00121521,-0.0012107,-0.00120471,-0.00120529,-0.00120358,-0.00120042,-0.001196,-0.00119039,-0.00118804,-0.00118627,-0.00118333,-0.00117927,-0.00117396,-0.0011688,-0.00116728,-0.00116468,-0.00116079,-0.00115561,-0.00114851,-0.00114712,-0.00114469,-0.00114081,-0.00113587
148,113.379,-0.00113991,-0.0011383,-0.00113525,-0.00113103,-0.00112541,-0.00112634,-0.00112476,-0.00112178,-0.00111764,-0.00111235,-0.00111064,-0.00110897,-0.0011062,-0.00110236,-0.00109739,-0.00109309,-0.0010916,-0.00108918,-0.00108551,-0.00108067,-0.00107457,-0.00107325,-0.00107094,-0.00106735,-0.00106269
149,116.748,-0.00106468,-0.00106318,-0.00106032,-0.00105638,-0.00105112,-0.00105233,-0.00105086,-0.00104807,-0.00104419,-0.00103921,-0.00103804,-0.00103649,-0.00103386,-0.00103023,-0.00102558,-0.00102206,-0.00102059,-0.00101833,-0.00101487,-0.00101036,-0.00100513,-0.00100388,-0.0010017,-0.000998363,-0.000993984
150,120.216,-0.000994213,-0.000992816,-0.000990135,-0.00098645,-0.000981526,-0.000982977,-0.000981613,-0.000978984,-0.000975358,-0.000970661,-0.000969969,-0.000968534,-0.000966071,-0.00096261,-0.000958262,-0.000955417,-0.000954025,-0.000951872,-0.00094861,-0.000944402,-0.000939939,-0.00093875,-0.0009367,-0.000933607,-0.00092949
151,123.786,-0.000928217,-0.000926923,-0.000924412,-0.000920963,-0.000916354,-0.000917997,-0.000916731,-0.000914264,-0.000910875,-0.000906455,-0.00090616,-0.000904831,-0.000902513,-0.000899232,-0.000895166,-0.000892915,-0.000891604,-0.000889546,-0.00088649,-0.000882567,-0.000878769,-0.000877627,-0.000875712,-0.000872843,-0.000868974
152,127.461,-0.000866429,-0.00086523,-0.000862883,-0.000859653,-0.00085534,-0.000857137,-0.00085595,-0.000853646,-0.00085048,-0.000846328,-0.000846369,-0.000845138,-0.000842957,-0.000839848,-0.000836047,-0.000834316,-0.00083308,-0.000831117,-0.000828254,-0.000824596,-0.000821388,-0.000820318,-0.000818526,-0.000815822,-0.000812207
153,131.243,-0.000808595,-0.000807485,-0.00080529,-0.000802266,-0.000798233,-0.000800149,-0.000799037,-0.000796886,-0.000793929,-0.000790037,-0.000790356,-0.000789217,-0.000787166,-0.000784236,-0.00078067,-0.000779391,-0.000778228,-0.000776356,-0.000773675,-0.000770255,-0.000767578,-0.000766578,-0.000764899,-0.000762348,-0.000758975
154,135.136,-0.000754476,-0.000753448,-0.000751398,-0.000748567,-0.000744795,-0.000746801,-0.00074576,-0.000743753,-0.000740991,-0.000737348,-0.000737897,-0.000736843,-0.000734916,-0.000732185,-0.000728812,-0.000727925,-0.00072683,-0.000725048,-0.000722539,-0.00071934,-0.000717138,-0.000716198,-0.000714626,-0.000712221,-0.000709075
155,139.143,-0.000703847,-0.000702895,-0.000700979,-0.000698331,-0.000694805,-0.000696874,-0.0006959,-0.000694027,-0.000691449,-0.00068804,-0.000688781,-0.000687806,-0.000685996,-0.000683453,-0.000680263,-0.000679715,-0.000678689,-0.000677001,-0.000674641,-0.000671651,-0.000669894,-0.000668982,-0.000667511,-0.000665245,-0.000662311
156,143.267,-0.000656494,-0.000655613,-0.000653824,-0.000651347,-0.000648051,-0.000650162,-0.00064925,-0.000647503,-0.000645097,-0.000641908,-0.000642808,-0.000641906,-0.000640206,-0.000637839,-0.000634825,-0.00063457,-0.000633618,-0.00063203,-0.000629791,-0.000626997,-0.000625636,-0.000624739,-0.000623369,-0.000621236,-0.0006185
157,147.512,-0.000612217,-0.000611401,-0.000609731,-0.000607415,-0.000604336,-0.000606468,-0.000605623,-0.000603987,-0.000601741,-0.00059876,-0.000599789,-0.000598955,-0.000597359,-0.000595149,-0.00059231,-0.000592302,-0.000591422,-0.000589928,-0.000587807,-0.000585197,-0.00058418,-0.000583325,-0.000582026,-0.00058002,-0.000577468
158,151.882,-0.000570826,-0.000570071,-0.000568512,-0.000566348,-0.000563472,-0.000565609,-0.000564827,-0.000563298,-0.000561198,-0.000558411,-0.000559545,-0.000558773,-0.000557276,-0.000555213,-0.000552539,-0.000552743,-0.000551929,-0.000550525,-0.000548515,-0.000546078,-0.000545362,-0.000544557,-0.000543316,-0.000541439,-0.000539062
159,156.38,-0.000532143,-0.000531444,-0.00052999,-0.00052797,-0.000525282,-0.00052741,-0.000526686,-0.000525259,-0.000523295,-0.00052069,-0.000521906,-0.000521192,-0.000519787,-0.000517862,-0.000515353,-0.000515728,-0.000514976,-0.000513657,-0.000511755,-0.000509478,-0.000509022,-0.000508265,-0.000507081,-0.000505326,-0.000503112
