gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
25,2.96421,-5.27898,-5.27898,-5.27898,-5.39226,-5.16469,-5.13527,-5.35962,-5.35962,-5.23933,-5.27898,-5.27898,-5.27898,-5.39226,-5.16469,-5.13527,-5.35962,-5.35962,-5.23933,-5.27898,-5.27898,-5.27898,-5.39226,-5.16469,-5.13527,-5.35962,-5.35962,-5.23933,-5.27898,-5.27898,-5.27898,-5.1558,-5.1348,-5.13527,-5.03153,-5.03153,-5.00428,-5.27898,-5.27898,-5.27898,-5.1558,-5.1348,-5.13527,-5.03153,-5.03153,-5.00428,-5.27898,-5.27898,-5.27898,-5.1558,-5.1348,-5.13527,-5.03153,-5.03153,-5.00428,-5.27898,-5.27898,-5.27898,-4.9397,-5.10492,-5.13527,-4.743,-4.743,-4.78984,-5.27898,-5.27898,-5.27898,-4.9397,-5.10492,-5.13527,-4.743,-4.743,-4.78984,-5.27898,-5.27898,-5.27898,-4.9397,-5.10492,-5.13527,-4.743,-4.743,-4.78984
26,3.15966,-5.16131,-5.16131,-5.16131,-5.28219,-5.05386,-5.02394,-5.26489,-5.26489,-5.13242,-5.16131,-5.16131,-5.16131,-5.28219,-5.05386,-5.02394,-5.26489,-5.26489,-5.13242,-5.16131,-5.16131,-5.16131,-5.28219,-5.05386,-5.02394,-5.26489,-5.26489,-5.13242,-5.16131,-5.16131,-5.16131,-5.04447,-5.02337,-5.02394,-4.92899,-4.92899,-4.89872,-5.16131,-5.16131,-5.16131,-5.04447,-5.02337,-5.02394,-4.92899,-4.92899,-4.89872,-5.16131,-5.16131,-5.16131,-5.04447,-5.02337,-5.02394,-4.92899,-4.92899,-4.89872,-5.16131,-5.16131,-5.16131,-4.8275,-4.99288,-5.02394,-4.63505,-4.63505,-4.6856,-5.16131,-5.16131,-5.16131,-4.8275,-4.99288,-5.02394,-4.63505,-4.63505,-4.6856,-5.16131,-5.16131,-5.16131,-4.8275,-4.99288,-5.02394,-4.63505,-4.63505,-4.6856
27,3.36347,-5.04416,-5.04416,-5.04416,-5.16759,-4.94326,-4.91288,-5.16988,-5.16988,-5.02489,-5.04416,-5.04416,-5.04416,-5.16759,-4.94326,-4.91288,-5.16988,-5.16988,-5.02489,-5.04416,-5.04416,-5.04416,-5.16759,-4.94326,-4.91288,-5.16988,-5.16988,-5.02489,-5.04416,-5.04416,-5.04416,-4.9327,-4.91221,-4.91288,-4.82663,-4.82663,-4.79316,-5.04416,-5.04416,-5.04416,-4.9327,-4.91221,-4.91288,-4.82663,-4.82663,-4.79316,-5.04416,-5.04416,-5.04416,-4.9327,-4.91221,-4.91288,-4.82663,-4.82663,-4.79316,-5.04416,-5.04416,-5.04416,-4.71827,-4.88116,-4.91288,-4.52769,-4.52769,-4.58187,-5.04416,-5.04416,-5.04416,-4.71827,-4.88116,-4.91288,-4.52769,-4.52769,-4.58187,-5.04416,-5.04416,-5.04416,-4.71827,-4.88116,-4.91288,-4.52769,-4.52769,-4.58187
28,3.57601,-4.92754,-4.92754,-4.92754,-5.05268,-4.83652,-4.80214,-5.07457,-5.06002,-4.92124,-4.92754,-4.92754,-4.92754,-5.05268,-4.83652,-4.80214,-5.07457,-5.06002,-4.92124,-4.92754,-4.92754,-4.92754,-5.05268,-4.83652,-4.80214,-5.07457,-5.06002,-4.92124,-4.92754,-4.92754,-4.92754,-4.82119,-4.80134,-4.80214,-4.72451,-4.72067,-4.68847,-4.92754,-4.92754,-4.92754,-4.82119,-4.80134,-4.80214,-4.72451,-4.72067,-4.68847,-4.92754,-4.92754,-4.92754,-4.82119,-4.80134,-4.80214,-4.72451,-4.72067,-4.68847,-4.92754,-4.92754,-4.92754,-4.60977,-4.76625,-4.80214,-4.42102,-4.42506,-4.47664,-4.92754,-4.92754,-4.92754,-4.60977,-4.76625,-4.80214,-4.42102,-4.42506,-4.47664,-4.92754,-4.92754,-4.92754,-4.60977,-4.76625,-4.80214,-4.42102,-4.42506,-4.47664
29,3.79766,-4.81149,-4.81149,-4.81149,-4.93751,-4.72654,-4.69175,-4.97903,-4.95422,-4.81277,-4.81149,-4.81149,-4.81149,-4.93751,-4.72654,-4.69175,-4.97903,-4.95422,-4.81277,-4.81149,-4.81149,-4.81149,-4.93751,-4.72654,-4.69175,-4.97903,-4.95422,-4.81277,-4.81149,-4.81149,-4.81149,-4.70997,-4.69085,-4.69175,-4.62265,-4.61595,-4.58306,-4.81149,-4.81149,-4.81149,-4.70997,-4.69085,-4.69175,-4.62265,-4.61595,-4.58306,-4.81149,-4.81149,-4.81149,-4.70997,-4.69085,-4.69175,-4.62265,-4.61595,-4.58306,-4.81149,-4.81149,-4.81149,-4.50205,-4.65522,-4.69175,-4.31512,-4.32163,-4.37396,-4.81149,-4.81149,-4.81149,-4.50205,-4.65522,-4.69175,-4.31512,-4.32163,-4.37396,-4.81149,-4.81149,-4.81149,-4.50205,-4.65522,-4.69175,-4.31512,-4.32163,-4.37396
30,4.02879,-4.69602,-4.69602,-4.69602,-4.82217,-4.61691,-4.58175,-4.8833,-4.84275,-4.70847,-4.69602,-4.69602,-4.69602,-4.82217,-4.61691,-4.58175,-4.8833,-4.84275,-4.70847,-4.69602,-4.69602,-4.69602,-4.82217,-4.61691,-4.58175,-4.8833,-4.84275,-4.70847,-4.69602,-4.69602,-4.69602,-4.59908,-4.58075,-4.58175,-4.5211,-4.50999,-4.47864,-4.69602,-4.69602,-4.69602,-4.59908,-4.58075,-4.58175,-4.5211,-4.50999,-4.47864,-4.69602,-4.69602,-4.69602,-4.59908,-4.58075,-4.58175,-4.5211,-4.50999,-4.47864,-4.69602,-4.69602,-4.69602,-4.3951,-4.54462,-4.58175,-4.20991,-4.22029,-4.26976,-4.69602,-4.69602,-4.69602,-4.3951,-4.54462,-4.58175,-4.20991,-4.22029,-4.26976,-4.69602,-4.69602,-4.69602,-4.3951,-4.54462,-4.58175,-4.20991,-4.22029,-4.26976
31,4.26982,-4.58118,-4.58118,-4.58118,-4.70205,-4.50769,-4.47219,-4.78747,-4.73055,-4.59934,-4.58118,-4.58118,-4.58118,-4.70205,-4.50769,-4.47219,-4.78747,-4.73055,-4.59934,-4.58118,-4.58118,-4.58118,-4.70205,-4.50769,-4.47219,-4.78747,-4.73055,-4.59934,-4.58118,-4.58118,-4.58118,-4.4878,-4.4711,-4.47219,-4.4199,-4.40409,-4.37357,-4.58118,-4.58118,-4.58118,-4.4878,-4.4711,-4.47219,-4.4199,-4.40409,-4.37357,-4.58118,-4.58118,-4.58118,-4.4878,-4.4711,-4.47219,-4.4199,-4.40409,-4.37357,-4.58118,-4.58118,-4.58118,-4.29142,-4.43451,-4.47219,-4.10545,-4.11966,-4.16824,-4.58118,-4.58118,-4.58118,-4.29142,-4.43451,-4.47219,-4.10545,-4.11966,-4.16824,-4.58118,-4.58118,-4.58118,-4.29142,-4.43451,-4.47219,-4.10545,-4.11966,-4.16824
32,4.52117,-4.46701,-4.46701,-4.46701,-4.58175,-4.4027,-4.36311,-4.69157,-4.61772,-4.49465,-4.46701,-4.46701,-4.46701,-4.58175,-4.4027,-4.36311,-4.69157,-4.61772,-4.49465,-4.46701,-4.46701,-4.46701,-4.58175,-4.4027,-4.36311,-4.69157,-4.61772,-4.49465,-4.46701,-4.46701,-4.46701,-4.37691,-4.3619,-4.36311,-4.31907,-4.29831,-4.26963,-4.46701,-4.46701,-4.46701,-4.37691,-4.3619,-4.36311,-4.31907,-4.29831,-4.26963,-4.46701,-4.46701,-4.46701,-4.37691,-4.3619,-4.36311,-4.31907,-4.29831,-4.26963,-4.46701,-4.46701,-4.46701,-4.18858,-4.32119,-4.36311,-4.00179,-4.01976,-4.06522,-4.46701,-4.46701,-4.46701,-4.18858,-4.32119,-4.36311,-4.00179,-4.01976,-4.06522,-4.46701,-4.46701,-4.46701,-4.18858,-4.32119,-4.36311,-4.00179,-4.01976,-4.06522
33,4.78329,-4.35354,-4.35354,-4.35354,-4.46615,-4.29442,-4.25456,-4.59566,-4.50432,-4.38989,-4.35354,-4.35354,-4.35354,-4.46615,-4.29442,-4.25456,-4.59566,-4.50432,-4.38989,-4.35354,-4.35354,-4.35354,-4.46615,-4.29442,-4.25456,-4.59566,-4.50432,-4.38989,-4.35354,-4.35354,-4.35354,-4.26723,-4.25326,-4.25456,-4.21869,-4.19269,-4.16602,-4.35354,-4.35354,-4.35354,-4.26723,-4.25326,-4.25456,-4.21869,-4.19269,-4.16602,-4.35354,-4.35354,-4.35354,-4.26723,-4.25326,-4.25456,-4.21869,-4.19269,-4.16602,-4.35354,-4.35354,-4.35354,-4.08406,-4.21215,-4.25456,-3.89897,-3.92056,-3.96285,-4.35354,-4.35354,-4.35354,-4.08406,-4.21215,-4.25456,-3.89897,-3.92056,-3.96285,-4.35354,-4.35354,-4.35354,-4.08406,-4.21215,-4.25456,-3.89897,-3.92056,-3.96285
34,5.05663,-4.24082,-4.24082,-4.24082,-4.36031,-4.18668,-4.1466,-4.49421,-4.39073,-4.28515,-4.24082,-4.24082,-4.24082,-4.36031,-4.18668,-4.1466,-4.49421,-4.39073,-4.28515,-4.24082,-4.24082,-4.24082,-4.36031,-4.18668,-4.1466,-4.49421,-4.39073,-4.28515,-4.24082,-4.24082,-4.24082,-4.15964,-4.1452,-4.1466,-4.11705,-4.0873,-4.06279,-4.24082,-4.24082,-4.24082,-4.15964,-4.1452,-4.1466,-4.11705,-4.0873,-4.06279,-4.24082,-4.24082,-4.24082,-4.15964,-4.1452,-4.1466,-4.11705,-4.0873,-4.06279,-4.24082,-4.24082,-4.24082,-3.97531,-4.10373,-4.1466,-3.79796,-3.82207,-3.86121,-4.24082,-4.24082,-4.24082,-3.97531,-4.10373,-4.1466,-3.79796,-3.82207,-3.86121,-4.24082,-4.24082,-4.24082,-3.97531,-4.10373,-4.1466,-3.79796,-3.82207,-3.86121
35,5.34167,-4.1289,-4.1289,-4.1289,-4.2549,-4.08345,-4.03927,-4.38133,-4.28215,-4.18048,-4.1289,-4.1289,-4.1289,-4.2549,-4.08345,-4.03927,-4.38133,-4.28215,-4.18048,-4.1289,-4.1289,-4.1289,-4.2549,-4.08345,-4.03927,-4.38133,-4.28215,-4.18048,-4.1289,-4.1289,-4.1289,-4.05271,-4.03776,-4.03927,-4.01225,-3.98364,-3.95999,-4.1289,-4.1289,-4.1289,-4.05271,-4.03776,-4.03927,-4.01225,-3.98364,-3.95999,-4.1289,-4.1289,-4.1289,-4.05271,-4.03776,-4.03927,-4.01225,-3.98364,-3.95999,-4.1289,-4.1289,-4.1289,-3.86743,-3.99218,-4.03927,-3.69969,-3.72281,-3.7603,-4.1289,-4.1289,-4.1289,-3.86743,-3.99218,-4.03927,-3.69969,-3.72281,-3.7603,-4.1289,-4.1289,-4.1289,-3.86743,-3.99218,-4.03927,-3.69969,-3.72281,-3.7603
36,5.63892,-4.01783,-4.01783,-4.01783,-4.14505,-3.97695,-3.93264,-4.26241,-4.17882,-4.07596,-4.01783,-4.01783,-4.01783,-4.14505,-3.97695,-3.93264,-4.26241,-4.17882,-4.07596,-4.01783,-4.01783,-4.01783,-4.14505,-3.97695,-3.93264,-4.26241,-4.17882,-4.07596,-4.01783,-4.01783,-4.01783,-3.94571,-3.93103,-3.93264,-3.90594,-3.88187,-3.85768,-4.01783,-4.01783,-4.01783,-3.94571,-3.93103,-3.93264,-3.90594,-3.88187,-3.85768,-4.01783,-4.01783,-4.01783,-3.94571,-3.93103,-3.93264,-3.90594,-3.88187,-3.85768,-4.01783,-4.01783,-4.01783,-3.76311,-3.88516,-3.93264,-3.60314,-3.62281,-3.66018,-4.01783,-4.01783,-4.01783,-3.76311,-3.88516,-3.93264,-3.60314,-3.62281,-3.66018,-4.01783,-4.01783,-4.01783,-3.76311,-3.88516,-3.93264,-3.60314,-3.62281,-3.66018
37,5.9489,-3.9077,-3.9077,-3.9077,-4.0406,-3.87116,-3.82674,-4.14889,-4.07564,-3.96665,-3.9077,-3.9077,-3.9077,-4.0406,-3.87116,-3.82674,-4.14889,-4.07564,-3.96665,-3.9077,-3.9077,-3.9077,-4.0406,-3.87116,-3.82674,-4.14889,-4.07564,-3.96665,-3.9077,-3.9077,-3.9077,-3.84025,-3.82505,-3.82674,-3.80176,-3.78065,-3.75493,-3.9077,-3.9077,-3.9077,-3.84025,-3.82505,-3.82674,-3.80176,-3.78065,-3.75493,-3.9077,-3.9077,-3.9077,-3.84025,-3.82505,-3.82674,-3.80176,-3.78065,-3.75493,-3.9077,-3.9077,-3.9077,-3.65718,-3.77894,-3.82674,-3.50642,-3.52373,-3.56322,-3.9077,-3.9077,-3.9077,-3.65718,-3.77894,-3.82674,-3.50642,-3.52373,-3.56322,-3.9077,-3.9077,-3.9077,-3.65718,-3.77894,-3.82674,-3.50642,-3.52373,-3.56322
38,6.27216,-3.79866,-3.79866,-3.79866,-3.93674,-3.77009,-3.72164,-4.04101,-3.97268,-3.85754,-3.79866,-3.79866,-3.79866,-3.93674,-3.77009,-3.72164,-4.04101,-3.97268,-3.85754,-3.79866,-3.79866,-3.79866,-3.93674,-3.77009,-3.72164,-4.04101,-3.97268,-3.85754,-3.79866,-3.79866,-3.79866,-3.73563,-3.71984,-3.72164,-3.69992,-3.6801,-3.65276,-3.79866,-3.79866,-3.79866,-3.73563,-3.71984,-3.72164,-3.69992,-3.6801,-3.65276,-3.79866,-3.79866,-3.79866,-3.73563,-3.71984,-3.72164,-3.69992,-3.6801,-3.65276,-3.79866,-3.79866,-3.79866,-3.55228,-3.6697,-3.72164,-3.40961,-3.42565,-3.46711,-3.79866,-3.79866,-3.79866,-3.55228,-3.6697,-3.72164,-3.40961,-3.42565,-3.46711,-3.79866,-3.79866,-3.79866,-3.55228,-3.6697,-3.72164,-3.40961,-3.42565,-3.46711
39,6.60925,-3.69063,-3.69063,-3.69063,-3.82858,-3.66585,-3.61743,-3.93903,-3.85914,-3.7538,-3.69063,-3.69063,-3.69063,-3.82858,-3.66585,-3.61743,-3.93903,-3.85914,-3.7538,-3.69063,-3.69063,-3.69063,-3.82858,-3.66585,-3.61743,-3.93903,-3.85914,-3.7538,-3.69063,-3.69063,-3.69063,-3.63111,-3.61553,-3.61743,-3.60045,-3.57727,-3.55225,-3.69063,-3.69063,-3.69063,-3.63111,-3.61553,-3.61743,-3.60045,-3.57727,-3.55225,-3.69063,-3.69063,-3.69063,-3.63111,-3.61553,-3.61743,-3.60045,-3.57727,-3.55225,-3.69063,-3.69063,-3.69063,-3.45111,-3.56524,-3.61743,-3.3128,-3.33174,-3.36962,-3.69063,-3.69063,-3.69063,-3.45111,-3.56524,-3.61743,-3.3128,-3.33174,-3.36962,-3.69063,-3.69063,-3.69063,-3.45111,-3.56524,-3.61743,-3.3128,-3.33174,-3.36962
40,6.96078,-3.58373,-3.58373,-3.58373,-3.70609,-3.5625,-3.51414,-3.83731,-3.7403,-3.65565,-3.58373,-3.58373,-3.58373,-3.70609,-3.5625,-3.51414,-3.83731,-3.7403,-3.65565,-3.58373,-3.58373,-3.58373,-3.70609,-3.5625,-3.51414,-3.83731,-3.7403,-3.65565,-3.58373,-3.58373,-3.58373,-3.5251,-3.51214,-3.51414,-3.50169,-3.47357,-3.4535,-3.58373,-3.58373,-3.58373,-3.5251,-3.51214,-3.51414,-3.50169,-3.47357,-3.4535,-3.58373,-3.58373,-3.58373,-3.5251,-3.51214,-3.51414,-3.50169,-3.47357,-3.4535,-3.58373,-3.58373,-3.58373,-3.35891,-3.46179,-3.51414,-3.21702,-3.24036,-3.27076,-3.58373,-3.58373,-3.58373,-3.35891,-3.46179,-3.51414,-3.21702,-3.24036,-3.27076,-3.58373,-3.58373,-3.58373,-3.35891,-3.46179,-3.51414,-3.21702,-3.24036,-3.27076
41,7.32736,-3.47795,-3.47795,-3.47795,-3.58919,-3.46012,-3.41186,-3.73592,-3.62717,-3.553,-3.47795,-3.47795,-3.47795,-3.58919,-3.46012,-3.41186,-3.73592,-3.62717,-3.553,-3.47795,-3.47795,-3.47795,-3.58919,-3.46012,-3.41186,-3.73592,-3.62717,-3.553,-3.47795,-3.47795,-3.47795,-3.42077,-3.40973,-3.41186,-3.40367,-3.37201,-3.35462,-3.47795,-3.47795,-3.47795,-3.42077,-3.40973,-3.41186,-3.40367,-3.37201,-3.35462,-3.47795,-3.47795,-3.47795,-3.42077,-3.40973,-3.41186,-3.40367,-3.37201,-3.35462,-3.47795,-3.47795,-3.47795,-3.26516,-3.35948,-3.41186,-3.12234,-3.14832,-3.17535,-3.47795,-3.47795,-3.47795,-3.26516,-3.35948,-3.41186,-3.12234,-3.14832,-3.17535,-3.47795,-3.47795,-3.47795,-3.26516,-3.35948,-3.41186,-3.12234,-3.14832,-3.17535
42,7.70964,-3.37336,-3.37336,-3.37336,-3.47804,-3.35872,-3.31062,-3.6289,-3.51999,-3.45611,-3.37336,-3.37336,-3.37336,-3.47804,-3.35872,-3.31062,-3.6289,-3.51999,-3.45611,-3.37336,-3.37336,-3.37336,-3.47804,-3.35872,-3.31062,-3.6289,-3.51999,-3.45611,-3.37336,-3.37336,-3.37336,-3.31819,-3.30836,-3.31062,-3.30452,-3.27271,-3.25762,-3.37336,-3.37336,-3.37336,-3.31819,-3.30836,-3.31062,-3.30452,-3.27271,-3.25762,-3.37336,-3.37336,-3.37336,-3.31819,-3.30836,-3.31062,-3.30452,-3.27271,-3.25762,-3.37336,-3.37336,-3.37336,-3.1699,-3.25828,-3.31062,-3.02976,-3.05569,-3.07866,-3.37336,-3.37336,-3.37336,-3.1699,-3.25828,-3.31062,-3.02976,-3.05569,-3.07866,-3.37336,-3.37336,-3.37336,-3.1699,-3.25828,-3.31062,-3.02976,-3.05569,-3.07866
43,8.10829,-3.27001,-3.27001,-3.27001,-3.37278,-3.25837,-3.21048,-3.51617,-3.42437,-3.35486,-3.27001,-3.27001,-3.27001,-3.37278,-3.25837,-3.21048,-3.51617,-3.42437,-3.35486,-3.27001,-3.27001,-3.27001,-3.37278,-3.25837,-3.21048,-3.51617,-3.42437,-3.35486,-3.27001,-3.27001,-3.27001,-3.21745,-3.20811,-3.21048,-3.20419,-3.17725,-3.16061,-3.27001,-3.27001,-3.27001,-3.21745,-3.20811,-3.21048,-3.20419,-3.17725,-3.16061,-3.27001,-3.27001,-3.27001,-3.21745,-3.20811,-3.21048,-3.20419,-3.17725,-3.16061,-3.27001,-3.27001,-3.27001,-3.0732,-3.15823,-3.21048,-2.93928,-2.96097,-2.9855,-3.27001,-3.27001,-3.27001,-3.0732,-3.15823,-3.21048,-2.93928,-2.96097,-2.9855,-3.27001,-3.27001,-3.27001,-3.0732,-3.15823,-3.21048,-2.93928,-2.96097,-2.9855
44,8.52401,-3.16795,-3.16795,-3.16795,-3.27351,-3.15533,-3.1115,-3.40996,-3.31849,-3.2595,-3.16795,-3.16795,-3.16795,-3.27351,-3.15533,-3.1115,-3.40996,-3.31849,-3.2595,-3.16795,-3.16795,-3.16795,-3.27351,-3.15533,-3.1115,-3.40996,-3.31849,-3.2595,-3.16795,-3.16795,-3.16795,-3.11866,-3.10906,-3.1115,-3.10664,-3.07985,-3.0656,-3.16795,-3.16795,-3.16795,-3.11866,-3.10906,-3.1115,-3.10664,-3.07985,-3.0656,-3.16795,-3.16795,-3.16795,-3.11866,-3.10906,-3.1115,-3.10664,-3.07985,-3.0656,-3.16795,-3.16795,-3.16795,-2.97518,-3.0631,-3.1115,-2.84891,-2.8707,-2.89118,-3.16795,-3.16795,-3.16795,-2.97518,-3.0631,-3.1115,-2.84891,-2.8707,-2.89118,-3.16795,-3.16795,-3.16795,-2.97518,-3.0631,-3.1115,-2.84891,-2.8707,-2.89118
45,8.95754,-3.06723,-3.06723,-3.06723,-3.17531,-3.05726,-3.01374,-3.31664,-3.20781,-3.15992,-3.06723,-3.06723,-3.06723,-3.17531,-3.05726,-3.01374,-3.31664,-3.20781,-3.15992,-3.06723,-3.06723,-3.06723,-3.17531,-3.05726,-3.01374,-3.31664,-3.20781,-3.15992,-3.06723,-3.06723,-3.06723,-3.02109,-3.01117,-3.01374,-3.01404,-2.98196,-2.97069,-3.06723,-3.06723,-3.06723,-3.02109,-3.01117,-3.01374,-3.01404,-2.98196,-2.97069,-3.06723,-3.06723,-3.06723,-3.02109,-3.01117,-3.01374,-3.01404,-2.98196,-2.97069,-3.06723,-3.06723,-3.06723,-2.87854,-2.96551,-3.01374,-2.75777,-2.78318,-2.80045,-3.06723,-3.06723,-3.06723,-2.87854,-2.96551,-3.01374,-2.75777,-2.78318,-2.80045,-3.06723,-3.06723,-3.06723,-2.87854,-2.96551,-3.01374,-2.75777,-2.78318,-2.80045
46,9.40962,-2.96789,-2.96789,-2.96789,-3.07345,-2.96041,-2.91724,-3.21799,-3.10344,-3.05651,-2.96789,-2.96789,-2.96789,-3.07345,-2.96041,-2.91724,-3.21799,-3.10344,-3.05651,-2.96789,-2.96789,-2.96789,-3.07345,-2.96041,-2.91724,-3.21799,-3.10344,-3.05651,-2.96789,-2.96789,-2.96789,-2.924,-2.91455,-2.91724,-2.9206,-2.88654,-2.87589,-2.96789,-2.96789,-2.96789,-2.924,-2.91455,-2.91724,-2.9206,-2.88654,-2.87589,-2.96789,-2.96789,-2.96789,-2.924,-2.91455,-2.91724,-2.9206,-2.88654,-2.87589,-2.96789,-2.96789,-2.96789,-2.78589,-2.86923,-2.91724,-2.66903,-2.6952,-2.71328,-2.96789,-2.96789,-2.96789,-2.78589,-2.86923,-2.91724,-2.66903,-2.6952,-2.71328,-2.96789,-2.96789,-2.96789,-2.78589,-2.86923,-2.91724,-2.66903,-2.6952,-2.71328
47,9.88107,-2.86999,-2.86999,-2.86999,-2.96804,-2.86483,-2.82206,-3.12023,-3.00548,-2.93945,-2.86999,-2.86999,-2.86999,-2.96804,-2.86483,-2.82206,-3.12023,-3.00548,-2.93945,-2.86999,-2.86999,-2.86999,-2.96804,-2.86483,-2.82206,-3.12023,-3.00548,-2.93945,-2.86999,-2.86999,-2.86999,-2.82742,-2.81926,-2.82206,-2.82835,-2.79372,-2.77918,-2.86999,-2.86999,-2.86999,-2.82742,-2.81926,-2.82206,-2.82835,-2.79372,-2.77918,-2.86999,-2.86999,-2.86999,-2.82742,-2.81926,-2.82206,-2.82835,-2.79372,-2.77918,-2.86999,-2.86999,-2.86999,-2.69717,-2.77433,-2.82206,-2.58169,-2.60694,-2.63414,-2.86999,-2.86999,-2.86999,-2.69717,-2.77433,-2.82206,-2.58169,-2.60694,-2.63414,-2.86999,-2.86999,-2.86999,-2.69717,-2.77433,-2.82206,-2.58169,-2.60694,-2.63414
48,10.3727,-2.77357,-2.77357,-2.77357,-2.86389,-2.77059,-2.72825,-3.00516,-2.90856,-2.83809,-2.77357,-2.77357,-2.77357,-2.86389,-2.77059,-2.72825,-3.00516,-2.90856,-2.83809,-2.77357,-2.77357,-2.77357,-2.86389,-2.77059,-2.72825,-3.00516,-2.90856,-2.83809,-2.77357,-2.77357,-2.77357,-2.73216,-2.72533,-2.72825,-2.73141,-2.70215,-2.68661,-2.77357,-2.77357,-2.77357,-2.73216,-2.72533,-2.72825,-2.73141,-2.70215,-2.68661,-2.77357,-2.77357,-2.77357,-2.73216,-2.72533,-2.72825,-2.73141,-2.70215,-2.68661,-2.77357,-2.77357,-2.77357,-2.60979,-2.68084,-2.72825,-2.49868,-2.52008,-2.54929,-2.77357,-2.77357,-2.77357,-2.60979,-2.68084,-2.72825,-2.49868,-2.52008,-2.54929,-2.77357,-2.77357,-2.77357,-2.60979,-2.68084,-2.72825,-2.49868,-2.52008,-2.54929
49,10.8854,-2.67868,-2.67868,-2.67868,-2.76578,-2.67403,-2.63585,-2.89764,-2.81279,-2.74761,-2.67868,-2.67868,-2.67868,-2.76578,-2.67403,-2.63585,-2.89764,-2.81279,-2.74761,-2.67868,-2.67868,-2.67868,-2.76578,-2.67403,-2.63585,-2.89764,-2.81279,-2.74761,-2.67868,-2.67868,-2.67868,-2.63907,-2.63289,-2.63585,-2.63755,-2.61191,-2.5973,-2.67868,-2.67868,-2.67868,-2.63907,-2.63289,-2.63585,-2.63755,-2.61191,-2.5973,-2.67868,-2.67868,-2.67868,-2.63907,-2.63289,-2.63585,-2.63755,-2.61191,-2.5973,-2.67868,-2.67868,-2.67868,-2.52134,-2.5924,-2.63585,-2.41587,-2.43465,-2.46127,-2.67868,-2.67868,-2.67868,-2.52134,-2.5924,-2.63585,-2.41587,-2.43465,-2.46127,-2.67868,-2.67868,-2.67868,-2.52134,-2.5924,-2.63585,-2.41587,-2.43465,-2.46127
50,11.42,-2.58536,-2.58536,-2.58536,-2.67374,-2.58262,-2.54493,-2.77956,-2.71822,-2.65354,-2.58536,-2.58536,-2.58536,-2.67374,-2.58262,-2.54493,-2.77956,-2.71822,-2.65354,-2.58536,-2.58536,-2.58536,-2.67374,-2.58262,-2.54493,-2.77956,-2.71822,-2.65354,-2.58536,-2.58536,-2.58536,-2.54825,-2.54185,-2.54493,-2.54101,-2.52301,-2.50838,-2.58536,-2.58536,-2.58536,-2.54825,-2.54185,-2.54493,-2.54101,-2.52301,-2.50838,-2.58536,-2.58536,-2.58536,-2.54825,-2.54185,-2.54493,-2.54101,-2.52301,-2.50838,-2.58536,-2.58536,-2.58536,-2.43194,-2.50185,-2.54493,-2.33627,-2.35068,-2.377,-2.58536,-2.58536,-2.58536,-2.43194,-2.50185,-2.54493,-2.33627,-2.35068,-2.377,-2.58536,-2.58536,-2.58536,-2.43194,-2.50185,-2.54493,-2.33627,-2.35068,-2.377
