gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
132,70.8295,-8.04731,-8.04182,-8.03224,-8.01861,-8.00111,-8.02314,-8.01785,-8.00833,-7.99477,-7.97749,-7.99512,-7.98995,-7.98056,-7.9671,-7.95003,-7.96365,-7.95862,-7.94936,-7.93608,-7.9192,-7.92953,-7.92466,-7.91555,-7.90271,-7.88593
133,72.9521,-7.96646,-7.96098,-7.95149,-7.93798,-7.92059,-7.94303,-7.93777,-7.92833,-7.91487,-7.89769,-7.91589,-7.91074,-7.90141,-7.88806,-7.8711,-7.88539,-7.88038,-7.87121,-7.85796,-7.84122,-7.8523,-7.84746,-7.83842,-7.8256,-7.80896
134,75.1368,-7.88585,-7.88038,-7.87098,-7.85759,-7.84032,-7.86313,-7.8579,-7.84854,-7.8352,-7.81813,-7.83685,-7.83173,-7.82246,-7.80922,-7.79239,-7.8073,-7.8023,-7.79321,-7.78003,-7.76343,-7.77523,-7.77041,-7.76145,-7.74865,-7.73215
135,77.3855,-7.80548,-7.80003,-7.79072,-7.77747,-7.76031,-7.78348,-7.77826,-7.76898,-7.75578,-7.7388,-7.75801,-7.75292,-7.74372,-7.73061,-7.71387,-7.7294,-7.72442,-7.71539,-7.70232,-7.68585,-7.69833,-7.69353,-7.68463,-7.67187,-7.65551
136,79.7002,-7.72538,-7.71996,-7.71073,-7.69761,-7.68057,-7.70408,-7.69887,-7.68967,-7.6766,-7.65973,-7.67939,-7.67433,-7.66521,-7.65222,-7.63558,-7.65168,-7.64674,-7.63777,-7.62482,-7.60847,-7.62159,-7.61682,-7.60799,-7.59527,-7.57908
137,82.0826,-7.64555,-7.64017,-7.63102,-7.61803,-7.60112,-7.62493,-7.61974,-7.61063,-7.59769,-7.58093,-7.60101,-7.59597,-7.58695,-7.57408,-7.55754,-7.57418,-7.56927,-7.56037,-7.54754,-7.53132,-7.54504,-7.5403,-7.53154,-7.51888,-7.50284
138,84.5349,-7.56601,-7.56069,-7.55161,-7.53873,-7.52197,-7.54606,-7.54088,-7.53187,-7.51907,-7.5024,-7.52288,-7.51786,-7.50895,-7.4962,-7.47976,-7.49691,-7.49203,-7.48321,-7.47049,-7.45439,-7.46869,-7.46397,-7.45531,-7.4427,-7.42682
139,87.0591,-7.48677,-7.48151,-7.47249,-7.45974,-7.44312,-7.46747,-7.46232,-7.45341,-7.44073,-7.42417,-7.445,-7.44002,-7.43121,-7.41859,-7.40226,-7.41987,-7.41503,-7.40629,-7.39369,-7.37769,-7.39256,-7.38786,-7.37928,-7.36675,-7.35102
140,89.6572,-7.40786,-7.40265,-7.39369,-7.38108,-7.36461,-7.38918,-7.38406,-7.37524,-7.36269,-7.34627,-7.36741,-7.36247,-7.35376,-7.34125,-7.32504,-7.34309,-7.3383,-7.32963,-7.31716,-7.30125,-7.31666,-7.31199,-7.30349,-7.29105,-7.27547
141,92.3314,-7.3293,-7.32415,-7.31524,-7.30276,-7.28644,-7.31121,-7.30612,-7.2974,-7.28497,-7.26869,-7.29013,-7.28522,-7.2766,-7.26423,-7.24813,-7.26659,-7.26183,-7.25323,-7.24091,-7.2251,-7.24101,-7.23638,-7.22794,-7.21562,-7.20017
142,95.084,-7.25109,-7.24599,-7.23715,-7.22479,-7.20861,-7.2336,-7.22852,-7.21989,-7.20758,-7.19145,-7.21319,-7.20831,-7.19977,-7.18752,-7.17153,-7.19038,-7.18565,-7.17714,-7.16496,-7.14926,-7.16563,-7.16104,-7.15267,-7.14047,-7.12513
143,97.9173,-7.17325,-7.16819,-7.15942,-7.14717,-7.13115,-7.15633,-7.15129,-7.14272,-7.13054,-7.11455,-7.13659,-7.13173,-7.12326,-7.11114,-7.09525,-7.11449,-7.10979,-7.10137,-7.08932,-7.07373,-7.09054,-7.08599,-7.07769,-7.06562,-7.05039
144,100.834,-7.09579,-7.09077,-7.08206,-7.06991,-7.05406,-7.07942,-7.07442,-7.06591,-7.05383,-7.038,-7.06033,-7.05548,-7.04709,-7.03508,-7.01931,-7.03894,-7.03425,-7.02592,-7.01399,-6.99851,-7.01577,-7.01125,-7.003,-6.99107,-6.97594
145,103.835,-7.0187,-7.01373,-7.00508,-6.99303,-6.97735,-7.00288,-6.99792,-6.98946,-6.97749,-6.96182,-6.98442,-6.97959,-6.97127,-6.95936,-6.94374,-6.96371,-6.95903,-6.9508,-6.93897,-6.92361,-6.9413,-6.9368,-6.92862,-6.91681,-6.90179
146,106.925,-6.94201,-6.93708,-6.92849,-6.91655,-6.90103,-6.92671,-6.9218,-6.91338,-6.90152,-6.88601,-6.90887,-6.90406,-6.89579,-6.88399,-6.86853,-6.88882,-6.88416,-6.87601,-6.86428,-6.84904,-6.86716,-6.86267,-6.85455,-6.84286,-6.82794
147,110.105,-6.86571,-6.86084,-6.85231,-6.84046,-6.82511,-6.85093,-6.84606,-6.8377,-6.82594,-6.81058,-6.83368,-6.82889,-6.8207,-6.80898,-6.79368,-6.81427,-6.80964,-6.80156,-6.78994,-6.77482,-6.79333,-6.78886,-6.78081,-6.76924,-6.75442
148,113.379,-6.78983,-6.785,-6.77654,-6.7648,-6.74959,-6.77553,-6.77072,-6.76242,-6.75076,-6.73555,-6.75887,-6.7541,-6.74598,-6.73436,-6.71921,-6.74009,-6.73549,-6.72749,-6.71595,-6.70096,-6.71984,-6.7154,-6.70742,-6.69595,-6.68123
149,116.748,-6.71436,-6.70958,-6.70119,-6.68955,-6.67451,-6.70054,-6.69578,-6.68755,-6.67599,-6.66094,-6.68444,-6.67971,-6.67166,-6.66013,-6.64514,-6.66629,-6.66172,-6.65379,-6.64234,-6.62747,-6.6467,-6.64228,-6.63438,-6.62302,-6.60839
150,120.216,-6.63931,-6.63459,-6.62626,-6.61474,-6.59986,-6.62597,-6.62126,-6.61309,-6.60164,-6.58675,-6.61041,-6.60572,-6.59773,-6.58631,-6.57147,-6.59287,-6.58832,-6.58047,-6.56911,-6.55437,-6.57392,-6.56952,-6.5617,-6.55045,-6.53592
151,123.786,-6.56471,-6.56003,-6.55177,-6.54036,-6.52565,-6.55182,-6.54716,-6.53905,-6.52771,-6.51298,-6.53679,-6.53214,-6.52422,-6.5129,-6.49822,-6.51984,-6.51532,-6.50754,-6.49628,-6.48167,-6.50151,-6.49714,-6.48941,-6.47826,-6.46383
152,127.461,-6.49055,-6.48592,-6.47772,-6.46644,-6.45188,-6.4781,-6.47349,-6.46545,-6.45421,-6.43965,-6.46358,-6.45897,-6.45111,-6.43991,-6.42538,-6.44721,-6.44272,-6.435,-6.42385,-6.40939,-6.42947,-6.42513,-6.41749,-6.40644,-6.39214
153,131.243,-6.41685,-6.41226,-6.40412,-6.39296,-6.37855,-6.40482,-6.40026,-6.39229,-6.38116,-6.36676,-6.3908,-6.38624,-6.37844,-6.36734,-6.35298,-6.37499,-6.37052,-6.36288,-6.35182,-6.33752,-6.35783,-6.35352,-6.34597,-6.33501,-6.32084
154,135.136,-6.3436,-6.33907,-6.33099,-6.31994,-6.30568,-6.332,-6.32748,-6.31957,-6.30855,-6.29432,-6.31845,-6.31395,-6.3062,-6.29521,-6.28101,-6.3032,-6.29874,-6.29118,-6.28022,-6.26607,-6.28659,-6.2823,-6.27484,-6.26397,-6.24994
155,139.143,-6.27082,-6.26634,-6.25833,-6.2474,-6.23329,-6.25963,-6.25516,-6.2473,-6.2364,-6.22232,-6.24655,-6.24209,-6.23441,-6.22352,-6.20949,-6.23182,-6.22739,-6.2199,-6.20904,-6.19505,-6.21576,-6.21151,-6.20413,-6.19334,-6.17945
156,143.267,-6.19852,-6.19409,-6.18615,-6.17533,-6.16137,-6.18773,-6.1833,-6.1755,-6.16471,-6.15078,-6.17509,-6.17069,-6.16307,-6.15228,-6.13841,-6.16087,-6.15648,-6.14905,-6.1383,-6.12446,-6.14537,-6.14114,-6.13383,-6.12313,-6.10938
157,147.512,-6.1267,-6.12232,-6.11446,-6.10375,-6.08993,-6.11629,-6.11191,-6.10417,-6.09349,-6.07972,-6.10409,-6.09974,-6.09218,-6.0815,-6.06779,-6.09037,-6.08602,-6.07865,-6.068,-6.05432,-6.0754,-6.07119,-6.06396,-6.05336,-6.03974
158,151.882,-6.05538,-6.05104,-6.04325,-6.03266,-6.01899,-6.04533,-6.041,-6.03332,-6.02276,-6.00913,-6.03356,-6.02926,-6.02175,-6.01119,-5.99762,-6.02032,-6.01601,-6.0087,-5.99815,-5.98463,-6.00587,-6.00168,-5.99452,-5.98402,-5.97056
159,156.38,-5.98454,-5.98026,-5.97255,-5.96206,-5.94854,-5.97485,-5.97057,-5.96295,-5.95251,-5.93903,-5.9635,-5.95924,-5.95179,-5.94134,-5.92793,-5.95072,-5.94646,-5.93921,-5.92876,-5.91541,-5.93677,-5.93262,-5.92552,-5.91513,-5.90181
160,161.009,-5.91421,-5.90997,-5.90234,-5.89197,-5.87859,-5.90487,-5.90063,-5.89307,-5.88275,-5.86942,-5.89391,-5.8897,-5.88231,-5.87198,-5.85871,-5.88158,-5.87738,-5.87018,-5.85984,-5.84664,-5.86813,-5.864,-5.85698,-5.84668,-5.83351
161,165.774,-5.84439,-5.84019,-5.83264,-5.82237,-5.80914,-5.83538,-5.83118,-5.8237,-5.81349,-5.80031,-5.82482,-5.82065,-5.81332,-5.8031,-5.78998,-5.81292,-5.80876,-5.80162,-5.7914,-5.77834,-5.79995,-5.79584,-5.78888,-5.77869,-5.76568
162,170.679,-5.77508,-5.77093,-5.76346,-5.75329,-5.74021,-5.76639,-5.76224,-5.75482,-5.74472,-5.73169,-5.75622,-5.75209,-5.74481,-5.73472,-5.72173,-5.74474,-5.74062,-5.73353,-5.72343,-5.71051,-5.73223,-5.72814,-5.72125,-5.71117,-5.6983
163,175.728,-5.70629,-5.70218,-5.6948,-5.68473,-5.67179,-5.69792,-5.69381,-5.68647,-5.67647,-5.66358,-5.68811,-5.68402,-5.6768,-5.66683,-5.65398,-5.67703,-5.67296,-5.66592,-5.65594,-5.64316,-5.66498,-5.66091,-5.65409,-5.64411,-5.63139
164,180.924,-5.63803,-5.63396,-5.62666,-5.61669,-5.60389,-5.62995,-5.62589,-5.61863,-5.60873,-5.59598,-5.6205,-5.61645,-5.6093,-5.59943,-5.58673,-5.60982,-5.6058,-5.59881,-5.58894,-5.5763,-5.5982,-5.59418,-5.58739,-5.57753,-5.56495
165,186.273,-5.57029,-5.56627,-5.55905,-5.54918,-5.53653,-5.56251,-5.55848,-5.55131,-5.54151,-5.5289,-5.5534,-5.54939,-5.5423,-5.53254,-5.51998,-5.5431,-5.53912,-5.53219,-5.52244,-5.50993,-5.5319,-5.52792,-5.52118,-5.51143,-5.49899
166,191.779,-5.50309,-5.49911,-5.49197,-5.48221,-5.46969,-5.49559,-5.49161,-5.48452,-5.47481,-5.46234,-5.48682,-5.48284,-5.47581,-5.46617,-5.45375,-5.47688,-5.47295,-5.46607,-5.45644,-5.44405,-5.46608,-5.46215,-5.45545,-5.44583,-5.43351
167,197.446,-5.43643,-5.43249,-5.42544,-5.41577,-5.4034,-5.4292,-5.42526,-5.41825,-5.40865,-5.39632,-5.42075,-5.41681,-5.40985,-5.40032,-5.38803,-5.41116,-5.40728,-5.40046,-5.39094,-5.37868,-5.40076,-5.39688,-5.39022,-5.38072,-5.36851
168,203.279,-5.37031,-5.36641,-5.35944,-5.34988,-5.33765,-5.36334,-5.35945,-5.35251,-5.34301,-5.33082,-5.3552,-5.3513,-5.34442,-5.33499,-5.32284,-5.34597,-5.34213,-5.33536,-5.32595,-5.31382,-5.33593,-5.3321,-5.32549,-5.31611,-5.30402
169,209.282,-5.30473,-5.30088,-5.29399,-5.28454,-5.27245,-5.29802,-5.29417,-5.28731,-5.27792,-5.26587,-5.29017,-5.28632,-5.27951,-5.27018,-5.25818,-5.28128,-5.27748,-5.27077,-5.26147,-5.24948,-5.27161,-5.26782,-5.26126,-5.252,-5.24004
170,215.462,-5.23971,-5.2359,-5.2291,-5.21974,-5.20779,-5.23325,-5.22944,-5.22266,-5.21337,-5.20146,-5.22568,-5.22188,-5.21514,-5.20592,-5.19405,-5.21712,-5.21336,-5.20671,-5.19752,-5.18567,-5.2078,-5.20406,-5.19755,-5.1884,-5.17656
171,221.823,-5.17525,-5.17148,-5.16475,-5.1555,-5.14369,-5.16902,-5.16525,-5.15855,-5.14936,-5.13759,-5.16173,-5.15797,-5.15131,-5.14218,-5.13045,-5.15349,-5.14975,-5.14318,-5.13409,-5.12237,-5.1445,-5.1408,-5.13435,-5.1253,-5.1136
172,228.37,-5.11134,-5.10761,-5.10097,-5.09181,-5.08015,-5.10533,-5.10161,-5.09499,-5.0859,-5.07427,-5.09832,-5.0946,-5.08801,-5.07899,-5.06739,-5.09038,-5.08668,-5.08017,-5.07119,-5.05961,-5.08171,-5.07807,-5.07167,-5.06272,-5.05115
173,235.11,-5.04799,-5.0443,-5.03774,-5.02869,-5.01716,-5.04221,-5.03853,-5.03198,-5.023,-5.0115,-5.03545,-5.03177,-5.02526,-5.01634,-5.00487,-5.02781,-5.02414,-5.01769,-5.00883,-4.99738,-5.01945,-5.01585,-5.00951,-5.00067,-4.98923
174,242.046,-4.98521,-4.98156,-4.97508,-4.96613,-4.95474,-4.97963,-4.976,-4.96953,-4.96065,-4.94929,-4.97313,-4.96949,-4.96305,-4.95423,-4.9429,-4.96577,-4.96214,-4.95576,-4.947,-4.93569,-4.95772,-4.95415,-4.94788,-4.93914,-4.92783
175,249.186,-4.92299,-4.91938,-4.91298,-4.90412,-4.89288,-4.91762,-4.91402,-4.90764,-4.89885,-4.88763,-4.91135,-4.90776,-4.9014,-4.89268,-4.88148,-4.90428,-4.90068,-4.89437,-4.88571,-4.87453,-4.89652,-4.89299,-4.88677,-4.87814,-4.86697
176,256.535,-4.86133,-4.85776,-4.85144,-4.84268,-4.83159,-4.85616,-4.85261,-4.8463,-4.83762,-4.82654,-4.85013,-4.84658,-4.84029,-4.83168,-4.82061,-4.84332,-4.83977,-4.83353,-4.82497,-4.81392,-4.83585,-4.83235,-4.8262,-4.81767,-4.80663
177,264.1,-4.80025,-4.79672,-4.79048,-4.78181,-4.77087,-4.79527,-4.79176,-4.78553,-4.77694,-4.766,-4.78946,-4.78596,-4.77974,-4.77123,-4.76029,-4.78291,-4.7794,-4.77323,-4.76477,-4.75385,-4.77572,-4.77225,-4.76617,-4.75774,-4.74684
178,271.886,-4.73974,-4.73625,-4.73008,-4.72151,-4.71071,-4.73494,-4.73147,-4.72532,-4.71682,-4.70602,-4.72935,-4.72589,-4.71975,-4.71133,-4.70053,-4.72304,-4.71957,-4.71348,-4.70512,-4.69434,-4.71613,-4.7127,-4.70667,-4.69835,-4.68758
179,279.901,-4.6798,-4.67635,-4.67026,-4.66179,-4.65113,-4.67518,-4.67175,-4.66568,-4.65727,-4.64662,-4.6698,-4.66638,-4.66031,-4.652,-4.64133,-4.66373,-4.6603,-4.65428,-4.64602,-4.63537,-4.65708,-4.65368,-4.64772,-4.63951,-4.62887
180,288.15,-4.62043,-4.61702,-4.61101,-4.60264,-4.59212,-4.61599,-4.6126,-4.6066,-4.59829,-4.58778,-4.61081,-4.60743,-4.60144,-4.59322,-4.5827,-4.60497,-4.60158,-4.59563,-4.58748,-4.57696,-4.59857,-4.5952,-4.58931,-4.58121,-4.5707
181,296.641,-4.56164,-4.55827,-4.55234,-4.54406,-4.53369,-4.55737,-4.55402,-4.5481,-4.53989,-4.52951,-4.55238,-4.54904,-4.54313,-4.535,-4.52462,-4.54676,-4.54342,-4.53754,-4.52948,-4.5191,-4.54061,-4.53728,-4.53145,-4.52345,-4.51308
182,305.381,-4.50343,-4.50009,-4.49424,-4.48607,-4.47583,-4.49932,-4.49601,-4.49017,-4.48205,-4.47182,-4.49452,-4.49122,-4.48539,-4.47735,-4.46712,-4.48911,-4.48581,-4.48,-4.47204,-4.46181,-4.48319,-4.4799,-4.47415,-4.46625,-4.45602
183,314.377,-4.44579,-4.4425,-4.43673,-4.42865,-4.41856,-4.44184,-4.43857,-4.43281,-4.42479,-4.4147,-4.43722,-4.43396,-4.42821,-4.42027,-4.41019,-4.43201,-4.42876,-4.42303,-4.41517,-4.40508,-4.42633,-4.42308,-4.41739,-4.4096,-4.39951
184,323.636,-4.38873,-4.38548,-4.37979,-4.37182,-4.36188,-4.38493,-4.3817,-4.37602,-4.36811,-4.35816,-4.38049,-4.37727,-4.37161,-4.36376,-4.35383,-4.37548,-4.37227,-4.36662,-4.35886,-4.34893,-4.37002,-4.36681,-4.3612,-4.35351,-4.34357
185,333.167,-4.33225,-4.32905,-4.32345,-4.31558,-4.30579,-4.3286,-4.32541,-4.31982,-4.31201,-4.30223,-4.32433,-4.32116,-4.31557,-4.30783,-4.29806,-4.31951,-4.31634,-4.31077,-4.30312,-4.29336,-4.31426,-4.31109,-4.30556,-4.29798,-4.28823
186,342.977,-4.27636,-4.2732,-4.26769,-4.25994,-4.25034,-4.27285,-4.26971,-4.2642,-4.25651,-4.24691,-4.26874,-4.26561,-4.26012,-4.25249,-4.2429,-4.26411,-4.26099,-4.2555,-4.24796,-4.23838,-4.25906,-4.25594,-4.25049,-4.24302,-4.23346
187,353.075,-4.22106,-4.21794,-4.21252,-4.2049,-4.19549,-4.21768,-4.21458,-4.20917,-4.2016,-4.1922,-4.21373,-4.21065,-4.20525,-4.19774,-4.18834,-4.20928,-4.2062,-4.20082,-4.19338,-4.184,-4.20442,-4.20135,-4.196,-4.18864,-4.17927
188,363.469,-4.16635,-4.16328,-4.15796,-4.15049,-4.14127,-4.1631,-4.16005,-4.15474,-4.14731,-4.13811,-4.1593,-4.15627,-4.15097,-4.1436,-4.1344,-4.15502,-4.152,-4.14671,-4.13942,-4.13023,-4.15036,-4.14733,-4.14208,-4.13487,-4.12569
189,374.167,-4.11223,-4.10922,-4.10401,-4.09671,-4.0877,-4.10912,-4.10612,-4.10092,-4.09366,-4.08466,-4.10547,-4.10249,-4.0973,-4.09009,-4.0811,-4.10135,-4.09838,-4.09321,-4.08608,-4.0771,-4.09687,-4.0939,-4.08876,-4.0817,-4.07274
190,385.179,-4.05873,-4.05577,-4.05072,-4.04358,-4.03477,-4.05573,-4.05279,-4.04775,-4.04065,-4.03186,-4.05223,-4.04931,-4.04428,-4.03722,-4.02845,-4.04827,-4.04536,-4.04035,-4.03337,-4.0246,-4.04397,-4.04106,-4.03607,-4.02917,-4.02041
191,396.513,-4.00584,-4.00296,-3.99806,-3.99111,-3.98258,-4.00297,-4.0001,-3.99521,-3.9883,-3.97981,-3.9996,-3.99675,-3.99188,-3.98501,-3.97653,-3.9958,-3.99296,-3.98812,-3.98131,-3.97283,-3.99167,-3.98884,-3.98401,-3.97729,-3.9688
192,408.179,-3.9536,-3.95079,-3.94607,-3.9393,-3.93174,-3.95084,-3.94804,-3.94334,-3.9366,-3.9291,-3.94761,-3.94483,-3.94014,-3.93345,-3.92601,-3.94396,-3.94119,-3.93653,-3.92992,-3.92251,-3.93999,-3.93724,-3.9326,-3.92603,-3.91869
193,420.188,-3.90202,-3.89933,-3.89476,-3.88852,-3.88195,-3.89938,-3.89669,-3.89214,-3.88595,-3.87939,-3.89628,-3.89361,-3.88908,-3.88295,-3.87641,-3.89278,-3.89012,-3.88561,-3.87957,-3.87304,-3.88898,-3.88634,-3.88185,-3.87592,-3.86938
194,432.548,-3.85118,-3.84862,-3.84425,-3.83932,-3.83231,-3.84865,-3.8461,-3.84174,-3.83685,-3.82985,-3.84569,-3.84315,-3.8388,-3.83397,-3.82698,-3.84233,-3.83981,-3.83551,-3.8307,-3.82374,-3.83869,-3.83618,-3.83196,-3.82715,-3.82021
195,445.271,-3.80115,-3.79869,-3.79524,-3.79051,-3.78274,-3.79872,-3.79627,-3.79283,-3.78814,-3.78037,-3.79588,-3.79345,-3.79006,-3.78535,-3.77759,-3.79268,-3.79025,-3.78694,-3.78224,-3.77446,-3.78918,-3.78681,-3.78354,-3.77886,-3.77106
196,458.366,-3.75197,-3.74995,-3.74743,-3.74188,-3.73333,-3.74965,-3.74764,-3.74515,-3.73961,-3.73105,-3.74694,-3.74493,-3.74247,-3.73694,-3.72838,-3.74388,-3.74192,-3.73946,-3.73395,-3.72537,-3.74053,-3.73866,-3.73617,-3.73068,-3.72208
197,471.845,-3.7037,-3.70289,-3.69973,-3.69343,-3.6855,-3.70147,-3.70071,-3.69753,-3.69131,-3.68336,-3.69886,-3.69815,-3.69495,-3.68883,-3.68087,-3.69598,-3.69527,-3.69204,-3.68603,-3.67806,-3.69285,-3.69213,-3.68887,-3.683,-3.675
198,485.719,-3.65891,-3.65798,-3.65456,-3.64828,-3.63904,-3.65687,-3.65594,-3.6525,-3.64621,-3.63696,-3.65448,-3.65355,-3.65009,-3.64379,-3.63453,-3.65179,-3.65087,-3.64738,-3.64106,-3.63179,-3.6489,-3.64794,-3.64443,-3.63808,-3.62879
199,500,-3.61628,-3.61414,-3.60943,-3.60183,-3.5913,-3.6143,-3.61215,-3.60742,-3.59982,-3.58928,-3.612,-3.60982,-3.60507,-3.59747,-3.58691,-3.60941,-3.60719,-3.60242,-3.59481,-3.58423,-3.60659,-3.60432,-3.59954,-3.5919,-3.58131
