gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
25,2.25375,-17.9046,-17.9046,-17.9046,-19.2318,-17.904,-17.4895,-18.6919,-18.6919,-18.6919,-17.9046,-17.9046,-17.9046,-19.2318,-17.904,-17.4895,-18.6919,-18.6919,-18.6919,-17.9046,-17.9046,-17.9046,-19.2318,-17.904,-17.4895,-18.6919,-18.6919,-18.6919,-17.9046,-17.9046,-17.9046,-17.6443,-17.4598,-17.4895,-17.1864,-17.1864,-17.1864,-17.9046,-17.9046,-17.9046,-17.6443,-17.4598,-17.4895,-17.1864,-17.1864,-17.1864,-17.9046,-17.9046,-17.9046,-17.6443,-17.4598,-17.4895,-17.1864,-17.1864,-17.1864,-17.9046,-17.9046,-17.9046,-16.295,-17.0356,-17.4895,-15.9002,-15.9002,-15.9002,-17.9046,-17.9046,-17.9046,-16.295,-17.0356,-17.4895,-15.9002,-15.9002,-15.9002,-17.9046,-17.9046,-17.9046,-16.295,-17.0356,-17.4895,-15.9002,-15.9002,-15.9002
26,2.39167,-17.4256,-17.4256,-17.4256,-18.7958,-17.4474,-17.031,-18.2812,-18.2812,-18.2812,-17.4256,-17.4256,-17.4256,-18.7958,-17.4474,-17.031,-18.2812,-18.2812,-18.2812,-17.4256,-17.4256,-17.4256,-18.7958,-17.4474,-17.031,-18.2812,-18.2812,-18.2812,-17.4256,-17.4256,-17.4256,-17.1921,-16.9986,-17.031,-16.7559,-16.7559,-16.7559,-17.4256,-17.4256,-17.4256,-17.1921,-16.9986,-17.031,-16.7559,-16.7559,-16.7559,-17.4256,-17.4256,-17.4256,-17.1921,-16.9986,-17.031,-16.7559,-16.7559,-16.7559,-17.4256,-17.4256,-17.4256,-15.8334,-16.5706,-17.031,-15.4598,-15.4598,-15.4598,-17.4256,-17.4256,-17.4256,-15.8334,-16.5706,-17.031,-15.4598,-15.4598,-15.4598,-17.4256,-17.4256,-17.4256,-15.8334,-16.5706,-17.031,-15.4598,-15.4598,-15.4598
27,2.53452,-16.9541,-16.9541,-16.9541,-18.3648,-16.9968,-16.5792,-17.8741,-17.8741,-17.8741,-16.9541,-16.9541,-16.9541,-18.3648,-16.9968,-16.5792,-17.8741,-17.8741,-17.8741,-16.9541,-16.9541,-16.9541,-18.3648,-16.9968,-16.5792,-17.8741,-17.8741,-17.8741,-16.9541,-16.9541,-16.9541,-16.7468,-16.544,-16.5792,-16.3313,-16.3313,-16.3313,-16.9541,-16.9541,-16.9541,-16.7468,-16.544,-16.5792,-16.3313,-16.3313,-16.3313,-16.9541,-16.9541,-16.9541,-16.7468,-16.544,-16.5792,-16.3313,-16.3313,-16.3313,-16.9541,-16.9541,-16.9541,-15.3807,-16.1128,-16.5792,-15.0274,-15.0274,-15.0274,-16.9541,-16.9541,-16.9541,-15.3807,-16.1128,-16.5792,-15.0274,-15.0274,-15.0274,-16.9541,-16.9541,-16.9541,-15.3807,-16.1128,-16.5792,-15.0274,-15.0274,-15.0274
28,2.68248,-16.4905,-16.4905,-16.4905,-17.94,-16.5523,-16.1339,-17.4707,-17.4707,-17.4707,-16.4905,-16.4905,-16.4905,-17.94,-16.5523,-16.1339,-17.4707,-17.4707,-17.4707,-16.4905,-16.4905,-16.4905,-17.94,-16.5523,-16.1339,-17.4707,-17.4707,-17.4707,-16.4905,-16.4905,-16.4905,-16.3086,-16.0962,-16.1339,-15.9129,-15.9129,-15.9129,-16.4905,-16.4905,-16.4905,-16.3086,-16.0962,-16.1339,-15.9129,-15.9129,-15.9129,-16.4905,-16.4905,-16.4905,-16.3086,-16.0962,-16.1339,-15.9129,-15.9129,-15.9129,-16.4905,-16.4905,-16.4905,-14.9367,-15.6624,-16.1339,-14.6026,-14.6026,-14.6026,-16.4905,-16.4905,-16.4905,-14.9367,-15.6624,-16.1339,-14.6026,-14.6026,-14.6026,-16.4905,-16.4905,-16.4905,-14.9367,-15.6624,-16.1339,-14.6026,-14.6026,-14.6026
29,2.83574,-16.0342,-16.0342,-16.0342,-17.5205,-16.1138,-15.6951,-17.071,-17.071,-17.026,-16.0342,-16.0342,-16.0342,-17.5205,-16.1138,-15.6951,-17.071,-17.071,-17.026,-16.0342,-16.0342,-16.0342,-17.5205,-16.1138,-15.6951,-17.071,-17.071,-17.026,-16.0342,-16.0342,-16.0342,-15.8772,-15.655,-15.6951,-15.5007,-15.5007,-15.4876,-16.0342,-16.0342,-16.0342,-15.8772,-15.655,-15.6951,-15.5007,-15.5007,-15.4876,-16.0342,-16.0342,-16.0342,-15.8772,-15.655,-15.6951,-15.5007,-15.5007,-15.4876,-16.0342,-16.0342,-16.0342,-14.5012,-15.2192,-15.6951,-14.1856,-14.1856,-14.1949,-16.0342,-16.0342,-16.0342,-14.5012,-15.2192,-15.6951,-14.1856,-14.1856,-14.1949,-16.0342,-16.0342,-16.0342,-14.5012,-15.2192,-15.6951,-14.1856,-14.1856,-14.1949
30,2.99448,-15.5855,-15.5855,-15.5855,-17.0337,-15.6814,-15.263,-16.6751,-16.6751,-16.5616,-15.5855,-15.5855,-15.5855,-17.0337,-15.6814,-15.263,-16.6751,-16.6751,-16.5616,-15.5855,-15.5855,-15.5855,-17.0337,-15.6814,-15.263,-16.6751,-16.6751,-16.5616,-15.5855,-15.5855,-15.5855,-15.433,-15.2205,-15.263,-15.0945,-15.0945,-15.0612,-15.5855,-15.5855,-15.5855,-15.433,-15.2205,-15.263,-15.0945,-15.0945,-15.0612,-15.5855,-15.5855,-15.5855,-15.433,-15.2205,-15.263,-15.0945,-15.0945,-15.0612,-15.5855,-15.5855,-15.5855,-14.0909,-14.7833,-15.263,-13.7762,-13.7762,-13.7991,-15.5855,-15.5855,-15.5855,-14.0909,-14.7833,-15.263,-13.7762,-13.7762,-13.7991,-15.5855,-15.5855,-15.5855,-14.0909,-14.7833,-15.263,-13.7762,-13.7762,-13.7991
31,3.1589,-15.1441,-15.1441,-15.1441,-16.5504,-15.2552,-14.8376,-16.2832,-16.2832,-16.0998,-15.1441,-15.1441,-15.1441,-16.5504,-15.2552,-14.8376,-16.2832,-16.2832,-16.0998,-15.1441,-15.1441,-15.1441,-16.5504,-15.2552,-14.8376,-16.2832,-16.2832,-16.0998,-15.1441,-15.1441,-15.1441,-14.9948,-14.7927,-14.8376,-14.6944,-14.6944,-14.6402,-15.1441,-15.1441,-15.1441,-14.9948,-14.7927,-14.8376,-14.6944,-14.6944,-14.6402,-15.1441,-15.1441,-15.1441,-14.9948,-14.7927,-14.8376,-14.6944,-14.6944,-14.6402,-15.1441,-15.1441,-15.1441,-13.6884,-14.3545,-14.8376,-13.3744,-13.3744,-13.4104,-15.1441,-15.1441,-15.1441,-13.6884,-14.3545,-14.8376,-13.3744,-13.3744,-13.4104,-15.1441,-15.1441,-15.1441,-13.6884,-14.3545,-14.8376,-13.3744,-13.3744,-13.4104
32,3.32921,-14.71,-14.71,-14.71,-16.0713,-14.8514,-14.4187,-15.8953,-15.8953,-15.6639,-14.71,-14.71,-14.71,-16.0713,-14.8514,-14.4187,-15.8953,-15.8953,-15.6639,-14.71,-14.71,-14.71,-16.0713,-14.8514,-14.4187,-15.8953,-15.8953,-15.6639,-14.71,-14.71,-14.71,-14.5626,-14.3716,-14.4187,-14.3003,-14.3003,-14.2309,-14.71,-14.71,-14.71,-14.5626,-14.3716,-14.4187,-14.3003,-14.3003,-14.2309,-14.71,-14.71,-14.71,-14.5626,-14.3716,-14.4187,-14.3003,-14.3003,-14.2309,-14.71,-14.71,-14.71,-13.2937,-13.9182,-14.4187,-12.9802,-12.9802,-13.0239,-14.71,-14.71,-14.71,-13.2937,-13.9182,-14.4187,-12.9802,-12.9802,-13.0239,-14.71,-14.71,-14.71,-13.2937,-13.9182,-14.4187,-12.9802,-12.9802,-13.0239
33,3.50561,-14.2833,-14.2833,-14.2833,-15.6203,-14.4374,-14.0066,-15.5117,-15.5117,-15.2315,-14.2833,-14.2833,-14.2833,-15.6203,-14.4374,-14.0066,-15.5117,-15.5117,-15.2315,-14.2833,-14.2833,-14.2833,-15.6203,-14.4374,-14.0066,-15.5117,-15.5117,-15.2315,-14.2833,-14.2833,-14.2833,-14.1431,-13.9572,-14.0066,-13.9123,-13.9123,-13.8273,-14.2833,-14.2833,-14.2833,-14.1431,-13.9572,-14.0066,-13.9123,-13.9123,-13.8273,-14.2833,-14.2833,-14.2833,-14.1431,-13.9572,-14.0066,-13.9123,-13.9123,-13.8273,-14.2833,-14.2833,-14.2833,-12.9008,-13.5039,-14.0066,-12.5936,-12.5936,-12.6444,-14.2833,-14.2833,-14.2833,-12.9008,-13.5039,-14.0066,-12.5936,-12.5936,-12.6444,-14.2833,-14.2833,-14.2833,-12.9008,-13.5039,-14.0066,-12.5936,-12.5936,-12.6444
34,3.68833,-13.8639,-13.8639,-13.8639,-15.1507,-14.0296,-13.601,-15.1324,-15.1324,-14.8029,-13.8639,-13.8639,-13.8639,-15.1507,-14.0296,-13.601,-15.1324,-15.1324,-14.8029,-13.8639,-13.8639,-13.8639,-15.1507,-14.0296,-13.601,-15.1324,-15.1324,-14.8029,-13.8639,-13.8639,-13.8639,-13.7234,-13.5495,-13.601,-13.5303,-13.5303,-13.4292,-13.8639,-13.8639,-13.8639,-13.7234,-13.5495,-13.601,-13.5303,-13.5303,-13.4292,-13.8639,-13.8639,-13.8639,-13.7234,-13.5495,-13.601,-13.5303,-13.5303,-13.4292,-13.8639,-13.8639,-13.8639,-12.5213,-13.0968,-13.601,-12.2145,-12.2145,-12.2718,-13.8639,-13.8639,-13.8639,-12.5213,-13.0968,-13.601,-12.2145,-12.2145,-12.2718,-13.8639,-13.8639,-13.8639,-12.5213,-13.0968,-13.601,-12.2145,-12.2145,-12.2718
35,3.87758,-13.4518,-13.4518,-13.4518,-14.7322,-13.628,-13.2022,-14.7581,-14.7581,-14.3784,-13.4518,-13.4518,-13.4518,-14.7322,-13.628,-13.2022,-14.7581,-14.7581,-14.3784,-13.4518,-13.4518,-13.4518,-14.7322,-13.628,-13.2022,-14.7581,-14.7581,-14.3784,-13.4518,-13.4518,-13.4518,-13.323,-13.1486,-13.2022,-13.1544,-13.1544,-13.037,-13.4518,-13.4518,-13.4518,-13.323,-13.1486,-13.2022,-13.1544,-13.1544,-13.037,-13.4518,-13.4518,-13.4518,-13.323,-13.1486,-13.2022,-13.1544,-13.1544,-13.037,-13.4518,-13.4518,-13.4518,-12.1379,-12.697,-13.2022,-11.8431,-11.8431,-11.9063,-13.4518,-13.4518,-13.4518,-12.1379,-12.697,-13.2022,-11.8431,-11.8431,-11.9063,-13.4518,-13.4518,-13.4518,-12.1379,-12.697,-13.2022,-11.8431,-11.8431,-11.9063
36,4.07361,-13.047,-13.047,-13.047,-14.2956,-13.2327,-12.81,-14.3887,-14.3887,-13.981,-13.047,-13.047,-13.047,-14.2956,-13.2327,-12.81,-14.3887,-14.3887,-13.981,-13.047,-13.047,-13.047,-14.2956,-13.2327,-12.81,-14.3887,-14.3887,-13.981,-13.047,-13.047,-13.047,-12.9225,-12.7545,-12.81,-12.7847,-12.7847,-12.6569,-13.047,-13.047,-13.047,-12.9225,-12.7545,-12.81,-12.7847,-12.7847,-12.6569,-13.047,-13.047,-13.047,-12.9225,-12.7545,-12.81,-12.7847,-12.7847,-12.6569,-13.047,-13.047,-13.047,-11.7676,-12.3045,-12.81,-11.4793,-11.4793,-11.5428,-13.047,-13.047,-13.047,-11.7676,-12.3045,-12.81,-11.4793,-11.4793,-11.5428,-13.047,-13.047,-13.047,-11.7676,-12.3045,-12.81,-11.4793,-11.4793,-11.5428
37,4.27665,-12.6494,-12.6494,-12.6494,-13.8641,-12.8438,-12.4245,-14.0237,-14.0237,-13.5653,-12.6494,-12.6494,-12.6494,-13.8641,-12.8438,-12.4245,-14.0237,-14.0237,-13.5653,-12.6494,-12.6494,-12.6494,-13.8641,-12.8438,-12.4245,-14.0237,-14.0237,-13.5653,-12.6494,-12.6494,-12.6494,-12.5285,-12.3672,-12.4245,-12.4212,-12.4212,-12.2764,-12.6494,-12.6494,-12.6494,-12.5285,-12.3672,-12.4245,-12.4212,-12.4212,-12.2764,-12.6494,-12.6494,-12.6494,-12.5285,-12.3672,-12.4245,-12.4212,-12.4212,-12.2764,-12.6494,-12.6494,-12.6494,-11.4048,-11.9193,-12.4245,-11.1229,-11.1229,-11.1909,-12.6494,-12.6494,-12.6494,-11.4048,-11.9193,-12.4245,-11.1229,-11.1229,-11.1909,-12.6494,-12.6494,-12.6494,-11.4048,-11.9193,-12.4245,-11.1229,-11.1229,-11.1909
38,4.48696,-12.2591,-12.2591,-12.2591,-13.4383,-12.4612,-12.0457,-13.6632,-13.6632,-13.1544,-12.2591,-12.2591,-12.2591,-13.4383,-12.4612,-12.0457,-13.6632,-13.6632,-13.1544,-12.2591,-12.2591,-12.2591,-13.4383,-12.4612,-12.0457,-13.6632,-13.6632,-13.1544,-12.2591,-12.2591,-12.2591,-12.1411,-11.9868,-12.0457,-12.0639,-12.0639,-11.9018,-12.2591,-12.2591,-12.2591,-12.1411,-11.9868,-12.0457,-12.0639,-12.0639,-11.9018,-12.2591,-12.2591,-12.2591,-12.1411,-11.9868,-12.0457,-12.0639,-12.0639,-11.9018,-12.2591,-12.2591,-12.2591,-11.0494,-11.5413,-12.0457,-10.7741,-10.7741,-10.846,-12.2591,-12.2591,-12.2591,-11.0494,-11.5413,-12.0457,-10.7741,-10.7741,-10.846,-12.2591,-12.2591,-12.2591,-11.0494,-11.5413,-12.0457,-10.7741,-10.7741,-10.846
39,4.7048,-11.8761,-11.8761,-11.8761,-13.0408,-12.085,-11.6737,-13.3072,-13.3072,-12.7712,-11.8761,-11.8761,-11.8761,-13.0408,-12.085,-11.6737,-13.3072,-13.3072,-12.7712,-11.8761,-11.8761,-11.8761,-13.0408,-12.085,-11.6737,-13.3072,-13.3072,-12.7712,-11.8761,-11.8761,-11.8761,-11.7667,-11.6132,-11.6737,-11.713,-11.713,-11.5397,-11.8761,-11.8761,-11.8761,-11.7667,-11.6132,-11.6737,-11.713,-11.713,-11.5397,-11.8761,-11.8761,-11.8761,-11.7667,-11.6132,-11.6737,-11.713,-11.713,-11.5397,-11.8761,-11.8761,-11.8761,-10.6957,-11.1707,-11.6737,-10.4329,-10.4329,-10.5031,-11.8761,-11.8761,-11.8761,-10.6957,-11.1707,-11.6737,-10.4329,-10.4329,-10.5031,-11.8761,-11.8761,-11.8761,-10.6957,-11.1707,-11.6737,-10.4329,-10.4329,-10.5031
40,4.93043,-11.5003,-11.5003,-11.5003,-12.649,-11.7153,-11.3085,-12.9559,-12.9559,-12.393,-11.5003,-11.5003,-11.5003,-12.649,-11.7153,-11.3085,-12.9559,-12.9559,-12.393,-11.5003,-11.5003,-11.5003,-12.649,-11.7153,-11.3085,-12.9559,-12.9559,-12.393,-11.5003,-11.5003,-11.5003,-11.3989,-11.2466,-11.3085,-11.3685,-11.3685,-11.1837,-11.5003,-11.5003,-11.5003,-11.3989,-11.2466,-11.3085,-11.3685,-11.3685,-11.1837,-11.5003,-11.5003,-11.5003,-11.3989,-11.2466,-11.3085,-11.3685,-11.3685,-11.1837,-11.5003,-11.5003,-11.5003,-10.3494,-10.8074,-11.3085,-10.0992,-10.0992,-10.1671,-11.5003,-11.5003,-11.5003,-10.3494,-10.8074,-11.3085,-10.0992,-10.0992,-10.1671,-11.5003,-11.5003,-11.5003,-10.3494,-10.8074,-11.3085,-10.0992,-10.0992,-10.1671
41,5.16414,-11.1319,-11.1319,-11.1319,-12.263,-11.3522,-10.9501,-12.6093,-12.6093,-12.02,-11.1319,-11.1319,-11.1319,-12.263,-11.3522,-10.9501,-12.6093,-12.6093,-12.02,-11.1319,-11.1319,-11.1319,-12.263,-11.3522,-10.9501,-12.6093,-12.6093,-12.02,-11.1319,-11.1319,-11.1319,-11.038,-10.8869,-10.9501,-11.0302,-11.0302,-10.8341,-11.1319,-11.1319,-11.1319,-11.038,-10.8869,-10.9501,-11.0302,-11.0302,-10.8341,-11.1319,-11.1319,-11.1319,-11.038,-10.8869,-10.9501,-11.0302,-11.0302,-10.8341,-11.1319,-11.1319,-11.1319,-10.0106,-10.4515,-10.9501,-9.77315,-9.77315,-9.83798,-11.1319,-11.1319,-11.1319,-10.0106,-10.4515,-10.9501,-9.77315,-9.77315,-9.83798,-11.1319,-11.1319,-11.1319,-10.0106,-10.4515,-10.9501,-9.77315,-9.77315,-9.83798
42,5.40621,-10.7707,-10.7707,-10.7707,-11.8829,-10.9955,-10.5985,-12.2415,-12.2415,-11.6523,-10.7707,-10.7707,-10.7707,-11.8829,-10.9955,-10.5985,-12.2415,-12.2415,-11.6523,-10.7707,-10.7707,-10.7707,-11.8829,-10.9955,-10.5985,-12.2415,-12.2415,-11.6523,-10.7707,-10.7707,-10.7707,-10.6839,-10.5342,-10.5985,-10.6885,-10.6885,-10.4907,-10.7707,-10.7707,-10.7707,-10.6839,-10.5342,-10.5985,-10.6885,-10.6885,-10.4907,-10.7707,-10.7707,-10.7707,-10.6839,-10.5342,-10.5985,-10.6885,-10.6885,-10.4907,-10.7707,-10.7707,-10.7707,-9.67918,-10.1029,-10.5985,-9.45463,-9.45463,-9.51583,-10.7707,-10.7707,-10.7707,-9.67918,-10.1029,-10.5985,-9.45463,-9.45463,-9.51583,-10.7707,-10.7707,-10.7707,-9.67918,-10.1029,-10.5985,-9.45463,-9.45463,-9.51583
43,5.65694,-10.4168,-10.4168,-10.4168,-11.5088,-10.6455,-10.2537,-11.8785,-11.8525,-11.2901,-10.4168,-10.4168,-10.4168,-11.5088,-10.6455,-10.2537,-11.8785,-11.8525,-11.2901,-10.4168,-10.4168,-10.4168,-11.5088,-10.6455,-10.2537,-11.8785,-11.8525,-11.2901,-10.4168,-10.4168,-10.4168,-10.3366,-10.1885,-10.2537,-10.3529,-10.3431,-10.1536,-10.4168,-10.4168,-10.4168,-10.3366,-10.1885,-10.2537,-10.3529,-10.3431,-10.1536,-10.4168,-10.4168,-10.4168,-10.3366,-10.1885,-10.2537,-10.3529,-10.3431,-10.1536,-10.4168,-10.4168,-10.4168,-9.35531,-9.76161,-10.2537,-9.14287,-9.14287,-9.20068,-10.4168,-10.4168,-10.4168,-9.35531,-9.76161,-10.2537,-9.14287,-9.14287,-9.20068,-10.4168,-10.4168,-10.4168,-9.35531,-9.76161,-10.2537,-9.14287,-9.14287,-9.20068
44,5.91664,-10.0702,-10.0702,-10.0702,-11.1408,-10.3022,-9.91586,-11.4946,-11.4946,-10.9112,-10.0702,-10.0702,-10.0702,-11.1408,-10.3022,-9.91586,-11.4946,-11.4946,-10.9112,-10.0702,-10.0702,-10.0702,-11.1408,-10.3022,-9.91586,-11.4946,-11.4946,-10.9112,-10.0702,-10.0702,-10.0702,-9.99615,-9.84984,-9.91586,-10.0135,-10.0135,-9.81668,-10.0702,-10.0702,-10.0702,-9.99615,-9.84984,-9.91586,-10.0135,-10.0135,-9.81668,-10.0702,-10.0702,-10.0702,-9.99615,-9.84984,-9.91586,-10.0135,-10.0135,-9.81668,-10.0702,-10.0702,-10.0702,-9.03875,-9.42772,-9.91586,-8.83768,-8.83768,-8.89708,-10.0702,-10.0702,-10.0702,-9.03875,-9.42772,-9.91586,-8.83768,-8.83768,-8.89708,-10.0702,-10.0702,-10.0702,-9.03875,-9.42772,-9.91586,-8.83768,-8.83768,-8.89708
45,6.18564,-9.73087,-9.73087,-9.73087,-10.7566,-9.96551,-9.58487,-11.1418,-11.1418,-10.5603,-9.73087,-9.73087,-9.73087,-10.7566,-9.96551,-9.58487,-11.1418,-11.1418,-10.5603,-9.73087,-9.73087,-9.73087,-10.7566,-9.96551,-9.58487,-11.1418,-11.1418,-10.5603,-9.73087,-9.73087,-9.73087,-9.65627,-9.5182,-9.58487,-9.69002,-9.69002,-9.49231,-9.73087,-9.73087,-9.73087,-9.65627,-9.5182,-9.58487,-9.69002,-9.69002,-9.49231,-9.73087,-9.73087,-9.73087,-9.65627,-9.5182,-9.58487,-9.69002,-9.69002,-9.49231,-9.73087,-9.73087,-9.73087,-8.73475,-9.10123,-9.58487,-8.53923,-8.53923,-8.59543,-9.73087,-9.73087,-9.73087,-8.73475,-9.10123,-9.58487,-8.53923,-8.53923,-8.59543,-9.73087,-9.73087,-9.73087,-8.73475,-9.10123,-9.58487,-8.53923,-8.53923,-8.59543
46,6.46427,-9.39884,-9.39884,-9.39884,-10.4012,-9.63555,-9.2608,-10.7942,-10.7942,-10.2154,-9.39884,-9.39884,-9.39884,-10.4012,-9.63555,-9.2608,-10.7942,-10.7942,-10.2154,-9.39884,-9.39884,-9.39884,-10.4012,-9.63555,-9.2608,-10.7942,-10.7942,-10.2154,-9.39884,-9.39884,-9.39884,-9.32942,-9.19361,-9.2608,-9.37274,-9.37274,-9.1744,-9.39884,-9.39884,-9.39884,-9.32942,-9.19361,-9.2608,-9.37274,-9.37274,-9.1744,-9.39884,-9.39884,-9.39884,-9.32942,-9.19361,-9.2608,-9.37274,-9.37274,-9.1744,-9.39884,-9.39884,-9.39884,-8.43236,-8.7825,-9.2608,-8.24749,-8.24749,-8.30054,-9.39884,-9.39884,-9.39884,-8.43236,-8.7825,-9.2608,-8.24749,-8.24749,-8.30054,-9.39884,-9.39884,-9.39884,-8.43236,-8.7825,-9.2608,-8.24749,-8.24749,-8.30054
47,6.75287,-9.07411,-9.07411,-9.07411,-10.0302,-9.31235,-8.94365,-10.4521,-10.4521,-9.87631,-9.07411,-9.07411,-9.07411,-10.0302,-9.31235,-8.94365,-10.4521,-10.4521,-9.87631,-9.07411,-9.07411,-9.07411,-10.0302,-9.31235,-8.94365,-10.4521,-10.4521,-9.87631,-9.07411,-9.07411,-9.07411,-9.0034,-8.8761,-8.94365,-9.06172,-9.06172,-8.8629,-9.07411,-9.07411,-9.07411,-9.0034,-8.8761,-8.94365,-9.06172,-9.06172,-8.8629,-9.07411,-9.07411,-9.07411,-9.0034,-8.8761,-8.94365,-9.06172,-9.06172,-8.8629,-9.07411,-9.07411,-9.07411,-8.14221,-8.47111,-8.94365,-7.96251,-7.96251,-8.01234,-9.07411,-9.07411,-9.07411,-8.14221,-8.47111,-8.94365,-7.96251,-7.96251,-8.01234,-9.07411,-9.07411,-9.07411,-8.14221,-8.47111,-8.94365,-7.96251,-7.96251,-8.01234
48,7.05179,-8.75667,-8.75667,-8.75667,-9.68776,-8.99591,-8.63342,-10.1155,-10.1155,-9.54331,-8.75667,-8.75667,-8.75667,-9.68776,-8.99591,-8.63342,-10.1155,-10.1155,-9.54331,-8.75667,-8.75667,-8.75667,-9.68776,-8.99591,-8.63342,-10.1155,-10.1155,-9.54331,-8.75667,-8.75667,-8.75667,-8.69019,-8.56567,-8.63342,-8.75692,-8.75692,-8.55788,-8.75667,-8.75667,-8.75667,-8.69019,-8.56567,-8.63342,-8.75692,-8.75692,-8.55788,-8.75667,-8.75667,-8.75667,-8.69019,-8.56567,-8.63342,-8.75692,-8.75692,-8.55788,-8.75667,-8.75667,-8.75667,-7.8538,-8.16706,-8.63342,-7.68426,-7.68426,-7.73103,-8.75667,-8.75667,-8.75667,-7.8538,-8.16706,-8.63342,-7.68426,-7.68426,-7.73103,-8.75667,-8.75667,-8.75667,-7.8538,-8.16706,-8.63342,-7.68426,-7.68426,-7.73103
49,7.36142,-8.4465,-8.4465,-8.4465,-9.3302,-8.68627,-8.33014,-9.78444,-9.75886,-9.21643,-8.4465,-8.4465,-8.4465,-9.3302,-8.68627,-8.33014,-9.78444,-9.75886,-9.21643,-8.4465,-8.4465,-8.4465,-9.3302,-8.68627,-8.33014,-9.78444,-9.75886,-9.21643,-8.4465,-8.4465,-8.4465,-8.37787,-8.26232,-8.33014,-8.45839,-8.44868,-8.25933,-8.4465,-8.4465,-8.4465,-8.37787,-8.26232,-8.33014,-8.45839,-8.44868,-8.25933,-8.4465,-8.4465,-8.4465,-8.37787,-8.26232,-8.33014,-8.45839,-8.44868,-8.25933,-8.4465,-8.4465,-8.4465,-7.57754,-7.87035,-8.33014,-7.41265,-7.41279,-7.45641,-8.4465,-8.4465,-8.4465,-7.57754,-7.87035,-8.33014,-7.41265,-7.41279,-7.45641,-8.4465,-8.4465,-8.4465,-7.57754,-7.87035,-8.33014,-7.41265,-7.41279,-7.45641
50,7.68212,-8.1436,-8.1436,-8.1436,-8.93672,-8.38345,-8.03378,-9.43366,-9.40823,-8.89577,-8.1436,-8.1436,-8.1436,-8.93672,-8.38345,-8.03378,-9.43366,-9.40823,-8.89577,-8.1436,-8.1436,-8.1436,-8.93672,-8.38345,-8.03378,-9.43366,-9.40823,-8.89577,-8.1436,-8.1436,-8.1436,-8.06066,-7.96607,-8.03378,-8.15636,-8.14671,-7.96729,-8.1436,-8.1436,-8.1436,-8.06066,-7.96607,-8.03378,-8.15636,-8.14671,-7.96729,-8.1436,-8.1436,-8.1436,-8.06066,-7.96607,-8.03378,-8.15636,-8.14671,-7.96729,-8.1436,-8.1436,-8.1436,-7.31816,-7.58094,-8.03378,-7.14754,-7.14771,-7.18843,-8.1436,-8.1436,-8.1436,-7.31816,-7.58094,-8.03378,-7.14754,-7.14771,-7.18843,-8.1436,-8.1436,-8.1436,-7.31816,-7.58094,-8.03378,-7.14754,-7.14771,-7.18843
51,8.0143,-7.84794,-7.84794,-7.84794,-8.59386,-8.08746,-7.74437,-9.11427,-9.06371,-8.5601,-7.84794,-7.84794,-7.84794,-8.59386,-8.08746,-7.74437,-9.11427,-9.06371,-8.5601,-7.84794,-7.84794,-7.84794,-8.59386,-8.08746,-7.74437,-9.11427,-9.06371,-8.5601,-7.84794,-7.84794,-7.84794,-7.76212,-7.6769,-7.74437,-7.8703,-7.85095,-7.67562,-7.84794,-7.84794,-7.84794,-7.76212,-7.6769,-7.74437,-7.8703,-7.85095,-7.67562,-7.84794,-7.84794,-7.84794,-7.76212,-7.6769,-7.74437,-7.8703,-7.85095,-7.67562,-7.84794,-7.84794,-7.84794,-7.0548,-7.29882,-7.74437,-6.88875,-6.88893,-6.93159,-7.84794,-7.84794,-7.84794,-7.0548,-7.29882,-7.74437,-6.88875,-6.88893,-6.93159,-7.84794,-7.84794,-7.84794,-7.0548,-7.29882,-7.74437,-6.88875,-6.88893,-6.93159
