gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
300,49.0832,-10.1125,-10.1122,-10.112,-10.1117,-10.1115,-10.1112,-10.111
301,49.6704,-9.88169,-9.88144,-9.88122,-9.88098,-9.88075,-9.88049,-9.88026
302,50.2644,-9.65618,-9.65593,-9.65572,-9.65548,-9.65526,-9.65501,-9.65478
303,50.8652,-9.43581,-9.43558,-9.43537,-9.43513,-9.43492,-9.43467,-9.43445
304,51.473,-9.22049,-9.22026,-9.22005,-9.21982,-9.21961,-9.21937,-9.21916
305,52.0879,-9.01008,-9.00985,-9.00966,-9.00943,-9.00922,-9.00899,-9.00878
306,52.7099,-8.80448,-8.80426,-8.80406,-8.80384,-8.80364,-8.80341,-8.80321
307,53.3391,-8.60357,-8.60336,-8.60317,-8.60295,-8.60275,-8.60253,-8.60233
308,53.9756,-8.40726,-8.40705,-8.40686,-8.40665,-8.40645,-8.40624,-8.40604
309,54.6194,-8.21542,-8.21522,-8.21504,-8.21483,-8.21464,-8.21443,-8.21424
310,55.2707,-8.02797,-8.02777,-8.02759,-8.02739,-8.02721,-8.027,-8.02681
311,55.9296,-7.8448,-7.8446,-7.84443,-7.84423,-7.84405,-7.84385,-7.84367
312,56.5961,-7.66581,-7.66562,-7.66545,-7.66526,-7.66508,-7.66488,-7.6647
313,57.2703,-7.49091,-7.49072,-7.49056,-7.49037,-7.4902,-7.49,-7.48983
314,57.9523,-7.32001,-7.31982,-7.31966,-7.31948,-7.31931,-7.31912,-7.31895
315,58.6423,-7.153,-7.15282,-7.15267,-7.15249,-7.15232,-7.15213,-7.15197
316,59.3402,-6.98981,-6.98964,-6.98948,-6.98931,-6.98915,-6.98896,-6.9888
317,60.0462,-6.83035,-6.83018,-6.83003,-6.82986,-6.8297,-6.82952,-6.82936
318,60.7604,-6.67453,-6.67436,-6.67421,-6.67404,-6.67389,-6.67372,-6.67356
319,61.4828,-6.52226,-6.5221,-6.52195,-6.52179,-6.52164,-6.52147,-6.52132
320,62.2137,-6.37347,-6.37331,-6.37317,-6.37301,-6.37287,-6.3727,-6.37255
321,62.9529,-6.22808,-6.22793,-6.22779,-6.22763,-6.22749,-6.22732,-6.22718
322,63.7008,-6.08601,-6.08586,-6.08572,-6.08557,-6.08543,-6.08527,-6.08513
323,64.4573,-5.94718,-5.94703,-5.9469,-5.94675,-5.94661,-5.94646,-5.94632
324,65.2226,-5.81152,-5.81138,-5.81125,-5.8111,-5.81097,-5.81082,-5.81068
325,65.9968,-5.67896,-5.67882,-5.67869,-5.67855,-5.67842,-5.67827,-5.67814
326,66.7799,-5.54943,-5.54929,-5.54916,-5.54902,-5.54889,-5.54875,-5.54862
327,67.5721,-5.42285,-5.42271,-5.42259,-5.42245,-5.42233,-5.42219,-5.42206
328,68.3735,-5.29916,-5.29902,-5.29891,-5.29877,-5.29865,-5.29851,-5.29839
329,69.1841,-5.17829,-5.17816,-5.17805,-5.17792,-5.1778,-5.17766,-5.17754
330,70.0042,-5.06018,-5.06006,-5.05994,-5.05982,-5.0597,-5.05957,-5.05945
331,70.8337,-4.94477,-4.94465,-4.94454,-4.94441,-4.9443,-4.94417,-4.94405
332,71.6729,-4.832,-4.83187,-4.83177,-4.83164,-4.83153,-4.83141,-4.83129
333,72.5218,-4.72179,-4.72167,-4.72157,-4.72145,-4.72134,-4.72122,-4.72111
334,73.3805,-4.6141,-4.61399,-4.61388,-4.61377,-4.61366,-4.61354,-4.61343
335,74.2492,-4.50887,-4.50876,-4.50866,-4.50855,-4.50844,-4.50832,-4.50822
336,75.1279,-4.40604,-4.40593,-4.40584,-4.40572,-4.40562,-4.40551,-4.4054
337,76.0168,-4.30556,-4.30545,-4.30536,-4.30525,-4.30515,-4.30504,-4.30494
338,76.916,-4.20737,-4.20727,-4.20717,-4.20707,-4.20697,-4.20686,-4.20676
339,77.8256,-4.11143,-4.11132,-4.11123,-4.11113,-4.11103,-4.11092,-4.11083
340,78.7458,-4.01767,-4.01757,-4.01748,-4.01737,-4.01728,-4.01717,-4.01708
341,79.6766,-3.92605,-3.92595,-3.92586,-3.92576,-3.92567,-3.92557,-3.92548
342,80.6182,-3.83652,-3.83642,-3.83634,-3.83624,-3.83615,-3.83605,-3.83596
343,81.5708,-3.74903,-3.74894,-3.74885,-3.74876,-3.74867,-3.74857,-3.74849
344,82.5343,-3.66354,-3.66345,-3.66337,-3.66328,-3.66319,-3.66309,-3.66301
345,83.509,-3.58,-3.57991,-3.57983,-3.57974,-3.57966,-3.57957,-3.57948
346,84.495,-3.49837,-3.49828,-3.49821,-3.49812,-3.49804,-3.49794,-3.49786
347,85.4925,-3.4186,-3.41852,-3.41844,-3.41835,-3.41827,-3.41818,-3.4181
348,86.5014,-3.34065,-3.34057,-3.34049,-3.34041,-3.34033,-3.34024,-3.34016
349,87.5221,-3.26448,-3.2644,-3.26432,-3.26424,-3.26417,-3.26408,-3.264
350,88.5546,-3.19005,-3.18997,-3.18989,-3.18981,-3.18974,-3.18966,-3.18958
351,89.5991,-3.11731,-3.11723,-3.11716,-3.11708,-3.11701,-3.11693,-3.11686
352,90.6556,-3.04623,-3.04616,-3.04609,-3.04601,-3.04594,-3.04586,-3.04579
353,91.7245,-2.97678,-2.9767,-2.97664,-2.97656,-2.97649,-2.97641,-2.97634
354,92.8056,-2.90891,-2.90884,-2.90877,-2.9087,-2.90863,-2.90855,-2.90848
355,93.8993,-2.84259,-2.84252,-2.84245,-2.84238,-2.84231,-2.84224,-2.84217
356,95.0057,-2.77778,-2.77771,-2.77765,-2.77758,-2.77751,-2.77744,-2.77737
357,96.1249,-2.71445,-2.71438,-2.71432,-2.71425,-2.71419,-2.71411,-2.71405
358,97.2571,-2.65256,-2.65249,-2.65244,-2.65237,-2.65231,-2.65224,-2.65217
359,98.4024,-2.59209,-2.59202,-2.59196,-2.5919,-2.59184,-2.59177,-2.59171
360,99.5609,-2.53299,-2.53293,-2.53287,-2.53281,-2.53275,-2.53268,-2.53262
361,100.733,-2.47525,-2.47518,-2.47513,-2.47507,-2.47501,-2.47494,-2.47488
362,101.918,-2.41882,-2.41876,-2.4187,-2.41864,-2.41858,-2.41852,-2.41846
363,103.118,-2.36367,-2.36361,-2.36356,-2.3635,-2.36345,-2.36338,-2.36333
364,104.331,-2.30979,-2.30973,-2.30968,-2.30962,-2.30957,-2.30951,-2.30945
365,105.558,-2.25713,-2.25708,-2.25703,-2.25697,-2.25692,-2.25686,-2.2568
366,106.8,-2.20568,-2.20562,-2.20557,-2.20552,-2.20547,-2.20541,-2.20536
367,108.055,-2.1554,-2.15534,-2.15529,-2.15524,-2.15519,-2.15513,-2.15508
368,109.326,-2.10626,-2.10621,-2.10616,-2.10611,-2.10606,-2.106,-2.10595
369,110.611,-2.05825,-2.0582,-2.05815,-2.0581,-2.05805,-2.058,-2.05795
370,111.911,-2.01133,-2.01128,-2.01123,-2.01118,-2.01114,-2.01108,-2.01104
371,113.226,-1.96548,-1.96543,-1.96539,-1.96534,-1.96529,-1.96524,-1.96519
372,114.556,-1.92068,-1.92063,-1.92059,-1.92054,-1.92049,-1.92044,-1.9204
373,115.902,-1.8769,-1.87685,-1.87681,-1.87676,-1.87671,-1.87667,-1.87662
374,117.263,-1.83411,-1.83407,-1.83403,-1.83398,-1.83394,-1.83389,-1.83384
375,118.64,-1.79231,-1.79226,-1.79222,-1.79217,-1.79213,-1.79209,-1.79204
376,120.033,-1.75145,-1.75141,-1.75137,-1.75132,-1.75128,-1.75124,-1.7512
377,121.442,-1.71153,-1.71149,-1.71145,-1.7114,-1.71136,-1.71132,-1.71128
378,122.868,-1.67252,-1.67248,-1.67244,-1.6724,-1.67236,-1.67231,-1.67227
379,124.31,-1.6344,-1.63435,-1.63432,-1.63428,-1.63424,-1.63419,-1.63416
380,125.769,-1.59714,-1.5971,-1.59707,-1.59703,-1.59699,-1.59695,-1.59691
381,127.244,-1.56074,-1.5607,-1.56066,-1.56062,-1.56059,-1.56055,-1.56051
382,128.737,-1.52517,-1.52513,-1.52509,-1.52505,-1.52502,-1.52498,-1.52494
383,130.247,-1.4904,-1.49037,-1.49033,-1.49029,-1.49026,-1.49022,-1.49018
384,131.774,-1.45643,-1.4564,-1.45636,-1.45633,-1.45629,-1.45625,-1.45622
385,133.32,-1.42324,-1.4232,-1.42317,-1.42313,-1.4231,-1.42306,-1.42303
386,134.883,-1.3908,-1.39076,-1.39073,-1.3907,-1.39067,-1.39063,-1.3906
387,136.464,-1.3591,-1.35907,-1.35904,-1.359,-1.35897,-1.35893,-1.3589
388,138.063,-1.32813,-1.32809,-1.32806,-1.32803,-1.328,-1.32796,-1.32793
389,139.681,-1.29786,-1.29782,-1.29779,-1.29776,-1.29773,-1.2977,-1.29766
390,141.318,-1.26828,-1.26824,-1.26822,-1.26818,-1.26815,-1.26812,-1.26809
391,142.974,-1.23937,-1.23934,-1.23931,-1.23928,-1.23925,-1.23922,-1.23919
392,144.649,-1.21112,-1.21109,-1.21107,-1.21104,-1.21101,-1.21098,-1.21095
393,146.343,-1.18352,-1.18349,-1.18347,-1.18344,-1.18341,-1.18338,-1.18335
394,148.057,-1.15655,-1.15652,-1.15649,-1.15646,-1.15644,-1.15641,-1.15638
395,149.791,-1.13019,-1.13016,-1.13014,-1.13011,-1.13008,-1.13005,-1.13003
396,151.545,-1.10443,-1.10441,-1.10438,-1.10435,-1.10433,-1.1043,-1.10427
397,153.319,-1.07927,-1.07924,-1.07921,-1.07919,-1.07916,-1.07913,-1.07911
398,155.114,-1.05467,-1.05464,-1.05462,-1.05459,-1.05457,-1.05454,-1.05451
399,156.929,-1.03063,-1.03061,-1.03058,-1.03056,-1.03053,-1.03051,-1.03048
400,158.766,-1.00715,-1.00712,-1.0071,-1.00707,-1.00705,-1.00702,-1.007
401,160.624,-0.984195,-0.98417,-0.984147,-0.984122,-0.984099,-0.984073,-0.98405
402,162.503,-0.961766,-0.961741,-0.96172,-0.961695,-0.961673,-0.961647,-0.961624
403,164.404,-0.939849,-0.939825,-0.939803,-0.939779,-0.939757,-0.939732,-0.93971
404,166.328,-0.918431,-0.918407,-0.918387,-0.918363,-0.918342,-0.918317,-0.918296
405,168.273,-0.897501,-0.897478,-0.897458,-0.897435,-0.897414,-0.89739,-0.897369
406,170.241,-0.877049,-0.877027,-0.877007,-0.876984,-0.876964,-0.87694,-0.87692
407,172.232,-0.857063,-0.857041,-0.857021,-0.857,-0.856979,-0.856957,-0.856936
408,174.246,-0.837532,-0.837511,-0.837492,-0.83747,-0.837451,-0.837428,-0.837409
409,176.283,-0.818447,-0.818426,-0.818407,-0.818386,-0.818367,-0.818345,-0.818326
410,178.344,-0.799796,-0.799776,-0.799758,-0.799737,-0.799718,-0.799697,-0.799678
411,180.428,-0.781571,-0.781551,-0.781533,-0.781513,-0.781495,-0.781474,-0.781456
412,182.537,-0.763761,-0.763742,-0.763724,-0.763705,-0.763687,-0.763667,-0.763649
413,184.671,-0.746357,-0.746338,-0.746321,-0.746302,-0.746285,-0.746265,-0.746247
414,186.829,-0.72935,-0.729331,-0.729315,-0.729296,-0.729279,-0.72926,-0.729243
415,189.012,-0.71273,-0.712712,-0.712696,-0.712678,-0.712661,-0.712642,-0.712625
416,191.22,-0.69649,-0.696472,-0.696456,-0.696438,-0.696422,-0.696404,-0.696387
417,193.454,-0.680619,-0.680602,-0.680586,-0.680569,-0.680553,-0.680535,-0.680519
418,195.713,-0.66511,-0.665093,-0.665078,-0.665061,-0.665046,-0.665028,-0.665012
419,197.999,-0.649955,-0.649938,-0.649924,-0.649907,-0.649892,-0.649875,-0.649859
420,200.312,-0.635145,-0.635129,-0.635115,-0.635098,-0.635083,-0.635066,-0.635051
421,202.651,-0.620673,-0.620657,-0.620643,-0.620627,-0.620612,-0.620596,-0.620581
422,205.017,-0.60653,-0.606515,-0.606501,-0.606486,-0.606471,-0.606455,-0.606441
423,207.411,-0.59271,-0.592695,-0.592681,-0.592666,-0.592652,-0.592637,-0.592623
424,209.832,-0.579205,-0.57919,-0.579177,-0.579162,-0.579148,-0.579133,-0.579119
425,212.282,-0.566007,-0.565993,-0.56598,-0.565966,-0.565952,-0.565937,-0.565924
426,214.76,-0.553111,-0.553097,-0.553084,-0.55307,-0.553057,-0.553042,-0.553029
427,217.266,-0.540508,-0.540494,-0.540482,-0.540468,-0.540455,-0.540441,-0.540428
428,219.802,-0.528193,-0.528179,-0.528167,-0.528154,-0.528141,-0.528127,-0.528115
429,222.367,-0.516158,-0.516145,-0.516133,-0.51612,-0.516108,-0.516094,-0.516082
430,224.962,-0.504397,-0.504384,-0.504373,-0.50436,-0.504348,-0.504335,-0.504323
431,227.586,-0.492905,-0.492892,-0.492881,-0.492868,-0.492857,-0.492844,-0.492832
432,230.242,-0.481674,-0.481662,-0.481651,-0.481639,-0.481627,-0.481615,-0.481603
433,232.928,-0.4707,-0.470688,-0.470677,-0.470665,-0.470654,-0.470641,-0.47063
434,235.645,-0.459975,-0.459963,-0.459953,-0.459941,-0.45993,-0.459918,-0.459907
435,238.393,-0.449495,-0.449483,-0.449473,-0.449462,-0.449451,-0.449439,-0.449429
436,241.174,-0.439254,-0.439242,-0.439232,-0.439221,-0.439211,-0.439199,-0.439189
437,243.986,-0.429246,-0.429235,-0.429225,-0.429214,-0.429204,-0.429192,-0.429182
438,246.831,-0.419466,-0.419455,-0.419446,-0.419435,-0.419425,-0.419414,-0.419404
439,249.709,-0.409909,-0.409898,-0.409889,-0.409879,-0.409869,-0.409858,-0.409848
440,252.621,-0.40057,-0.400559,-0.40055,-0.40054,-0.400531,-0.40052,-0.400511
441,255.566,-0.391443,-0.391433,-0.391424,-0.391414,-0.391405,-0.391395,-0.391385
442,258.545,-0.382525,-0.382515,-0.382506,-0.382497,-0.382488,-0.382477,-0.382468
443,261.559,-0.37381,-0.3738,-0.373792,-0.373782,-0.373773,-0.373763,-0.373755
444,264.608,-0.365293,-0.365284,-0.365276,-0.365266,-0.365258,-0.365248,-0.365239
445,267.692,-0.356971,-0.356962,-0.356953,-0.356944,-0.356936,-0.356926,-0.356918
446,270.812,-0.348838,-0.348829,-0.348821,-0.348812,-0.348804,-0.348795,-0.348786
447,273.968,-0.34089,-0.340882,-0.340874,-0.340865,-0.340857,-0.340848,-0.34084
448,277.16,-0.333124,-0.333115,-0.333108,-0.333099,-0.333091,-0.333083,-0.333075
449,280.39,-0.325534,-0.325526,-0.325519,-0.32551,-0.325503,-0.325494,-0.325486
450,283.657,-0.318118,-0.31811,-0.318103,-0.318095,-0.318087,-0.318079,-0.318071
451,286.962,-0.31087,-0.310863,-0.310855,-0.310848,-0.31084,-0.310832,-0.310825
452,290.305,-0.303788,-0.30378,-0.303773,-0.303766,-0.303759,-0.30375,-0.303743
453,293.686,-0.296867,-0.29686,-0.296853,-0.296845,-0.296838,-0.29683,-0.296823
454,297.107,-0.290104,-0.290096,-0.29009,-0.290082,-0.290076,-0.290068,-0.290061
455,300.568,-0.283495,-0.283487,-0.283481,-0.283474,-0.283467,-0.28346,-0.283453
456,304.069,-0.277036,-0.277029,-0.277023,-0.277016,-0.277009,-0.277002,-0.276995
457,307.61,-0.270725,-0.270718,-0.270712,-0.270705,-0.270698,-0.270691,-0.270685
458,311.192,-0.264557,-0.26455,-0.264544,-0.264538,-0.264531,-0.264524,-0.264518
459,314.816,-0.25853,-0.258524,-0.258518,-0.258511,-0.258505,-0.258498,-0.258492
460,318.482,-0.25264,-0.252634,-0.252628,-0.252622,-0.252616,-0.252609,-0.252603
461,322.19,-0.246885,-0.246879,-0.246873,-0.246867,-0.246861,-0.246854,-0.246848
462,325.941,-0.24126,-0.241254,-0.241249,-0.241243,-0.241237,-0.241231,-0.241225
463,329.736,-0.235764,-0.235758,-0.235753,-0.235747,-0.235741,-0.235735,-0.235729
464,333.574,-0.230393,-0.230387,-0.230382,-0.230376,-0.230371,-0.230365,-0.230359
465,337.457,-0.225145,-0.225139,-0.225134,-0.225128,-0.225123,-0.225117,-0.225111
466,341.385,-0.220016,-0.22001,-0.220005,-0.219999,-0.219994,-0.219988,-0.219983
467,345.359,-0.215003,-0.214998,-0.214993,-0.214988,-0.214982,-0.214977,-0.214972
468,349.379,-0.210105,-0.2101,-0.210095,-0.21009,-0.210085,-0.210079,-0.210074
469,353.445,-0.205319,-0.205314,-0.205309,-0.205304,-0.205299,-0.205294,-0.205289
470,357.558,-0.200642,-0.200637,-0.200632,-0.200627,-0.200622,-0.200617,-0.200612
471,361.719,-0.196071,-0.196066,-0.196062,-0.196056,-0.196052,-0.196047,-0.196042
472,365.928,-0.191604,-0.191599,-0.191595,-0.19159,-0.191586,-0.191581,-0.191576
473,370.186,-0.18724,-0.187235,-0.18723,-0.187226,-0.187221,-0.187216,-0.187212
474,374.493,-0.182974,-0.182969,-0.182965,-0.182961,-0.182956,-0.182951,-0.182947
475,378.85,-0.178806,-0.178801,-0.178797,-0.178793,-0.178788,-0.178784,-0.178779
476,383.258,-0.174733,-0.174728,-0.174724,-0.17472,-0.174716,-0.174711,-0.174707
477,387.717,-0.170752,-0.170748,-0.170744,-0.17074,-0.170736,-0.170731,-0.170727
478,392.227,-0.166862,-0.166858,-0.166854,-0.16685,-0.166846,-0.166842,-0.166838
479,396.79,-0.163061,-0.163057,-0.163053,-0.163049,-0.163045,-0.163041,-0.163037
480,401.405,-0.159347,-0.159343,-0.159339,-0.159335,-0.159331,-0.159327,-0.159323
481,406.074,-0.155717,-0.155713,-0.155709,-0.155705,-0.155702,-0.155698,-0.155694
482,410.797,-0.15217,-0.152166,-0.152162,-0.152158,-0.152155,-0.152151,-0.152147
483,415.575,-0.148703,-0.148699,-0.148696,-0.148692,-0.148689,-0.148685,-0.148681
484,420.408,-0.145316,-0.145312,-0.145309,-0.145305,-0.145302,-0.145298,-0.145294
485,425.297,-0.142006,-0.142002,-0.141999,-0.141995,-0.141992,-0.141988,-0.141985
486,430.242,-0.138771,-0.138767,-0.138764,-0.13876,-0.138757,-0.138754,-0.13875
487,435.245,-0.13561,-0.135606,-0.135603,-0.1356,-0.135596,-0.135593,-0.13559
488,440.306,-0.13252,-0.132517,-0.132514,-0.132511,-0.132508,-0.132504,-0.132501
489,445.426,-0.129502,-0.129498,-0.129495,-0.129492,-0.129489,-0.129486,-0.129483
490,450.605,-0.126552,-0.126549,-0.126546,-0.126542,-0.126539,-0.126536,-0.126533
491,455.844,-0.123669,-0.123666,-0.123663,-0.12366,-0.123657,-0.123654,-0.123651
492,461.143,-0.120852,-0.120849,-0.120846,-0.120843,-0.12084,-0.120837,-0.120834
493,466.504,-0.118099,-0.118096,-0.118093,-0.11809,-0.118088,-0.118084,-0.118082
494,471.927,-0.115409,-0.115406,-0.115403,-0.1154,-0.115398,-0.115394,-0.115392
495,477.413,-0.11278,-0.112777,-0.112774,-0.112772,-0.112769,-0.112766,-0.112763
496,482.963,-0.110211,-0.110208,-0.110206,-0.110203,-0.1102,-0.110197,-0.110195
497,488.577,-0.1077,-0.107698,-0.107695,-0.107692,-0.10769,-0.107687,-0.107684
498,494.255,-0.105247,-0.105244,-0.105242,-0.105239,-0.105237,-0.105234,-0.105232
499,500,-0.10285,-0.102847,-0.102845,-0.102842,-0.10284,-0.102837,-0.102834
