gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
175,10.4103,0.02,0.19,0.35,0.51,0.64,0.01,0.19,0.35,0.5,0.65,0,0.17,0.34,0.5,0.65,0,0.16,0.33,0.51,0.65,0,0.12,0.31,0.48,0.66
176,10.5494,0.03,0.19,0.35,0.51,0.64,0.02,0.19,0.35,0.51,0.65,0,0.17,0.34,0.51,0.65,0,0.15,0.33,0.5,0.65,0,0.12,0.32,0.5,0.65
177,10.6902,0.03,0.2,0.36,0.51,0.64,0.02,0.19,0.35,0.52,0.65,0,0.17,0.34,0.51,0.64,0,0.15,0.33,0.5,0.66,0,0.12,0.32,0.5,0.65
178,10.8326,0.03,0.2,0.36,0.51,0.64,0.02,0.19,0.35,0.51,0.65,0,0.18,0.35,0.5,0.64,0,0.15,0.32,0.5,0.66,0,0.13,0.32,0.5,0.66
179,10.9766,0.04,0.2,0.36,0.5,0.64,0.01,0.18,0.35,0.51,0.65,0.01,0.18,0.35,0.5,0.65,0,0.15,0.33,0.5,0.66,0,0.14,0.32,0.5,0.67
180,11.1223,0.04,0.21,0.37,0.5,0.64,0.01,0.18,0.35,0.51,0.65,0,0.19,0.36,0.5,0.65,0,0.16,0.33,0.5,0.66,0,0.14,0.32,0.49,0.67
181,11.2697,0.04,0.21,0.37,0.5,0.64,0.01,0.18,0.34,0.51,0.65,0.01,0.18,0.35,0.49,0.65,0,0.17,0.34,0.51,0.65,0,0.13,0.33,0.49,0.66
182,11.4188,0.04,0.21,0.37,0.5,0.65,0.01,0.18,0.34,0.5,0.65,0.01,0.18,0.35,0.5,0.65,0,0.17,0.34,0.51,0.65,0,0.13,0.34,0.5,0.66
183,11.5696,0.04,0.21,0.36,0.5,0.65,0.03,0.19,0.35,0.5,0.66,0.01,0.18,0.35,0.5,0.66,0,0.16,0.34,0.51,0.65,0,0.13,0.33,0.51,0.65
184,11.7222,0.04,0.2,0.36,0.5,0.65,0.03,0.19,0.35,0.5,0.66,0,0.18,0.34,0.51,0.66,0,0.16,0.33,0.5,0.66,0,0.14,0.33,0.5,0.66
185,11.8766,0.04,0.2,0.36,0.51,0.65,0.03,0.2,0.36,0.51,0.66,0.01,0.18,0.35,0.51,0.66,0,0.16,0.33,0.5,0.67,0,0.15,0.32,0.5,0.67
186,12.0327,0.04,0.2,0.36,0.51,0.65,0.03,0.2,0.36,0.51,0.66,0.01,0.18,0.35,0.51,0.67,0,0.16,0.33,0.5,0.66,0,0.15,0.33,0.5,0.67
187,12.1906,0.03,0.2,0.36,0.51,0.65,0.03,0.2,0.36,0.52,0.65,0.01,0.19,0.35,0.51,0.67,0,0.16,0.34,0.5,0.66,0,0.14,0.33,0.51,0.66
188,12.3504,0.04,0.2,0.36,0.51,0.65,0.03,0.2,0.36,0.52,0.65,0.02,0.19,0.36,0.51,0.66,0,0.17,0.35,0.51,0.66,0,0.14,0.34,0.51,0.66
189,12.512,0.04,0.2,0.36,0.51,0.64,0.03,0.2,0.36,0.52,0.65,0.03,0.2,0.36,0.52,0.66,0,0.18,0.35,0.51,0.66,0,0.15,0.34,0.52,0.66
190,12.6755,0.04,0.21,0.36,0.51,0.65,0.03,0.21,0.36,0.51,0.64,0.03,0.2,0.36,0.52,0.66,0,0.18,0.35,0.51,0.66,0,0.15,0.34,0.51,0.66
191,12.8409,0.05,0.21,0.36,0.51,0.65,0.03,0.21,0.37,0.51,0.65,0.02,0.19,0.36,0.52,0.65,0,0.17,0.35,0.51,0.67,0,0.16,0.33,0.51,0.66
192,13.0082,0.05,0.21,0.37,0.51,0.66,0.03,0.21,0.37,0.51,0.65,0.02,0.19,0.36,0.52,0.65,0,0.17,0.34,0.51,0.67,0,0.16,0.33,0.5,0.67
193,13.1774,0.05,0.22,0.37,0.51,0.66,0.04,0.21,0.38,0.51,0.65,0.02,0.19,0.35,0.51,0.66,0,0.17,0.34,0.5,0.67,0,0.16,0.34,0.5,0.67
194,13.3486,0.05,0.22,0.37,0.52,0.66,0.05,0.21,0.37,0.5,0.65,0.02,0.19,0.35,0.51,0.66,0,0.17,0.34,0.5,0.66,0,0.15,0.34,0.51,0.67
195,13.5218,0.06,0.22,0.37,0.52,0.66,0.05,0.21,0.37,0.5,0.66,0.02,0.19,0.35,0.51,0.67,0,0.17,0.34,0.51,0.66,0,0.17,0.35,0.52,0.67
196,13.697,0.06,0.22,0.37,0.52,0.65,0.05,0.21,0.37,0.51,0.66,0.02,0.19,0.36,0.51,0.67,0,0.18,0.35,0.51,0.66,0,0.18,0.35,0.52,0.67
197,13.8742,0.05,0.22,0.37,0.53,0.65,0.04,0.21,0.37,0.51,0.66,0.03,0.2,0.36,0.52,0.67,0.01,0.19,0.35,0.52,0.67,0,0.17,0.34,0.52,0.67
198,14.0535,0.05,0.21,0.37,0.52,0.65,0.04,0.21,0.36,0.51,0.66,0.03,0.2,0.37,0.52,0.66,0.02,0.19,0.35,0.52,0.67,0,0.17,0.34,0.51,0.67
199,14.2348,0.05,0.22,0.37,0.52,0.65,0.04,0.21,0.36,0.52,0.66,0.04,0.21,0.37,0.52,0.66,0.02,0.19,0.35,0.52,0.68,0,0.17,0.34,0.51,0.67
200,14.4183,0.05,0.22,0.37,0.52,0.65,0.04,0.21,0.36,0.52,0.66,0.04,0.21,0.37,0.53,0.66,0.01,0.18,0.35,0.51,0.67,0,0.17,0.34,0.51,0.67
201,14.6039,0.05,0.22,0.37,0.52,0.65,0.04,0.21,0.36,0.52,0.67,0.04,0.2,0.37,0.52,0.65,0.01,0.18,0.35,0.51,0.67,0,0.16,0.35,0.51,0.67
202,14.7916,0.05,0.21,0.36,0.52,0.65,0.04,0.21,0.37,0.52,0.67,0.04,0.2,0.36,0.52,0.65,0.01,0.18,0.35,0.51,0.67,0,0.16,0.35,0.52,0.66
203,14.9815,0.05,0.22,0.36,0.51,0.65,0.05,0.22,0.37,0.52,0.67,0.03,0.2,0.36,0.52,0.65,0.01,0.18,0.35,0.52,0.66,0,0.19,0.36,0.52,0.68
204,15.1736,0.06,0.22,0.37,0.51,0.65,0.05,0.22,0.38,0.51,0.66,0.03,0.2,0.36,0.52,0.66,0.01,0.18,0.35,0.52,0.66,0,0.18,0.35,0.52,0.68
205,15.3679,0.07,0.23,0.37,0.51,0.65,0.05,0.22,0.38,0.51,0.66,0.03,0.2,0.36,0.51,0.66,0.02,0.19,0.36,0.52,0.66,0,0.18,0.35,0.52,0.68
206,15.5645,0.06,0.23,0.37,0.51,0.66,0.06,0.22,0.38,0.51,0.66,0.03,0.2,0.36,0.51,0.67,0.02,0.19,0.36,0.52,0.67,0,0.18,0.35,0.51,0.67
207,15.7633,0.06,0.22,0.38,0.51,0.66,0.06,0.22,0.38,0.51,0.66,0.04,0.2,0.36,0.51,0.67,0.03,0.2,0.36,0.52,0.67,0,0.18,0.34,0.51,0.67
208,15.9645,0.07,0.22,0.38,0.51,0.66,0.06,0.22,0.38,0.51,0.65,0.04,0.21,0.36,0.52,0.66,0.03,0.2,0.36,0.52,0.67,0.01,0.18,0.35,0.51,0.67
209,16.168,0.07,0.22,0.38,0.52,0.66,0.06,0.22,0.37,0.52,0.65,0.05,0.21,0.37,0.52,0.66,0.03,0.19,0.36,0.52,0.67,0,0.18,0.35,0.51,0.67
210,16.3738,0.07,0.22,0.38,0.52,0.66,0.06,0.22,0.37,0.52,0.65,0.05,0.21,0.37,0.52,0.66,0.02,0.19,0.37,0.51,0.67,0,0.17,0.36,0.52,0.66
211,16.5821,0.07,0.22,0.38,0.52,0.65,0.05,0.21,0.37,0.52,0.65,0.05,0.21,0.37,0.53,0.66,0.02,0.19,0.37,0.51,0.67,0,0.2,0.36,0.52,0.68
212,16.7927,0.07,0.22,0.38,0.52,0.65,0.06,0.21,0.37,0.52,0.66,0.05,0.21,0.37,0.53,0.65,0.02,0.19,0.37,0.51,0.67,0,0.19,0.36,0.52,0.68
213,17.0058,0.07,0.22,0.38,0.52,0.65,0.06,0.21,0.37,0.52,0.66,0.05,0.21,0.37,0.52,0.65,0.02,0.19,0.36,0.53,0.66,0,0.19,0.36,0.52,0.68
214,17.2213,0.07,0.23,0.38,0.52,0.65,0.06,0.21,0.37,0.52,0.66,0.05,0.21,0.37,0.52,0.65,0.03,0.19,0.36,0.53,0.66,0.01,0.19,0.35,0.52,0.67
215,17.4394,0.07,0.23,0.37,0.52,0.65,0.06,0.22,0.37,0.52,0.66,0.05,0.21,0.36,0.52,0.65,0.03,0.2,0.36,0.53,0.66,0.01,0.18,0.35,0.51,0.67
216,17.66,0.07,0.23,0.37,0.52,0.65,0.06,0.22,0.37,0.52,0.66,0.04,0.2,0.36,0.52,0.66,0.04,0.2,0.36,0.52,0.66,0.02,0.19,0.35,0.51,0.67
217,17.8831,0.07,0.23,0.38,0.52,0.65,0.07,0.22,0.37,0.52,0.67,0.04,0.2,0.36,0.51,0.67,0.04,0.2,0.36,0.52,0.67,0.02,0.19,0.35,0.51,0.67
218,18.1088,0.07,0.24,0.38,0.52,0.65,0.07,0.23,0.38,0.52,0.66,0.05,0.21,0.36,0.51,0.66,0.04,0.2,0.36,0.52,0.67,0.01,0.18,0.36,0.52,0.67
219,18.3372,0.07,0.24,0.39,0.52,0.65,0.07,0.23,0.38,0.52,0.66,0.05,0.21,0.36,0.51,0.66,0.04,0.2,0.37,0.52,0.67,0.01,0.2,0.36,0.52,0.66
220,18.5681,0.07,0.24,0.39,0.52,0.65,0.08,0.23,0.38,0.53,0.66,0.05,0.21,0.37,0.52,0.66,0.04,0.2,0.37,0.52,0.67,0.01,0.2,0.37,0.53,0.68
221,18.8018,0.07,0.24,0.39,0.51,0.65,0.07,0.23,0.38,0.53,0.66,0.06,0.22,0.37,0.52,0.66,0.03,0.2,0.37,0.51,0.67,0.01,0.2,0.36,0.53,0.68
222,19.0381,0.08,0.24,0.39,0.51,0.65,0.07,0.23,0.38,0.53,0.66,0.06,0.22,0.38,0.52,0.66,0.03,0.2,0.37,0.51,0.66,0.01,0.19,0.36,0.52,0.68
223,19.2772,0.08,0.24,0.39,0.51,0.65,0.07,0.23,0.38,0.53,0.65,0.06,0.22,0.38,0.52,0.66,0.03,0.2,0.37,0.51,0.66,0.02,0.19,0.36,0.52,0.67
224,19.5191,0.08,0.23,0.39,0.51,0.65,0.07,0.23,0.38,0.53,0.65,0.06,0.22,0.38,0.53,0.66,0.03,0.2,0.37,0.53,0.66,0.03,0.19,0.36,0.52,0.67
225,19.7638,0.08,0.23,0.38,0.51,0.65,0.07,0.22,0.38,0.53,0.65,0.06,0.22,0.38,0.53,0.65,0.04,0.2,0.36,0.53,0.66,0.03,0.19,0.36,0.51,0.67
226,20.0113,0.08,0.23,0.38,0.51,0.65,0.07,0.22,0.38,0.52,0.65,0.06,0.22,0.37,0.53,0.65,0.04,0.21,0.36,0.53,0.66,0.03,0.19,0.36,0.51,0.67
227,20.2617,0.08,0.23,0.38,0.51,0.65,0.07,0.22,0.37,0.52,0.65,0.06,0.22,0.37,0.52,0.65,0.05,0.21,0.37,0.52,0.66,0.03,0.19,0.36,0.52,0.67
228,20.5149,0.08,0.23,0.38,0.51,0.65,0.07,0.22,0.37,0.52,0.65,0.06,0.21,0.37,0.52,0.65,0.05,0.21,0.37,0.52,0.66,0.02,0.19,0.37,0.52,0.66
229,20.7711,0.08,0.23,0.38,0.52,0.65,0.07,0.22,0.37,0.52,0.65,0.06,0.21,0.37,0.52,0.65,0.05,0.21,0.37,0.52,0.66,0.02,0.2,0.37,0.52,0.66
230,21.0303,0.08,0.23,0.38,0.52,0.65,0.07,0.22,0.37,0.52,0.65,0.06,0.21,0.37,0.52,0.66,0.05,0.21,0.37,0.52,0.67,0.02,0.2,0.37,0.53,0.67
231,21.2925,0.08,0.23,0.38,0.52,0.65,0.07,0.22,0.37,0.52,0.66,0.06,0.21,0.36,0.51,0.66,0.05,0.21,0.37,0.52,0.67,0.02,0.2,0.37,0.53,0.67
232,21.5577,0.08,0.23,0.38,0.52,0.65,0.07,0.23,0.37,0.52,0.66,0.06,0.21,0.36,0.51,0.66,0.05,0.21,0.37,0.52,0.67,0.03,0.2,0.36,0.52,0.67
233,21.826,0.08,0.23,0.38,0.52,0.65,0.07,0.23,0.37,0.52,0.66,0.06,0.22,0.37,0.51,0.66,0.05,0.21,0.36,0.52,0.66,0.03,0.2,0.36,0.52,0.67
234,22.0974,0.08,0.23,0.38,0.52,0.65,0.08,0.23,0.38,0.52,0.66,0.06,0.22,0.37,0.51,0.66,0.04,0.2,0.36,0.51,0.66,0.04,0.2,0.36,0.52,0.66
235,22.3719,0.08,0.23,0.38,0.52,0.65,0.08,0.23,0.38,0.52,0.66,0.07,0.22,0.37,0.52,0.66,0.04,0.2,0.36,0.51,0.66,0.04,0.2,0.36,0.51,0.66
236,22.6496,0.08,0.24,0.38,0.52,0.65,0.08,0.23,0.38,0.52,0.66,0.07,0.23,0.37,0.52,0.66,0.05,0.21,0.36,0.52,0.66,0.04,0.2,0.36,0.51,0.66
237,22.9306,0.08,0.24,0.38,0.52,0.65,0.08,0.24,0.38,0.52,0.66,0.07,0.23,0.38,0.52,0.66,0.05,0.21,0.36,0.52,0.66,0.04,0.2,0.36,0.51,0.66
238,23.2148,0.07,0.24,0.38,0.52,0.65,0.09,0.24,0.39,0.52,0.66,0.08,0.23,0.38,0.52,0.66,0.05,0.21,0.36,0.51,0.65,0.04,0.2,0.37,0.52,0.66
239,23.5023,0.08,0.24,0.39,0.52,0.65,0.08,0.24,0.39,0.52,0.65,0.07,0.23,0.38,0.52,0.65,0.06,0.22,0.37,0.51,0.65,0.03,0.2,0.37,0.52,0.66
240,23.7931,0.08,0.24,0.39,0.52,0.65,0.08,0.24,0.39,0.52,0.65,0.07,0.23,0.38,0.53,0.65,0.06,0.22,0.37,0.52,0.66,0.03,0.2,0.37,0.52,0.66
241,24.0873,0.08,0.24,0.39,0.52,0.65,0.08,0.23,0.38,0.52,0.65,0.07,0.23,0.38,0.53,0.65,0.06,0.22,0.37,0.52,0.66,0.03,0.2,0.37,0.52,0.66
242,24.3848,0.08,0.25,0.39,0.51,0.65,0.08,0.23,0.38,0.52,0.65,0.07,0.22,0.38,0.52,0.65,0.06,0.22,0.37,0.52,0.66,0.04,0.2,0.37,0.53,0.65
243,24.6859,0.08,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.51,0.65,0.07,0.22,0.37,0.52,0.64,0.06,0.22,0.37,0.52,0.66,0.04,0.2,0.37,0.52,0.65
244,24.9904,0.09,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.51,0.64,0.07,0.22,0.37,0.52,0.64,0.06,0.22,0.37,0.52,0.66,0.04,0.21,0.37,0.52,0.65
245,25.2985,0.09,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.52,0.64,0.07,0.22,0.37,0.52,0.64,0.06,0.21,0.37,0.52,0.66,0.05,0.21,0.37,0.52,0.65
246,25.6101,0.09,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.51,0.64,0.07,0.22,0.37,0.52,0.64,0.06,0.21,0.37,0.52,0.66,0.05,0.21,0.36,0.52,0.66
247,25.9253,0.09,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.51,0.64,0.07,0.22,0.37,0.51,0.65,0.06,0.21,0.36,0.51,0.66,0.05,0.21,0.36,0.51,0.66
248,26.2442,0.09,0.24,0.39,0.51,0.65,0.08,0.23,0.37,0.51,0.64,0.07,0.22,0.37,0.51,0.65,0.06,0.21,0.36,0.51,0.66,0.05,0.21,0.36,0.51,0.66
249,26.5668,0.09,0.24,0.38,0.51,0.64,0.08,0.23,0.37,0.51,0.65,0.07,0.22,0.37,0.51,0.65,0.06,0.21,0.36,0.51,0.66,0.05,0.21,0.37,0.51,0.66
250,26.8931,0.09,0.24,0.38,0.51,0.64,0.08,0.23,0.37,0.52,0.65,0.07,0.22,0.37,0.51,0.65,0.06,0.21,0.36,0.51,0.66,0.05,0.2,0.37,0.51,0.66
251,27.2232,0.09,0.24,0.38,0.51,0.64,0.08,0.23,0.37,0.52,0.65,0.07,0.23,0.37,0.51,0.65,0.06,0.22,0.36,0.51,0.65,0.05,0.2,0.37,0.51,0.66
252,27.5571,0.09,0.24,0.38,0.51,0.64,0.08,0.23,0.37,0.52,0.65,0.08,0.23,0.37,0.51,0.65,0.06,0.22,0.37,0.51,0.65,0.04,0.2,0.36,0.51,0.65
253,27.8949,0.09,0.23,0.38,0.51,0.64,0.08,0.23,0.37,0.52,0.65,0.08,0.23,0.37,0.51,0.65,0.07,0.22,0.37,0.51,0.65,0.04,0.2,0.36,0.5,0.65
254,28.2366,0.09,0.23,0.38,0.51,0.64,0.09,0.23,0.37,0.52,0.65,0.08,0.23,0.38,0.52,0.65,0.07,0.22,0.37,0.51,0.65,0.05,0.2,0.36,0.52,0.65
255,28.5823,0.09,0.24,0.38,0.51,0.64,0.08,0.24,0.38,0.52,0.65,0.08,0.23,0.38,0.52,0.65,0.07,0.23,0.37,0.52,0.65,0.05,0.21,0.36,0.51,0.65
256,28.932,0.09,0.24,0.38,0.51,0.64,0.08,0.24,0.38,0.52,0.65,0.09,0.24,0.38,0.52,0.65,0.07,0.23,0.38,0.52,0.65,0.05,0.21,0.36,0.51,0.65
257,29.2857,0.09,0.24,0.38,0.51,0.64,0.08,0.24,0.38,0.51,0.65,0.08,0.24,0.38,0.52,0.65,0.07,0.23,0.38,0.52,0.65,0.06,0.21,0.36,0.51,0.65
258,29.6435,0.09,0.24,0.38,0.52,0.64,0.08,0.24,0.38,0.51,0.65,0.08,0.23,0.38,0.52,0.65,0.07,0.23,0.38,0.52,0.64,0.06,0.22,0.37,0.51,0.65
259,30.0055,0.09,0.24,0.38,0.52,0.64,0.08,0.24,0.38,0.51,0.65,0.08,0.23,0.38,0.52,0.64,0.07,0.22,0.37,0.52,0.64,0.06,0.22,0.37,0.51,0.65
260,30.3716,0.09,0.24,0.38,0.52,0.64,0.08,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.52,0.64,0.07,0.22,0.37,0.52,0.64,0.06,0.22,0.37,0.52,0.65
261,30.742,0.09,0.24,0.38,0.52,0.64,0.08,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.52,0.64,0.07,0.22,0.37,0.52,0.64,0.06,0.22,0.37,0.52,0.65
262,31.1167,0.09,0.24,0.38,0.52,0.64,0.09,0.24,0.39,0.51,0.65,0.08,0.23,0.38,0.52,0.64,0.07,0.22,0.37,0.52,0.64,0.06,0.21,0.37,0.52,0.66
263,31.4958,0.09,0.24,0.38,0.52,0.64,0.09,0.24,0.39,0.51,0.64,0.08,0.23,0.37,0.52,0.64,0.07,0.22,0.37,0.51,0.64,0.06,0.21,0.36,0.51,0.66
264,31.8792,0.09,0.24,0.38,0.52,0.63,0.09,0.24,0.38,0.5,0.64,0.08,0.23,0.37,0.52,0.64,0.07,0.22,0.37,0.51,0.64,0.06,0.21,0.36,0.51,0.65
265,32.267,0.09,0.24,0.37,0.52,0.63,0.09,0.24,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.07,0.22,0.36,0.51,0.65,0.05,0.21,0.36,0.51,0.65
266,32.6594,0.08,0.24,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.07,0.22,0.36,0.51,0.64,0.06,0.21,0.36,0.51,0.65
267,33.0563,0.08,0.24,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.07,0.22,0.36,0.51,0.64,0.06,0.21,0.36,0.5,0.65
268,33.4578,0.08,0.24,0.37,0.51,0.63,0.09,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.07,0.22,0.37,0.51,0.65,0.06,0.21,0.36,0.5,0.65
269,33.864,0.08,0.24,0.37,0.51,0.63,0.09,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.07,0.22,0.37,0.51,0.65,0.06,0.21,0.36,0.5,0.65
270,34.2748,0.08,0.23,0.37,0.51,0.63,0.09,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65,0.06,0.22,0.36,0.5,0.64
271,34.6904,0.08,0.23,0.37,0.51,0.63,0.09,0.23,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65,0.07,0.22,0.36,0.51,0.64
272,35.1109,0.08,0.23,0.37,0.51,0.63,0.09,0.23,0.38,0.51,0.64,0.08,0.23,0.37,0.51,0.65,0.08,0.23,0.37,0.51,0.65,0.07,0.22,0.37,0.51,0.64
273,35.5362,0.08,0.23,0.37,0.51,0.63,0.09,0.23,0.37,0.51,0.64,0.09,0.23,0.37,0.51,0.65,0.08,0.23,0.38,0.51,0.65,0.07,0.22,0.37,0.51,0.64
274,35.9664,0.09,0.23,0.37,0.51,0.63,0.09,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.51,0.65,0.08,0.23,0.38,0.51,0.64,0.07,0.22,0.37,0.51,0.64
275,36.4016,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.64,0.08,0.24,0.38,0.51,0.65,0.08,0.23,0.38,0.52,0.64,0.07,0.22,0.37,0.51,0.64
276,36.8419,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.64,0.08,0.24,0.38,0.51,0.65,0.08,0.23,0.38,0.52,0.64,0.07,0.22,0.37,0.51,0.64
277,37.2872,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.63,0.08,0.24,0.38,0.51,0.64,0.08,0.23,0.38,0.51,0.64,0.07,0.22,0.37,0.51,0.63
278,37.7377,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.63,0.07,0.24,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.64,0.07,0.22,0.37,0.51,0.63
279,38.1935,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.63,0.07,0.24,0.38,0.5,0.64,0.08,0.23,0.37,0.51,0.63,0.07,0.22,0.37,0.51,0.63
280,38.6545,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.63,0.08,0.24,0.38,0.5,0.64,0.08,0.23,0.37,0.5,0.63,0.07,0.22,0.36,0.51,0.63
281,39.1209,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.64,0.08,0.22,0.37,0.5,0.63,0.07,0.22,0.36,0.51,0.63
282,39.5926,0.09,0.23,0.37,0.5,0.63,0.09,0.23,0.37,0.51,0.63,0.09,0.24,0.38,0.5,0.64,0.08,0.22,0.37,0.5,0.63,0.07,0.21,0.36,0.5,0.63
283,40.0698,0.1,0.23,0.37,0.5,0.63,0.08,0.23,0.37,0.51,0.63,0.09,0.24,0.37,0.5,0.63,0.08,0.22,0.37,0.5,0.63,0.07,0.22,0.36,0.5,0.63
284,40.5526,0.1,0.24,0.37,0.5,0.63,0.08,0.23,0.37,0.51,0.63,0.09,0.23,0.37,0.5,0.63,0.08,0.22,0.37,0.5,0.63,0.07,0.22,0.36,0.5,0.64
285,41.0409,0.1,0.24,0.37,0.5,0.63,0.08,0.23,0.37,0.51,0.62,0.09,0.23,0.37,0.5,0.63,0.08,0.22,0.37,0.5,0.63,0.07,0.22,0.36,0.5,0.64
286,41.5349,0.1,0.24,0.37,0.5,0.63,0.08,0.23,0.37,0.51,0.62,0.09,0.23,0.37,0.5,0.63,0.08,0.22,0.37,0.5,0.63,0.07,0.22,0.36,0.5,0.64
287,42.0347,0.1,0.24,0.37,0.5,0.63,0.08,0.23,0.37,0.51,0.62,0.09,0.23,0.37,0.5,0.63,0.08,0.22,0.37,0.51,0.63,0.07,0.22,0.36,0.5,0.64
288,42.5402,0.1,0.24,0.37,0.5,0.63,0.08,0.22,0.37,0.51,0.62,0.09,0.23,0.37,0.5,0.63,0.08,0.22,0.37,0.51,0.64,0.08,0.22,0.36,0.5,0.64
289,43.0516,0.1,0.24,0.37,0.5,0.63,0.08,0.22,0.37,0.5,0.62,0.09,0.23,0.37,0.5,0.63,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.5,0.64
290,43.5689,0.1,0.24,0.38,0.5,0.63,0.08,0.22,0.37,0.5,0.62,0.09,0.23,0.37,0.5,0.63,0.08,0.23,0.37,0.51,0.64,0.08,0.23,0.37,0.5,0.64
291,44.0922,0.1,0.24,0.38,0.5,0.63,0.08,0.22,0.36,0.5,0.62,0.09,0.23,0.37,0.5,0.63,0.07,0.23,0.36,0.51,0.64,0.08,0.23,0.37,0.5,0.64
292,44.6215,0.1,0.24,0.38,0.5,0.63,0.08,0.22,0.36,0.5,0.62,0.09,0.23,0.37,0.5,0.63,0.07,0.23,0.36,0.5,0.63,0.07,0.23,0.37,0.5,0.64
293,45.157,0.1,0.24,0.38,0.5,0.63,0.08,0.22,0.36,0.5,0.62,0.09,0.23,0.37,0.5,0.63,0.07,0.23,0.37,0.5,0.63,0.07,0.23,0.37,0.49,0.63
294,45.6987,0.1,0.24,0.38,0.5,0.63,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.37,0.5,0.63,0.07,0.23,0.37,0.5,0.63,0.08,0.23,0.37,0.49,0.63
295,46.2467,0.1,0.24,0.38,0.51,0.63,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.07,0.23,0.37,0.5,0.62,0.08,0.23,0.37,0.49,0.63
296,46.801,0.1,0.24,0.38,0.5,0.63,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.07,0.23,0.37,0.5,0.62,0.08,0.23,0.37,0.49,0.63
297,47.3617,0.1,0.24,0.38,0.5,0.63,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.63,0.07,0.23,0.36,0.5,0.62,0.07,0.22,0.37,0.49,0.63
298,47.9289,0.1,0.24,0.38,0.5,0.63,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.62,0.07,0.23,0.36,0.5,0.62,0.07,0.22,0.37,0.49,0.63
299,48.5027,0.1,0.24,0.38,0.49,0.62,0.09,0.23,0.36,0.5,0.62,0.09,0.23,0.37,0.51,0.62,0.07,0.22,0.36,0.49,0.62,0.07,0.22,0.37,0.49,0.62
300,49.0832,0.1,0.24,0.37,0.49,0.62,0.09,0.23,0.37,0.5,0.62,0.08,0.23,0.37,0.51,0.62,0.08,0.22,0.36,0.49,0.62,0.08,0.22,0.36,0.49,0.62
301,49.6704,0.1,0.24,0.37,0.49,0.62,0.09,0.23,0.37,0.5,0.62,0.08,0.23,0.37,0.51,0.62,0.08,0.22,0.36,0.49,0.62,0.08,0.22,0.36,0.49,0.62
302,50.2644,0.09,0.24,0.37,0.49,0.62,0.1,0.23,0.37,0.5,0.62,0.08,0.23,0.37,0.5,0.62,0.08,0.22,0.36,0.49,0.62,0.08,0.22,0.36,0.5,0.63
303,50.8652,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.5,0.62,0.08,0.23,0.37,0.5,0.62,0.08,0.22,0.36,0.49,0.62,0.08,0.22,0.36,0.5,0.62
304,51.473,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.5,0.62,0.08,0.22,0.37,0.5,0.62,0.08,0.22,0.36,0.49,0.62,0.08,0.22,0.36,0.5,0.62
