gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
334,73.3805,68.848,69.5516,70.255,70.9583,71.6615,72.3646,73.0676
335,74.2492,69.6693,70.3813,71.093,71.8046,72.5161,73.2275,73.9389
336,75.1279,70.5002,71.2206,71.9407,72.6608,73.3807,74.1005,74.8203
337,76.0168,71.3407,72.0696,72.7983,73.5269,74.2553,74.9836,75.7119
338,76.916,72.191,72.9285,73.6658,74.403,75.14,75.8769,76.6138
339,77.8256,73.0511,73.7974,74.5434,75.2893,76.035,76.7807,77.5263
340,78.7458,73.9212,74.6763,75.4311,76.1858,76.9404,77.6949,78.4493
341,79.6766,74.8014,75.5654,76.3292,77.0928,77.8563,78.6197,79.383
342,80.6182,75.6919,76.4648,77.2376,78.0103,78.7828,79.5552,80.3276
343,81.5708,76.5926,77.3747,78.1566,78.9384,79.7201,80.5016,81.2831
344,82.5343,77.5038,78.2951,79.0863,79.8773,80.6682,81.459,82.2497
345,83.509,78.4255,79.2262,80.0267,80.8271,81.6273,82.4274,83.2275
346,84.495,79.358,80.1681,80.9781,81.7879,82.5976,83.4072,84.2167
347,85.4925,80.3013,81.121,81.9405,82.7599,83.5791,84.3982,85.2173
348,86.5014,81.2555,82.0849,82.9141,83.7431,84.572,85.4008,86.2296
349,87.5221,82.2207,83.0599,83.8989,84.7377,85.5764,86.415,87.2536
350,88.5546,83.1972,84.0463,84.8952,85.7439,86.5925,87.441,88.2894
351,89.5991,84.185,85.0441,85.903,86.7618,87.6204,88.4789,89.3373
352,90.6556,85.1843,86.0535,86.9226,87.7914,88.6602,89.5288,90.3973
353,91.7245,86.1952,87.0747,87.9539,88.833,89.712,90.5909,91.4697
354,92.8056,87.2177,88.1076,88.9972,89.8867,90.7761,91.6653,92.5544
355,93.8993,88.2522,89.1525,90.0527,90.9526,91.8525,92.7521,93.6518
356,95.0057,89.2986,90.2096,91.1203,92.0309,92.9413,93.8516,94.7619
357,96.1249,90.3572,91.2789,92.2004,93.1217,94.0428,94.9639,95.8848
358,97.2571,91.4281,92.3606,93.293,94.2251,95.1571,96.089,97.0208
359,98.4024,92.5114,93.4549,94.3982,95.3413,96.2843,97.2272,98.17
360,99.5609,93.6072,94.5619,95.5163,96.4705,97.4246,98.3785,99.3324
361,100.733,94.7158,95.6817,96.6473,97.6128,98.5781,99.5433,100.508
362,101.918,95.8372,96.8145,97.7915,98.7683,99.745,100.722,101.698
363,103.118,96.9716,97.9604,98.9489,99.9372,100.925,101.913,102.901
364,104.331,98.1192,99.1196,100.12,101.12,102.119,103.119,104.119
365,105.558,99.2801,100.292,101.304,102.316,103.327,104.339,105.35
366,106.8,100.454,101.478,102.502,103.526,104.549,105.573,106.596
367,108.055,101.642,102.679,103.714,104.75,105.785,106.821,107.856
368,109.326,102.844,103.892,104.94,105.988,107.036,108.083,109.131
369,110.611,104.06,105.12,106.181,107.241,108.301,109.361,110.42
370,111.911,105.29,106.363,107.435,108.508,109.58,110.653,111.725
371,113.226,106.534,107.619,108.705,109.79,110.875,111.96,113.045
372,114.556,107.792,108.891,109.989,111.087,112.184,113.282,114.38
373,115.902,109.065,110.176,111.288,112.398,113.509,114.62,115.73
374,117.263,110.353,111.477,112.601,113.725,114.849,115.973,117.096
375,118.64,111.656,112.793,113.931,115.068,116.205,117.341,118.478
376,120.033,112.974,114.125,115.275,116.426,117.576,118.726,119.876
377,121.442,114.307,115.471,116.635,117.799,118.963,120.127,121.29
378,122.868,115.655,116.833,118.011,119.189,120.366,121.544,122.721
379,124.31,117.019,118.211,119.403,120.595,121.786,122.977,124.168
380,125.769,118.4,119.605,120.811,122.017,123.222,124.427,125.632
381,127.244,119.796,121.016,122.235,123.455,124.674,125.894,127.113
382,128.737,121.208,122.442,123.676,124.91,126.144,127.377,128.611
383,130.247,122.636,123.885,125.134,126.382,127.63,128.878,130.126
384,131.774,124.082,125.345,126.608,127.871,129.134,130.397,131.659
385,133.32,125.543,126.822,128.1,129.378,130.655,131.933,133.21
386,134.883,127.022,128.316,129.609,130.901,132.194,133.486,134.779
387,136.464,128.518,129.827,131.135,132.443,133.751,135.058,136.366
388,138.063,130.032,131.356,132.679,134.002,135.325,136.648,137.971
389,139.681,131.563,132.902,134.241,135.58,136.918,138.257,139.595
390,141.318,133.111,134.466,135.821,137.175,138.53,139.884,141.238
391,142.974,134.678,136.049,137.419,138.79,140.16,141.53,142.899
392,144.649,136.263,137.65,139.036,140.423,141.809,143.195,144.58
393,146.343,137.866,139.269,140.672,142.074,143.477,144.879,146.281
394,148.057,139.487,140.907,142.326,143.745,145.164,146.583,148.001
395,149.791,141.128,142.564,144,145.436,146.871,148.306,149.741
396,151.545,142.787,144.241,145.693,147.146,148.598,150.05,151.502
397,153.319,144.466,145.936,147.406,148.876,150.345,151.814,153.283
398,155.114,146.164,147.652,149.139,150.625,152.112,153.598,155.084
399,156.929,147.882,149.387,150.891,152.395,153.899,155.403,156.906
400,158.766,149.62,151.143,152.664,154.186,155.708,157.229,158.75
401,160.624,151.378,152.918,154.458,155.998,157.537,159.076,160.614
402,162.503,153.157,154.715,156.272,157.83,159.387,160.944,162.501
403,164.404,154.955,156.532,158.108,159.684,161.259,162.834,164.409
404,166.328,156.775,158.37,159.965,161.559,163.152,164.746,166.339
405,168.273,158.616,160.23,161.843,163.455,165.068,166.68,168.292
406,170.241,160.478,162.111,163.743,165.374,167.006,168.637,170.268
407,172.232,162.362,164.014,165.665,167.315,168.966,170.616,172.266
408,174.246,164.268,165.939,167.609,169.279,170.949,172.618,174.287
409,176.283,166.196,167.886,169.576,171.265,172.954,174.643,176.332
410,178.344,168.146,169.856,171.565,173.275,174.984,176.692,178.401
411,180.428,170.118,171.848,173.578,175.307,177.036,178.765,180.493
412,182.537,172.114,173.864,175.614,177.363,179.112,180.861,182.61
413,184.671,174.133,175.903,177.674,179.443,181.213,182.982,184.751
414,186.829,176.175,177.966,179.757,181.548,183.338,185.128,186.918
415,189.012,178.24,180.053,181.865,183.676,185.487,187.298,189.109
416,191.22,180.33,182.164,183.997,185.829,187.661,189.493,191.325
417,193.454,182.444,184.299,186.153,188.007,189.861,191.714,193.568
418,195.713,184.582,186.459,188.335,190.211,192.086,193.961,195.836
419,197.999,186.746,188.644,190.542,192.44,194.337,196.234,198.131
420,200.312,188.934,190.854,192.775,194.694,196.614,198.533,200.452
421,202.651,191.147,193.091,195.033,196.975,198.917,200.858,202.8
422,205.017,193.387,195.352,197.318,199.282,201.247,203.211,205.175
423,207.411,195.652,197.641,199.629,201.617,203.604,205.591,207.578
424,209.832,197.943,199.955,201.967,203.978,205.988,207.998,210.009
425,212.282,200.261,202.297,204.332,206.366,208.4,210.434,212.467
426,214.76,202.606,204.665,206.724,208.782,210.84,212.897,214.955
427,217.266,204.978,207.062,209.144,211.226,213.308,215.39,217.471
428,219.802,207.378,209.485,211.592,213.699,215.805,217.911,220.016
429,222.367,209.805,211.937,214.069,216.2,218.331,220.461,222.591
430,224.962,212.261,214.418,216.574,218.73,220.885,223.041,225.196
431,227.586,214.745,216.927,219.108,221.289,223.47,225.65,227.831
432,230.242,217.257,219.465,221.672,223.878,226.085,228.29,230.496
433,232.928,219.799,222.033,224.265,226.497,228.729,230.961,233.192
434,235.645,222.371,224.63,226.889,229.147,231.405,233.662,235.92
435,238.393,224.972,227.257,229.542,231.827,234.111,236.395,238.679
436,241.174,227.603,229.915,232.227,234.538,236.849,239.159,241.47
437,243.986,230.265,232.604,234.943,237.281,239.618,241.956,244.293
438,246.831,232.957,235.324,237.69,240.055,242.42,244.785,247.149
439,249.709,235.681,238.075,240.469,242.862,245.254,247.646,250.038
440,252.621,238.436,240.858,243.28,245.701,248.121,250.541,252.961
441,255.566,241.224,243.674,246.123,248.573,251.021,253.47,255.918
442,258.545,244.043,246.522,249,251.478,253.955,256.432,258.909
443,261.559,246.895,249.403,251.91,254.417,256.923,259.428,261.934
444,264.608,249.781,252.318,254.854,257.39,259.925,262.46,264.995
445,267.692,252.699,255.266,257.832,260.397,262.962,265.526,268.091
446,270.812,255.652,258.248,260.844,263.439,266.034,268.628,271.222
447,273.968,258.639,261.265,263.891,266.517,269.142,271.766,274.391
448,277.16,261.66,264.317,266.974,269.63,272.285,274.94,277.595
449,280.39,264.716,267.404,270.092,272.779,275.465,278.151,280.837
450,283.657,267.808,270.528,273.246,275.965,278.682,281.4,284.117
451,286.962,270.936,273.687,276.437,279.187,281.937,284.686,287.435
452,290.305,274.099,276.883,279.665,282.447,285.229,288.01,290.791
453,293.686,277.3,280.116,282.931,285.745,288.559,291.372,294.185
454,297.107,280.538,283.386,286.234,289.081,291.927,294.774,297.62
455,300.568,283.813,286.694,289.575,292.455,295.335,298.214,301.094
456,304.069,287.126,290.041,292.955,295.869,298.782,301.695,304.608
457,307.61,290.477,293.426,296.375,299.322,302.27,305.216,308.163
458,311.192,293.867,296.851,299.833,302.816,305.797,308.778,311.759
459,314.816,297.297,300.315,303.332,306.349,309.366,312.381,315.397
460,318.482,300.766,303.82,306.872,309.924,312.975,316.026,319.077
461,322.19,304.276,307.365,310.453,313.54,316.627,319.713,322.8
462,325.941,307.826,310.951,314.075,317.198,320.321,323.443,326.565
463,329.736,311.417,314.578,317.739,320.898,324.058,327.216,330.375
464,333.574,315.05,318.248,321.445,324.642,327.838,331.033,334.228
465,337.457,318.725,321.96,325.195,328.428,331.661,334.894,338.126
466,341.385,322.443,325.715,328.987,332.259,335.529,338.8,342.07
467,345.359,326.203,329.514,332.824,336.134,339.442,342.751,346.059
468,349.379,330.007,333.357,336.705,340.053,343.401,346.747,350.094
469,353.445,333.856,337.244,340.632,344.019,347.405,350.791,354.176
470,357.558,337.749,341.176,344.603,348.03,351.455,354.88,358.305
471,361.719,341.687,345.154,348.621,352.087,355.553,359.018,362.482
472,365.928,345.67,349.178,352.685,356.192,359.698,363.203,366.708
473,370.186,349.7,353.249,356.797,360.344,363.891,367.437,370.983
474,374.493,353.776,357.367,360.956,364.544,368.132,371.719,375.307
475,378.85,357.9,361.532,365.163,368.793,372.423,376.052,379.681
476,383.258,362.072,365.746,369.419,373.091,376.763,380.434,384.106
477,387.717,366.291,370.008,373.724,377.439,381.154,384.868,388.582
478,392.227,370.56,374.32,378.079,381.838,385.595,389.353,393.11
479,396.79,374.878,378.682,382.485,386.287,390.088,393.889,397.69
480,401.405,379.246,383.094,386.942,390.788,394.634,398.479,402.323
481,406.074,383.665,387.558,391.45,395.341,399.231,403.121,407.011
482,410.797,388.135,392.073,396.01,399.947,403.882,407.817,411.752
483,415.575,392.657,396.641,400.624,404.606,408.587,412.568,416.548
484,420.408,397.231,401.261,405.29,409.319,413.347,417.374,421.4
485,425.297,401.858,405.935,410.011,414.087,418.161,422.235,426.308
486,430.242,406.539,410.663,414.787,418.909,423.031,427.153,431.274
487,435.245,411.274,415.446,419.618,423.788,427.958,432.127,436.296
488,440.306,416.064,420.285,424.505,428.724,432.942,437.159,441.377
489,445.426,420.909,425.179,429.448,433.716,437.983,442.25,446.516
490,450.605,425.811,430.13,434.449,438.767,443.083,447.4,451.716
491,455.844,430.769,435.139,439.508,443.875,448.243,452.609,456.975
492,461.143,435.785,440.205,444.625,449.043,453.461,457.878,462.295
493,466.504,440.858,445.331,449.801,454.271,458.741,463.209,467.677
494,471.927,445.991,450.515,455.038,459.56,464.081,468.601,473.122
495,477.413,451.183,455.76,460.335,464.91,469.483,474.056,478.629
496,482.963,456.435,461.065,465.694,470.321,474.948,479.574,484.2
497,488.577,461.749,466.432,471.115,475.796,480.477,485.156,489.836
498,494.255,467.123,471.861,476.598,481.334,486.069,490.803,495.573
499,500,472.56,477.353,482.145,486.936,491.726,496.577,501.498
