gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
176,256.535,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9264.98,-9264.98,-9264.98,-9264.98,-9264.97
177,264.1,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9264.97,-9264.97,-9264.97,-9264.97,-9264.97
178,271.886,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897.1,-13897.1,-13897.1,-13897.1,-13897.1,-9264.96,-9264.96,-9264.96,-9264.96,-9264.96
179,279.901,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376.1,-13897,-13897,-13897,-13897,-13897,-9264.96,-9264.96,-9264.96,-9264.96,-9264.96
180,288.15,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376.1,-14376.1,-14376.1,-14376.1,-14376,-13897,-13897,-13897,-13897,-13897,-9264.95,-9264.95,-9264.95,-9264.95,-9264.95
181,296.641,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.95,-9264.95,-9264.95,-9264.95,-9264.95
182,305.381,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.94,-9264.94,-9264.94,-9264.94,-9264.94
183,314.377,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.94,-9264.94,-9264.94,-9264.94,-9264.93
184,323.636,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.93,-9264.93,-9264.93,-9264.93,-9264.93
185,333.167,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.93,-9264.93,-9264.92,-9264.92,-9264.92
186,342.977,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.92,-9264.92,-9264.92,-9264.92,-9264.92
187,353.075,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.92,-9264.91,-9264.91,-9264.91,-9264.91
188,363.469,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.91,-9264.91,-9264.91,-9264.91,-9264.91
189,374.167,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.9,-9264.9,-9264.9,-9264.9,-9264.9
190,385.179,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.9,-9264.9,-9264.9,-9264.9,-9264.9
191,396.513,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.89,-9264.89,-9264.89,-9264.89,-9264.89
192,408.179,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.89,-9264.89,-9264.89,-9264.89,-9264.89
193,420.188,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.89,-9264.88,-9264.88,-9264.88,-9264.88
194,432.548,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.88,-9264.88,-9264.88,-9264.88,-9264.88
195,445.271,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.88,-9264.88,-9264.88,-9264.87,-9264.87
196,458.366,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.87,-9264.87,-9264.87,-9264.87,-9264.87
197,471.845,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.87,-9264.87,-9264.87,-9264.87,-9264.87
198,485.719,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.87,-9264.87,-9264.87,-9264.87,-9264.87
199,500,-14677.3,-14677.3,-14677.3,-14677.3,-14677.3,-14583,-14583,-14583,-14583,-14583,-14376,-14376,-14376,-14376,-14376,-13897,-13897,-13897,-13897,-13897,-9264.87,-9264.87,-9264.87,-9264.87,-9264.87
