gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
104,30.6616,24.6449,24.6449,24.6449,24.6449,24.6449,24.5897,24.5897,24.5897,24.5897,24.5897,24.5264,24.5264,24.5264,24.5264,24.5264,24.4583,24.4583,24.4583,24.4583,24.4583,24.3902,24.3902,24.3902,24.3902,24.3902
105,31.607,25.4497,25.4497,25.4497,25.4497,25.4497,25.3948,25.3948,25.3948,25.3948,25.3948,25.3317,25.3317,25.3317,25.3317,25.3317,25.2638,25.2638,25.2638,25.2638,25.2638,25.196,25.196,25.196,25.196,25.196
106,32.5802,26.2801,26.2801,26.2801,26.2801,26.2801,26.2249,26.2249,26.2249,26.2249,26.2249,26.1616,26.1616,26.1616,26.1616,26.1616,26.0936,26.0936,26.0936,26.0936,26.0936,26.0258,26.0258,26.0258,26.0258,26.0258
107,33.5818,27.1354,27.1354,27.1354,27.1354,27.1354,27.0801,27.0801,27.0801,27.0801,27.0801,27.0166,27.0166,27.0166,27.0166,27.0166,26.9485,26.9485,26.9485,26.9485,26.9485,26.8806,26.8806,26.8806,26.8806,26.8806
108,34.6128,28.0146,28.0146,28.0146,28.0146,28.0146,27.9595,27.9595,27.9595,27.9595,27.9595,27.8963,27.8963,27.8963,27.8963,27.8963,27.8285,27.8285,27.8285,27.8285,27.8285,27.7611,27.7611,27.7611,27.7611,27.7611
109,35.674,28.9189,28.9189,28.9189,28.9189,28.9189,28.8641,28.8641,28.8641,28.8641,28.8641,28.8015,28.8015,28.8015,28.8015,28.8015,28.7343,28.7343,28.7343,28.7343,28.7343,28.6675,28.6675,28.6675,28.6675,28.6675
110,36.7663,29.8518,29.8518,29.8518,29.8518,29.8518,29.7974,29.7974,29.7974,29.7974,29.7974,29.735,29.735,29.735,29.735,29.735,29.6681,29.6681,29.6681,29.6681,29.6681,29.6014,29.6014,29.6014,29.6014,29.6014
111,37.8906,30.8146,30.8146,30.8146,30.8146,30.8146,30.7605,30.7605,30.7605,30.7605,30.7605,30.6982,30.6982,30.6982,30.6982,30.6982,30.6309,30.6309,30.6309,30.6309,30.6309,30.5637,30.5637,30.5637,30.5637,30.5637
112,39.0479,31.8052,31.8052,31.8052,31.8052,31.8052,31.7512,31.7512,31.7512,31.7512,31.7512,31.6888,31.6888,31.6888,31.6888,31.6888,31.6214,31.6214,31.6214,31.6214,31.6214,31.554,31.554,31.554,31.554,31.554
113,40.239,32.8225,32.8225,32.8225,32.8225,32.8225,32.7684,32.7684,32.7684,32.7684,32.7684,32.7062,32.7062,32.7062,32.7062,32.7062,32.6392,32.6392,32.6392,32.6392,32.6392,32.5723,32.5723,32.5723,32.5723,32.5723
114,41.4651,33.8695,33.8695,33.8695,33.8695,33.8695,33.8155,33.8155,33.8155,33.8155,33.8155,33.7538,33.7538,33.7538,33.7538,33.7538,33.6878,33.6878,33.6878,33.6878,33.6878,33.6221,33.6221,33.6221,33.6221,33.6221
115,42.7271,34.9512,34.9512,34.9512,34.9512,34.9512,34.8973,34.8973,34.8973,34.8973,34.8973,34.8359,34.8359,34.8359,34.8359,34.8359,34.7702,34.7702,34.7702,34.7702,34.7702,34.705,34.705,34.705,34.705,34.705
116,44.0261,36.0672,36.0672,36.0672,36.0672,36.0672,36.0132,36.0132,36.0132,36.0132,36.0132,35.9514,35.9514,35.9514,35.9514,35.9514,35.8848,35.8848,35.8848,35.8848,35.8848,35.8185,35.8185,35.8185,35.8185,35.8185
117,45.3631,37.2137,37.2137,37.2137,37.2137,37.2137,37.1596,37.1596,37.1596,37.1596,37.1596,37.0974,37.0974,37.0974,37.0974,37.0974,37.0303,37.0303,37.0303,37.0303,37.0303,36.9634,36.9634,36.9634,36.9634,36.9634
118,46.7394,38.3909,38.3909,38.3909,38.3909,38.3909,38.337,38.337,38.337,38.337,38.337,38.2754,38.2754,38.2754,38.2754,38.2754,38.2093,38.2093,38.2093,38.2093,38.2093,38.1433,38.1433,38.1433,38.1433,38.1433
119,48.1559,39.6047,39.6047,39.6047,39.6047,39.6047,39.5514,39.5514,39.5514,39.5514,39.5514,39.4906,39.4906,39.4906,39.4906,39.4906,39.4255,39.4255,39.4255,39.4255,39.4255,39.3607,39.3607,39.3607,39.3607,39.3607
120,49.614,40.859,40.859,40.859,40.859,40.859,40.8058,40.8058,40.8058,40.8058,40.8058,40.7449,40.7449,40.7449,40.7449,40.7449,40.6794,40.6794,40.6794,40.6794,40.6794,40.614,40.614,40.614,40.614,40.614
121,51.1148,42.1508,42.1508,42.1508,42.1508,42.1508,42.097,42.097,42.097,42.097,42.097,42.0352,42.0352,42.0352,42.0352,42.0352,41.9686,41.9686,41.9686,41.9686,41.9686,41.9021,41.9021,41.9021,41.9021,41.9021
122,52.6596,43.4766,43.4766,43.4766,43.4766,43.4766,43.4223,43.4223,43.4223,43.4223,43.4223,43.3603,43.3603,43.3603,43.3603,43.3603,43.2939,43.2939,43.2939,43.2939,43.2939,43.2279,43.2279,43.2279,43.2279,43.2279
123,54.2497,44.8399,44.8399,44.8399,44.8399,44.8399,44.7862,44.7862,44.7862,44.7862,44.7862,44.725,44.725,44.725,44.725,44.725,44.6597,44.6597,44.6597,44.6597,44.6597,44.595,44.595,44.595,44.595,44.595
124,55.8863,46.2475,46.2475,46.2475,46.2475,46.2475,46.1946,46.1946,46.1946,46.1946,46.1946,46.134,46.134,46.134,46.134,46.134,46.0692,46.0692,46.0692,46.0692,46.0692,46.0047,46.0047,46.0047,46.0047,46.0047
125,57.5709,47.7,47.7,47.7,47.7,47.7,47.6469,47.6469,47.6469,47.6469,47.6469,47.586,47.586,47.586,47.586,47.586,47.5205,47.5205,47.5205,47.5205,47.5205,47.4553,47.4553,47.4553,47.4553,47.4553
126,59.3049,49.1931,49.1931,49.1931,49.1931,49.1931,49.1392,49.1392,49.1392,49.1392,49.1392,49.0776,49.0776,49.0776,49.0776,49.0776,49.0116,49.0116,49.0116,49.0116,49.0116,48.9461,48.9461,48.9461,48.9461,48.9461
127,61.0897,50.7265,50.7265,50.7265,50.7265,50.7265,50.6726,50.6726,50.6726,50.6726,50.6726,50.6112,50.6112,50.6112,50.6112,50.6112,50.5456,50.5456,50.5456,50.5456,50.5456,50.4808,50.4808,50.4808,50.4808,50.4808
128,62.9268,52.3068,52.3068,52.3068,52.3068,52.3068,52.2538,52.2538,52.2538,52.2538,52.2538,52.1932,52.1932,52.1932,52.1932,52.1932,52.1284,52.1284,52.1284,52.1284,52.1284,52.0642,52.0642,52.0642,52.0642,52.0642
129,64.8177,53.9383,53.9383,53.9383,53.9383,53.9383,53.8856,53.8856,53.8856,53.8856,53.8856,53.8253,53.8253,53.8253,53.8253,53.8253,53.7605,53.7605,53.7605,53.7605,53.7605,53.6961,53.6961,53.6961,53.6961,53.6961
130,66.7641,55.6182,55.6182,55.6182,55.6182,55.6182,55.5647,55.5647,55.5647,55.5647,55.5647,55.5037,55.5037,55.5037,55.5037,55.5037,55.4382,55.4382,55.4382,55.4382,55.4382,55.3731,55.3731,55.3731,55.3731,55.3731
131,68.7675,57.3434,57.3434,57.3434,57.3434,57.3434,57.2893,57.2893,57.2893,57.2893,57.2893,57.2279,57.2279,57.2279,57.2279,57.2279,57.1622,57.1622,57.1622,57.1622,57.1622,57.0972,57.0972,57.0972,57.0972,57.0972
132,70.8295,59.1182,59.1182,59.1182,59.1182,59.1182,59.065,59.065,59.065,59.065,59.065,59.0043,59.0043,59.0043,59.0043,59.0043,58.9396,58.9396,58.9396,58.9396,58.9396,58.8755,58.8755,58.8755,58.8755,58.8755
133,72.9521,60.95,60.95,60.95,60.95,60.95,60.8976,60.8976,60.8976,60.8976,60.8976,60.8377,60.8377,60.8377,60.8377,60.8377,60.7736,60.7736,60.7736,60.7736,60.7736,60.7099,60.7099,60.7099,60.7099,60.7099
134,75.1368,62.8388,62.8388,62.8388,62.8388,62.8388,62.786,62.786,62.786,62.786,62.786,62.7255,62.7255,62.7255,62.7255,62.7255,62.6607,62.6607,62.6607,62.6607,62.6607,62.5964,62.5964,62.5964,62.5964,62.5964
135,77.3855,64.7797,64.7797,64.7797,64.7797,64.7797,64.726,64.726,64.726,64.726,64.726,64.6646,64.6646,64.6646,64.6646,64.6646,64.5989,64.5989,64.5989,64.5989,64.5989,64.5339,64.5339,64.5339,64.5339,64.5339
136,79.7002,66.7735,66.7735,66.7735,66.7735,66.7735,66.7201,66.7201,66.7201,66.7201,66.7201,66.6592,66.6592,66.6592,66.6592,66.6592,66.5941,66.5941,66.5941,66.5941,66.5941,66.5297,66.5297,66.5297,66.5297,66.5297
137,82.0826,68.8292,68.8292,68.8292,68.8292,68.8292,68.7769,68.7769,68.7769,68.7769,68.7769,68.7172,68.7172,68.7172,68.7172,68.7172,68.6534,68.6534,68.6534,68.6534,68.6534,68.5903,68.5903,68.5903,68.5903,68.5903
138,84.5349,70.951,70.951,70.951,70.951,70.951,70.8991,70.8991,70.8991,70.8991,70.8991,70.8396,70.8396,70.8396,70.8396,70.8396,70.7756,70.7756,70.7756,70.7756,70.7756,70.7122,70.7122,70.7122,70.7122,70.7122
139,87.0591,73.134,73.134,73.134,73.134,73.134,73.0814,73.0814,73.0814,73.0814,73.0814,73.0208,73.0208,73.0208,73.0208,73.0208,72.9556,72.9556,72.9556,72.9556,72.9556,72.8908,72.8908,72.8908,72.8908,72.8908
140,89.6572,75.3744,75.3744,75.3744,75.3744,75.3744,75.3217,75.3217,75.3217,75.3217,75.3217,75.2611,75.2611,75.2611,75.2611,75.2611,75.1958,75.1958,75.1958,75.1958,75.1958,75.131,75.131,75.131,75.131,75.131
141,92.3314,77.6802,77.6802,77.6802,77.6802,77.6802,77.6286,77.6286,77.6286,77.6286,77.6286,77.5696,77.5696,77.5696,77.5696,77.5696,77.5062,77.5062,77.5062,77.5062,77.5062,77.4433,77.4433,77.4433,77.4433,77.4433
142,95.084,80.0617,80.0617,80.0617,80.0617,80.0617,80.0107,80.0107,80.0107,80.0107,80.0107,79.9523,79.9523,79.9523,79.9523,79.9523,79.8897,79.8897,79.8897,79.8897,79.8897,79.8277,79.8277,79.8277,79.8277,79.8277
143,97.9173,82.5166,82.5166,82.5166,82.5166,82.5166,82.4648,82.4648,82.4648,82.4648,82.4648,82.4051,82.4051,82.4051,82.4051,82.4051,82.3409,82.3409,82.3409,82.3409,82.3409,82.277,82.277,82.277,82.277,82.277
144,100.834,85.0372,85.0372,85.0372,85.0372,85.0372,84.9845,84.9845,84.9845,84.9845,84.9845,84.9238,84.9238,84.9238,84.9238,84.9238,84.8584,84.8584,84.8584,84.8584,84.8584,84.7931,84.7931,84.7931,84.7931,84.7931
145,103.835,87.6268,87.6268,87.6268,87.6268,87.6268,87.5747,87.5747,87.5747,87.5747,87.5747,87.515,87.515,87.515,87.515,87.515,87.4509,87.4509,87.4509,87.4509,87.4509,87.3871,87.3871,87.3871,87.3871,87.3871
146,106.925,90.2984,90.2984,90.2984,90.2984,90.2984,90.2474,90.2474,90.2474,90.2474,90.2474,90.1892,90.1892,90.1892,90.1892,90.1892,90.1268,90.1268,90.1268,90.1268,90.1268,90.0647,90.0647,90.0647,90.0647,90.0647
147,110.105,93.0558,93.0558,93.0558,93.0558,93.0558,93.0046,93.0046,93.0046,93.0046,93.0046,92.9461,92.9461,92.9461,92.9461,92.9461,92.8831,92.8831,92.8831,92.8831,92.8831,92.8204,92.8204,92.8204,92.8204,92.8204
148,113.379,95.891,95.891,95.891,95.891,95.891,95.8385,95.8385,95.8385,95.8385,95.8385,95.7785,95.7785,95.7785,95.7785,95.7785,95.714,95.714,95.714,95.714,95.714,95.6496,95.6496,95.6496,95.6496,95.6496
149,116.748,98.8017,98.8017,98.8017,98.8017,98.8017,98.749,98.749,98.749,98.749,98.749,98.689,98.689,98.689,98.689,98.689,98.6246,98.6246,98.6246,98.6246,98.6246,98.5606,98.5606,98.5606,98.5606,98.5606
150,120.216,101.8,101.8,101.8,101.8,101.8,101.748,101.748,101.748,101.748,101.748,101.69,101.69,101.69,101.69,101.69,101.627,101.627,101.627,101.627,101.627,101.565,101.565,101.565,101.565,101.565
151,123.786,104.895,104.895,104.895,104.895,104.895,104.844,104.844,104.844,104.844,104.844,104.786,104.786,104.786,104.786,104.786,104.723,104.723,104.723,104.723,104.723,104.662,104.662,104.662,104.662,104.662
152,127.461,108.082,108.082,108.082,108.082,108.082,108.03,108.03,108.03,108.03,108.03,107.971,107.971,107.971,107.971,107.971,107.907,107.907,107.907,107.907,107.907,107.844,107.844,107.844,107.844,107.844
153,131.243,111.354,111.354,111.354,111.354,111.354,111.302,111.302,111.302,111.302,111.302,111.242,111.242,111.242,111.242,111.242,111.177,111.177,111.177,111.177,111.177,111.113,111.113,111.113,111.113,111.113
154,135.136,114.72,114.72,114.72,114.72,114.72,114.668,114.668,114.668,114.668,114.668,114.609,114.609,114.609,114.609,114.609,114.546,114.546,114.546,114.546,114.546,114.483,114.483,114.483,114.483,114.483
155,139.143,118.193,118.193,118.193,118.193,118.193,118.142,118.142,118.142,118.142,118.142,118.084,118.084,118.084,118.084,118.084,118.022,118.022,118.022,118.022,118.022,117.96,117.96,117.96,117.96,117.96
156,143.267,121.774,121.774,121.774,121.774,121.774,121.722,121.722,121.722,121.722,121.722,121.663,121.663,121.663,121.663,121.663,121.601,121.601,121.601,121.601,121.601,121.538,121.538,121.538,121.538,121.538
157,147.512,125.452,125.452,125.452,125.452,125.452,125.4,125.4,125.4,125.4,125.4,125.34,125.34,125.34,125.34,125.34,125.276,125.276,125.276,125.276,125.276,125.213,125.213,125.213,125.213,125.213
158,151.882,129.233,129.233,129.233,129.233,129.233,129.181,129.181,129.181,129.181,129.181,129.121,129.121,129.121,129.121,129.121,129.058,129.058,129.058,129.058,129.058,128.995,128.995,128.995,128.995,128.995
159,156.38,133.13,133.13,133.13,133.13,133.13,133.079,133.079,133.079,133.079,133.079,133.021,133.021,133.021,133.021,133.021,132.958,132.958,132.958,132.958,132.958,132.897,132.897,132.897,132.897,132.897
160,161.009,137.15,137.15,137.15,137.15,137.15,137.099,137.099,137.099,137.099,137.099,137.041,137.041,137.041,137.041,137.041,136.979,136.979,136.979,136.979,136.979,136.917,136.917,136.917,136.917,136.917
161,165.774,141.284,141.284,141.284,141.284,141.284,141.232,141.232,141.232,141.232,141.232,141.173,141.173,141.173,141.173,141.173,141.11,141.11,141.11,141.11,141.11,141.047,141.047,141.047,141.047,141.047
162,170.679,145.532,145.532,145.532,145.532,145.532,145.48,145.48,145.48,145.48,145.48,145.42,145.42,145.42,145.42,145.42,145.357,145.357,145.357,145.357,145.357,145.294,145.294,145.294,145.294,145.294
163,175.728,149.907,149.907,149.907,149.907,149.907,149.855,149.855,149.855,149.855,149.855,149.797,149.797,149.797,149.797,149.797,149.734,149.734,149.734,149.734,149.734,149.672,149.672,149.672,149.672,149.672
164,180.924,154.419,154.419,154.419,154.419,154.419,154.368,154.368,154.368,154.368,154.368,154.31,154.31,154.31,154.31,154.31,154.248,154.248,154.248,154.248,154.248,154.186,154.186,154.186,154.186,154.186
165,186.273,159.063,159.063,159.063,159.063,159.063,159.012,159.012,159.012,159.012,159.012,158.953,158.953,158.953,158.953,158.953,158.89,158.89,158.89,158.89,158.89,158.828,158.828,158.828,158.828,158.828
166,191.779,163.835,163.835,163.835,163.835,163.835,163.783,163.783,163.783,163.783,163.783,163.724,163.724,163.724,163.724,163.724,163.661,163.661,163.661,163.661,163.661,163.598,163.598,163.598,163.598,163.598
167,197.446,168.747,168.747,168.747,168.747,168.747,168.696,168.696,168.696,168.696,168.696,168.637,168.637,168.637,168.637,168.637,168.574,168.574,168.574,168.574,168.574,168.512,168.512,168.512,168.512,168.512
168,203.279,173.812,173.812,173.812,173.812,173.812,173.761,173.761,173.761,173.761,173.761,173.703,173.703,173.703,173.703,173.703,173.641,173.641,173.641,173.641,173.641,173.579,173.579,173.579,173.579,173.579
169,209.282,179.028,179.028,179.028,179.028,179.028,178.977,178.977,178.977,178.977,178.977,178.918,178.918,178.918,178.918,178.918,178.856,178.856,178.856,178.856,178.856,178.794,178.794,178.794,178.794,178.794
170,215.462,184.388,184.388,184.388,184.388,184.388,184.337,184.337,184.337,184.337,184.337,184.278,184.278,184.278,184.278,184.278,184.215,184.215,184.215,184.215,184.215,184.152,184.152,184.152,184.152,184.152
171,221.823,189.904,189.904,189.904,189.904,189.904,189.852,189.852,189.852,189.852,189.852,189.793,189.793,189.793,189.793,189.793,189.731,189.731,189.731,189.731,189.731,189.669,189.669,189.669,189.669,189.669
172,228.37,195.589,195.589,195.589,195.589,195.589,195.538,195.538,195.538,195.538,195.538,195.48,195.48,195.48,195.48,195.48,195.418,195.418,195.418,195.418,195.418,195.357,195.357,195.357,195.357,195.357
173,235.11,201.446,201.446,201.446,201.446,201.446,201.395,201.395,201.395,201.395,201.395,201.337,201.337,201.337,201.337,201.337,201.275,201.275,201.275,201.275,201.275,201.213,201.213,201.213,201.213,201.213
174,242.046,207.467,207.467,207.467,207.467,207.467,207.416,207.416,207.416,207.416,207.416,207.357,207.357,207.357,207.357,207.357,207.294,207.294,207.294,207.294,207.294,207.232,207.232,207.232,207.232,207.232
175,249.186,213.66,213.66,213.66,213.66,213.66,213.608,213.608,213.608,213.608,213.608,213.55,213.55,213.55,213.55,213.55,213.487,213.487,213.487,213.487,213.487,213.425,213.425,213.425,213.425,213.425
176,256.535,220.042,220.042,220.042,220.042,220.042,219.992,219.992,219.992,219.992,219.992,219.933,219.933,219.933,219.933,219.933,219.872,219.872,219.872,219.872,219.872,219.81,219.81,219.81,219.81,219.81
177,264.1,226.619,226.619,226.619,226.619,226.619,226.568,226.568,226.568,226.568,226.568,226.51,226.51,226.51,226.51,226.51,226.448,226.448,226.448,226.448,226.448,226.386,226.386,226.386,226.386,226.386
178,271.886,233.38,233.38,233.38,233.38,233.38,233.329,233.329,233.329,233.329,233.329,233.27,233.27,233.27,233.27,233.27,233.207,233.207,233.207,233.207,233.207,233.145,233.145,233.145,233.145,233.145
179,279.901,240.334,240.334,240.334,240.334,240.334,240.282,240.282,240.282,240.282,240.282,240.223,240.223,240.223,240.223,240.223,240.161,240.161,240.161,240.161,240.161,240.099,240.099,240.099,240.099,240.099
180,288.15,247.499,247.499,247.499,247.499,247.499,247.448,247.448,247.448,247.448,247.448,247.39,247.39,247.39,247.39,247.39,247.328,247.328,247.328,247.328,247.328,247.266,247.266,247.266,247.266,247.266
181,296.641,254.882,254.882,254.882,254.882,254.882,254.832,254.832,254.832,254.832,254.832,254.774,254.774,254.774,254.774,254.774,254.712,254.712,254.712,254.712,254.712,254.65,254.65,254.65,254.65,254.65
182,305.381,262.475,262.475,262.475,262.475,262.475,262.423,262.423,262.423,262.423,262.423,262.365,262.365,262.365,262.365,262.365,262.302,262.302,262.302,262.302,262.302,262.241,262.241,262.241,262.241,262.241
183,314.377,270.282,270.282,270.282,270.282,270.282,270.231,270.231,270.231,270.231,270.231,270.172,270.172,270.172,270.172,270.172,270.109,270.109,270.109,270.109,270.109,270.047,270.047,270.047,270.047,270.047
184,323.636,278.327,278.327,278.327,278.327,278.327,278.276,278.276,278.276,278.276,278.276,278.218,278.218,278.218,278.218,278.218,278.155,278.155,278.155,278.155,278.155,278.094,278.094,278.094,278.094,278.094
185,333.167,286.616,286.616,286.616,286.616,286.616,286.565,286.565,286.565,286.565,286.565,286.507,286.507,286.507,286.507,286.507,286.445,286.445,286.445,286.445,286.445,286.384,286.384,286.384,286.384,286.384
186,342.977,295.14,295.14,295.14,295.14,295.14,295.089,295.089,295.089,295.089,295.089,295.031,295.031,295.031,295.031,295.031,294.968,294.968,294.968,294.968,294.968,294.906,294.906,294.906,294.906,294.906
187,353.075,303.906,303.906,303.906,303.906,303.906,303.855,303.855,303.855,303.855,303.855,303.797,303.797,303.797,303.797,303.797,303.734,303.734,303.734,303.734,303.734,303.672,303.672,303.672,303.672,303.672
188,363.469,312.938,312.938,312.938,312.938,312.938,312.887,312.887,312.887,312.887,312.887,312.829,312.829,312.829,312.829,312.829,312.767,312.767,312.767,312.767,312.767,312.705,312.705,312.705,312.705,312.705
189,374.167,322.243,322.243,322.243,322.243,322.243,322.193,322.193,322.193,322.193,322.193,322.135,322.135,322.135,322.135,322.135,322.073,322.073,322.073,322.073,322.073,322.012,322.012,322.012,322.012,322.012
190,385.179,331.813,331.813,331.813,331.813,331.813,331.762,331.762,331.762,331.762,331.762,331.704,331.704,331.704,331.704,331.704,331.641,331.641,331.641,331.641,331.641,331.58,331.58,331.58,331.58,331.58
191,396.513,341.656,341.656,341.656,341.656,341.656,341.604,341.604,341.604,341.604,341.604,341.546,341.546,341.546,341.546,341.546,341.483,341.483,341.483,341.483,341.483,341.421,341.421,341.421,341.421,341.421
192,408.179,351.794,351.794,351.794,351.794,351.794,351.744,351.744,351.744,351.744,351.744,351.686,351.686,351.686,351.686,351.686,351.624,351.624,351.624,351.624,351.624,351.562,351.562,351.562,351.562,351.562
193,420.188,362.24,362.24,362.24,362.24,362.24,362.19,362.19,362.19,362.19,362.19,362.132,362.132,362.132,362.132,362.132,362.07,362.07,362.07,362.07,362.07,362.009,362.009,362.009,362.009,362.009
194,432.548,372.988,372.988,372.988,372.988,372.988,372.937,372.937,372.937,372.937,372.937,372.879,372.879,372.879,372.879,372.879,372.816,372.816,372.816,372.816,372.816,372.755,372.755,372.755,372.755,372.755
195,445.271,384.039,384.039,384.039,384.039,384.039,383.988,383.988,383.988,383.988,383.988,383.929,383.929,383.929,383.929,383.929,383.867,383.867,383.867,383.867,383.867,383.805,383.805,383.805,383.805,383.805
196,458.366,395.405,395.405,395.405,395.405,395.405,395.354,395.354,395.354,395.354,395.354,395.295,395.295,395.295,395.295,395.295,395.232,395.232,395.232,395.232,395.232,395.169,395.169,395.169,395.169,395.169
197,471.845,407.066,407.066,407.066,407.066,407.066,407.015,407.015,407.015,407.015,407.015,406.956,406.956,406.956,406.956,406.956,406.893,406.893,406.893,406.893,406.893,406.829,406.829,406.829,406.829,406.829
198,485.719,419.006,419.006,419.006,419.006,419.006,418.956,418.956,418.956,418.956,418.956,418.898,418.898,418.898,418.898,418.898,418.834,418.834,418.834,418.834,418.834,418.77,418.77,418.77,418.77,418.77
199,500,431.277,431.277,431.277,431.277,431.277,431.226,431.226,431.226,431.226,431.226,431.166,431.166,431.166,431.166,431.166,431.102,431.102,431.102,431.102,431.102,431.038,431.038,431.038,431.038,431.038
