gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
145,103.835,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.26
146,106.925,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.24,0.26,0.04,0.12,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.26
147,110.105,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.26
148,113.379,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.26
149,116.748,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.26
150,120.216,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.24,0.26,0.04,0.1,0.18,0.24,0.26
151,123.786,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.22,0.26,0.04,0.1,0.18,0.24,0.26
152,127.461,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.1,0.18,0.24,0.26
153,131.243,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.1,0.18,0.24,0.26
154,135.136,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.1,0.18,0.24,0.26
155,139.143,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.24,0.26
156,143.267,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.22,0.26
157,147.512,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.22,0.26
158,151.882,0.04,0.12,0.2,0.22,0.3,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.22,0.26
159,156.38,0.04,0.12,0.2,0.22,0.28,0.04,0.12,0.18,0.22,0.3,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.22,0.26
160,161.009,0.04,0.12,0.2,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.22,0.26
161,165.774,0.04,0.12,0.2,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26,0.04,0.12,0.18,0.22,0.26
162,170.679,0.04,0.12,0.2,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
163,175.728,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
164,180.924,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
165,186.273,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
166,191.779,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
167,197.446,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
168,203.279,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
169,209.282,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
170,215.462,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
171,221.823,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
172,228.37,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
173,235.11,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
174,242.046,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
175,249.186,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
176,256.535,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.26
177,264.1,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28
178,271.886,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.18,0.22,0.28,0.04,0.12,0.18,0.22,0.28
179,279.901,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.18,0.22,0.28
180,288.15,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
181,296.641,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
182,305.381,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
183,314.377,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
184,323.636,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
185,333.167,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
186,342.977,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
187,353.075,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
188,363.469,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28,0.04,0.12,0.16,0.22,0.28
189,374.167,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28
190,385.179,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28
191,396.513,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28
192,408.179,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28
193,420.188,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28,0.04,0.12,0.14,0.22,0.28
194,432.548,0.04,0.12,0.14,0.22,0.26,0.04,0.12,0.14,0.22,0.26,0.04,0.12,0.14,0.22,0.26,0.04,0.12,0.14,0.22,0.26,0.04,0.12,0.14,0.22,0.26
195,445.271,0.04,0.12,0.14,0.2,0.22,0.04,0.12,0.14,0.2,0.22,0.04,0.12,0.14,0.2,0.22,0.04,0.12,0.14,0.2,0.22,0.04,0.12,0.14,0.2,0.22
196,458.366,0.04,0.12,0.12,0.2,0.3,0.04,0.12,0.12,0.22,0.3,0.04,0.12,0.12,0.22,0.3,0.04,0.12,0.12,0.22,0.3,0.04,0.12,0.12,0.22,0.3
197,471.845,0.04,0.06,0.14,0.28,0.36,0.04,0.06,0.14,0.28,0.34,0.04,0.06,0.14,0.28,0.34,0.04,0.06,0.14,0.28,0.34,0.04,0.04,0.14,0.28,0.34
198,485.719,0.04,0.12,0.2,0.3,0.4,0.04,0.12,0.2,0.3,0.4,0.04,0.12,0.2,0.3,0.4,0.04,0.12,0.2,0.3,0.4,0.04,0.12,0.22,0.3,0.4
199,500,0.12,0.2,0.28,0.38,0.46,0.12,0.2,0.28,0.38,0.46,0.12,0.2,0.28,0.38,0.46,0.12,0.2,0.3,0.38,0.46,0.12,0.2,0.3,0.38,0.48
