gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[1 0],VF[1 1],VF[1 2],VF[2 0],VF[2 1],VF[2 2],VF[3 0],VF[3 1],VF[3 2],VF[4 0],VF[4 1],VF[4 2]
143,97.9173,-7.64315,-7.63321,-7.61963,-7.62711,-7.61725,-7.6038,-7.60719,-7.5975,-7.58417,-7.58314,-7.57384,-7.56048,-7.55513,-7.54616,-7.53289
144,100.834,-7.55114,-7.54131,-7.52787,-7.53568,-7.52593,-7.51261,-7.51648,-7.50687,-7.4937,-7.49329,-7.48406,-7.47087,-7.46626,-7.45737,-7.44424
145,103.835,-7.45987,-7.45015,-7.43685,-7.44497,-7.43533,-7.42215,-7.42646,-7.41694,-7.40392,-7.40411,-7.39495,-7.38192,-7.37803,-7.36921,-7.35622
146,106.925,-7.36933,-7.35973,-7.34657,-7.35497,-7.34545,-7.3324,-7.33714,-7.32771,-7.31483,-7.31561,-7.30651,-7.29364,-7.29043,-7.28169,-7.26886
147,110.105,-7.27955,-7.27005,-7.25704,-7.26571,-7.2563,-7.24338,-7.24852,-7.2392,-7.22644,-7.22778,-7.21875,-7.20604,-7.20349,-7.19483,-7.18215
148,113.379,-7.19051,-7.18113,-7.16825,-7.17718,-7.16788,-7.1551,-7.16061,-7.1514,-7.13877,-7.14064,-7.13168,-7.11913,-7.11721,-7.10862,-7.09609
149,116.748,-7.10223,-7.09296,-7.08022,-7.08939,-7.0802,-7.06756,-7.07343,-7.06432,-7.05182,-7.05419,-7.04531,-7.03291,-7.03159,-7.02308,-7.01071
150,120.216,-7.01471,-7.00555,-6.99295,-7.00235,-6.99326,-6.98075,-6.98697,-6.97796,-6.9656,-6.96844,-6.95963,-6.94737,-6.94664,-6.9382,-6.92599
151,123.786,-6.92795,-6.91891,-6.90645,-6.91605,-6.90707,-6.8947,-6.90124,-6.89232,-6.8801,-6.88339,-6.87466,-6.86254,-6.86239,-6.85401,-6.84195
152,127.461,-6.84196,-6.83303,-6.82071,-6.8305,-6.82163,-6.8094,-6.81624,-6.80742,-6.79534,-6.79904,-6.79039,-6.77842,-6.77883,-6.7705,-6.75859
153,131.243,-6.75675,-6.74792,-6.73574,-6.74571,-6.73694,-6.72485,-6.73197,-6.72326,-6.71131,-6.71541,-6.70684,-6.69501,-6.69595,-6.68768,-6.67593
154,135.136,-6.6723,-6.66359,-6.65153,-6.66167,-6.65302,-6.64106,-6.64845,-6.63984,-6.62802,-6.6325,-6.62402,-6.61232,-6.61376,-6.60555,-6.59396
155,139.143,-6.58863,-6.58002,-6.5681,-6.5784,-6.56985,-6.55803,-6.56567,-6.55716,-6.54548,-6.55031,-6.54191,-6.53036,-6.53228,-6.52413,-6.51268
156,143.267,-6.50574,-6.49724,-6.48544,-6.49589,-6.48745,-6.47576,-6.48364,-6.47523,-6.46368,-6.46884,-6.46053,-6.44912,-6.45149,-6.44341,-6.4321
157,147.512,-6.42363,-6.41524,-6.40356,-6.41415,-6.40581,-6.39424,-6.40236,-6.39405,-6.38263,-6.38811,-6.37989,-6.36861,-6.37142,-6.36341,-6.35222
158,151.882,-6.34229,-6.33402,-6.32247,-6.33318,-6.32495,-6.3135,-6.32183,-6.31363,-6.30233,-6.30811,-6.29998,-6.28883,-6.29205,-6.28411,-6.27306
159,156.38,-6.26175,-6.25357,-6.24215,-6.25297,-6.24484,-6.23352,-6.24205,-6.23395,-6.22279,-6.22885,-6.22082,-6.20979,-6.21339,-6.20553,-6.19461
160,161.009,-6.18198,-6.17392,-6.16262,-6.17354,-6.16551,-6.15432,-6.16303,-6.15503,-6.144,-6.15033,-6.14239,-6.1315,-6.13544,-6.12767,-6.11688
161,165.774,-6.103,-6.09504,-6.08386,-6.09488,-6.08695,-6.07588,-6.08477,-6.07687,-6.06595,-6.07255,-6.0647,-6.05394,-6.05822,-6.05052,-6.03986
162,170.679,-6.0248,-6.01695,-6.00589,-6.01699,-6.00916,-5.99822,-6.00727,-5.99946,-5.98867,-5.99551,-5.98776,-5.97712,-5.98172,-5.9741,-5.96357
163,175.728,-5.94738,-5.93963,-5.92871,-5.93987,-5.93215,-5.92132,-5.93052,-5.92282,-5.91214,-5.91921,-5.91155,-5.90104,-5.90594,-5.8984,-5.888
164,180.924,-5.87075,-5.86311,-5.8523,-5.86353,-5.8559,-5.8452,-5.85454,-5.84693,-5.83637,-5.84366,-5.83609,-5.8257,-5.83089,-5.82343,-5.81316
165,186.273,-5.7949,-5.78735,-5.77668,-5.78796,-5.78043,-5.76985,-5.77931,-5.7718,-5.76136,-5.76885,-5.76137,-5.7511,-5.75656,-5.74919,-5.73904
166,191.779,-5.71983,-5.71238,-5.70183,-5.71316,-5.70573,-5.69527,-5.70484,-5.69743,-5.6871,-5.69478,-5.6874,-5.67724,-5.68296,-5.67567,-5.66565
167,197.446,-5.64555,-5.6382,-5.62777,-5.63913,-5.63179,-5.62146,-5.63114,-5.62382,-5.61361,-5.62146,-5.61417,-5.60412,-5.61009,-5.60289,-5.59298
168,203.279,-5.57204,-5.56478,-5.55449,-5.56587,-5.55863,-5.54842,-5.55819,-5.55096,-5.54087,-5.54889,-5.54169,-5.53175,-5.53795,-5.53083,-5.52105
169,209.282,-5.49931,-5.49215,-5.48198,-5.49338,-5.48624,-5.47615,-5.486,-5.47887,-5.46889,-5.47706,-5.46995,-5.46013,-5.46654,-5.45951,-5.44984
170,215.462,-5.42736,-5.42029,-5.41024,-5.42166,-5.41461,-5.40464,-5.41456,-5.40753,-5.39767,-5.40597,-5.39895,-5.38924,-5.39586,-5.38891,-5.37936
171,221.823,-5.35618,-5.34921,-5.33928,-5.35071,-5.34375,-5.3339,-5.34388,-5.33694,-5.3272,-5.33562,-5.3287,-5.3191,-5.32591,-5.31905,-5.3096
172,228.37,-5.28577,-5.2789,-5.26909,-5.28051,-5.27365,-5.26392,-5.27396,-5.26711,-5.25748,-5.26602,-5.25919,-5.24969,-5.25668,-5.2499,-5.24056
173,235.11,-5.21614,-5.20935,-5.19966,-5.21108,-5.20431,-5.19469,-5.20479,-5.19802,-5.18851,-5.19716,-5.19041,-5.18103,-5.18818,-5.18149,-5.17225
174,242.046,-5.14727,-5.14057,-5.13101,-5.14241,-5.13573,-5.12623,-5.13636,-5.12969,-5.12029,-5.12903,-5.12238,-5.1131,-5.12041,-5.11379,-5.10467
175,249.186,-5.07916,-5.07256,-5.06311,-5.0745,-5.0679,-5.05852,-5.06868,-5.0621,-5.05281,-5.06164,-5.05507,-5.0459,-5.05335,-5.04682,-5.0378
176,256.535,-5.01182,-5.0053,-4.99597,-5.00734,-5.00083,-4.99157,-5.00175,-4.99526,-4.98608,-4.99499,-4.98851,-4.97944,-4.98702,-4.98058,-4.97165
177,264.1,-4.94523,-4.9388,-4.92959,-4.94093,-4.93451,-4.92536,-4.93556,-4.92915,-4.92009,-4.92906,-4.92267,-4.91371,-4.92141,-4.91505,-4.90623
178,271.886,-4.8794,-4.87305,-4.86396,-4.87526,-4.86893,-4.8599,-4.87011,-4.86379,-4.85484,-4.86387,-4.85756,-4.8487,-4.85652,-4.85023,-4.84152
179,279.901,-4.81431,-4.80806,-4.79908,-4.81034,-4.8041,-4.79518,-4.8054,-4.79916,-4.79032,-4.7994,-4.79318,-4.78442,-4.79234,-4.78614,-4.77752
180,288.15,-4.74998,-4.74381,-4.73495,-4.74617,-4.74001,-4.7312,-4.74141,-4.73526,-4.72653,-4.73565,-4.72952,-4.72087,-4.72887,-4.72275,-4.71424
181,296.641,-4.68639,-4.6803,-4.67156,-4.68273,-4.67665,-4.66796,-4.67816,-4.6721,-4.66348,-4.67263,-4.66658,-4.65803,-4.66612,-4.66008,-4.65167
182,305.381,-4.62353,-4.61754,-4.60891,-4.62002,-4.61403,-4.60546,-4.61564,-4.60966,-4.60115,-4.61033,-4.60436,-4.59592,-4.60407,-4.59812,-4.5898
183,314.377,-4.56142,-4.55551,-4.547,-4.55805,-4.55214,-4.54368,-4.55384,-4.54794,-4.53954,-4.54874,-4.54286,-4.53452,-4.54273,-4.53686,-4.52865
184,323.636,-4.50004,-4.49422,-4.48583,-4.4968,-4.49098,-4.48264,-4.49276,-4.48695,-4.47866,-4.48786,-4.48207,-4.47384,-4.48209,-4.47631,-4.4682
185,333.167,-4.43939,-4.43365,-4.42539,-4.43628,-4.43055,-4.42233,-4.4324,-4.42668,-4.41851,-4.4277,-4.42199,-4.41388,-4.42216,-4.41647,-4.40846
186,342.977,-4.37946,-4.37382,-4.36569,-4.37648,-4.37084,-4.36275,-4.37276,-4.36713,-4.35908,-4.36824,-4.36263,-4.35464,-4.36292,-4.35733,-4.34943
187,353.075,-4.32027,-4.31472,-4.30672,-4.3174,-4.31186,-4.30389,-4.31383,-4.3083,-4.30037,-4.3095,-4.30398,-4.29611,-4.30439,-4.29889,-4.29112
188,363.469,-4.2618,-4.25635,-4.24853,-4.25905,-4.25361,-4.2458,-4.25562,-4.25019,-4.24243,-4.25147,-4.24605,-4.23834,-4.24656,-4.24117,-4.23355
189,374.167,-4.20406,-4.19871,-4.19109,-4.20143,-4.19608,-4.18847,-4.19814,-4.1928,-4.18523,-4.19415,-4.18883,-4.18131,-4.18944,-4.18415,-4.17672
190,385.179,-4.14707,-4.14181,-4.13443,-4.14454,-4.13929,-4.13193,-4.14138,-4.13615,-4.12882,-4.13755,-4.13234,-4.12507,-4.13303,-4.12785,-4.12066
191,396.513,-4.09081,-4.0857,-4.07858,-4.08839,-4.08329,-4.07618,-4.08536,-4.08027,-4.0732,-4.08168,-4.07663,-4.0696,-4.07735,-4.07233,-4.06537
192,408.179,-4.03532,-4.03042,-4.02353,-4.033,-4.02811,-4.02122,-4.03009,-4.02522,-4.01835,-4.02657,-4.02173,-4.01489,-4.02242,-4.01761,-4.01084
193,420.188,-3.98066,-3.97596,-3.96946,-3.97843,-3.97374,-3.96725,-3.97565,-3.97098,-3.96449,-3.97228,-3.96763,-3.9612,-3.96831,-3.96369,-3.95735
194,432.548,-3.92689,-3.92238,-3.91709,-3.92475,-3.92025,-3.915,-3.92209,-3.9176,-3.91239,-3.91887,-3.91439,-3.90925,-3.91507,-3.91061,-3.90556
195,445.271,-3.87403,-3.87034,-3.8656,-3.87199,-3.86833,-3.86359,-3.86944,-3.86582,-3.86108,-3.86636,-3.86274,-3.85805,-3.86273,-3.85919,-3.85449
196,458.366,-3.82245,-3.81982,-3.81431,-3.8205,-3.8179,-3.81237,-3.81806,-3.8155,-3.80996,-3.81511,-3.81259,-3.80704,-3.81164,-3.80918,-3.80363
197,471.845,-3.77275,-3.76964,-3.76311,-3.7709,-3.76779,-3.76129,-3.76861,-3.76548,-3.75903,-3.76583,-3.76268,-3.7563,-3.76258,-3.75938,-3.75312
198,485.719,-3.72533,-3.7219,-3.71555,-3.7236,-3.72015,-3.7138,-3.72146,-3.71799,-3.71163,-3.71887,-3.71538,-3.70902,-3.71585,-3.71232,-3.70595
199,500,-3.67929,-3.67451,-3.66678,-3.67761,-3.67281,-3.66508,-3.67552,-3.6707,-3.66297,-3.673,-3.66816,-3.66042,-3.67004,-3.66516,-3.65742
