gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
187,353.075,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
188,363.469,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
189,374.167,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
190,385.179,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
191,396.513,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
192,408.179,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
193,420.188,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
194,432.548,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22,0,0,0,0.12,0.22
195,445.271,0,0,0,0.12,0.2,0,0,0,0.12,0.2,0,0,0,0.12,0.2,0,0,0,0.12,0.2,0,0,0,0.12,0.2
196,458.366,0,0,0,0.12,0.14,0,0,0,0.12,0.14,0,0,0,0.12,0.14,0,0,0,0.12,0.12,0,0,0,0.12,0.12
197,471.845,0,0,0,0.04,0.12,0,0,0,0.04,0.12,0,0,0,0.04,0.12,0,0,0,0.04,0.12,0,0,0,0.04,0.12
198,485.719,0,0,0,0.04,0.2,0,0,0,0.04,0.2,0,0,0,0.04,0.2,0,0,0,0.04,0.2,0,0,0,0.04,0.2
199,500,0,0,0,0.12,0.24,0,0,0,0.12,0.24,0,0,0,0.12,0.24,0,0,0,0.12,0.24,0,0,0.02,0.12,0.24
