gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
102,3.58052,1.9521,1.9521,1.9521,1.9521,1.9521,1.90998,1.90998,1.90998,1.90998,1.90998,1.86368,1.86368,1.86368,1.86368,1.86368,1.81734,1.81734,1.81734,1.81734,1.81734,1.77357,1.77357,1.77357,1.77357,1.77357
103,3.64053,1.98722,1.98722,1.98722,1.98722,1.98722,1.94417,1.94417,1.94417,1.94417,1.94417,1.89701,1.89701,1.89701,1.89701,1.89701,1.84914,1.84914,1.84914,1.84914,1.84914,1.8045,1.8045,1.8045,1.8045,1.8045
104,3.70125,2.02274,2.02274,2.02274,2.02274,2.02274,1.97914,1.97914,1.97914,1.97914,1.97914,1.93085,1.93085,1.93085,1.93085,1.93085,1.8818,1.8818,1.8818,1.8818,1.8818,1.83587,1.83587,1.83587,1.83587,1.83587
105,3.76266,2.05836,2.05836,2.05836,2.05836,2.05836,2.01453,2.01453,2.01453,2.01453,2.01453,1.96524,1.96524,1.96524,1.96524,1.96524,1.91519,1.91519,1.91519,1.91519,1.91519,1.86767,1.86767,1.86767,1.86767,1.86767
106,3.82479,2.09489,2.09489,2.09489,2.09489,2.09489,2.04994,2.04994,2.04994,2.04994,2.04994,2.00027,2.00027,2.00027,2.00027,2.00027,1.94899,1.94899,1.94899,1.94899,1.94899,1.9005,1.9005,1.9005,1.9005,1.9005
107,3.88764,2.13236,2.13236,2.13236,2.13236,2.13236,2.08599,2.08599,2.08599,2.08599,2.08599,2.03569,2.03569,2.03569,2.03569,2.03569,1.98316,1.98316,1.98316,1.98316,1.98316,1.9338,1.9338,1.9338,1.9338,1.9338
108,3.95121,2.1704,2.1704,2.1704,2.1704,2.1704,2.12315,2.12315,2.12315,2.12315,2.12315,2.07111,2.07111,2.07111,2.07111,2.07111,2.01845,2.01845,2.01845,2.01845,2.01845,1.96739,1.96739,1.96739,1.96739,1.96739
109,4.01552,2.20886,2.20886,2.20886,2.20886,2.20886,2.1612,2.1612,2.1612,2.1612,2.1612,2.10746,2.10746,2.10746,2.10746,2.10746,2.05367,2.05367,2.05367,2.05367,2.05367,2.0018,2.0018,2.0018,2.0018,2.0018
110,4.08058,2.24798,2.24798,2.24798,2.24798,2.24798,2.19934,2.19934,2.19934,2.19934,2.19934,2.14539,2.14539,2.14539,2.14539,2.14539,2.08942,2.08942,2.08942,2.08942,2.08942,2.03689,2.03689,2.03689,2.03689,2.03689
111,4.14639,2.28775,2.28775,2.28775,2.28775,2.28775,2.23815,2.23815,2.23815,2.23815,2.23815,2.18333,2.18333,2.18333,2.18333,2.18333,2.12629,2.12629,2.12629,2.12629,2.12629,2.07219,2.07219,2.07219,2.07219,2.07219
112,4.21297,2.32795,2.32795,2.32795,2.32795,2.32795,2.27789,2.27789,2.27789,2.27789,2.27789,2.22175,2.22175,2.22175,2.22175,2.22175,2.16411,2.16411,2.16411,2.16411,2.16411,2.10823,2.10823,2.10823,2.10823,2.10823
113,4.28031,2.36882,2.36882,2.36882,2.36882,2.36882,2.31805,2.31805,2.31805,2.31805,2.31805,2.26107,2.26107,2.26107,2.26107,2.26107,2.20205,2.20205,2.20205,2.20205,2.20205,2.14555,2.14555,2.14555,2.14555,2.14555
114,4.34843,2.41045,2.41045,2.41045,2.41045,2.41045,2.35882,2.35882,2.35882,2.35882,2.35882,2.30111,2.30111,2.30111,2.30111,2.30111,2.24082,2.24082,2.24082,2.24082,2.24082,2.183,2.183,2.183,2.183,2.183
115,4.41735,2.45296,2.45296,2.45296,2.45296,2.45296,2.40035,2.40035,2.40035,2.40035,2.40035,2.34159,2.34159,2.34159,2.34159,2.34159,2.28065,2.28065,2.28065,2.28065,2.28065,2.22141,2.22141,2.22141,2.22141,2.22141
116,4.48706,2.496,2.496,2.496,2.496,2.496,2.44275,2.44275,2.44275,2.44275,2.44275,2.38282,2.38282,2.38282,2.38282,2.38282,2.32069,2.32069,2.32069,2.32069,2.32069,2.26068,2.26068,2.26068,2.26068,2.26068
117,4.55758,2.53932,2.53932,2.53932,2.53932,2.53932,2.48581,2.48581,2.48581,2.48581,2.48581,2.42491,2.42491,2.42491,2.42491,2.42491,2.36151,2.36151,2.36151,2.36151,2.36151,2.30042,2.30042,2.30042,2.30042,2.30042
118,4.62892,2.58327,2.58327,2.58327,2.58327,2.58327,2.52919,2.52919,2.52919,2.52919,2.52919,2.46783,2.46783,2.46783,2.46783,2.46783,2.40324,2.40324,2.40324,2.40324,2.40324,2.34065,2.34065,2.34065,2.34065,2.34065
119,4.70108,2.62836,2.62836,2.62836,2.62836,2.62836,2.57308,2.57308,2.57308,2.57308,2.57308,2.51109,2.51109,2.51109,2.51109,2.51109,2.44571,2.44571,2.44571,2.44571,2.44571,2.38186,2.38186,2.38186,2.38186,2.38186
120,4.77408,2.67442,2.67442,2.67442,2.67442,2.67442,2.6181,2.6181,2.6181,2.6181,2.6181,2.55491,2.55491,2.55491,2.55491,2.55491,2.48871,2.48871,2.48871,2.48871,2.48871,2.42392,2.42392,2.42392,2.42392,2.42392
121,4.84793,2.72083,2.72083,2.72083,2.72083,2.72083,2.66409,2.66409,2.66409,2.66409,2.66409,2.59984,2.59984,2.59984,2.59984,2.59984,2.53238,2.53238,2.53238,2.53238,2.53238,2.46666,2.46666,2.46666,2.46666,2.46666
122,4.92263,2.76762,2.76762,2.76762,2.76762,2.76762,2.71037,2.71037,2.71037,2.71037,2.71037,2.64558,2.64558,2.64558,2.64558,2.64558,2.57703,2.57703,2.57703,2.57703,2.57703,2.50977,2.50977,2.50977,2.50977,2.50977
123,4.99819,2.81532,2.81532,2.81532,2.81532,2.81532,2.75715,2.75715,2.75715,2.75715,2.75715,2.69171,2.69171,2.69171,2.69171,2.69171,2.62251,2.62251,2.62251,2.62251,2.62251,2.55426,2.55426,2.55426,2.55426,2.55426
124,5.07463,2.86391,2.86391,2.86391,2.86391,2.86391,2.80512,2.80512,2.80512,2.80512,2.80512,2.73843,2.73843,2.73843,2.73843,2.73843,2.6685,2.6685,2.6685,2.6685,2.6685,2.5995,2.5995,2.5995,2.5995,2.5995
125,5.15196,2.91311,2.91311,2.91311,2.91311,2.91311,2.85384,2.85384,2.85384,2.85384,2.85384,2.78622,2.78622,2.78622,2.78622,2.78622,2.71515,2.71515,2.71515,2.71515,2.71515,2.64511,2.64511,2.64511,2.64511,2.64511
126,5.23019,2.96305,2.96305,2.96305,2.96305,2.96305,2.90305,2.90305,2.90305,2.90305,2.90305,2.83499,2.83499,2.83499,2.83499,2.83499,2.76247,2.76247,2.76247,2.76247,2.76247,2.69177,2.69177,2.69177,2.69177,2.69177
127,5.30931,3.01373,3.01373,3.01373,3.01373,3.01373,2.95314,2.95314,2.95314,2.95314,2.95314,2.8842,2.8842,2.8842,2.8842,2.8842,2.81099,2.81099,2.81099,2.81099,2.81099,2.73907,2.73907,2.73907,2.73907,2.73907
128,5.38936,3.06518,3.06518,3.06518,3.06518,3.06518,3.00417,3.00417,3.00417,3.00417,3.00417,2.93407,2.93407,2.93407,2.93407,2.93407,2.86058,2.86058,2.86058,2.86058,2.86058,2.787,2.787,2.787,2.787,2.787
129,5.47033,3.11751,3.11751,3.11751,3.11751,3.11751,3.05576,3.05576,3.05576,3.05576,3.05576,2.98521,2.98521,2.98521,2.98521,2.98521,2.90997,2.90997,2.90997,2.90997,2.90997,2.83625,2.83625,2.83625,2.83625,2.83625
130,5.55225,3.17072,3.17072,3.17072,3.17072,3.17072,3.10806,3.10806,3.10806,3.10806,3.10806,3.03714,3.03714,3.03714,3.03714,3.03714,2.96062,2.96062,2.96062,2.96062,2.96062,2.88614,2.88614,2.88614,2.88614,2.88614
131,5.63511,3.22453,3.22453,3.22453,3.22453,3.22453,3.16145,3.16145,3.16145,3.16145,3.16145,3.08931,3.08931,3.08931,3.08931,3.08931,3.01311,3.01311,3.01311,3.01311,3.01311,2.93635,2.93635,2.93635,2.93635,2.93635
132,5.71893,3.27884,3.27884,3.27884,3.27884,3.27884,3.21563,3.21563,3.21563,3.21563,3.21563,3.14248,3.14248,3.14248,3.14248,3.14248,3.0653,3.0653,3.0653,3.0653,3.0653,2.98815,2.98815,2.98815,2.98815,2.98815
133,5.80372,3.33402,3.33402,3.33402,3.33402,3.33402,3.27026,3.27026,3.27026,3.27026,3.27026,3.19695,3.19695,3.19695,3.19695,3.19695,3.11804,3.11804,3.11804,3.11804,3.11804,3.04091,3.04091,3.04091,3.04091,3.04091
134,5.88949,3.39038,3.39038,3.39038,3.39038,3.39038,3.32563,3.32563,3.32563,3.32563,3.32563,3.252,3.252,3.252,3.252,3.252,3.17247,3.17247,3.17247,3.17247,3.17247,3.09369,3.09369,3.09369,3.09369,3.09369
135,5.97626,3.44763,3.44763,3.44763,3.44763,3.44763,3.38225,3.38225,3.38225,3.38225,3.38225,3.30754,3.30754,3.30754,3.30754,3.30754,3.22773,3.22773,3.22773,3.22773,3.22773,3.14769,3.14769,3.14769,3.14769,3.14769
136,6.06403,3.50531,3.50531,3.50531,3.50531,3.50531,3.43987,3.43987,3.43987,3.43987,3.43987,3.36411,3.36411,3.36411,3.36411,3.36411,3.28361,3.28361,3.28361,3.28361,3.28361,3.20289,3.20289,3.20289,3.20289,3.20289
137,6.15282,3.56382,3.56382,3.56382,3.56382,3.56382,3.49789,3.49789,3.49789,3.49789,3.49789,3.42195,3.42195,3.42195,3.42195,3.42195,3.3402,3.3402,3.3402,3.3402,3.3402,3.25888,3.25888,3.25888,3.25888,3.25888
138,6.24264,3.62352,3.62352,3.62352,3.62352,3.62352,3.55664,3.55664,3.55664,3.55664,3.55664,3.48039,3.48039,3.48039,3.48039,3.48039,3.398,3.398,3.398,3.398,3.398,3.31587,3.31587,3.31587,3.31587,3.31587
139,6.3335,3.68402,3.68402,3.68402,3.68402,3.68402,3.61666,3.61666,3.61666,3.61666,3.61666,3.53934,3.53934,3.53934,3.53934,3.53934,3.4567,3.4567,3.4567,3.4567,3.4567,3.3736,3.3736,3.3736,3.3736,3.3736
140,6.42541,3.74508,3.74508,3.74508,3.74508,3.74508,3.67761,3.67761,3.67761,3.67761,3.67761,3.59959,3.59959,3.59959,3.59959,3.59959,3.51582,3.51582,3.51582,3.51582,3.51582,3.43226,3.43226,3.43226,3.43226,3.43226
141,6.51839,3.80699,3.80699,3.80699,3.80699,3.80699,3.73917,3.73917,3.73917,3.73917,3.73917,3.66086,3.66086,3.66086,3.66086,3.66086,3.57634,3.57634,3.57634,3.57634,3.57634,3.49176,3.49176,3.49176,3.49176,3.49176
142,6.61244,3.8701,3.8701,3.8701,3.8701,3.8701,3.80154,3.80154,3.80154,3.80154,3.80154,3.72272,3.72272,3.72272,3.72272,3.72272,3.63795,3.63795,3.63795,3.63795,3.63795,3.55235,3.55235,3.55235,3.55235,3.55235
143,6.70758,3.93422,3.93422,3.93422,3.93422,3.93422,3.86506,3.86506,3.86506,3.86506,3.86506,3.78555,3.78555,3.78555,3.78555,3.78555,3.69987,3.69987,3.69987,3.69987,3.69987,3.61413,3.61413,3.61413,3.61413,3.61413
144,6.80383,3.99896,3.99896,3.99896,3.99896,3.99896,3.92962,3.92962,3.92962,3.92962,3.92962,3.8495,3.8495,3.8495,3.8495,3.8495,3.76289,3.76289,3.76289,3.76289,3.76289,3.67646,3.67646,3.67646,3.67646,3.67646
145,6.90119,4.06442,4.06442,4.06442,4.06442,4.06442,3.9949,3.9949,3.9949,3.9949,3.9949,3.91432,3.91432,3.91432,3.91432,3.91432,3.82751,3.82751,3.82751,3.82751,3.82751,3.73966,3.73966,3.73966,3.73966,3.73966
146,6.99968,4.13098,4.13098,4.13098,4.13098,4.13098,4.06085,4.06085,4.06085,4.06085,4.06085,3.98003,3.98003,3.98003,3.98003,3.98003,3.89262,3.89262,3.89262,3.89262,3.89262,3.80445,3.80445,3.80445,3.80445,3.80445
147,7.0993,4.19873,4.19873,4.19873,4.19873,4.19873,4.12786,4.12786,4.12786,4.12786,4.12786,4.04655,4.04655,4.04655,4.04655,4.04655,3.95845,3.95845,3.95845,3.95845,3.95845,3.87012,3.87012,3.87012,3.87012,3.87012
148,7.20009,4.26748,4.26748,4.26748,4.26748,4.26748,4.19616,4.19616,4.19616,4.19616,4.19616,4.11395,4.11395,4.11395,4.11395,4.11395,4.02555,4.02555,4.02555,4.02555,4.02555,3.93625,3.93625,3.93625,3.93625,3.93625
149,7.30204,4.33685,4.33685,4.33685,4.33685,4.33685,4.2655,4.2655,4.2655,4.2655,4.2655,4.18268,4.18268,4.18268,4.18268,4.18268,4.0935,4.0935,4.0935,4.0935,4.0935,4.00354,4.00354,4.00354,4.00354,4.00354
150,7.40517,4.40706,4.40706,4.40706,4.40706,4.40706,4.33547,4.33547,4.33547,4.33547,4.33547,4.25258,4.25258,4.25258,4.25258,4.25258,4.16252,4.16252,4.16252,4.16252,4.16252,4.07219,4.07219,4.07219,4.07219,4.07219
151,7.5095,4.47868,4.47868,4.47868,4.47868,4.47868,4.40625,4.40625,4.40625,4.40625,4.40625,4.32313,4.32313,4.32313,4.32313,4.32313,4.23287,4.23287,4.23287,4.23287,4.23287,4.14165,4.14165,4.14165,4.14165,4.14165
152,7.61503,4.55102,4.55102,4.55102,4.55102,4.55102,4.47849,4.47849,4.47849,4.47849,4.47849,4.3944,4.3944,4.3944,4.3944,4.3944,4.30404,4.30404,4.30404,4.30404,4.30404,4.21222,4.21222,4.21222,4.21222,4.21222
153,7.72179,4.62411,4.62411,4.62411,4.62411,4.62411,4.55153,4.55153,4.55153,4.55153,4.55153,4.46709,4.46709,4.46709,4.46709,4.46709,4.37584,4.37584,4.37584,4.37584,4.37584,4.28411,4.28411,4.28411,4.28411,4.28411
154,7.82979,4.69871,4.69871,4.69871,4.69871,4.69871,4.62532,4.62532,4.62532,4.62532,4.62532,4.54089,4.54089,4.54089,4.54089,4.54089,4.4489,4.4489,4.4489,4.4489,4.4489,4.35646,4.35646,4.35646,4.35646,4.35646
155,7.93903,4.77432,4.77432,4.77432,4.77432,4.77432,4.70056,4.70056,4.70056,4.70056,4.70056,4.61547,4.61547,4.61547,4.61547,4.61547,4.52335,4.52335,4.52335,4.52335,4.52335,4.42995,4.42995,4.42995,4.42995,4.42995
156,8.04955,4.85084,4.85084,4.85084,4.85084,4.85084,4.77681,4.77681,4.77681,4.77681,4.77681,4.69117,4.69117,4.69117,4.69117,4.69117,4.5987,4.5987,4.5987,4.5987,4.5987,4.50499,4.50499,4.50499,4.50499,4.50499
157,8.16134,4.92832,4.92832,4.92832,4.92832,4.92832,4.85414,4.85414,4.85414,4.85414,4.85414,4.76793,4.76793,4.76793,4.76793,4.76793,4.67494,4.67494,4.67494,4.67494,4.67494,4.58108,4.58108,4.58108,4.58108,4.58108
158,8.27443,5.00672,5.00672,5.00672,5.00672,5.00672,4.93235,4.93235,4.93235,4.93235,4.93235,4.84606,4.84606,4.84606,4.84606,4.84606,4.75222,4.75222,4.75222,4.75222,4.75222,4.65789,4.65789,4.65789,4.65789,4.65789
159,8.38882,5.08632,5.08632,5.08632,5.08632,5.08632,5.01145,5.01145,5.01145,5.01145,5.01145,4.92508,4.92508,4.92508,4.92508,4.92508,4.83097,4.83097,4.83097,4.83097,4.83097,4.73582,4.73582,4.73582,4.73582,4.73582
160,8.50455,5.16712,5.16712,5.16712,5.16712,5.16712,5.09189,5.09189,5.09189,5.09189,5.09189,5.00488,5.00488,5.00488,5.00488,5.00488,4.91079,4.91079,4.91079,4.91079,4.91079,4.8152,4.8152,4.8152,4.8152,4.8152
161,8.62161,5.24891,5.24891,5.24891,5.24891,5.24891,5.17357,5.17357,5.17357,5.17357,5.17357,5.08603,5.08603,5.08603,5.08603,5.08603,4.99137,4.99137,4.99137,4.99137,4.99137,4.89568,4.89568,4.89568,4.89568,4.89568
162,8.74003,5.33184,5.33184,5.33184,5.33184,5.33184,5.25618,5.25618,5.25618,5.25618,5.25618,5.16849,5.16849,5.16849,5.16849,5.16849,5.07317,5.07317,5.07317,5.07317,5.07317,4.97705,4.97705,4.97705,4.97705,4.97705
163,8.85982,5.4159,5.4159,5.4159,5.4159,5.4159,5.33988,5.33988,5.33988,5.33988,5.33988,5.25195,5.25195,5.25195,5.25195,5.25195,5.15638,5.15638,5.15638,5.15638,5.15638,5.05968,5.05968,5.05968,5.05968,5.05968
164,8.981,5.50092,5.50092,5.50092,5.50092,5.50092,5.4248,5.4248,5.4248,5.4248,5.4248,5.33645,5.33645,5.33645,5.33645,5.33645,5.2407,5.2407,5.2407,5.2407,5.2407,5.14363,5.14363,5.14363,5.14363,5.14363
165,9.10358,5.58722,5.58722,5.58722,5.58722,5.58722,5.51076,5.51076,5.51076,5.51076,5.51076,5.4222,5.4222,5.4222,5.4222,5.4222,5.32599,5.32599,5.32599,5.32599,5.32599,5.22875,5.22875,5.22875,5.22875,5.22875
166,9.22759,5.67479,5.67479,5.67479,5.67479,5.67479,5.59795,5.59795,5.59795,5.59795,5.59795,5.5091,5.5091,5.5091,5.5091,5.5091,5.41251,5.41251,5.41251,5.41251,5.41251,5.31487,5.31487,5.31487,5.31487,5.31487
167,9.35303,5.76334,5.76334,5.76334,5.76334,5.76334,5.68648,5.68648,5.68648,5.68648,5.68648,5.59712,5.59712,5.59712,5.59712,5.59712,5.5004,5.5004,5.5004,5.5004,5.5004,5.40221,5.40221,5.40221,5.40221,5.40221
168,9.47992,5.85319,5.85319,5.85319,5.85319,5.85319,5.77601,5.77601,5.77601,5.77601,5.77601,5.68658,5.68658,5.68658,5.68658,5.68658,5.58933,5.58933,5.58933,5.58933,5.58933,5.49102,5.49102,5.49102,5.49102,5.49102
169,9.60828,5.94434,5.94434,5.94434,5.94434,5.94434,5.8668,5.8668,5.8668,5.8668,5.8668,5.77709,5.77709,5.77709,5.77709,5.77709,5.67964,5.67964,5.67964,5.67964,5.67964,5.58096,5.58096,5.58096,5.58096,5.58096
170,9.73813,6.03643,6.03643,6.03643,6.03643,6.03643,5.95884,5.95884,5.95884,5.95884,5.95884,5.86879,5.86879,5.86879,5.86879,5.86879,5.77109,5.77109,5.77109,5.77109,5.77109,5.67218,5.67218,5.67218,5.67218,5.67218
171,9.86949,6.1296,6.1296,6.1296,6.1296,6.1296,6.0519,6.0519,6.0519,6.0519,6.0519,5.96178,5.96178,5.96178,5.96178,5.96178,5.86373,5.86373,5.86373,5.86373,5.86373,5.76454,5.76454,5.76454,5.76454,5.76454
172,10.0024,6.22429,6.22429,6.22429,6.22429,6.22429,6.14624,6.14624,6.14624,6.14624,6.14624,6.05588,6.05588,6.05588,6.05588,6.05588,5.95777,5.95777,5.95777,5.95777,5.95777,5.85815,5.85815,5.85815,5.85815,5.85815
173,10.1368,6.32038,6.32038,6.32038,6.32038,6.32038,6.24205,6.24205,6.24205,6.24205,6.24205,6.15137,6.15137,6.15137,6.15137,6.15137,6.05294,6.05294,6.05294,6.05294,6.05294,5.95328,5.95328,5.95328,5.95328,5.95328
174,10.2728,6.41748,6.41748,6.41748,6.41748,6.41748,6.339,6.339,6.339,6.339,6.339,6.24814,6.24814,6.24814,6.24814,6.24814,6.14942,6.14942,6.14942,6.14942,6.14942,6.04959,6.04959,6.04959,6.04959,6.04959
175,10.4103,6.51565,6.51565,6.51565,6.51565,6.51565,6.43712,6.43712,6.43712,6.43712,6.43712,6.34598,6.34598,6.34598,6.34598,6.34598,6.24707,6.24707,6.24707,6.24707,6.24707,6.14699,6.14699,6.14699,6.14699,6.14699
176,10.5494,6.61534,6.61534,6.61534,6.61534,6.61534,6.53656,6.53656,6.53656,6.53656,6.53656,6.44523,6.44523,6.44523,6.44523,6.44523,6.34601,6.34601,6.34601,6.34601,6.34601,6.24551,6.24551,6.24551,6.24551,6.24551
177,10.6902,6.71648,6.71648,6.71648,6.71648,6.71648,6.63745,6.63745,6.63745,6.63745,6.63745,6.54587,6.54587,6.54587,6.54587,6.54587,6.44644,6.44644,6.44644,6.44644,6.44644,6.3457,6.3457,6.3457,6.3457,6.3457
178,10.8326,6.81892,6.81892,6.81892,6.81892,6.81892,6.7397,6.7397,6.7397,6.7397,6.7397,6.6479,6.6479,6.6479,6.6479,6.6479,6.54819,6.54819,6.54819,6.54819,6.54819,6.44738,6.44738,6.44738,6.44738,6.44738
179,10.9766,6.92281,6.92281,6.92281,6.92281,6.92281,6.84331,6.84331,6.84331,6.84331,6.84331,6.75134,6.75134,6.75134,6.75134,6.75134,6.65135,6.65135,6.65135,6.65135,6.65135,6.55023,6.55023,6.55023,6.55023,6.55023
180,11.1223,7.02783,7.02783,7.02783,7.02783,7.02783,6.94832,6.94832,6.94832,6.94832,6.94832,6.8561,6.8561,6.8561,6.8561,6.8561,6.75602,6.75602,6.75602,6.75602,6.75602,6.65451,6.65451,6.65451,6.65451,6.65451
181,11.2697,7.13409,7.13409,7.13409,7.13409,7.13409,7.05456,7.05456,7.05456,7.05456,7.05456,6.96223,6.96223,6.96223,6.96223,6.96223,6.86202,6.86202,6.86202,6.86202,6.86202,6.76049,6.76049,6.76049,6.76049,6.76049
182,11.4188,7.24187,7.24187,7.24187,7.24187,7.24187,7.16205,7.16205,7.16205,7.16205,7.16205,7.0697,7.0697,7.0697,7.0697,7.0697,6.96924,6.96924,6.96924,6.96924,6.96924,6.86781,6.86781,6.86781,6.86781,6.86781
183,11.5696,7.35112,7.35112,7.35112,7.35112,7.35112,7.27113,7.27113,7.27113,7.27113,7.27113,7.17847,7.17847,7.17847,7.17847,7.17847,7.07795,7.07795,7.07795,7.07795,7.07795,6.97613,6.97613,6.97613,6.97613,6.97613
184,11.7222,7.4617,7.4617,7.4617,7.4617,7.4617,7.38175,7.38175,7.38175,7.38175,7.38175,7.2889,7.2889,7.2889,7.2889,7.2889,7.18813,7.18813,7.18813,7.18813,7.18813,7.0861,7.0861,7.0861,7.0861,7.0861
185,11.8766,7.57384,7.57384,7.57384,7.57384,7.57384,7.49364,7.49364,7.49364,7.49364,7.49364,7.40084,7.40084,7.40084,7.40084,7.40084,7.2999,7.2999,7.2999,7.2999,7.2999,7.19785,7.19785,7.19785,7.19785,7.19785
186,12.0327,7.68751,7.68751,7.68751,7.68751,7.68751,7.60704,7.60704,7.60704,7.60704,7.60704,7.51405,7.51405,7.51405,7.51405,7.51405,7.41304,7.41304,7.41304,7.41304,7.41304,7.31097,7.31097,7.31097,7.31097,7.31097
187,12.1906,7.80249,7.80249,7.80249,7.80249,7.80249,7.72194,7.72194,7.72194,7.72194,7.72194,7.6287,7.6287,7.6287,7.6287,7.6287,7.52754,7.52754,7.52754,7.52754,7.52754,7.42515,7.42515,7.42515,7.42515,7.42515
188,12.3504,7.91889,7.91889,7.91889,7.91889,7.91889,7.83825,7.83825,7.83825,7.83825,7.83825,7.74482,7.74482,7.74482,7.74482,7.74482,7.64352,7.64352,7.64352,7.64352,7.64352,7.54087,7.54087,7.54087,7.54087,7.54087
189,12.512,8.03665,8.03665,8.03665,8.03665,8.03665,7.95595,7.95595,7.95595,7.95595,7.95595,7.8624,7.8624,7.8624,7.8624,7.8624,7.7609,7.7609,7.7609,7.7609,7.7609,7.65836,7.65836,7.65836,7.65836,7.65836
190,12.6755,8.156,8.156,8.156,8.156,8.156,8.07516,8.07516,8.07516,8.07516,8.07516,7.98148,7.98148,7.98148,7.98148,7.98148,7.87974,7.87974,7.87974,7.87974,7.87974,7.77717,7.77717,7.77717,7.77717,7.77717
191,12.8409,8.27698,8.27698,8.27698,8.27698,8.27698,8.19601,8.19601,8.19601,8.19601,8.19601,8.10227,8.10227,8.10227,8.10227,8.10227,8.00033,8.00033,8.00033,8.00033,8.00033,7.89733,7.89733,7.89733,7.89733,7.89733
192,13.0082,8.39938,8.39938,8.39938,8.39938,8.39938,8.31829,8.31829,8.31829,8.31829,8.31829,8.22457,8.22457,8.22457,8.22457,8.22457,8.12275,8.12275,8.12275,8.12275,8.12275,8.01947,8.01947,8.01947,8.01947,8.01947
193,13.1774,8.52342,8.52342,8.52342,8.52342,8.52342,8.44208,8.44208,8.44208,8.44208,8.44208,8.34817,8.34817,8.34817,8.34817,8.34817,8.24653,8.24653,8.24653,8.24653,8.24653,8.14352,8.14352,8.14352,8.14352,8.14352
194,13.3486,8.64922,8.64922,8.64922,8.64922,8.64922,8.56776,8.56776,8.56776,8.56776,8.56776,8.47346,8.47346,8.47346,8.47346,8.47346,8.37153,8.37153,8.37153,8.37153,8.37153,8.26893,8.26893,8.26893,8.26893,8.26893
195,13.5218,8.77649,8.77649,8.77649,8.77649,8.77649,8.69509,8.69509,8.69509,8.69509,8.69509,8.60082,8.60082,8.60082,8.60082,8.60082,8.49836,8.49836,8.49836,8.49836,8.49836,8.39543,8.39543,8.39543,8.39543,8.39543
196,13.697,8.90535,8.90535,8.90535,8.90535,8.90535,8.82389,8.82389,8.82389,8.82389,8.82389,8.72968,8.72968,8.72968,8.72968,8.72968,8.62739,8.62739,8.62739,8.62739,8.62739,8.52386,8.52386,8.52386,8.52386,8.52386
197,13.8742,9.03594,9.03594,9.03594,9.03594,9.03594,8.95447,8.95447,8.95447,8.95447,8.95447,8.86012,8.86012,8.86012,8.86012,8.86012,8.75789,8.75789,8.75789,8.75789,8.75789,8.65444,8.65444,8.65444,8.65444,8.65444
198,14.0535,9.16815,9.16815,9.16815,9.16815,9.16815,9.08663,9.08663,9.08663,9.08663,9.08663,8.99231,8.99231,8.99231,8.99231,8.99231,8.88997,8.88997,8.88997,8.88997,8.88997,8.78659,8.78659,8.78659,8.78659,8.78659
199,14.2348,9.30198,9.30198,9.30198,9.30198,9.30198,9.22037,9.22037,9.22037,9.22037,9.22037,9.12592,9.12592,9.12592,9.12592,9.12592,9.02352,9.02352,9.02352,9.02352,9.02352,8.92016,8.92016,8.92016,8.92016,8.92016
200,14.4183,9.4376,9.4376,9.4376,9.4376,9.4376,9.3558,9.3558,9.3558,9.3558,9.3558,9.26128,9.26128,9.26128,9.26128,9.26128,9.15866,9.15866,9.15866,9.15866,9.15866,9.05513,9.05513,9.05513,9.05513,9.05513
201,14.6039,9.57487,9.57487,9.57487,9.57487,9.57487,9.49308,9.49308,9.49308,9.49308,9.49308,9.39837,9.39837,9.39837,9.39837,9.39837,9.29564,9.29564,9.29564,9.29564,9.29564,9.19194,9.19194,9.19194,9.19194,9.19194
202,14.7916,9.71382,9.71382,9.71382,9.71382,9.71382,9.63194,9.63194,9.63194,9.63194,9.63194,9.53727,9.53727,9.53727,9.53727,9.53727,9.43447,9.43447,9.43447,9.43447,9.43447,9.33065,9.33065,9.33065,9.33065,9.33065
203,14.9815,9.85479,9.85479,9.85479,9.85479,9.85479,9.77255,9.77255,9.77255,9.77255,9.77255,9.67776,9.67776,9.67776,9.67776,9.67776,9.57516,9.57516,9.57516,9.57516,9.57516,9.47128,9.47128,9.47128,9.47128,9.47128
204,15.1736,9.99739,9.99739,9.99739,9.99739,9.99739,9.91519,9.91519,9.91519,9.91519,9.91519,9.82005,9.82005,9.82005,9.82005,9.82005,9.71731,9.71731,9.71731,9.71731,9.71731,9.61384,9.61384,9.61384,9.61384,9.61384
205,15.3679,10.1417,10.1417,10.1417,10.1417,10.1417,10.0596,10.0596,10.0596,10.0596,10.0596,9.96441,9.96441,9.96441,9.96441,9.96441,9.8613,9.8613,9.8613,9.8613,9.8613,9.75775,9.75775,9.75775,9.75775,9.75775
