gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
333,72.5218,68.3946,69.09,69.7851,70.4802,71.1751,71.8699,72.5647
334,73.3805,69.2072,69.9108,70.6142,71.3175,72.0206,72.7236,73.4266
335,74.2492,70.0292,70.7412,71.4529,72.1645,72.8759,73.5873,74.2986
336,75.1279,70.8608,71.5811,72.3013,73.0213,73.7412,74.4609,75.1806
337,76.0168,71.702,72.4308,73.1595,73.888,74.6164,75.3447,76.0729
338,76.916,72.5529,73.2904,74.0277,74.7648,75.5018,76.2387,76.9756
339,77.8256,73.4137,74.1599,74.9059,75.6518,76.3975,77.1431,77.8887
340,78.7458,74.2845,75.0395,75.7943,76.549,77.3035,78.0579,78.8123
341,79.6766,75.1653,75.9293,76.693,77.4566,78.2201,78.9834,79.7467
342,80.6182,76.0564,76.8294,77.6021,78.3748,79.1472,79.9196,80.6919
343,81.5708,76.9578,77.7399,78.5218,79.3035,80.0851,80.8666,81.648
344,82.5343,77.8697,78.661,79.4521,80.2431,81.0339,81.8246,82.6153
345,83.509,78.7921,79.5927,80.3932,81.1935,81.9937,82.7937,83.5937
346,84.495,79.7252,80.5353,81.3452,82.155,82.9646,83.7741,84.5835
347,85.4925,80.6691,81.4888,82.3082,83.1276,83.9467,84.7658,85.5847
348,86.5014,81.6239,82.4533,83.2824,84.1114,84.9402,85.7689,86.5976
349,87.5221,82.5898,83.429,84.2679,85.1067,85.9453,86.7838,87.6222
350,88.5546,83.567,84.416,85.2648,86.1135,86.962,87.8103,88.6586
351,89.5991,84.5554,85.4144,86.2733,87.1319,87.9904,88.8488,89.7071
352,90.6556,85.5553,86.4245,87.2934,88.1622,89.0308,89.8993,90.7677
353,91.7245,86.5667,87.4462,88.3254,89.2044,90.0833,90.962,91.8407
354,92.8056,87.5899,88.4797,89.3693,90.2587,91.1479,92.037,92.926
355,93.8993,88.625,89.5253,90.4253,91.3251,92.2249,93.1244,94.0239
356,95.0057,89.672,90.5829,91.4935,92.404,93.3143,94.2245,95.1346
357,96.1249,90.7312,91.6528,92.5742,93.4954,94.4164,95.3372,96.2581
358,97.2571,91.8027,92.7351,93.6673,94.5993,95.5312,96.4629,97.3946
359,98.4024,92.8865,93.83,94.7731,95.7161,96.659,97.6017,98.5443
360,99.5609,93.9829,94.9375,95.8918,96.8459,97.7998,98.7536,99.7073
361,100.733,95.0921,96.0579,97.0234,97.9887,98.9539,99.9189,100.884
362,101.918,96.214,97.1912,98.1681,99.1448,100.121,101.098,102.074
363,103.118,97.349,98.3377,99.326,100.314,101.302,102.29,103.278
364,104.331,98.4972,99.4974,100.497,101.497,102.497,103.496,104.496
365,105.558,99.6586,100.671,101.682,102.694,103.705,104.717,105.728
366,106.8,100.833,101.857,102.881,103.905,104.928,105.951,106.974
367,108.055,102.022,103.058,104.094,105.129,106.164,107.2,108.235
368,109.326,103.224,104.272,105.32,106.368,107.415,108.463,109.51
369,110.611,104.44,105.501,106.561,107.621,108.681,109.74,110.8
370,111.911,105.671,106.744,107.816,108.889,109.961,111.033,112.105
371,113.226,106.915,108.001,109.086,110.171,111.256,112.341,113.425
372,114.556,108.174,109.273,110.371,111.468,112.566,113.663,114.761
373,115.902,109.448,110.559,111.67,112.781,113.891,115.001,116.112
374,117.263,110.736,111.86,112.984,114.108,115.232,116.355,117.478
375,118.64,112.039,113.177,114.314,115.451,116.588,117.724,118.861
376,120.033,113.358,114.509,115.659,116.809,117.959,119.109,120.259
377,121.442,114.691,115.856,117.02,118.183,119.347,120.51,121.674
378,122.868,116.041,117.218,118.396,119.573,120.751,121.928,123.105
379,124.31,117.405,118.597,119.788,120.98,122.171,123.361,124.552
380,125.769,118.786,119.992,121.197,122.402,123.607,124.812,126.017
381,127.244,120.182,121.402,122.622,123.841,125.06,126.279,127.498
382,128.737,121.595,122.829,124.063,125.297,126.53,127.763,128.996
383,130.247,123.024,124.273,125.521,126.769,128.017,129.265,130.512
384,131.774,124.47,125.733,126.996,128.259,129.521,130.783,132.046
385,133.32,125.932,127.21,128.488,129.765,131.043,132.32,133.597
386,134.883,127.411,128.704,129.997,131.29,132.582,133.874,135.166
387,136.464,128.908,130.216,131.524,132.832,134.139,135.446,136.753
388,138.063,130.422,131.745,133.068,134.391,135.714,137.037,138.359
389,139.681,131.953,133.292,134.631,135.969,137.308,138.646,139.983
390,141.318,133.502,134.857,136.211,137.565,138.919,140.273,141.627
391,142.974,135.069,136.44,137.81,139.18,140.55,141.919,143.289
392,144.649,136.654,138.041,139.427,140.813,142.199,143.585,144.97
393,146.343,138.258,139.661,141.063,142.466,143.868,145.269,146.671
394,148.057,139.88,141.299,142.718,144.137,145.555,146.974,148.392
395,149.791,141.521,142.957,144.392,145.828,147.263,148.698,150.132
396,151.545,143.181,144.634,146.086,147.538,148.99,150.442,151.893
397,153.319,144.86,146.33,147.799,149.268,150.737,152.206,153.674
398,155.114,146.559,148.046,149.532,151.019,152.505,153.99,155.476
399,156.929,148.277,149.781,151.285,152.789,154.292,155.796,157.299
400,158.766,150.015,151.537,153.059,154.58,156.101,157.622,159.143
401,160.624,151.773,153.313,154.853,156.392,157.931,159.469,161.008
402,162.503,153.552,155.11,156.667,158.225,159.781,161.338,162.894
403,164.404,155.351,156.928,158.503,160.078,161.654,163.228,164.803
404,166.328,157.172,158.766,160.36,161.954,163.547,165.141,166.734
405,168.273,159.013,160.626,162.239,163.851,165.463,167.075,168.687
406,170.241,160.876,162.508,164.139,165.77,167.401,169.032,170.663
407,172.232,162.76,164.411,166.061,167.712,169.362,171.012,172.661
408,174.246,164.666,166.336,168.006,169.676,171.345,173.014,174.683
409,176.283,166.594,168.284,169.973,171.662,173.351,175.04,176.728
410,178.344,168.544,170.254,171.963,173.672,175.381,177.089,178.797
411,180.428,170.517,172.247,173.976,175.705,177.433,179.162,180.89
412,182.537,172.513,174.263,176.012,177.761,179.51,181.259,183.007
413,184.671,174.532,176.302,178.072,179.842,181.611,183.38,185.149
414,186.829,176.575,178.366,180.156,181.946,183.736,185.526,187.315
415,189.012,178.641,180.453,182.264,184.075,185.886,187.696,189.507
416,191.22,180.731,182.564,184.396,186.228,188.06,189.892,191.723
417,193.454,182.845,184.699,186.553,188.407,190.26,192.113,193.966
418,195.713,184.984,186.86,188.735,190.611,192.486,194.36,196.235
419,197.999,187.147,189.045,190.943,192.84,194.737,196.633,198.53
420,200.312,189.336,191.256,193.175,195.095,197.014,198.932,200.851
421,202.651,191.55,193.492,195.434,197.376,199.317,201.258,203.199
422,205.017,193.789,195.754,197.719,199.684,201.648,203.611,205.575
423,207.411,196.055,198.043,200.031,202.018,204.005,205.991,207.978
424,209.832,198.346,200.358,202.369,204.379,206.389,208.399,210.409
425,212.282,200.665,202.7,204.734,206.768,208.802,210.835,212.868
426,214.76,203.01,205.069,207.127,209.184,211.242,213.299,215.356
427,217.266,205.382,207.465,209.547,211.629,213.71,215.791,217.872
428,219.802,207.782,209.889,211.995,214.101,216.207,218.312,220.418
429,222.367,210.21,212.341,214.472,216.603,218.733,220.863,222.993
430,224.962,212.665,214.822,216.978,219.133,221.288,223.443,225.598
431,227.586,215.15,217.331,219.512,221.693,223.873,226.053,228.233
432,230.242,217.663,219.87,222.076,224.282,226.488,228.693,230.898
433,232.928,220.205,222.437,224.67,226.901,229.133,231.364,233.595
434,235.645,222.776,225.035,227.293,229.551,231.809,234.066,236.322
435,238.393,225.378,227.663,229.947,232.231,234.515,236.799,239.082
436,241.174,228.009,230.321,232.632,234.943,237.253,239.563,241.873
437,243.986,230.671,233.01,235.348,237.686,240.023,242.36,244.697
438,246.831,233.364,235.73,238.095,240.46,242.825,245.189,247.553
439,249.709,236.088,238.481,240.874,243.267,245.659,248.051,250.442
440,252.621,238.843,241.265,243.686,246.106,248.526,250.946,253.365
441,255.566,241.631,244.081,246.53,248.978,251.427,253.874,256.322
442,258.545,244.451,246.929,249.407,251.884,254.361,256.837,259.313
443,261.559,247.303,249.81,252.317,254.823,257.329,259.834,262.339
444,264.608,250.189,252.725,255.261,257.796,260.331,262.865,265.4
445,267.692,253.108,255.674,258.239,260.804,263.368,265.932,268.496
446,270.812,256.06,258.656,261.251,263.846,266.44,269.034,271.628
447,273.968,259.047,261.673,264.299,266.924,269.548,272.172,274.796
448,277.16,262.069,264.726,267.382,270.037,272.692,275.347,278.001
449,280.39,265.125,267.813,270.5,273.187,275.873,278.558,281.243
450,283.657,268.217,270.936,273.655,276.372,279.09,281.807,284.523
451,286.962,271.345,274.096,276.846,279.595,282.344,285.093,287.841
452,290.305,274.509,277.292,280.074,282.855,285.636,288.417,291.197
453,293.686,277.71,280.525,283.339,286.153,288.967,291.779,294.592
454,297.107,280.948,283.796,286.643,289.489,292.336,295.181,298.027
455,300.568,284.223,287.104,289.984,292.864,295.743,298.622,301.501
456,304.069,287.536,290.451,293.365,296.278,299.191,302.103,305.015
457,307.61,290.888,293.836,296.784,299.731,302.678,305.624,308.57
458,311.192,294.278,297.261,300.243,303.225,306.206,309.186,312.167
459,314.816,297.708,300.726,303.743,306.759,309.775,312.79,315.805
460,318.482,301.178,304.23,307.282,310.334,313.384,316.435,319.485
461,322.19,304.687,307.776,310.863,313.95,317.036,320.122,323.208
462,325.941,308.238,311.362,314.485,317.608,320.73,323.852,326.974
463,329.736,311.829,314.99,318.149,321.309,324.467,327.625,330.783
464,333.574,315.462,318.66,321.856,325.052,328.247,331.442,334.637
465,337.457,319.137,322.372,325.606,328.839,332.071,335.303,338.535
466,341.385,322.855,326.127,329.399,332.669,335.94,339.209,342.479
467,345.359,326.616,329.926,333.236,336.544,339.853,343.16,346.468
468,349.379,330.42,333.769,337.117,340.464,343.811,347.157,350.503
469,353.445,334.269,337.656,341.043,344.43,347.815,351.201,354.585
470,357.558,338.162,341.589,345.015,348.441,351.866,355.291,358.715
471,361.719,342.1,345.567,349.033,352.499,355.964,359.428,362.892
472,365.928,346.084,349.591,353.098,356.603,360.109,363.613,367.118
473,370.186,350.113,353.662,357.209,360.756,364.302,367.847,371.393
474,374.493,354.19,357.78,361.368,364.956,368.544,372.13,375.717
475,378.85,358.314,361.945,365.576,369.205,372.834,376.463,380.091
476,383.258,362.486,366.159,369.832,373.504,377.175,380.846,384.516
477,387.717,366.705,370.422,374.137,377.852,381.566,385.279,388.992
478,392.227,370.974,374.734,378.492,382.25,386.007,389.764,393.52
479,396.79,375.293,379.096,382.898,386.7,390.501,394.301,398.101
480,401.405,379.661,383.508,387.355,391.201,395.046,398.89,402.734
481,406.074,384.08,387.972,391.863,395.754,399.644,403.533,407.422
482,410.797,388.55,392.488,396.424,400.36,404.295,408.229,412.163
483,415.575,393.072,397.055,401.037,405.019,409,412.98,416.96
484,420.408,397.646,401.676,405.704,409.732,413.759,417.786,421.812
485,425.297,402.273,406.35,410.425,414.5,418.574,422.647,426.72
486,430.242,406.954,411.078,415.201,419.323,423.444,427.565,431.685
487,435.245,411.689,415.861,420.032,424.202,428.371,432.54,436.708
488,440.306,416.479,420.7,424.919,429.137,433.355,437.572,441.789
489,445.426,421.325,425.594,429.863,434.13,438.397,442.663,446.929
490,450.605,426.227,430.546,434.864,439.181,443.497,447.812,452.128
491,455.844,431.185,435.554,439.922,444.29,448.656,453.022,457.387
492,461.143,436.201,440.621,445.04,449.458,453.875,458.291,462.708
493,466.504,441.275,445.746,450.216,454.686,459.154,463.622,468.09
494,471.927,446.408,450.931,455.453,459.974,464.495,469.015,473.534
495,477.413,451.6,456.176,460.75,465.324,469.897,474.47,479.042
496,482.963,456.852,461.481,466.109,470.736,475.362,479.988,484.613
497,488.577,462.165,466.848,471.53,476.211,480.891,485.57,490.249
498,494.255,467.54,472.278,477.014,481.749,486.483,491.217,495.998
499,500,472.977,477.77,482.561,487.351,492.141,497.003,501.923
