gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
185,333.167,0.52,0.72,0.84,1,1,0.52,0.72,0.84,1,1,0.52,0.72,0.84,1,1,0.52,0.72,0.84,1,1,0.54,0.72,0.82,1,1
186,342.977,0.54,0.72,0.84,1,1,0.54,0.72,0.84,1,1,0.54,0.72,0.84,1,1,0.54,0.72,0.84,1,1,0.54,0.72,0.84,1,1
187,353.075,0.54,0.7,0.9,1,1,0.54,0.7,0.9,1,1,0.54,0.7,0.9,1,1,0.54,0.7,0.92,1,1,0.54,0.7,0.92,1,1
188,363.469,0.54,0.68,0.92,1,1,0.54,0.68,0.92,1,1,0.54,0.7,0.92,1,1,0.54,0.7,0.92,1,1,0.54,0.7,0.92,1,1
189,374.167,0.54,0.72,0.96,1,1,0.54,0.72,0.96,1,1,0.54,0.72,0.96,1,1,0.54,0.72,0.96,1,1,0.54,0.72,0.96,1,1
190,385.179,0.5,0.72,0.96,1,1,0.5,0.72,0.96,1,1,0.5,0.74,0.96,1,1,0.5,0.74,0.96,1,1,0.5,0.74,0.94,1,1
191,396.513,0.52,0.82,0.9,1,1,0.52,0.82,0.9,1,1,0.52,0.82,0.9,1,1,0.52,0.82,0.9,1,1,0.54,0.82,0.9,1,1
192,408.179,0.54,0.72,0.92,1,1,0.54,0.72,0.92,1,1,0.54,0.72,0.94,1,1,0.54,0.72,0.96,1,1,0.56,0.72,0.96,1,1
193,420.188,0.6,0.72,1,1,1,0.6,0.72,1,1,1,0.6,0.72,1,1,1,0.6,0.72,1,1,1,0.6,0.72,1,1,1
194,432.548,0.48,0.82,1,1,1,0.48,0.82,1,1,1,0.48,0.82,1,1,1,0.48,0.82,1,1,1,0.48,0.82,1,1,1
195,445.271,0.54,0.88,1,1,1,0.54,0.88,1,1,1,0.54,0.88,1,1,1,0.54,0.88,1,1,1,0.54,0.88,1,1,1
196,458.366,0.66,1,1,1,1,0.66,1,1,1,1,0.66,1,1,1,1,0.66,1,1,1,1,0.66,1,1,1,1
197,471.845,0.74,1,1,1,1,0.74,1,1,1,1,0.74,1,1,1,1,0.74,1,1,1,1,0.74,1,1,1,1
198,485.719,0.82,1,1,1,1,0.82,1,1,1,1,0.82,1,1,1,1,0.84,1,1,1,1,0.84,1,1,1,1
199,500,0.92,1,1,1,1,0.94,1,1,1,1,0.94,1,1,1,1,0.94,1,1,1,1,0.94,1,1,1,1
