gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
288,42.5402,-0.611903,-0.598373,-0.585296,-0.572586,-0.560225,-0.548198,-0.536504
289,43.0516,-0.598511,-0.585266,-0.572464,-0.560022,-0.547922,-0.536149,-0.524703
290,43.5689,-0.585406,-0.57244,-0.559908,-0.547728,-0.535884,-0.524361,-0.513156
291,44.0922,-0.572582,-0.559889,-0.547622,-0.535699,-0.524106,-0.512827,-0.50186
292,44.6215,-0.560034,-0.547609,-0.5356,-0.52393,-0.512582,-0.501542,-0.490807
293,45.157,-0.547755,-0.535592,-0.523838,-0.512415,-0.501307,-0.490502,-0.479994
294,45.6987,-0.535741,-0.523835,-0.512329,-0.501148,-0.490276,-0.4797,-0.469415
295,46.2467,-0.523985,-0.512331,-0.501068,-0.490124,-0.479483,-0.469132,-0.459066
296,46.801,-0.512482,-0.501075,-0.490051,-0.479339,-0.468924,-0.458793,-0.448941
297,47.3617,-0.501227,-0.490061,-0.479271,-0.468787,-0.458593,-0.448678,-0.439036
298,47.9289,-0.490215,-0.479286,-0.468725,-0.458463,-0.448487,-0.438783,-0.429346
299,48.5027,-0.47944,-0.468743,-0.458407,-0.448363,-0.438599,-0.429102,-0.419866
300,49.0832,-0.468898,-0.458428,-0.448311,-0.438482,-0.428926,-0.419632,-0.410593
301,49.6704,-0.458584,-0.448336,-0.438435,-0.428815,-0.419463,-0.410367,-0.401521
302,50.2644,-0.448492,-0.438463,-0.428772,-0.419357,-0.410205,-0.401304,-0.392647
303,50.8652,-0.438619,-0.428804,-0.419319,-0.410105,-0.401148,-0.392437,-0.383966
304,51.473,-0.42896,-0.419353,-0.410071,-0.401054,-0.392288,-0.383764,-0.375474
305,52.0879,-0.41951,-0.410108,-0.401024,-0.392199,-0.383621,-0.37528,-0.367168
306,52.7099,-0.410264,-0.401063,-0.392173,-0.383537,-0.375143,-0.36698,-0.359042
307,53.3391,-0.401219,-0.392214,-0.383514,-0.375063,-0.366849,-0.358861,-0.351094
308,53.9756,-0.39237,-0.383558,-0.375044,-0.366774,-0.358736,-0.350919,-0.343319
309,54.6194,-0.383713,-0.375089,-0.366758,-0.358665,-0.350799,-0.343151,-0.335714
310,55.2707,-0.375244,-0.366805,-0.358652,-0.350733,-0.343036,-0.335552,-0.328275
311,55.9296,-0.366959,-0.358701,-0.350723,-0.342973,-0.335442,-0.328119,-0.320998
312,56.5961,-0.358854,-0.350773,-0.342966,-0.335383,-0.328013,-0.320848,-0.313881
313,57.2703,-0.350926,-0.343018,-0.335378,-0.327958,-0.320747,-0.313736,-0.30692
314,57.9523,-0.34317,-0.335431,-0.327956,-0.320695,-0.31364,-0.30678,-0.30011
315,58.6423,-0.335582,-0.32801,-0.320696,-0.313591,-0.306688,-0.299976,-0.29345
316,59.3402,-0.32816,-0.320751,-0.313594,-0.306643,-0.299888,-0.293321,-0.286936
317,60.0462,-0.3209,-0.31365,-0.306647,-0.299846,-0.293236,-0.286811,-0.280565
318,60.7604,-0.313798,-0.306704,-0.299852,-0.293197,-0.286731,-0.280444,-0.274333
319,61.4828,-0.306851,-0.29991,-0.293206,-0.286694,-0.280367,-0.274217,-0.268238
320,62.2137,-0.300056,-0.293265,-0.286704,-0.280334,-0.274144,-0.268126,-0.262277
321,62.9529,-0.293409,-0.286764,-0.280346,-0.274112,-0.268056,-0.262169,-0.256446
322,63.7008,-0.286907,-0.280406,-0.274126,-0.268027,-0.262102,-0.256343,-0.250744
323,64.4573,-0.280548,-0.274186,-0.268042,-0.262076,-0.256279,-0.250644,-0.245167
324,65.2226,-0.274327,-0.268103,-0.262092,-0.256255,-0.250583,-0.245071,-0.239712
325,65.9968,-0.268243,-0.262153,-0.256272,-0.250561,-0.245013,-0.23962,-0.234378
326,66.7799,-0.262292,-0.256334,-0.25058,-0.244993,-0.239565,-0.234289,-0.229161
327,67.5721,-0.256471,-0.250642,-0.245012,-0.239546,-0.234236,-0.229075,-0.224058
328,68.3735,-0.250777,-0.245075,-0.239567,-0.23422,-0.229025,-0.223976,-0.219068
329,69.1841,-0.245208,-0.23963,-0.234242,-0.22901,-0.223928,-0.218989,-0.214188
330,70.0042,-0.239762,-0.234304,-0.229033,-0.223915,-0.218943,-0.214111,-0.209415
331,70.8337,-0.234435,-0.229095,-0.223939,-0.218932,-0.214068,-0.209342,-0.204748
332,71.6729,-0.229225,-0.224001,-0.218956,-0.214059,-0.209301,-0.204677,-0.200183
333,72.5218,-0.224129,-0.219019,-0.214084,-0.209292,-0.204638,-0.200115,-0.19572
334,73.3805,-0.219145,-0.214146,-0.209318,-0.204631,-0.200078,-0.195654,-0.191354
335,74.2492,-0.214271,-0.20938,-0.204657,-0.200073,-0.195619,-0.191291,-0.187085
336,75.1279,-0.209503,-0.204719,-0.200099,-0.195614,-0.191258,-0.187024,-0.18291
337,76.0168,-0.204841,-0.200161,-0.195642,-0.191254,-0.186993,-0.182852,-0.178828
338,76.916,-0.200281,-0.195703,-0.191282,-0.186991,-0.182822,-0.178772,-0.174836
339,77.8256,-0.195822,-0.191343,-0.187019,-0.182821,-0.178744,-0.174782,-0.170932
340,78.7458,-0.19146,-0.18708,-0.18285,-0.178743,-0.174755,-0.17088,-0.167114
341,79.6766,-0.187195,-0.18291,-0.178772,-0.174756,-0.170854,-0.167064,-0.163381
342,80.6182,-0.183024,-0.178832,-0.174785,-0.170856,-0.16704,-0.163333,-0.15973
343,81.5708,-0.178945,-0.174844,-0.170885,-0.167042,-0.16331,-0.159684,-0.15616
344,82.5343,-0.174955,-0.170945,-0.167072,-0.163313,-0.159663,-0.156116,-0.152669
345,83.509,-0.171054,-0.167131,-0.163343,-0.159666,-0.156096,-0.152626,-0.149256
346,84.495,-0.167239,-0.163401,-0.159696,-0.1561,-0.152608,-0.149215,-0.145918
347,85.4925,-0.163507,-0.159754,-0.15613,-0.152613,-0.149197,-0.145878,-0.142654
348,86.5014,-0.159859,-0.156188,-0.152643,-0.149203,-0.145862,-0.142616,-0.139462
349,87.5221,-0.156291,-0.1527,-0.149233,-0.145868,-0.142601,-0.139426,-0.136341
350,88.5546,-0.152801,-0.149289,-0.145899,-0.142607,-0.139411,-0.136307,-0.13329
351,89.5991,-0.149389,-0.145954,-0.142638,-0.139419,-0.136293,-0.133256,-0.130306
352,90.6556,-0.146053,-0.142693,-0.139449,-0.136301,-0.133244,-0.130274,-0.127388
353,91.7245,-0.14279,-0.139504,-0.136331,-0.133252,-0.130262,-0.127357,-0.124536
354,92.8056,-0.139599,-0.136385,-0.133282,-0.130271,-0.127347,-0.124506,-0.121746
355,93.8993,-0.136479,-0.133336,-0.130301,-0.127356,-0.124496,-0.121718,-0.119019
356,95.0057,-0.133428,-0.130354,-0.127386,-0.124505,-0.121708,-0.118991,-0.116352
357,96.1249,-0.130445,-0.127438,-0.124535,-0.121718,-0.118983,-0.116325,-0.113744
358,97.2571,-0.127528,-0.124587,-0.121748,-0.118993,-0.116317,-0.113719,-0.111194
359,98.4024,-0.124675,-0.121799,-0.119022,-0.116328,-0.113711,-0.11117,-0.108701
360,99.5609,-0.121886,-0.119073,-0.116357,-0.113722,-0.111163,-0.108678,-0.106264
361,100.733,-0.119158,-0.116407,-0.113751,-0.111174,-0.108672,-0.106242,-0.103881
362,101.918,-0.116491,-0.113801,-0.111203,-0.108683,-0.106236,-0.103859,-0.10155
363,103.118,-0.113883,-0.111252,-0.108712,-0.106247,-0.103854,-0.10153,-0.0992721
364,104.331,-0.111333,-0.10876,-0.106276,-0.103866,-0.101525,-0.0992524,-0.0970445
365,105.558,-0.10884,-0.106323,-0.103894,-0.101537,-0.0992485,-0.0970256,-0.0948665
366,106.8,-0.106402,-0.103941,-0.101565,-0.0992601,-0.0970222,-0.0948484,-0.092737
367,108.055,-0.104018,-0.101611,-0.0992882,-0.0970339,-0.0948454,-0.0927197,-0.0906551
368,109.326,-0.101687,-0.0993337,-0.0970618,-0.0948573,-0.0927171,-0.0906385,-0.0886195
369,110.611,-0.0994082,-0.0971066,-0.0948849,-0.0927291,-0.0906363,-0.0886036,-0.0866293
370,111.911,-0.0971799,-0.0949291,-0.0927564,-0.0906483,-0.0886018,-0.0866141,-0.0846835
371,113.226,-0.0950011,-0.0928,-0.0906754,-0.0886139,-0.0866126,-0.0846689,-0.0827811
372,114.556,-0.0928708,-0.0907183,-0.0886407,-0.0866248,-0.0846678,-0.0827671,-0.0809211
373,115.902,-0.0907879,-0.088683,-0.0866513,-0.08468,-0.0827663,-0.0809077,-0.0791027
374,117.263,-0.0887513,-0.086693,-0.0847062,-0.0827785,-0.0809072,-0.0790899,-0.0773248
375,118.64,-0.0867601,-0.0847473,-0.0828045,-0.0809195,-0.0790897,-0.0773126,-0.0755866
376,120.033,-0.0848132,-0.082845,-0.0809452,-0.0791019,-0.0773126,-0.075575,-0.0738873
377,121.442,-0.0829097,-0.080985,-0.0791273,-0.0773249,-0.0755753,-0.0738761,-0.0722259
378,122.868,-0.0810486,-0.0791666,-0.07735,-0.0755875,-0.0738767,-0.0722152,-0.0706017
379,124.31,-0.079229,-0.0773886,-0.0756123,-0.0738889,-0.072216,-0.0705915,-0.0690137
380,125.769,-0.07745,-0.0756504,-0.0739134,-0.0722282,-0.0705925,-0.069004,-0.0674613
381,127.244,-0.0757106,-0.0739509,-0.0722524,-0.0706046,-0.0690052,-0.0674519,-0.0659435
382,128.737,-0.07401,-0.0722893,-0.0706285,-0.0690173,-0.0674533,-0.0659346,-0.0644597
383,130.247,-0.0723474,-0.0706648,-0.0690409,-0.0674654,-0.0659362,-0.0644512,-0.0630091
384,131.774,-0.0707218,-0.0690766,-0.0674887,-0.0659482,-0.0644529,-0.063001,-0.0615909
385,133.32,-0.0691325,-0.0675238,-0.0659712,-0.0644649,-0.0630029,-0.0615832,-0.0602045
386,134.883,-0.0675787,-0.0660057,-0.0644876,-0.0630147,-0.0615852,-0.0601971,-0.0588491
387,136.464,-0.0660596,-0.0645216,-0.0630371,-0.061597,-0.0601993,-0.058842,-0.057524
388,138.063,-0.0645745,-0.0630706,-0.0616191,-0.060211,-0.0588444,-0.0575173,-0.0562286
389,139.681,-0.0631225,-0.061652,-0.0602328,-0.058856,-0.0575197,-0.0562222,-0.0549622
390,141.318,-0.0617029,-0.0602651,-0.0588774,-0.0575313,-0.0562248,-0.0549561,-0.0537242
391,142.974,-0.0603151,-0.0589092,-0.0575524,-0.0562362,-0.0549588,-0.0537184,-0.0525139
392,144.649,-0.0589583,-0.0575837,-0.0562571,-0.0549702,-0.0537212,-0.0525084,-0.0513307
393,146.343,-0.0576318,-0.0562878,-0.0549907,-0.0537324,-0.0525112,-0.0513255,-0.0501741
394,148.057,-0.056335,-0.0550209,-0.0537527,-0.0525224,-0.0513284,-0.0501691,-0.0490434
395,149.791,-0.0550672,-0.0537823,-0.0525423,-0.0513395,-0.0501721,-0.0490386,-0.047938
396,151.545,-0.0538278,-0.0525715,-0.0513591,-0.0501831,-0.0490417,-0.0479335,-0.0468574
397,153.319,-0.0526161,-0.0513878,-0.0502024,-0.0490525,-0.0479366,-0.0468531,-0.045801
398,155.114,-0.0514315,-0.0502306,-0.0490716,-0.0479473,-0.0468563,-0.045797,-0.0447684
399,156.929,-0.0502735,-0.0490993,-0.0479661,-0.0468669,-0.0458002,-0.0447645,-0.0437589
400,158.766,-0.0491413,-0.0479933,-0.0468854,-0.0458107,-0.0447678,-0.0437552,-0.0427721
401,160.624,-0.0480345,-0.0469121,-0.0458289,-0.0447782,-0.0437586,-0.0427686,-0.0418074
402,162.503,-0.0469526,-0.0458551,-0.0447961,-0.0437688,-0.0427719,-0.0418041,-0.0408643
403,164.404,-0.0458948,-0.0448218,-0.0437864,-0.0427821,-0.0418075,-0.0408612,-0.0399424
404,166.328,-0.0448608,-0.0438117,-0.0427994,-0.0418175,-0.0408646,-0.0399395,-0.0390413
405,168.273,-0.0438499,-0.0428243,-0.0418345,-0.0408745,-0.039943,-0.0390385,-0.0381603
406,170.241,-0.0428617,-0.0418589,-0.0408913,-0.0399527,-0.039042,-0.0381577,-0.0372992
407,172.232,-0.0418956,-0.0409153,-0.0399692,-0.0390516,-0.0381612,-0.0372967,-0.0364574
408,174.246,-0.0409512,-0.0399927,-0.0390678,-0.0381708,-0.0373002,-0.0364551,-0.0356345
409,176.283,-0.040028,-0.0390909,-0.0381867,-0.0373096,-0.0364586,-0.0356323,-0.0348301
410,178.344,-0.0391255,-0.0382094,-0.0373253,-0.0364679,-0.0356358,-0.0348281,-0.0340438
411,180.428,-0.0382432,-0.0373476,-0.0364833,-0.035645,-0.0348316,-0.0340419,-0.0332752
412,182.537,-0.0373808,-0.0365051,-0.0356601,-0.0348406,-0.0340454,-0.0332733,-0.0325238
413,184.671,-0.0365377,-0.0356816,-0.0348555,-0.0340543,-0.0332768,-0.0325221,-0.0317893
414,186.829,-0.0357135,-0.0348765,-0.0340689,-0.0332856,-0.0325256,-0.0317877,-0.0310714
415,189.012,-0.0349078,-0.0340896,-0.0333,-0.0325343,-0.0317912,-0.0310699,-0.0303696
416,191.22,-0.0341202,-0.0333203,-0.0325484,-0.0317998,-0.0310734,-0.0303682,-0.0296836
417,193.454,-0.0333503,-0.0325683,-0.0318137,-0.0310818,-0.0303717,-0.0296823,-0.029013
418,195.713,-0.0325977,-0.0318332,-0.0310954,-0.03038,-0.0296857,-0.0290118,-0.0283575
419,197.999,-0.031862,-0.0311146,-0.0303934,-0.0296939,-0.0290152,-0.0283564,-0.0277168
420,200.312,-0.0311428,-0.0304121,-0.0297071,-0.0290233,-0.0283598,-0.0277157,-0.0270904
421,202.651,-0.0304398,-0.0297255,-0.0290362,-0.0283677,-0.0277191,-0.0270895,-0.0264782
422,205.017,-0.0297526,-0.0290543,-0.0283804,-0.0277269,-0.0270929,-0.0264773,-0.0258798
423,207.411,-0.0290809,-0.0283982,-0.0277394,-0.0271006,-0.0264807,-0.025879,-0.0252948
424,209.832,-0.0284242,-0.0277568,-0.0271128,-0.0264883,-0.0258823,-0.0252941,-0.024723
425,212.282,-0.0277823,-0.0271299,-0.0265003,-0.0258898,-0.0252974,-0.0247223,-0.0241641
426,214.76,-0.0271549,-0.026517,-0.0259016,-0.0253047,-0.0247256,-0.0241635,-0.0236178
427,217.266,-0.0265415,-0.025918,-0.0253163,-0.0247329,-0.0241668,-0.0236172,-0.0230838
428,219.802,-0.025942,-0.0253324,-0.0247442,-0.0241739,-0.0236205,-0.0230833,-0.0225618
429,222.367,-0.0253559,-0.02476,-0.024185,-0.0236275,-0.0230865,-0.0225613,-0.0220516
430,224.962,-0.024783,-0.0242005,-0.0236384,-0.0230934,-0.0225645,-0.0220512,-0.0215528
431,227.586,-0.0242231,-0.0236536,-0.0231041,-0.0225713,-0.0220543,-0.0215525,-0.0210654
432,230.242,-0.0236757,-0.023119,-0.0225819,-0.022061,-0.0215556,-0.0210651,-0.0205889
433,232.928,-0.0231406,-0.0225964,-0.0220713,-0.0215622,-0.0210681,-0.0205886,-0.0201231
434,235.645,-0.0226176,-0.0220856,-0.0215723,-0.0210746,-0.0205917,-0.0201229,-0.0196679
435,238.393,-0.0221064,-0.0215863,-0.0210846,-0.020598,-0.0201259,-0.0196677,-0.0192229
436,241.174,-0.0216067,-0.0210983,-0.0206078,-0.0201321,-0.0196707,-0.0192227,-0.0187879
437,243.986,-0.0211182,-0.0206212,-0.0201418,-0.0196768,-0.0192257,-0.0187878,-0.0183628
438,246.831,-0.0206407,-0.0201549,-0.0196862,-0.0192317,-0.0187907,-0.0183627,-0.0179472
439,249.709,-0.020174,-0.0196991,-0.019241,-0.0187966,-0.0183656,-0.0179472,-0.0175411
440,252.621,-0.0197178,-0.0192536,-0.0188057,-0.0183714,-0.01795,-0.017541,-0.0171441
441,255.566,-0.0192719,-0.0188181,-0.0183803,-0.0179557,-0.0175439,-0.0171441,-0.016756
442,258.545,-0.0188361,-0.0183925,-0.0179645,-0.0175495,-0.0171468,-0.016756,-0.0163767
443,261.559,-0.01841,-0.0179764,-0.017558,-0.0171524,-0.0167588,-0.0163768,-0.016006
444,264.608,-0.0179936,-0.0175697,-0.0171608,-0.0167642,-0.0163795,-0.0160061,-0.0156436
445,267.692,-0.0175865,-0.0171722,-0.0167724,-0.0163848,-0.0160087,-0.0156437,-0.0152894
446,270.812,-0.0171887,-0.0167836,-0.0163929,-0.0160139,-0.0156463,-0.0152895,-0.0149432
447,273.968,-0.0167998,-0.0164039,-0.0160219,-0.0156515,-0.0152921,-0.0149434,-0.0146048
448,277.16,-0.0164197,-0.0160326,-0.0156592,-0.0152972,-0.0149459,-0.014605,-0.0142741
449,280.39,-0.0160481,-0.0156698,-0.0153048,-0.0149509,-0.0146075,-0.0142743,-0.0139508
450,283.657,-0.0156849,-0.0153151,-0.0149583,-0.0146124,-0.0142768,-0.013951,-0.0136349
451,286.962,-0.01533,-0.0149685,-0.0146197,-0.0142816,-0.0139535,-0.0136351,-0.013326
452,290.305,-0.014983,-0.0146296,-0.0142887,-0.0139582,-0.0136375,-0.0133263,-0.0130242
453,293.686,-0.0146438,-0.0142984,-0.0139652,-0.0136421,-0.0133287,-0.0130244,-0.0127292
454,297.107,-0.0143124,-0.0139747,-0.013649,-0.0133332,-0.0130268,-0.0127294,-0.0124408
455,300.568,-0.0139884,-0.0136583,-0.0133399,-0.0130312,-0.0127317,-0.0124411,-0.0121589
456,304.069,-0.0136717,-0.0133491,-0.0130378,-0.0127361,-0.0124433,-0.0121592,-0.0118835
457,307.61,-0.0133621,-0.0130468,-0.0127426,-0.0124476,-0.0121615,-0.0118837,-0.0116142
458,311.192,-0.0130596,-0.0127513,-0.012454,-0.0121656,-0.0118859,-0.0116145,-0.011351
459,314.816,-0.0127638,-0.0124626,-0.0121719,-0.0118901,-0.0116167,-0.0113513,-0.0110938
460,318.482,-0.0124748,-0.0121803,-0.0118962,-0.0116207,-0.0113535,-0.0110941,-0.0108424
461,322.19,-0.0121923,-0.0119044,-0.0116267,-0.0113574,-0.0110962,-0.0108427,-0.0105967
462,325.941,-0.0119161,-0.0116348,-0.0113633,-0.0111001,-0.0108448,-0.010597,-0.0103565
463,329.736,-0.0116462,-0.0113712,-0.0111059,-0.0108486,-0.010599,-0.0103568,-0.0101218
464,333.574,-0.0113824,-0.0111136,-0.0108542,-0.0106028,-0.0103588,-0.0101221,-0.00989233
465,337.457,-0.0111246,-0.0108618,-0.0106083,-0.0103625,-0.0101241,-0.00989267,-0.00966808
466,341.385,-0.0108726,-0.0106157,-0.0103679,-0.0101277,-0.00989461,-0.00966843,-0.00944891
467,345.359,-0.0106262,-0.0103752,-0.010133,-0.00989814,-0.00967034,-0.00944926,-0.0092347
468,349.379,-0.0103855,-0.0101401,-0.00990334,-0.0096738,-0.00945114,-0.00923505,-0.00902533
469,353.445,-0.0101502,-0.0099103,-0.0096789,-0.00945454,-0.0092369,-0.00902569,-0.0088207
470,357.558,-0.00992017,-0.00968571,-0.00945953,-0.00924023,-0.0090275,-0.00882106,-0.0086207
471,361.719,-0.00969537,-0.0094662,-0.00924512,-0.00903077,-0.00882284,-0.00862106,-0.00842522
472,365.928,-0.00947565,-0.00925165,-0.00903556,-0.00882604,-0.00862281,-0.00842558,-0.00823417
473,370.186,-0.0092609,-0.00904195,-0.00883074,-0.00862595,-0.00842731,-0.00823453,-0.00804744
474,374.493,-0.009051,-0.008837,-0.00863055,-0.00843038,-0.00823622,-0.0080478,-0.00786493
475,378.85,-0.00884585,-0.00863667,-0.00843488,-0.00823924,-0.00804946,-0.00786529,-0.00768656
476,383.258,-0.00864534,-0.00844088,-0.00824365,-0.00805242,-0.00786693,-0.00768692,-0.00751222
477,387.717,-0.00844936,-0.00824952,-0.00805674,-0.00786983,-0.00768853,-0.00751258,-0.00734183
478,392.227,-0.00825782,-0.00806249,-0.00787406,-0.00769137,-0.00751416,-0.00734219,-0.00717529
479,396.79,-0.00807061,-0.00787969,-0.00769551,-0.00751695,-0.00734374,-0.00717566,-0.00701253
480,401.405,-0.00788763,-0.00770102,-0.007521,-0.00734647,-0.00717718,-0.00701289,-0.00685345
481,406.074,-0.00770879,-0.0075264,-0.00735045,-0.00717986,-0.00701439,-0.00685381,-0.00669797
482,410.797,-0.007534,-0.00735573,-0.00718375,-0.00701701,-0.00685528,-0.00669833,-0.00654601
483,415.575,-0.00736317,-0.00718891,-0.00702082,-0.00685785,-0.00669977,-0.00654637,-0.0063975
484,420.408,-0.00719619,-0.00702588,-0.00686158,-0.00670229,-0.00654779,-0.00639785,-0.00625235
485,425.297,-0.007033,-0.00686653,-0.00670595,-0.00655026,-0.00639925,-0.0062527,-0.00611048
486,430.242,-0.0068735,-0.00671079,-0.00655384,-0.00640167,-0.00625407,-0.00611083,-0.00597183
487,435.245,-0.00671761,-0.00655858,-0.00640517,-0.00625644,-0.00611217,-0.00597218,-0.00583632
488,440.306,-0.00656525,-0.00640981,-0.00625987,-0.0061145,-0.00597349,-0.00583666,-0.00570387
489,445.426,-0.00641634,-0.00626441,-0.00611786,-0.00597577,-0.00583796,-0.00570422,-0.00557443
490,450.605,-0.00627079,-0.0061223,-0.00597906,-0.00584019,-0.00570549,-0.00557477,-0.00544792
491,455.844,-0.00612855,-0.00598341,-0.00584341,-0.00570767,-0.00557602,-0.00544826,-0.00532428
492,461.143,-0.00598952,-0.00584767,-0.00571083,-0.00557816,-0.00544948,-0.00532461,-0.00520344
493,466.504,-0.00585364,-0.00571499,-0.00558125,-0.00545158,-0.00532581,-0.00520377,-0.00508533
494,471.927,-0.00572084,-0.00558533,-0.0054546,-0.00532787,-0.00520495,-0.00508566,-0.0049699
495,477.413,-0.00559104,-0.00545859,-0.00533083,-0.00520696,-0.00508682,-0.00497023,-0.00485709
496,482.963,-0.00546419,-0.00533473,-0.00520986,-0.00508879,-0.00497136,-0.00485741,-0.00474683
497,488.577,-0.00534021,-0.00521368,-0.00509162,-0.0049733,-0.00485853,-0.00474715,-0.004639
498,494.255,-0.00521903,-0.00509536,-0.00497607,-0.00486042,-0.00474824,-0.00463929,-0.00453292
499,500,-0.0051006,-0.00497973,-0.00486314,-0.00475009,-0.00464034,-0.00453258,-0.0044256
