gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,2.99448,2.42942,2.54979,2.54979,2.23291,2.23291,2.44727,2.38377,2.38377,2.38377,2.42942,2.54979,2.54979,2.23291,2.23291,2.44727,2.38377,2.38377,2.38377,2.42942,2.54979,2.54979,2.23291,2.23291,2.44727,2.38377,2.38377,2.38377,2.58168,2.54979,2.54979,2.77646,2.77646,2.73067,2.92848,2.92848,2.92848,2.58168,2.54979,2.54979,2.77646,2.77646,2.73067,2.92848,2.92848,2.92848,2.58168,2.54979,2.54979,2.77646,2.77646,2.73067,2.92848,2.92848,2.92848,2.73422,2.54979,2.54979,3.32256,3.32256,3.01486,3.47557,3.47557,3.47557,2.73422,2.54979,2.54979,3.32256,3.32256,3.01486,3.47557,3.47557,3.47557,2.73422,2.54979,2.54979,3.32256,3.32256,3.01486,3.47557,3.47557,3.47557
31,3.1589,2.54387,2.70357,2.70357,2.36099,2.36099,2.58805,2.5122,2.5122,2.5122,2.54387,2.70357,2.70357,2.36099,2.36099,2.58805,2.5122,2.5122,2.5122,2.54387,2.70357,2.70357,2.36099,2.36099,2.58805,2.5122,2.5122,2.5122,2.74501,2.70357,2.70357,2.93514,2.93514,2.88747,3.08749,3.08749,3.08749,2.74501,2.70357,2.70357,2.93514,2.93514,2.88747,3.08749,3.08749,3.08749,2.74501,2.70357,2.70357,2.93514,2.93514,2.88747,3.08749,3.08749,3.08749,2.94657,2.70357,2.70357,3.51197,3.51197,3.18768,3.66516,3.66516,3.66516,2.94657,2.70357,2.70357,3.51197,3.51197,3.18768,3.66516,3.66516,3.66516,2.94657,2.70357,2.70357,3.51197,3.51197,3.18768,3.66516,3.66516,3.66516
32,3.32921,2.68929,2.86322,2.86322,2.49385,2.49385,2.7341,2.64531,2.64531,2.64531,2.68929,2.86322,2.86322,2.49385,2.49385,2.7341,2.64531,2.64531,2.64531,2.68929,2.86322,2.86322,2.49385,2.49385,2.7341,2.64531,2.64531,2.64531,2.90771,2.86322,2.86322,3.09973,3.09973,3.05011,3.25238,3.25238,3.25238,2.90771,2.86322,2.86322,3.09973,3.09973,3.05011,3.25238,3.25238,3.25238,2.90771,2.86322,2.86322,3.09973,3.09973,3.05011,3.25238,3.25238,3.25238,3.12655,2.86322,2.86322,3.7083,3.7083,3.36692,3.86168,3.86168,3.86168,3.12655,2.86322,2.86322,3.7083,3.7083,3.36692,3.86168,3.86168,3.86168,3.12655,2.86322,2.86322,3.7083,3.7083,3.36692,3.86168,3.86168,3.86168
33,3.50561,2.83981,3.02882,3.02882,2.63162,2.63162,2.88036,2.78331,2.78331,2.78331,2.83981,3.02882,3.02882,2.63162,2.63162,2.88036,2.78331,2.78331,2.78331,2.83981,3.02882,3.02882,2.63162,2.63162,2.88036,2.78331,2.78331,2.78331,3.07657,3.02882,3.02882,3.27042,3.27042,3.21995,3.42334,3.42334,3.42334,3.07657,3.02882,3.02882,3.27042,3.27042,3.21995,3.42334,3.42334,3.42334,3.07657,3.02882,3.02882,3.27042,3.27042,3.21995,3.42334,3.42334,3.42334,3.31375,3.02882,3.02882,3.91184,3.91184,3.5604,4.06555,4.06555,4.06555,3.31375,3.02882,3.02882,3.91184,3.91184,3.5604,4.06555,4.06555,4.06555,3.31375,3.02882,3.02882,3.91184,3.91184,3.5604,4.06555,4.06555,4.06555
34,3.68833,2.99554,3.20065,3.20065,2.77447,2.77447,3.03719,2.92648,2.92648,2.92648,2.99554,3.20065,3.20065,2.77447,2.77447,3.03719,2.92648,2.92648,2.92648,2.99554,3.20065,3.20065,2.77447,2.77447,3.03719,2.92648,2.92648,2.92648,3.25178,3.20065,3.20065,3.44743,3.44743,3.39493,3.60056,3.60056,3.60056,3.25178,3.20065,3.20065,3.44743,3.44743,3.39493,3.60056,3.60056,3.60056,3.25178,3.20065,3.20065,3.44743,3.44743,3.39493,3.60056,3.60056,3.60056,3.50847,3.20065,3.20065,4.12297,4.12297,3.75356,4.27692,4.27692,4.27692,3.50847,3.20065,3.20065,4.12297,4.12297,3.75356,4.27692,4.27692,4.27692,3.50847,3.20065,3.20065,4.12297,4.12297,3.75356,4.27692,4.27692,4.27692
35,3.87758,3.1567,3.37893,3.37893,2.92264,2.92264,3.15906,3.07498,3.07498,3.07498,3.1567,3.37893,3.37893,2.92264,2.92264,3.15906,3.07498,3.07498,3.07498,3.1567,3.37893,3.37893,2.92264,2.92264,3.15906,3.07498,3.07498,3.07498,3.43356,3.37893,3.37893,3.63092,3.63092,3.58528,3.78423,3.78423,3.78423,3.43356,3.37893,3.37893,3.63092,3.63092,3.58528,3.78423,3.78423,3.78423,3.43356,3.37893,3.37893,3.63092,3.63092,3.58528,3.78423,3.78423,3.78423,3.71094,3.37893,3.37893,4.34187,4.34187,4.01256,4.49606,4.49606,4.49606,3.71094,3.37893,3.37893,4.34187,4.34187,4.01256,4.49606,4.49606,4.49606,3.71094,3.37893,3.37893,4.34187,4.34187,4.01256,4.49606,4.49606,4.49606
36,4.07361,3.28698,3.56386,3.56386,3.07633,3.07633,3.33168,3.22893,3.22893,3.22893,3.28698,3.56386,3.56386,3.07633,3.07633,3.33168,3.22893,3.22893,3.22893,3.28698,3.56386,3.56386,3.07633,3.07633,3.33168,3.22893,3.22893,3.22893,3.63033,3.56386,3.56386,3.82111,3.82111,3.7725,3.97469,3.97469,3.97469,3.63033,3.56386,3.56386,3.82111,3.82111,3.7725,3.97469,3.97469,3.97469,3.63033,3.56386,3.56386,3.82111,3.82111,3.7725,3.97469,3.97469,3.97469,3.97449,3.56386,3.56386,4.56883,4.56883,4.21438,4.72325,4.72325,4.72325,3.97449,3.56386,3.56386,4.56883,4.56883,4.21438,4.72325,4.72325,4.72325,3.97449,3.56386,3.56386,4.56883,4.56883,4.21438,4.72325,4.72325,4.72325
37,4.27665,3.44463,3.75569,3.75569,3.23569,3.23569,3.50464,3.38856,3.38856,3.38856,3.44463,3.75569,3.75569,3.23569,3.23569,3.50464,3.38856,3.38856,3.38856,3.44463,3.75569,3.75569,3.23569,3.23569,3.50464,3.38856,3.38856,3.38856,3.82904,3.75569,3.75569,4.01836,4.01836,3.96793,4.17221,4.17221,4.17221,3.82904,3.75569,3.75569,4.01836,4.01836,3.96793,4.17221,4.17221,4.17221,3.82904,3.75569,3.75569,4.01836,4.01836,3.96793,4.17221,4.17221,4.17221,4.21431,3.75569,3.75569,4.80413,4.80413,4.43231,4.95874,4.95874,4.95874,4.21431,3.75569,3.75569,4.80413,4.80413,4.43231,4.95874,4.95874,4.95874,4.21431,3.75569,3.75569,4.80413,4.80413,4.43231,4.95874,4.95874,4.95874
38,4.48696,3.62714,3.95465,3.95465,3.40095,3.40095,3.66355,3.55403,3.55403,3.55403,3.62714,3.95465,3.95465,3.40095,3.40095,3.66355,3.55403,3.55403,3.55403,3.62714,3.95465,3.95465,3.40095,3.40095,3.66355,3.55403,3.55403,3.55403,4.0309,3.95465,3.95465,4.22289,4.22289,4.1748,4.37698,4.37698,4.37698,4.0309,3.95465,3.95465,4.22289,4.22289,4.1748,4.37698,4.37698,4.37698,4.0309,3.95465,3.95465,4.22289,4.22289,4.1748,4.37698,4.37698,4.37698,4.43557,3.95465,3.95465,5.04805,5.04805,4.68726,5.20285,5.20285,5.20285,4.43557,3.95465,3.95465,5.04805,5.04805,4.68726,5.20285,5.20285,5.20285,4.43557,3.95465,3.95465,5.04805,5.04805,4.68726,5.20285,5.20285,5.20285
39,4.7048,3.8092,4.16098,4.16098,3.57227,3.57227,3.81265,3.72551,3.72551,3.72551,3.8092,4.16098,4.16098,3.57227,3.57227,3.81265,3.72551,3.72551,3.72551,3.8092,4.16098,4.16098,3.57227,3.57227,3.81265,3.72551,3.72551,3.72551,4.24169,4.16098,4.16098,4.43495,4.43495,4.39237,4.58926,4.58926,4.58926,4.24169,4.16098,4.16098,4.43495,4.43495,4.39237,4.58926,4.58926,4.58926,4.24169,4.16098,4.16098,4.43495,4.43495,4.39237,4.58926,4.58926,4.58926,4.6751,4.16098,4.16098,5.3009,5.3009,4.97349,5.45589,5.45589,5.45589,4.6751,4.16098,4.16098,5.3009,5.3009,4.97349,5.45589,5.45589,5.45589,4.6751,4.16098,4.16098,5.3009,5.3009,4.97349,5.45589,5.45589,5.45589
40,4.93043,3.99755,4.37495,4.37495,3.74983,3.74983,4.00254,3.90327,3.90327,3.90327,3.99755,4.37495,4.37495,3.74983,3.74983,4.00254,3.90327,3.90327,3.90327,3.99755,4.37495,4.37495,3.74983,3.74983,4.00254,3.90327,3.90327,3.90327,4.46031,4.37495,4.37495,4.6548,4.6548,4.61063,4.80931,4.80931,4.80931,4.46031,4.37495,4.37495,4.6548,4.6548,4.61063,4.80931,4.80931,4.80931,4.46031,4.37495,4.37495,4.6548,4.6548,4.61063,4.80931,4.80931,4.80931,4.92404,4.37495,4.37495,5.56301,5.56301,5.2201,5.71819,5.71819,5.71819,4.92404,4.37495,4.37495,5.56301,5.56301,5.2201,5.71819,5.71819,5.71819,4.92404,4.37495,4.37495,5.56301,5.56301,5.2201,5.71819,5.71819,5.71819
41,5.16414,4.20028,4.59685,4.59685,3.93392,3.93392,4.19942,4.08765,4.08765,4.08765,4.20028,4.59685,4.59685,3.93392,3.93392,4.19942,4.08765,4.08765,4.08765,4.20028,4.59685,4.59685,3.93392,3.93392,4.19942,4.08765,4.08765,4.08765,4.68546,4.59685,4.59685,4.88271,4.88271,4.83689,5.0374,5.0374,5.0374,4.68546,4.59685,4.59685,4.88271,4.88271,4.83689,5.0374,5.0374,5.0374,4.68546,4.59685,4.59685,4.88271,4.88271,4.83689,5.0374,5.0374,5.0374,5.17163,4.59685,4.59685,5.83471,5.83471,5.47573,5.99008,5.99008,5.99008,5.17163,4.59685,4.59685,5.83471,5.83471,5.47573,5.99008,5.99008,5.99008,5.17163,4.59685,4.59685,5.83471,5.83471,5.47573,5.99008,5.99008,5.99008
42,5.40621,4.40219,4.82695,4.82695,4.12484,4.12484,4.40353,4.27879,4.27879,4.27879,4.40219,4.82695,4.82695,4.12484,4.12484,4.40353,4.27879,4.27879,4.27879,4.40219,4.82695,4.82695,4.12484,4.12484,4.40353,4.27879,4.27879,4.27879,4.92055,4.82695,4.82695,5.11896,5.11896,5.07141,5.27383,5.27383,5.27383,4.92055,4.82695,4.82695,5.11896,5.11896,5.07141,5.27383,5.27383,5.27383,4.92055,4.82695,4.82695,5.11896,5.11896,5.07141,5.27383,5.27383,5.27383,5.43994,4.82695,4.82695,6.11635,6.11635,5.7407,6.27189,6.27189,6.27189,5.43994,4.82695,4.82695,6.11635,6.11635,5.7407,6.27189,6.27189,6.27189,5.43994,4.82695,4.82695,6.11635,6.11635,5.7407,6.27189,6.27189,6.27189
43,5.65694,4.61103,5.06554,5.06554,4.32277,4.32277,4.61513,4.47695,4.47695,4.47695,4.61103,5.06554,5.06554,4.32277,4.32277,4.61513,4.47695,4.47695,4.47695,4.61103,5.06554,5.06554,4.32277,4.32277,4.61513,4.47695,4.47695,4.47695,5.16433,5.06554,5.06554,5.36385,5.36385,5.31451,5.51891,5.51891,5.51891,5.16433,5.06554,5.06554,5.36385,5.36385,5.31451,5.51891,5.51891,5.51891,5.16433,5.06554,5.06554,5.36385,5.36385,5.31451,5.51891,5.51891,5.51891,5.71864,5.06554,5.06554,6.40828,6.40828,6.01533,6.56398,6.56398,6.56398,5.71864,5.06554,5.06554,6.40828,6.40828,6.01533,6.56398,6.56398,6.56398,5.71864,5.06554,5.06554,6.40828,6.40828,6.01533,6.56398,6.56398,6.56398
44,5.91664,4.82703,5.31293,5.31293,4.52797,4.52797,4.83447,4.68236,4.68236,4.68236,4.82703,5.31293,5.31293,4.52797,4.52797,4.83447,4.68236,4.68236,4.68236,4.82703,5.31293,5.31293,4.52797,4.52797,4.83447,4.68236,4.68236,4.68236,5.41712,5.31293,5.31293,5.6177,5.6177,5.5665,5.77294,5.77294,5.77294,5.41712,5.31293,5.31293,5.6177,5.6177,5.5665,5.77294,5.77294,5.77294,5.41712,5.31293,5.31293,5.6177,5.6177,5.5665,5.77294,5.77294,5.77294,6.00822,5.31293,5.31293,6.71086,6.71086,6.29992,6.86671,6.86671,6.86671,6.00822,5.31293,5.31293,6.71086,6.71086,6.29992,6.86671,6.86671,6.86671,6.00822,5.31293,5.31293,6.71086,6.71086,6.29992,6.86671,6.86671,6.86671
45,6.18564,5.03131,5.56942,5.56942,4.7407,4.7407,5.06182,4.89527,4.89527,4.89527,5.03131,5.56942,5.56942,4.7407,4.7407,5.06182,4.89527,4.89527,4.89527,5.03131,5.56942,5.56942,4.7407,4.7407,5.06182,4.89527,4.89527,4.89527,5.68281,5.56942,5.56942,5.88083,5.88083,5.82769,6.03624,6.03624,6.03624,5.68281,5.56942,5.56942,5.88083,5.88083,5.82769,6.03624,6.03624,6.03624,5.68281,5.56942,5.56942,5.88083,5.88083,5.82769,6.03624,6.03624,6.03624,6.33555,5.56942,5.56942,7.02447,7.02447,6.59489,7.18046,7.18046,7.18046,6.33555,5.56942,5.56942,7.02447,7.02447,6.59489,7.18046,7.18046,7.18046,6.33555,5.56942,5.56942,7.02447,7.02447,6.59489,7.18046,7.18046,7.18046
46,6.46427,5.26137,5.83534,5.83534,4.96121,4.96121,5.29749,5.11596,5.11596,5.11596,5.26137,5.83534,5.83534,4.96121,4.96121,5.29749,5.11596,5.11596,5.11596,5.26137,5.83534,5.83534,4.96121,4.96121,5.29749,5.11596,5.11596,5.11596,5.95459,5.83534,5.83534,6.15358,6.15358,6.09837,6.30915,6.30915,6.30915,5.95459,5.83534,5.83534,6.15358,6.15358,6.09837,6.30915,6.30915,6.30915,5.95459,5.83534,5.83534,6.15358,6.15358,6.09837,6.30915,6.30915,6.30915,6.64918,5.83534,5.83534,7.34949,7.34949,6.90066,7.50563,7.50563,7.50563,6.64918,5.83534,5.83534,7.34949,7.34949,6.90066,7.50563,7.50563,7.50563,6.64918,5.83534,5.83534,7.34949,7.34949,6.90066,7.50563,7.50563,7.50563
47,6.75287,5.49918,6.11103,6.11103,5.18978,5.18978,5.54177,5.34471,5.34471,5.34471,5.49918,6.11103,6.11103,5.18978,5.18978,5.54177,5.34471,5.34471,5.34471,5.49918,6.11103,6.11103,5.18978,5.18978,5.54177,5.34471,5.34471,5.34471,6.23637,6.11103,6.11103,6.43628,6.43628,6.37887,6.592,6.592,6.592,6.23637,6.11103,6.11103,6.43628,6.43628,6.37887,6.592,6.592,6.592,6.23637,6.11103,6.11103,6.43628,6.43628,6.37887,6.592,6.592,6.592,6.97497,6.11103,6.11103,7.68635,7.68635,7.21758,7.84263,7.84263,7.84263,6.97497,6.11103,6.11103,7.68635,7.68635,7.21758,7.84263,7.84263,7.84263,6.97497,6.11103,6.11103,7.68635,7.68635,7.21758,7.84263,7.84263,7.84263
48,7.05179,5.74506,6.38612,6.39684,5.4267,5.4267,5.79496,5.58181,5.58181,5.58181,5.74506,6.38612,6.39684,5.4267,5.4267,5.79496,5.58181,5.58181,5.58181,5.74506,6.38612,6.39684,5.4267,5.4267,5.79496,5.58181,5.58181,5.58181,6.52853,6.39922,6.39684,6.72929,6.72929,6.66963,6.88516,6.88516,6.88516,6.52853,6.39922,6.39684,6.72929,6.72929,6.66963,6.88516,6.88516,6.88516,6.52853,6.39922,6.39684,6.72929,6.72929,6.66963,6.88516,6.88516,6.88516,7.31337,6.41231,6.39684,8.03549,8.03549,7.54605,8.19187,8.19187,8.19187,7.31337,6.41231,6.39684,8.03549,8.03549,7.54605,8.19187,8.19187,8.19187,7.31337,6.41231,6.39684,8.03549,8.03549,7.54605,8.19187,8.19187,8.19187
49,7.36142,5.9879,6.6483,6.6819,5.67228,5.67228,6.05735,5.82757,5.82757,5.82757,5.9879,6.6483,6.6819,5.67228,5.67228,6.05735,5.82757,5.82757,5.82757,5.9879,6.6483,6.6819,5.67228,5.67228,6.05735,5.82757,5.82757,5.82757,6.83348,6.70301,6.69558,7.03297,7.03297,6.97101,7.18897,7.18897,7.18897,6.83348,6.70301,6.69558,7.03297,7.03297,6.97101,7.18897,7.18897,7.18897,6.83348,6.70301,6.69558,7.03297,7.03297,6.97101,7.18897,7.18897,7.18897,7.68057,6.75773,6.70926,8.39729,8.39729,7.88646,8.55377,8.55377,8.55377,7.68057,6.75773,6.70926,8.39729,8.39729,7.88646,8.55377,8.55377,8.55377,7.68057,6.75773,6.70926,8.39729,8.39729,7.88646,8.55377,8.55377,8.55377
50,7.68212,6.25037,6.95333,6.96504,5.92684,5.92684,6.32926,6.08228,6.08228,6.08228,6.25037,6.95333,6.96504,5.92684,5.92684,6.32926,6.08228,6.08228,6.08228,6.25037,6.95333,6.96504,5.92684,5.92684,6.32926,6.08228,6.08228,6.08228,7.14756,7.01047,7.0079,7.3477,7.3477,7.28338,7.50384,7.50384,7.50384,7.14756,7.01047,7.0079,7.3477,7.3477,7.28338,7.50384,7.50384,7.50384,7.14756,7.01047,7.0079,7.3477,7.3477,7.28338,7.50384,7.50384,7.50384,8.04628,7.06762,7.05076,8.77218,8.77218,8.23924,8.92882,8.92882,8.92882,8.04628,7.06762,7.05076,8.77218,8.77218,8.23924,8.92882,8.92882,8.92882,8.04628,7.06762,7.05076,8.77218,8.77218,8.23924,8.92882,8.92882,8.92882
51,8.0143,6.52175,7.25723,7.26951,6.19069,6.19069,6.61109,6.34629,6.34629,6.34629,6.52175,7.25723,7.26951,6.19069,6.19069,6.61109,6.34629,6.34629,6.34629,6.52175,7.25723,7.26951,6.19069,6.19069,6.61109,6.34629,6.34629,6.34629,7.47309,7.3318,7.32917,7.67389,7.67389,7.60711,7.83016,7.83016,7.83016,7.47309,7.3318,7.32917,7.67389,7.67389,7.60711,7.83016,7.83016,7.83016,7.47309,7.3318,7.32917,7.67389,7.67389,7.60711,7.83016,7.83016,7.83016,8.42593,7.4064,7.38885,9.16073,9.16073,8.60486,9.31754,9.31754,9.31754,8.42593,7.4064,7.38885,9.16073,9.16073,8.60486,9.31754,9.31754,9.31754,8.42593,7.4064,7.38885,9.16073,9.16073,8.60486,9.31754,9.31754,9.31754
52,8.35837,6.8155,7.57151,7.5844,6.46416,6.46416,6.90322,6.6199,6.6199,6.6199,6.8155,7.57151,7.5844,6.46416,6.46416,6.90322,6.6199,6.6199,6.6199,6.8155,7.57151,7.5844,6.46416,6.46416,6.90322,6.6199,6.6199,6.6199,7.80825,7.66489,7.66222,8.01195,8.01195,7.94262,8.16833,8.16833,8.16833,7.80825,7.66489,7.66222,8.01195,8.01195,7.94262,8.16833,8.16833,8.16833,7.80825,7.66489,7.66222,8.01195,8.01195,7.94262,8.16833,8.16833,8.16833,8.80254,7.75832,7.74008,9.56345,9.56345,8.98375,9.72039,9.72039,9.72039,8.80254,7.75832,7.74008,9.56345,9.56345,8.98375,9.72039,9.72039,9.72039,8.80254,7.75832,7.74008,9.56345,9.56345,8.98375,9.72039,9.72039,9.72039
53,8.71476,7.11995,7.80211,7.92351,6.74759,6.74759,7.206,6.90347,6.90347,6.90347,7.11995,7.80211,7.92351,6.74759,6.74759,7.206,6.90347,6.90347,6.90347,7.11995,7.80211,7.92351,6.74759,6.74759,7.206,6.90347,6.90347,6.90347,8.15558,8.02934,8.0047,8.36227,8.36227,8.29032,8.51874,8.51874,8.51874,8.15558,8.02934,8.0047,8.36227,8.36227,8.29032,8.51874,8.51874,8.51874,8.15558,8.02934,8.0047,8.36227,8.36227,8.29032,8.51874,8.51874,8.51874,9.19283,8.25667,8.08594,9.98081,9.98081,9.3764,10.1379,10.1379,10.1379,9.19283,8.25667,8.08594,9.98081,9.98081,9.3764,10.1379,10.1379,10.1379,9.19283,8.25667,8.08594,9.98081,9.98081,9.3764,10.1379,10.1379,10.1379
54,9.08389,7.44985,8.1339,8.17633,7.04134,7.04134,7.5198,7.19735,7.19735,7.19735,7.44985,8.1339,8.17633,7.04134,7.04134,7.5198,7.19735,7.19735,7.19735,7.44985,8.1339,8.17633,7.04134,7.04134,7.5198,7.19735,7.19735,7.19735,8.51322,8.3878,8.37949,8.72526,8.72526,8.65065,8.88189,8.88189,8.88189,8.51322,8.3878,8.37949,8.72526,8.72526,8.65065,8.88189,8.88189,8.88189,8.51322,8.3878,8.37949,8.72526,8.72526,8.65065,8.88189,8.88189,8.88189,9.57808,8.64185,8.58275,10.4133,10.4133,9.78329,10.5705,10.5705,10.5705,9.57808,8.64185,8.58275,10.4133,10.4133,9.78329,10.5705,10.5705,10.5705,9.57808,8.64185,8.58275,10.4133,10.4133,9.78329,10.5705,10.5705,10.5705
55,9.46624,7.7775,8.44759,8.50655,7.34577,7.34577,7.86008,7.50191,7.50191,7.50191,7.7775,8.44759,8.50655,7.34577,7.34577,7.86008,7.50191,7.50191,7.50191,7.7775,8.44759,8.50655,7.34577,7.34577,7.86008,7.50191,7.50191,7.50191,8.88617,8.76528,8.75367,9.10146,9.10146,9.02162,9.25826,9.25826,9.25826,8.88617,8.76528,8.75367,9.10146,9.10146,9.02162,9.25826,9.25826,9.25826,8.88617,8.76528,8.75367,9.10146,9.10146,9.02162,9.25826,9.25826,9.25826,9.99641,9.0831,9.00093,10.8616,10.8616,10.1849,11.0188,11.0188,11.0188,9.99641,9.0831,9.00093,10.8616,10.8616,10.1849,11.0188,11.0188,11.0188,9.99641,9.0831,9.00093,10.8616,10.8616,10.1849,11.0188,11.0188,11.0188
56,9.86227,8.11706,8.77052,8.83195,7.66128,7.66128,8.19776,7.81754,7.81754,7.81754,8.11706,8.77052,8.83195,7.66128,7.66128,8.19776,7.81754,7.81754,7.81754,8.11706,8.77052,8.83195,7.66128,7.66128,8.19776,7.81754,7.81754,7.81754,9.27266,9.15681,9.14473,9.49138,9.49138,9.4085,9.64832,9.64832,9.64832,9.27266,9.15681,9.14473,9.49138,9.49138,9.4085,9.64832,9.64832,9.64832,9.27266,9.15681,9.14473,9.49138,9.49138,9.4085,9.64832,9.64832,9.64832,10.4299,9.54332,9.45766,11.326,11.326,10.621,11.4834,11.4834,11.4834,10.4299,9.54332,9.45766,11.326,11.326,10.621,11.4834,11.4834,11.4834,10.4299,9.54332,9.45766,11.326,11.326,10.621,11.4834,11.4834,11.4834
57,10.2725,8.46893,9.13488,9.16691,7.98827,7.98827,8.56412,8.14463,8.14463,8.14463,8.46893,9.13488,9.16691,7.98827,7.98827,8.56412,8.14463,8.14463,8.14463,8.46893,9.13488,9.16691,7.98827,7.98827,8.56412,8.14463,8.14463,8.14463,9.67318,9.55661,9.55034,9.89548,9.89548,9.80678,10.0525,10.0525,10.0525,9.67318,9.55661,9.55034,9.89548,9.89548,9.80678,10.0525,10.0525,10.0525,9.67318,9.55661,9.55034,9.89548,9.89548,9.80678,10.0525,10.0525,10.0525,10.8791,9.97856,9.93397,11.8073,11.8073,11.0512,11.9648,11.9648,11.9648,10.8791,9.97856,9.93397,11.8073,11.8073,11.0512,11.9648,11.9648,11.9648,10.8791,9.97856,9.93397,11.8073,11.8073,11.0512,11.9648,11.9648,11.9648
58,10.6974,8.85068,9.51159,9.52837,8.32711,8.32711,8.92746,8.48357,8.48357,8.48357,8.85068,9.51159,9.52837,8.32711,8.32711,8.92746,8.48357,8.48357,8.48357,8.85068,9.51159,9.52837,8.32711,8.32711,8.92746,8.48357,8.48357,8.48357,10.0856,9.97089,9.96777,10.3143,10.3143,10.2221,10.4714,10.4714,10.4714,10.0856,9.97089,9.96777,10.3143,10.3143,10.2221,10.4714,10.4714,10.4714,10.0856,9.97089,9.96777,10.3143,10.3143,10.2221,10.4714,10.4714,10.4714,11.322,10.4304,10.4074,12.3061,12.3061,11.5185,12.4636,12.4636,12.4636,11.322,10.4304,10.4074,12.3061,12.3061,11.5185,12.4636,12.4636,12.4636,11.322,10.4304,10.4074,12.3061,12.3061,11.5185,12.4636,12.4636,12.4636
59,11.1374,9.22931,9.9186,9.9186,8.6782,8.6782,9.32185,8.8348,8.8348,8.8348,9.22931,9.9186,9.9186,8.6782,8.6782,9.32185,8.8348,8.8348,8.8348,9.22931,9.9186,9.9186,8.6782,8.6782,9.32185,8.8348,8.8348,8.8348,10.5155,10.397,10.397,10.7482,10.7482,10.6497,10.9055,10.9055,10.9055,10.5155,10.397,10.397,10.7482,10.7482,10.6497,10.9055,10.9055,10.9055,10.5155,10.397,10.397,10.7482,10.7482,10.6497,10.9055,10.9055,10.9055,11.8034,10.8757,10.8757,12.8229,12.8229,11.9793,12.9806,12.9806,12.9806,11.8034,10.8757,10.8757,12.8229,12.8229,11.9793,12.9806,12.9806,12.9806,11.8034,10.8757,10.8757,12.8229,12.8229,11.9793,12.9806,12.9806,12.9806
60,11.5933,9.64024,10.3221,10.3404,9.04206,9.04206,9.71278,9.19882,9.19882,9.19882,9.64024,10.3221,10.3404,9.04206,9.04206,9.71278,9.19882,9.19882,9.19882,9.64024,10.3221,10.3404,9.04206,9.04206,9.71278,9.19882,9.19882,9.19882,10.9583,10.842,10.8386,11.1979,11.1979,11.0956,11.3553,11.3553,11.3553,10.9583,10.842,10.8386,11.1979,11.1979,11.0956,11.3553,11.3553,11.3553,10.9583,10.842,10.8386,11.1979,11.1979,11.0956,11.3553,11.3553,11.3553,12.2778,11.3621,11.3371,13.3585,13.3585,12.4801,13.5162,13.5162,13.5162,12.2778,11.3621,11.3371,13.3585,13.3585,12.4801,13.5162,13.5162,13.5162,12.2778,11.3621,11.3371,13.3585,13.3585,12.4801,13.5162,13.5162,13.5162
61,12.0654,10.0476,10.7584,10.7775,9.41917,9.41917,10.1373,9.57607,9.57607,9.57607,10.0476,10.7584,10.7775,9.41917,9.41917,10.1373,9.57607,9.57607,9.57607,10.0476,10.7584,10.7775,9.41917,9.41917,10.1373,9.57607,9.57607,9.57607,11.4199,11.2997,11.2963,11.6639,11.6639,11.5546,11.8214,11.8214,11.8214,11.4199,11.2997,11.2963,11.6639,11.6639,11.5546,11.8214,11.8214,11.8214,11.4199,11.2997,11.2963,11.6639,11.6639,11.5546,11.8214,11.8214,11.8214,12.7937,11.8413,11.8153,13.9134,13.9134,12.9736,14.0712,14.0712,14.0712,12.7937,11.8413,11.8153,13.9134,13.9134,12.9736,14.0712,14.0712,14.0712,12.7937,11.8413,11.8153,13.9134,13.9134,12.9736,14.0712,14.0712,14.0712
