gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
25,2.25375,-17.9046,-17.9046,-17.9046,-17.5814,-17.4895,-17.4895,-17.1199,-17.1199,-17.1199,-17.9046,-17.9046,-17.9046,-17.5814,-17.4895,-17.4895,-17.1199,-17.1199,-17.1199,-17.9046,-17.9046,-17.9046,-17.5814,-17.4895,-17.4895,-17.1199,-17.1199,-17.1199,-17.9046,-17.9046,-17.9046,-17.507,-17.4895,-17.4895,-17.0482,-17.0482,-17.0482,-17.9046,-17.9046,-17.9046,-17.507,-17.4895,-17.4895,-17.0482,-17.0482,-17.0482,-17.9046,-17.9046,-17.9046,-17.507,-17.4895,-17.4895,-17.0482,-17.0482,-17.0482,-17.9046,-17.9046,-17.9046,-17.4326,-17.4895,-17.4895,-16.9788,-16.9788,-16.9788,-17.9046,-17.9046,-17.9046,-17.4326,-17.4895,-17.4895,-16.9788,-16.9788,-16.9788,-17.9046,-17.9046,-17.9046,-17.4326,-17.4895,-17.4895,-16.9788,-16.9788,-16.9788
26,2.39167,-17.4256,-17.4256,-17.4256,-17.1238,-17.031,-17.031,-16.6843,-16.6843,-16.6843,-17.4256,-17.4256,-17.4256,-17.1238,-17.031,-17.031,-16.6843,-16.6843,-16.6843,-17.4256,-17.4256,-17.4256,-17.1238,-17.031,-17.031,-16.6843,-16.6843,-16.6843,-17.4256,-17.4256,-17.4256,-17.0487,-17.031,-17.031,-16.6115,-16.6115,-16.6115,-17.4256,-17.4256,-17.4256,-17.0487,-17.031,-17.031,-16.6115,-16.6115,-16.6115,-17.4256,-17.4256,-17.4256,-17.0487,-17.031,-17.031,-16.6115,-16.6115,-16.6115,-17.4256,-17.4256,-17.4256,-16.9736,-17.031,-17.031,-16.5413,-16.5413,-16.5413,-17.4256,-17.4256,-17.4256,-16.9736,-17.031,-17.031,-16.5413,-16.5413,-16.5413,-17.4256,-17.4256,-17.4256,-16.9736,-17.031,-17.031,-16.5413,-16.5413,-16.5413
27,2.53452,-16.9541,-16.9541,-16.9541,-16.6728,-16.5792,-16.5792,-16.2542,-16.2542,-16.2542,-16.9541,-16.9541,-16.9541,-16.6728,-16.5792,-16.5792,-16.2542,-16.2542,-16.2542,-16.9541,-16.9541,-16.9541,-16.6728,-16.5792,-16.5792,-16.2542,-16.2542,-16.2542,-16.9541,-16.9541,-16.9541,-16.597,-16.5792,-16.5792,-16.1804,-16.1804,-16.1804,-16.9541,-16.9541,-16.9541,-16.597,-16.5792,-16.5792,-16.1804,-16.1804,-16.1804,-16.9541,-16.9541,-16.9541,-16.597,-16.5792,-16.5792,-16.1804,-16.1804,-16.1804,-16.9541,-16.9541,-16.9541,-16.5212,-16.5792,-16.5792,-16.1096,-16.1096,-16.1096,-16.9541,-16.9541,-16.9541,-16.5212,-16.5792,-16.5792,-16.1096,-16.1096,-16.1096,-16.9541,-16.9541,-16.9541,-16.5212,-16.5792,-16.5792,-16.1096,-16.1096,-16.1096
28,2.68248,-16.4905,-16.4905,-16.4905,-16.2281,-16.1339,-16.1339,-15.8296,-15.8296,-15.8296,-16.4905,-16.4905,-16.4905,-16.2281,-16.1339,-16.1339,-15.8296,-15.8296,-15.8296,-16.4905,-16.4905,-16.4905,-16.2281,-16.1339,-16.1339,-15.8296,-15.8296,-15.8296,-16.4905,-16.4905,-16.4905,-16.1518,-16.1339,-16.1339,-15.7549,-15.7549,-15.7549,-16.4905,-16.4905,-16.4905,-16.1518,-16.1339,-16.1339,-15.7549,-15.7549,-15.7549,-16.4905,-16.4905,-16.4905,-16.1518,-16.1339,-16.1339,-15.7549,-15.7549,-15.7549,-16.4905,-16.4905,-16.4905,-16.0755,-16.1339,-16.1339,-15.6836,-15.6836,-15.6836,-16.4905,-16.4905,-16.4905,-16.0755,-16.1339,-16.1339,-15.6836,-15.6836,-15.6836,-16.4905,-16.4905,-16.4905,-16.0755,-16.1339,-16.1339,-15.6836,-15.6836,-15.6836
29,2.83574,-16.0342,-16.0342,-16.0342,-15.7899,-15.6951,-15.6951,-15.4106,-15.4106,-15.4106,-16.0342,-16.0342,-16.0342,-15.7899,-15.6951,-15.6951,-15.4106,-15.4106,-15.4106,-16.0342,-16.0342,-16.0342,-15.7899,-15.6951,-15.6951,-15.4106,-15.4106,-15.4106,-16.0342,-16.0342,-16.0342,-15.7132,-15.6951,-15.6951,-15.3352,-15.3352,-15.3352,-16.0342,-16.0342,-16.0342,-15.7132,-15.6951,-15.6951,-15.3352,-15.3352,-15.3352,-16.0342,-16.0342,-16.0342,-15.7132,-15.6951,-15.6951,-15.3352,-15.3352,-15.3352,-16.0342,-16.0342,-16.0342,-15.6364,-15.6951,-15.6951,-15.2633,-15.2633,-15.2633,-16.0342,-16.0342,-16.0342,-15.6364,-15.6951,-15.6951,-15.2633,-15.2633,-15.2633,-16.0342,-16.0342,-16.0342,-15.6364,-15.6951,-15.6951,-15.2633,-15.2633,-15.2633
30,2.99448,-15.5855,-15.5855,-15.5855,-15.3581,-15.263,-15.263,-14.9971,-14.9971,-14.9971,-15.5855,-15.5855,-15.5855,-15.3581,-15.263,-15.263,-14.9971,-14.9971,-14.9971,-15.5855,-15.5855,-15.5855,-15.3581,-15.263,-15.263,-14.9971,-14.9971,-14.9971,-15.5855,-15.5855,-15.5855,-15.281,-15.263,-15.263,-14.9213,-14.9213,-14.9213,-15.5855,-15.5855,-15.5855,-15.281,-15.263,-15.263,-14.9213,-14.9213,-14.9213,-15.5855,-15.5855,-15.5855,-15.281,-15.263,-15.263,-14.9213,-14.9213,-14.9213,-15.5855,-15.5855,-15.5855,-15.2039,-15.263,-15.263,-14.8489,-14.8489,-14.8489,-15.5855,-15.5855,-15.5855,-15.2039,-15.263,-15.263,-14.8489,-14.8489,-14.8489,-15.5855,-15.5855,-15.5855,-15.2039,-15.263,-15.263,-14.8489,-14.8489,-14.8489
31,3.1589,-15.1441,-15.1441,-15.1441,-14.9328,-14.8376,-14.8376,-14.5893,-14.5893,-14.5893,-15.1441,-15.1441,-15.1441,-14.9328,-14.8376,-14.8376,-14.5893,-14.5893,-14.5893,-15.1441,-15.1441,-15.1441,-14.9328,-14.8376,-14.8376,-14.5893,-14.5893,-14.5893,-15.1441,-15.1441,-15.1441,-14.8554,-14.8376,-14.8376,-14.5133,-14.5133,-14.5133,-15.1441,-15.1441,-15.1441,-14.8554,-14.8376,-14.8376,-14.5133,-14.5133,-14.5133,-15.1441,-15.1441,-15.1441,-14.8554,-14.8376,-14.8376,-14.5133,-14.5133,-14.5133,-15.1441,-15.1441,-15.1441,-14.7781,-14.8376,-14.8376,-14.4404,-14.4404,-14.4404,-15.1441,-15.1441,-15.1441,-14.7781,-14.8376,-14.8376,-14.4404,-14.4404,-14.4404,-15.1441,-15.1441,-15.1441,-14.7781,-14.8376,-14.8376,-14.4404,-14.4404,-14.4404
32,3.32921,-14.71,-14.71,-14.71,-14.5139,-14.4187,-14.4187,-14.1872,-14.1872,-14.1872,-14.71,-14.71,-14.71,-14.5139,-14.4187,-14.4187,-14.1872,-14.1872,-14.1872,-14.71,-14.71,-14.71,-14.5139,-14.4187,-14.4187,-14.1872,-14.1872,-14.1872,-14.71,-14.71,-14.71,-14.4364,-14.4187,-14.4187,-14.111,-14.111,-14.111,-14.71,-14.71,-14.71,-14.4364,-14.4187,-14.4187,-14.111,-14.111,-14.111,-14.71,-14.71,-14.71,-14.4364,-14.4187,-14.4187,-14.111,-14.111,-14.111,-14.71,-14.71,-14.71,-14.3589,-14.4187,-14.4187,-14.0378,-14.0378,-14.0378,-14.71,-14.71,-14.71,-14.3589,-14.4187,-14.4187,-14.0378,-14.0378,-14.0378,-14.71,-14.71,-14.71,-14.3589,-14.4187,-14.4187,-14.0378,-14.0378,-14.0378
33,3.50561,-14.2833,-14.2833,-14.2833,-14.1014,-14.0066,-14.0066,-13.7909,-13.7909,-13.7909,-14.2833,-14.2833,-14.2833,-14.1014,-14.0066,-14.0066,-13.7909,-13.7909,-13.7909,-14.2833,-14.2833,-14.2833,-14.1014,-14.0066,-14.0066,-13.7909,-13.7909,-13.7909,-14.2833,-14.2833,-14.2833,-14.0239,-14.0066,-14.0066,-13.7145,-13.7145,-13.7145,-14.2833,-14.2833,-14.2833,-14.0239,-14.0066,-14.0066,-13.7145,-13.7145,-13.7145,-14.2833,-14.2833,-14.2833,-14.0239,-14.0066,-14.0066,-13.7145,-13.7145,-13.7145,-14.2833,-14.2833,-14.2833,-13.9463,-14.0066,-14.0066,-13.6411,-13.6411,-13.6411,-14.2833,-14.2833,-14.2833,-13.9463,-14.0066,-14.0066,-13.6411,-13.6411,-13.6411,-14.2833,-14.2833,-14.2833,-13.9463,-14.0066,-14.0066,-13.6411,-13.6411,-13.6411
34,3.68833,-13.8639,-13.8639,-13.8639,-13.6955,-13.601,-13.601,-13.4003,-13.4003,-13.4003,-13.8639,-13.8639,-13.8639,-13.6955,-13.601,-13.601,-13.4003,-13.4003,-13.4003,-13.8639,-13.8639,-13.8639,-13.6955,-13.601,-13.601,-13.4003,-13.4003,-13.4003,-13.8639,-13.8639,-13.8639,-13.6179,-13.601,-13.601,-13.3239,-13.3239,-13.3239,-13.8639,-13.8639,-13.8639,-13.6179,-13.601,-13.601,-13.3239,-13.3239,-13.3239,-13.8639,-13.8639,-13.8639,-13.6179,-13.601,-13.601,-13.3239,-13.3239,-13.3239,-13.8639,-13.8639,-13.8639,-13.5404,-13.601,-13.601,-13.2504,-13.2504,-13.2504,-13.8639,-13.8639,-13.8639,-13.5404,-13.601,-13.601,-13.2504,-13.2504,-13.2504,-13.8639,-13.8639,-13.8639,-13.5404,-13.601,-13.601,-13.2504,-13.2504,-13.2504
35,3.87758,-13.4518,-13.4518,-13.4518,-13.2961,-13.2022,-13.2022,-13.0156,-13.0156,-13.0156,-13.4518,-13.4518,-13.4518,-13.2961,-13.2022,-13.2022,-13.0156,-13.0156,-13.0156,-13.4518,-13.4518,-13.4518,-13.2961,-13.2022,-13.2022,-13.0156,-13.0156,-13.0156,-13.4518,-13.4518,-13.4518,-13.2186,-13.2022,-13.2022,-12.9393,-12.9393,-12.9393,-13.4518,-13.4518,-13.4518,-13.2186,-13.2022,-13.2022,-12.9393,-12.9393,-12.9393,-13.4518,-13.4518,-13.4518,-13.2186,-13.2022,-13.2022,-12.9393,-12.9393,-12.9393,-13.4518,-13.4518,-13.4518,-13.1411,-13.2022,-13.2022,-12.8658,-12.8658,-12.8658,-13.4518,-13.4518,-13.4518,-13.1411,-13.2022,-13.2022,-12.8658,-12.8658,-12.8658,-13.4518,-13.4518,-13.4518,-13.1411,-13.2022,-13.2022,-12.8658,-12.8658,-12.8658
36,4.07361,-13.047,-13.047,-13.047,-12.9032,-12.81,-12.81,-12.6368,-12.6368,-12.6368,-13.047,-13.047,-13.047,-12.9032,-12.81,-12.81,-12.6368,-12.6368,-12.6368,-13.047,-13.047,-13.047,-12.9032,-12.81,-12.81,-12.6368,-12.6368,-12.6368,-13.047,-13.047,-13.047,-12.8259,-12.81,-12.81,-12.5606,-12.5606,-12.5606,-13.047,-13.047,-13.047,-12.8259,-12.81,-12.81,-12.5606,-12.5606,-12.5606,-13.047,-13.047,-13.047,-12.8259,-12.81,-12.81,-12.5606,-12.5606,-12.5606,-13.047,-13.047,-13.047,-12.7486,-12.81,-12.81,-12.4872,-12.4872,-12.4872,-13.047,-13.047,-13.047,-12.7486,-12.81,-12.81,-12.4872,-12.4872,-12.4872,-13.047,-13.047,-13.047,-12.7486,-12.81,-12.81,-12.4872,-12.4872,-12.4872
37,4.27665,-12.6494,-12.6494,-12.6494,-12.5169,-12.4245,-12.4245,-12.264,-12.264,-12.264,-12.6494,-12.6494,-12.6494,-12.5169,-12.4245,-12.4245,-12.264,-12.264,-12.264,-12.6494,-12.6494,-12.6494,-12.5169,-12.4245,-12.4245,-12.264,-12.264,-12.264,-12.6494,-12.6494,-12.6494,-12.4399,-12.4245,-12.4245,-12.188,-12.188,-12.188,-12.6494,-12.6494,-12.6494,-12.4399,-12.4245,-12.4245,-12.188,-12.188,-12.188,-12.6494,-12.6494,-12.6494,-12.4399,-12.4245,-12.4245,-12.188,-12.188,-12.188,-12.6494,-12.6494,-12.6494,-12.3628,-12.4245,-12.4245,-12.1147,-12.1147,-12.1147,-12.6494,-12.6494,-12.6494,-12.3628,-12.4245,-12.4245,-12.1147,-12.1147,-12.1147,-12.6494,-12.6494,-12.6494,-12.3628,-12.4245,-12.4245,-12.1147,-12.1147,-12.1147
38,4.48696,-12.2591,-12.2591,-12.2591,-12.1373,-12.0457,-12.0457,-11.8972,-11.8972,-11.8972,-12.2591,-12.2591,-12.2591,-12.1373,-12.0457,-12.0457,-11.8972,-11.8972,-11.8972,-12.2591,-12.2591,-12.2591,-12.1373,-12.0457,-12.0457,-11.8972,-11.8972,-11.8972,-12.2591,-12.2591,-12.2591,-12.0605,-12.0457,-12.0457,-11.8215,-11.8215,-11.8215,-12.2591,-12.2591,-12.2591,-12.0605,-12.0457,-12.0457,-11.8215,-11.8215,-11.8215,-12.2591,-12.2591,-12.2591,-12.0605,-12.0457,-12.0457,-11.8215,-11.8215,-11.8215,-12.2591,-12.2591,-12.2591,-11.9838,-12.0457,-12.0457,-11.7485,-11.7485,-11.7485,-12.2591,-12.2591,-12.2591,-11.9838,-12.0457,-12.0457,-11.7485,-11.7485,-11.7485,-12.2591,-12.2591,-12.2591,-11.9838,-12.0457,-12.0457,-11.7485,-11.7485,-11.7485
39,4.7048,-11.8761,-11.8761,-11.8761,-11.7643,-11.6737,-11.6737,-11.5365,-11.5365,-11.5365,-11.8761,-11.8761,-11.8761,-11.7643,-11.6737,-11.6737,-11.5365,-11.5365,-11.5365,-11.8761,-11.8761,-11.8761,-11.7643,-11.6737,-11.6737,-11.5365,-11.5365,-11.5365,-11.8761,-11.8761,-11.8761,-11.688,-11.6737,-11.6737,-11.4612,-11.4612,-11.4612,-11.8761,-11.8761,-11.8761,-11.688,-11.6737,-11.6737,-11.4612,-11.4612,-11.4612,-11.8761,-11.8761,-11.8761,-11.688,-11.6737,-11.6737,-11.4612,-11.4612,-11.4612,-11.8761,-11.8761,-11.8761,-11.6117,-11.6737,-11.6737,-11.3886,-11.3886,-11.3886,-11.8761,-11.8761,-11.8761,-11.6117,-11.6737,-11.6737,-11.3886,-11.3886,-11.3886,-11.8761,-11.8761,-11.8761,-11.6117,-11.6737,-11.6737,-11.3886,-11.3886,-11.3886
40,4.93043,-11.5003,-11.5003,-11.5003,-11.398,-11.3085,-11.3085,-11.182,-11.182,-11.182,-11.5003,-11.5003,-11.5003,-11.398,-11.3085,-11.3085,-11.182,-11.182,-11.182,-11.5003,-11.5003,-11.5003,-11.398,-11.3085,-11.3085,-11.182,-11.182,-11.182,-11.5003,-11.5003,-11.5003,-11.3222,-11.3085,-11.3085,-11.1072,-11.1072,-11.1072,-11.5003,-11.5003,-11.5003,-11.3222,-11.3085,-11.3085,-11.1072,-11.1072,-11.1072,-11.5003,-11.5003,-11.5003,-11.3222,-11.3085,-11.3085,-11.1072,-11.1072,-11.1072,-11.5003,-11.5003,-11.5003,-11.2464,-11.3085,-11.3085,-11.035,-11.035,-11.035,-11.5003,-11.5003,-11.5003,-11.2464,-11.3085,-11.3085,-11.035,-11.035,-11.035,-11.5003,-11.5003,-11.5003,-11.2464,-11.3085,-11.3085,-11.035,-11.035,-11.035
41,5.16414,-11.1319,-11.1319,-11.1319,-11.0386,-10.9501,-10.9501,-10.8338,-10.8338,-10.8338,-11.1319,-11.1319,-11.1319,-11.0386,-10.9501,-10.9501,-10.8338,-10.8338,-10.8338,-11.1319,-11.1319,-11.1319,-11.0386,-10.9501,-10.9501,-10.8338,-10.8338,-10.8338,-11.1319,-11.1319,-11.1319,-10.9633,-10.9501,-10.9501,-10.7594,-10.7594,-10.7594,-11.1319,-11.1319,-11.1319,-10.9633,-10.9501,-10.9501,-10.7594,-10.7594,-10.7594,-11.1319,-11.1319,-11.1319,-10.9633,-10.9501,-10.9501,-10.7594,-10.7594,-10.7594,-11.1319,-11.1319,-11.1319,-10.888,-10.9501,-10.9501,-10.6878,-10.6878,-10.6878,-11.1319,-11.1319,-11.1319,-10.888,-10.9501,-10.9501,-10.6878,-10.6878,-10.6878,-11.1319,-11.1319,-11.1319,-10.888,-10.9501,-10.9501,-10.6878,-10.6878,-10.6878
42,5.40621,-10.7707,-10.7707,-10.7707,-10.6859,-10.5985,-10.5985,-10.4918,-10.4918,-10.4918,-10.7707,-10.7707,-10.7707,-10.6859,-10.5985,-10.5985,-10.4918,-10.4918,-10.4918,-10.7707,-10.7707,-10.7707,-10.6859,-10.5985,-10.5985,-10.4918,-10.4918,-10.4918,-10.7707,-10.7707,-10.7707,-10.6112,-10.5985,-10.5985,-10.418,-10.418,-10.418,-10.7707,-10.7707,-10.7707,-10.6112,-10.5985,-10.5985,-10.418,-10.418,-10.418,-10.7707,-10.7707,-10.7707,-10.6112,-10.5985,-10.5985,-10.418,-10.418,-10.418,-10.7707,-10.7707,-10.7707,-10.5366,-10.5985,-10.5985,-10.347,-10.347,-10.347,-10.7707,-10.7707,-10.7707,-10.5366,-10.5985,-10.5985,-10.347,-10.347,-10.347,-10.7707,-10.7707,-10.7707,-10.5366,-10.5985,-10.5985,-10.347,-10.347,-10.347
43,5.65694,-10.4168,-10.4168,-10.4168,-10.34,-10.2537,-10.2537,-10.1561,-10.1561,-10.1561,-10.4168,-10.4168,-10.4168,-10.34,-10.2537,-10.2537,-10.1561,-10.1561,-10.1561,-10.4168,-10.4168,-10.4168,-10.34,-10.2537,-10.2537,-10.1561,-10.1561,-10.1561,-10.4168,-10.4168,-10.4168,-10.266,-10.2537,-10.2537,-10.083,-10.083,-10.083,-10.4168,-10.4168,-10.4168,-10.266,-10.2537,-10.2537,-10.083,-10.083,-10.083,-10.4168,-10.4168,-10.4168,-10.266,-10.2537,-10.2537,-10.083,-10.083,-10.083,-10.4168,-10.4168,-10.4168,-10.192,-10.2537,-10.2537,-10.0126,-10.0126,-10.0126,-10.4168,-10.4168,-10.4168,-10.192,-10.2537,-10.2537,-10.0126,-10.0126,-10.0126,-10.4168,-10.4168,-10.4168,-10.192,-10.2537,-10.2537,-10.0126,-10.0126,-10.0126
44,5.91664,-10.0702,-10.0702,-10.0702,-10.001,-9.91586,-9.91586,-9.82689,-9.82689,-9.82689,-10.0702,-10.0702,-10.0702,-10.001,-9.91586,-9.91586,-9.82689,-9.82689,-9.82689,-10.0702,-10.0702,-10.0702,-10.001,-9.91586,-9.91586,-9.82689,-9.82689,-9.82689,-10.0702,-10.0702,-10.0702,-9.92772,-9.91586,-9.91586,-9.75448,-9.75448,-9.75448,-10.0702,-10.0702,-10.0702,-9.92772,-9.91586,-9.91586,-9.75448,-9.75448,-9.75448,-10.0702,-10.0702,-10.0702,-9.92772,-9.91586,-9.91586,-9.75448,-9.75448,-9.75448,-10.0702,-10.0702,-10.0702,-9.85447,-9.91586,-9.91586,-9.68482,-9.68482,-9.68482,-10.0702,-10.0702,-10.0702,-9.85447,-9.91586,-9.91586,-9.68482,-9.68482,-9.68482,-10.0702,-10.0702,-10.0702,-9.85447,-9.91586,-9.91586,-9.68482,-9.68482,-9.68482
45,6.18564,-9.73087,-9.73087,-9.73087,-9.6688,-9.58487,-9.58487,-9.50405,-9.50405,-9.50405,-9.73087,-9.73087,-9.73087,-9.6688,-9.58487,-9.58487,-9.50405,-9.50405,-9.50405,-9.73087,-9.73087,-9.73087,-9.6688,-9.58487,-9.58487,-9.50405,-9.50405,-9.50405,-9.73087,-9.73087,-9.73087,-9.59634,-9.58487,-9.58487,-9.4324,-9.4324,-9.4324,-9.73087,-9.73087,-9.73087,-9.59634,-9.58487,-9.58487,-9.4324,-9.4324,-9.4324,-9.73087,-9.73087,-9.73087,-9.59634,-9.58487,-9.58487,-9.4324,-9.4324,-9.4324,-9.73087,-9.73087,-9.73087,-9.52388,-9.58487,-9.58487,-9.36354,-9.36354,-9.36354,-9.73087,-9.73087,-9.73087,-9.52388,-9.58487,-9.58487,-9.36354,-9.36354,-9.36354,-9.73087,-9.73087,-9.73087,-9.52388,-9.58487,-9.58487,-9.36354,-9.36354,-9.36354
46,6.46427,-9.39884,-9.39884,-9.39884,-9.3435,-9.2608,-9.2608,-9.18767,-9.18767,-9.18767,-9.39884,-9.39884,-9.39884,-9.3435,-9.2608,-9.2608,-9.18767,-9.18767,-9.18767,-9.39884,-9.39884,-9.39884,-9.3435,-9.2608,-9.2608,-9.18767,-9.18767,-9.18767,-9.39884,-9.39884,-9.39884,-9.27189,-9.2608,-9.2608,-9.11684,-9.11684,-9.11684,-9.39884,-9.39884,-9.39884,-9.27189,-9.2608,-9.2608,-9.11684,-9.11684,-9.11684,-9.39884,-9.39884,-9.39884,-9.27189,-9.2608,-9.2608,-9.11684,-9.11684,-9.11684,-9.39884,-9.39884,-9.39884,-9.20028,-9.2608,-9.2608,-9.04882,-9.04882,-9.04882,-9.39884,-9.39884,-9.39884,-9.20028,-9.2608,-9.2608,-9.04882,-9.04882,-9.04882,-9.39884,-9.39884,-9.39884,-9.20028,-9.2608,-9.2608,-9.04882,-9.04882,-9.04882
47,6.75287,-9.07411,-9.07411,-9.07411,-9.0251,-8.94365,-8.94365,-8.87777,-8.87777,-8.87777,-9.07411,-9.07411,-9.07411,-9.0251,-8.94365,-8.94365,-8.87777,-8.87777,-8.87777,-9.07411,-9.07411,-9.07411,-9.0251,-8.94365,-8.94365,-8.87777,-8.87777,-8.87777,-9.07411,-9.07411,-9.07411,-8.95439,-8.94365,-8.94365,-8.8078,-8.8078,-8.8078,-9.07411,-9.07411,-9.07411,-8.95439,-8.94365,-8.94365,-8.8078,-8.8078,-8.8078,-9.07411,-9.07411,-9.07411,-8.95439,-8.94365,-8.94365,-8.8078,-8.8078,-8.8078,-9.07411,-9.07411,-9.07411,-8.88367,-8.94365,-8.94365,-8.7407,-8.7407,-8.7407,-9.07411,-9.07411,-9.07411,-8.88367,-8.94365,-8.94365,-8.7407,-8.7407,-8.7407,-9.07411,-9.07411,-9.07411,-8.88367,-8.94365,-8.94365,-8.7407,-8.7407,-8.7407
48,7.05179,-8.75667,-8.75667,-8.75667,-8.7136,-8.63342,-8.63342,-8.57438,-8.57438,-8.57438,-8.75667,-8.75667,-8.75667,-8.7136,-8.63342,-8.63342,-8.57438,-8.57438,-8.57438,-8.75667,-8.75667,-8.75667,-8.7136,-8.63342,-8.63342,-8.57438,-8.57438,-8.57438,-8.75667,-8.75667,-8.75667,-8.64384,-8.63342,-8.63342,-8.50534,-8.50534,-8.50534,-8.75667,-8.75667,-8.75667,-8.64384,-8.63342,-8.63342,-8.50534,-8.50534,-8.50534,-8.75667,-8.75667,-8.75667,-8.64384,-8.63342,-8.63342,-8.50534,-8.50534,-8.50534,-8.75667,-8.75667,-8.75667,-8.57407,-8.63342,-8.63342,-8.43919,-8.43919,-8.43919,-8.75667,-8.75667,-8.75667,-8.57407,-8.63342,-8.63342,-8.43919,-8.43919,-8.43919,-8.75667,-8.75667,-8.75667,-8.57407,-8.63342,-8.63342,-8.43919,-8.43919,-8.43919
49,7.36142,-8.4465,-8.4465,-8.4465,-8.40902,-8.33014,-8.33014,-8.27753,-8.27753,-8.27753,-8.4465,-8.4465,-8.4465,-8.40902,-8.33014,-8.33014,-8.27753,-8.27753,-8.27753,-8.4465,-8.4465,-8.4465,-8.40902,-8.33014,-8.33014,-8.27753,-8.27753,-8.27753,-8.4465,-8.4465,-8.4465,-8.34025,-8.33014,-8.33014,-8.20945,-8.20945,-8.20945,-8.4465,-8.4465,-8.4465,-8.34025,-8.33014,-8.33014,-8.20945,-8.20945,-8.20945,-8.4465,-8.4465,-8.4465,-8.34025,-8.33014,-8.33014,-8.20945,-8.20945,-8.20945,-8.4465,-8.4465,-8.4465,-8.27147,-8.33014,-8.33014,-8.14432,-8.14432,-8.14432,-8.4465,-8.4465,-8.4465,-8.27147,-8.33014,-8.33014,-8.14432,-8.14432,-8.14432,-8.4465,-8.4465,-8.4465,-8.27147,-8.33014,-8.33014,-8.14432,-8.14432,-8.14432
50,7.68212,-8.1436,-8.1436,-8.1436,-8.11136,-8.03378,-8.03378,-7.98723,-7.98723,-7.98723,-8.1436,-8.1436,-8.1436,-8.11136,-8.03378,-8.03378,-7.98723,-7.98723,-7.98723,-8.1436,-8.1436,-8.1436,-8.11136,-8.03378,-8.03378,-7.98723,-7.98723,-7.98723,-8.1436,-8.1436,-8.1436,-8.04362,-8.03378,-8.03378,-7.92016,-7.92016,-7.92016,-8.1436,-8.1436,-8.1436,-8.04362,-8.03378,-8.03378,-7.92016,-7.92016,-7.92016,-8.1436,-8.1436,-8.1436,-8.04362,-8.03378,-8.03378,-7.92016,-7.92016,-7.92016,-8.1436,-8.1436,-8.1436,-7.97588,-8.03378,-8.03378,-7.85608,-7.85608,-7.85608,-8.1436,-8.1436,-8.1436,-7.97588,-8.03378,-8.03378,-7.85608,-7.85608,-7.85608,-8.1436,-8.1436,-8.1436,-7.97588,-8.03378,-8.03378,-7.85608,-7.85608,-7.85608
51,8.0143,-7.84794,-7.84794,-7.84794,-7.82061,-7.74437,-7.74437,-7.7035,-7.7035,-7.7035,-7.84794,-7.84794,-7.84794,-7.82061,-7.74437,-7.74437,-7.7035,-7.7035,-7.7035,-7.84794,-7.84794,-7.84794,-7.82061,-7.74437,-7.74437,-7.7035,-7.7035,-7.7035,-7.84794,-7.84794,-7.84794,-7.75394,-7.74437,-7.74437,-7.63748,-7.63748,-7.63748,-7.84794,-7.84794,-7.84794,-7.75394,-7.74437,-7.74437,-7.63748,-7.63748,-7.63748,-7.84794,-7.84794,-7.84794,-7.75394,-7.74437,-7.74437,-7.63748,-7.63748,-7.63748,-7.84794,-7.84794,-7.84794,-7.68728,-7.74437,-7.74437,-7.57449,-7.57449,-7.57449,-7.84794,-7.84794,-7.84794,-7.68728,-7.74437,-7.74437,-7.57449,-7.57449,-7.57449,-7.84794,-7.84794,-7.84794,-7.68728,-7.74437,-7.74437,-7.57449,-7.57449,-7.57449
