gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
117,45.3631,-9.28262,-9.27682,-9.26638,-9.25137,-9.23224,-9.228,-9.22236,-9.2121,-9.19729,-9.17863,-9.16094,-9.15553,-9.14545,-9.13126,-9.1128,-9.08141,-9.07649,-9.067,-9.05305,-9.03492,-8.99028,-8.98573,-8.97656,-8.96329,-8.94577
118,46.7394,-9.19925,-9.19347,-9.18306,-9.16814,-9.14908,-9.14621,-9.14059,-9.13036,-9.11562,-9.09704,-9.08105,-9.07564,-9.06562,-9.05147,-9.03311,-9.00369,-8.99879,-8.98935,-8.97545,-8.95736,-8.91509,-8.91053,-8.90137,-8.88812,-8.87071
119,48.1559,-9.11596,-9.1102,-9.09981,-9.08498,-9.06601,-9.06445,-9.05885,-9.04866,-9.03399,-9.01548,-9.00115,-8.99575,-8.98578,-8.97166,-8.95343,-8.926,-8.92103,-8.91164,-8.89779,-8.87975,-8.8398,-8.83522,-8.8261,-8.81286,-8.79554
120,49.614,-9.03277,-9.02701,-9.01667,-9.00191,-8.98302,-8.98273,-8.97717,-8.96701,-8.9524,-8.93397,-8.92129,-8.91588,-8.90595,-8.89187,-8.87375,-8.84826,-8.84322,-8.83387,-8.8201,-8.80211,-8.76443,-8.75984,-8.75077,-8.73753,-8.72028
121,51.1148,-8.94967,-8.94391,-8.93363,-8.91894,-8.90015,-8.90109,-8.89555,-8.88543,-8.87088,-8.85252,-8.84144,-8.83605,-8.82614,-8.81209,-8.79407,-8.77049,-8.76542,-8.75606,-8.74237,-8.72445,-8.689,-8.6844,-8.67535,-8.66207,-8.64496
122,52.6596,-8.86668,-8.86092,-8.85069,-8.83609,-8.8174,-8.81952,-8.814,-8.80393,-8.78944,-8.77116,-8.76162,-8.75625,-8.74638,-8.73237,-8.71442,-8.69272,-8.68762,-8.67825,-8.66462,-8.64681,-8.61349,-8.60888,-8.59985,-8.58656,-8.56955
123,54.2497,-8.7838,-8.77805,-8.76788,-8.75337,-8.73479,-8.73803,-8.73253,-8.72251,-8.70811,-8.68989,-8.68184,-8.67648,-8.66667,-8.65269,-8.63481,-8.61493,-8.60983,-8.60045,-8.58688,-8.5692,-8.5379,-8.53331,-8.52432,-8.51101,-8.49409
124,55.8863,-8.70106,-8.6953,-8.6852,-8.67079,-8.6523,-8.65664,-8.65116,-8.64118,-8.62688,-8.60874,-8.6021,-8.59678,-8.587,-8.57307,-8.55526,-8.53715,-8.53205,-8.52266,-8.50918,-8.4916,-8.46229,-8.45771,-8.44874,-8.43548,-8.41858
125,57.5709,-8.61846,-8.6127,-8.60267,-8.58834,-8.56996,-8.57536,-8.56989,-8.55996,-8.54576,-8.52772,-8.52243,-8.51714,-8.50741,-8.49352,-8.47581,-8.45938,-8.4543,-8.4449,-8.43152,-8.41402,-8.38665,-8.38208,-8.37314,-8.35994,-8.34305
126,59.3049,-8.53601,-8.53026,-8.52029,-8.50605,-8.48778,-8.49419,-8.48875,-8.47886,-8.46476,-8.44682,-8.44286,-8.43759,-8.42791,-8.41406,-8.39644,-8.38164,-8.37658,-8.36719,-8.35391,-8.33651,-8.31098,-8.30644,-8.29753,-8.28438,-8.26752
127,61.0897,-8.45373,-8.44799,-8.43808,-8.42394,-8.40578,-8.41316,-8.40774,-8.3979,-8.38389,-8.36607,-8.36338,-8.35813,-8.34851,-8.3347,-8.3172,-8.30395,-8.29891,-8.28952,-8.27635,-8.25903,-8.23532,-8.23079,-8.22192,-8.20884,-8.19201
128,62.9268,-8.37162,-8.36591,-8.35606,-8.34201,-8.32397,-8.33227,-8.32687,-8.3171,-8.30317,-8.28547,-8.284,-8.27877,-8.26921,-8.25545,-8.23808,-8.22633,-8.22131,-8.21196,-8.19886,-8.18163,-8.15969,-8.15516,-8.1463,-8.13333,-8.11656
129,64.8177,-8.2897,-8.28402,-8.27422,-8.26028,-8.24235,-8.25154,-8.24617,-8.23646,-8.22263,-8.20504,-8.20475,-8.19953,-8.19004,-8.17636,-8.15909,-8.14878,-8.14379,-8.13451,-8.12146,-8.10434,-8.08408,-8.07955,-8.07074,-8.05786,-8.04116
130,66.7641,-8.20798,-8.20234,-8.19259,-8.17876,-8.16096,-8.17099,-8.16563,-8.15599,-8.14227,-8.12478,-8.12563,-8.12043,-8.111,-8.09742,-8.08024,-8.07133,-8.06638,-8.05716,-8.04414,-8.02715,-8.00857,-8.004,-7.99525,-7.98245,-7.96582
131,68.7675,-8.12648,-8.12087,-8.11118,-8.09746,-8.07979,-8.09063,-8.08528,-8.07571,-8.06209,-8.0447,-8.04666,-8.04148,-8.0321,-8.01862,-8.00156,-7.99401,-7.98907,-7.97992,-7.96692,-7.95007,-7.93312,-7.9285,-7.91983,-7.90711,-7.89056
132,70.8295,-8.04521,-8.03963,-8.03,-8.01639,-7.99885,-8.01048,-8.00513,-7.99563,-7.98212,-7.96481,-7.96783,-7.9627,-7.95337,-7.93999,-7.92303,-7.91682,-7.91189,-7.90279,-7.88983,-7.8731,-7.85775,-7.85309,-7.84447,-7.83187,-7.81539
133,72.9521,-7.96417,-7.95863,-7.94906,-7.93557,-7.91815,-7.93053,-7.92519,-7.91576,-7.90237,-7.88515,-7.8892,-7.88408,-7.87481,-7.86154,-7.84469,-7.83976,-7.83486,-7.82581,-7.81288,-7.79629,-7.78248,-7.77782,-7.7692,-7.7567,-7.74035
134,75.1368,-7.88338,-7.87788,-7.86837,-7.855,-7.83771,-7.85081,-7.84548,-7.83613,-7.82284,-7.80573,-7.81075,-7.80566,-7.79645,-7.78329,-7.76655,-7.76284,-7.75797,-7.74898,-7.73608,-7.71963,-7.7073,-7.70266,-7.69405,-7.68165,-7.66542
135,77.3855,-7.80286,-7.79739,-7.78795,-7.7747,-7.75755,-7.77132,-7.76599,-7.75673,-7.74357,-7.72657,-7.7325,-7.72743,-7.71829,-7.70524,-7.68861,-7.68609,-7.68124,-7.67232,-7.65946,-7.64317,-7.63224,-7.62761,-7.61903,-7.60673,-7.59063
136,79.7002,-7.72261,-7.71719,-7.70781,-7.69467,-7.67766,-7.69208,-7.68676,-7.67759,-7.66456,-7.64768,-7.65446,-7.64943,-7.64035,-7.62743,-7.61089,-7.6095,-7.60468,-7.59585,-7.58303,-7.56689,-7.5573,-7.5527,-7.54416,-7.53195,-7.51599
137,82.0826,-7.64265,-7.63727,-7.62796,-7.61495,-7.59808,-7.61309,-7.60779,-7.59872,-7.58582,-7.56906,-7.57665,-7.57164,-7.56265,-7.54986,-7.53341,-7.53312,-7.52831,-7.51955,-7.50683,-7.49083,-7.48252,-7.47794,-7.46944,-7.45732,-7.44149
138,84.5349,-7.56298,-7.55766,-7.54842,-7.53553,-7.5188,-7.53439,-7.5291,-7.52014,-7.50736,-7.49072,-7.49908,-7.49409,-7.48521,-7.47253,-7.45619,-7.45694,-7.45215,-7.44346,-7.43086,-7.41498,-7.4079,-7.40336,-7.39489,-7.38285,-7.36717
139,87.0591,-7.48364,-7.47837,-7.4692,-7.45644,-7.43985,-7.45596,-7.45073,-7.44184,-7.42918,-7.41267,-7.42177,-7.4168,-7.40803,-7.39547,-7.37924,-7.38097,-7.37622,-7.36761,-7.35512,-7.33936,-7.33346,-7.32897,-7.32056,-7.30857,-7.29304
140,89.6572,-7.40462,-7.39941,-7.39031,-7.37768,-7.36125,-7.37785,-7.37266,-7.36384,-7.3513,-7.33494,-7.34473,-7.33981,-7.33113,-7.31868,-7.30256,-7.30524,-7.30053,-7.292,-7.27962,-7.26397,-7.25921,-7.25477,-7.24646,-7.23449,-7.21912
141,92.3314,-7.32597,-7.32081,-7.31178,-7.29927,-7.283,-7.30005,-7.29492,-7.28616,-7.27375,-7.25754,-7.26798,-7.2631,-7.25451,-7.24218,-7.22617,-7.22976,-7.2251,-7.21663,-7.20436,-7.18882,-7.18518,-7.1808,-7.17256,-7.16064,-7.1454
142,95.084,-7.24768,-7.24257,-7.23362,-7.22122,-7.20512,-7.2226,-7.21753,-7.20882,-7.19655,-7.18047,-7.19156,-7.1867,-7.1782,-7.16601,-7.1501,-7.15456,-7.14993,-7.14152,-7.12938,-7.11396,-7.1114,-7.10705,-7.09887,-7.08702,-7.07193
