gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,4.02879,3.52194,3.52194,3.52194,3.21956,3.57479,3.6466,3.06966,3.12908,3.33607,3.52194,3.52194,3.52194,3.21956,3.57479,3.6466,3.06966,3.12908,3.33607,3.52194,3.52194,3.52194,3.21956,3.57479,3.6466,3.06966,3.12908,3.33607,3.52194,3.52194,3.52194,3.65503,3.64877,3.6466,3.80646,3.80768,3.80893,3.52194,3.52194,3.52194,3.65503,3.64877,3.6466,3.80646,3.80768,3.80893,3.52194,3.52194,3.52194,3.65503,3.64877,3.6466,3.80646,3.80768,3.80893,3.52194,3.52194,3.52194,4.09179,3.72276,3.6466,4.54718,4.48922,4.28335,3.52194,3.52194,3.52194,4.09179,3.72276,3.6466,4.54718,4.48922,4.28335,3.52194,3.52194,3.52194,4.09179,3.72276,3.6466,4.54718,4.48922,4.28335
31,4.26982,3.74968,3.74968,3.74968,3.44467,3.79843,3.87468,3.25328,3.33999,3.55165,3.74968,3.74968,3.74968,3.44467,3.79843,3.87468,3.25328,3.33999,3.55165,3.74968,3.74968,3.74968,3.44467,3.79843,3.87468,3.25328,3.33999,3.55165,3.74968,3.74968,3.74968,3.88346,3.87696,3.87468,4.03546,4.03693,4.03794,3.74968,3.74968,3.74968,3.88346,3.87696,3.87468,4.03546,4.03693,4.03794,3.74968,3.74968,3.74968,3.88346,3.87696,3.87468,4.03546,4.03693,4.03794,3.74968,3.74968,3.74968,4.32346,3.95549,3.87468,4.82154,4.73679,4.52561,3.74968,3.74968,3.74968,4.32346,3.95549,3.87468,4.82154,4.73679,4.52561,3.74968,3.74968,3.74968,4.32346,3.95549,3.87468,4.82154,4.73679,4.52561
32,4.52117,3.98755,3.98755,3.98755,3.68157,4.0239,4.11287,3.44507,3.56204,3.76965,3.98755,3.98755,3.98755,3.68157,4.0239,4.11287,3.44507,3.56204,3.76965,3.98755,3.98755,3.98755,3.68157,4.0239,4.11287,3.44507,3.56204,3.76965,3.98755,3.98755,3.98755,4.122,4.11548,4.11287,4.27459,4.27628,4.27702,3.98755,3.98755,3.98755,4.122,4.11548,4.11287,4.27459,4.27628,4.27702,3.98755,3.98755,3.98755,4.122,4.11548,4.11287,4.27459,4.27628,4.27702,3.98755,3.98755,3.98755,4.56354,4.20708,4.11287,5.10801,4.9933,4.78569,3.98755,3.98755,3.98755,4.56354,4.20708,4.11287,5.10801,4.9933,4.78569,3.98755,3.98755,3.98755,4.56354,4.20708,4.11287,5.10801,4.9933,4.78569
33,4.78329,4.23599,4.23599,4.23599,3.9221,4.26733,4.36159,3.64541,3.79574,3.99791,4.23599,4.23599,4.23599,3.9221,4.26733,4.36159,3.64541,3.79574,3.99791,4.23599,4.23599,4.23599,3.9221,4.26733,4.36159,3.64541,3.79574,3.99791,4.23599,4.23599,4.23599,4.37113,4.36435,4.36159,4.52428,4.52616,4.52663,4.23599,4.23599,4.23599,4.37113,4.36435,4.36159,4.52428,4.52616,4.52663,4.23599,4.23599,4.23599,4.37113,4.36435,4.36159,4.52428,4.52616,4.52663,4.23599,4.23599,4.23599,4.8212,4.46138,4.36159,5.40708,5.25917,5.05658,4.23599,4.23599,4.23599,4.8212,4.46138,4.36159,5.40708,5.25917,5.05658,4.23599,4.23599,4.23599,4.8212,4.46138,4.36159,5.40708,5.25917,5.05658
34,5.05663,4.49542,4.49542,4.49542,4.15605,4.52151,4.62129,3.86402,4.04168,4.23688,4.49542,4.49542,4.49542,4.15605,4.52151,4.62129,3.86402,4.04168,4.23688,4.49542,4.49542,4.49542,4.15605,4.52151,4.62129,3.86402,4.04168,4.23688,4.49542,4.49542,4.49542,4.63139,4.62422,4.62129,4.78512,4.78701,4.78721,4.49542,4.49542,4.49542,4.63139,4.62422,4.62129,4.78512,4.78701,4.78721,4.49542,4.49542,4.49542,4.63139,4.62422,4.62129,4.78512,4.78701,4.78721,4.49542,4.49542,4.49542,5.10774,4.72692,4.62129,5.71016,5.53479,5.33877,4.49542,4.49542,4.49542,5.10774,4.72692,4.62129,5.71016,5.53479,5.33877,4.49542,4.49542,4.49542,5.10774,4.72692,4.62129,5.71016,5.53479,5.33877
35,5.34167,4.76633,4.76633,4.76633,4.40036,4.77731,4.89247,4.11284,4.2906,4.48704,4.76633,4.76633,4.76633,4.40036,4.77731,4.89247,4.11284,4.2906,4.48704,4.76633,4.76633,4.76633,4.40036,4.77731,4.89247,4.11284,4.2906,4.48704,4.76633,4.76633,4.76633,4.90311,4.8958,4.89247,5.05763,5.05927,5.05925,4.76633,4.76633,4.76633,4.90311,4.8958,4.89247,5.05763,5.05927,5.05925,4.76633,4.76633,4.76633,4.90311,4.8958,4.89247,5.05763,5.05927,5.05925,4.76633,4.76633,4.76633,5.40689,5.01429,4.89247,6.0063,5.83033,5.63267,4.76633,4.76633,4.76633,5.40689,5.01429,4.89247,6.0063,5.83033,5.63267,4.76633,4.76633,4.76633,5.40689,5.01429,4.89247,6.0063,5.83033,5.63267
36,5.63892,5.0492,5.0492,5.0492,4.66569,5.05387,5.17561,4.38519,4.54145,4.74889,5.0492,5.0492,5.0492,4.66569,5.05387,5.17561,4.38519,4.54145,4.74889,5.0492,5.0492,5.0492,4.66569,5.05387,5.17561,4.38519,4.54145,4.74889,5.0492,5.0492,5.0492,5.18664,5.1791,5.17561,5.34219,5.34343,5.34322,5.0492,5.0492,5.0492,5.18664,5.1791,5.17561,5.34219,5.34343,5.34322,5.0492,5.0492,5.0492,5.18664,5.1791,5.17561,5.34219,5.34343,5.34322,5.0492,5.0492,5.0492,5.70857,5.30434,5.17561,6.30299,6.14783,5.93876,5.0492,5.0492,5.0492,5.70857,5.30434,5.17561,6.30299,6.14783,5.93876,5.0492,5.0492,5.0492,5.70857,5.30434,5.17561,6.30299,6.14783,5.93876
37,5.9489,5.34455,5.34455,5.34455,4.9326,5.34261,5.47119,4.66118,4.80403,5.03389,5.34455,5.34455,5.34455,4.9326,5.34261,5.47119,4.66118,4.80403,5.03389,5.34455,5.34455,5.34455,4.9326,5.34261,5.47119,4.66118,4.80403,5.03389,5.34455,5.34455,5.34455,5.48277,5.47486,5.47119,5.63923,5.64005,5.63955,5.34455,5.34455,5.34455,5.48277,5.47486,5.47119,5.63923,5.64005,5.63955,5.34455,5.34455,5.34455,5.48277,5.47486,5.47119,5.63923,5.64005,5.63955,5.34455,5.34455,5.34455,6.03398,5.60711,5.47119,6.62073,6.47849,6.24647,5.34455,5.34455,5.34455,6.03398,5.60711,5.47119,6.62073,6.47849,6.24647,5.34455,5.34455,5.34455,6.03398,5.60711,5.47119,6.62073,6.47849,6.24647
38,6.27216,5.65286,5.65286,5.65286,5.21124,5.63269,5.77972,4.93979,5.07883,5.33284,5.65286,5.65286,5.65286,5.21124,5.63269,5.77972,4.93979,5.07883,5.33284,5.65286,5.65286,5.65286,5.21124,5.63269,5.77972,4.93979,5.07883,5.33284,5.65286,5.65286,5.65286,5.7919,5.78389,5.77972,5.94921,5.94963,5.94887,5.65286,5.65286,5.65286,5.7919,5.78389,5.77972,5.94921,5.94963,5.94887,5.65286,5.65286,5.65286,5.7919,5.78389,5.77972,5.94921,5.94963,5.94887,5.65286,5.65286,5.65286,6.37368,5.93509,5.77972,6.96168,6.82284,6.56605,5.65286,5.65286,5.65286,6.37368,5.93509,5.77972,6.96168,6.82284,6.56605,5.65286,5.65286,5.65286,6.37368,5.93509,5.77972,6.96168,6.82284,6.56605
39,6.60925,5.97456,5.97456,5.97456,5.51417,5.94669,6.10171,5.21992,5.3908,5.63424,5.97456,5.97456,5.97456,5.51417,5.94669,6.10171,5.21992,5.3908,5.63424,5.97456,5.97456,5.97456,5.51417,5.94669,6.10171,5.21992,5.3908,5.63424,5.97456,5.97456,5.97456,6.11445,6.10618,6.10171,6.27253,6.27268,6.27172,5.97456,5.97456,5.97456,6.11445,6.10618,6.10171,6.27253,6.27268,6.27172,5.97456,5.97456,5.97456,6.11445,6.10618,6.10171,6.27253,6.27268,6.27172,5.97456,5.97456,5.97456,6.71582,6.26567,6.10171,7.32819,7.15688,6.91034,5.97456,5.97456,5.97456,6.71582,6.26567,6.10171,7.32819,7.15688,6.91034,5.97456,5.97456,5.97456,6.71582,6.26567,6.10171,7.32819,7.15688,6.91034
40,6.96078,6.31039,6.31039,6.31039,5.86934,6.27447,6.43783,5.51312,5.73161,5.93684,6.31039,6.31039,6.31039,5.86934,6.27447,6.43783,5.51312,5.73161,5.93684,6.31039,6.31039,6.31039,5.86934,6.27447,6.43783,5.51312,5.73161,5.93684,6.31039,6.31039,6.31039,6.45062,6.4426,6.43783,6.60999,6.60982,6.60883,6.31039,6.31039,6.31039,6.45062,6.4426,6.43783,6.60999,6.60982,6.60883,6.31039,6.31039,6.31039,6.45062,6.4426,6.43783,6.60999,6.60982,6.60883,6.31039,6.31039,6.31039,7.03279,6.61072,6.43783,7.70994,7.49007,7.282,6.31039,6.31039,6.31039,7.03279,6.61072,6.43783,7.70994,7.49007,7.282,6.31039,6.31039,6.31039,7.03279,6.61072,6.43783,7.70994,7.49007,7.282
41,7.32736,6.661,6.661,6.661,6.22994,6.6166,6.78867,5.81999,6.07709,6.26608,6.661,6.661,6.661,6.22994,6.6166,6.78867,5.81999,6.07709,6.26608,6.661,6.661,6.661,6.22994,6.6166,6.78867,5.81999,6.07709,6.26608,6.661,6.661,6.661,6.80164,6.79372,6.78867,6.9622,6.96169,6.96051,6.661,6.661,6.661,6.80164,6.79372,6.78867,6.9622,6.96169,6.96051,6.661,6.661,6.661,6.80164,6.79372,6.78867,6.9622,6.96169,6.96051,6.661,6.661,6.661,7.37411,6.97084,6.78867,8.10749,7.8482,7.65608,6.661,6.661,6.661,7.37411,6.97084,6.78867,8.10749,7.8482,7.65608,6.661,6.661,6.661,7.37411,6.97084,6.78867,8.10749,7.8482,7.65608
42,7.70964,7.02698,7.02698,7.02698,6.59475,6.97366,7.15486,6.1554,6.42602,6.59646,7.02698,7.02698,7.02698,6.59475,6.97366,7.15486,6.1554,6.42602,6.59646,7.02698,7.02698,7.02698,6.59475,6.97366,7.15486,6.1554,6.42602,6.59646,7.02698,7.02698,7.02698,7.16817,7.16017,7.15486,7.32981,7.32896,7.32772,7.02698,7.02698,7.02698,7.16817,7.16017,7.15486,7.32981,7.32896,7.32772,7.02698,7.02698,7.02698,7.16817,7.16017,7.15486,7.32981,7.32896,7.32772,7.02698,7.02698,7.02698,7.74232,7.3467,7.15486,8.50725,8.2338,8.06018,7.02698,7.02698,7.02698,7.74232,7.3467,7.15486,8.50725,8.2338,8.06018,7.02698,7.02698,7.02698,7.74232,7.3467,7.15486,8.50725,8.2338,8.06018
43,8.10829,7.409,7.409,7.409,6.96236,7.34633,7.53707,6.52224,6.76195,6.95613,7.409,7.409,7.409,6.96236,7.34633,7.53707,6.52224,6.76195,6.95613,7.409,7.409,7.409,6.96236,7.34633,7.53707,6.52224,6.76195,6.95613,7.409,7.409,7.409,7.55088,7.54265,7.53707,7.71341,7.71239,7.7108,7.409,7.409,7.409,7.55088,7.54265,7.53707,7.71341,7.71239,7.7108,7.409,7.409,7.409,7.55088,7.54265,7.53707,7.71341,7.71239,7.7108,7.409,7.409,7.409,8.14008,7.739,7.53707,8.90764,8.66473,8.4666,7.409,7.409,7.409,8.14008,7.739,7.53707,8.90764,8.66473,8.4666,7.409,7.409,7.409,8.14008,7.739,7.53707,8.90764,8.66473,8.4666
44,8.52401,7.80772,7.80772,7.80772,7.33128,7.7508,7.93599,6.89205,7.144,7.3168,7.80772,7.80772,7.80772,7.33128,7.7508,7.93599,6.89205,7.144,7.3168,7.80772,7.80772,7.80772,7.33128,7.7508,7.93599,6.89205,7.144,7.3168,7.80772,7.80772,7.80772,7.95049,7.94146,7.93599,8.1137,8.11232,8.11075,7.80772,7.80772,7.80772,7.95049,7.94146,7.93599,8.1137,8.11232,8.11075,7.80772,7.80772,7.80772,7.95049,7.94146,7.93599,8.1137,8.11232,8.11075,7.80772,7.80772,7.80772,8.57039,8.13214,7.93599,9.33831,9.08247,8.90591,7.80772,7.80772,7.80772,8.57039,8.13214,7.93599,9.33831,9.08247,8.90591,7.80772,7.80772,7.80772,8.57039,8.13214,7.93599,9.33831,9.08247,8.90591
45,8.95754,8.22387,8.22387,8.22387,7.71632,8.15754,8.35231,7.24669,7.56112,7.70965,8.22387,8.22387,8.22387,7.71632,8.15754,8.35231,7.24669,7.56112,7.70965,8.22387,8.22387,8.22387,7.71632,8.15754,8.35231,7.24669,7.56112,7.70965,8.22387,8.22387,8.22387,8.36754,8.35805,8.35231,8.53153,8.52949,8.52797,8.22387,8.22387,8.22387,8.36754,8.35805,8.35231,8.53153,8.52949,8.52797,8.22387,8.22387,8.22387,8.36754,8.35805,8.35231,8.53153,8.52949,8.52797,8.22387,8.22387,8.22387,9.01945,8.55859,8.35231,9.81937,9.49955,9.34743,8.22387,8.22387,8.22387,9.01945,8.55859,8.35231,9.81937,9.49955,9.34743,8.22387,8.22387,8.22387,9.01945,8.55859,8.35231,9.81937,9.49955,9.34743
46,9.40962,8.65819,8.65819,8.65819,8.13544,8.58203,8.7868,7.6342,7.98201,8.13788,8.65819,8.65819,8.65819,8.13544,8.58203,8.7868,7.6342,7.98201,8.13788,8.65819,8.65819,8.65819,8.13544,8.58203,8.7868,7.6342,7.98201,8.13788,8.65819,8.65819,8.65819,8.8025,8.79281,8.7868,8.96742,8.96494,8.96307,8.65819,8.65819,8.65819,8.8025,8.79281,8.7868,8.96742,8.96494,8.96307,8.65819,8.65819,8.65819,8.8025,8.79281,8.7868,8.96742,8.96494,8.96307,8.65819,8.65819,8.65819,9.47023,9.00363,8.7868,10.3037,9.94946,9.78935,8.65819,8.65819,8.65819,9.47023,9.00363,8.7868,10.3037,9.94946,9.78935,8.65819,8.65819,8.65819,9.47023,9.00363,8.7868,10.3037,9.94946,9.78935
47,9.88107,9.11146,9.11146,9.11146,8.59202,9.02501,9.24022,8.03962,8.40496,8.64129,9.11146,9.11146,9.11146,8.59202,9.02501,9.24022,8.03962,8.40496,8.64129,9.11146,9.11146,9.11146,8.59202,9.02501,9.24022,8.03962,8.40496,8.64129,9.11146,9.11146,9.11146,9.25611,9.24651,9.24022,9.42231,9.41938,9.41626,9.11146,9.11146,9.11146,9.25611,9.24651,9.24022,9.42231,9.41938,9.41626,9.11146,9.11146,9.11146,9.25611,9.24651,9.24022,9.42231,9.41938,9.41626,9.11146,9.11146,9.11146,9.92084,9.46805,9.24022,10.808,10.4354,10.1921,9.11146,9.11146,9.11146,9.92084,9.46805,9.24022,10.808,10.4354,10.1921,9.11146,9.11146,9.11146,9.92084,9.46805,9.24022,10.808,10.4354,10.1921
48,10.3727,9.58448,9.58448,9.58448,9.07054,9.48729,9.71339,8.52134,8.84727,9.11457,9.58448,9.58448,9.58448,9.07054,9.48729,9.71339,8.52134,8.84727,9.11457,9.58448,9.58448,9.58448,9.07054,9.48729,9.71339,8.52134,8.84727,9.11457,9.58448,9.58448,9.58448,9.72946,9.71996,9.71339,9.89657,9.89353,9.88991,9.58448,9.58448,9.58448,9.72946,9.71996,9.71339,9.89657,9.89353,9.88991,9.58448,9.58448,9.58448,9.72946,9.71996,9.71339,9.89657,9.89353,9.88991,9.58448,9.58448,9.58448,10.3889,9.95268,9.71339,11.2745,10.9413,10.6661,9.58448,9.58448,9.58448,10.3889,9.95268,9.71339,11.2745,10.9413,10.6661,9.58448,9.58448,9.58448,10.3889,9.95268,9.71339,11.2745,10.9413,10.6661
49,10.8854,10.0781,10.0781,10.0781,9.55201,9.98958,10.2072,9.00818,9.30991,9.57052,10.0781,10.0781,10.0781,9.55201,9.98958,10.2072,9.00818,9.30991,9.57052,10.0781,10.0781,10.0781,9.55201,9.98958,10.2072,9.00818,9.30991,9.57052,10.0781,10.0781,10.0781,10.2236,10.2136,10.2072,10.3915,10.3883,10.3847,10.0781,10.0781,10.0781,10.2236,10.2136,10.2072,10.3915,10.3883,10.3847,10.0781,10.0781,10.0781,10.2236,10.2136,10.2072,10.3915,10.3883,10.3847,10.0781,10.0781,10.0781,10.8955,10.4376,10.2072,11.7773,11.4682,11.1997,10.0781,10.0781,10.0781,10.8955,10.4376,10.2072,11.7773,11.4682,11.1997,10.0781,10.0781,10.0781,10.8955,10.4376,10.2072,11.7773,11.4682,11.1997
50,11.42,10.5932,10.5932,10.5932,10.0345,10.4939,10.7224,9.56188,9.79384,10.0672,10.5932,10.5932,10.5932,10.0345,10.4939,10.7224,9.56188,9.79384,10.0672,10.5932,10.5932,10.5932,10.0345,10.4939,10.7224,9.56188,9.79384,10.0672,10.5932,10.5932,10.5932,10.7394,10.7291,10.7224,10.9074,10.9045,10.9005,10.5932,10.5932,10.5932,10.7394,10.7291,10.7224,10.9074,10.9045,10.9005,10.5932,10.5932,10.5932,10.7394,10.7291,10.7224,10.9074,10.9045,10.9005,10.5932,10.5932,10.5932,11.4449,10.9642,10.7224,12.2551,12.0167,11.7347,10.5932,10.5932,10.5932,11.4449,10.9642,10.7224,12.2551,12.0167,11.7347,10.5932,10.5932,10.5932,11.4449,10.9642,10.7224,12.2551,12.0167,11.7347
51,11.9776,11.1307,11.1307,11.1307,10.5599,11.0202,11.26,10.0346,10.3,10.5647,11.1307,11.1307,11.1307,10.5599,11.0202,11.26,10.0346,10.3,10.5647,11.1307,11.1307,11.1307,10.5599,11.0202,11.26,10.0346,10.3,10.5647,11.1307,11.1307,11.1307,11.2772,11.2669,11.26,11.4467,11.4432,11.4392,11.1307,11.1307,11.1307,11.2772,11.2669,11.26,11.4467,11.4432,11.4392,11.1307,11.1307,11.1307,11.2772,11.2669,11.26,11.4467,11.4432,11.4392,11.1307,11.1307,11.1307,11.9951,11.5137,11.26,12.861,12.5879,12.3146,11.1307,11.1307,11.1307,11.9951,11.5137,11.26,12.861,12.5879,12.3146,11.1307,11.1307,11.1307,11.9951,11.5137,11.26,12.861,12.5879,12.3146
52,12.559,11.6915,11.6915,11.6915,11.0863,11.5693,11.821,10.551,10.8061,11.13,11.6915,11.6915,11.6915,11.0863,11.5693,11.821,10.551,10.8061,11.13,11.6915,11.6915,11.6915,11.0863,11.5693,11.821,10.551,10.8061,11.13,11.6915,11.6915,11.6915,11.8389,11.8281,11.821,12.0091,12.0056,12.0005,11.6915,11.6915,11.6915,11.8389,11.8281,11.821,12.0091,12.0056,12.0005,11.6915,11.6915,11.6915,11.8389,11.8281,11.821,12.0091,12.0056,12.0005,11.6915,11.6915,11.6915,12.592,12.0869,11.821,13.4693,13.2065,12.8717,11.6915,11.6915,11.6915,12.592,12.0869,11.821,13.4693,13.2065,12.8717,11.6915,11.6915,11.6915,12.592,12.0869,11.821,13.4693,13.2065,12.8717
53,13.1653,12.2767,12.2767,12.2767,11.6597,12.1421,12.4062,11.1399,11.3586,11.7224,12.2767,12.2767,12.2767,11.6597,12.1421,12.4062,11.1399,11.3586,11.7224,12.2767,12.2767,12.2767,11.6597,12.1421,12.4062,11.1399,11.3586,11.7224,12.2767,12.2767,12.2767,12.4244,12.4135,12.4062,12.5953,12.592,12.586,12.2767,12.2767,12.2767,12.4244,12.4135,12.4062,12.5953,12.592,12.586,12.2767,12.2767,12.2767,12.4244,12.4135,12.4062,12.5953,12.592,12.586,12.2767,12.2767,12.2767,13.1896,12.685,12.4062,14.0527,13.8269,13.4502,12.2767,12.2767,12.2767,13.1896,12.685,12.4062,14.0527,13.8269,13.4502,12.2767,12.2767,12.2767,13.1896,12.685,12.4062,14.0527,13.8269,13.4502
54,13.7975,12.8873,12.8873,12.8873,12.234,12.7147,13.0169,11.7071,11.9364,12.2921,12.8873,12.8873,12.8873,12.234,12.7147,13.0169,11.7071,11.9364,12.2921,12.8873,12.8873,12.8873,12.234,12.7147,13.0169,11.7071,11.9364,12.2921,12.8873,12.8873,12.8873,13.0358,13.0251,13.0169,13.2074,13.2039,13.1976,12.8873,12.8873,12.8873,13.0358,13.0251,13.0169,13.2074,13.2039,13.1976,12.8873,12.8873,12.8873,13.0358,13.0251,13.0169,13.2074,13.2039,13.1976,12.8873,12.8873,12.8873,13.8382,13.3357,13.0169,14.7096,14.4728,14.1038,12.8873,12.8873,12.8873,13.8382,13.3357,13.0169,14.7096,14.4728,14.1038,12.8873,12.8873,12.8873,13.8382,13.3357,13.0169,14.7096,14.4728,14.1038
55,14.4569,13.5243,13.5243,13.5243,12.8597,13.337,13.654,12.3003,12.5405,12.9131,13.5243,13.5243,13.5243,12.8597,13.337,13.654,12.3003,12.5405,12.9131,13.5243,13.5243,13.5243,12.8597,13.337,13.654,12.3003,12.5405,12.9131,13.5243,13.5243,13.5243,13.6732,13.6625,13.654,13.8459,13.8424,13.8352,13.5243,13.5243,13.5243,13.6732,13.6625,13.654,13.8459,13.8424,13.8352,13.5243,13.5243,13.5243,13.6732,13.6625,13.654,13.8459,13.8424,13.8352,13.5243,13.5243,13.5243,14.4873,13.988,13.654,15.3934,15.1453,14.758,13.5243,13.5243,13.5243,14.4873,13.988,13.654,15.3934,15.1453,14.758,13.5243,13.5243,13.5243,14.4873,13.988,13.654,15.3934,15.1453,14.758
56,15.1444,14.1889,14.1889,14.1889,13.4862,13.9863,14.3187,12.9204,13.1443,13.5346,14.1889,14.1889,14.1889,13.4862,13.9863,14.3187,12.9204,13.1443,13.5346,14.1889,14.1889,14.1889,13.4862,13.9863,14.3187,12.9204,13.1443,13.5346,14.1889,14.1889,14.1889,14.3388,14.3274,14.3187,14.512,14.5086,14.501,14.1889,14.1889,14.1889,14.3388,14.3274,14.3187,14.512,14.5086,14.501,14.1889,14.1889,14.1889,14.3388,14.3274,14.3187,14.512,14.5086,14.501,14.1889,14.1889,14.1889,15.1919,14.6686,14.3187,16.1054,15.8742,15.4681,14.1889,14.1889,14.1889,15.1919,14.6686,14.3187,16.1054,15.8742,15.4681,14.1889,14.1889,14.1889,15.1919,14.6686,14.3187,16.1054,15.8742,15.4681
57,15.8615,14.8823,14.8823,14.8823,14.169,14.6637,15.0122,13.5689,13.8035,14.212,14.8823,14.8823,14.8823,14.169,14.6637,15.0122,13.5689,13.8035,14.212,14.8823,14.8823,14.8823,14.169,14.6637,15.0122,13.5689,13.8035,14.212,14.8823,14.8823,14.8823,15.0326,15.0212,15.0122,15.2069,15.2035,15.1949,14.8823,14.8823,14.8823,15.0326,15.0212,15.0122,15.2069,15.2035,15.1949,14.8823,14.8823,14.8823,15.0326,15.0212,15.0122,15.2069,15.2035,15.1949,14.8823,14.8823,14.8823,15.8967,15.3787,15.0122,16.8467,16.6045,16.1784,14.8823,14.8823,14.8823,15.8967,15.3787,15.0122,16.8467,16.6045,16.1784,14.8823,14.8823,14.8823,15.8967,15.3787,15.0122,16.8467,16.6045,16.1784
58,16.6092,15.6057,15.6057,15.6057,14.8828,15.3705,15.7357,14.2471,14.4928,14.9204,15.6057,15.6057,15.6057,14.8828,15.3705,15.7357,14.2471,14.4928,14.9204,15.6057,15.6057,15.6057,14.8828,15.3705,15.7357,14.2471,14.4928,14.9204,15.6057,15.6057,15.6057,15.7564,15.7449,15.7357,15.9319,15.9283,15.9189,15.6057,15.6057,15.6057,15.7564,15.7449,15.7357,15.9319,15.9283,15.9189,15.6057,15.6057,15.6057,15.7564,15.7449,15.7357,15.9319,15.9283,15.9189,15.6057,15.6057,15.6057,16.6304,16.1195,15.7357,17.6185,17.3649,16.918,15.6057,15.6057,15.6057,16.6304,16.1195,15.7357,17.6185,17.3649,16.918,15.6057,15.6057,15.6057,16.6304,16.1195,15.7357,17.6185,17.3649,16.918
59,17.3889,16.3604,16.3604,16.3604,15.6292,16.1079,16.4905,14.9883,15.1814,15.661,16.3604,16.3604,16.3604,15.6292,16.1079,16.4905,14.9883,15.1814,15.661,16.3604,16.3604,16.3604,15.6292,16.1079,16.4905,14.9883,15.1814,15.661,16.3604,16.3604,16.3604,16.5115,16.5,16.4905,16.6877,16.6849,16.6741,16.3604,16.3604,16.3604,16.5115,16.5,16.4905,16.6877,16.6849,16.6741,16.3604,16.3604,16.3604,16.5115,16.5,16.4905,16.6877,16.6849,16.6741,16.3604,16.3604,16.3604,17.3943,16.8923,16.4905,18.3888,18.1895,17.6878,16.3604,16.3604,16.3604,17.3943,16.8923,16.4905,18.3888,18.1895,17.6878,16.3604,16.3604,16.3604,17.3943,16.8923,16.4905,18.3888,18.1895,17.6878
60,18.202,17.1478,17.1478,17.1478,16.3759,16.8771,17.2779,15.7649,16.0005,16.4353,17.1478,17.1478,17.1478,16.3759,16.8771,17.2779,15.7649,16.0005,16.4353,17.1478,17.1478,17.1478,16.3759,16.8771,17.2779,15.7649,16.0005,16.4353,17.1478,17.1478,17.1478,17.2999,17.2878,17.2779,17.4762,17.4723,17.462,17.1478,17.1478,17.1478,17.2999,17.2878,17.2779,17.4762,17.4723,17.462,17.1478,17.1478,17.1478,17.2999,17.2878,17.2779,17.4762,17.4723,17.462,17.1478,17.1478,17.1478,18.2242,17.6985,17.2779,19.189,18.9451,18.4893,17.1478,17.1478,17.1478,18.2242,17.6985,17.2779,19.189,18.9451,18.4893,17.1478,17.1478,17.1478,18.2242,17.6985,17.2779,19.189,18.9451,18.4893
61,19.05,17.9692,17.9692,17.9692,17.1901,17.6447,18.0994,16.5433,16.7897,17.2448,17.9692,17.9692,17.9692,17.1901,17.6447,18.0994,16.5433,16.7897,17.2448,17.9692,17.9692,17.9692,17.1901,17.6447,18.0994,16.5433,16.7897,17.2448,17.9692,17.9692,17.9692,18.1217,18.1105,18.0994,18.2993,18.2947,18.2839,17.9692,17.9692,17.9692,18.1217,18.1105,18.0994,18.2993,18.2947,18.2839,17.9692,17.9692,17.9692,18.1217,18.1105,18.0994,18.2993,18.2947,18.2839,17.9692,17.9692,17.9692,19.0536,18.5764,18.0994,20.0566,19.8009,19.3236,17.9692,17.9692,17.9692,19.0536,18.5764,18.0994,20.0566,19.8009,19.3236,17.9692,17.9692,17.9692,19.0536,18.5764,18.0994,20.0566,19.8009,19.3236
