gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[1 0],dist[1 1],dist[1 2],dist[2 0],dist[2 1],dist[2 2],dist[3 0],dist[3 1],dist[3 2],dist[4 0],dist[4 1],dist[4 2]
129,64.8177,9.10605e-012,1.13015e-011,9.10605e-012,3.46171e-011,4.29631e-011,3.46171e-011,5.80374e-011,7.203e-011,5.80374e-011,3.99732e-011,4.96106e-011,3.99732e-011,1.21265e-011,1.50502e-011,1.21265e-011
130,66.7641,6.90577e-012,8.57073e-012,6.90577e-012,2.59821e-011,3.22463e-011,2.59821e-011,4.33171e-011,5.37607e-011,4.33171e-011,2.99252e-011,3.71401e-011,2.99252e-011,9.12683e-012,1.13273e-011,9.12683e-012
131,68.7675,5.38131e-012,6.67873e-012,5.38131e-012,2.02451e-011,2.51261e-011,2.02451e-011,3.37037e-011,4.18295e-011,3.37037e-011,2.3065e-011,2.86259e-011,2.3065e-011,6.94723e-012,8.62219e-012,6.94723e-012
132,70.8295,3.93541e-012,4.88422e-012,3.93541e-012,1.48309e-011,1.84066e-011,1.48309e-011,2.4784e-011,3.07594e-011,2.4784e-011,1.71673e-011,2.13063e-011,1.71673e-011,5.25454e-012,6.5214e-012,5.25454e-012
133,72.9521,3.03293e-012,3.76416e-012,3.03293e-012,1.12994e-011,1.40237e-011,1.12994e-011,1.87977e-011,2.33297e-011,1.87977e-011,1.30034e-011,1.61385e-011,1.30034e-011,3.96964e-012,4.92671e-012,3.96964e-012
134,75.1368,2.27098e-012,2.81851e-012,2.27098e-012,8.49895e-012,1.0548e-011,8.49895e-012,1.41371e-011,1.75455e-011,1.41371e-011,9.7968e-012,1.21588e-011,9.7968e-012,3.0074e-012,3.73247e-012,3.0074e-012
135,77.3855,1.74005e-012,2.15957e-012,1.74005e-012,6.50876e-012,8.078e-012,6.50876e-012,1.07793e-011,1.33782e-011,1.07793e-011,7.41037e-012,9.19698e-012,7.41037e-012,2.23629e-012,2.77545e-012,2.23629e-012
136,79.7002,1.31538e-012,1.63252e-012,1.31538e-012,4.86927e-012,6.04324e-012,4.86927e-012,8.01053e-012,9.94185e-012,8.01053e-012,5.44514e-012,6.75795e-012,5.44514e-012,1.62552e-012,2.01742e-012,1.62552e-012
137,82.0826,9.79377e-013,1.2155e-012,9.79377e-013,3.64216e-012,4.52028e-012,3.64216e-012,6.00553e-012,7.45345e-012,6.00553e-012,4.11309e-012,5.10475e-012,4.11309e-012,1.24681e-012,1.54741e-012,1.24681e-012
138,84.5349,7.45191e-013,9.24854e-013,7.45191e-013,2.77359e-012,3.44229e-012,2.77359e-012,4.56195e-012,5.66182e-012,4.56195e-012,3.11364e-012,3.86433e-012,3.11364e-012,9.40515e-013,1.16727e-012,9.40515e-013
139,87.0591,5.58008e-013,6.92542e-013,5.58008e-013,2.08783e-012,2.5912e-012,2.08783e-012,3.44966e-012,4.28136e-012,3.44966e-012,2.35461e-012,2.9223e-012,2.35461e-012,7.10811e-013,8.82185e-013,7.10811e-013
140,89.6572,4.24951e-013,5.27406e-013,4.24951e-013,1.57929e-012,1.96005e-012,1.57929e-012,2.59359e-012,3.2189e-012,2.59359e-012,1.76221e-012,2.18708e-012,1.76221e-012,5.28668e-013,6.56128e-013,5.28668e-013
141,92.3314,3.1393e-013,3.89617e-013,3.1393e-013,1.16746e-012,1.44893e-012,1.16746e-012,1.92462e-012,2.38864e-012,1.92462e-012,1.31926e-012,1.63733e-012,1.31926e-012,4.01584e-013,4.98405e-013,4.01584e-013
142,95.084,2.39071e-013,2.9671e-013,2.39071e-013,8.79029e-013,1.09096e-012,8.79029e-013,1.44168e-012,1.78927e-012,1.44168e-012,9.83301e-013,1.22037e-012,9.83301e-013,2.96056e-013,3.67434e-013,2.96056e-013
143,97.9173,1.81147e-013,2.2482e-013,1.81147e-013,6.77359e-013,8.40667e-013,6.77359e-013,1.113e-012,1.38135e-012,1.113e-012,7.54833e-013,9.3682e-013,7.54833e-013,2.25082e-013,2.79348e-013,2.25082e-013
144,100.834,1.31412e-013,1.63095e-013,1.31412e-013,4.84768e-013,6.01644e-013,4.84768e-013,7.99633e-013,9.92422e-013,7.99633e-013,5.50546e-013,6.83281e-013,5.50546e-013,1.67603e-013,2.08011e-013,1.67603e-013
145,103.835,9.85025e-014,1.22251e-013,9.85025e-014,3.66312e-013,4.54628e-013,3.66312e-013,5.97016e-013,7.40955e-013,5.97016e-013,4.02881e-013,5.00014e-013,4.02881e-013,1.20684e-013,1.4978e-013,1.20684e-013
146,106.925,7.15105e-014,8.87514e-014,7.15105e-014,2.66073e-013,3.30222e-013,2.66073e-013,4.3847e-013,5.44184e-013,4.3847e-013,2.99979e-013,3.72303e-013,2.99979e-013,9.12692e-014,1.13274e-013,9.12692e-014
147,110.105,5.34209e-014,6.63004e-014,5.34209e-014,1.9792e-013,2.45638e-013,1.9792e-013,3.25182e-013,4.03583e-013,3.25182e-013,2.21017e-013,2.74304e-013,2.21017e-013,6.60484e-014,8.19724e-014,6.60484e-014
148,113.379,3.94538e-014,4.8966e-014,3.94538e-014,1.46525e-013,1.81851e-013,1.46525e-013,2.40387e-013,2.98343e-013,2.40387e-013,1.62942e-013,2.02226e-013,1.62942e-013,4.86009e-014,6.03184e-014,4.86009e-014
149,116.748,2.93284e-014,3.63994e-014,2.93284e-014,1.09528e-013,1.35935e-013,1.09528e-013,1.80264e-013,2.23725e-013,1.80264e-013,1.21517e-013,1.50814e-013,1.21517e-013,3.58763e-014,4.4526e-014,3.58763e-014
150,120.216,2.14401e-014,2.66092e-014,2.14401e-014,7.91574e-014,9.8242e-014,7.91574e-014,1.29301e-013,1.60475e-013,1.29301e-013,8.76447e-014,1.08776e-013,8.76447e-014,2.62153e-014,3.25357e-014,2.62153e-014
151,123.786,1.57965e-014,1.96049e-014,1.57965e-014,5.82845e-014,7.23367e-014,5.82845e-014,9.5369e-014,1.18362e-013,9.5369e-014,6.46754e-014,8.02684e-014,6.46754e-014,1.92965e-014,2.39488e-014,1.92965e-014
152,127.461,1.17031e-014,1.45247e-014,1.17031e-014,4.32176e-014,5.36373e-014,4.32176e-014,7.08338e-014,8.79116e-014,7.08338e-014,4.81037e-014,5.97013e-014,4.81037e-014,1.4319e-014,1.77713e-014,1.4319e-014
153,131.243,8.63157e-015,1.07126e-014,8.63157e-015,3.18936e-014,3.9583e-014,3.18936e-014,5.23979e-014,6.50309e-014,5.23979e-014,3.56428e-014,4.42362e-014,3.56428e-014,1.0582e-014,1.31333e-014,1.0582e-014
154,135.136,6.38166e-015,7.92026e-015,6.38166e-015,2.34703e-014,2.91289e-014,2.34703e-014,3.80993e-014,4.72849e-014,3.80993e-014,2.55632e-014,3.17264e-014,2.55632e-014,7.57373e-015,9.39973e-015,7.57373e-015
155,139.143,4.69695e-015,5.82937e-015,4.69695e-015,1.71992e-014,2.13459e-014,1.71992e-014,2.78521e-014,3.45671e-014,2.78521e-014,1.86919e-014,2.31984e-014,1.86919e-014,5.54286e-015,6.87922e-015,5.54286e-015
156,143.267,3.49984e-015,4.34364e-015,3.49984e-015,1.27409e-014,1.58127e-014,1.27409e-014,2.0566e-014,2.55244e-014,2.0566e-014,1.37756e-014,1.70968e-014,1.37756e-014,4.07958e-015,5.06315e-015,4.07958e-015
157,147.512,2.57011e-015,3.18976e-015,2.57011e-015,9.37889e-015,1.16401e-014,9.37889e-015,1.5145e-014,1.87964e-014,1.5145e-014,1.0137e-014,1.2581e-014,1.0137e-014,2.99801e-015,3.72082e-015,2.99801e-015
158,151.882,1.88557e-015,2.34017e-015,1.88557e-015,6.90791e-015,8.57338e-015,6.90791e-015,1.11704e-014,1.38636e-014,1.11704e-014,7.47839e-015,9.2814e-015,7.47839e-015,2.20964e-015,2.74238e-015,2.20964e-015
159,156.38,1.39375e-015,1.72977e-015,1.39375e-015,5.08735e-015,6.31389e-015,5.08735e-015,8.18839e-015,1.01626e-014,8.18839e-015,5.48498e-015,6.80739e-015,5.48498e-015,1.64012e-015,2.03554e-015,1.64012e-015
160,161.009,1.03612e-015,1.28592e-015,1.03612e-015,3.7731e-015,4.68278e-015,3.7731e-015,6.02828e-015,7.48167e-015,6.02828e-015,3.98307e-015,4.94337e-015,3.98307e-015,1.163e-015,1.4434e-015,1.163e-015
161,165.774,7.47899e-016,9.28215e-016,7.47899e-016,2.72717e-015,3.38468e-015,2.72717e-015,4.392e-015,5.45089e-015,4.392e-015,2.91925e-015,3.62307e-015,2.91925e-015,8.53581e-016,1.05938e-015,8.53581e-016
162,170.679,5.58181e-016,6.92757e-016,5.58181e-016,2.03258e-015,2.52263e-015,2.03258e-015,3.25347e-015,4.03787e-015,3.25347e-015,2.15258e-015,2.67156e-015,2.15258e-015,6.28544e-016,7.80084e-016,6.28544e-016
163,175.728,4.00676e-016,4.97277e-016,4.00676e-016,1.4641e-015,1.81709e-015,1.4641e-015,2.36276e-015,2.93242e-015,2.36276e-015,1.57074e-015,1.94944e-015,1.57074e-015,4.58492e-016,5.69033e-016,4.58492e-016
164,180.924,2.95732e-016,3.67032e-016,2.95732e-016,1.08997e-015,1.35276e-015,1.08997e-015,1.76395e-015,2.18923e-015,1.76395e-015,1.16529e-015,1.44624e-015,1.16529e-015,3.37229e-016,4.18534e-016,3.37229e-016
165,186.273,2.14414e-016,2.66109e-016,2.14414e-016,7.7878e-016,9.66542e-016,7.7878e-016,1.25096e-015,1.55256e-015,1.25096e-015,8.30833e-016,1.03114e-015,8.30833e-016,2.42592e-016,3.0108e-016,2.42592e-016
166,191.779,1.58389e-016,1.96575e-016,1.58389e-016,5.7125e-016,7.08977e-016,5.7125e-016,9.15755e-016,1.13654e-015,9.15755e-016,6.08118e-016,7.54733e-016,6.08118e-016,1.77513e-016,2.20311e-016,1.77513e-016
167,197.446,1.13402e-016,1.40743e-016,1.13402e-016,4.14188e-016,5.14048e-016,4.14188e-016,6.68598e-016,8.29795e-016,6.68598e-016,4.45383e-016,5.52763e-016,4.45383e-016,1.3018e-016,1.61566e-016,1.3018e-016
168,203.279,8.27651e-017,1.0272e-016,8.27651e-017,3.02971e-016,3.76017e-016,3.02971e-016,4.9228e-016,6.10967e-016,4.9228e-016,3.30251e-016,4.09873e-016,3.30251e-016,9.64669e-017,1.19725e-016,9.64669e-017
169,209.282,6.02473e-017,7.47727e-017,6.02473e-017,2.19513e-016,2.72437e-016,2.19513e-016,3.52697e-016,4.37731e-016,3.52697e-016,2.33385e-016,2.89653e-016,2.33385e-016,6.79257e-017,8.43023e-017,6.79257e-017
170,215.462,4.39244e-017,5.45144e-017,4.39244e-017,1.59367e-016,1.9779e-016,1.59367e-016,2.55347e-016,3.16911e-016,2.55347e-016,1.68611e-016,2.09263e-016,1.68611e-016,4.88135e-017,6.05823e-017,4.88135e-017
171,221.823,3.19228e-017,3.96193e-017,3.19228e-017,1.16158e-016,1.44164e-016,1.16158e-016,1.86676e-016,2.31683e-016,1.86676e-016,1.23989e-016,1.53883e-016,1.23989e-016,3.63152e-017,4.50707e-017,3.63152e-017
172,228.37,2.3239e-017,2.88418e-017,2.3239e-017,8.45466e-017,1.04931e-016,8.45466e-017,1.3584e-016,1.68591e-016,1.3584e-016,9.02139e-017,1.11964e-016,9.02139e-017,2.64239e-017,3.27947e-017,2.64239e-017
173,235.11,1.68998e-017,2.09742e-017,1.68998e-017,6.14205e-017,7.62288e-017,6.14205e-017,9.88078e-017,1.2263e-016,9.88078e-017,6.59604e-017,8.18632e-017,6.59604e-017,1.95057e-017,2.42084e-017,1.95057e-017
174,242.046,1.22993e-017,1.52646e-017,1.22993e-017,4.45929e-017,5.53441e-017,4.45929e-017,7.13108e-017,8.85035e-017,7.13108e-017,4.70497e-017,5.83932e-017,4.70497e-017,1.36651e-017,1.69597e-017,1.36651e-017
175,249.186,8.965e-018,1.11264e-017,8.965e-018,3.25111e-017,4.03494e-017,3.25111e-017,5.19953e-017,6.45312e-017,5.19953e-017,3.43086e-017,4.25802e-017,3.43086e-017,9.96992e-018,1.23736e-017,9.96992e-018
176,256.535,6.52635e-018,8.09983e-018,6.52635e-018,2.36634e-017,2.93686e-017,2.36634e-017,3.78416e-017,4.69651e-017,3.78416e-017,2.49709e-017,3.09914e-017,2.49709e-017,7.25838e-018,9.00835e-018,7.25838e-018
177,264.1,4.74982e-018,5.89499e-018,4.74982e-018,1.72157e-017,2.13663e-017,1.72157e-017,2.75226e-017,3.41582e-017,2.75226e-017,1.81549e-017,2.2532e-017,1.81549e-017,5.27417e-018,6.54576e-018,5.27417e-018
178,271.886,3.45481e-018,4.28776e-018,3.45481e-018,1.25203e-017,1.55389e-017,1.25203e-017,2.00531e-017,2.48879e-017,2.00531e-017,1.32743e-017,1.64747e-017,1.32743e-017,3.86848e-018,4.80116e-018,3.86848e-018
179,279.901,2.51358e-018,3.1196e-018,2.51358e-018,9.10345e-018,1.12983e-017,9.10345e-018,1.45621e-017,1.80729e-017,1.45621e-017,9.62979e-018,1.19515e-017,9.62979e-018,2.80771e-018,3.48464e-018,2.80771e-018
180,288.15,1.82277e-018,2.26223e-018,1.82277e-018,6.57711e-018,8.16283e-018,6.57711e-018,1.04354e-017,1.29514e-017,1.04354e-017,6.81285e-018,8.4554e-018,6.81285e-018,1.95686e-018,2.42866e-018,1.95686e-018
181,296.641,1.33052e-018,1.65131e-018,1.33052e-018,4.79591e-018,5.95218e-018,4.79591e-018,7.59523e-018,9.42642e-018,7.59523e-018,4.94712e-018,6.13985e-018,4.94712e-018,1.41853e-018,1.76054e-018,1.41853e-018
182,305.381,9.66387e-019,1.19938e-018,9.66387e-019,3.4813e-018,4.32063e-018,3.4813e-018,5.51348e-018,6.84276e-018,5.51348e-018,3.59323e-018,4.45955e-018,3.59323e-018,1.03099e-018,1.27956e-018,1.03099e-018
183,314.377,7.04117e-019,8.73878e-019,7.04117e-019,2.53411e-018,3.14507e-018,2.53411e-018,4.00927e-018,4.9759e-018,4.00927e-018,2.61103e-018,3.24054e-018,2.61103e-018,7.48527e-019,9.28995e-019,7.48527e-019
184,323.636,5.13951e-019,6.37863e-019,5.13951e-019,1.85359e-018,2.30048e-018,1.85359e-018,2.92697e-018,3.63265e-018,2.92697e-018,1.88994e-018,2.3456e-018,1.88994e-018,5.35992e-019,6.65218e-019,5.35992e-019
185,333.167,3.70576e-019,4.5992e-019,3.70576e-019,1.33134e-018,1.65232e-018,1.33134e-018,2.10012e-018,2.60646e-018,2.10012e-018,1.36079e-018,1.68888e-018,1.36079e-018,3.88038e-019,4.81593e-019,3.88038e-019
186,342.977,2.67932e-019,3.32529e-019,2.67932e-019,9.57042e-019,1.18778e-018,9.57042e-019,1.50551e-018,1.86848e-018,1.50551e-018,9.77345e-019,1.21298e-018,9.77345e-019,2.79822e-019,3.47286e-019,2.79822e-019
187,353.075,1.95576e-019,2.42729e-019,1.95576e-019,6.98234e-019,8.66576e-019,6.98234e-019,1.09514e-018,1.35917e-018,1.09514e-018,7.07427e-019,8.77985e-019,7.07427e-019,2.01078e-019,2.49558e-019,2.01078e-019
188,363.469,1.4615e-019,1.81386e-019,1.4615e-019,5.2003e-019,6.45408e-019,5.2003e-019,8.07105e-019,1.0017e-018,8.07105e-019,5.14943e-019,6.39094e-019,5.14943e-019,1.45188e-019,1.80193e-019,1.45188e-019
189,374.167,1.00863e-019,1.2518e-019,1.00863e-019,3.61586e-019,4.48763e-019,3.61586e-019,5.72773e-019,7.10867e-019,5.72773e-019,3.75127e-019,4.65569e-019,3.75127e-019,1.07826e-019,1.33822e-019,1.07826e-019
190,385.179,7.24292e-020,8.98916e-020,7.24292e-020,2.57823e-019,3.19983e-019,2.57823e-019,4.04666e-019,5.02229e-019,4.04666e-019,2.61529e-019,3.24583e-019,2.61529e-019,7.42916e-020,9.22031e-020,7.42916e-020
191,396.513,5.17225e-020,6.41926e-020,5.17225e-020,1.82395e-019,2.26369e-019,1.82395e-019,2.83811e-019,3.52237e-019,2.83811e-019,1.82132e-019,2.26043e-019,1.82132e-019,5.13396e-020,6.37174e-020,5.13396e-020
192,408.179,3.40768e-020,4.22926e-020,3.40768e-020,1.20505e-019,1.49558e-019,1.20505e-019,1.8873e-019,2.34232e-019,1.8873e-019,1.22603e-019,1.52162e-019,1.22603e-019,3.53429e-020,4.38639e-020,3.53429e-020
193,420.188,2.32595e-020,2.88673e-020,2.32595e-020,8.32821e-020,1.03361e-019,8.32821e-020,1.31247e-019,1.6289e-019,1.31247e-019,8.53394e-020,1.05914e-019,8.53394e-020,2.44381e-020,3.03301e-020,2.44381e-020
194,432.548,1.65035e-020,2.04824e-020,1.65035e-020,5.94571e-020,7.3792e-020,5.94571e-020,9.4458e-020,1.17232e-019,9.4458e-020,6.16056e-020,7.64585e-020,6.16056e-020,1.7598e-020,2.18409e-020,1.7598e-020
195,445.271,1.1427e-020,1.41821e-020,1.1427e-020,4.06833e-020,5.04919e-020,4.06833e-020,6.41081e-020,7.95643e-020,6.41081e-020,4.19438e-020,5.20564e-020,4.19438e-020,1.21163e-020,1.50375e-020,1.21163e-020
196,458.366,1.05348e-020,1.30747e-020,1.05348e-020,3.7081e-020,4.60211e-020,3.7081e-020,5.72901e-020,7.11026e-020,5.72901e-020,3.65741e-020,4.5392e-020,3.65741e-020,1.0359e-020,1.28565e-020,1.0359e-020
197,471.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,485.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
