gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
74,11.9634,-8.71301,-8.70981,-8.70291,-8.69211,-8.67779,-8.59815,-8.5954,-8.58871,-8.57858,-8.56502,-8.46882,-8.46663,-8.46058,-8.4508,-8.43793,-8.32909,-8.32741,-8.32195,-8.31292,-8.3005,-8.1838,-8.18262,-8.17776,-8.16936,-8.15766
75,12.3609,-8.63645,-8.63318,-8.62627,-8.61545,-8.60112,-8.525,-8.52225,-8.5155,-8.50525,-8.49172,-8.39944,-8.39711,-8.39104,-8.38129,-8.36825,-8.26355,-8.26173,-8.25627,-8.24724,-8.23462,-8.12205,-8.12081,-8.11595,-8.10752,-8.09566
76,12.77,-8.56025,-8.55685,-8.54986,-8.53911,-8.5248,-8.45208,-8.44928,-8.4425,-8.43213,-8.41858,-8.33013,-8.32771,-8.32158,-8.31187,-8.29865,-8.19801,-8.1961,-8.1906,-8.18155,-8.16891,-8.06033,-8.05899,-8.05407,-8.04564,-8.03374
77,13.1911,-8.48431,-8.48088,-8.47377,-8.46307,-8.44877,-8.37937,-8.37648,-8.36973,-8.35922,-8.34566,-8.2609,-8.2584,-8.25224,-8.24255,-8.22916,-8.1326,-8.13055,-8.12494,-8.11586,-8.10324,-7.9986,-7.99717,-7.99211,-7.98361,-7.97171
78,13.6246,-8.40864,-8.40518,-8.398,-8.38731,-8.37306,-8.30684,-8.30389,-8.29713,-8.28663,-8.27295,-8.19181,-8.18921,-8.18301,-8.1733,-8.15991,-8.06715,-8.06503,-8.05927,-8.05013,-8.03758,-7.93682,-7.93525,-7.93009,-7.92147,-7.9096
79,14.0707,-8.33322,-8.32977,-8.32247,-8.31178,-8.29755,-8.23448,-8.23144,-8.22469,-8.21422,-8.20048,-8.12286,-8.12015,-8.11389,-8.10413,-8.09079,-8.00168,-7.99953,-7.99371,-7.98438,-7.9719,-7.87493,-7.87329,-7.8681,-7.85928,-7.84744
80,14.5299,-8.25803,-8.25461,-8.24723,-8.23651,-8.22232,-8.16228,-8.15917,-8.1524,-8.14197,-8.12816,-8.05399,-8.05124,-8.04485,-8.03506,-8.0218,-7.93624,-7.93404,-7.92819,-7.91871,-7.90624,-7.81296,-7.8113,-7.80601,-7.79712,-7.78521
81,15.0026,-8.18313,-8.17969,-8.17231,-8.16156,-8.14744,-8.09025,-8.08711,-8.08028,-8.06995,-8.05604,-7.98521,-7.98245,-7.97593,-7.96612,-7.95293,-7.87085,-7.86861,-7.86268,-7.85309,-7.84061,-7.75097,-7.74922,-7.74383,-7.73497,-7.72293
82,15.4891,-8.10851,-8.10508,-8.09771,-8.0869,-8.07283,-8.01842,-8.01525,-8.00844,-7.99815,-7.98418,-7.91652,-7.91374,-7.90725,-7.89728,-7.88419,-7.80548,-7.80314,-7.79719,-7.78763,-7.775,-7.6889,-7.68704,-7.68161,-7.67275,-7.66055
83,15.9899,-8.0342,-8.03076,-8.02342,-8.01254,-7.99848,-7.9469,-7.94359,-7.93684,-7.92653,-7.9126,-7.84797,-7.84517,-7.83869,-7.82856,-7.81554,-7.74012,-7.73773,-7.73171,-7.72222,-7.70943,-7.62676,-7.62485,-7.61939,-7.6105,-7.59829
84,16.5054,-7.96022,-7.95672,-7.94941,-7.93847,-7.92445,-7.87556,-7.87221,-7.86543,-7.85507,-7.84119,-7.77955,-7.77672,-7.77021,-7.76002,-7.747,-7.67478,-7.67231,-7.66625,-7.65683,-7.64391,-7.56471,-7.56265,-7.55716,-7.54828,-7.53606
85,17.036,-7.8865,-7.88296,-7.87565,-7.8647,-7.85071,-7.80437,-7.80105,-7.79414,-7.78381,-7.77001,-7.71125,-7.70837,-7.70185,-7.69171,-7.6786,-7.60949,-7.60696,-7.60092,-7.59152,-7.57856,-7.5026,-7.5005,-7.49489,-7.48597,-7.47378
86,17.5821,-7.81304,-7.80947,-7.80216,-7.79125,-7.77728,-7.73342,-7.73009,-7.72306,-7.71283,-7.69912,-7.64307,-7.64015,-7.63361,-7.62357,-7.61035,-7.54435,-7.54169,-7.53568,-7.52624,-7.51336,-7.44044,-7.43832,-7.43265,-7.42364,-7.4115
87,18.1442,-7.73988,-7.73627,-7.72898,-7.71815,-7.70414,-7.66272,-7.65941,-7.65234,-7.6421,-7.62847,-7.57505,-7.57208,-7.56555,-7.55556,-7.54227,-7.47924,-7.4766,-7.47046,-7.46101,-7.4482,-7.37827,-7.37611,-7.37045,-7.36128,-7.3492
88,18.7228,-7.66703,-7.66337,-7.65613,-7.64535,-7.63131,-7.59226,-7.58894,-7.58192,-7.57157,-7.55801,-7.50718,-7.50417,-7.49765,-7.4877,-7.47435,-7.41419,-7.41153,-7.4053,-7.39583,-7.38311,-7.31612,-7.31394,-7.30824,-7.29901,-7.28693
89,19.3184,-7.59448,-7.59077,-7.58358,-7.5728,-7.55874,-7.52203,-7.51868,-7.51168,-7.50124,-7.48774,-7.43947,-7.43643,-7.42988,-7.41999,-7.40655,-7.34921,-7.34654,-7.34033,-7.33075,-7.31814,-7.25399,-7.25175,-7.24603,-7.23685,-7.22468
90,19.9314,-7.52218,-7.51846,-7.51127,-7.5005,-7.48646,-7.45199,-7.44862,-7.44158,-7.43114,-7.41772,-7.37196,-7.36883,-7.36231,-7.35244,-7.33903,-7.28435,-7.28168,-7.27548,-7.26584,-7.25327,-7.19186,-7.18959,-7.18382,-7.1747,-7.16243
91,20.5623,-7.45013,-7.44642,-7.43922,-7.42852,-7.41449,-7.38221,-7.37881,-7.37177,-7.3613,-7.34796,-7.30465,-7.30141,-7.2949,-7.28506,-7.27173,-7.21964,-7.21696,-7.21073,-7.201,-7.18849,-7.12975,-7.12741,-7.12164,-7.11259,-7.10022
92,21.2118,-7.3784,-7.3747,-7.36751,-7.3569,-7.34288,-7.31268,-7.30926,-7.30222,-7.29174,-7.27844,-7.23751,-7.23429,-7.22767,-7.21785,-7.20462,-7.15504,-7.15228,-7.14605,-7.13634,-7.1238,-7.06769,-7.0653,-7.05956,-7.05053,-7.03816
93,21.8803,-7.30708,-7.3033,-7.29618,-7.2856,-7.27161,-7.24338,-7.23995,-7.23295,-7.2225,-7.20916,-7.17054,-7.1673,-7.16063,-7.15079,-7.13766,-7.09053,-7.08769,-7.08148,-7.07184,-7.05923,-7.00579,-7.00328,-6.99754,-6.98853,-6.9762
94,22.5684,-7.23607,-7.23221,-7.22514,-7.21457,-7.20063,-7.17433,-7.17085,-7.16391,-7.15349,-7.14011,-7.10372,-7.1005,-7.09376,-7.08392,-7.07088,-7.02613,-7.02327,-7.017,-7.00745,-6.99478,-6.94394,-6.94142,-6.93555,-6.92655,-6.9143
95,23.2766,-7.16531,-7.16142,-7.15434,-7.14382,-7.12995,-7.10551,-7.10198,-7.09508,-7.08473,-7.07133,-7.03709,-7.03389,-7.02715,-7.01726,-7.00431,-6.96186,-6.95896,-6.95268,-6.94319,-6.93046,-6.88213,-6.87956,-6.87363,-6.86462,-6.85249
96,24.0056,-7.09483,-7.09098,-7.0838,-7.07338,-7.05962,-7.03691,-7.0334,-7.02647,-7.01621,-7.00284,-6.97068,-6.96745,-6.96073,-6.95081,-6.93796,-6.89771,-6.89476,-6.88854,-6.87907,-6.86627,-6.82039,-6.81783,-6.81189,-6.80278,-6.79071
97,24.756,-7.02469,-7.02088,-7.01365,-7.00329,-6.98967,-6.9686,-6.96509,-6.95816,-6.94799,-6.93462,-6.90446,-6.90124,-6.89454,-6.88457,-6.8718,-6.83374,-6.83074,-6.82452,-6.81508,-6.80229,-6.75873,-6.75615,-6.75022,-6.74101,-6.72903
98,25.5283,-6.95488,-6.95108,-6.94389,-6.93355,-6.92004,-6.90057,-6.89702,-6.89018,-6.88003,-6.86666,-6.83847,-6.83525,-6.82856,-6.81855,-6.80583,-6.76995,-6.76685,-6.76064,-6.75124,-6.73851,-6.69718,-6.69459,-6.68863,-6.67934,-6.66744
99,26.3233,-6.88541,-6.88161,-6.87443,-6.86414,-6.85068,-6.83281,-6.82925,-6.82245,-6.81233,-6.79899,-6.7727,-6.76944,-6.76279,-6.75276,-6.74009,-6.70629,-6.70321,-6.69692,-6.68754,-6.67492,-6.63574,-6.63308,-6.62713,-6.61786,-6.60594
100,27.1416,-6.81623,-6.81246,-6.80523,-6.79502,-6.78163,-6.76533,-6.76174,-6.75495,-6.74488,-6.73161,-6.70712,-6.70384,-6.69719,-6.68725,-6.67461,-6.64279,-6.63972,-6.63337,-6.62402,-6.61152,-6.57438,-6.57169,-6.56574,-6.55655,-6.54455
101,27.9838,-6.74736,-6.74361,-6.73637,-6.72624,-6.71295,-6.69812,-6.6945,-6.6877,-6.67772,-6.66456,-6.64177,-6.63847,-6.63182,-6.622,-6.60935,-6.57946,-6.57639,-6.56999,-6.56067,-6.54826,-6.51314,-6.51043,-6.50446,-6.49535,-6.48327
102,28.8508,-6.67882,-6.67511,-6.66788,-6.65782,-6.64463,-6.63122,-6.62755,-6.6208,-6.61091,-6.59781,-6.57665,-6.57333,-6.56674,-6.55698,-6.54432,-6.5163,-6.51324,-6.50686,-6.4975,-6.4852,-6.45201,-6.44924,-6.4433,-6.43425,-6.42216
103,29.7431,-6.61064,-6.60698,-6.59981,-6.58975,-6.57664,-6.56463,-6.56097,-6.55427,-6.54441,-6.53137,-6.51178,-6.50845,-6.50194,-6.4922,-6.47954,-6.45334,-6.45028,-6.44393,-6.43453,-6.42233,-6.39099,-6.38819,-6.38228,-6.3733,-6.36118
104,30.6616,-6.54281,-6.53919,-6.5321,-6.52198,-6.50899,-6.49832,-6.4947,-6.488,-6.47813,-6.46521,-6.44714,-6.44379,-6.43733,-6.42764,-6.415,-6.39055,-6.38751,-6.38117,-6.37176,-6.35965,-6.33015,-6.32732,-6.32139,-6.31249,-6.30038
105,31.607,-6.47534,-6.47174,-6.46468,-6.45458,-6.44169,-6.43227,-6.42872,-6.42195,-6.41215,-6.39935,-6.38272,-6.37939,-6.37291,-6.36333,-6.35072,-6.32797,-6.32494,-6.31859,-6.30921,-6.29718,-6.26949,-6.26658,-6.26067,-6.25183,-6.23979
106,32.5802,-6.40824,-6.40463,-6.39756,-6.38756,-6.37477,-6.36654,-6.36301,-6.35617,-6.34652,-6.33385,-6.31854,-6.31524,-6.30878,-6.29929,-6.28672,-6.26563,-6.26256,-6.25625,-6.24688,-6.23492,-6.20898,-6.20604,-6.20016,-6.19131,-6.17939
107,33.5818,-6.34151,-6.33788,-6.33085,-6.32095,-6.30823,-6.30119,-6.29766,-6.29082,-6.28129,-6.26869,-6.25473,-6.25139,-6.24501,-6.23558,-6.22308,-6.20349,-6.20042,-6.1942,-6.18484,-6.17289,-6.14863,-6.14574,-6.1398,-6.13096,-6.11916
108,34.6128,-6.27517,-6.27154,-6.26459,-6.2547,-6.24203,-6.23619,-6.23267,-6.2259,-6.21637,-6.20385,-6.19127,-6.18786,-6.18156,-6.17214,-6.15973,-6.14159,-6.13851,-6.13232,-6.123,-6.11108,-6.08843,-6.08558,-6.07956,-6.07077,-6.05908
109,35.674,-6.20919,-6.20556,-6.19869,-6.18876,-6.17618,-6.17148,-6.16799,-6.16127,-6.15171,-6.13929,-6.12804,-6.12461,-6.11833,-6.10892,-6.09661,-6.07991,-6.07683,-6.07064,-6.06141,-6.0495,-6.0284,-6.02557,-6.01953,-6.01078,-5.99919
110,36.7663,-6.14354,-6.13992,-6.13307,-6.12316,-6.11069,-6.10706,-6.10359,-6.09686,-6.08735,-6.07503,-6.06505,-6.06162,-6.05532,-6.04599,-6.03378,-6.01846,-6.01537,-6.00921,-6.00009,-5.98819,-5.96863,-5.96579,-5.9598,-5.95103,-5.93955
111,37.8906,-6.07824,-6.07462,-6.06777,-6.058,-6.04562,-6.04296,-6.03952,-6.03277,-6.02337,-6.01116,-6.00237,-5.99896,-5.9926,-5.98342,-5.97131,-5.95728,-5.95417,-5.94809,-5.93906,-5.92717,-5.90907,-5.90626,-5.90032,-5.89151,-5.88011
112,39.0479,-6.01333,-6.00973,-6.00294,-5.9933,-5.98096,-5.97924,-5.97584,-5.96916,-5.95979,-5.94765,-5.94003,-5.93666,-5.9303,-5.92118,-5.90915,-5.8964,-5.89326,-5.88725,-5.87823,-5.86641,-5.84973,-5.84692,-5.841,-5.83217,-5.82086
113,40.239,-5.94885,-5.94526,-5.9386,-5.92898,-5.91668,-5.91592,-5.91254,-5.90596,-5.89653,-5.88446,-5.878,-5.87467,-5.86832,-5.8592,-5.84727,-5.83577,-5.8326,-5.82663,-5.81764,-5.80588,-5.79062,-5.78776,-5.78185,-5.77302,-5.76179
114,41.4651,-5.88476,-5.88115,-5.8746,-5.86497,-5.85273,-5.85293,-5.84954,-5.84302,-5.83359,-5.82159,-5.81624,-5.81293,-5.80656,-5.7975,-5.78567,-5.77537,-5.7722,-5.76624,-5.75733,-5.7456,-5.7317,-5.72883,-5.72294,-5.7142,-5.703
115,42.7271,-5.82099,-5.8174,-5.81085,-5.80132,-5.78917,-5.79026,-5.78686,-5.78033,-5.771,-5.75912,-5.7548,-5.75148,-5.74506,-5.73614,-5.72441,-5.71528,-5.7121,-5.70615,-5.69733,-5.68569,-5.67305,-5.67017,-5.66434,-5.65567,-5.64448
116,44.0261,-5.75757,-5.75404,-5.74749,-5.7381,-5.72606,-5.72794,-5.72454,-5.71802,-5.70882,-5.69706,-5.69368,-5.69039,-5.68401,-5.67516,-5.66352,-5.65551,-5.65231,-5.64641,-5.63764,-5.6261,-5.61465,-5.61177,-5.60599,-5.59734,-5.58617
117,45.3631,-5.6946,-5.6911,-5.68464,-5.67533,-5.66338,-5.66602,-5.66265,-5.6562,-5.64703,-5.63535,-5.6329,-5.62967,-5.62337,-5.61449,-5.60295,-5.59605,-5.59284,-5.58697,-5.5782,-5.56677,-5.55649,-5.55357,-5.54784,-5.53924,-5.52808
118,46.7394,-5.63211,-5.62859,-5.62225,-5.61294,-5.60106,-5.60448,-5.60111,-5.59478,-5.5856,-5.57396,-5.57245,-5.56927,-5.56302,-5.55412,-5.54265,-5.53684,-5.53366,-5.52776,-5.51905,-5.5077,-5.49854,-5.49561,-5.48992,-5.48139,-5.47026
119,48.1559,-5.56999,-5.56645,-5.56019,-5.55091,-5.53908,-5.54329,-5.53991,-5.53363,-5.5245,-5.51292,-5.51232,-5.50915,-5.5029,-5.49409,-5.48268,-5.4779,-5.47475,-5.46879,-5.46022,-5.44897,-5.44085,-5.43793,-5.43227,-5.42382,-5.41276
120,49.614,-5.5082,-5.50469,-5.49843,-5.48929,-5.47754,-5.48244,-5.47907,-5.47279,-5.46381,-5.4523,-5.45255,-5.44937,-5.44313,-5.43443,-5.42313,-5.41929,-5.41617,-5.41018,-5.40173,-5.39059,-5.38345,-5.38053,-5.37494,-5.36656,-5.35555
121,51.1148,-5.4468,-5.44334,-5.43711,-5.42811,-5.41648,-5.42196,-5.41864,-5.41241,-5.40353,-5.39211,-5.39314,-5.38998,-5.3838,-5.37514,-5.36395,-5.36101,-5.35793,-5.35196,-5.34356,-5.33251,-5.32639,-5.32343,-5.31792,-5.30956,-5.29862
122,52.6596,-5.38589,-5.38245,-5.37632,-5.36736,-5.35584,-5.36192,-5.35861,-5.3525,-5.34363,-5.33229,-5.3341,-5.33095,-5.32487,-5.31619,-5.30507,-5.30307,-5.3,-5.29407,-5.28568,-5.27471,-5.2696,-5.26662,-5.26114,-5.25282,-5.24195
123,54.2497,-5.32543,-5.32197,-5.31595,-5.30699,-5.29554,-5.30227,-5.29896,-5.29294,-5.28408,-5.27281,-5.27541,-5.27225,-5.26623,-5.25756,-5.24652,-5.24541,-5.24236,-5.23645,-5.2281,-5.21721,-5.21306,-5.21008,-5.20458,-5.19636,-5.18558
124,55.8863,-5.26533,-5.26188,-5.25591,-5.24702,-5.23564,-5.24298,-5.23967,-5.23368,-5.22493,-5.21372,-5.21705,-5.2139,-5.20788,-5.1993,-5.18835,-5.18806,-5.18504,-5.17911,-5.17088,-5.16008,-5.15682,-5.15385,-5.14834,-5.14023,-5.12956
125,57.5709,-5.2056,-5.2022,-5.19623,-5.1875,-5.17622,-5.18405,-5.18078,-5.17481,-5.16621,-5.1551,-5.15906,-5.15592,-5.14994,-5.14148,-5.1306,-5.13106,-5.12808,-5.12219,-5.11401,-5.10332,-5.10094,-5.09798,-5.09248,-5.0844,-5.07387
126,59.3049,-5.14633,-5.14297,-5.13705,-5.12841,-5.11729,-5.12556,-5.12231,-5.11642,-5.10789,-5.09688,-5.10146,-5.09833,-5.09246,-5.08402,-5.07322,-5.07442,-5.07147,-5.06566,-5.05748,-5.04687,-5.04535,-5.04242,-5.03693,-5.02887,-5.01843
127,61.0897,-5.08756,-5.0842,-5.07837,-5.06975,-5.05873,-5.06751,-5.06426,-5.05847,-5.04994,-5.03902,-5.04424,-5.04111,-5.03534,-5.02691,-5.01617,-5.01813,-5.01519,-5.00943,-5.00127,-4.99073,-4.99004,-4.98714,-4.98161,-4.97365,-4.96328
128,62.9268,-5.02921,-5.02584,-5.02007,-5.01149,-5.00056,-5.00983,-5.00659,-5.00086,-4.99238,-4.98154,-4.98737,-4.98425,-4.97851,-4.97017,-4.95951,-4.96218,-4.95924,-4.95348,-4.9454,-4.93496,-4.93503,-4.93216,-4.92658,-4.91877,-4.90848
129,64.8177,-4.97122,-4.96787,-4.96212,-4.95367,-4.94285,-4.95252,-4.9493,-4.94359,-4.93525,-4.92451,-4.93086,-4.92777,-4.92205,-4.91385,-4.90328,-4.90658,-4.90364,-4.8979,-4.8899,-4.87958,-4.88037,-4.87753,-4.87195,-4.86423,-4.85405
130,66.7641,-4.91367,-4.91035,-4.90462,-4.89632,-4.88564,-4.89563,-4.89245,-4.88678,-4.87857,-4.86792,-4.87475,-4.87169,-4.86604,-4.85793,-4.84746,-4.85136,-4.84843,-4.84278,-4.83481,-4.82456,-4.82606,-4.82324,-4.81774,-4.81002,-4.79992
131,68.7675,-4.85661,-4.85331,-4.84765,-4.83941,-4.82884,-4.83921,-4.83603,-4.83046,-4.82229,-4.81173,-4.81907,-4.81602,-4.81047,-4.80238,-4.792,-4.7965,-4.79357,-4.78803,-4.78006,-4.76988,-4.77206,-4.76926,-4.76383,-4.75611,-4.74609
132,70.8295,-4.80001,-4.79671,-4.79114,-4.7829,-4.77243,-4.7832,-4.78003,-4.77455,-4.7664,-4.75592,-4.76378,-4.76073,-4.75525,-4.7472,-4.73689,-4.74199,-4.73907,-4.73357,-4.72565,-4.71554,-4.71838,-4.71561,-4.71016,-4.70252,-4.69261
133,72.9521,-4.7438,-4.74052,-4.73498,-4.72683,-4.71646,-4.72756,-4.72444,-4.71897,-4.71092,-4.70055,-4.70883,-4.70581,-4.70036,-4.69241,-4.6822,-4.68783,-4.68492,-4.67944,-4.67166,-4.66162,-4.66505,-4.66231,-4.65684,-4.64931,-4.6395
134,75.1368,-4.68801,-4.68476,-4.67922,-4.67125,-4.661,-4.67234,-4.66926,-4.66381,-4.6559,-4.64566,-4.65428,-4.65131,-4.64588,-4.63806,-4.62795,-4.63405,-4.63117,-4.62577,-4.61807,-4.60812,-4.6121,-4.60937,-4.60398,-4.59649,-4.58677
135,77.3855,-4.63272,-4.62951,-4.624,-4.61616,-4.60602,-4.61761,-4.61454,-4.60916,-4.60135,-4.59123,-4.60019,-4.59723,-4.59189,-4.58413,-4.57411,-4.58068,-4.57782,-4.57252,-4.56485,-4.55499,-4.55951,-4.55678,-4.55151,-4.544,-4.53436
136,79.7002,-4.57792,-4.57473,-4.5693,-4.56149,-4.55143,-4.56337,-4.56029,-4.55499,-4.54719,-4.53718,-4.54653,-4.54357,-4.53833,-4.5306,-4.52063,-4.52769,-4.52484,-4.51962,-4.51198,-4.5022,-4.50727,-4.50454,-4.49931,-4.49183,-4.48228
137,82.0826,-4.52355,-4.52038,-4.515,-4.50723,-4.49724,-4.50951,-4.50644,-4.50119,-4.49344,-4.48352,-4.49325,-4.49031,-4.4851,-4.47744,-4.46756,-4.47506,-4.47223,-4.46704,-4.45949,-4.44982,-4.45537,-4.45266,-4.44743,-4.44004,-4.4306
138,84.5349,-4.46957,-4.46644,-4.46105,-4.45342,-4.44354,-4.45604,-4.45299,-4.44774,-4.44014,-4.43033,-4.44035,-4.43744,-4.43225,-4.42473,-4.41494,-4.42282,-4.42003,-4.41487,-4.40744,-4.39786,-4.40386,-4.40116,-4.39599,-4.3887,-4.37934
139,87.0591,-4.41605,-4.41297,-4.40758,-4.4001,-4.39034,-4.40302,-4.40001,-4.39478,-4.38731,-4.37763,-4.3879,-4.38502,-4.37988,-4.37246,-4.36279,-4.37103,-4.36826,-4.36316,-4.3558,-4.3463,-4.35275,-4.35007,-4.34501,-4.33774,-4.32843
140,89.6572,-4.36304,-4.36,-4.35469,-4.34726,-4.33757,-4.35051,-4.3475,-4.34235,-4.33492,-4.32534,-4.33592,-4.33304,-4.328,-4.32061,-4.31103,-4.31966,-4.31688,-4.31187,-4.30453,-4.2951,-4.30202,-4.29934,-4.29436,-4.28712,-4.27786
141,92.3314,-4.3105,-4.30748,-4.30226,-4.29484,-4.28522,-4.29844,-4.29542,-4.29035,-4.28294,-4.27342,-4.28435,-4.28148,-4.27649,-4.26914,-4.25965,-4.26865,-4.26589,-4.2609,-4.25364,-4.24427,-4.25164,-4.24896,-4.24401,-4.23683,-4.22768
142,95.084,-4.25837,-4.25538,-4.25018,-4.24285,-4.23333,-4.24674,-4.24375,-4.23869,-4.23139,-4.22197,-4.23316,-4.23031,-4.22533,-4.2181,-4.20871,-4.21801,-4.21528,-4.21031,-4.20315,-4.19389,-4.20161,-4.19898,-4.19404,-4.18697,-4.17794
143,97.9173,-4.20667,-4.20372,-4.19851,-4.19133,-4.18194,-4.19547,-4.19253,-4.18746,-4.18032,-4.171,-4.18239,-4.17957,-4.17462,-4.16751,-4.15825,-4.1678,-4.1651,-4.16018,-4.15312,-4.14395,-4.15201,-4.1494,-4.14454,-4.13753,-4.12858
144,100.834,-4.15546,-4.15256,-4.14739,-4.14029,-4.13102,-4.14469,-4.14179,-4.13676,-4.12971,-4.12048,-4.1321,-4.1293,-4.12441,-4.11736,-4.10821,-4.11804,-4.11535,-4.11052,-4.10349,-4.09439,-4.10283,-4.10022,-4.09546,-4.08849,-4.07957
145,103.835,-4.10474,-4.10186,-4.0968,-4.08972,-4.08053,-4.09438,-4.0915,-4.08655,-4.07951,-4.07036,-4.08226,-4.07946,-4.07464,-4.06761,-4.05854,-4.06869,-4.06599,-4.06124,-4.05425,-4.04521,-4.05402,-4.05141,-4.0467,-4.03978,-4.03091
146,106.925,-4.05447,-4.0516,-4.0466,-4.03958,-4.03046,-4.04447,-4.04163,-4.03671,-4.02975,-4.02067,-4.03279,-4.03001,-4.02522,-4.01828,-4.00929,-4.0197,-4.01702,-4.0123,-4.0054,-3.99646,-4.00557,-4.00299,-3.99827,-3.99147,-3.98269
147,110.105,-4.00462,-4.00178,-3.99678,-3.98988,-3.98089,-3.99499,-3.99218,-3.98726,-3.98043,-3.97147,-3.98374,-3.98098,-3.9762,-3.9694,-3.96052,-3.97111,-3.96847,-3.96377,-3.957,-3.94818,-3.95751,-3.95498,-3.95028,-3.94359,-3.93491
148,113.379,-3.95524,-3.95244,-3.94745,-3.94067,-3.93182,-3.94597,-3.9432,-3.93831,-3.93157,-3.92273,-3.93515,-3.93241,-3.92768,-3.92097,-3.91219,-3.92298,-3.92037,-3.91574,-3.90904,-3.90033,-3.90989,-3.90738,-3.90276,-3.89611,-3.8875
149,116.748,-3.90635,-3.90358,-3.89868,-3.89193,-3.88317,-3.89743,-3.89469,-3.88988,-3.88317,-3.87441,-3.88704,-3.8843,-3.87964,-3.87296,-3.86426,-3.87531,-3.8727,-3.86814,-3.86147,-3.85283,-3.86269,-3.86018,-3.85564,-3.84901,-3.84045
150,120.216,-3.85793,-3.85516,-3.85035,-3.84363,-3.83495,-3.84933,-3.84661,-3.84187,-3.8352,-3.82651,-3.83933,-3.83661,-3.83199,-3.82536,-3.81673,-3.82803,-3.82542,-3.82089,-3.81429,-3.80574,-3.81584,-3.81334,-3.80883,-3.80229,-3.7938
151,123.786,-3.80993,-3.80718,-3.80239,-3.79578,-3.78719,-3.80164,-3.79895,-3.79422,-3.78766,-3.77908,-3.79201,-3.78933,-3.78471,-3.7782,-3.76967,-3.78112,-3.77854,-3.77402,-3.76755,-3.75909,-3.76937,-3.76691,-3.76242,-3.75599,-3.74761
152,127.461,-3.76238,-3.75967,-3.75488,-3.74839,-3.73994,-3.7544,-3.75175,-3.74703,-3.74059,-3.73213,-3.74513,-3.74249,-3.73788,-3.73148,-3.72307,-3.73465,-3.7321,-3.72762,-3.72124,-3.71289,-3.72334,-3.7209,-3.71648,-3.71011,-3.70184
153,131.243,-3.71531,-3.71263,-3.70791,-3.70148,-3.69314,-3.70764,-3.70502,-3.70037,-3.69397,-3.68562,-3.69872,-3.69612,-3.69157,-3.68521,-3.67689,-3.68865,-3.68611,-3.6817,-3.67535,-3.66709,-3.67775,-3.67531,-3.67097,-3.66464,-3.65644
154,135.136,-3.66871,-3.66605,-3.66143,-3.65502,-3.64676,-3.66133,-3.65872,-3.65416,-3.6478,-3.63952,-3.65275,-3.65017,-3.64568,-3.63936,-3.6311,-3.64306,-3.64052,-3.63617,-3.62987,-3.62167,-3.63255,-3.63011,-3.62583,-3.61955,-3.61142
155,139.143,-3.62255,-3.61991,-3.61534,-3.609,-3.60082,-3.61545,-3.61286,-3.60833,-3.60205,-3.59387,-3.60718,-3.60463,-3.60016,-3.59394,-3.58576,-3.59786,-3.59533,-3.591,-3.5848,-3.57669,-3.58771,-3.5853,-3.58104,-3.57487,-3.56684
156,143.267,-3.57683,-3.57423,-3.56966,-3.56344,-3.55537,-3.57,-3.56744,-3.56292,-3.55675,-3.54869,-3.56204,-3.55952,-3.55506,-3.54895,-3.5409,-3.55307,-3.55057,-3.54625,-3.54017,-3.53217,-3.5433,-3.54092,-3.53668,-3.53062,-3.52269
157,147.512,-3.53158,-3.52901,-3.52449,-3.51835,-3.51039,-3.52501,-3.52248,-3.51801,-3.51192,-3.50396,-3.51736,-3.51487,-3.51047,-3.50442,-3.49646,-3.50874,-3.50627,-3.50199,-3.49597,-3.48806,-3.49934,-3.49698,-3.4928,-3.48678,-3.47894
158,151.882,-3.48679,-3.48426,-3.47983,-3.47372,-3.46584,-3.48049,-3.47798,-3.47359,-3.46752,-3.45966,-3.47312,-3.47065,-3.46633,-3.46031,-3.45243,-3.46484,-3.46239,-3.45817,-3.45218,-3.44434,-3.45579,-3.45343,-3.44931,-3.44333,-3.43556
159,156.38,-3.44245,-3.43994,-3.43558,-3.42952,-3.42173,-3.43639,-3.4339,-3.42957,-3.42356,-3.41578,-3.4293,-3.42685,-3.42258,-3.41662,-3.40882,-3.42133,-3.41891,-3.41471,-3.4088,-3.40103,-3.41262,-3.41027,-3.40618,-3.40029,-3.39259
160,161.009,-3.39855,-3.39607,-3.39173,-3.38576,-3.37808,-3.39272,-3.39026,-3.38594,-3.38004,-3.37236,-3.3859,-3.38348,-3.37921,-3.37337,-3.36568,-3.37823,-3.37584,-3.37164,-3.36584,-3.35818,-3.36984,-3.36752,-3.36345,-3.35767,-3.35006
161,165.774,-3.35511,-3.35266,-3.34835,-3.34246,-3.3349,-3.3495,-3.34707,-3.34279,-3.33697,-3.3294,-3.34294,-3.34055,-3.33632,-3.33056,-3.32298,-3.33557,-3.33321,-3.32905,-3.32332,-3.31577,-3.32751,-3.3252,-3.32117,-3.31546,-3.30796
